en,fr,pt,title,speaker,duration,tags
"
","
","
",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
"
											The conventional wisdom
about our world today
											is that this is a time
of terrible decline.
											And that's not surprising,
given the bad news all around us,
											from ISIS to inequality,
											political dysfunction, climate change,
											Brexit, and on and on.
											But here's the thing,
and this may sound a little weird.
											I actually don't buy
this gloomy narrative,
											and I don't think you should either.
											Look, it's not that
I don't see the problems.
											I read the same headlines that you do.
											What I dispute is the conclusion
that so many people draw from them,
											namely that we're all screwed
											because the problems are unsolvable
											and our governments are useless.
									","
											La sagesse populaire aujourd'hui
nous dit, à propos du monde
											qu'il est dans un moment 
de déclin dramatique.
											Et ce n'est pas surprenant au vu des
mauvaises nouvelles qui nous entourent,
											qu'il s'agisse de DAESH
ou des inégalités,
											des dysfonctionnements politiques,
du réchauffement climatique,
											du Brexit, etc.
											Oui mais voilà, 
et cela peut paraître étrange…
											Je n'accepte pas
cette vision lugubre du monde.
											et je pense que vous ne devriez pas
l'accepter, vous non plus.
											Ce n'est pas que je
ne constate pas de problème
											je lis les mêmes titres que vous.
											Ce que je conteste, 
c'est ce que tant de gens en concluent,
											à savoir que nous sommes tous fichus
											parce que nos problèmes sont insolubles
											et nos gouvernement inutiles.
									","
											A sabedoria popular
sobre o nosso mundo atual
											diz que este é um tempo
de declínio terrível.
											Isto não é uma surpresa,
dadas as más noticias que nos rodeiam,
											do ISIS à desigualdade,
											da disfunção política à mudança climática,
											ao ""brexit"", e por aí fora.
											Mas há uma coisa,
e isso pode soar um pouco estranho.
											Eu não alinho nesta narrativa sombria,
											e acho que vocês
também não deviam alinhar.
											Vejam, não é que eu não veja
os problemas.
											Eu leio as mesmas notícias que vocês.
											O que eu questiono é a conclusão
que muitas pessoas tiram delas,
											isto é, que estamos todos ""lixados"",
											porque os problemas não têm solução
											e os nossos governos são inúteis.
									",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
"
","
","
",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
"
											Now, why do I say this?
											It's not like I'm particularly
optimistic by nature.
											But something about the media's
constant doom-mongering
											with its fixation on problems
and not on answers
											has always really bugged me.
									","
											Pourquoi dis-je cela ?
											Je ne suis pourtant pas très optimiste
par nature.
											Mais le catastrophisme permanent des media
											focalisés seulement sur les problèmes
plutôt que sur les solutions
											m'a toujours profondément dérangé.
									","
											Porque é que eu digo isto?
											Não é que eu seja naturalmente otimista.
											Mas há alguma coisa no constante tráfico
de desgraças praticado pelos ""media"",
											com a sua fixação nos problemas
e não nas soluções
											que sempre me aborreceu.
									",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
"
","
","
",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
"
											So a few years ago I decided,
											well, I'm a journalist,
											I should see if I can do any better
											by going around the world
and actually asking folks
											if and how they've tackled
											their big economic
and political challenges.
											And what I found astonished me.
											It turns out that there are remarkable
signs of progress out there,
											often in the most unexpected places,
											and they've convinced me
that our great global challenges
											may not be so unsolvable after all.
											Not only are there theoretical fixes;
											those fixes have been tried.
											They've worked.
											And they offer hope for the rest of us.
									","
											J'ai donc décidé il y a quelques années,
											(en fait, je suis journaliste)
											de voir si je pouvais faire mieux.
											en voyageant autour du monde
et en demandant aux gens
											si et comment
ils s'étaient attaqués
											à leurs gros défis
économiques et politiques.
											Ce que j'ai trouvé m'a stupéfait.
											Il se trouve qu'il existe
des signes remarquables de progrès
											souvent dans les endroits
les plus inattendus,
											et ils m'ont convaincu
que nos grands défis globaux
											pourraient ne pas être
si insolubles après tout.
											Il n'y pas seulement
des solutions théoriques ;
											ces solutions ont été essayées.
											Elles ont fonctionné.
											Et elles nous donnent de l'espoir.
									","
											Então, há uns anos eu decidi:
											""Eu sou jornalista,
											""devia ver se posso fazer melhor,
											""andando pelo mundo
e perguntando às pessoas
											""se e como elas combateram
											""os seus problemas
políticos e económicos"".
											O que eu encontrei deixou-me surpreendido.
											Acontece que há sinais notáveis
de progresso lá fora,
											frequentemente, nos lugares
mais inesperados,
											que me convenceram
que os nossos grandes desafios globais
											talvez não sejam sem solução,
no fim das contas.
											Não só há soluções teóricas,
											como essas soluções estão a ser testadas.
											Elas funcionaram.
											E oferecem esperança para todos nós.
									",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
"
","
","
",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
"
											I'm going to show you what I mean
											by telling you about
how three of the countries I visited —
											Canada, Indonesia and Mexico —
											overcame three supposedly
impossible problems.
											Their stories matter because they contain
tools the rest of us can use,
											and not just for those
particular problems,
											but for many others, too.
									","
											Je vais vous montrer
ce que je veux dire
											en vous racontant comment 
trois des pays que j'ai visités
											— Canada, Indonésie et Mexique —
											ont surmonté trois problèmes
réputés insolubles.
											Leurs histoires sont importantes car
elles contiennent des outils utilisables
											non seulement pour 
ces problèmes particuliers
											mais aussi pour de nombreux autres.
									","
											Vou mostrar o que quero dizer
											contando como três
dos países que visitei
											— Canadá, Indonésia e México —
											superaram três problemas
supostamente impossíveis.
											A história deles interessa-nos
pois contêm ferramentas que podemos usar,
											e não só para estes
problemas em particular,
											mas para muitos outros também.
									",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
"
","
","
",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
"
											When most people think
about my homeland, Canada, today,
											if they think about Canada at all,
											they think cold, they think boring,
they think polite.
											They think we say ""sorry"" too much
in our funny accents.
											And that's all true.
									","
											Quand la plupart des gens pensent
au pays où je vis aujourd'hui, le Canada,
											s'il leur arrive seulement
de penser au Canada,
											ils pensent « froid », ils pensent « ennui »,
ils pensent « politesse ».
											Ils pensent que nous disons trop souvent 
« désolé » avec notre accent amusant.
											Et tout cela est vrai.
									","
											Quando muitas pessoas pensam hoje
na minha terra natal, o Canadá
											— se é que pensam no Canadá —
											imaginam frio, o tédio,
imaginam os bem-educados.
											Elas acham que dizemos ""desculpe"" demais
no nosso sotaque engraçado.
											E isso tudo é verdade.
									",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
"
","
","
",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
"
","
","
",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
"
											Sorry.
									","
											Désolé…
									","
											Desculpem.
									",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
"
","
","
",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
"
","
","
",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
"
											But Canada's also important
											because of its triumph over a problem
											currently tearing
many other countries apart:
											immigration.
											Consider, Canada today is among
the world's most welcoming nations,
											even compared to other
immigration-friendly countries.
											Its per capita immigration rate
is four times higher than France's,
											and its percentage
of foreign-born residents
											is double that of Sweden.
											Meanwhile, Canada admitted
											10 times more Syrian refugees
in the last year
											than did the United States.
									","
											Mais le Canada est aussi important
											Pour avoir triomphé d'un problème
											qui déchire actuellement
de nombreux pays :
											l'immigration.
											Pensez-y, le Canada est aujourd'hui 
l'une des nations les plus accueillantes
											Même en comparaison à d'autres
pays accueillants.
											Son taux d'immigration par habitant est
quatre fois supérieur à celui de la France
											et son taux de résidents nés à l'étranger
											est double de celui de la Suède.
											Cependant, le Canada a accueilli
											dix fois plus de réfugiés Syriens l'année dernière
											que les États-Unis.
									","
											Mas o Canadá também é importante
											devido ao seu triunfo sobre um problema
											que atualmente tem dividido
muitos países:
											a imigração.
											Pensem, o Canadá é hoje uma das
nações mais acolhedoras do mundo,
											mesmo em comparação com outros países
com uma política recetiva de imigração.
											A nossa taxa de imigração per capita
é quatro vezes maior que a da França,
											e a percentagem de residentes estrangeiros
											é duas vezes maior que a da Suécia.
											Aliás, o Canadá admitiu
											10 vezes mais refugiados sírios
no ano passado
											do que os Estados Unidos da América.
									",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
"
","
","
",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Aplausos)
									",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
"
","
","
",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
"
											And now Canada is taking even more.
											And yet, if you ask Canadians
											what makes them proudest of their country,
											they rank ""multiculturalism,""
											a dirty word in most places,
											second,
											ahead of hockey.
											Hockey.
									","
											Et en ce moment même,
le Canada en accueille plus encore.
											Et si vous demandez aux Canadiens
											ce dont ils sont le plus fiers
à propos de leur pays
											ils classent « le multiculturalisme »,
											un gros mot dans la plupart
des autres pays,
											En seconde position,
											Au dessus de « hockey »…
											Hockey.
									","
											E agora o Canadá
está a receber ainda mais.
											Contudo, se perguntarem aos canadianos
											o que os deixam
mais orgulhosos do seu país,
											eles listam ""multiculturalismo,""
											um palavrão em muitos lugares,
											e em segundo lugar,
											antes do hóquei.
											O hóquei!
									",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
"
","
","
",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
"
","
","
",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
"
											In other words,
at a time when other countries
											are now frantically building
new barriers to keep foreigners out,
											Canadians want even more of them in.
									","
											En d'autres termes, au moment
où les autres pays
											dressent frénétiquement de nouvelles
barrières pour tenir les étrangers dehors,
											les Canadiens en veulent encore plus.
									","
											Por outras palavras,
enquanto outros países
											estão freneticamente a construir
barreiras para afastar os imigrantes,
											os canadianos querem
ainda mais imigrantes.
									",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
"
","
","
",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
"
											Now, here's the really interesting part.
											Canada wasn't always like this.
											Until the mid-1960s, Canada followed
an explicitly racist immigration policy.
											They called it ""White Canada,""
											and as you can see, they were not
just talking about the snow.
									","
											Maintenant, voici la partie 
vraiment intéressante.
											Le Canada n'a pas toujours été comme ça.
											Jusqu'au milieu des années 60, le Canada avait
une politique migratoire explicitement raciste.
											Ils appelaient ça « White Canada »
											et comme vous voyez, ils ne parlaient 
pas que de la neige.
									","
											Agora, esta é a parte interessante.
											O Canadá nem sempre foi assim.
											Até meados dos anos 60, o Canadá seguiu
uma aberta política racista de imigração,
											Chamaram-lhe ""Canadá Branco,""
											mas, como podem ver,
não estavam a falar da neve.
									",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
"
","
","
",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
"
											So how did that Canada
become today's Canada?
											Well, despite what my mom
in Ontario will tell you,
											the answer had nothing to do with virtue.
											Canadians are not inherently
better than anyone else.
											The real explanation involves the man
who became Canada's leader in 1968,
											Pierre Trudeau, who is also
the father of the current prime minister.
									","
											Alors comment ce Canada est-il
devenu le Canada actuel ?
											Bien, malgré ce que vous dirait
ma mère, en Ontario,
											la réponse n'a rien à voir avec la vertu.
											Les Canadiens ne sont pas intrinsèquement
meilleurs que quiconque.
											L'explication réside en l'homme 
qui prit la direction du Canada en 1968,
											Pierre Trudeau, qui est aussi le père
du Premier ministre actuel.
									","
											Então, como é que o Canadá
se tornou no Canadá de hoje?
											Bem, apesar do que minha mãe
em Ontário vos diria,
											a resposta não tem nada a ver com virtude.
											Os canadianos não são naturalmente
melhores que os outros.
											A explicação real envolve o homem
que se tornou o líder do Canadá em 1968,
											Pierre Trudeau, que também
é o pai do atual primeiro-ministro.
									",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
"
","
","
",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
"
											(Applause)
									","
											(Applaudissements)
									","
											(Aplausos)
									",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
"
","
","
",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
"
											The thing to know about that first Trudeau
											is that he was very different
from Canada's previous leaders.
											He was a French speaker in a country
long-dominated by its English elite.
											He was an intellectual.
											He was even kind of groovy.
											I mean, seriously, the guy did yoga.
											He hung out with the Beatles.
									","
											Ce qu'il faut savoir à propos de
ce premier Trudeau
											c'est qu'il était très différent 
des précédents dirigeants canadiens.
											C'était un francophone dans un pays
usuellement dominé par son élite Anglaise.
											C'était un intellectuel.
											Il était même assez groovy.
											Je veux dire, sérieusement,
le gars faisait du yoga.
											Il fréquentait les Beatles.
									","
											O que se deve saber sobre Trudeau pai
											é que ele era bem diferente
dos anteriores líderes do Canadá.
											Era de língua francesa, num país
há muito dominado por uma elite inglesa.
											Era um intelectual.
											Até era um pouco excêntrico.
											A sério, o tipo fazia ioga.
											Alinhava com os Beatles.
									",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
"
","
","
",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
"
","
","
",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
"
											And like all hipsters,
he could be infuriating at times.
											But he nevertheless pulled off
											one of the most progressive
transformations any country has ever seen.
											His formula, I've learned,
involved two parts.
											First, Canada threw out
its old race-based immigration rules,
											and it replaced them
with new color-blind ones
											that emphasized education,
experience and language skills instead.
											And what that did
was greatly increase the odds
											that newcomers would
contribute to the economy.
											Then part two, Trudeau
created the world's first policy
											of official multiculturalism
to promote integration
											and the idea that diversity
was the key to Canada's identity.
									","
											Et comme tous les hippies,
il pouvait parfois être exaspérant.
											Mais quoi qu'il en soit, il a initié
l'une des plus progressistes
											des transformations jamais vues 
dans aucun pays.
											Sa formule, comme le l'ai appris,
est en deux parties.
											D'abord le Canada a bazardé ses
vieilles règles raciales d'immigration,
											au profit de nouvelles règles,
indifférentes aux couleurs,
											qui mettaient l'accent sur l'éducation,
l'expérience et la maîtrise de la langue.
											Ce qui a résulté en un net 
accroissement des chances
											qu'un nouveau venu devienne 
un contributeur de l'économie.
											Ensuite, Trudeau a créé 
la première politique au monde
											de multiculturalisme officiel
pour promouvoir l'intégration
											et l'idée que la diversité était
la clef de l'identité du Canada.
									","
											E como todos os ""hippies"",
às vezes era irritante.
											Mesmo assim ele conseguiu
											uma das transformações mais progressistas
que país algum já viu.
											A sua fórmula, vim a saber,
envolvia duas partes.
											Primeiro, o Canadá deitou fora
a sua antiga política racial de imigração,
											e substituiu-a por uma
política indiferente à cor
											que dava realce à educação, à experiência
e às capacidades linguísticas.
											Isso fez aumentar grandemente
as probabilidades
											de os recém-chegados contribuírem
para a economia.
											Agora a parte dois, Trudeau
criou a primeira política no mundo
											de multiculturalismo oficial
para promover a integração
											e a ideia de que a diversidade
era a chave para a identidade do Canadá.
									",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
"
","
","
",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
"
											Now, in the years that followed,
Ottawa kept pushing this message,
											but at the same time, ordinary Canadians
											soon started to see the economic,
the material benefits of multiculturalism
											all around them.
											And these two influences soon combined
											to create the passionately
open-minded Canada of today.
									","
											Dans les années suivantes, Ottawa 
a continué de promouvoir ce message,
											mais simultanément, les Canadiens 
ordinaires ont bientôt commencé
											à percevoir les bénéfices matériels
et économiques du multiculturalisme
											tout autour d'eux.
											Et ces deux influences se sont 
bientôt combinées
											pour créer le Canada passionnément
ouvert d'esprit d'aujourd'hui.
									","
											Nos anos seguintes, Otava continuou
a espalhar essa mensagem,
											mas ao mesmo tempo,
os canadianos comuns
											cedo começaram a ver
											os benefícios económicos
e materiais do multiculturalismo
											à sua volta.
											Em breve, estas duas influências
combinaram-se
											para criar o Canadá de hoje,
com uma apaixonada mente aberta.
									",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
"
","
","
",The risky politics of progress,Jonathan Tepperman,18:16,"big problems,collaboration,global issues,journalism,law,policy,politics,security,society,terrorism,war,government"
