es,en,fr,de,title,speaker,duration,tags
"
","
","
","
",Telling stories from Africa,Chris Abani,17:36,"Africa,culture,entertainment,global issues,literature,poetry,storytelling"
"
											Acabo de escuchar la mejor broma acerca de Bond Emeruwa.
											Estaba almorzando con él tan sólo hace unos minutos,
											y llega un periodista nigeriano — y ésto sólo va a tener sentido
											si alguna vez han visto una película de James Bond —
											y un periodista nigeriano se le aproxima y le dice:
											""Ajá, ¡nos vemos de nuevo Sr. Bond!""
											(Risas)
											Ah, fue grandioso.
									","
											I just heard the best joke about Bond Emeruwa.
											I was having lunch with him just a few minutes ago,
											and a Nigerian journalist comes — and this will only make sense
											if you've ever watched a James Bond movie —
											and a Nigerian journalist comes up to him and goes,
											""Aha, we meet again, Mr. Bond!""
											(Laughter)
											It was great.
									","
											On vient de me raconter la meilleure blague sur Bond Emeruwa.
											J'étais en train de déjeuner avec lui il y a à peine cinq minutes
											quand un journaliste nigérian est arrivé, et vous comprendrez
											seulement si vous avez déjà vu un James Bond,
											donc le journaliste nigérian s'approche de Bond Emeruwa et lui dit :
											""Comme on se retrouve, M. Bond !""
											(Rires)
											Ah, elle était bonne.
									","
											Gerade eben habe ich den besten Bond Emeruwa-Witz gehört.
											Vor ein paar Minuten habe ich noch mit ihm gegessen,
											als ein nigerianischer Journalist — und das verstehen nur die,
											die schon einmal einen James Bond Film gesehen haben —
											also dieser Journalist kommt auf ihn zu und sagt:
											""Aha, so sehen wir uns wieder, Mr. Bond!""
											(Gelächter)
											Es war herrlich!
									",Telling stories from Africa,Chris Abani,17:36,"Africa,culture,entertainment,global issues,literature,poetry,storytelling"
"
","
","
","
",Telling stories from Africa,Chris Abani,17:36,"Africa,culture,entertainment,global issues,literature,poetry,storytelling"
"
											Bueno, tengo aquí una pequeña hoja de papel,
											más que nada porque soy nigeriano y, si me dejan solo,
											voy a hablar como, por dos horas.
									","
											So, I've got a little sheet of paper here,
											mostly because I'm Nigerian and if you leave me alone,
											I'll talk for like two hours.
									","
											Bref, j'ai amené un petit morceau de papier,
											principalement parce que je suis nigérian et que si vous me laissez faire,
											je risque de parler pendant deux heures.
									","
											Ich habe hier einen kleinen Zettel,
											hauptsächlich weil ich Nigerianer bin, und wenn Sie mich lassen,
											schwadroniere ich zwei Stunden lang.
									",Telling stories from Africa,Chris Abani,17:36,"Africa,culture,entertainment,global issues,literature,poetry,storytelling"
"
","
","
","
",Telling stories from Africa,Chris Abani,17:36,"Africa,culture,entertainment,global issues,literature,poetry,storytelling"
"
											Pero, sólo quiero decir buenas tardes, buenas noches.
											Han sido unos cuantos días increíbles.
											De aquí en adelante es de bajada. Quería agradecer a Emeka y Chris.
											Pero también, más importante, a toda la gente invisible aquí atrás
											que ven movilizándose por todo el lugar
											que como que han hecho este espacio para una conversación tan diversa y robusta.
											Es verdaderamente increíble.
											Y yo he estado en la audiencia.
											Yo soy escritor y he estado observando gente hacer presentaciones
											a científicos y banqueros, y he estado sintiéndome un poco
											como un rapero criminal en un bar mitzvah.
											(Risas)
											Como: ¿Qué tengo que decir acerca de todo ésto?
											Y estaba viendo a Jane (Goodall) ayer,
											y pensé que fue realmente increíble y estaba viendo
											esas increíbles transparencias de los chimpancés y pensé:
											""Guau. ¿Qué tal si ese chimpancé pudiera hablar? ¿Qué diría?
											Mi primer pensamiento fue: ""Bueno, ya saben, está George Bush"".
											Pero entonces pensé: ""¿por qué ser grosero con los chimpancés?""
											Creo que ahí va mi green card.
											(Risas)
									","
											I just want to say good afternoon, good evening.
											It's been an incredible few days.
											It's downhill from now on. I wanted to thank Emeka and Chris.
											But also, most importantly, all the invisible people behind TED
											that you just see flitting around the whole place
											that have made sort of this space for such a diverse and robust conversation.
											It's really amazing.
											I've been in the audience.
											I'm a writer, and I've been watching people with the slide shows
											and scientists and bankers, and I've been feeling a bit
											like a gangsta rapper at a bar mitzvah.
											(Laughter)
											Like, what have I got to say about all this?
											And I was watching Jane [Goodall] yesterday,
											and I thought it was really great, and I was watching
											those incredible slides of the chimpanzees, and I thought,
											""Wow. What if a chimpanzee could talk, you know? What would it say?""
											My first thought was, ""Well, you know, there's George Bush.""
											But then I thought, ""Why be rude to chimpanzees?""
											I guess there goes my green card.
											(Laughter)
									","
											Mais, tout d'abord, je voudrais vous dire bonsoir.
											Ces derniers jours ont été incroyables.
											Mais ça risque de perdre en qualité à partir de maintenant. Je voudrais remercier Emeka et Chris.
											Mais plus encore, tous les gens en coulisses, invisibles,
											que vous voyez s'affairer partout,
											qui ont créé un lieu abritant une grande diversité de conversations de qualité.
											C'est vraiment incroyable.
											Et j'ai fait partie du public.
											Je suis écrivain et j'ai pu voir des gens avec des diaporamas,
											des scientifiques et des banquiers, et je me suis senti un peu...
											... comme un rappeur de banlieue à une bar mitzvah.
											(Rires)
											Je pensais : qu'est-ce que j'ai à dire sur tout ça ?
											Et puis j'ai regardé Jane Goodall hier,
											et je me suis dit que c'était vraiment bien et pendant que je regardais
											ces diapositives à couper le souffle de chimpanzés et je me suis dit :
											""Ouah. Que dirait un chimpanzé, s'il pouvait parler ?""
											Ma première idée a été : ""Il y a bien George Bush"".
											Mais juste après, je me suis dit : ""Pourquoi insulter les chimpanzés ?""
											Je vais pas tarder à perdre ma green card.
											(Rires)
									","
											Aber, ich möchte Sie willkommen heißen, guten Abend.
											Ich hatte ein paar wunderbare Tage hier.
											Ab jetzt geht es nur noch bergab. Ich möchte Emeka und Chris danken.
											Aber, noch viel wichtiger, auch all den unsichtbaren Leuten,
											die Sie hier und da herumflitzen sehen,
											die diesen facettenreichen und bedeutenden Dialog möglich machen.
											Es ist absolut fantastisch.
											Und ich war auch schon Zuschauer hier.
											Ich bin Autor und ich habe die Präsentationen von Leuten gesehen,
											Wissenschaftler und Bankiers, ich fühle mich ein wenig
											wie ein Gangster-Rapper auf einer Bar-Mizwa.
											(Gelächter)
											Von wegen 'was habe ich diesen Leuten zu erzählen'?
											Ich habe gestern Jane [Goodall] gesehen,
											und ich fand es großartig, und ich sah ihr zu
											diese atemberaubenden Bilder von Schimpansen, und dachte,
											""Wow, was wenn Schimpansen sprechen könnten? Was würden sie sagen?""
											Mein erster Gedanke war, ""Naja, es gibt ja schon George Bush.""
											Aber dann dachte ich mir, ""Ach, weshalb sollte ich die Schimpansen beleidigen?""
											Ich schätze, das war's dann mit meiner Green Card.
											(Gelächter)
									",Telling stories from Africa,Chris Abani,17:36,"Africa,culture,entertainment,global issues,literature,poetry,storytelling"
"
","
","
","
",Telling stories from Africa,Chris Abani,17:36,"Africa,culture,entertainment,global issues,literature,poetry,storytelling"
"
											Se ha hablado mucho sobre narrativa en África.
											Y lo que se ha vuelto cada vez más claro para mí es que
											estamos hablando sobre historias de noticias en África
											no estamos realmente hablando acerca de narrativas africanas.
											Y es importante hacer una distinción porque, si las noticias son algo en qué creer,
											el 40 por ciento de los estadounidenses no pueden — o bien no pueden pagar un seguro de salud
											o bien tienen un seguro de salud insuficiente
											y tienen un presidente que, a pesar de la protesta
											de millones de sus ciudadanos — incluso su propio Congreso —
											continúa con una guerra que no tiene sentido.
											Entonces, si las noticias son algo en qué creer,
											EE.UU. está igual que Zimbabwe. ¿Cierto?
											¿Que no? ¿realmente? ¿o sí?
											Y hablando de la guerra — mi novia tiene una excelente playera
											que dice: ""Bombardear es a la paz lo que fornicar a la virginidad"".
											Es increíble, ¿o no?
									","
											There's been a lot of talk about narrative in Africa.
											And what's become increasingly clear to me is that
											we're talking about news stories about Africa;
											we're not really talking about African narratives.
											And it's important to make a distinction, because if the news is anything to go by,
											40 percent of Americans can't — either can't afford health insurance
											or have the most inadequate health insurance,
											and have a president who, despite the protest
											of millions of his citizens — even his own Congress —
											continues to prosecute a senseless war.
											So if news is anything to go by,
											the U.S. is right there with Zimbabwe, right?
											Which it isn't really, is it?
											And talking about war, my girlfriend has this great t-shirt
											that says, ""Bombing for peace is like fucking for virginity.""
											It's amazing, isn't it?
									","
											On a beaucoup parlé des récits africains.
											Et il me semble de plus en plus évident
											que l'on parle des faits divers d'Afrique,
											pas vraiment des récits africains.
											C'est important de faire la différence, parce que si on se fie aux faits divers,
											40% des Américains ne peuvent pas se payer une assurance maladie
											ou en ont une tout à fait inutile,
											et ont un Présidient qui, en dépit des contestations
											de millions de citoyens, et même de son Congrès,
											continue de soutenir une guerre insensée.
											Donc si on se fie aux infos,
											il n'y a aucun différence entre les États-Unis et le Zimbabwé, n'est-ce pas?
											Mais ce n'est pas vraiment le cas, n'est-ce pas ?
											Et puisqu'on parle de la guerre, ma copine a un super t-shirt
											avec dessus : ""Bombarder pour la paix, c'est comme baiser pour être vierge"".
											Excellent, non ?
									","
											In letzter Zeit ist viel über Geschichtenerzählung in Afrika diskutiert worden.
											Was mir mehr und mehr deutlich geworden ist, ist dass
											wir die Nachrichten über Afrika besprochen haben;
											nicht wirklich die afrikanischen Erzählungen.
											Aber dieser Unterschied ist wichtig, weil, falls die Nachrichten halbwegs stimmen,
											40% der Amerikaner sich keine Krankenversicherung leisten können
											oder absolut unzureichend versichert sind,
											und einen Präsidenten haben, der trotz der Proteste
											von Millionen von Bürgern — sogar seines eigenen Kongresses, —
											weiterhin einen sinnlosen Krieg führt.
											Also falls die Nachrichten halbwegs stimmen,
											geht es den USA genauso wie Zimbabwe, oder nicht?
											Und das stimmt ja nun nicht, oder?
											A propos Krieg — meine Freundin hat dieses tolle T-Shirt
											mit dem Spruch ""Bomben für den Frieden ist wie Ficken für Jungfräulichkeit.""
											Herrlich, nicht wahr?
									",Telling stories from Africa,Chris Abani,17:36,"Africa,culture,entertainment,global issues,literature,poetry,storytelling"
"
","
","
","
",Telling stories from Africa,Chris Abani,17:36,"Africa,culture,entertainment,global issues,literature,poetry,storytelling"
"
											La verdad es, los estadounideneses — todo lo que sabemos acerca de EE.UU.
											todo lo que los estadounidenses llegan a saber acerca de sí mismos,
											no es gracias a las noticias.
											Es — nosotros — yo he vivido ahí.
											No nos vamos a casa al final del día y pensamos,
											""Bueno, ahora ya sé quién soy realmente
											porque el Wall Street Journal dice que el mercado bursátil
											cerró con estos tantos puntos"".
											Lo que sabemos acerca de ser quienes somos viene de historias.
											Viene de novelas, películas y revistas de moda.
											Viene de cultura popular.
									","
											The truth is, everything we know about America,
											everything Americans come to know about being American,
											isn't from the news.
											I live there.
											We don't go home at the end of the day and think,
											""Well, I really know who I am now
											because the Wall Street Journal says that the Stock Exchange
											closed at this many points.""
											What we know about how to be who we are comes from stories.
											It comes from the novels, the movies, the fashion magazines.
											It comes from popular culture.
									","
											La vérité, chers Américains, c'est que tout ce que l'on sait sur l'Amérique,
											tout ce que les Américains savent à propos de ce qu'être Américain signifie,
											ne vient pas des infos.
											Ça... nous... j'y ai vécu.
											On ne rentre pas chez soi le soir en pensant :
											""Eh bien, je sais vraiment qui je suis maintenant
											parce que la rubrique financière annonce que la bourse
											a clôturé à tel nombre de points.""
											Ce qu'on sait sur comment être qui nous sommes, nous vient des histoires.
											Ça nous vient des romans, des films, des magazines de mode.
											Ça nous vient de la culture populaire.
									","
											Die Wahrheit ist, dass alles, was wir über Amerika wissen
											und alles, was Amerikaner über sich selbst erfahren,
											nicht aus den Nachrichten stammt.
											Ich habe dort gelebt.
											Wir gehen nicht abends nach Hause und denken
											""Na, jetzt weiß ich endlich wirklich, wer ich bin,
											nur weil das Wall Street Journal sagt, dass die Börse
											bei soundsoviel Punkten geschlossen hat.""
											Alles, was wir darüber wissen, wie wir sein können, wer wir sind, kommt aus Geschichten.
											Es kommt aus Romanen, Filmen und Modemagazinen.
											Es kommt aus der Popkultur.
									",Telling stories from Africa,Chris Abani,17:36,"Africa,culture,entertainment,global issues,literature,poetry,storytelling"
"
","
","
","
",Telling stories from Africa,Chris Abani,17:36,"Africa,culture,entertainment,global issues,literature,poetry,storytelling"
