en,pt,tr,title,speaker,duration,tags
"
","
","
",The doubt essential to faith,Lesley Hazleton,13:45,"Islam,culture,faith,global issues,peace,religion"
"
											Writing biography is a strange thing to do.
											It's a journey into the foreign territory
											of somebody else's life,
											a journey, an exploration that can take you places
											you never dreamed of going
											and still can't quite believe you've been,
											especially if, like me, you're an agnostic Jew
											and the life you've been exploring
											is that of Muhammad.
									","
											Escrever uma biografia é 
uma coisa estranha de se fazer.
											É uma viagem ao território estrangeiro
											da vida de outra pessoa,
											uma viagem, uma exploração 
que vos pode levar a lugares
											onde nunca sonharam ir
											e ainda não conseguem realmente 
acreditar que foram
											especialmente se, como eu, 
vocês forem judeus agnósticos
											e a vida que têm estado a explorar
											for a de Maomé.
									","
											Biyografi yazmak tuhaf bir iştir.
											Başkasının hayatının
											bilinmeyenine bir yolculuktur.
											Sizi ummayacağınız yerlere
											götürebilen bir keşif, bir yolculuk
											ve özellikle, eğer benim gibi
											agnostik bir Museviyseniz
											ve hayatını keşfettiğiniz kişi Muhammed'se
											nerede olduğunuza hala inanamayabilirsiniz.
									",The doubt essential to faith,Lesley Hazleton,13:45,"Islam,culture,faith,global issues,peace,religion"
"
","
","
",The doubt essential to faith,Lesley Hazleton,13:45,"Islam,culture,faith,global issues,peace,religion"
"
											Five years ago, for instance,
											I found myself waking each morning in misty Seattle
											to what I knew was an impossible question:
											What actually happened
											one desert night,
											half the world and almost half of history away?
											What happened, that is,
											on the night in the year 610
											when Muhammad received the first revelation of the Koran
											on a mountain just outside Mecca?
											This is the core mystical moment of Islam,
											and as such, of course,
											it defies empirical analysis.
											Yet the question wouldn't let go of me.
											I was fully aware that for someone as secular as I am,
											just asking it could be seen
											as pure chutzpah.
											(Laughter)
											And I plead guilty as charged,
											because all exploration, physical or intellectual,
											is inevitably in some sense an act of transgression,
											of crossing boundaries.
									","
											Há cinco anos, por exemplo,
											dei por mim a acordar todas as manhãs
na enevoada Seattle
											para o que eu sabia que era
uma pergunta impossível:
											O que realmente aconteceu
											uma noite no deserto,
											à distância de metade do mundo 
e de quase metade da história?
											O que aconteceu, isto é,
											na noite no ano de 610
											quando Maomé recebeu 
a primeira revelação do Corão
											numa montanha nos arredores de Meca?
											Este é o momento nuclear da mística do Islão,
											e, como tal, é claro,
											desafia a análise empírica.
											Porém, a questão não me deixaria.
											Eu estava totalmente ciente de que 
para alguém tão secular como eu,
											apenas pedir que pudesse ser visto
											era pura ousadia.
											(Risos)
											E eu declarei-me culpada da acusação
											porque toda a exploração, física ou intelectual
											é inevitavelmente, em algum sentido, 
um acto de transgressão
											do cruzamento de fronteiras.
									","
											Mesela 5 yıl önce,
											kendimi her sabah puslu Seattle'da uyanırken buldum
											ve cevaplamanın imkansız olduğunu bildiğim soru:
											Gerçekte ne olmuştu?
											Bir çöl gecesi,
											dünyanın bir ucunda ve tarihin neredeyse başında ne oldu?
											610 yılının gecesinde
											Muhammed'e Mekke'nin yakınlarındaki dağda
											Kur'an için ilk vahiy geldiğinde
											ne oldu?
											Bu, İslam'ın en gizemli anıdır,
											ve tabii ki,
											deneysel analize meydan okur.
											Fakat soru peşimi bırakmıyordu.
											Benim kadar laik olan biri için
											sadece bunu sormanın bile
											tamamen küstahlık olarak görülebileceğinin farkındaydım.
											(Gülüşmeler)
											Ve suçumu kabul ettim,
											çünkü bütün bu keşif, fiziksel ya da entellektüel
											kaçınılmaz surette bir tür sınırları aşmanın
											günahıydı.
									",The doubt essential to faith,Lesley Hazleton,13:45,"Islam,culture,faith,global issues,peace,religion"
"
","
","
",The doubt essential to faith,Lesley Hazleton,13:45,"Islam,culture,faith,global issues,peace,religion"
"
											Still, some boundaries are larger than others.
											So a human encountering the divine,
											as Muslims believe Muhammad did,
											to the rationalist, this is a matter not of fact
											but of wishful fiction,
											and like all of us, I like to think of myself as rational.
									","
											Ainda assim, alguns limites 
são maiores do que outros.
											Então um ser humano encontrar o divino
											como os muçulmanos acreditam 
que Maomé o fez
											para o racionalista, é uma questão
não de facto
											mas de ficção esperançosa
											e, como todos nós, gosto de
pensar em mim como racional.
									","
											Fakat, bazı sınırlar diğerlerinden nettir.
											Böylece insan kutsallıkla karşı karşıya kaldı,
											Müslümanlar Muhammed'in yaptığına inandılar,
											ve bir akılcı için, bu bir gerçek değildi
											ama umutlandıran bir kurguydu,
											ve hepimiz gibi, ben de kendimi akılcı olarak görüyorum.
									",The doubt essential to faith,Lesley Hazleton,13:45,"Islam,culture,faith,global issues,peace,religion"
"
","
","
",The doubt essential to faith,Lesley Hazleton,13:45,"Islam,culture,faith,global issues,peace,religion"
"
											Which might be why when I looked at the earliest accounts
											we have of that night,
											what struck me even more than what happened
											was what did not happen.
											Muhammad did not come floating off the mountain
											as though walking on air.
											He did not run down shouting, ""Hallelujah!""
											and ""Bless the Lord!""
											He did not radiate light and joy.
											There were no choirs of angels,
											no music of the spheres, no elation, no ecstasy,
											no golden aura surrounding him,
											no sense of an absolute, fore-ordained role
											as the messenger of God.
											That is, he did none of the things
											that might make it easy to cry foul,
											to put down the whole story as a pious fable.
											Quite the contrary.
											In his own reported words,
											he was convinced at first
											that what had happened couldn't have been real.
											At best, he thought, it had to have been a hallucination —
											a trick of the eye or the ear, perhaps,
											or his own mind working against him.
											At worst, possession —
											that he'd been seized by an evil jinn,
											a spirit out to deceive him,
											even to crush the life out of him.
											In fact, he was so sure that he could only be majnun,
											possessed by a jinn,
											that when he found himself still alive,
											his first impulse was to finish the job himself,
											to leap off the highest cliff
											and escape the terror of what he'd experienced
											by putting an end to all experience.
									","
											Pode ser por isso que, quando olhei 
para as primeiras descrições
											que temos daquela noite,
											o que me impressionou 
ainda mais do que o que aconteceu
											foi o que não aconteceu.
											Maomé não veio a flutuar da montanha
											como se andasse no ar.
											Ele não correu para baixo a gritar ""Aleluia!""
											e ""Abençoado seja o Senhor!""
											Ele não irradiou luz e alegria.
											Não houve nenhum coro de anjos,
											nenhuma música das esferas, 
nenhum júbilo, nenhum êxtase,
											nenhuma aura dourada em torno dele,
											nenhum sentido de um papel absoluto, 
pré-ordenado
											como o mensageiro de Deus.
											Isto é, ele não fez nenhuma das coisas
											que pode tornar fácil reclamar
											derrubar toda a história como uma fábula piedosa.
											Muito pelo contrário.
											Nas suas próprias palavras,
											ele convenceu-se em primeiro lugar
											de que o que tinha acontecido 
não poderia ter sido real.
											Na melhor das hipóteses, ele pensou que
tinha que ter sido uma alucinação —
											um truque do olho ou do ouvido, talvez
											ou a sua própria mente a trabalhar contra ele.
											Na pior das hipóteses, possessão —
											que ele tinha sido apanhado por um génio do mal
											um espírito vindo para o enganar
											até mesmo para esmagar a sua vida.
											De facto, ele estava tão certo 
de que só poderia ser ""majnun"",
											possuído por um génio,
											que quando se encontrou ainda vivo
											o seu primeiro impulso foi terminar 
o trabalho ele mesmo
											saltando do penhasco mais alto
											e escapando do terror do que tinha sentido
											pondo um fim a toda essa experiência.
									","
											Haliyle, o gece olanlara dair
											ilk söylentilere baktığımda
											beni asıl etkileyen şey, o gece olanlardan ziyade,
											olmayan şeylerdi.
											Muhammed dağa havada yürür gibi
											süzülerek gelmemişti.
											Aşağıya ""Şükürler olsun!"" ve ""Allah Birdir!""
											diye bağırarak koşmamıştı.
											Işığı ve neşeyi yaymamıştı.
											Meleklerden oluşan bir koro yoktu,
											gökyüzünün müziği, sevinç, coşku yoktu,
											etrafını çeviren altın bir hale yoktu,
											Allah'ın elçisi olarak
											kesin ve önceden takdir edilen bir rolü yoktu.
											Bunların hiçbirini yapmaması
											tüm hikayeyi dindar bir masala dönüştürenlere
											karşı şikayet etmeyi kolaylaştırabilir.
											Ancak durum bunun tam tersi.
											Kendi kelimelerine göre,
											ilk başta kendisi bile olanların gerçek olamayacağına
											inanmış.
											En fazla, halüsinasyondur diye düşünmüş;
											gözlerinin ya da kulaklarının bir oyunu, belki,
											ya da kendi beyninin ona karşı çalışması.
											En kötü ihtimalle, varlığı
											cin tarafından ele geçirilmiştir;
											onu kandırmaya çalışan,
											hatta yaşamını elinden almaya çalışan bir ruh.
											Aslında, o bir cin tarafından ele geçirilen
											Mecnun olduğuna emindi,
											ancak kendisinin hala canlı olduğunu anladığında
											ilk dürtüsü işini kendi başına bitirmesiydi,
											en yüksek uçurumdan atlayıp
											tüm bu deneyimine son vererek
											yaşadığı dehşetten kaçmak.
									",The doubt essential to faith,Lesley Hazleton,13:45,"Islam,culture,faith,global issues,peace,religion"
"
","
","
",The doubt essential to faith,Lesley Hazleton,13:45,"Islam,culture,faith,global issues,peace,religion"
"
											So the man who fled down the mountain that night
											trembled not with joy
											but with a stark, primordial fear.
											He was overwhelmed not with conviction, but by doubt.
											And that panicked disorientation,
											that sundering of everything familiar,
											that daunting awareness of something
											beyond human comprehension,
											can only be called a terrible awe.
									","
											Então o homem que fugiu 
pela montanha abaixo naquela noite
											tremia, não de alegria,
											mas com um medo forte, primordial.
											Ele estava sobrecarregado 
não de convicção, mas pela dúvida.
											E essa desorientação em pânico
											essa separação de tudo o que era familiar
											essa consciência assustadora de algo
											para além da compreensão humana,
											só pode ser designado de tremendo pavor (""awe"").
									","
											Böylece o gece dağdan kaçan o adam
											neşeyle değil
											saf, ilkel bir korkuyla ürperdi.
											İkna ile değil, şüpheyle sarsılmıştı.
											Ve panik içinde yolunu kaybetmesi,
											tanıdık olan her şeyle bağını koparttı,
											Bu insan algısının ötesindeki 'şeyin'
											korkutucu farkındalığına
											sadece müthiş bir huşu (korku ve saygıyla karışık duygudurum) hali denebilirdi.
									",The doubt essential to faith,Lesley Hazleton,13:45,"Islam,culture,faith,global issues,peace,religion"
