en,es,fr,title,speaker,duration,tags
"
","
","
","How to bring affordable, sustainable electricity to Africa",Rose M. Mutiso,13:00,"Africa,energy,global issues,solar energy,innovation,potential,sustainability,development"
"
											So right now, nearly
one billion people globally
											don't have access
to electricity in their homes.
											And in sub-Saharan Africa,
											more than half of the population
remain in the dark.
									","
											Actualmente, casi mil millones
de personas en el mundo
											carecen de acceso
a electricidad domiciliaria.
											Y en el África subsahariana,
más de la mitad de la población
											vive a oscuras.
									","
											A l'heure actuelle, presque un milliard
de personnes dans le monde
											n'ont pas l'électricité chez eux.
											Et en Afrique subsaharienne,
											plus de la moitié de la population
est dans le noir.
									","How to bring affordable, sustainable electricity to Africa",Rose M. Mutiso,13:00,"Africa,energy,global issues,solar energy,innovation,potential,sustainability,development"
"
","
","
","How to bring affordable, sustainable electricity to Africa",Rose M. Mutiso,13:00,"Africa,energy,global issues,solar energy,innovation,potential,sustainability,development"
"
											So you probably all know
this image from NASA.
											There's a name for this darkness.
											It's called ""energy poverty,""
											and it has massive implications
for economic development
											and social well-being.
											One unique aspect of the energy
poverty problem in sub-Saharan Africa —
											and by the way, in this talk
when I ""energy,"" I mean ""electricity"" —
											one thing that's unique about it is
											there isn't much legacy
infrastructure already in place
											in many countries of the region.
											So, for example, according to 2015 data,
											the total installed electricity capacity
in sub-Saharan Africa
											is only about 100 gigawatts.
											That's similar to that of the UK.
									","
											Seguramente conocen esta imagen
tomada por la NASA.
											Este tipo de oscuridad tiene 
un nombre: pobreza energética.
											Sus implicancias son enormes,
											tanto en el desarrollo económico
como en el bienestar social.
											Un aspecto muy particular de la pobreza
energética en el África subsahariana,
											y aclaro que cuando digo ""energía""
me refiero a ""electricidad"",
											ese aspecto particular
es que, actualmente,
											no existe una infraestructura
de gestiones anteriores
											en varios países de la región.
											Por ejemplo, según datos del año 2015,
											el total de la capacidad energética
instalada en el África subsahariana
											es tan solo de unos 100 gigavatios,
											similar a la del Reino Unido.
									","
											Vous connaissez sûrement tous
cette photo prise par la NASA.
											Cette obscurité a un nom.
											C'est la « précarité énergétique »
											et elle a d'énormes conséquences
sur le développement économique
											et le bien-être social.
											Un aspect du problème énergétique
propre à l'Afrique subsaharienne -
											et je précise que quand je dis « énergie »
je parle « d'électricité » -
											un fait marquant à ce sujet,
											c'est l'absence d'infrastructures
déjà en place
											dans beaucoup de pays.
											Par exemple, selon des données de 2015,
											la puissance électrique installée 
de l'Afrique subsaharienne
											n'est que d'environ 100 gigawatts.
											C'est proche du Royaume-Uni.
									","How to bring affordable, sustainable electricity to Africa",Rose M. Mutiso,13:00,"Africa,energy,global issues,solar energy,innovation,potential,sustainability,development"
"
","
","
","How to bring affordable, sustainable electricity to Africa",Rose M. Mutiso,13:00,"Africa,energy,global issues,solar energy,innovation,potential,sustainability,development"
"
											So this actually presents
a unique opportunity
											to build an energy system
in the 21st century
											almost from scratch.
											The question is: How do you do that?
											We could look back to the past
and replicate the ways
											in which we've managed to bring
stable, affordable electricity
											to a big part of the world's population.
											But we all know that that has
some well-known terrible side effects,
											such as pollution and climate change,
											in addition to being
costly and inefficient.
											With Africa's population set to quadruple
by the end of the century,
											this is not a theoretical question.
											Africa needs a lot of energy,
and it needs it fast,
											because its population is booming
and its economy needs to develop.
									","
											Esta realidad representa
una oportunidad única
											para construir un sistema 
energético en el siglo XXI
											prácticamente de nuevo.
											La pregunta es: ¿cómo?
											Una manera es inspirarnos en el pasado
y replicar los mecanismos utilizados
											para producir electricidad
estable y asequible
											a un inmenso sector
de la población mundial.
											Pero bien sabemos de sus terribles
efectos secundarios,
											como la polución y el cambio climático,
											además de ser un sistema 
costoso e ineficiente.
											Con la perspectiva de una población
											que se cuadruplicará 
a fines de siglo en África
											esta pregunta no es meramente teórica.
											África necesita gran cantidad
de energía, y rápido,
											por su explosión demográfica
y la necesidad de desarrollar su economía.
									","
											En réalité, c'est une occasion unique
											pour construire un système énergétique
au XXIe siècle
											en partant de presque rien.
											La question est : comment faire ?
											On pourrait s'inspirer du passé
et reproduire les moyens
											par lesquels on a pu assurer
une alimentation stable et bon marché
											à une grande partie 
de la population mondiale.
											Mais on en connaît tous
les terribles effets secondaires,
											comme la pollution et
le changement climatique,
											sans parler du coût élevé
et de leur inefficacité.
											La population africaine
va quadrupler d'ici 2100 :
											le problème n'est pas théorique.
											L'Afrique a besoin rapidement
de beaucoup d'énergie,

											car sa population explose et il faut
que son économie se développe.
									","How to bring affordable, sustainable electricity to Africa",Rose M. Mutiso,13:00,"Africa,energy,global issues,solar energy,innovation,potential,sustainability,development"
"
","
","
","How to bring affordable, sustainable electricity to Africa",Rose M. Mutiso,13:00,"Africa,energy,global issues,solar energy,innovation,potential,sustainability,development"
"
											So for most countries,
the general trajectory of electrification
											has been as follows.
											First, large-scale
grid infrastructure is put in place,
											usually with significant
public investment.
											That infrastructure then powers
productive centers,
											such as factories,
agricultural mechanization,
											commercial enterprises and the like.
											And this then stimulates economic growth,
											creating jobs, raising incomes
											and producing a virtuous cycle
											that helps more people
afford more appliances,
											which then creates residential
demand for electricity.
									","
											Ahora bien, la instalación del sistema
eléctrico en la mayoría de los países
											suele seguir el mismo circuito.
											Primero, se hace el tendido
de red a gran escala,
											que en general supone 
una onerosa inversión del Estado.
											Esa infraestructura lleva energía
a centros de producción,
											como fábricas, mecanización agrícola,
											emprendimientos comerciales, etc.
											Esto incentiva el crecimiento económico,
											con la creación de empleo
y mejoras salariales,
											y así surge un círculo virtuoso
											que permite el acceso popular 
a más aparatos,
											lo cual, a su vez, aumenta
la demanda de electricidad domiciliaria.
									","
											Pour la plupart des pays,
l'électrification s'est déroulée
											comme suit.
											D'abord, mise en place
de grandes infrastructures électriques,
											généralement grâce à d'importants
fond publics.
											Ces structures alimentent
des centres productifs
											comme les usines, l'agriculture mécanisée,
											les commerces et autres.
											La croissance économique est stimulée,
											en créant des emplois,
en augmentant les revenus
											et en créant un cercle vertueux
											qui permet aux gens d'acheter
plus d'appareils
											ce qui crée une demande
électrique résidentielle.
									","How to bring affordable, sustainable electricity to Africa",Rose M. Mutiso,13:00,"Africa,energy,global issues,solar energy,innovation,potential,sustainability,development"
"
","
","
","How to bring affordable, sustainable electricity to Africa",Rose M. Mutiso,13:00,"Africa,energy,global issues,solar energy,innovation,potential,sustainability,development"
"
											But in sub-Saharan Africa,
despite decades of energy projects,
											we haven't really seen these benefits.
											The energy projects have often
been characterized by waste,
											corruption and inefficiency;
											our rural electrification
rates are really low,
											and our urban rates could be better;
											the reliability of
our electricity is terrible;
											and we have some of the highest
electricity prices in the whole world.
											And on top of all of this,
											we are now facing the impacts of
the growing climate catastrophe head-on.
											So Africa will need
to find a different path.
									","
											Pero en el África subsahariana,
pese a décadas de proyectos energéticos,
											no hemos podido disfrutar
de estos beneficios.
											Los proyectos energéticos
se caracterizaron
											por el despilfarro, 
la corrupción y la ineficiencia.
											El índice de electrificación rural 
es notablemente bajo
											y el de las ciudades 
podría ser más elevado.
											La confiabilidad de nuestro
sistema eléctrico es deplorable,
											y nuestras tarifas eléctricas figuran
entre las más altas del mundo.
											Y por si fuera poco,
											nos enfrentamos a las consecuencias
de la creciente catástrofe climática.
											En conclusión, África tendrá
que buscar otro camino.
									","
											Mais en Afrique sub-saharienne,
malgré des décennies de projets,
											aucune avancée n'a été constatée.
											Les projets se sont souvent caractérisés
par le gaspillage,
											la corruption et l'inefficacité ;
											notre taux d'électrification rurale
est très faible
											et le taux urbain pourrait être plus haut.
											Notre électricité n'est pas du tout fiable
											et son prix est un des
plus élevés au monde.
											En plus,
											nous prenons de plein fouet
les effets de la catastrophe climatique.
											L'Afrique doit trouver une autre voie.
									","How to bring affordable, sustainable electricity to Africa",Rose M. Mutiso,13:00,"Africa,energy,global issues,solar energy,innovation,potential,sustainability,development"
"
","
","
","How to bring affordable, sustainable electricity to Africa",Rose M. Mutiso,13:00,"Africa,energy,global issues,solar energy,innovation,potential,sustainability,development"
"
											And, as it turns out,
we are now witnessing
											some pretty exciting disruption
in the African energy space.
											This new path is called off-grid solar,
											and it's enabled by cheap solar panels,
											advances in LED and battery technology,
											and combined with
innovative business models.
											So these off-grid solar products
typically range from a single light
											to home system kits
that can charge phones,
											power a television
											or run a fan.
									","
											Y, según vemos, se están produciendo
cambios muy interesantes
											en el ámbito energético de África.
											Es un nuevo sistema que
prescinde de la red eléctrica,
											funciona con paneles solares 
de bajo costo,
											con tecnología a base de LED y baterías,
											y se combina con modelos
comerciales innovadores.
											Estos productos sin conexión a la red
suelen incluir desde una simple lámpara
											a equipos para el hogar
que permiten cargar teléfonos,
											hacer funcionar un televisor
											o un ventilador.
									","
											Il s'avère que nous sommes
maintenant témoins
											de formidables bouleversements
dans le secteur de l'énergie en Afrique.
											C'est l'énergie solaire hors réseau,
											des panneaux solaires bon marché,
											des progrès de
la technologie LED et des batteries,
											associés à des
modèles économiques innovants.
											Ces systèmes photovoltaïques hors réseau
vont généralement de la lampe
											à des kits domestiques qui permettent
de recharger un portable,
											alimenter une télévision
											ou un ventilateur.
									","How to bring affordable, sustainable electricity to Africa",Rose M. Mutiso,13:00,"Africa,energy,global issues,solar energy,innovation,potential,sustainability,development"
"
","
","
","How to bring affordable, sustainable electricity to Africa",Rose M. Mutiso,13:00,"Africa,energy,global issues,solar energy,innovation,potential,sustainability,development"
"
											I want to be clear:
											off-grid solar is a big deal in Africa.
											I have worked in the sector for years,
											and these products are enabling us
to extend basic energy services
											to some of the world's poorest,
											raising their quality of life.
											This is a very good
and a very important thing.
											However, off-grid solar will not solve
energy poverty in Africa,
											and for that matter,
											neither will a top-down effort
to connect every unserved household
											to the grid.
											See, I'm not here to rehash
that played-out ""on-versus-off-grid""
											or ""old-versus-new"" debate.
											Instead,
											I believe that our inability
to grapple with and truly address
											energy poverty in Africa
											stems from three main sources.
									","
											Lo diré claro: estas instalaciones solares
autónomas son importantísimas para África.
											Hace varios años trabajo en el sector,
											y estos productos nos permiten
llevar servicios básicos de energía
											a uno de los sectores más pobres,
y así mejorarles la calidad de vida.
											Es un proyecto muy bueno
y sumamente importante.
											Pero este sistema
de energía solar autónoma
											no resolverá la pobreza 
energética en África
											y, para el caso, tampoco servirán
las políticas oficiales
											para conectar cada casa
a la red eléctrica.
											Sinceramente, no quiero reflotar
el consabido debate
											de energía con o sin conexión a la red,
de lo viejo o lo nuevo.
											En realidad, creo que nuestra incapacidad
											para afrontar y resolver de verdad
la pobreza energética en África
											surge de tres factores básicos.
									","
											Soyons clairs :
											l'énergie solaire hors réseau
est importante en Afrique.
											C'est mon domaine depuis des années,
											et elle nous permet de fournir
un service énergétique de base
											aux populations les plus pauvres,
											en améliorant leur qualité de vie.
											C'est quelque chose de bon et d'essentiel.
											Mais l'énergie solaire hors réseau
											ne réglera pas
la précarité énergétique en Afrique,
											de même que
											les projets décidés en haut lieu
pour relier chaque foyer isolé
											au réseau électrique.
											Je ne suis pas là pour ressasser
le vieux débat du « sur/hors réseau »
											ou « vieux/neuf ».
											A la place,
											je pense que notre incapacité
à lutter contre la précarité énergétique
											et à résoudre le problème
											a trois causes principales.
									","How to bring affordable, sustainable electricity to Africa",Rose M. Mutiso,13:00,"Africa,energy,global issues,solar energy,innovation,potential,sustainability,development"
"
","
","
","How to bring affordable, sustainable electricity to Africa",Rose M. Mutiso,13:00,"Africa,energy,global issues,solar energy,innovation,potential,sustainability,development"
"
											First, we don't really have
a clear understanding
											of what energy poverty is,
or how deep it goes.
									","
											Primero, no tenemos una idea clara
de lo que es la pobreza energética
											ni cuál es su magnitud.
									","
											D'abord, on n'a pas les idées claires
											sur la précarité énergétique,
et à quel point elle est sérieuse.
									","How to bring affordable, sustainable electricity to Africa",Rose M. Mutiso,13:00,"Africa,energy,global issues,solar energy,innovation,potential,sustainability,development"
"
","
","
","How to bring affordable, sustainable electricity to Africa",Rose M. Mutiso,13:00,"Africa,energy,global issues,solar energy,innovation,potential,sustainability,development"
"
											Second, we are avoiding
complex systemic issues
											and prefer quick fixes.
									","
											Segundo, estamos ignorando
problemas sistémicos complejos
											y preferimos soluciones rápidas.
									","
											Ensuite, on contourne
les problèmes systémiques
											en adoptant des solutions rapides.
									","How to bring affordable, sustainable electricity to Africa",Rose M. Mutiso,13:00,"Africa,energy,global issues,solar energy,innovation,potential,sustainability,development"
"
","
","
","How to bring affordable, sustainable electricity to Africa",Rose M. Mutiso,13:00,"Africa,energy,global issues,solar energy,innovation,potential,sustainability,development"
"
											And third, we are misdirecting
concerns about climate change.
											Combined, these three mistakes are leading
us to impose a Western debate
											on the future of energy
											and falling back on paternalistic
attitudes towards Africa.
									","
											Y tercero, estamos desviando
nuestro interés por el cambio climático.
											Estos tres errores nos obligan
a imponer un debate en Occidente
											sobre el futuro de la energía
											y sobre las repetidas actitudes 
paternalistas hacia África.
									","
											Enfin, on s'inquiète du changement
climatique pour de mauvaises raisons.
											Ensemble, ces trois erreurs nous poussent
à imposer un débat occidental
											sur l'avenir énergétique
											et à adopter une attitude paternaliste
envers l'Afrique.
									","How to bring affordable, sustainable electricity to Africa",Rose M. Mutiso,13:00,"Africa,energy,global issues,solar energy,innovation,potential,sustainability,development"
"
","
","
","How to bring affordable, sustainable electricity to Africa",Rose M. Mutiso,13:00,"Africa,energy,global issues,solar energy,innovation,potential,sustainability,development"
"
											So let me try and unpack
these three questions.
											First, what exactly is energy poverty?
											The main energy poverty targeted indicator
											is enshrined in the UN's Seventh
Sustainable Development Goal,
											or SDG 7.
											It calls for 100 percent
of the world's population
											to have access to electricity
by the year 2030.
											This binary threshold, however,
											ignores the quality, reliability
or utility of the power,
											though indicators
are currently being developed
											that will try and capture these things.
									","
											Intentaré responder a estas preguntas.
											Primero, ¿qué es la pobreza energética?
											El principal indicador de metas
sobre pobreza energética
											aparece en el 7mo. Objetivo
de Desarrollo Sostenible de la ONU,
											u ODS 7.
											Establece que el 100 % 
de la población mundial
											deberá tener acceso
a la electricidad hacia el año 2030.
											Pero este umbral binario
											ignora la calidad, la confiabilidad
o la utilidad de la energía,
											si bien actualmente hay indicadores
que apuntan a considerar estos aspectos.
									","
											Laissez-moi donc analyser
ces trois problèmes.
											D'abord, qu'est-ce
que la précarité énergétique ?
											Son principal indicateur
											est inscrit dans l'Objectif de
Développement n°7 de l'ONU,
											ou ODD 7.
											Il exige que 100 %
de la population mondiale
											ait accès à l'électricité d'ici 2030.
											Cependant, ce seuil binaire
											ne tient pas compte de la qualité,
fiabilité ou utilité de l'énergie,
											même si des indicateurs
sont en développement
											pour essayer de prendre en compte cela.
									","How to bring affordable, sustainable electricity to Africa",Rose M. Mutiso,13:00,"Africa,energy,global issues,solar energy,innovation,potential,sustainability,development"
"
","
","
","How to bring affordable, sustainable electricity to Africa",Rose M. Mutiso,13:00,"Africa,energy,global issues,solar energy,innovation,potential,sustainability,development"
"
											However, the question of when
a household is considered ""connected""
											is not quite clear-cut.
											So, for example, last year
the Indian Prime Minister Narendra Modi
											declared all of the villages
in India electrified,
											the criteria for electrification being
											a transformer in every village
plus its public centers
											and 10 percent — 10 percent —
of its households connected.
											Meanwhile,
											the International Energy Agency,
which tracks progress against SDG 7,
											defines energy access as
50 kilowatt hours per person per year.
											That's enough to power
some light bulbs and charge a phone,
											perhaps run a low-watt TV or fan
for a few hours a day.
											Now, providing entry-level access
is an important first step,
											but let's not romanticize the situation.
											By any standard, a few lights
and not much else
											is still living in energy poverty.
											And what's more,
											these energy poverty
indicators and targets
											cover only residential use.
											And yet, households account
for just about one quarter
											of the world's electricity consumption.
											That's because most of our power
is used in industries and for commerce.
									","
											Sin embargo, los parámetros que evalúan
si una casa está conectada o no
											no están muy bien definidos.
											Por ejemplo, el año pasado,
											la primera ministra de India, 
Narendra Modi,
											declaró que todas los pueblos
de India contaban con electricidad,
											tomando como parámetro la instalación
de un transformador en cada lugar
											y en sus centros públicos,
											pero el 10 %, tan solo el 10 %
de las casas tiene conexión eléctrica.
											Por otro lado, la Agencia 
Internacional de Energía,
											que registra los avances según el ODS 7,
											considera que el acceso a la energía
											debe ser de 50 kilovatios-hora 
por persona y por año.
											Ese volumen alcanza para encender
lámparas, cargar un teléfono
											y quizá hacer funcionar una TV 
de bajo consumo o un ventilador
											varias horas al día.
											Ahora bien, este nivel de acceso
es un primer paso muy importante,
											pero es preciso ser realistas.
											Bajo cualquier punto de vista,
un par de lámparas y no mucho más
											siguen indicando
que existe pobreza energética.
											Y, peor aún,
											estos indicadores y objetivos
de la pobreza energética
											se refieren tan solo
al consumo residencial.
											Pero este consumo doméstico
representa tan solo un cuarto
											del consumo a nivel mundial.
											Esto es así porque el mayor
consumo energético
											se da en la industria y el comercio,
									","
											Mais quand un foyer est-il
considéré « relié » ?
											Ce n'est pas très clair.
											Par exemple, le Premier Ministre de l'Inde
a déclaré l'année dernière
											que tous les villages de son pays
avaient l'électricité,
											son critère étant
											un transformateur dans chaque village,
ses bâtiments publics
											et 10 % - je dis bien 10 % -
des foyers électrifiés.
											De même,
											pour l'Agence internationale de l'énergie,
qui suit les progrès concernant l'ODD 7,
											l'accès à l'énergie c'est :
50 kWh par personne et par an.
											C'est suffisant pour alimenter
quelques ampoules, charger un portable,
											voire une télé basse intensité
ou un ventilateur pour quelques heures.
											Certes, fournir un premier accès
est une étape essentielle
											mais n'idéalisons pas les choses.
											Quel que soit le critère, ne disposer
que de quelques lampes,
											c'est toujours la précarité énergétique.
											En plus,
											ces indicateurs et objectifs
											ne ciblent que l'usage des particuliers,
											alors que les foyers
ne représentent qu'un quart
											de la consommation électrique mondiale.
											En effet, on utilise surtout notre énergie
pour l'industrie et le commerce.
									","How to bring affordable, sustainable electricity to Africa",Rose M. Mutiso,13:00,"Africa,energy,global issues,solar energy,innovation,potential,sustainability,development"
"
","
","
","How to bring affordable, sustainable electricity to Africa",Rose M. Mutiso,13:00,"Africa,energy,global issues,solar energy,innovation,potential,sustainability,development"
"
											Which brings me to my main point:
											countries cannot grow out of poverty
without access to abundant,
											affordable and reliable electricity
to power these productive centers,
											or what I call ""Energy for Growth.""
											As you can see from this graph,
											there's simply no such thing
as a low-energy, high-income country.
											It doesn't exist.
											And yet, three billion people in the world
											currently live in countries without
reliable, affordable electricity —
											not just to power their homes
but also their factories,
											their office buildings, their data centers
											and other economic activities.
											Merely electrifying households
and microenterprises
											cannot solve this deeper energy poverty.
											To solve energy poverty,
											we need to deliver reliable,
affordable electricity at scale,
											to power economy-wide job creation
and income growth.
									","
											lo cual me da pie
para el siguiente planteo:
											los países no pueden salir de la pobreza
sin acceso a una electricidad abundante,
											asequible y confiable para suministrar
energía a estos centros de producción,
											o lo que yo llamo 
""energía para el crecimiento"".
											Como se aprecia en este gráfico,
											simplemente no existe un país
de altos ingresos y bajo consumo.
											No existe.
											Sin embargo, 3 mil millones 
de personas en el mundo
											viven actualmente en países 
sin electricidad confiable y asequible,
											no solo para tener energía
en cada casa sino también en las fábricas,
											los edificios de oficinas,
los centros de datos
											y otras actividades económicas.
											Proveer energía a cada casa 
y a los microemprendimientos
											no es suficiente para resolver
la pobreza energética.
											Este profundo problema debe abordarse
											con el suministro de electricidad
confiable, asequible y a gran escala
											para incentivar la creación 
de empleo en toda la economía
											y aumentar los ingresos.
									","
											Ce qui m'amène à mon argument principal :
											un pays ne peut pas sortir de la pauvreté
sans accès à une électricité abondante,
											peu chère et fiable pour alimenter
ses centres productifs,
											ce que j'appelle
« l'énergie pour la croissance ».
											Vous le voyez sur ce graphique,
											il n'y a pas de pays à revenu élevé
qui consomme peu,
											Ça n'existe pas.
											Pourtant, trois milliards
de gens sur Terre
											vivent actuellement
sans électricité fiable et bon marché
											pour alimenter leur foyer
mais aussi leurs usines,
											leurs bureaux, leurs datacenters
											ou leurs autres activités économiques.
											Électrifier les foyers et
les microentreprises
											ne suffit pas pour éradiquer
la précarité énergétique.
											Pour cela,
											il faut fournir une électricité
fiable et bon marché à grande échelle
											pour stimuler les emplois dans
toute l'économie ainsi que la croissance.
									","How to bring affordable, sustainable electricity to Africa",Rose M. Mutiso,13:00,"Africa,energy,global issues,solar energy,innovation,potential,sustainability,development"
"
","
","
","How to bring affordable, sustainable electricity to Africa",Rose M. Mutiso,13:00,"Africa,energy,global issues,solar energy,innovation,potential,sustainability,development"
"
											This need, however, bumps
against an emerging narrative that,
											faced with climate change,
											we all need to transition
from large, centralized power systems
											to small-scale distributed power.
											The growth of off-grid solar in Africa —
											and let me repeat,
off-grid solar is a good thing —
											but that growth fits nicely
into this narrative
											and has led to those claims that Africa
is leapfrogging the old ways of energy
											and building its power system
from the ground up,
											one solar panel at a time.
									","
											Pero esta necesidad se da de bruces
contra una narrativa emergente
											según la cual, en virtud
del cambio climático,
											debemos pasar de sistemas energéticos
de gran escala y centralizados,
											a una electricidad distribuida
de baja escala.
											El auge de la energía solar
autónoma en África,
											reitero, es muy buena,
											pero encaja perfectamente
en esta narrativa
											de que África está dejando atrás
las formas viejas de energía
											y construyendo su sistema 
energético desde cero,
											con sus paneles solares, uno a uno.
									","
											Mais cette nécessité se heurte
au discours récent selon lequel,
											vu le changement climatique,
											on doit tous passer de grands
systèmes d'énergie centralisés
											à une distribution à petite échelle.
											L'énergie solaire hors réseau en Afrique -
											et je répète, c'est une bonne chose -
											s'intègre parfaitement dans ce discours
											qui prétend que l'Afrique
saute les étapes énergétiques anciennes
											et construit son système énergétique
en partant de rien,
											un panneau solaire à la fois.
									","How to bring affordable, sustainable electricity to Africa",Rose M. Mutiso,13:00,"Africa,energy,global issues,solar energy,innovation,potential,sustainability,development"
"
","
","
","How to bring affordable, sustainable electricity to Africa",Rose M. Mutiso,13:00,"Africa,energy,global issues,solar energy,innovation,potential,sustainability,development"
"
											It's a nice, solicitous narrative,
but also quite naïve.
											Like many narratives
of technological disruption,
											often inspired by Silicon Valley,
											it takes for granted the existing systems
that underpin all of this transformation.
											You see, when it comes
to innovating and energy,
											the West is working around the edges
of a system that is tried and tested.
											And so all the sexy stuff —
											the rooftop solar,
											the smart household devices,
the electric vehicles —
											all of this is built on top of a massive
and absolutely essential grid,
											which itself exists within
a proven governance framework.
											Even the most advanced
countries in the world
											don't have an example of an energy system
that is all edges and no center at scale.
									","
											Es un argumento atractivo y complaciente,
pero también bastante ingenuo.
											Como todas las narrativas
de los cambios tecnológicos,
											generalmente impulsadas 
por Silicon Valley,
											da por sentado los sistemas existentes
que respaldan esta transformación.
											Sucede que, cuando de innovación
y energía se trata,
											Occidente transita por el camino
de un sistema que ya fue probado.
											Y todas las cosas atractivas,
											como los techos solares,
											los electrodomésticos inteligentes,
los vehículos eléctricos,
											están construidas sobre la base 
de una red enorme y fundamental
											que, a su vez, existe dentro de un marco
de gestión pública establecida.
											Ni siquiera los países 
más avanzados del mundo
											tienen un sistema energético distribuido
y descentralizado a gran escala.
									","
											C'est un discours bien joli et
attentionné mais très naïf.
											Comme beaucoup des discours
sur les progrès technologiques,
											souvent influencés par la Silicon Valley,
											il tient pour acquis
											les systèmes existants soutenant
toute cette transition.
											Vous comprenez, dans les domaines
de l'innovation et de l'énergie,
											l'Occident utilise un système
qui a été testé et qui fonctionne.
											Et les trucs sympas -
											le système solaire de toiture,
											les systèmes domestiques intelligents,
les voitures électriques -
											tout cela repose sur un énorme
réseau absolument fondamental,
											qui existe lui-même au sein 
d'un cadre gouvernemental reconnu.
											Même les pays les plus modernes
											ne disposent pas d'un système énergétique
sans base solide en son cœur.
									","How to bring affordable, sustainable electricity to Africa",Rose M. Mutiso,13:00,"Africa,energy,global issues,solar energy,innovation,potential,sustainability,development"
"
","
","
","How to bring affordable, sustainable electricity to Africa",Rose M. Mutiso,13:00,"Africa,energy,global issues,solar energy,innovation,potential,sustainability,development"
