en,es,pt,fr,title,speaker,duration,tags
"
","
","
","
",How to talk (and listen) to transgender people,Jackson Bird,6:24,"activism,LGBT,culture,identity,social change,society,TED Residency,Transgender"
"
											Hi, I'm Jack,
											and I'm transgender.
											Let me take a guess at some of thoughts
											that might be running
through your head right now.
											""Transgender?
											Wait, does that mean that they're
actually a man or actually a woman?""
											""I wonder if he's had the surgery yet ...
											Oh, now I'm looking at his crotch.
											Look to the right,
that's a safe place to look.""
											""Yes, I knew it!
No real man has hips like those.""
											""My friend's daughter is transgender —
											I wonder if they know each other.""
											""Oh my gosh, he is so brave.
											I would totally support his right
to use the men's bathroom.
											Wait, but how does he use the bathroom?
											How does he have sex?""
									","
											Hola, soy Jack y soy transgénero.
											Permítanme adivinar algunas de las cosas,
que podrían estar pensando ahora mismo.
											""¿Transgénero?
											Esperen, ¿eso significa que en
realidad es hombre o mujer?"".
											Uhmm...
											""Me pregunto si ya se
ha hecho la cirugía...
											Oh, ahora estoy mirando su entrepierna.
											Miraré hacia la derecha...
											¡Sí, lo sabía! Ningún hombre
de verdad tiene esas caderas"".
											""La hija de mi amigo es transgénero.
Me pregunto si se conocen entre sí"".
											""Oh, Dios mío, él es tan valiente.
											Apoyaría totalmente su derecho
a usar el baño de hombres.
											Esperen, pero ¿cómo usa el baño?
											¿Cómo tiene sexo?"".
									","
											Olá, eu sou o Jack,
											e eu sou transgénero.
											Deixem-me adivinhar
alguns dos pensamentos
											que devem estar a passar 
pela vossa cabeça agora.
											""Transgénero?
											""Espera lá, isso quer dizer 
que ele é um homem ou uma mulher?""
											""Será que já terá feito a cirurgia...
Agora estou a olhar para a virilha dele.
											""Olha para a direita, é mais prudente.""
											""Sim! Eu sabia! Nenhum homem 
tem umas ancas assim.""
											""A filha do meu amigo é transgénero...
											""Será que eles se conhecem?""
											""Meu Deus, ele é tão corajoso.
											""Apoio totalmente o direito de ele usar
a casa de banho masculina.
											""Mas como é que ele usa a casa de banho?
											""Como é que ele faz sexo?""
									","
											Bonjour, je m'appelle Jack
											et je suis transgenre.
											Laissez-moi deviner ce qui peut
vous passer par la tête là, maintenant.
											« Transgenre ?
											Attends, ça veut dire que c'est
un homme ou une femme ? »
											« Je me demande s'il s'est 
déjà fait opérer.
											Oups, je regarde son entrejambe.
Vise à droite, c'est mieux. »
											« Je le savais ! Aucun homme 
n'a des hanches pareilles. »
											« La fille de mon amie est transgenre —
											je me demande s'ils se connaissent. »
											« Oh mon Dieu, il est tellement courageux.
											Je suis pour son droit
d'utiliser les toilettes des hommes.
											Comment utilise-t-il les toilettes ?
Comment fait-il l'amour ? »
									",How to talk (and listen) to transgender people,Jackson Bird,6:24,"activism,LGBT,culture,identity,social change,society,TED Residency,Transgender"
"
","
","
","
",How to talk (and listen) to transgender people,Jackson Bird,6:24,"activism,LGBT,culture,identity,social change,society,TED Residency,Transgender"
"
											OK, OK, let's stop
those hypothetical questions
											before we get too close for my comfort.
											I mean, don't get me wrong,
											I did come here today to share
my personal experiences being transgender,
											but I did not wake up this morning
wanting to tell an entire audience
											about my sex life.
											Of course, that's the problem
with being trans, right?
											People are pretty much always
wondering how we have sex
											and what kind of equipment
we're working with below the belt.
											Being trans is awkward.
									","
											Bueno, bueno, detengamos
esas preguntas hipotéticas,
											antes de que se vuelvan 
incómodas para mí.
											No me malinterpreten,
vine aquí hoy a compartir
											mis experiencias personales
sobre ser transgénero,
											pero no me desperté esta mañana
											queriendo hablarle a toda una
audiencia acerca de mi vida sexual.
											Desde luego, ese es el problema
de ser trans, ¿verdad?
											La gente siempre se pregunta
cómo tenemos relaciones sexuales
											y con qué tipo de equipo estamos
trabajando debajo del cinturón.
											Ser trans es incómodo.
									","
											Ok, vamos parar com 
estas perguntas hipotéticas
											antes que fiquemos
desconfortavelmente íntimos.
											Quer dizer, não levem a mal,
											eu estou aqui hoje para partilhar 
as minhas experiências como transgénero,
											mas não acordei de manhã
											com o desejo de partilhar 
a minha vida sexual com vocês.
											Esse é o problema
de ser trans, não é?
											As pessoas perguntam-se sempre
como é que fazemos sexo
											e que tipo de ""equipamento""
é que temos abaixo da cintura.
											Ser transgénero é constrangedor.
									","
											OK, OK, arrêtons là
les questions hypothétiques
											avant d'en arriver à des choses privées.
											Soyons clair,
											je suis venu ici aujourd'hui pour partager
mon expérience en tant que transgenre
											mais je ne me suis pas levé ce matin avec
l'intention de partager avec un public
											ma vie sexuelle.
											Bien sûr, c'est là,
le problème d'être trans, non ?
											Les gens se demandent toujours
comment nous faisons l'amour
											et quel genre d'équipement 
nous avons sous la ceinture.
											Être transgenre, c'est délicat.
									",How to talk (and listen) to transgender people,Jackson Bird,6:24,"activism,LGBT,culture,identity,social change,society,TED Residency,Transgender"
"
","
","
","
",How to talk (and listen) to transgender people,Jackson Bird,6:24,"activism,LGBT,culture,identity,social change,society,TED Residency,Transgender"
"
											And not just because the gender
I was assigned at birth
											mismatches the one I really am.
											Being trans is awkward
											because everyone else gets awkward
when they're around me.
											People who support me and all other
trans people wholeheartedly
											are often so scared to say to wrong thing,
											so embarrassed to not know
what they think they should,
											that they never ask.
									","
											Y no solo porque el género
que me asignaron al nacer,
											no coincide con el que realmente soy.
											Ser trans es incómodo,
											porque todos los demás se incomodan
cuando están a mi alrededor.
											Las personas que apoyan a las
personas trans de todo corazón,
											a menudo tienen tanto
miedo de decir algo malo
											que avergonzados de no saber
lo que deberían pensar,
											nunca preguntan.
									","
											E não só porque o sexo
que me foi designado à nascença
											difere do que realmente sou.
											Ser trans é constrangedor
											porque todos se sentem desconfortáveis
quando estão ao pé de mim.
											As pessoas que me apoiam
incondicionalmente
											a mim e à comunidade trans
											frequentemente receiam tanto
dizer algo errado,
											ficam tão envergonhadas por não saberem
o que acham que deviam saber,
											que nunca perguntam.
									","
											Pas juste car le genre 
qui a été assigné à ma naissance
											ne correspond pas à mon vrai genre.
											Être transgenre, c'est délicat
											parce que tout le monde devient bizarre
en ma companie.
											Les gens qui me soutiennent et
toutes les autres personnes transgenres
											ont bien souvent si peur 
de dire quelque chose de mal,
											sont si embarrassés de ne pas savoir
certaines choses,
											qu'ils ne demandent jamais rien.
									",How to talk (and listen) to transgender people,Jackson Bird,6:24,"activism,LGBT,culture,identity,social change,society,TED Residency,Transgender"
"
","
","
","
",How to talk (and listen) to transgender people,Jackson Bird,6:24,"activism,LGBT,culture,identity,social change,society,TED Residency,Transgender"
"
											Part of what was so nerve-racking
about coming out as transgender
											was knowing that people
wouldn't know what I meant.
											And when someone comes out as gay,
											people know what that means,
											but when you come out as trans,
											you have to face the misconceptions
											that will color other people's
impressions of you
											even after you've educated them ...
											And you will have to educate them.
											When I came out,
											I wrote at 10-page encyclopedic document
											with a zip-file attachment
of music and videos
											that I sent to every
single person I came out to.
									","
											Parte de lo que fue tan angustiante
de presentarse como transgénero,
											fue saber que la gente no
sabría a qué me refería.
											Cuando alguien se presenta como gay,
la gente sabe lo que eso significa,
											pero cuando te presentas como trans,
tienes que enfrentar las ideas erróneas
											que teñirán las impresiones
de otras personas sobre ti,
											incluso después de que los has educado.
											Y tendrás que educarlos.
											Cuando me manifesté, redacté un
documento enciclopédico de 10 páginas,
											con un archivo zip adjunto
de música y videos,
											que envío a cada persona
a la que me presento.
									","
											Parte da razão de ter ficado tão nervoso 
em dizer que era transgénero
											foi por saber que as pessoas 
não sabem aquilo que quero dizer.
											Quando alguém se assume como ""gay"",
											as pessoas sabem o que isso significa,
											mas se ele se assumir como trans,
											ele tem de enfrentar
os pressupostos errados
											que as outras pessoas têm dele,
											mesmo depois de as ter ensinado...
											E vai ser preciso ensiná-las.
											Depois de me assumir,
											escrevi uma enciclopédia com 10 páginas
											anexada a músicas e vídeos
											que enviei a quem 
eu tinha dito que era transgénero.
									","
											Une partie de l'angoisse liée à
me déclarer transgenre
											était de savoir que les gens
ne sauraient pas ce que cela signifie.
											Quand quelqu'un se déclare gay,
											les gens savent,
											mais quand on se déclare trans,
											vous devez faire face aux idées fausses
											qui impacteront l'image de vous 
qu'auront les autres
											même après les avoir sensibilisés...
											Et vous devrez les sensibiliser.
											Quand je me suis déclaré,
											j'ai écrit une encyclopédie de 10 pages
											avec un dossier comprenant
de la musique et des vidéos,
											que j'ai envoyé à tous ceux
à qui je me suis déclaré.
									",How to talk (and listen) to transgender people,Jackson Bird,6:24,"activism,LGBT,culture,identity,social change,society,TED Residency,Transgender"
"
","
","
","
",How to talk (and listen) to transgender people,Jackson Bird,6:24,"activism,LGBT,culture,identity,social change,society,TED Residency,Transgender"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Rires)
									",How to talk (and listen) to transgender people,Jackson Bird,6:24,"activism,LGBT,culture,identity,social change,society,TED Residency,Transgender"
