en,es,tr,de,title,speaker,duration,tags
"
","
","
","
",The case for fish farming,Mike Velings,15:18,"biodiversity,big problems,consumerism,business,environment,fish,food,global issues,mission blue,innovation,oceans,sustainability,ecology"
"
											So I come from the tallest
people on the planet —
											the Dutch.
											It hasn't always been this way.
											In fact, all across the globe,
people have been gaining height.
											In the last 150 years,
											in developed countries,
											on average, we have gotten
10 centimeters taller.
											And scientists have a lot
of theories about why this is,
											but almost all of them involve nutrition,
											namely the increase of dairy and meat.
									","
											Provengo de las personas 
más altas del planeta,
											los holandeses.
											No siempre ha sido así.
											De hecho, en todo el mundo, 
la gente ha ido ganando altura.
											En los últimos 150 años,
en los países desarrollados,
											en promedio, hemos conseguido 
10 cm más de altura.
											Y los científicos tienen 
muchas teorías del porqué de esto,
											pero en casi todas ellas 
está implicada la nutrición,
											es decir, el aumento de los 
productos lácteos y la carne.
									","
											Gezegendeki en uzun 
insanların soyundan geliyorum—
											Flemenkler.
											Bu hep böyle değildi.
											Aslında, yerkürenin 
her yerinde insanlar uzuyor.
											Son 150 yılda,
											gelişmiş ülkelerde,
											ortalamaya bakıldığında, 
10 santimetre daha uzadık.
											Bilim adamlarının neden böyle 
olduğu ile ilgili bir sürü teorisi var
											ama neredeyse hepsi beslenmeyi içeriyordu,
											yani süt ve etteki artış.
									","
											Ich komme aus dem Land
mit den größten Menschen,
											den Niederlanden.
											Aber das war nicht immer so.
											Tatsächlich werden die Menschen
überall auf der Welt größer.
											In den letzten 150 Jahren
											sind Menschen in Industrieländern
im Schnitt 10 cm größer geworden.
											Forscher haben darüber
viele Theorien entwickelt,
											und fast alle drehen sich
um die Ernährung,
											genauer gesagt um Zunahme
von Milch und Fleisch.
									",The case for fish farming,Mike Velings,15:18,"biodiversity,big problems,consumerism,business,environment,fish,food,global issues,mission blue,innovation,oceans,sustainability,ecology"
"
","
","
","
",The case for fish farming,Mike Velings,15:18,"biodiversity,big problems,consumerism,business,environment,fish,food,global issues,mission blue,innovation,oceans,sustainability,ecology"
"
											In the last 50 years,
											global meat consumption
has more than quadrupled,
											from 71 million tons to 310 million tons.
											Something similar has been going on
with milk and eggs.
											In every society where incomes have risen,
so has protein consumption.
											And we know that globally,
we are getting richer.
											And as the middle class is on the rise,
so is our global population,
											from 7 billion of us today
to 9.7 billion by 2050,
											which means that by 2050,
											we are going to need at least
70 percent more protein
											than what is available to humankind today.
											And the latest prediction of the UN
puts that population number,
											by the end of this century, at 11 billion,
											which means that we are going
to need a lot more protein.
									","
											En los últimos 50 años,
											el consumo mundial de carne 
se ha cuadruplicado,
											de 71 millones 
a 310 millones de toneladas.
											Algo similar ocurre con 
la leche y los huevos.
											En la sociedad que aumentan los ingresos,
aumenta el consumo de proteínas.
											Y sabemos que a nivel mundial, 
nos hacemos más ricos.
											Y conforme aumenta la clase media, 
aumenta nuestra población mundial,
											de 7000 millones hoy 
a 9700 millones en 2050,
											lo que significa que para el año 2050,
											necesitaremos por lo menos 
el 70 % más de proteínas
											de lo disponible actualmente 
para la humanidad.
											Y la última predicción de la ONU 
pone número a esa población,
											a finales de este siglo, 
11 000 millones,
											lo que significa que necesitaremos 
mucha más proteína.
									","
											Son elli yılda,
											küresel et tüketimi
dört kattan fazla arttı,
											71 milyon tondan 310 milyon tona çıktı.
											Benzer bir durum, süt ve
yumurtalarda da görülüyor.
											Bütün toplumlarda gelirin artmasıyla 
protein tüketimi de arttı.
											Dünyaca biliyoruz ki,
gitgide zenginleşiyoruz.
											Orta sınıf yükseldikçe, 
dünya nüfusu da artıyor,
											bugün 7 milyar olan nüfus,
2050'de 9.7 milyar olacak.
											Bu da demek oluyor ki 2050'de,
											bugün sahip olduğumuzdan
en az yüzde 70 daha fazla
											proteine ihtiyaç duyacağız.
											BM'nin son tahminlerine göre,
bu yüzyılın sonunda
											dünya nüfusu 11 milyar olacak,
											bu da çok daha fazla proteine
ihtiyaç duyacağımız anlamına geliyor.
									","
											In den letzten 50 Jahren
											hat sich der weltweite Fleischkonsum
mehr als vervierfacht,
											von 71 auf 310 Millionen Tonnen.
											Ähnlich ist es bei Milch und Eiern.
											Mit steigendem Einkommen
in einer Gesellschaft
											steigt auch der Eiweißverzehr.
											Und wir wissen, dass wir
global gesehen reicher werden.
											Mit dem Aufstieg der Mittelklasse
steigt auch die Weltbevölkerung,
											von 7 Milliarden heute
auf 9,7 Milliarden im Jahr 2050,
											das heißt im Jahr 2050 benötigen wir
mindestens 70 % mehr Eiweiß
											als der Menschheit
heute zur Verfügung steht.
											Die aktuellsten UN-Schätzungen
gehen bis zum Jahr 2100
											von einer Weltbevölkerung
von 11 Milliarden aus,
											was bedeutet, dass wir noch viel mehr
Proteinnahrung brauchen.
									",The case for fish farming,Mike Velings,15:18,"biodiversity,big problems,consumerism,business,environment,fish,food,global issues,mission blue,innovation,oceans,sustainability,ecology"
"
","
","
","
",The case for fish farming,Mike Velings,15:18,"biodiversity,big problems,consumerism,business,environment,fish,food,global issues,mission blue,innovation,oceans,sustainability,ecology"
"
											This challenge is staggering —
											so much so, that recently,
											a team at Anglia Ruskin
Global Sustainability Institute suggested
											that if we don't change
our global policies
											and food production systems,
											our societies might actually collapse
in the next 30 years.
									","
											Este desafío es asombroso
tanto es, que recientemente,
											un equipo del Instituto Anglia Ruskin 
para la sostenibilidad mundial sugirió
											que si no cambiamos 
nuestras políticas globales
											y los sistemas de producción alimentaria,
											nuestras sociedades en realidad 
podrían colapsar en los próximos 30 años.
									","
											Bu zorluk endişe verici.
											Anglia Ruskin Üniversitesi Evrensel
											Sürdürülebilirlik Enstitüsü'nden 
bir takıma göre,
											eğer küresel tutumumuzu ve
											gıda üretim sistemimizi 
değiştirmezsek,
											insanlık 30 yıl içinde çökebilir.
									","
											Eine gewaltige Herausforderung,
so sehr, dass erst kürzlich
											Forscher des Anglia Ruskin Global
Sustainability Institute warnten:
											Falls wir globale Strategien
und die Nahrungsmittelproduktion
											nicht überdenken,
werden unsere Gesellschaften
											in 30 Jahren zusammenbrechen.
									",The case for fish farming,Mike Velings,15:18,"biodiversity,big problems,consumerism,business,environment,fish,food,global issues,mission blue,innovation,oceans,sustainability,ecology"
"
","
","
","
",The case for fish farming,Mike Velings,15:18,"biodiversity,big problems,consumerism,business,environment,fish,food,global issues,mission blue,innovation,oceans,sustainability,ecology"
"
											Currently, our ocean serves
as the main source of animal protein.
											Over 2.6 billion people
depend on it every single day.
											At the same time,
											our global fisheries
are two-and-a-half times larger
											than what our oceans
can sustainably support,
											meaning that humans take
far more fish from the ocean
											than the oceans can naturally replace.
									","
											En la actualidad, nuestro océano sirve 
como principal fuente de proteína animal.
											Más de 2600 millones de personas 
dependen del océano cada día.
											Al mismo tiempo,
											nuestras pesquerías mundiales 
son 2,5 veces más grandes
											de lo que los océanos pueden 
soportar de manera sostenible.
											Esto significa que los humanos 
pescamos muchos más peces del océano
											que los reemplazables por 
los océanos de forma natural.
									","
											Hâlihazırda denizlerimiz, hayvan protein
kaynaklarının ana kısmını oluşturuyor.
											Her gün, 2,6 milyardan fazla insan
denizlere bel bağlıyor.
											Aynı zamanda,
											dünyadaki balıkçılık,
denizlerimizin sürdürülebilir
											bir şeklide karşılayabileceği miktardan
2,5 kat daha fazla.
											Bunun anlamı, insanlar, 
denizlerin doğal yollarla
											kendini yenileyebileceği 
miktardan daha fazla avlanıyor.
									","
											Die Ozeane dienen derzeit
als Hauptquelle für tierisches Eiweiß.
											Mehr als 2,6 Milliarden Menschen
beziehen es von dort.
											Zugleich entnehmen wir aber
den Ozeanen zweieinhalb Mal mehr Fisch,
											als sie nachhaltig bereitstellen können,
											mit anderen Worten,
der Mensch fängt mehr Fisch,
											als die Ozeane bereitstellen können.
									",The case for fish farming,Mike Velings,15:18,"biodiversity,big problems,consumerism,business,environment,fish,food,global issues,mission blue,innovation,oceans,sustainability,ecology"
"
","
","
","
",The case for fish farming,Mike Velings,15:18,"biodiversity,big problems,consumerism,business,environment,fish,food,global issues,mission blue,innovation,oceans,sustainability,ecology"
"
											WWF recently published a report
showing that just in the last 40 years,
											our global marine life
has been slashed in half.
											And another recent report suggests
that of our largest predatory species,
											such as swordfish and bluefin tuna,
											over 90 percent has disappeared
since the 1950s.
									","
											WWF publicó recientemente un informe que 
muestra que solo en los últimos 40 años,
											nuestra vida marina mundial 
se ha reducido a la mitad.
											Otro informe muestra que las especies 
depredadoras de nuestros mayores,
											como el pez espada 
y el atún de aleta azul,
											ha desaparecido en más del 90 % 
desde la década de 1950.
									","
											WWF'in son raporuna göre, 
son 40 yılda, denizlerimizdeki
											canlı türleri yarı yarıya azaldı.
											Yakın zamandaki bir diğer rapora göre,
kılıç balığı, istavrit gibi
											en büyük yırtıcı türlerinin, 
1950'den bu yana

											yüzde 90'ından fazlasının
yok olduğu bildirildi.
									","
											Der WWF veröffentlichte kürzlich in einem
Bericht, dass die Artenvielfalt der Meere
											in den letzten 40 Jahren
um die Hälfte geschrumpft ist.
											Ein anderer Bericht deutet an,
dass die Zahl der größten Raubfische,
											wie Schwertfische oder Thunfische,
											seit den 1950er Jahren
um 90 % zurückgegangen ist.
									",The case for fish farming,Mike Velings,15:18,"biodiversity,big problems,consumerism,business,environment,fish,food,global issues,mission blue,innovation,oceans,sustainability,ecology"
