en,fr,title,speaker,duration,tags
"
","
",How centuries of sci-fi sparked spaceflight,Alexander MacDonald,13:15,"space,science,universe,astronomy,cosmos,storytelling,history,exploration,rocket science,TED Fellows,Planets,TEDx,NASA,Moon"
"
											I want to tell you a story about stories.
											And I want to tell you this story
because I think we need to remember
											that sometimes the stories
we tell each other
											are more than just tales
or entertainment or narratives.
											They're also vehicles
											for sowing inspiration
and ideas across our societies
											and across time.
											The story I'm about to tell you
											is about how one of the most advanced
technological achievements
											of the modern era
											has its roots in stories,
											and how some of the most important
transformations yet to come might also.
									","
											Permettez-moi de vous relater
une histoire d'histoires.
											Elle est cruciale à mes yeux
car nous devons nous souvenir
											que, parfois, les récits
que nous nous relatons
											sont davantage que des histoires,
un divertissement ou une narration.
											Ils catalysent
											les aspirations et les idées
qui transcendent nos sociétés
											et le temps.
											Je vais vous relater
											comment un des plus grands
accomplissements technologiques
											de l'ère moderne
											est enraciné dans nos récits
											et comment les transformations les plus
fondamentales à venir le sont aussi.
									",How centuries of sci-fi sparked spaceflight,Alexander MacDonald,13:15,"space,science,universe,astronomy,cosmos,storytelling,history,exploration,rocket science,TED Fellows,Planets,TEDx,NASA,Moon"
"
","
",How centuries of sci-fi sparked spaceflight,Alexander MacDonald,13:15,"space,science,universe,astronomy,cosmos,storytelling,history,exploration,rocket science,TED Fellows,Planets,TEDx,NASA,Moon"
"
											The story begins over 300 years ago,
											when Galileo Galilei first learned
of the recent Dutch invention
											that took two pieces of shaped glass
and put them in a long tube
											and thereby extended human sight
farther than ever before.
											When Galileo turned
his new telescope to the heavens
											and to the Moon in particular,
											he discovered something incredible.
											These are pages from Galileo's book
""Sidereus Nuncius,"" published in 1610.
											And in them, he revealed to the world
what he had discovered.
											And what he discovered was that the Moon
was not just a celestial object
											wandering across the night sky,
											but rather, it was a world,
											a world with high, sunlit mountains
											and dark ""mare,"" the Latin word for seas.
											And once this new world
and the Moon had been discovered,
											people immediately began
to think about how to travel there.
											And just as importantly,
											they began to write stories
											about how that might happen
											and what those voyages might be like.
									","
											Cette histoire commence il y a 300 ans,
											quand Galilée a pris connaissance
d'une invention hollandaise récente :
											deux morceaux de verre
posés dans un long tube
											qui étendaient la vision humaine
bien plus loin qu'avant.
											Quand Galilée a orienté
son nouveau télescope vers le ciel
											et vers la Lune, plus précisément,
											il a découvert une chose incroyable.
											Voici quelques pages du « Messager
des étoiles » de Galilée, publié en 1610.
											Il y révèle au monde ses découvertes :
											le fait que la Lune n'est pas
un simple objet céleste,
											errant dans le ciel nocturne,
											mais qu'il s'agit d'un monde,
											avec des montagnes
illuminées par le soleil
											et des « mare » sombres,
le mot latin pour des mers.
											Une fois ce nouveau monde
et la Lune découverts,
											on a été saisi par l'envie d'y voyager.
											Tout aussi important,
											on a commencé à écrire des récits
											sur comment cela pourrait se passer
											et sur la nature de ces voyages.
									",How centuries of sci-fi sparked spaceflight,Alexander MacDonald,13:15,"space,science,universe,astronomy,cosmos,storytelling,history,exploration,rocket science,TED Fellows,Planets,TEDx,NASA,Moon"
"
","
",How centuries of sci-fi sparked spaceflight,Alexander MacDonald,13:15,"space,science,universe,astronomy,cosmos,storytelling,history,exploration,rocket science,TED Fellows,Planets,TEDx,NASA,Moon"
"
											One of the first people to do so
was actually the Bishop of Hereford,
											a man named Francis Godwin.
											Godwin wrote a story
about a Spanish explorer,
											Domingo Gonsales,
											who ended up marooned
on the island of St. Helena
											in the middle of the Atlantic,
											and there, in an effort to get home,
											developed a machine, an invention,
											to harness the power
of the local wild geese
											to allow him to fly —
											and eventually to embark
on a voyage to the Moon.
											Godwin's book, ""The Man in the Moone,
or a Discourse of a Voyage Thither,""
											was only published posthumously
and anonymously in 1638,
											likely on account of the number
of controversial ideas that it contained,
											including an endorsement
of the Copernican view of the universe
											that put the Sun at the center
of the Solar System,
											as well as a pre-Newtonian
concept of gravity
											that had the idea
that the weight of an object
											would decrease with increasing
distance from Earth.
											And that's to say nothing
of his idea of a goose machine
											that could go to the Moon.
									","
											L'évêque de Hereford est
un des premiers à l'avoir fait,
											il s'appelait Francis Godwin.
											Godwin relate le récit
d'un explorateur espagnol,
											Domingo Gonsales,
											qui échoue sur l'île de Sainte Hélène
											au milieu de l'Atlantique,
											et dans sa quête pour rentrer au pays,
											il fabrique une machine, une invention
											qui exploite la force des oies sauvages
											pour l'aider à voler,
											et finalement s'embarquer
dans un voyage vers la Lune.
											Le livre de Godwin,
« L'homme dans la lune »,
											a été publié anonymement en 1658
après la mort de l'auteur,
											probablement à cause
de ses nombreuses idées controversées
											dont une acceptation de la vision
copernicienne de l'univers,
											avec le soleil au centre
du système solaire,
											ainsi que le concept
pré-newtonien de la gravitation,
											dont l'idée centrale est
que le poids d'un objet
											diminuerait à mesure
de l'éloignement de la Terre.
											N'évoquons même pas son idée
de machine tractée par des oies
											qui l'emmène sur la Lune.
									",How centuries of sci-fi sparked spaceflight,Alexander MacDonald,13:15,"space,science,universe,astronomy,cosmos,storytelling,history,exploration,rocket science,TED Fellows,Planets,TEDx,NASA,Moon"
"
","
",How centuries of sci-fi sparked spaceflight,Alexander MacDonald,13:15,"space,science,universe,astronomy,cosmos,storytelling,history,exploration,rocket science,TED Fellows,Planets,TEDx,NASA,Moon"
"
											(Laughter)
									","
											(Rires)
									",How centuries of sci-fi sparked spaceflight,Alexander MacDonald,13:15,"space,science,universe,astronomy,cosmos,storytelling,history,exploration,rocket science,TED Fellows,Planets,TEDx,NASA,Moon"
"
","
",How centuries of sci-fi sparked spaceflight,Alexander MacDonald,13:15,"space,science,universe,astronomy,cosmos,storytelling,history,exploration,rocket science,TED Fellows,Planets,TEDx,NASA,Moon"
"
											And while this idea of a voyage
to the Moon by goose machine
											might not seem particularly insightful
or technically creative to us today,
											what's important is that Godwin described
getting to the Moon not by a dream
											or by magic, as Johannes Kepler
had written about,
											but rather, through human invention.
											And it was this idea
that we could build machines
											that could travel into the heavens,
											that would plant its seed
in minds across the generations.
									","
											Même si l'idée d'un voyage vers la Lune
avec une telle machine
											ne nous semble plus très perspicace
ou techniquement créative,
											ce qui est fondamental chez Godwin
est sa description d'aller sur la Lune,
											non pas en rêve ou par magie,
comme chez Johannes Kepler,
											mais grâce à l'invention humaine.
											C'est cette idée-là de pouvoir
construire des engins
											qui pourraient voyager dans le ciel
											qui a semé les graines dans l'esprit
fertile des générations futures.
									",How centuries of sci-fi sparked spaceflight,Alexander MacDonald,13:15,"space,science,universe,astronomy,cosmos,storytelling,history,exploration,rocket science,TED Fellows,Planets,TEDx,NASA,Moon"
