en,es,pt,fr,de,tr,title,speaker,duration,tags
"
","
","
","
","
","
",How to read music,Tim Hansen,5:16,"music,literature,animation,TED-Ed,brain"
"
											When we watch a film or a play,
											we know that the actors
											probably learned
their lines from a script,
											which essentially tells them
what to say and when to say it.
											A piece of written music
operates on exactly the same principle.
											In a very basic sense,
											it tells a performer what to play
and when to play it.
											Aesthetically speaking,
there's a world of difference
											between, say, Beethoven and Justin Bieber,
											but both artists have used
											the same building blocks
to create their music:
											notes.
											And although the end result
can sound quite complicated,
											the logic behind musical notes
is actually pretty straightforward.
											Let's take a look
											at the foundational
elements to music notation
											and how they interact
to create a work of art.
											Music is written on five parallel lines
that go across the page.
											These five lines are called a staff,
											and a staff operates on two axes:
											up and down
											and left to right.
											The up-and-down axis tells the performer
											the pitch of the note
or what note to play,
											and the left-to-right axis
											tells the performer the rhythm of the note
											or when to play it.
											Let's start with pitch.
											To help us out,
we're going to use a piano,
											but this system works for pretty much
any instrument you can think of.
											In the Western music tradition,
											pitches are named after
the first seven letters of the alphabet,
											A, B, C,
											D, E, F, and G.
											After that, the cycle repeats itself:
											A, B, C, D, E, F, G,
											A, B, C, D, E, F, G,
											and so on.
											But how do these pitches get their names?
											Well, for example, if you played an F
											and then played another F
											higher or lower on the piano,
											you'd notice that they sound
pretty similar
											compared to, say, a B.
											Going back to the staff,
											every line and every space
between two lines
											represents a separate pitch.
											If we put a note on one of these lines
or one of these spaces,
											we're telling a performer
to play that pitch.
											The higher up on the staff
a note is placed,
											the higher the pitch.
											But there are obviously
many, many more pitches
											than the nine that these
lines and spaces gives us.
											A grand piano, for example,
											can play 88 separate notes.
											So how do we condense
88 notes onto a single staff?
											We use something called a clef,
											a weird-looking figure
placed at the beginning of the staff,
											which acts like a reference point,
											telling you that a particular
line or space
											corresponds to a specific note
on your instrument.
											If we want to play notes
that aren't on the staff,
											we kind of cheat and draw
extra little lines
											called ledger lines
											and place the notes on them.
											If we have to draw so many ledger lines
that it gets confusing,
											then we need to change
to a different clef.
											As for telling a performer
when to play the notes,
											two main elements control this:
											the beat and the rhythm.
											The beat of a piece of music is,
											by itself, kind of boring.
											It sounds like this.
											(Ticking)
											Notice that it doesn't change,
											it just plugs along quite happily.
											It can go slow
											or fast
											or whatever you like, really.
											The point is that just
like the second hand on a clock
											divides one minute into sixty seconds,
											with each second just as long
as every other second,
											the beat divides a piece of music
											into little fragments of time
that are all the same length:
											beats.
											With a steady beat as a foundation,
											we can add rhythm to our pitches,
											and that's when music
really starts to happen.
											This is a quarter note.
											It's the most basic unit of rhythm,
											and it's worth one beat.
											This is a half note,
and it's worth two beats.
											This whole note here is worth four beats,
											and these little guys are eighth notes,
											worth half a beat each.
											""Great,"" you say, ""what does that mean?""
											You might have noticed
that across the length of a staff,
											there are little lines dividing it
into small sections.
											These are bar lines
											and we refer to each section as a bar.
											At the beginning of a piece of music,
											just after the clef,
											is something called the time signature,
											which tells a performer
how many beats are in each bar.
											This says there are two beats in each bar,
											this says there are three,
											this one four, and so on.
											The bottom number tells
us what kind of note
											is to be used as the basic
unit for the beat.
											One corresponds to a whole note,
											two to a half note,
											four to a quarter note,
											and eight to an eighth note, and so on.
											So this time signature here
											tells us that there are four
quarter notes in each bar,
											one, two, three, four;
											one, two, three, four,
											and so on.
											But like I said before,
											if we just stick to the beat,
											it gets kind of boring,
											so we'll replace some quarter notes
with different rhythms.
											Notice that even though
the number of notes
											in each bar has changed,
											the total number of beats
in each bar hasn't.
											So, what does our musical
creation sound like?
											(Music)
											Eh, sounds okay, but maybe
a bit thin, right?
											Let's add another instrument
with its own pitch and rhythm.
											Now it's sounding like music.
											Sure, it takes some practice
to get used to reading it quickly
											and playing what we see on our instrument,
											but, with a bit of time and patience,
											you could be the next Beethoven
											or Justin Bieber.
									","
											Cuando vemos una película o una obra de teatro,
											sabemos que los actores
											probablemente aprendieron un guion,
											que esencialmente les dice
											qué decir
											y cuándo decirlo.
											Una pieza musical
											funciona bajo el mismo principio.
											De una manera bastante sencilla,
											le dice al músico qué
											y cuándo tocar.
											Estéticamente hablando, existe una enorme diferencia
											entre, digamos, Beethoven
											y Justin Bieber,
											pero ambos artistas usaron
											los mismos ladrillos para crear su música:
											las notas.
											Y si bien el resultado final
											puede sonar un poco complicado,
											la lógica detrás de las notas musicales
											es bastante sencilla.
											Démosle un vistazo
											a los elementos fundamentales de la notación musical
											y veamos cómo interactúan para crear una obra de arte.
											La música se escribe sobre cinco líneas paralelas
											que atraviesan una hoja.
											Estas cinco líneas se llaman pentagrama.
											El pentagrama funciona en dos ejes:
											el vertical
											y el horizontal, de izquierda a derecha.
											El eje vertical le indica al músico
											el tono de la nota,
											es decir, qué nota tocar,
											y el eje horizonal le indica
											el ritmo de la nota,
											es decir, cuándo tocar.
											Comencemos con el tono.
											Para ayudarnos, vamos a usar un piano,
											pero el sistema funciona prácticamente
											con cualquier instrumento que puedas imaginarte.
											En la tradición musical de Occidente,
											los tonos llevan el nombre
											de las 7 primeras letras del alfabeto,
											A (LA),
											B (SI),
											C (DO),
											D (RE),
											E (MI),
											F (FA),
											y G (SOL),
											Después, el ciclo se repite:
											A,
											B,
											C,
											D,
											E,
											F,
											G,
											A,
											B,
											C,
											D,
											E,
											F,
											G,
											y así.
											¿Pero de dónde obtienen los tonos sus nombres?
											Bueno, por ejemplo, si tocaras un F (FA)
											y luego tocaras otro F (FA)
											más arriba o más abajo en el piano,
											te darías cuenta que suenan bastante parecido
											en comparación a, digamos, un B (SI).
											Volviendo al pentagrama,
											cada linea y cada espacio entre dos líneas
											representa un tono por separado.
											Si ponemos una nota en una de estas líneas
											o uno de estos espacios,
											le estamos diciendo al músico que toque ese tono.
											Mientras más alta esté ubicada la nota en el pentagrama,
											más alto será el tono.
											Pero, obviamente, existen muchos, muchos más tonos
											que los 9 que nos dan estas líneas y espacios.
											En un piano de cola, por ejemplo, se pueden
											tocar 88 notas distintas.
											Entonces, ¿cómo metemos 88 notas en un solo pentagrama?
											Usamos algo llamado clave.
											Una clave es una figura extraña
											que se ubica al principio del pentagrama
											que actúa como punto de referencia
											y que dice que una línea o espacio particular
											corresponde a una nota específica en el instrumento.
											Si queremos tocar las notas que no se encuentran en el pentagrama,
											tenemos que hacer un poco de trampa y agregar pequeñas líneas
											llamadas líneas auxiliares
											y ubicar las notas sobre ellas.
											Si necesitamos tantas demasiadas líneas auxiliares
											que se torna confuso,
											entonces necesitamos cambiar a otra clave.
											En cuanto al cuándo tocar las notas,
											existen dos elementos que controlan esto:
											el tiempo
											y el rítmo.
											El tiempo de una obra es,
											en sí, un poco aburrido.
											Suena algo así.
											Habrás notado que no cambia,
											se mantiene de manera constante y acertada.
											Puede ir despacio
											o rápido
											o como quieras, en serio.
											El punto es que, como la manecilla de los segundos en un reloj
											divide 1 minuto en 60 segundos,
											con cada segundo tan largo como todos los otros,
											el tiempo divide una pieza musical
											en pequeños fragmentos de tiempo
											que tienen todos la misma duración,
											tiempos.
											Con un tiempo constante como base,
											podemos empezar a agregarle ritmo a nuestras notas,
											y es ahí cuando la música realmente ocurre.
											Esto es una negra.
											La unidad más básica de ritmo,
											y vale un tiempo.
											Esto es una blanca, y vale dos tiempos.
											Esto es una redonda y vale cuatro tiempos,
											y estas pequeñitas se llaman corcheas,
											y valen medio tiempo cada una.
											—Genial, ¿pero qué significa eso? —dirás.
											Te habrás dado cuenta
											que a lo largo de un pentagrama,
											existen pequeñas líneas que lo dividen en secciones más pequeñas.
											Estos se llaman compases
											y nos referimos a cada sección por compás.
											Al comienzo de una pieza musical,
											justo después de la clave,
											existe algo llamado marca de tiempo,
											la cual le indica al música cuántos tiempos hay en cada compás.
											Este dice que hay dos tiempos en cada compás,
											aquí dice que hay tres,
											este cuatro,
											y así.
											El número de abajo nos dice qué tipo de nota
											debe ser usada como unidad básica del tiempo.
											El uno corresponde a una redonda,
											el dos a una blanca,
											el cuatro a una negra,
											y el ocho a una corchea,
											y así.
											Por lo que esta marca de tiempo
											nos dice que hay cuatro negras en cada compás,
											uno,
											dos,
											tres,
											cuatro;
											uno,
											dos,
											tres,
											cuatro,
											y así.
											Pero, como dije antes,
											si solo nos atenemos al tiempo,
											se torna un poco aburrido,
											por lo que cambiaremos algunas negras
											por otras figuras.
											Habrás notado que si bien el número de notas
											en cada compás ha cambiado,
											no lo ha hecho el número total de tiempos en cada compás.
											Entonces, ¿cómo suena nuestra creación musical?
											Eh, suena bien, pero quizás un poco vacía, ¿no?
											Agreguemos otro instrumento
											con su propio tono y ritmo.
											Ahora sí que suena como música.
											Seguro, acostumbrarse a leer rápidamente
											requiere un poco de práctica
											así también como para tocar en nuestro instrumento lo que leemos
											pero, con un poco de tiempo y paciencia,
											podrías ser el próximo Beethoven
											o
											Justin Bieber.
									","
											Quando vemos um filme 
ou uma peça de teatro,
											sabemos que os atores
											provavelmente decoraram 
as suas falas através de um guião,
											que lhes diz, essencialmente,
											o que dizer e quando o dizer.
											Uma partitura funciona, exatamente, 
sob o mesmo princípio.
											Basicamente,
											diz ao músico o que tocar
e quando tocar.
											Esteticamente falando, 
existe uma grande diferença
											entre, digamos, Beethoven
e Justin Bieber,
											mas ambos utilizaram os mesmos elementos
											para criarem a sua música:
											as notas musicais.
											E, embora o resultado final
possa parecer bastante complicado,
											a lógica por trás das notas musicais
é, realmente, muito simples.
											Olhemos para os elementos 
fundamentais da notação musical
											e para a forma como ela interage 
para criar uma peça de arte.
											A música é escrita sobre 
cinco linhas paralelas
											que atravessam a página.
											A estas cinco linhas chamamos pauta.
											A pauta funciona em dois eixos:
											para cima e para baixo
											e da esquerda para a direita.
											O eixo vertical diz ao músico
o tom da nota
											ou a nota a ser tocada.
											O eixo horizontal diz ao músico
o ritmo da nota
											ou quando ela deve ser tocada.
											Comecemos com o tom.
											Para nos ajudar,
vamos utilizar um piano,
											mas este sistema funciona
											para qualquer instrumento 
em que possam pensar.
											Seguindo a tradição da música ocidental,
											os tons têm o nome
das sete primeiras letras do alfabeto,
											A [Lá]
B [Si]

											C [Dó]
D [Ré]
											E [Mi]
F [Fá]

											e G [Sol].
											Depois, o ciclo repete-se:
											Lá - Si - Dó - Ré - Mi - Fá - Sol
											Lá - Si - Dó - Ré - Mi - Fá - Sol
											e por aí fora.
											Mas como é que estes tons 
adquiriram os seus nomes?
											Bem, por exemplo, se tocarmos um Fá
											e depois tocarmos outro Fá
											mais alto ou mais baixo, no piano,
											verificam que o som é muito semelhante
											comparando, digamos, com um Si.
											Voltando à pauta,
											cada linha e cada espaço entre duas linhas
											representa um tom independente.
											Se colocarmos a nota numa destas linhas,
											ou num destes espaços,
											estaremos a dizer ao músico 
para tocar esse tom.
											Quanto mais para cima for colocada a nota,
											maior será o tom.
											Mas existem, obviamente, muitos, 
muitos mais tons
											do que as nove linhas e espaços 
que nos são oferecidos.
											Um piano grande, por exemplo, 
pode tocar 88 notas independentes.
											Então como é que condensamos 
88 notas num única pauta?
											Utilizamos aquilo a que chamamos de clave.
											Uma clave é uma figura estranha
colocada no início da pauta
											e que atua como ponto de referência,
											indicando que uma determinada 
linha ou espaço
											corresponde a uma nota específica, 
no instrumento.
											Se quisermos tocar notas 
que não estão na pauta,
											desenhamos pequenas linhas extra
											a que chamamos linhas suplementares
											onde colocamos as notas.
											Se precisarmos de desenhar muitas
linhas suplementares
											ao ponto de se tornar confuso,
											então teremos de mudar 
para uma clave diferente.
											Para dizer ao músico quando 
as notas devem ser tocadas,
											existem dois elementos principais:
											a batida e o ritmo.
											A batida de uma peça de música é,
											por si só, um pouco aborrecida.
											Assemelha-se a isto:
											(tique - tique - tique)
											Reparem que não se altera,
											apenas se move de forma animada.
											Pode mover-se devagar
											ou depressa
											ou como o desejarem.
											Tal como o ponteiro 
dos segundos de um relógio
											divide o minuto em sessenta segundos,
											com cada segundo tão longo 
como os restantes segundos,
											a batida divide uma peça de música
											em pequenos fragmentos de tempo,
											que têm todos a mesma duração,
											batidas.
											Com uma batida regular como base,
											podemos começar a adicionar 
ritmo às nossas pautas,
											e é aí que a música começa a acontecer.
											Isto é uma semínima.
											É a unidade mais básica do ritmo
											e equivale a uma batida.
											Isto é uma mínima 
e equivale a duas batidas.
											Esta, uma semibreve, 
equivale a quatro batidas
											e estas, as colcheias,
											equivalem a meia batida cada.
											""Fantástico,"" dizem vocês, 
""e o que significa isso?""
											Já repararam que, 
ao longo do comprimento de uma pauta,
											existem pequenas linhas que a dividem 
em pequenas secções.
											Estas são linhas de compasso
											e referimo-nos a cada secção 
como compasso.
											No início de uma peça de música,
logo após a clave,
											existe aquilo a que chamamos 
fórmula do compasso,
											que informa o músico quantas batidas 
existem em cada compasso.
											Esta diz que há duas batidas 
em cada compasso,
											esta diz que há três,
esta quatro,
											e assim por diante.
											O número de baixo 
diz-nos qual o valor da nota
											a ser usada como unidade básica 
para o compasso.
											Um, corresponde à nota inteira,
dois a metade da nota,
											quatro a um quarto da nota
e oito a oito avos da nota.
											e assim por diante.
											Aqui, esta fórmula do compasso
											diz-nos que há quatro quartos 
de nota em cada compasso,
											um, dois, três, quatro
											um, dois, três, quatro
											e assim por diante.
											Mas, tal como vos disse atrás,
											se atendermos apenas ao ritmo,
											isto torna-se maçador,
											pelo que substituímos 
alguns quartos de nota
											por ritmos diferentes.
											Mesmo que o número de notas
											em cada compasso tenha mudado,
											o número total de batidas
em cada compasso não mudou.
											Então a que se assemelha 
a nossa criação musical?
											Soa bem, mas talvez 
um pouco ligeira, não?
											Adicionemos outro instrumento
											com o seu próprio tom e ritmo.
											Agora soa a música.
											Claro, é necessária alguma prática
											para conseguirmos uma leitura rápida
											e tocarmos o que vemos no instrumento,
											mas, com algum tempo e paciência,
											vocês poderão ser o próximo Beethoven
											ou o Justin Bieber.
									","
											Quand on regarde un film 
ou une pièce de théâtre,
											on sait que les acteurs
											ont probablement appris 
leurs lignes à partir d'un script,
											qui leur dit essentiellement
											quoi dire
											à quel moment.
											Un morceau de musique écrite
											fonctionne exactement 
sur le même principe.
											Dans un sens très basique,
											il dit à un interprète 
ce qu'il faut jouer
											et à quel moment.
											Esthétiquement parlant, 
il y a un monde
											entre, disons, Beethoven
											et Justin Bieber,
											mais les deux artistes ont utilisé
											les mêmes blocs de construction 
pour créer leur musique :
											des notes.
											Et bien que le résultat final
											puisse sembler assez compliqué,
											la logique derrière les notes de musique
											est en fait assez simple.
											Jetons un coup d’œil
											aux éléments fondamentaux 
de la notation musicale
											et comment ils interagissent 
pour créer une œuvre d'art.
											La musique est écrite 
sur cinq lignes parallèles
											qui courent sur toute la page.
											Ces cinq lignes 
sont appelées une portée,
											et une portée fonctionne sur deux axes :
											de haut en bas
											et de gauche à droite.
											L'axe vertical indique à l'interprète
											la hauteur de la note
											ou quelle note jouer,
											et l'axe de gauche à droite 
dit à l'interprète
											le rythme de la note
											ou quand la jouer.
											Commençons par la hauteur.
											Pour nous aider, 
nous allons utiliser un piano,
											mais ce système fonctionne quasiment
											avec n'importe quel instrument.
											Dans la tradition de la musique occidentale,
											les hauteurs sont nommées d'après
											les sept premières lettres de l'alphabet,
											A, [la]
											B, [si]
											C, [do]
											D, [ré]
											E, [mi]
											F, [fa]
											et G [sol].
											Après ça, le cycle se répète :
											A, [la]
											B, [si]
											C, [do]
											D, [ré]
											E, [mi]
											F, [fa]
											G [sol],
											A, [la]
											B, [si]
											C, [do]
											D, [ré]
											E, [mi]
											F, [fa]
											G [sol],
											et ainsi de suite.
											Mais comment ces hauteurs
sont nommées ?
											Eh bien, par exemple, 
si vous avez joué un Fa
											et ensuite un autre Fa
											plus haut ou plus bas au piano,
											vous remarquerez
qu'ils sonnent plutôt pareil
											par rapport à, disons, un Si.
											Pour en revenir à la portée,
											chaque ligne et chaque espace 
entre deux lignes
											représente une hauteur distincte.
											Si l'on met une note 
sur l'une de ces lignes
											ou l'un de ces espaces,
											on dit au musicien 
de jouer à cette hauteur.
											Plus une note est placée 
haut sur la portée,
											plus sa hauteur est élevée.
											Mais il y a évidemment bien plus 
d'autres hauteurs
											que les neuf qui nous donnent
ces lignes et espaces.
											Un piano à queue, 
par exemple, peut jouer
											88 notes distinctes.
											Alors, comment condenser 
88 notes sur une portée unique ?
											Nous utilisons 
ce qu'on appelle une clef.
											Une clef est un signe étrange
											placé au début de la portée
											et il agit comme un point de référence,
											qui vous dit qu'une ligne 
ou un espace particulier
											correspond à une note spécifique 
sur votre instrument.
