es,en,fr,de,title,speaker,duration,tags
"
","
","
","
",Why global jihad is losing,Bobby Ghosh,16:31,"Egypt,TEDx,culture,faith,global issues,politics,religion,terrorism,war"
"
											Hablaré sobre el poder de una palabra:
											yihad.
									","
											I'm going to talk about the power of a word:
											jihad.
									","
											Je vais vous parler du pouvoir d'un mot :
											le djihad
									","
											Ich werde über die Kraft
eines Wortes sprechen:
											Dschihad.
									",Why global jihad is losing,Bobby Ghosh,16:31,"Egypt,TEDx,culture,faith,global issues,politics,religion,terrorism,war"
"
","
","
","
",Why global jihad is losing,Bobby Ghosh,16:31,"Egypt,TEDx,culture,faith,global issues,politics,religion,terrorism,war"
"
											Para la gran mayoría de 
los musulmanes practicantes,
											la yihad es una lucha espiritual interior.
											Es una lucha interna, una lucha 
en contra del vicio, el pecado,
											la tentación, el deseo, la avaricia.
											Es un esfuerzo por intentar vivir
											conforme a los códigos morales 
establecidos en el Corán.
											En esta idea original, el concepto 
de yihad es tan importante
											para los musulmanes como la idea 
de gracia es para los cristianos.
											Es una palabra poderosa, yihad, 
si se le mira desde esta perspectiva,
											hay una cierta resonancia casi mística en ella.
											Y esa es la razón por la que, 
durante cientos de años,
											los musulmanes en el mundo 
han nombrado a sus hijos Yihad,
											a sus hijas tanto como a sus hijos, al igual
											que, por ejemplo, los cristianos 
nombran a sus hijas Gracia,
											y los hindús, mi pueblo, 
nombramos a nuestras hijas Bhakti,
											que en sánscrito significa adoración espiritual.
									","
											To the vast majority of practicing Muslims,
											jihad is an internal struggle for the faith.
											It is a struggle within, a struggle against vice, sin,
											temptation, lust, greed.
											It is a struggle to try and live a life
											that is set by the moral codes written in the Koran.
											In that original idea, the concept of jihad is as important
											to Muslims as the idea of grace is to Christians.
											It's a very powerful word, jihad, if you look at it in that respect,
											and there's a certain almost mystical resonance to it.
											And that's the reason why, for hundreds of years,
											Muslims everywhere have named their children Jihad,
											their daughters as much as their sons, in the same way
											that, say, Christians name their daughters Grace,
											and Hindus, my people, name our daughters Bhakti,
											which means, in Sanskrit, spiritual worship.
									","
											Pour la grande majorité des musulmans pratiquants,
											le djihad est une lutte interne pour la foi.
											C'est une lutte intérieure, 
une lutte contre le vice, le péché
											la tentation, la luxure, la cupidité.
											C'est un combat pour essayer de mener une vie
											selon les préceptes moraux du Coran.
											Dans cette idée originelle, 
le concept du djihad est aussi important
											pour les musulmans que l'idée de Grâce pour les chrétiens.
											Vu comme ça, djihad est un mot très puissant,
											et il a une sorte de résonance quasi mystique.
											Et c'est pour cette raison que, 
pendant des centaines d'années,
											les musulmans ont prénommés leurs enfants Djihad,
											leurs filles tout autant que leurs garçons, 
de la même façon
											que, disons, les chrétiens appellent leurs filles Grace,
											et que les Hindous, mon peuple, 
appelons nos filles Bhakti,
											qui en Sanskrit veut dire Piété.
									","
											Für den größten Teil
der praktizierenden Muslime
											bedeutet Dschihad ein innerer
Kampf um den Glauben.
											Es ist ein innerer Kampf
gegen das Laster, die Sünde,
											die Versuchung, die Wolllust
und die Habsucht.
											Es ist ein Kampf in dem 
Versuch, ein Leben zu führen,
											das nach dem moralischen 
Kodex des Korans ausgerichtet ist.
											In diesem ursprünglichen Sinne
ist das Konzept des Dschihads
											für Muslime genauso wichtig
wie für Christen das Konzept der Gnade.
											Dschihad ist ein sehr mächtiges Wort, 
wenn man es in dieser Hinsicht betrachtet,
											und es schwingt ihm etwas 
Gewisses, fast Mystisches mit.
											Daher haben Muslime
seit Hunderten von Jahren
											ihren Kindern – sowohl 
Söhnen als auch Töchtern –
											den Namen Dschihad gegeben,
											genauso wie die Christen
ihre Töchter ""Grace"" (Gnade) nennen,
											und Hindus, also mein Volk, 
ihre Töchter ""Bhakti"" nennen,
											was in Sanskrit so viel wie 
""geistige Verehrung"" bedeutet.
									",Why global jihad is losing,Bobby Ghosh,16:31,"Egypt,TEDx,culture,faith,global issues,politics,religion,terrorism,war"
"
","
","
","
",Why global jihad is losing,Bobby Ghosh,16:31,"Egypt,TEDx,culture,faith,global issues,politics,religion,terrorism,war"
"
											Pero en el islam siempre 
ha existido un grupo pequeño,
											una minoría, que cree que la yihad
											no es solo una lucha interior, sino también exterior,
											en contra de las fuerzas 
que amenazan la fe o los fieles.
											Y algunas de estas personas creen que en esa lucha
											a veces está bien tomar las armas.
											Por eso los miles de jóvenes musulmanes
											que emigraron a Afganistán durante los años 80
											para luchar contra la ocupación 
soviética de un país islámico,
											en sus mentes, luchaban una yihad,
											hacían la yihad,
											y se nombraron a sí mismos los muyahidines,
											una palabra que proviene de la misma raíz que yihad.
											Ahora lo olvidamos, pero en aquel entonces
											se celebraba a los muyahidines aquí en EE.UU.
											Les considerábamos guerreros santos que combatían
											justamente contra los comunistas infieles.
											Los EE.UU. les dieron armas, les dieron dinero,
											les brindaron apoyo y estímulo.
									","
											But there have always been, in Islam, a small group,
											a minority, who believe that jihad
											is not only an internal struggle but also an external struggle
											against forces that would threaten the faith, or the faithul.
											And some of these people believe that in that struggle,
											it is sometimes okay to take up arms.
											And so the thousands of young Muslim men
											who flocked to Afghanistan in the 1980s
											to fight against the Soviet occupation of a Muslim country,
											in their minds they were fighting a jihad,
											they were doing jihad,
											and they named themselves the Mujahideen,
											which is a word that comes from the same root as jihad.
											And we forget this now, but back then
											the Mujahideen were celebrated in this country, in America.
											We thought of them as holy warriors who were taking
											the good fight to the ungodly communists.
											America gave them weapons, gave them money,
											gave them support, encouragement.
									","
											Mais il y a toujours eu, dans l'Islam, un petit groupe,
											une minorité, qui a cru que le djihad
											n'était pas seulement une lutte intérieure 
mais également une lutte extérieure
											contre les forces qui pourraient 
menacer la foi, ou le fidèle.
											Et certaines de ces personnes pensent que 
parfois, dans cette lutte,
											prendre les armes est justifié.
											Ainsi, les centaines de jeunes musulmans
											qui ont afflué en masse en Afghanistan 
dans les années 80
											pour se battre contre l'occupation soviétique 
d'un pays musulman,
											dans leurs esprits, ils combattaient un djihad,
											ils menaient un djihad,
											et ils se sont nommés les Moudjahidines,
											mot qui a la même racine que djihad.
											De nos jours nous l'oublions, mais à l'époque
											les Moudjahidines étaient acclamés ici, en Amérique.
											Nous pensions à eux comme 
à des guerriers saints qui étaient
											du bon côté dans la lutte 
contre les impies communistes.
											L’Amérique leur a fourni des armes, 
leur a donné de l'argent,
											leur a donné son soutien, ses encouragements.
									","
											Aber es gab schon immer 
eine kleine Gruppe im Islam,
											eine Minderheit, die glaubt, dass Dschihad
nicht nur ein innerer Kampf ist,
											sondern auch ein äußerer Kampf
											gegen Kräfte, die den Glauben 
oder die Gläubigen bedrohen.
											Einige dieser Menschen glauben,
dass es in diesem Kampf
											manchmal in Ordnung ist, 
zu den Waffen zu greifen.
											So glaubten die tausenden
jungen muslimischen Männern,
											die in den 1980ern
nach Afghanistan strömten,
											um gegen die sowjetische Besetzung 
eines muslimischen Landes zu kämpfen,
											dass sie einen Dschihad kämpften,
											sie kämpften den Dschihad,
											und sie nannten sich 
selbst die Mudschahedin —
											ein Wort, das dieselbe 
Wurzel wie das Wort ""Dschihad"" hat.
											Wir vergessen das heute,
											aber damals wurden die Mudschahedin
in diesem Land, in den USA, gefeiert.
											Wir hielten sie für heilige Krieger,
											die den guten Kampf gegen die 
gottlosen Kommunisten kämpften.
											Die USA gab ihnen Waffen, gab ihnen Geld,
											unterstützte sie und 
stärkte ihnen den Rücken.
									",Why global jihad is losing,Bobby Ghosh,16:31,"Egypt,TEDx,culture,faith,global issues,politics,religion,terrorism,war"
"
","
","
","
",Why global jihad is losing,Bobby Ghosh,16:31,"Egypt,TEDx,culture,faith,global issues,politics,religion,terrorism,war"
"
											Pero dentro de ese grupo, uno más pequeño,
											una minoría dentro de una minoría,
											estaba ideando un nuevo y peligroso
											concepto de yihad,
											y Osama bin Laden, quien perfeccionó la idea,
											dirigiría este grupo.
											Su idea de yihad era la 
de una guerra de terror global,
											dirigida principalmente hacia el enemigo lejano,
											hacia los cruzados de Occidente, hacia los EE.UU.
											Lo que hizo en busca de esta yihad
											fue tan horrendo, tan monstruoso
											y tuvo tanto impacto,
											que su definición fue la que prevaleció,
											no solo aquí en Occidente.
											No lo sabíamos. No nos detuvimos a preguntar.
											Solo supusimos que si ese hombre demente 
y sus seguidores psicopáticos
											llamaban a lo que hacían, yihad, 
entonces eso es lo que significaba yihad.
											Pero no éramos los únicos. 
Incluso en el mundo islámico,
											su definición de yihad empezó a ganar aceptación.
									","
											But within that group, a tiny, smaller group,
											a minority within a minority within a minority,
											were coming up with a new and dangerous
											conception of jihad,
											and in time this group would come to be led by Osama bin Laden,
											and he refined the idea.
											His idea of jihad was a global war of terror,
											primarily targeted at the far enemy,
											at the crusaders from the West, against America.
											And the things he did in the pursuit of this jihad
											were so horrendous, so monstrous,
											and had such great impact,
											that his definition was the one that stuck,
											not just here in the West.
											We didn't know any better. We didn't pause to ask.
											We just assumed that if this insane man and his psychopathic followers
											were calling what they did jihad, then that's what jihad must mean.
											But it wasn't just us. Even in the Muslim world,
											his definition of jihad began to gain acceptance.
									","
											Mais à l'intérieur même de ce groupe, 
un plus petit groupe encore,
											une minorité dans la minorité dans la minorité,
											est apparu avec une nouvelle et dangereuse
											conception du djihad,
											et c'est à cette époque que ce groupe 
allait être mené par Oussama Ben Laden,
											qui a affiné le concept.
											Son idée du djihad consistait en 
une guerre de la terreur mondiale,
											qui visait en premier lieu l’ennemi lointain,
											les croisés de l'Ouest, l'Amérique.
											Et les choses qu'il a faites durant ce djihad
											étaient tellement atroces, tellement monstrueuses,
											et ont eu un tel impact
											que sa définition a été celle que l'on a retenu,
											et pas seulement ici en Occident.
											Nous n'y connaissions rien et nous ne nous sommes 
pas arrêtés pour réfléchir une minute.
											Nous avons juste présumé que si ce fou 
et ses disciples psychopathes
											appelaient ce qu'ils faisaient ""djihad"", 
c'était donc ce que ""djihad"" voulait dire.
											Mais nous n'avons pas été les seuls. 
Même dans le monde musulman,
											sa définition du djihad a commencé à être acceptée.
									","
											Aber in dieser Gruppe gab 
es eine winzige, kleine Gruppe —
											eine Minderheit in einer 
Minderheit in einer Minderheit —
											und diese kleine Gruppe
											hatte eine neue und gefährliche
Auffassung vom Dschihad,
											und zu dieser Zeit gelangte diese Gruppe 
unter die Führung von Osama bin Laden,
											und er entwickelte diesen Gedanken weiter.
											Seine Vorstellung vom Dschihad
war ein globaler Krieg des Terrors,
											in erster Linie gegen
den weit entfernten Feind,
											gegen die Kreuzritter
des Westens, gegen die USA.
											Und die Dinge, die er im 
Streben nach diesem Dschihad tat,
											waren so entsetzlich, so ungeheuerlich,
											und sie hatten solch riesige Auswirkungen,
											dass seine Definition von Dschihad
dann in den Köpfen blieb,
											nicht nur hier im Westen.
											Wir wussten es nicht besser. Wir haben 
nicht innegehalten, um nachzufragen.
											Wir haben einfach angenommen,
											dass die Taten dieses Wahnsinnigen
und seiner Anhänger,
											die sie als Dschihad bezeichneten, 
auch Dschihad bedeuteten.
											Aber es waren nicht nur wir,
sogar in der muslimischen Welt
											wurde seine Definition 
von Dschihad aufgegriffen.
									",Why global jihad is losing,Bobby Ghosh,16:31,"Egypt,TEDx,culture,faith,global issues,politics,religion,terrorism,war"
"
","
","
","
",Why global jihad is losing,Bobby Ghosh,16:31,"Egypt,TEDx,culture,faith,global issues,politics,religion,terrorism,war"
"
											Hace un año estuve en Túnez y conocí al imán
											de una mezquita muy pequeña, un hombre mayor.
											Hace quince años nombró a su nieta Yihad,
											con base en el significado original. 
Esperaba que un nombre así
											la inspirara a llevar una vida espiritual.
											Pero me dijo que después del 11-S,
											comenzó a dudar.
											Le preocupaba que si la llamaba por ese nombre,
											en especial al aire libre, en público,
											se pensara que apoyaba a la yihad de Bin Laden.
											Los viernes en su mezquita, daba sermones
											intentando recuperar el significado de la palabra,
											pero sus congregantes, las personas 
que asistían a la mezquita,
											habían visto los videos. Habían visto las imágenes
											de los aviones estrellándose 
contra las torres, las torres cayendo.
											Habían escuchado a Bin Laden 
decir que eso era la yihad
											y adjudicarse la victoria. Por eso 
el viejo imán se preocupaba
											de que sus palabras cayeran en oídos sordos. 
Nadie prestaba atención.
									","
											A year ago I was in Tunis, and I met the imam
											of a very small mosque, an old man.
											Fifteen years ago, he named his granddaughter Jihad,
											after the old meaning. He hoped that a name like that
											would inspire her to live a spiritual life.
											But he told me that after 9/11,
											he began to have second thoughts.
											He worried that if he called her by that name,
											especially outdoors, outside in public,
											he might be seen as endorsing bin Laden's idea of jihad.
											On Fridays in his mosque, he gave sermons
											trying to reclaim the meaning of the word,
											but his congregants, the people who came to his mosque,
											they had seen the videos. They had seen pictures
											of the planes going into the towers, the towers coming down.
											They had heard bin Laden say that that was jihad,
											and claimed victory for it. And so the old imam worried
											that his words were falling on deaf ears. No one was paying attention.
									","
											Il y a un an j'étais à Tunis, et j'ai rencontré l'imam
											d'une très petite mosquée, un vieux monsieur.
											Il y a 15 ans, il avait appelé sa petite-fille Djihad,
											d'après l'ancienne signification. Il espérait 
qu'un nom comme celui-là
											lui inspirerait une vie spirituelle.
											Mais il m'a dit qu'après le 11 septembre,
											il a commencé à regretter.
											Il a eu peur que s'il l'appelait par ce prénom,
											en particulier dehors, en public,
											il pourrait être vu comme quelqu'un qui adhère 
à l'idée du djihad de Ben Laden.
											Le vendredi, dans sa mosquée, 
il donnait des sermons
											pour essayer de réhabiliter 
l'ancienne signification du mot,
											mais ses fidèles, les gens qui venaient 
dans sa mosquée,
											ont vu les vidéos. Ils ont vu les photos
											des avions qui foncent dans les tours, 
des tours qui s'écroulent.
											Ils ont entendu Ben Laden dire 
que c'était ça, le djihad,
											et qu'il en revendiquait la victoire. 
Le vieil imam s'est donc inquiété
											que ses propres paroles tombent dans des oreilles 
de sourds. Que personne n'y prête attention.
									","
											Vor einem Jahr war ich in 
Tunis und habe den Imam
											einer sehr kleinen Moschee 
getroffen, einen alten Mann.
											Vor 15 Jahren hat er 
seine Enkelin Jihad genannt,
											der alten Bedeutung nach.
											Er hoffte, dass ein solcher Name
											sie dazu inspirieren würde, 
ein spirituelles Leben zu führen.
											Aber er erzählte mir, dass er nach
dem 11. September 2001 anfing,
											selbst daran zu zweifeln.
											Er war besorgt, dass, wenn er 
sie bei diesem Namen nannte,
											besonders draußen, in der Öffentlichkeit,
											man denken könnte, er würde bin Ladens 
Auffassung vom Dschihad gutheißen.
											Freitags in seiner Moschee 
hielt er Predigten
											und versuchte die Bedeutung
des Wortes zurückzugewinnen,
											aber seine Gemeindemitglieder, 
die in seine Moschee kamen,
											hatten die Videos gesehen —
											die Bilder von den Flugzeugen,
											die in die Türme flogen
und sie zusammenstürzen ließen.
											Sie hatten bin Laden gehört, 
wie er sagte, dass sei der Dschihad
											und den Sieg für sich beanspruchte.
											Deshalb war der alte Imam besorgt,
											dass seine Worte
auf taube Ohren stoßen würden.
											Niemand schenkte ihm Aufmerksamkeit.
									",Why global jihad is losing,Bobby Ghosh,16:31,"Egypt,TEDx,culture,faith,global issues,politics,religion,terrorism,war"
