en,tr,de,title,speaker,duration,tags
"
","
","
",The story we tell about poverty isn't true,Mia Birdsong,15:16,"activism,community,economics,inequality,poverty"
"
											For the last 50 years,
											a lot of smart, well-resourced people —
some of you, no doubt —
											have been trying to figure out
how to reduce poverty
											in the United States.
											People have created and invested
millions of dollars
											into non-profit organizations
											with the mission of helping
people who are poor.
									","
											Son elli yıldır,
											birçok zeki, iyi imkanlara sahip insan
											— şüphesiz, bazılarınız —
											Amerika'daki yoksulluğu 
azaltmanın yollarını arıyor.
											İnsanlar, yoksullara yardım etmek için
											kar gütmeyen organizasyonlar kurup
											bunlara milyonlarca dolar yatırdılar.
									","
											In den letzten 50 Jahren
											haben viele kluge, gut ausgestattete
Menschen, sicherlich manche von Ihnen,
											versucht herauszufinden,
wie man die Armut in den USA
											reduzieren kann.
											Menschen schufen Non-Profit-Organisationen
											und investierten Millionen Dollar in sie,
											um armen Menschen zu helfen.
									",The story we tell about poverty isn't true,Mia Birdsong,15:16,"activism,community,economics,inequality,poverty"
"
","
","
",The story we tell about poverty isn't true,Mia Birdsong,15:16,"activism,community,economics,inequality,poverty"
"
											They've created think tanks
											that study issues like education,
job creation and asset-building,
											and then advocated for policies to support
our most marginalized communities.
											They've written books and columns
and given passionate speeches,
											decrying the wealth gap
that is leaving more and more people
											entrenched at the bottom end
of the income scale.
											And that effort has helped.
											But it's not enough.
											Our poverty rates haven't changed
that much in the last 50 years,
											since the War on Poverty was launched.
											I'm here to tell you
											that we have overlooked
the most powerful and practical resource.
											Here it is:
											people who are poor.
									","
											Eğitim, iş olanakları ve zenginleşme
gibi konuları araştıran
											ve kenara atılmış topluluklarımızın 
hakları için savunuculuk yapan
											beyin takımları oluşturdular.
											Gittikçe daha çok insanın gelir ölçeğinin 

											alt ucundaki yerini kemikleştiren
gelir eşitsizliğini
											yerden yere vuran kitaplar ve
köşe yazıları yazdılar
											ve hararetli konuşmalar yaptılar.
											Ve bu çaba meyvesini verdi.
											Ama bu yeterli değil.
											Fakirlik oranlarımız, yoksullukla 
savaşın başladığı
											son elli yılda o kadar da değişmedi.
											Size, en güçlü ve işe yarayacak kaynağı
											nasıl da göz ardı ettiğimizinden 
bahsedeceğim.
											İşte:
											yoksul insanlar.
									","
											Sie haben Think-Tanks gegründet,
											die Themen wie Bildung, das Schaffen 
von Jobs und Vermögen studieren,
											um dann Strategien zu empfehlen, die
marginalisierte Gemeinschaften fördern.
											Sie schrieben Bücher und Kolumnen,
hielten leidenschaftliche Reden,
											in denen sie die Wohlstandslücke
anprangerten, die immer mehr Menschen
											am Ende der Einkommensskala zurücklässt.
											Und diese Mühen haben geholfen.
											Aber es ist nicht genug.
											Unsere Armutsquote hat sich
in den letzten 50 Jahren kaum geändert,
											seit der Kampf gegen Armut 
gestartet wurde.
											Ich bin hier um Ihnen zu sagen,
											dass wir die mächtigste und praktischste
Ressource übersehen haben.
											Hier ist sie:
											Menschen, die arm sind.
									",The story we tell about poverty isn't true,Mia Birdsong,15:16,"activism,community,economics,inequality,poverty"
"
","
","
",The story we tell about poverty isn't true,Mia Birdsong,15:16,"activism,community,economics,inequality,poverty"
"
											Up in the left-hand corner
is Jobana, Sintia and Bertha.
											They met when they all had small children,
											through a parenting class
at a family resource center
											in San Francisco.
											As they grew together
as parents and friends,
											they talked a lot about how hard it was
											to make money when your kids are little.
											Child care is expensive,
											more than they'd earn in a job.
											Their husbands worked,
											but they wanted to contribute
financially, too.
									","
											Üst sol köşedekiler Jobana, 
Sintia ve Bertha.
											San Francisco'da,
											bir aile kaynakları merkezinin 
ebeveynlik kursunda
											hepsinin küçük çocukları 
varken tanıştılar.
											Beraberce ebeveynlikleri ve
arkadaşlıkları ilerlerken
											bol bol çocuklar küçükken para kazanmanın
											ne kadar zor olduğundan bahsettiler.
											Çocuk bakmak pahalıydı,
											çalışıp kazanabileceklerinden daha pahalı.
											Eşleri çalışıyordu, ama
											onlar da maddi olarak 
desteklemek istediler
									","
											Oben in der linken Ecke sind
Jobana, Sintia und Bertha.
											Sie begegneten sich, 
als sie Kleinkinder hatten,
											im Elterntraining eines Familien-Zentrums
											in San Francisco.
											Als Eltern und Freunde
kamen sie einander näher
											und sprachen oft darüber
wie schwer es ist,
											Geld zu verdienen, 
wenn man kleine Kinder hat.
											Kinderbetreuung ist teuer,
											kostet mehr, als sie verdienen würden.
											Ihre Ehemänner arbeiteten,
											aber auch sie wollten Geld verdienen.
									",The story we tell about poverty isn't true,Mia Birdsong,15:16,"activism,community,economics,inequality,poverty"
"
","
","
",The story we tell about poverty isn't true,Mia Birdsong,15:16,"activism,community,economics,inequality,poverty"
"
											So they hatched a plan.
											They started a cleaning business.
											They plastered neighborhoods with flyers
											and handed business cards out
to their families and friends,
											and soon, they had clients calling.
											Two of them would clean
the office or house
											and one of them would watch the kids.
											They'd rotate who'd cleaned
and who'd watch the kids.
											(Laughs) It's awesome, right?
									","
											Bu yüzden bir plan yaptılar.
											Bir temizlik işi kurdular.
											Mahallelere afişler astılar,
											ailelerine ve arkadaşlarına 
karvitizler dağıttılar,
											çok geçmeden, müşteriler 
aramaya başladı.
											İki kişi iş yerlerini ya da 
evleri temizlerken,
											diğeri çocuklara göz kulak oluyordu.
											Dönüşümlü olarak çocuklara
bakıp temizlik yaptılar.
											Müthiş bir şey, değil mi?
									","
											Also heckten sie einen Plan aus.
											Sie gründeten eine Reinigungsfirma.
											Sie verteilten Flyer in der Nachbarschaft,
											gaben ihren Familien 
und Freunden Visitenkarten
											und bald riefen Kunden an.
											Zwei von ihnen putzten das Büro oder Haus
											und eine passte auf die Kinder auf.
											Sie wechselten sich dabei ab.
											(Lachen) Großartig, nicht wahr?
									",The story we tell about poverty isn't true,Mia Birdsong,15:16,"activism,community,economics,inequality,poverty"
"
","
","
",The story we tell about poverty isn't true,Mia Birdsong,15:16,"activism,community,economics,inequality,poverty"
"
											(Laughter)
									","
											(Kahkahalar)
									","
											(Lachen)
									",The story we tell about poverty isn't true,Mia Birdsong,15:16,"activism,community,economics,inequality,poverty"
"
","
","
",The story we tell about poverty isn't true,Mia Birdsong,15:16,"activism,community,economics,inequality,poverty"
"
											And they split the money three ways.
											It was not a full-time gig,
											no one could watch
the little ones all day.
											But it made a difference
for their families.
											Extra money to pay for bills
when a husband's work hours were cut.
											Money to buy the kids clothes
as they were growing.
											A little extra money in their pockets
											to make them feel some independence.
									","
											Ve kazandıklarını da üçe bölerlerdi.
											Tam zamanlı bir iş değildi.
											Kimse çocuklara tüm gün bakamazdı.
											Ama bu aileleri için
bir şeyleri değiştirdi.
											Eşlerinin mesai saatleri kısıldığında
faturaları ödemek için fazladan para.
											Büyürken çocuklara yeni kıyafetler 
almak için para.
											Birazcık bağımsız hissedebilmek için
											ceplerinde fazladan bir kaç kuruş.
									","
											Das Geld teilten sie durch drei.
											Es war kein Vollzeitjob,
											niemand kann ständig
auf die Kleinen aufpassen.
											Aber es machte einen Unterschied 
für ihre Familien.
											Mehr Geld für Rechnungen, wenn
den Männer die Stunden gekürzt wurden.
											Geld, um den wachsenden Kindern
neue Kleidung zu kaufen.
											Ein wenig mehr Geld in ihren Taschen,
											für ein wenig mehr Unabhängigkeit.
									",The story we tell about poverty isn't true,Mia Birdsong,15:16,"activism,community,economics,inequality,poverty"
"
","
","
",The story we tell about poverty isn't true,Mia Birdsong,15:16,"activism,community,economics,inequality,poverty"
"
											Up in the top-right corner
is Theresa and her daughter, Brianna.
											Brianna is one of those kids
											with this sparkly, infectious,
outgoing personality.
											For example, when Rosie,
											a little girl who spoke only Spanish,
moved in next door,
											Brianna, who spoke only English,
											borrowed her mother's tablet
and found a translation app
											so the two of them could communicate.
									","
											Üst sağ köşedeki Theresa ve kızı, Brianna.
											Brianna şu pırıl pırıl, mutluluk saçan
											sempatik kız çocuklarından.
											Mesela, yalnızca İspanyolca bilen Rosie
											karşı dairelerine taşındığında,
											sadece İngilizce bilen Brianna
											annesin tabletini ödünç alıp 
bir çeviri uygulaması buldu ki
											böylelikle iki kız anlaşabilecekti.
									","
											Oben in der rechten Ecke sind
Theresa und ihre Tochter Brianna.
											Brianna ist eines dieser Kinder
											mit einer funkelnden, ansteckenden,
aufgeschlossenen Persönlichkeit.
											Als zum Beispiel Rosie,
											ein Mädchen, das nur Spanisch sprach,
ins Haus nebenan einzog,
											lieh sich Brianna, 
die nur Englisch sprach,
											das Tablet ihrer Mutter 
und fand eine Übersetzungs-App,
											um mit Rosie zu kommunizieren.
									",The story we tell about poverty isn't true,Mia Birdsong,15:16,"activism,community,economics,inequality,poverty"
"
","
","
",The story we tell about poverty isn't true,Mia Birdsong,15:16,"activism,community,economics,inequality,poverty"
"
											(Laughter)
									","
											(Kahkaha)
									","
											(Lachen)
									",The story we tell about poverty isn't true,Mia Birdsong,15:16,"activism,community,economics,inequality,poverty"
"
","
","
",The story we tell about poverty isn't true,Mia Birdsong,15:16,"activism,community,economics,inequality,poverty"
