en,tr,pt,fr,title,speaker,duration,tags
"
","
","
","
",Why is meningitis so dangerous?,Melvin Sanicas,4:41,"TED-Ed,health,health care,disease,biology,human body,Vaccines,public health,virus"
"
											In 1987, tens of thousands of people

											gathered in Saudi Arabia 
for the annual Hajj pilgrimage.
											But what started out as a celebration 
led to a health crisis:
											just a few days after the pilgrimage,

											more than 2,000 cases 
of meningitis broke out
											spreading across Saudi Arabia
and the rest of the world.
											The outbreak was so fierce
											that it was believed to have sparked a
wave of deadly meningitis epidemics
											that ultimately infected tens of
thousands of people worldwide.
									","
											1987'de on binlerce insan
Suudi Arabistan'da
											Hac ibadeti için toplandı
											ama bir sağlık krizine yol açan
bir şey ortaya çıktı.
											Hac'dan bir iki gün sonra
											Suudi Arabistan ve bütün dünyada
											2.000'den fazla 
menenjit vakası ortaya çıktı.
											Bu salgın o kadar şiddetliydi ki
											sonunda dünyada on binlerce
kişinin hastalığı kapması ile sonuçlanan
											ölümcül bir menenjit dalgasını
başlattığına inanıldı.
									","
											Em 1987, dezenas de milhares de pessoas
reuniram-se na Arábia Saudita
											para a peregrinação anual de Haje.
											Mas o que começou como uma celebração
levou a uma crise de saúde.
											Poucos dias depois da peregrinação,
surgiram mais de 2000 casos de meningite
											por toda a Arábia Saudita
e pelo mundo inteiro.
											O surto foi tão grave que provocou
uma vaga de meningites fatais,
											uma epidemia que acabou por infetar
dezenas de milhares de pessoas
											em todo o mundo.
									","
											En 1987, des dizaines de milliers
de personnes
											se sont rassemblés en Arabie Saoudite
pour le pèlerinage annuel du Hajj.
											Mais, ce qui était au début une fête
s’est transformé en crise sanitaire :
											seulement quelques jours
après le pèlerinage,
											plus de 2 000 cas de méningite
ont été recensés
											à travers l'Arabie Saoudite
et le reste du monde.
											L’épidémie a été si violente
											que l’on a pensé que c’était les prémices 
d’une vague mortelle de méningite
											qui a finalement touché des dizaines
de milliers de gens dans le monde.
									",Why is meningitis so dangerous?,Melvin Sanicas,4:41,"TED-Ed,health,health care,disease,biology,human body,Vaccines,public health,virus"
"
","
","
","
",Why is meningitis so dangerous?,Melvin Sanicas,4:41,"TED-Ed,health,health care,disease,biology,human body,Vaccines,public health,virus"
"
											Meningitis is the inflammation 
of the meninges,
											three tissue layers responsible for 
protecting the brain and spinal cord.
											What makes meningitis so dangerous
compared to other diseases
											is the sheer speed with which
it invades a person’s body.
											In the worst cases, it causes death 
within a day.
											Fortunately, that’s rare for patients
who receive early medical treatment.
									","
											Menenjit beyin ve omurilik
zarının iltihaplanmasıdır,
											bu üç doku katmanının
görevi beyin ve omuriliği korumak.
											Menenjiti diğer hastalıklardan
çok daha tehlikeli yapan şey
											insan vücuduna çok hızlı yayılması.
											En şiddetli vakalarda hastayı
bir gün içinde öldürür.
											Neyse ki tedaviye erken başlanan
hastalarda bu durum nadiren gerçekleşir.
									","
											A meningite é a inflamação das meninges,
											três camadas de membranas
											responsáveis pela proteção
do cérebro e da espinal medula.
											A meningite é mais perigosa
do que outras doenças
											dada a rapidez com que invade
o corpo duma pessoa.
											Nos casos mais graves,
causa a morte num dia.
											Felizmente, isso é raro em doentes
que recebem tratamento atempado.
									","
											La méningite est l’inflammation
des méninges,
											trois couches de tissus protégeant
le cerveau et la moelle épinière.
											Ce qui rend la méningite si dangereuse,
comparée aux autres maladies,
											c’est la vitesse avec laquelle
elle envahit le corps.
											Dans le pire des cas, la mort survient
en une journée.
											Heureusement, cela arrive rarement
aux patients qui sont traités rapidement.
									",Why is meningitis so dangerous?,Melvin Sanicas,4:41,"TED-Ed,health,health care,disease,biology,human body,Vaccines,public health,virus"
"
","
","
","
",Why is meningitis so dangerous?,Melvin Sanicas,4:41,"TED-Ed,health,health care,disease,biology,human body,Vaccines,public health,virus"
"
											The disease primarily 
comes in three forms:
											fungal, viral, and bacterial—
the last being the most deadly by far,
											and what we’ll focus on.
											People usually contract bacterial 
meningitis by breathing in
											tiny particles of mucus and 
saliva that spray into the air
											when an infected person 
sneezes or coughs.
											It can also be transmitted 
through kissing,
											or sharing cigarettes, 
toothbrushes or utensils.
											Some people can be infected 
and carry the disease
											without showing symptoms
or getting sick,
											which helps the disease
spread quickly to others.
									","
											Hastalık temelde üç şeyden kaynaklanır:
											Mantar, virüs ve bakteri-
sonuncusu en ölümcül olanı
											ve oraya odaklanacağız.
											İnsanlar bakteriyel menenjite,
hastalığı kapmış birinin
											hapşırması veya öksürmesiyle
havaya karışan küçük balgam
											veya salya zerreciklerini nefes yoluyla
içine çekerek yakalanır.
											Ayrıca öpüşme yoluyla,
											sigara, diş fırçası, çatal, kaşık 
veya bardak paylaşmakla da geçebilir.
											Bazı insanlar hastalığı kapmasına rağmen
											belirti göstermeden hastalığı taşıyabilir
											ve diğer insanlara hızla bulaştırabilir.
									","
											A doença aparece habitualmente
sob três formas:
											por fungos, por vírus e por bactérias
											— sendo esta última a forma mais mortal
e aquela em que nos vamos concentrar.
											As pessoas, usualmente,
contraem a meningite bacteriana
											respirando minúsculas partículas
de muco e de saliva que se espalham no ar
											quando uma pessoa infetada
espirra ou tosse.
											Também pode ser transmitida
por beijos,
											ou por partilha de cigarros,
de escovas de dentes ou outros utensílios.
											Algumas pessoas podem estar infetadas
e ser portadoras da doença
											sem mostrarem sintomas ou adoecerem
											o que ajuda a doença
a contagiar terceiros rapidamente.
									","
											La maladie prend essentiellement
trois formes :
											fongique, virale et bactérienne...
la dernière est de loin la plus mortelle,
											et ce sera notre sujet.
											En général, les gens attrapent la forme
bactérienne en inhalant
											de fines particules de mucus
et de salive présentes dans l’air
											lorsqu’une personne infectée
éternue ou tousse.
											Ça peut aussi être transmis
par le baiser,
											en partageant une cigarette,
des brosses à dents ou des couverts.
											On peut être infecté
et porteur de la maladie
											sans avoir de symptômes ou être malade,
											ce qui permet de contaminer
les autres rapidement.
									",Why is meningitis so dangerous?,Melvin Sanicas,4:41,"TED-Ed,health,health care,disease,biology,human body,Vaccines,public health,virus"
"
","
","
","
",Why is meningitis so dangerous?,Melvin Sanicas,4:41,"TED-Ed,health,health care,disease,biology,human body,Vaccines,public health,virus"
"
											Once the bacteria enter 
the nose, mouth, and throat,
											they cross the surrounding 
membranes and enter the bloodstream.
											From there, bacteria have 
rapid access to the body’s tissues
											—including a membrane
called the blood-brain barrier.
											This is made of a tight mesh of cells which
separate blood vessels from the brain,
											and block everything except
for a specific set of particles,
											including water molecules and some gases.
											But in ways that scientists are 
still trying to understand,
											meningitis bacteria can trick
the barrier into letting them through.
									","
											Bakteri, burun, ağız veya boğazdan
içeri girdikten sonra
											etrafındaki zarları aşarak kana karışır.
											Oradan da hızla vücut dokularına ulaşır
											ve bunlar arasında kan beyin bariyeri
denen bir zar da vardır.
											Bu zar sıkı bir hücre ağından oluşur
ve kan akışı ile beyni birbirinden ayırır
											ve su ve bazı gazlar dâhil 
belirli parçacıklar haricindeki
											diğer şeylerin geçişine izin vermez.
											Ama bilim insanlarının hâlâ
çözemediği bir yöntemle
											menenjit bakterisi bu bariyeri
kandırarak içeri girmeyi başarabilir.
									","
											Depois de as bactérias entrarem
pelo nariz, pela boca ou pela garganta,
											atravessam as membranas vizinhas
e entram na corrente sanguínea.
											A partir daí, as bactérias
têm acesso fácil aos tecidos do corpo,
											incluindo a uma membrana chamada
a barreira hematoencefálica
											que é uma malha apertada de células
											que separam os vasos sanguíneos do cérebro
											e bloqueiam tudo com exceção 
de um grupo de partículas específicas,
											incluindo moléculas
de água e alguns gases.
											Mas, de um modo que os cientistas
ainda estão a tentar perceber,
											as bactérias da meningite podem iludir
essa barreira que as deixa passar.
									","
											Dès que les bactéries entrent
dans le nez, la bouche et la gorge,
											elles traversent les muqueuses
et arrivent dans le sang.
											De là, les bactéries peuvent atteindre
rapidement les tissus de l’organisme
											— y compris une membrane appelée
la barrière hémato-encéphalique.
											Elle est faite d’une couche de cellules
isolant les vaisseaux sanguins du cerveau,
											et bloque tout sauf quelques particules,
											y compris des molécules d’eau et de gaz.
											Mais les scientifiques essaient encore
de comprendre comment
											les bactéries de la méningite peuvent
traverser la barrière hématoencéphalique.
									",Why is meningitis so dangerous?,Melvin Sanicas,4:41,"TED-Ed,health,health care,disease,biology,human body,Vaccines,public health,virus"
"
","
","
","
",Why is meningitis so dangerous?,Melvin Sanicas,4:41,"TED-Ed,health,health care,disease,biology,human body,Vaccines,public health,virus"
"
											Inside the brain, the bacteria swiftly
infect the meninges.
											This triggers inflammation as the body’s 
immune response kicks into overdrive,
											bringing on fever
and intense headaches.
											As swelling in the meninges worsens,
the neck begins to stiffen.
											Swelling in the brain disrupts its
normal function—
											causing symptoms like hearing loss 
and extreme light sensitivity.
											As pressure increases in the cranium, 
it may also make the person confused—
											one of the hallmarks
of the disease.
											A few hours in, the rapidly multiplying
bacteria start to release toxins,
											leading to septicemia,
also known as blood poisoning.
											This breaks down blood vessels,

											letting blood seep out and form what
starts out looking like a rash,
											and evolves into big discoloured blots 
beneath the skin.
											At the same time, these toxins
burn through oxygen in the blood,
											reducing the amount that gets to 
major organs like the lungs and kidneys.
											That increases the chance 
of organ shut down
											—and alongside spreading 
septicemia, threatens death.
											That all sounds scary, but doctors are so
good at treating meningitis
											that a visit to the hospital can drastically
reduce an adult’s risk of dying from it.
											The longer it’s left 
untreated, though,
											the more likely it will lead
to lasting damage.
											If declining oxygen levels cause cell
death in extreme parts of the body
											—like fingers, toes, arms and legs—
the risk of amputation goes up.
											And if bacterial toxins accumulate
in the brain and trigger cell death,
											meningitis could also cause long-term
brain damage and memory loss.
											So fast treatment, or better yet, 
prevention, is critical.
											That's why most countries have
vaccines that defend against the disease
											in its deadliest forms.
											Those are usually given to the people who
are most at risk—like young children,
											people with weak immune systems, 
or people who gather in large groups
											where an outbreak of meningitis 
could potentially happen.
									","
											Beyne giren menenjit 
hızla beyin zarına saldırır.
											Bu durum vücudun bağışıklık
sistemini alarma geçirir ve ateş yapar,
											yüksek ateş ve yoğun baş ağrısı görülür.
											Beyin zarındaki şişme arttıkça
boyun sertleşmeye başlar.
											Beyindeki şişme 
normal işlevleri durdurur
											ve işitme kaybı ve ışığa karşı
aşırı hassasiyet gibi belirtiler görülür.
											Kafatası içindeki basınç arttıkça
kişinin zihni bulanıklaşabilir,
											bu, hastalığın en önemli 
ayırt edici özellliklerindendir.
											Hızla çoğalan bakteriler birkaç
saat içinde toksin üretmeye başlar
											ve kan zehirlenmesi olarak da
bilinen septisemiye yol açar.
											Bu durum kan hücrelerinde
yıkıma yol açar
											ve kızarıklık gibi görünen
sızıntı kanamalarına yol açar
											ve daha sonra bunlar cilt altında 
bozuk renkli lekelere dönüşür.
											Bu toksinler aynı zamanda 
kandaki oksijeni yakmaya başlar
											ve akciğer ve böbrek gibi 
ana organlara giden oksijen azalır.
											Bu durum organ çökmesi olasılığını artırır
											ve septiseminin yayılmasıyla
hayati tehlike ortaya çıkar.
											Bütün bunlar çok korkutucu, ancak
doktorlar menenjit tedavisinde oldukça iyi
											ve hastaneye başvurmak bir yetişkinin
bu hastalıktan ölme riskini çok azaltır.
											Fakat tedavide geç kalındıkça
											kalıcı bir hasar oluşması riski de artar.
											Oksijen miktarındaki azalma 
örneğin el ayak parmakları gibi
											uç organlarda hücre ölümüne yol açarsa
bunların kesilme riski vardır.
											Eğer bakteriyel toksinler 
beyinde birikir ve hücre ölümü oluşursa
											menenjit uzun süreli beyin hasarı
ve hafıza kaybına da yol açabilir.
											Yani hızlı müdahale veya
daha iyisi korunma çok önemli.
											Bu nedenle pek çok ülke 
bu hastalığın en ölümcül türlerine karşı
											aşı kullanmaktadır.
											Aşılar genellikle yaşı küçük çocuklar,
											bağışıklık sistemi zayıf olanlar
veya menenjit salgınına açık
											kalabalık toplanma grupları gibi
en riskli gruplara uygulanır.
									","
											No interior do cérebro, as bactérias
rapidamente infetam as meninges.
											Isso provoca uma inflamação,
como reação imunitária do corpo,
											provocando febre e fortes dores de cabeça.
											À medida que a inflamação
das meninges aumenta,
											o pescoço torna-se rígido.
											A inflamação no cérebro prejudica
a sua função normal,
											causando sintomas como a perda da audição
e uma extrema sensibilidade à luz.
											Quando a pressão aumenta no crânio,
a pessoa também pode ficar confusa,
											uma das características desta doença.
											Em poucas horas, as bactérias
multiplicam-se rapidamente
											e começam a libertar toxinas
que conduzem à septicémia,
											ou seja, o envenenamento do sangue.
											Isso destrói os vasos sanguíneos,
											deixando que o sangue se derrame
e forme o que parece ser uma erupção
											que evolui em grandes manchas
descoloridas por baixo da pele.
											Simultaneamente, essas toxinas
queimam o oxigénio do sangue,
											reduzindo a quantidade que chega
a alguns dos principais órgãos,
											como os pulmões e os rins.
											Isso aumenta a hipótese
de falência dos órgãos,
											o que, em conjunto
com a propagação da septicémia
											pode causar a morte.
											Tudo isto parece aterrador,
											mas os médicos são tão bons
a tratar a meningite
											que uma ida ao hospital
pode reduzir drasticamente
											o risco de um adulto
morrer por causa dela.
											Mas, quanto mais tempo
demorar o tratamento,
											mais probabilidades há
de danos duradouros.
											Se os níveis decrescentes de oxigénio
											provocarem a morte das células
nas extremidades do corpo,
											como os dedos das mãos ou dos pés,
os braços e as pernas,
											aumenta o risco de amputação.
											Se as toxinas das bactérias
se acumularem no cérebro
											e provocarem a morte de células,
											a meningite também pode
causar danos cerebrais
											e perda de memória, a longo prazo.
											Portanto, é fundamental
um tratamento rápido
											ou, melhor ainda, a sua prevenção.
											É por isso que a maioria
dos países têm vacinas
											que protegem desta doença
nas suas formas mais mortais.
											Essas vacinas são habitualmente dadas
às pessoas que correm maiores riscos
											como as crianças, as pessoas
com sistemas imunitários fracos,
											ou as pessoas que se reúnem
em grandes grupos
											onde possa ocorrer um surto de meningite.
									","
											Dans le cerveau, elles infectent
rapidement les méninges.
											Cela provoque une inflammation pendant que
le système immunitaire s’emballe,
											provoquant fièvre et céphalées intenses.
											Comme l’œdème des méninges s’aggrave,
la nuque devient raide.
											L’œdème cérébral perturbe le cerveau —
											provoquant des symptômes
comme surdité et photophobie.
											L’hypertension intracrânienne peut aussi
causer une confusion mentale —
											qui est l’une des caractéristiques
de la maladie.
											En quelques heures, les bactéries
commencent à libérer des toxines,
											qui provoquent une septicémie,
qui est un empoisonnement du sang.
											Cela endommage les vaisseaux sanguins,
											laissant le sang suinter
et former des éruptions,
											et devient de larges taches décolorées
sous la peau.
											En même temps, ces toxines épuisent
l’oxygène dans le sang,
											diminuant son apport aux organes vitaux
comme les poumons et les reins.
											Cela accélère la défaillance des organes.
											Outre la septicémie, 
il y a risque de mort.
											Cela fait peur, mais la méningite
est si facile à traiter
											qu’un séjour à l’hôpital réduit fortement
le risque de décès chez un adulte.
											Plus on tarde dans la prise en charge,
											plus les séquelles sont irréversibles.
											Si l’hypoxie entraîne la mort cellulaire
dans les extrémités du corps
											–comme les doigts, orteils, bras, jambes-
le risque d’amputation augmente.
											Si les toxines s’accumulent au cerveau
et déclenchent la mort cellulaire,
											il peut y avoir des dommages cérébraux
durables et une perte de mémoire.
											Le traitement précoce, ou mieux,
la prévention, est primordiale.
											C’est pourquoi la plupart des pays
utilisent des vaccins contre la maladie
											dans ses formes les plus mortelles.
											La vaccination cible les gens les plus
à risque — comme les enfants,
											les immunodéprimés, 
ou les gens rassemblés en foule
											où il y a une probabilité
de contamination.
									",Why is meningitis so dangerous?,Melvin Sanicas,4:41,"TED-Ed,health,health care,disease,biology,human body,Vaccines,public health,virus"
