en,es,fr,title,speaker,duration,tags
"
","
","
",How a male contraceptive pill could work,John Amory,6:23,"biology,biotech,innovation,health,human body,medicine,public health,social change,science,society,TEDMED,sex"
"
											When I tell people
											that I'm trying to develop
a contraceptive pill for men,
											the response usually varies
along gender lines.
											Women say something like,
											""Fantastic. It's about time. When?""
									","
											Cuando cuento que estoy 
tratando de desarrollar
											una píldora anticonceptiva masculina,
											las reacciones normalmente
varían según el género.
											Las mujeres dicen cosas como:
											""Fantástico, ya era hora.
¿Cuándo estará lista?
									","
											Quand je dis aux gens
											que j'essaie de développer 
une pilule contraceptive, pour hommes,
											les réponses varient en général
selon le genre de la personne.
											Les femmes disent :
											« Génial. Il était temps.
C'est pour quand ? »
									",How a male contraceptive pill could work,John Amory,6:23,"biology,biotech,innovation,health,human body,medicine,public health,social change,science,society,TEDMED,sex"
"
","
","
",How a male contraceptive pill could work,John Amory,6:23,"biology,biotech,innovation,health,human body,medicine,public health,social change,science,society,TEDMED,sex"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									",How a male contraceptive pill could work,John Amory,6:23,"biology,biotech,innovation,health,human body,medicine,public health,social change,science,society,TEDMED,sex"
"
","
","
",How a male contraceptive pill could work,John Amory,6:23,"biology,biotech,innovation,health,human body,medicine,public health,social change,science,society,TEDMED,sex"
"
											Men have one of two responses.
											They either love the idea,
											or they look at me a little warily
											and wonder what exactly
I have in store for their testicles.
									","
											Los hombres tienen
dos reacciones diferentes.
											O les encanta la idea
											o me miran medio resabiados
											tratando de entender exactamente
qué estoy tramando para sus testículos.
									","
											Les hommes ont deux types de réactions.
											Soit ils aiment l'idée,
											soit ils me regardent avec circonspection
											et se demandent ce que je réserve
exactement à leurs testicules.
									",How a male contraceptive pill could work,John Amory,6:23,"biology,biotech,innovation,health,human body,medicine,public health,social change,science,society,TEDMED,sex"
"
","
","
",How a male contraceptive pill could work,John Amory,6:23,"biology,biotech,innovation,health,human body,medicine,public health,social change,science,society,TEDMED,sex"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									",How a male contraceptive pill could work,John Amory,6:23,"biology,biotech,innovation,health,human body,medicine,public health,social change,science,society,TEDMED,sex"
"
","
","
",How a male contraceptive pill could work,John Amory,6:23,"biology,biotech,innovation,health,human body,medicine,public health,social change,science,society,TEDMED,sex"
"
											So why does the world need a male pill?
											Well, what if I told you
											that of the six million pregnancies
annually in the United States,
											three million of them are unintended?
											That's half.
											That's a really surprising number.
											And those three million
unintended pregnancies
											account for the vast majority
of the more than one million abortions
											annually performed in the United States.
											Happily, the rate of unintended pregnancy
has fallen in the last few years
											by about 10 percent.
											This is because more women
are using effective, long-acting,
											reversible forms of contraception.
											But we still have a long way to go.
									","
											¿Pero por qué el mundo necesita
una píldora masculina?
											Bueno, ¿y si les dijera
											que de los seis millones 
de embarazos por año en EE.UU.
											tres millones son no deseados?
											La mitad.
											Es un número sorprendente.
											Esos tres millones
de embarazos no deseados
											resultan en la gran mayoría de
los más de un millón de abortos
											realizados cada año en EE.UU.
											Afortunadamente, el índice de embarazos
no deseadas descendió en los últimos años
											en torno al 10 %.
											Esto se debe a que más mujeres
usan métodos anticonceptivos
											eficaces, reversibles
y de efecto duradero.
											Pero todavía necesitamos mejorar mucho.
									","
											Alors pourquoi le monde a-t-il besoin
d'une pilule masculine ?
											Et si je vous disais que,
											sur les six millions de grossesses 
annuelles aux États-Unis,
											trois millions sont non désirées ?
											C'est la moitié.
											C'est un chiffre vraiment étonnant.
											Ces trois millions de grossesses
non désirées
											représentent la grande majorité
des plus d'un million d'avortements
											réalisés, chaque année, aux États-Unis.
											Heureusement, ces dernières années,
le taux de grossesses non désirées a chuté
											d'environ 10%.
											Car davantage de femmes utilisent 
des modes de contraception
											efficaces, durables et réversibles.
											Mais on a encore
beaucoup de chemin à faire.
									",How a male contraceptive pill could work,John Amory,6:23,"biology,biotech,innovation,health,human body,medicine,public health,social change,science,society,TEDMED,sex"
"
","
","
",How a male contraceptive pill could work,John Amory,6:23,"biology,biotech,innovation,health,human body,medicine,public health,social change,science,society,TEDMED,sex"
"
											One approach that's finally
becoming a real possibility
											is better contraceptive options for men.
											Think about it.
											We have over a dozen methods
of contraception for women:
											pills, patches, IUDs,
shots, sponges, rings, etc.
											For men, we've had the same two options
											for more than a hundred years:
											condoms and vasectomy.
											Despite having only two options,
											both of which have significant drawbacks,
											men currently account
for 30 percent of all contraceptive use,
											with 10 percent of couples
relying on vasectomy
											and 20 percent of couples using condoms.
											Why are 20 percent of couples
relying on condoms for contraception
											when condoms have a one-year
failure rate of over 15 percent?
											It's because many women
can't either safely take
											currently available female contraceptives,
for reasons such as blood clots,
											or they can't tolerate the side effects.
									","
											Un enfoque que finalmente se está
convirtiendo en una posibilidad tangible
											son los mejores métodos 
anticonceptivos para hombres.
											Piénsenlo.
											Tenemos más de diez métodos
anticonceptivos para mujeres:
											píldoras, adhesivos, DIU, inyecciones,
esponjas, anillos, etc.
											Para los hombres, tenemos
las mismas dos opciones
											desde hace más de 100 años:
											el condón y la vasectomía.
											A pesar de que solo tenemos dos opciones,
											ambas tienen notorios inconvenientes,
											los hombres totalizan el 30 %
del uso de métodos anticonceptivos,
											con el 10 % de las parejas
que recurren a la vasectomía
											y el 20 % al condón.
											¿Por qué el 20 % de las parejas usan
el condón como método anticonceptivo,
											si el condón tiene un índice
de error de 15 % al ​​año?
											La razón es porque muchas mujeres
no pueden usar con seguridad
											los métodos anticonceptivos 
femeninos actuales,
											por el riesgo de coágulos, por ejemplo,
											o porque no toleran 
los efectos secundarios.
									","
											Une approche devient enfin envisageable,
											il s'agit de meilleures possibilités
de contraception masculine.
											Pensez-y.
											Il y a plus d'une dizaine de méthodes
contraceptives féminines :
											la pilule, le patch, le stérilet,
les injections, l'éponge, l'anneau, etc.
											Pour les hommes, il y a
les deux mêmes options
											depuis plus de cent ans :
											le préservatif et la vasectomie.
											Même s'il n'existe
que deux alternatives,
											elles présentent toutes deux
des inconvénients importants.
											Les hommes représentent aujourd'hui 30% 
des utilisateurs de moyens contraceptifs :
											10% des couples choisissent la vasectomie
											et 20% utilisent des préservatifs.
											Pourquoi 20% des couples utilisent les 
préservatifs pour la contraception
											alors que leur taux d'échec annuel
est de plus de 15% ?
											Car beaucoup de femmes
ne peuvent pas prendre sans risque
											les modes de contraception disponibles,
qui leur créent des caillots
											ou elles n'en tolèrent pas
les effets secondaires.
									",How a male contraceptive pill could work,John Amory,6:23,"biology,biotech,innovation,health,human body,medicine,public health,social change,science,society,TEDMED,sex"
"
","
","
",How a male contraceptive pill could work,John Amory,6:23,"biology,biotech,innovation,health,human body,medicine,public health,social change,science,society,TEDMED,sex"
"
											So if we think a male contraceptive
would be useful, the next question is:
											How do we go about developing one?
											Well, there's two general approaches.
											The first approach is to try and interfere
											with the way the sperm
swim towards or bind to the egg.
											This approach turns out
to be really difficult,
											because it's hard to get enough medication
in the small volume of the ejaculate
											and have it still work inside
the female reproductive tract.
											This is why there's been a lot more work
done on the second approach,
											which is turning off
sperm production entirely.
											This is also challenging.
											Why? Turns out
that men make a lot of sperm.
									","
											Si se piensa que un anticonceptivo 
masculino sería útil,
											la siguiente pregunta es: 
¿cómo podemos desarrollarlo?
											Bueno, hay dos enfoques generales.
											El primero es intentar interferir
											en cómo el esperma nada 
hasta el óvulo o se une a él.
											Este es un enfoque muy complicado,
por ser difícil concentrar
											suficiente medicación en el poco 
volumen de la eyaculación
											con el fin de que surta efecto
en el tracto reproductivo femenino.
											Por eso hay mucho más investigaciones
sobre el segundo enfoque,
											esto es, bloquear completamente
la producción de esperma.
											Esto tampoco es fácil.
											¿Por qué? Porque los hombres
producimos mucho esperma.
									","
											Si on estime qu'un mode de contraception
masculine serait utile, il faut réfléchir
											à la manière de le concevoir.
											Il y a deux approches.
											La première est d'essayer d'interférer
											avec la manière dont le spermatozoïde
nage vers l'ovule ou s'y accroche.
											Cette approche s'avère très compliquée,
											car il est difficile de traiter
suffisamment le petit volume de sperme
											pour que l'effet dure jusque dans
l'appareil reproducteur féminin.
											C'est pourquoi beaucoup plus de travaux
portent sur la deuxième approche :
											arrêter complétement
la production de spermatozoïdes.
											Cela représente aussi un défi.
											Pourquoi ? Il s'avère que les hommes
produisent beaucoup de spermatozoïdes.
									",How a male contraceptive pill could work,John Amory,6:23,"biology,biotech,innovation,health,human body,medicine,public health,social change,science,society,TEDMED,sex"
"
","
","
",How a male contraceptive pill could work,John Amory,6:23,"biology,biotech,innovation,health,human body,medicine,public health,social change,science,society,TEDMED,sex"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									",How a male contraceptive pill could work,John Amory,6:23,"biology,biotech,innovation,health,human body,medicine,public health,social change,science,society,TEDMED,sex"
"
","
","
",How a male contraceptive pill could work,John Amory,6:23,"biology,biotech,innovation,health,human body,medicine,public health,social change,science,society,TEDMED,sex"
"
											Men make a thousand sperm every second
											and to have an effective contraceptive,
											you need to get that level
of sperm production
											down to one percent of its normal value.
											The good news is, this is possible,
											almost.
											The most studied approach has been to use
hormones to suppress sperm production.
											Testosterone and progesterone,
when administered together,
											will suppress the signals from the brain
to the testes to make sperm,
											and in about 90 percent of men,
											sperm production after
three to four months will stop.
											Unfortunately, 10 percent of men
don't respond to these hormonal regimens
											for reasons that aren't understood.
									","
											Los hombres producimos
mil espermatozoides por segundo
											y, para tener un anticonceptivo eficaz,
											es necesario hacer que
esta producción de esperma
											se reduzca al 1 % de lo normal.
											La buena noticia es que esto es posible,
											casi.
											El enfoque más estudiado
											ha sido usar hormonas para reducir
la producción de esperma.
											La testosterona y la progesterona,
suministradas juntas,
											suprimen las señales cerebrales enviadas
a los testículos para producir esperma,
											y en un 90 % de los hombres,
											la producción de esperma se detendrá
de tres a cuatro meses después.
											Desafortunadamente un 10 % de hombres
											no reaccionan a estos 
tratamientos hormonales
											por razones que aún no entendemos.
									","
											L'homme produit
mille spermatozoïdes par seconde
											et, pour une contraception efficace,
											il faut réduire la production
de spermatozoïdes
											à 1% de sa valeur normale.
											La bonne nouvelle est que c'est possible,
											presque.
											En général, on utilise des hormones pour
contenir la production de spermatozoïdes.
											La testostérone et la progestérone, 
administrées ensemble,
											inhibent les ordres donnés par le cerveau
aux testicules pour produire du sperme.
											Chez environ 90% des hommes,
											la production de spermatozoïdes
s'arrête après trois à quatre mois.
											Malheureusement, 10% des hommes
ne réagissent pas à ces dosages hormonaux,
											pour des raisons encore incomprises.
									",How a male contraceptive pill could work,John Amory,6:23,"biology,biotech,innovation,health,human body,medicine,public health,social change,science,society,TEDMED,sex"
"
","
","
",How a male contraceptive pill could work,John Amory,6:23,"biology,biotech,innovation,health,human body,medicine,public health,social change,science,society,TEDMED,sex"
"
											For the last several years,
my colleagues and I
											have been taking a different approach
to male contraceptive development,
											one that doesn't involve
the administration of hormones.
											Specifically, we are looking to block
the function of vitamin A in the testes.
											Why? Well, for over 90 years
it's been known
											that you need vitamin A to make sperm.
											Animals who are deprived
of vitamin A in their diet
											stop making sperm
											and restart making sperm again
when the vitamin A is reintroduced.
											The vitamin A that we ingest
											is converted by a family of enzymes
to something called retinoic acid.
											One of these enzymes
is found only in the testes.
											It's this enzyme
that we are attempting to block.
											The blockade of this enzyme
should deprive the testes of retinoic acid
											and stop sperm production
											without affecting vitamin A's functions
elsewhere in the body.
											We're testing this approach in animals
											and hope to move to human testing soon.
									","
											En los últimos años, junto a mis colegas
											adoptamos un enfoque diferente al
desarrollo del anticonceptivo masculino,
											que no requiere aplicar hormonas.
											En concreto queremos bloquear el efecto 
de la vitamina A en los testículos.
											¿Por qué? Bueno, sabemos
desde hace más de 90 años
											que la vitamina A es necesaria
para la producción de esperma.
											Los animales privados de
la vitamina A en su dieta
											dejan de producir esperma
											y vuelven a producirlo cuando
vuelven a ingerir vitamina A.
											La vitamina A que ingerimos
											es convertida por una familia de enzimas
en algo llamado ácido retinoico.
											Una de estas enzimas se encuentra
solo en los testículos.
											Estamos tratando de bloquear esa enzima.
											El bloqueo de esta enzima privaría
a los testículos del ácido retinoico,
											y detendría la producción de esperma
											sin alterar los efectos de la vitamina A
en el resto del cuerpo.
											Estamos probando este enfoque en animales
											y esperamos en breve probarlo en humanos
									","
											Ces dernières années, mes collègues et moi
											avons adopté une approche différente
pour créer une contraception masculine,
											une approche qui n'implique pas
d'administrer des hormones.
											On cherche concrètement à bloquer l'action
de la vitamine A dans les testicules.
											Pour quelle raison ?
Depuis plus de 90 ans, on sait
											que la vitamine A permet
de produire du sperme.
											Les animaux privés de vitamine A
dans leur alimentation
											cessent de produire des spermatozoïdes
											et n'en recréent que lorsqu'on
leur redonne de la vitamine A.
											La vitamine A que l'on ingère
											est transformée en acide rétinoïque,
par une famille d'enzymes.
											Une de ces enzymes ne se trouve
que dans les testicules.
											C'est cette enzyme
que l'on essaie de bloquer.
											Bloquer cette enzyme devrait priver
les testicules d'acide rétinoïque,
											arrêtant la production de spermatozoïdes,
											sans affecter l'action de la vitamine A
dans le reste du corps.
											On teste cette approche sur des animaux
											et on espère le faire bientôt sur l'homme.
									",How a male contraceptive pill could work,John Amory,6:23,"biology,biotech,innovation,health,human body,medicine,public health,social change,science,society,TEDMED,sex"
"
","
","
",How a male contraceptive pill could work,John Amory,6:23,"biology,biotech,innovation,health,human body,medicine,public health,social change,science,society,TEDMED,sex"
