en,pt,tr,title,speaker,duration,tags
"
","
","
",How Africa can keep rising,Ngozi Okonjo-Iweala,15:23,"Africa,business,collaboration,economics,education,future,global development,global issues,government,goal-setting,investment,natural resources,policy,potential,society,technology,mobility,war,women"
"
											The narrative of a rising Africa
is being challenged.
									","
											Tem-se posto em questão
a narrativa duma África em ascensão.
									","
											Yükselen Afrika'nın 
öyküsünü anlatmak gittikçe zorlaşıyor.
									",How Africa can keep rising,Ngozi Okonjo-Iweala,15:23,"Africa,business,collaboration,economics,education,future,global development,global issues,government,goal-setting,investment,natural resources,policy,potential,society,technology,mobility,war,women"
"
","
","
",How Africa can keep rising,Ngozi Okonjo-Iweala,15:23,"Africa,business,collaboration,economics,education,future,global development,global issues,government,goal-setting,investment,natural resources,policy,potential,society,technology,mobility,war,women"
"
											About 10 years ago,
I spoke about an Africa,
											an Africa of hope and opportunity,
											an Africa of entrepreneurs,
											an Africa very different from the Africa
that you normally hear about
											of death, poverty and disease.
											And that what I spoke about,
											became part of what is known now
as the narrative of the rising Africa.
									","
											Há cerca de 10 anos, falei de uma África,
											uma África de esperança
e de oportunidade,
											uma África de empresários,
											uma África muito diferente da África
de que habitualmente se ouve falar,
											de morte, de pobreza e de doenças.
											Aquilo de que eu falei,
											passou a fazer parte
do que hoje é conhecido
											como a narrativa da África em ascensão.
									","
											Yaklaşık 10 yıl önce, 
bir tür Afrika'dan bahsetmiştim.
											Umut ve fırsatın Afrika'sından
											girişimcilerin Afrika'sından.
											Normalde duyduğunuz ölüm, yoksulluk
ve hastalıkların Afrika'sından
											çok farklı bir Afrika.
											Bahsetmiş olduğum şey
											şu anda yükselen Afrika öyküsünün
bilinen bir parçasıdır.
									",How Africa can keep rising,Ngozi Okonjo-Iweala,15:23,"Africa,business,collaboration,economics,education,future,global development,global issues,government,goal-setting,investment,natural resources,policy,potential,society,technology,mobility,war,women"
"
","
","
",How Africa can keep rising,Ngozi Okonjo-Iweala,15:23,"Africa,business,collaboration,economics,education,future,global development,global issues,government,goal-setting,investment,natural resources,policy,potential,society,technology,mobility,war,women"
"
											I want to tell you two stories
about this rising Africa.
											The first has to do with Rwanda,
											a country that has gone
through many trials and tribulations.
											And Rwanda has decided to become
the technology hub, or a technology hub
											on the continent.
											It's a country with mountainous
and hilly terrain,
											a little bit like here,
											so it's very difficult
to deliver services to people.
											So what has Rwanda said?
											In order to save lives,
it's going to try using drones
											to deliver lifesaving drugs,
vaccines and blood
											to people in hard-to-reach places
											in partnership with
a company called Zipline,
											with UPS, and also with the Gavi,
a global vaccine alliance.
											In doing this, it will save lives.
											This is part of the type of innovation
we want to see in the rising Africa.
									","
											Quero contar-vos duas histórias
sobre esta África em ascensão.
											A primeira tem a ver com o Ruanda,
											um país que tem passado
por muitas provações e tribulações.
											O Ruanda decidiu tornar-se
no polo da tecnologia,
											ou um polo de tecnologia, no continente.
											É um país com um terreno
montanhoso e acidentado,
											um pouco como aqui.
											Por isso, é muito difícil
prestar serviços às pessoas.
											Então, o que é que o Ruanda disse?
											Para salvar vidas,
vão tentar utilizar ""drones""
											para entregar medicamentos,
vacinas e sangue, que salvarão vidas,
											às pessoas em locais de difícil acesso
											em parceria com uma empresa
chamada Zipline,
											com a UPS, e também com a Gavi,
uma aliança mundial de vacinas.
											Ao fazer isso, vai salvar vidas.
											Isto faz parte do tipo de inovação
que queremos ver na África em ascensão.
									","
											Size yükselen Afrika ile ilgili iki hikaye
anlatacağım.
											İlki, birçok sıkıntılı evreden geçen
											Ruanda ile ilgili.
											Ruanda, kıtanın teknoloji
merkezi olmaya
											karar veren bir ülke.
											Buraya benzer şekilde
											dağlık ve tepelik 
bir araziye sahip.
											Yani insanlara hizmet ulaştırmak 
oldukça zor.
											Peki Ruanda bu duruma
nasıl cevap verdi?
											Ulaşılması zor yerde yaşayan 
hayatları kurtarmak için,
											gerekli ilaçları, aşıları ve kanı
ulaştırmak için
											drone kullanmayı deneyecekler.
Zipline adında bir şirket ile, UPS ile
											ve küresel aşı ittifakı Gavi ile
											ortaklık kurdular.
											Bunu yapmak birçok hayat kurtaracak.
											Bu, yükselen Afrika'da görmek
istediğimiz türden bir yenilik.
									",How Africa can keep rising,Ngozi Okonjo-Iweala,15:23,"Africa,business,collaboration,economics,education,future,global development,global issues,government,goal-setting,investment,natural resources,policy,potential,society,technology,mobility,war,women"
"
","
","
",How Africa can keep rising,Ngozi Okonjo-Iweala,15:23,"Africa,business,collaboration,economics,education,future,global development,global issues,government,goal-setting,investment,natural resources,policy,potential,society,technology,mobility,war,women"
"
											The second story has to do with something
											that I'm sure most of you
have seen or will remember.
											Very often, countries in Africa
suffer drought and floods,
											and it's getting more frequent
because of climate change effects.
											When this happens, they normally wait
for international appeals to raise money.
											You see pictures of children
with flies on their faces,
											carcasses of dead animals and so on.
											Now these countries,
32 countries, came together
											under the auspices of the African Union
											and decided to form an organization
called the African Risk Capacity.
											What does it do?
											It's a weather-based insurance agency,
											and what these countries do
is to pay insurance each year,
											about 3 million dollars a year
of their own resources,
											so that in the event they have
a difficult drought situation or flood,
											this money will be paid out to them,
											which they can then use
to take care of their populations,
											instead of waiting for aid to come.
											The African Risk Capacity
last year paid 26 million dollars
											to Mauritania, Senegal and Niger.
											This enabled them to take care
of 1.3 million people affected by drought.
											They were able to restore livelihoods,
											buy fodder for cattle,
feed children in school
											and in short keep the populations home
instead of migrating out of the area.
									","
											A segunda história tem a ver com uma coisa
											que, de certeza, muitos de vós
viram ou recordam.
											Frequentemente, os países em África
sofrem secas e inundações
											que têm vindo a ser mais frequentes
											por causa dos efeitos
da alteração do clima.
											Quando isso acontece,
											normalmente esperam os apelos
internacionais para arranjar dinheiro.
											Vemos imagens de crianças
com moscas na cara,
											carcaças de animais mortos, etc.
											Ora bem, houve 32 países que se juntaram
											sob os auspícios da União Africana
											e decidiram formar uma organização
chamada a Capacidade de Risco Africana.
											O que é que ela faz?
											É uma seguradora com base no clima.
											Esses países pagam um seguro
todos os anos,
											cerca de três milhões de dólares por ano,
dos seus próprios recursos,
											para que, na eventualidade de terem
uma situação difícil de seca ou inundações,
											esse dinheiro lhes seja pago.
											Podem depois utilizá-lo
para cuidar das suas populações,
											em vez de ficar à espera
de que chegue ajuda.
											A Capacidade de Risco Africana
pagou 26 milhões de dólares, o ano passado
											à Mauritânia, ao Senegal e à Nigéria.
											Isso permitiu-lhes cuidar
											de 1,3 milhões de pessoas
afetadas pela seca.
											Conseguiram repor meios de subsistência,
											comprar forragem para o gado,
alimentar crianças nas escolas
											e manter as populações na sua terra,
em vez de emigrarem dessa área.
									","
											İkinci hikaye ise, pek çoğunuzun
											bildiği ya da anımsayacağı
bir şeyle ilgili.
											Afrika'daki ülkelerin çoğu
kuraklık ve sellerden acı çeker.
											Ve bunlar iklim değişikliği yüzünden
daha sık meydana gelmeye başladı.
											Normalde bunlar olduğunda, para toplanması
için uluslararası çağrıda bulunulur.
											Yüzünde sivrisinekler olan çocuklar,
											ölü hayvanlar gibi içeriği olan
fotoğraflar görürsünüz.
											Şimdilerde, 32 ülke Afrika Birliği
himayesi altında
											bir araya geldiler ve
											Afrika Risk Kapasitesi adlı
bir organizasyon kurmaya karar verdiler.
											Peki bu kurum ne yapar?
											Hava koşullarına dayalı bu sigorta kurumu
											bu ülkelerden sigorta karşılığı
olarak kendi kaynaklarından
											yılda yaklaşık 3 milyon
dolar alıyor.
											Böylece çetin bir kuraklık
durumu ya da sel
											olduğunda bu para onlara verilecek
											ki yardımın gelmesini
beklemektense, haklarıyla
											ilgilenecek paraları bulunsun.
											Geçen yıl, Afrika Risk Kapasitesi
Moritanya, Senegal ve Nijerya'ya
											toplamda 26 milyon dolar ödeme yaptı.
											Bu parayla, kuraklıktan mağdur olan
1,3 milyon insana yardım edilebildi.
											İnsanlar, geçim kaynaklarını
yenileyebilme,
											hayvanlarına yem verebilme,
çocuklarını besleyebilme imkanı buldular.
											Kısaca göç etmek yerine evlerinde
kalabildiler.
									",How Africa can keep rising,Ngozi Okonjo-Iweala,15:23,"Africa,business,collaboration,economics,education,future,global development,global issues,government,goal-setting,investment,natural resources,policy,potential,society,technology,mobility,war,women"
"
","
","
",How Africa can keep rising,Ngozi Okonjo-Iweala,15:23,"Africa,business,collaboration,economics,education,future,global development,global issues,government,goal-setting,investment,natural resources,policy,potential,society,technology,mobility,war,women"
"
											So these are the kinds of stories
											of an Africa ready
to take responsibility for itself,
											and to look for solutions
for its own problems.
											But that narrative is being challenged now
											because the continent has not
been doing well in the last two years.
											It had been growing
at five percent per annum
											for the last one and a half decades,
											but this year's forecast
was three percent. Why?
											In an uncertain global environment,
commodity prices have fallen.
											Many of the economies
are still commodity driven,
											and therefore their
performance has slipped.
											And now the issue of Brexit
doesn't make it any easier.
											I never knew that the Brexit could happen
											and that it could be one of the things
that would cause global uncertainty
											such as we have.
									","
											Este é o tipo de histórias
											duma África disposta a assumir
a responsabilidade por si mesma,
											e a procurar soluções
para os seus problemas.
											Mas, neste momento, esta narrativa
está a ser questionada,
											porque o continente não tem passado bem
nos últimos dois anos.
											Tinha vindo a crescer a 5% ao ano,
											nos últimos 15 anos,
											mas a previsão para este ano
foi de 3%. Porquê?
											Num ambiente mundial de incerteza,
os preços dos bens de consumo caíram.
											Muitas das economias
ainda são movidas pelos bens de consumo
											e, portanto, o seu desempenho resvalou.
											E agora a questão do Brexit
não facilitou as coisas.
											Nunca pensei
que pudesse acontecer o Brexit
											e que isso pudesse ser uma das coisas
que viesse a causar incerteza mundial,
											como a que temos.
									","
											Bunlar, Afrika'nın kendi sorumluluğunu
alabilmeye hazır olduğunu
											ve problemleri için kendi
çözümlerini arayabileceğini
											gösteren örnekler.
											Fakat bu hikaye şu an bazı sorunlarla
karşılaşıyor,
											çünkü kıta son 2 yıldır pek de iyi
idare edemiyor.
											Geçtiğimiz 5-10 yıldır
											senelik %5 büyüme gösterirken
											bu yılın tahminleri %3.
Peki neden?
											Değişken küresel ortamda emtia
fiyatları düştü.
											Birçok ekonomi hala emtia
güdümlü olduğundan
											performansları kötüye gitti.
											Şu sıralar Brexit, işleri pekte
kolaylaştırmadı.
											Brexit'in olabileceğini hiç düşünmemiştim
											ve bu, bizde olduğu gibi
küresel çapta belirsizliğe
											neden olabilecek bir faktör.
									",How Africa can keep rising,Ngozi Okonjo-Iweala,15:23,"Africa,business,collaboration,economics,education,future,global development,global issues,government,goal-setting,investment,natural resources,policy,potential,society,technology,mobility,war,women"
