en,fr,pt,title,speaker,duration,tags
"
","
","
",My identity is a superpower — not an obstacle,America Ferrera,14:02,"film,art,business,diversity,inequality,movies,entertainment,social change,storytelling,society,identity"
"
											On the red tiles in my family's den
											I would dance and sing
to the made-for-TV movie ""Gypsy,""
											starring Bette Midler.
									","
											Sur le carrelage rouge
de l'antre familial,
											je chantais et dansais
au son du téléfilm « Gypsy »
											avec Bette Midler.
									","
											Nos ladrilhos vermelhos
da sala da minha família
											eu dançava e cantava
para o filme televisivo ""Gipsy"",
											protagonizado por Bette Midler.
									",My identity is a superpower — not an obstacle,America Ferrera,14:02,"film,art,business,diversity,inequality,movies,entertainment,social change,storytelling,society,identity"
"
","
","
",My identity is a superpower — not an obstacle,America Ferrera,14:02,"film,art,business,diversity,inequality,movies,entertainment,social change,storytelling,society,identity"
"
											(Singing) ""I had a dream.
											A wonderful dream, papa.""
									","
											(Chante) « J'ai fait un rêve.
											Un rêve merveilleux, papa. »
									","
											♪ Eu tive um sonho,
											♪ um sonho lindo, papá.
									",My identity is a superpower — not an obstacle,America Ferrera,14:02,"film,art,business,diversity,inequality,movies,entertainment,social change,storytelling,society,identity"
"
","
","
",My identity is a superpower — not an obstacle,America Ferrera,14:02,"film,art,business,diversity,inequality,movies,entertainment,social change,storytelling,society,identity"
"
											I would sing it with the urgency
and the burning desire of a nine-year-old
											who did, in fact, have a dream.
											My dream was to be an actress.
											And it's true that I never saw
anyone who looked like me
											in television or in films,
											and sure, my family and friends
and teachers all constantly warned me
											that people like me
didn't make it in Hollywood.
											But I was an American.
											I had been taught to believe
that anyone could achieve anything,
											regardless of the color of their skin,
											the fact that my parents
immigrated from Honduras,
											the fact that I had no money.
											I didn't need my dream to be easy,
											I just needed it to be possible.
									","
											Je chantais avec l'urgence
et le désir brûlant
											d'une fille de neuf ans
qui avait réellement un rêve.
											Mon rêve était de devenir actrice.
											Et c'est vrai que je ne voyais
personne qui me ressemblait
											à la télévision ou dans les films.
											Bien sûr, ma famille, mes amis
et mes professeurs
											me prévenaient constamment
											que les gens comme moi
ne réussissaient pas à Hollywood.
											Mais je suis une Américaine.
											On m'a enseigné à croire
que chacun peut réussir n'importe quoi,
											qu'importe la couleur de sa peau,
											le fait que mes parents
aient immigré du Honduras
											et que je n'avais pas d'argent.
											Je ne demandais pas
que mon rêve soit simple,
											mais qu'il soit possible.
									","
											Eu cantava com a urgência
e o desejo ardente duma miúda de 9 anos
											que, de facto, tinha um sonho.
											O meu sonho era ser atriz.
											É verdade que eu nunca tinha visto
ninguém parecida comigo
											na televisão ou nos filmes,
											e, claro, a minha família, amigos
e professores constantemente me avisavam
											que pessoas como eu
não tinham sucesso em Hollywood.
											Mas eu era norte-americana.
											Fui ensinada a acreditar
que qualquer pessoa consegue tudo
											independentemente da cor da pele,
											do facto de os meus pais
terem imigrado das Honduras,
											do facto de eu não ter dinheiro.
											Eu não precisava
que o meu sonho fosse fácil,
											só precisava que fosse possível.
									",My identity is a superpower — not an obstacle,America Ferrera,14:02,"film,art,business,diversity,inequality,movies,entertainment,social change,storytelling,society,identity"
"
","
","
",My identity is a superpower — not an obstacle,America Ferrera,14:02,"film,art,business,diversity,inequality,movies,entertainment,social change,storytelling,society,identity"
"
											And when I was 15,
											I got my first professional audition.
											It was a commercial
for cable subscriptions
											or bail bonds, I don't really remember.
									","
											A 15 ans,
											j'ai passé ma première
audition professionnelle.
											C'était une publicité
pour des abonnements au câble
											ou des cautions financières,
je ne me souviens pas.
									","
											Quando eu tinha 15 anos,
											consegui a minha primeira
audição profissional.
											Era um anúncio publicitário
para a adesão à TV Cabo
											ou pagamento de fianças, não me lembro.
									",My identity is a superpower — not an obstacle,America Ferrera,14:02,"film,art,business,diversity,inequality,movies,entertainment,social change,storytelling,society,identity"
"
","
","
",My identity is a superpower — not an obstacle,America Ferrera,14:02,"film,art,business,diversity,inequality,movies,entertainment,social change,storytelling,society,identity"
"
											(Laughter)
									","
											(Rires)
									","
											(Risos)
									",My identity is a superpower — not an obstacle,America Ferrera,14:02,"film,art,business,diversity,inequality,movies,entertainment,social change,storytelling,society,identity"
