en,pt,fr,tr,title,speaker,duration,tags
"
","
","
","
",How do ocean currents work?,Jennifer Verduin,4:16,"animation,TED-Ed,science,oceans,climate change,nature,marine biology"
"
											In 1992,
											a cargo ship carrying bath toys 
got caught in a storm.
											Shipping containers washed overboard,
											and the waves swept 28,000 rubber ducks 
and other toys into the North Pacific.
											But they didn’t stick together.
											Quite the opposite–
											the ducks have since washed up 
all over the world,
											and researchers have used their paths
											to chart a better understanding
of ocean currents.
									","
											Em 1992, um cargueiro que transportava
patinhos de plástico
											foi apanhado por uma tempestade.
											Os contentores do barco
foram lançados borda fora
											e as vagas espalharam 28 000 patinhos
de borracha e outros brinquedos
											pelo Pacífico Norte.
											Mas não se mantiveram todos juntos.
											Muito pelo contrário.
											Os patinhos dispersaram-se
por todo o mundo
											e os investigadores estudaram
os seus percursos
											para obter uma melhor compreensão
das correntes oceânicas.
									","
											En 1992,
											un cargo transportant des jouets de bain
a été pris dans une tempête.
											Des conteneurs ont été emportés
par-dessus bord,
											et les vagues ont dispersé 28 000 canards
en caoutchouc dans le Pacifique Nord.
											Mais ils ne sont pas restés ensemble.
											C'est tout le contraire.
											Depuis, les canards se sont échoués
dans le monde entier
											et les chercheurs ont étudié
leurs trajectoires
											pour mieux comprendre
les courants océaniques.
									","
											1992’de banyo oyuncakları taşıyan
bir kargo gemisi fırtınaya yakalandı.
											Taşıdığı konteynerler denize devrildi
											ve dalgalar 28.000 kauçuk ördekle birlikte
diğer oyuncakları Kuzey Pasifik’e taşıdı.
											Fakat bunlar birlikte hareket etmedi.
											Tam aksine
											ördekler dünyanın her tarafına dağıldı.
											Araştırmacılar, okyanus akıntılarını
daha iyi anlayabilmek için
											oyuncakların izledikleri 
yol haritalarını çıkardılar.
									",How do ocean currents work?,Jennifer Verduin,4:16,"animation,TED-Ed,science,oceans,climate change,nature,marine biology"
"
","
","
","
",How do ocean currents work?,Jennifer Verduin,4:16,"animation,TED-Ed,science,oceans,climate change,nature,marine biology"
"
											Ocean currents are driven 
by a range of sources:
											the wind, tides, changes in water density,
											and the rotation of the Earth.
											The topography of the ocean floor 
and the shoreline modifies those motions,
											causing currents to speed up,
											slow down, or change direction.
									","
											As correntes oceânicas são provocadas
por uma série de causas:
											o vento, as marés, a alteração
da densidade da água
											e a rotação da Terra.
											A topografia do fundo do oceano
e a linha da costa
											modificam esses movimentos
											fazendo com que as correntes acelerem,
											abrandem ou mudem de direção.
									","
											Les courants océaniques proviennent
de diverses sources :
											le vent, les marées, les changements
de la densité de l'eau
											et la rotation de la Terre.
											La topographie du fond de l'océan
et le rivage modifient ces mouvements,
											ce qui accélère les courants,
les ralentit ou les dévie.
									","
											Okyanus akıntıları çeşitli
dış etkenler sonucu oluşur.
											Rüzgâr, gelgitler, 
su yoğunluğundaki değişim
											ve Dünya’nın dönüşü gibi.
											Okyanus tabanı ve kıyı şeridinin 
topoğrafyası bu hareketleri değiştirerek
											akımların hızlanmasına, yavaşlamasına
											veya yönünün değişmesine neden olur.
									",How do ocean currents work?,Jennifer Verduin,4:16,"animation,TED-Ed,science,oceans,climate change,nature,marine biology"
"
","
","
","
",How do ocean currents work?,Jennifer Verduin,4:16,"animation,TED-Ed,science,oceans,climate change,nature,marine biology"
"
											Ocean currents fall into 
two main categories:
											surface currents and deep ocean currents.
											Surface currents control the motion
											of the top 10 percent 
of the ocean’s water,
											while deep-ocean currents mobilize 
the other 90 percent.
											Though they have different causes,
											surface and deep ocean currents 
influence each other
											in an intricate dance that keeps 
the entire ocean moving.
									","
											As correntes oceânicas cabem
em duas categorias principais:
											correntes superficiais
e correntes oceânicas profundas.
											As correntes superficiais
controlam o movimento
											dos 10% da água superficial do oceano
											enquanto as correntes de profundidade
mobilizam os outros 90%.
											Embora tenham causas diferentes,
											as correntes superficiais
e de profundidade
											influenciam-se umas às outras
											numa dança complicada que mantém
em movimento todo o oceano.
									","
											On classe les courants
en deux catégories principales :
											les courants de surface
et les courants océaniques profonds.
											Les courants de surface meuvent
les 10 % d'eau à la surface des océans,
											tandis que les courants profonds
concernent les 90 % restants.
											Même si leurs causes sont différentes,
											les courants superficiels et profonds
s'influencent mutuellement
											dans une danse complexe
qui garde tout l'océan en mouvement.
									","
											Okyanus akıntıları 
iki ana kategoriye ayrılır:
											yüzey akıntıları
ve derin okyanus akıntıları.
											Yüzey akıntıları okyanus suyunun
											yüzde onunun hareketini kontrol ederken
											derin okyanus akıntıları 
diğer yüzde 90'ı harekete geçirmektedir.
											Farklı nedenleri olmasına rağmen
											yüzey ve derin okyanus akıntıları
											tüm okyanusu hareket ettiren 
çapraşık bir dansta birbirini etkiler.
									",How do ocean currents work?,Jennifer Verduin,4:16,"animation,TED-Ed,science,oceans,climate change,nature,marine biology"
"
","
","
","
",How do ocean currents work?,Jennifer Verduin,4:16,"animation,TED-Ed,science,oceans,climate change,nature,marine biology"
"
											Near the shore,
											surface currents are driven 
by both the wind and tides,
											which draw water back and forth 
as the water level falls and rises.
											Meanwhile, in the open ocean, wind is the 
major force behind surface currents.
											As wind blows over the ocean,
											it drags the top layers 
of water along with it.
											That moving water pulls on 
the layers underneath,
											and those pull on the ones beneath them.
											In fact, water as deep as 400 meters
											is still affected by the wind 
at the ocean’s surface.
									","
											Perto da costa,
											as correntes superficiais são impelidas
pelos ventos e pelas marés,
											que empurram e puxam a água
quando o nível da água sobe e desce.
											Entretanto, no mar alto,
											o vento é a principal força
por detrás das correntes superficiais.
											Quando o vento sopra sobre o oceano,
											arrasta as camadas superficiais
da água com ele.
											Essa água em movimento
puxa as camadas por baixo,
											que, por sua vez, puxam
as camadas por baixo delas.
											Na verdade, a água,
a 400 metros de profundidade,
											ainda é afetada pelo vento
na superfície do oceano.
									","
											Près du rivage,
											les courants de surface sont formés
par le vent et les marées,
											qui attirent l'eau d'avant en arrière
quand le niveau de l'eau baisse et monte.
											Alors qu'en pleine mer, c'est surtout
le vent qui cause les courants de surface.
											En soufflant sur l'océan,
											il entraîne avec lui
les couches supérieures de l'eau.
											Cette eau en mouvement tire
les couches du dessous
											et celles-ci tirent sur celles du dessous.
											En fait, à 400 mètres de profondeur,
											l'eau est toujours affectée par le vent
à la surface de l'océan.
									","
											Kıyı açığında
											yüzey akımları, su seviyesi inip çıktıkça
suyu ileri geri çeken
											hem rüzgâr hem de gelgitler
tarafından yönlendirilir.
											Bu arada, okyanusta, yüzey akımlarının
arkasındaki ana kuvvet rüzgârdır.
											Rüzgâr okyanusa doğru eserken
											suyun üst katmanlarını da sürükler.
											Bu hareket eden su, altındaki katmanları
											ve onlar da kendi altındaki
katmanları çeker.
											Aslında 400 metre derinliğe kadar su,
											okyanusun yüzeyindeki rüzgârdan
hâlâ etkilenmektedir.
									",How do ocean currents work?,Jennifer Verduin,4:16,"animation,TED-Ed,science,oceans,climate change,nature,marine biology"
"
","
","
","
",How do ocean currents work?,Jennifer Verduin,4:16,"animation,TED-Ed,science,oceans,climate change,nature,marine biology"
"
											If you zoom out to look at the patterns 
of surface currents all over the earth,
											you’ll see that they form 
big loops called gyres,
											which travel clockwise 
in the northern hemisphere
											and counter-clockwise 
in the southern hemisphere.
											That’s because of the way 
the Earth’s rotation
											affects the wind patterns that
give rise to these currents.
									","
											Se nos distanciarmos
para observar os padrões
											das correntes superficiais
sobre o planeta,
											veremos que elas formam
grandes círculos chamados giros
											que viajam no sentido dos ponteiros
do relógio no hemisfério norte
											e em sentido contrário, no hemisfério sul.
											Isso é porque a rotação da Terra
											afeta os padrões do vento
que dão origem a essas correntes.
									","
											Si l'on zoomait en arrière pour voir
les courants de surface sur la Terre,
											on verrait qu'ils forment
de larges boucles appelées gyres,
											qui tournent dans le sens des aiguilles
d'une montre au nord
											et dans le sens inverse
dans l'hémisphère sud.
											Cela est dû à la rotation de la Terre
											qui influe sur la configuration des vents
donnant naissance à ces courants.
									","
											Dünyanın tamamındaki yüzey akıntılarının 
modellerine bakmak için uzaklaşırsanız
											bunların kuzey yarım kürede saat yönünde 
ve güney yarım kürede
											saat yönünün tersine 
seyahat eden, girdap adı verilen
											büyük döngüler oluşturduğunu göreceksiniz.
											Bunun nedeni, Dünya'nın dönüşünün
											bu akımlara yol açan 
rüzgâr modellerini etkilemesidir.
									",How do ocean currents work?,Jennifer Verduin,4:16,"animation,TED-Ed,science,oceans,climate change,nature,marine biology"
