en,tr,fr,pt,title,speaker,duration,tags
"
","
","
","
",An unexpected tool for understanding inequality: abstract math,Eugenia Cheng,11:19,"math,communication,visualizations,TEDx,social change,society,inequality"
"
											The world is awash
with divisive arguments,
											conflict,
											fake news,
											victimhood,
											exploitation, prejudice,
bigotry, blame, shouting
											and minuscule attention spans.
											It can sometimes seem
that we are doomed to take sides,
											be stuck in echo chambers
											and never agree again.
											It can sometimes seem
like a race to the bottom,
											where everyone is calling out
somebody else's privilege
											and vying to show that they
are the most hard-done-by person
											in the conversation.
											How can we make sense
											in a world that doesn't?
									","
											Dünya, ayrılık yaratan tartışmalar,
											anlaşmazlık,
											sahte haberler,
											mağduriyet,
											istismar, ön yargı,
bağnazlık, suçlama, yaygara
											ve küçücük dikkat süreleri
içerisinde yüzüyor.
											Bazen taraf tutmak,
yankı odalarında sıkışmak
											ve bir daha hiçbir zaman
aynı fikirde olmamakla
											lanetlenmiş gibi görünebiliriz.
											Bazen dibe doğru yarış
yapıyoruz gibi görünebilir,
											herkes diğerlerinin ayrıcalığını
											ve sohbetteki en çok haksızlığa
uğramış insanın kendisi olduğunu
											yüksek sesle söylüyor.
											Anlam ifade etmeyen bir dünyada
											nasıl anlam ifade edebiliriz?
									","
											Le monde est empli
d'arguments contradictoires,
											de conflits,
											de fausses infos,
											de victimisation,
											d'exploitation, de préjugés,
d'intolérance, de reproches, de cris
											et de capacités d'attention très courtes.
											Il peut sembler parfois que
nous sommes condamner à prendre parti,
											à nous enfermer dans nos idées
											et jamais plus nous mettre d'accord.
											Ça ressemble parfois
à un nivellement par le bas,
											là où tout le monde conteste
les privilèges des autres
											et milite pour prouver
qu'ils sont les plus laissés pour compte
											dans la conversation.
											Comment pouvons-nous trouver du sens
											dans un monde insensé ?
									","
											O mundo está inundado
de discussões polémicas,
											de conflitos,
											de notícias falsas,
											de vitimização,
											de exploração, de preconceitos,
											de fanatismo, de acusações, de gritaria
											e de minúsculos espaços de atenção.
											Por vezes até parece
que estamos condenados a tomar partido,
											a ficar encerrados
em câmaras de ressonância
											e a nunca chegarmos a acordo.
											Por vezes até parece
uma corrida sem fim,
											em que toda a gente reclama
os privilégios dos outros
											e se esforça por mostrar
											que é a pessoa mais maltratada
nessas conversas.
											Como é que podemos entender-nos
											num mundo que não se entende?
									",An unexpected tool for understanding inequality: abstract math,Eugenia Cheng,11:19,"math,communication,visualizations,TEDx,social change,society,inequality"
"
","
","
","
",An unexpected tool for understanding inequality: abstract math,Eugenia Cheng,11:19,"math,communication,visualizations,TEDx,social change,society,inequality"
"
											I have a tool for understanding
this confusing world of ours,
											a tool that you might not expect:
											abstract mathematics.
									","
											Bu karışık dünyamızı
anlamamız için bir aracım var,
											umduğunuz bir araç olmayabilir:
											soyut matematik.
									","
											J'ai un moyen pour comprendre
ce monde déroutant qui est le nôtre,
											un outil que vous n'anticipez
probablement pas :
											les mathématiques abstraites.
									","
											Eu tenho um instrumento
para entender este nosso mundo confuso,
											um instrumento que talvez vos surpreenda:
											a matemática abstrata.
									",An unexpected tool for understanding inequality: abstract math,Eugenia Cheng,11:19,"math,communication,visualizations,TEDx,social change,society,inequality"
"
","
","
","
",An unexpected tool for understanding inequality: abstract math,Eugenia Cheng,11:19,"math,communication,visualizations,TEDx,social change,society,inequality"
"
											I am a pure mathematician.
											Traditionally, pure maths
is like the theory of maths,
											where applied maths is applied
to real problems like building bridges
											and flying planes
											and controlling traffic flow.
											But I'm going to talk about a way
that pure maths applies directly
											to our daily lives
											as a way of thinking.
											I don't solve quadratic equations
to help me with my daily life,
											but I do use mathematical thinking
to help me understand arguments
											and to empathize with other people.
											And so pure maths helps me
with the entire human world.
									","
											Ben bir soyut matematikçiyim.
											Soyut matematik geleneksel olarak
matematik teorisi gibidir,
											uygulamalı matematiğin
köprü inşa etmek, uçakları uçurmak
											ve trafik akışını kontrol etmek gibi
											gerçek problemlere uygulandığı yerdir.
											Fakat ben, soyut matematiğin
doğrudan günlük yaşamlarımıza
											bir düşünce biçimi olarak
											uygulanmasından bahsedeceğim.
											Günlük yaşamımda yardımcı olması için
ikinci derece denklemler çözmüyorum,
											ama tartışmaları anlamak ve 
diğer insanlara anlayış göstermek için
											matematiksel düşünceyi kullanıyorum.
											Soyut dünya, bütün insanların dünyası 
konusunda bana yardımcı oluyor.
									","
											Je suis une chercheuse
en mathématiques pures.
											Traditionnellement, les maths pures
sont la théorie des maths,
											tandis que les maths appliquées
concernent les problèmes réels
											comme construire des ponts,
faire voler des avions,
											et contrôler les flux de circulation.
											Mais je vais vous parler d'un domaine où
les maths pures s'appliquent directement
											à nos vies quotidiennes
											en tant que mode de pensée.
											Je ne résous pas d'équations quadratiques
pour améliorer ma vie quotidienne,
											mais j'utilise la pensée mathématique
pour m'aider à comprendre les débats
											et pour me mettre à la place des autres.
											Donc les maths pures m'assistent dans
le monde des humains dans sa totalité.
									","
											Eu sou formada em matemática pura.
											Tradicionalmente, a matemática pura
é como a teoria da matemática,
											em que se aplica a matemática
a problemas reais,
											como a construção de pontes e aviões
											e o controlo do fluxo do tráfego.
											Mas vou falar duma forma
em que a matemática pura
											se aplica diretamente à nossa vida diária,
											como uma forma de pensar.
											Eu não resolvo equações quânticas
para me ajudarem na minha vida diária,
											mas uso a lógica matemática
que me ajuda a compreender discussões
											e a sentir empatia pelas outras pessoas.
											Assim a matemática pura ajuda-me
no mundo dos seres humanos.
									",An unexpected tool for understanding inequality: abstract math,Eugenia Cheng,11:19,"math,communication,visualizations,TEDx,social change,society,inequality"
"
","
","
","
",An unexpected tool for understanding inequality: abstract math,Eugenia Cheng,11:19,"math,communication,visualizations,TEDx,social change,society,inequality"
"
											But before I talk about
the entire human world,
											I need to talk about something
that you might think of
											as irrelevant schools maths:
											factors of numbers.
											We're going to start
by thinking about the factors of 30.
											Now, if this makes you shudder
with bad memories of school maths lessons,
											I sympathize, because I found
school maths lessons boring, too.
											But I'm pretty sure we are going
to take this in a direction
											that is very different
from what happened at school.
									","
											Bütün insanların dünyası hakkında
konuşmadan önce,
											alakasız okul matematiği
olarak düşünebileceğiniz
											bir şeyden bahsetmem gerek:
											sayıların çarpanları.
											30'un çarpanlarını düşünerek başlayacağız.
											Bu, okuldaki matematik derslerinin
kötü anılarıyla ürpermenizi sağlıyorsa,
											bunu anlıyorum, çünkü ben de okuldaki
matematik derslerini sıkıcı buluyordum.
											Fakat bunu, okulda olanlardan
çok daha farklı bir yöne doğru
											götüreceğimizden oldukça eminim.
									","
											Mais avant que je ne parle de ce monde,
											je dois vous parler de quelque chose
que vous considérez sûrement
											comme des maths scolaires inutiles :
											les facteurs des nombres.
											Commençons par penser aux facteurs de 30.
											Si ça vous rappelle de mauvais souvenirs
des cours de maths à l'école,
											je compatis, parce que je trouvais
les cours de maths ennuyeux, moi aussi.
											Mais je suis sûre
que nous allons suivre une direction
											qui est très différente
de ce que vous faisiez à l'école.
									","
											Mas, antes de falar
no mundo dos seres humanos,
											preciso de falar numa coisa
											que poderão julgar que é
uma matemática irrelevante da escola:
											fatores ou números.
											Vamos começar por pensar
em fatores de 30.
											Se vocês sentem um calafrio
											com más recordações 
das aulas de matemática na escola,
											eu percebo, porque também
achei muito aborrecidas
											as aulas de matemática na escola.
											Mas, tenho a certeza de que vamos
levar isto numa direção
											muito diferente
do que acontecia na escola.
									",An unexpected tool for understanding inequality: abstract math,Eugenia Cheng,11:19,"math,communication,visualizations,TEDx,social change,society,inequality"
"
","
","
","
",An unexpected tool for understanding inequality: abstract math,Eugenia Cheng,11:19,"math,communication,visualizations,TEDx,social change,society,inequality"
"
											So what are the factors of 30?
											Well, they're the numbers that go into 30.
											Maybe you can remember them.
We'll work them out.
											It's one, two, three,
											five, six,
											10, 15 and 30.
											It's not very interesting.
											It's a bunch of numbers
in a straight line.
											We can make it more interesting
											by thinking about which of these numbers
are also factors of each other
											and drawing a picture,
a bit like a family tree,
											to show those relationships.
											So 30 is going to be at the top
like a kind of great-grandparent.
											Six, 10 and 15 go into 30.
											Five goes into 10 and 15.
											Two goes into six and 10.
											Three goes into six and 15.
											And one goes into two, three and five.
											So now we see that 10
is not divisible by three,
											but that this is the corners of a cube,
											which is, I think, a bit more interesting
											than a bunch of numbers
in a straight line.
									","
											Peki, 30'un çarpanları nedir?
											30'a bölünen sayılardır.
											Belki onları hatırlarsınız.
Üzerinde çalışacağız.
											Onlar bir, iki, üç,
											beş, altı,
											10, 15 ve 30.
											Bu çok ilginç değil.
											Düz bir çizgi üzerindeki
bir takım sayılar.
											Bu sayılardan hangilerinin
											birbirinin çarpanları olduğunu düşünerek

											ve bu ilişkileri göstermek için
bir aile ağacı gibi bir resim çizerek
											daha ilginç hale getirebiliriz.
											30, büyük büyükbabaymış gibi
en tepede duracak.
											Altı, 10 ve 15, 30'a bölünüyor.
											Beş, 10 ve 15'e bölünüyor.
											İki, 6 ve 10'a bölünüyor.
											Üç, 6 ve 15'e bölünüyor.
											Bir ise iki, üç ve beşe bölünüyor.
											10'un üçe bölünmediğini görüyoruz,
											fakat bu bir küpün köşeleri,
											yani, bence düz bir çizgi üzerindeki
											sayılardan biraz daha ilginç.
									","
											Alors, les facteurs de 30 ?
											Ce sont les nombres qui divisent 30.
											Vous vous rappelez ?
Retrouvons-les.
											C'est 1, 2, 3,
											5, 6,
											10, 15 et 30.
											Ce n'est pas très intéressant.
											C'est quelques nombres
sur une ligne droite.
											On peut rendre ça plus sympa
											en se demandant lesquels
sont aussi diviseurs des autres
											et en dessinant une image,
comme un arbre généalogique,
											pour illustrer ces relations.
											Donc, 30 est en haut
un peu comme un arrière-grand-parent.
											6, 10 et 15 descendent de 30.
											5 descend de 10 et 15.
											2 descend de 6 et 10.
											3 descend de 6 et 15.
											Et 1 descend de 2, 3 et 5.
											Maintenant, on voit que 10
n'est pas divisible par 3,
											mais est le coin d'un cube.
											C'est, je pense, un peu plus intéressant
que quelques nombres en ligne droite.
									","
											Então, o que são os fatores de 30?
											São os divisores 30.
											Devem lembrar-se deles.
Vamos recordá-los.
											São: um, dois, três,
											cinco, seis,
											10, 15 e 30.
											Não é muito interessante.
											É um conjunto de números
em linha reta.
											Vamos torná-los mais interessantes,
											se pensarmos quais destes números
também são fatores uns dos outros
											e traçar uma imagem parecida
com uma árvore genealógica,
											para mostrar essas relações.
											Assim, 30 fica no topo,
como uma espécie de bisavô.
											Seis, 10 e 15
são divisores de 30.
											Cinco é divisor de 10 e de 15,
											Dois é divisor de 6 e de 10.
											Três é divisor de 6 e de 15.
											E um é divisor de 2, de 3 e de 5.
											Aqui, vemos que 10 não é divisível por 3,
											mas é um dos cantos de um cubo.
											Isto, segundo creio,
é mais interessante
											do que uma série de números
em linha reta.
									",An unexpected tool for understanding inequality: abstract math,Eugenia Cheng,11:19,"math,communication,visualizations,TEDx,social change,society,inequality"
