en,tr,title,speaker,duration,tags
"
","
",How our stories cross over,Colin Grant,17:25,"TEDx,children,culture,family,history,identity,parenting,society,storytelling"
"
											This is a photograph
											of a man whom for many years
											I plotted to kill.
									","
											Bu fotoğraf
											benim yıllar boyunca
											öldürmeyi planladığım bir adama ait.
									",How our stories cross over,Colin Grant,17:25,"TEDx,children,culture,family,history,identity,parenting,society,storytelling"
"
","
",How our stories cross over,Colin Grant,17:25,"TEDx,children,culture,family,history,identity,parenting,society,storytelling"
"
											This is my father,
											Clinton George ""Bageye"" Grant.
											He's called Bageye because he has
											permanent bags under his eyes.
											As a 10-year-old, along with my siblings,
											I dreamt of scraping off the poison
											from fly-killer paper into his coffee,
											grounded down glass and sprinkling it
											over his breakfast,
											loosening the carpet on the stairs
											so he would trip and break his neck.
											But come the day, he would always
											skip that loose step,
											he would always bow out of the house
											without so much as a swig of coffee
											or a bite to eat.
											And so for many years,
											I feared that my father would die
											before I had a chance to kill him.
											(Laughter)
									","
											Bu benim babam,
											Clinton George ""Bageye"" (Torbagöz) Grant.
											Ona Bageye (Torbagöz) denmesinin nedeni
											gözlerinin altındaki torbalardır.
											10 yaşındayken kardeşlerim ve ben
											sinek öldürücü kağıdın zehrini kazıyıp
											kahvesine koymanın,
											cam ufalayıp
											kahvaltısının üzerine serpiştirmenin,
											takılıp boynunu kırması için
											merdivenin üzerindeki halıyı
gevşetmenin hayallerini kurardık.
											Ama gün gelince o her zaman
											gevşek basamağı atlar
											kahvesinden bir yudum almadan
											ya da yemeğinden bir lokma bile yemeden
											evden çıkıp giderdi.
											Ve böylece yıllar boyunca
											babamın ben onu öldüremeden
											ölmesinden korktum.
											(Kahkaha)
									",How our stories cross over,Colin Grant,17:25,"TEDx,children,culture,family,history,identity,parenting,society,storytelling"
"
","
",How our stories cross over,Colin Grant,17:25,"TEDx,children,culture,family,history,identity,parenting,society,storytelling"
"
											Up until our mother asked him to leave
											and not come back,
											Bageye had been a terrifying ogre.
											He teetered permanently on the verge of rage,
											rather like me, as you see.
											He worked nights at Vauxhall Motors in Luton
											and demanded total silence throughout the house,
											so that when we came home from school
											at 3:30 in the afternoon, we would huddle
											beside the TV, and rather like safe-crackers,
											we would twiddle with the volume control knob
											on the TV so it was almost inaudible.
											And at times, when we were like this,
											so much ""Shhh,"" so much ""Shhh""
											going on in the house
											that I imagined us to be like
											the German crew of a U-boat
											creeping along the edge of the ocean
											whilst up above, on the surface,
											HMS Bageye patrolled
											ready to drop death charges
											at the first sound of any disturbance.
									","
											Annem ona gitmesini
											ve geri dönmemesini söyleyene dek
											Bageye korkunç bir canavardı.
											Hep bir öfke krizinin eşiğinde olurdu,
											gördüğünüz üzere ona çekmişim.
											Geceleri Luton'da Vauxhall Motors'da çalışırdı
											ve evde çıt çıkmamasını buyururdu.
											Biz de öğleden sonra
15:30'da eve geldiğimizde
											televizyonun yanında toplanır
											ve bir kasa hırsızı edasıyla
											ses kontrol düğmesini
											televizyonun sesi duyulmaz
hale gelinceye dek kısardık.
											Ve zaman zaman
											evde o kadar çok ""Şşşş"" ve ""Şşş""
											sesleri olurdu ki
											sanki okyanusun yüzeyinde
											sessizce süzülen
											bir Alman denizaltının
mürettebatı olduğumuzu
											ve HMS Bageye'ın
											en ufak bir kargaşada
											ölüm cezası vermeye hazır
											devriye gezdiğini hayal ederdim.
									",How our stories cross over,Colin Grant,17:25,"TEDx,children,culture,family,history,identity,parenting,society,storytelling"
"
","
",How our stories cross over,Colin Grant,17:25,"TEDx,children,culture,family,history,identity,parenting,society,storytelling"
"
											So that lesson was the lesson that
											""Do not draw attention to yourself
											either in the home or outside of the home.""
											Maybe it's a migrant lesson.
											We were to be below the radar,
											so there was no communication, really,
											between Bageye and us and us and Bageye,
											and the sound that we most looked forward to,
											you know when you're a child and you want
											your father to come home
and it's all going to be happy
											and you're waiting for that sound of the door opening.
											Well the sound that we looked forward to
											was the click of the door closing,
											which meant he'd gone and would not come back.
									","
											Buradaki ders,
											""Evde veya evin dışında,
											asla üzerine ilgi çekme"" idi.
											Belki de bu göçmenlere özgü bir derstir.
											Biz hep radarın altında olmalıydık,
											yani aslında Bageye ve bizim,
											biz ve Bageye'ın arasında pek bir iletişim yoktu.
											Duymayı en sevdiğimiz ses,
											hani küçükken hep babanızın eve gelmesini
											ve herkesin mutlu olmasını istersiniz
											ve kapının o açılma sesini beklersiniz ya,
											bizim dört gözle beklediğimiz ses
											kapının kapanmasıydı.
											Bunun anlamı gittiği ve
asla geri dönmeyeceğiydi.
									",How our stories cross over,Colin Grant,17:25,"TEDx,children,culture,family,history,identity,parenting,society,storytelling"
"
","
",How our stories cross over,Colin Grant,17:25,"TEDx,children,culture,family,history,identity,parenting,society,storytelling"
"
											So for three decades,
											I never laid eyes on my father, nor he on me.
											We never spoke to each other for three decades,
											and then a couple of years ago, I decided
											to turn the spotlight on him.
									","
											Ve böylece otuz yıl boyunca
											ne ben babamı gördüm, ne de o beni.
											Otuz yıl boyunca birbirimizle konuşmadık
											ve sonra, birkaç yıl önce
											sahne ışıklarını ona
çevirmeye karar verdim.
									",How our stories cross over,Colin Grant,17:25,"TEDx,children,culture,family,history,identity,parenting,society,storytelling"
