fr,en,tr,es,title,speaker,duration,tags
"
","
","
","
","5 predictions, from 1984",Nicholas Negroponte,25:23,"demo,design,entertainment,future,interface design,media,technology,movies"
"
											Cette présentation, assez longue, voire marathonienne,
											j'ai essayé de la diviser en trois parties:
											la première donnant de nombreux exemples rendant l'utilisation
											des ordinateurs un peu plus agréable
											et vraiment parler des qualités de l'interface homme machine.
											Ce seront des qualités de design assez simples
											ainsi que des qualités de ce que l'on pourrait appeler
											l'intelligence de l'interaction.
											Puis la seconde partie ne sera que des exemples de nouvelles technologies:
											les nouveaux médias en faisant vraiment partie.
											Je vais les parcourir aussi vite que possible.
											Et pour finir il y aura quelques exemples
											que j'ai pu rassembler, et qui, je pense,
											illustrent cela au moins aussi bien que moi, dans le domaine du divertissement.
											Les gens ont cette idée, que je partage plutôt,
											que l'on va utiliser les écrans télés ou des supports équivalents
											comme les livres électroniques du futur. Là, vous vous dites,
											""Mon Dieu, mais une image fixe qui passe à la télé est horrible!""
											Eh bien, pas forcément.
											Et ça, c'est encore une image fixe prise sur la télé,
											pré-traitée pour être très compatible avec la télé,
											et ça a l'air vraiment joli.
									","
											In this rather long sort of marathon presentation,
											I've tried to break it up into three parts:
											the first being a whole lot of examples on how it can be
											a little bit more pleasurable to deal with a computer
											and really address the qualities of the human interface.
											And these will be some simple design qualities
											and they will also be some qualities of, if you will,
											the intelligence of interaction.
											Then the second part will really just be examples of new technologies —
											new media falling very much into that mold.
											Again, I will go through them as fast as possible.
											And then the last one will be some examples
											I've been able to collect, which I think
											illustrate this at least as best I can, in the world of entertainment.
											People have this belief — and I share most of it —
											that we will be using the TV screens or their equivalents
											for electronic books of the future. But then you think,
											""My God! What a terrible image you get when you look at still pictures on TV.""
											Well, it doesn't have to be terrible.
											And that is a slide taken from a TV set
											and it was pre-processed to be very sympathetic to the TV medium,
											and it absolutely looks beautiful.
									","
											Tek solukta uzun bir sunum yapmaktansa
											sunumu üç bölüme ayırmaya çalıştım.
											Birincisi; bilgisayarla uğraşmanın nasıl
											daha keyifli olabileceğiyle
ilgili örnekler
											ki insan arayüzünün
çeşitliliğine işaret eder.
											Bunlar, bazı basit tasarım çeşitliliği ve
											ve eğer kabul ederseniz
											etkileşimin zekasının çeşitliliğidir.
											İkinci bölüm yeni teknolojilerin örnekleri
											ki yeni medya bu bölüme giriyor.
											Bu kısmı da mümkün olduğunca 
çabuk geçeceğim.
											Sonuncusu; eğlence dünyasında, bunu en
											iyi şekilde anlatabileceğimi düşündüğüm
											bazı örnekler.
											İnsanlar; benim de çoğuna katıldığım gibi
											TV ekranlarının ve benzerlerinin geleceğin
											elektronik kitapları olduğunu düşünüyor.
											Düşündüğünde ""Allah'ım! TV'deki
duran fotoğraf
											ne kadar kötü."" O kadar da kötü olmamalı.
											Bu TV 'den alınan bir görsel ve TV'de
											iyi görünmesi için önceden işlenmiş.
											Kesinlikle güzel görünüyor.
									","
											En esta larga, casi maratónica presentación,
											trataré de desarrollar tres partes:
											la primera, es mostrar muchísimos ejemplos sobre cómo hacer
											un poco más agradable la interacción con una computadora
											y señalar las cualidades de la interfaz humana.
											Y estas pueden ser simples cualidades de diseño
											y también podrían ser cualidades de, si lo quieren ver así,
											la inteligencia de la interacción.
											La segunda parte, sólo serán ejemplos de nuevas tecnologías:
											nuevos medios que caerán dentro de este modelo.
											De nuevo, explicaré todo esto tan rápido como sea posible.
											Y el último punto serán algunos ejemplos
											que he podido recolectar, que creo...
											permítanme decir, ilustran todo esto de la mejor manera que puedo, en el mundo del entretenimiento.
											La gente tiene esta creencia, y estoy de acuerdo con ello,
											de que estaremos usando la pantalla de TV, o su equivalente,
											para libros electrónicos del futuro. Pero entonces uno piensa:
											""¡Dios, qué terribles imágenes se obtienen cuando se ven fotografías por TV!""
											Bueno, no tiene por qué ser tan malo.
											Y eso, nuevamente, es una diapositiva tomada de un TV.
											Y fue pre-procesada para ser muy favorable al medio televisivo.
											y luce espectacularmente hermosa.
									","5 predictions, from 1984",Nicholas Negroponte,25:23,"demo,design,entertainment,future,interface design,media,technology,movies"
"
","
","
","
","5 predictions, from 1984",Nicholas Negroponte,25:23,"demo,design,entertainment,future,interface design,media,technology,movies"
"
											Alors, qu'est-ce qui c'est passé? Comment en est-on arrivé là?
											Là où vous êtes maintenant, tout d'un coup,
											devant vos ordinateurs personnels,
											le videotext, des systèmes télétexte,
											n'êtes-vous pas horrifiés par ce que vous voyez sur l'écran?
											Eh bien, il faut se rappeler que la télé a été créée
											pour être regardée à une distance équivalente à huit fois sa diagonale.
											Alors si vous avez une télé de 13 pouces, 19 pouces, peu importe.
											Il faut tout simplement multiplier ça par huit,
											pour déterminer la distance à laquelle il faut s'asseoir.
											Aujourd'hui, tout d'un coup, on a mis les gens à 18 pouces devant la télé
											et tous les éléments qui, pour les premiers concepteurs, ne devaient pas être visibles,
											vous regardent droit dans les yeux
											L'ombre, les lignes, tout cela.
											Cela peut se traiter très facilement.
											Il existe en fait des méthodes pour s'en débarrasser.
											Il existe en fait des moyens pour créer des images parfaites.
											Là, je parle un peu du sujet des technologies d'affichage.
									","
											Well, what's happened? How did people get into this mess?
											Where you are now, all of a sudden,
											sitting in front of personal computers
											and video text — teletext systems,
											and somewhat horrified by what you see on the screen?
											Well, you have to remember that TV was designed
											to be looked at eight times the distance of the diagonal.
											So you get a 13-inch, 19-inch, whatever, TV,
											and then you should multiply that by eight
											and that's the distance you should sit away from the TV set.
											Now we've put people 18 inches in front of a TV,
											and all the artifacts that none of the original designers expected to be seen,
											all of a sudden, are staring you in the face:
											the shadow mask, the scan lines, all of that.
											And they can be treated very easily;
											there are actually ways of getting rid of them,
											there are actually ways of just making absolutely beautiful pictures.
											I'm talking here a little bit about display technologies.
									","
											Peki, nasıl oldu? İnsanlar 
bu karışıklığa nasıl
											girdi, bilgisayarın başında ve video metin
											teleteks önünde otururken birdenbire
											ekranda gördüklerinle bir şekilde
											dehşete düştüler?
											TV'nin çapraz mesafesinin 
sekiz kat uzağından
											bakılmak üzere tasarlandığını hatırlayalım.
											37 ekran, 51 ekran TV aldığınızı düşünün.
											Bunu sekizle çarpın.
											İşte bu TV'den uzakta 
oturmanız gereken mesafe.
											İnsanlar, TV'nin 50 cm 
uzağına oturduğunda,
											tasarımcılar tarafından fark edilmeyeceği
											düşünülen yapay dokular 
onlara bakıyor olacak:
											gölge maskesi, tarama çizgisi ve diğerleri.
											Bunlar çok kolay düzeltilebilir.
											Bunlardan kurtulmanın yolları var.
											Gerçekten güzel görseller
yapmanın yolları var.
											Biraz görüntü teknolojilerinden 
bahsedeceğim.
									","
											Bueno, ¿Qué pasó? ¿Cómo fue que la gente se metió en este problema?
											¿Cuándo ustedes, de repente,
											sentados enfrente a sus computadoras,
											video texto, sistemas de teletexto,
											están de alguna forma molestos por lo que ven en la pantalla?
											Bueno, tienen que recordar que la TV fue diseñada
											para ser vista a 8 veces la distancia de la diagonal.
											Así tienen un TV de 13, 19 o más pulgadas.
											Entonces, deben multiplicar esa cantidad por 8,
											y esa es la distancia a la que deberían sentarse del TV.
											Ahora, de pronto, ponemos a la gente a 18 pulgadas del TV
											y los artificios que ninguno de los primeros diseñadores esperaban fueran vistos,
											de pronto saltan a la vista.
											Las máscara de sombra, las líneas de barrido, todo eso.
											Y éstos pueden ser tratados muy fácilmente.
											De hecho, existen formas de deshacerse de ellos.
											De hecho, existen formas de crear fotografías absolutamente hermosas.
											Hablaré ahora acerca de las tecnologías de pantallas.
									","5 predictions, from 1984",Nicholas Negroponte,25:23,"demo,design,entertainment,future,interface design,media,technology,movies"
"
","
","
","
","5 predictions, from 1984",Nicholas Negroponte,25:23,"demo,design,entertainment,future,interface design,media,technology,movies"
"
											Je vais maintenant parler de la méthode de la saisie des données.
											Mon exemple préféré reste toujours les doigts
											Les écrans tactiles m'intéressent beaucoup
											High-tech, high-touch. Quelques-uns parmi vous le disent comme ca, non?
											C'est certainement un moyen très important pour saisir des données.
											Beaucoup de gens pensent que les doigts sont un stylet
											de basse résolution pour entrer des données sur un écran.
											En fait, non. C'est un moyen de saisie à très haute résolution.
											Il suffit de le faire en deux fois. Il faut toucher l'écran
											et puis légèrement faire tourner le doigt.
											On peut faire bouger le curseur avec une grande précision.
											Alors quand vous voyez ces systèmes du marché,
											ils ont juste quelques diodes sur le côté, ils ont une résolution très basse —
											c'est bien qu'ils existent parce que c'est toujours mieux que rien.
											Mais dans un certain sens, ils n'ont rien compris :
											les doigts sont un moyen de saisie à très haute résolution.
											Quels sont les autres avantages?
											Eh bien, c'est que l'on n'a pas besoin de les chercher.
											Les gens ne comprennent pas à quel point c'est important
											de ne pas avoir besoin de chercher ses doigts pour les utiliser.
									","
											Let me talk about how you might input information.
											And my favorite example is always fingers.
											I'm very interested in touch-sensitive displays.
											High-tech, high-touch. Isn't that what some of you said?
											It's certainly a very important medium for input,
											and a lot of people think that fingers are a very low-resolution
											sort of stylus for inputting to a display.
											In fact, they're not: it's really a very, very high-resolution input medium —
											you have to just do it twice, you have to touch the screen
											and then rotate your finger slightly —
											and you can move a cursor with great accuracy.
											And so when you see on the market these systems
											that have just a few light emitting diodes on the side and are very low resolution,
											it's nice that they exist because it still is better than nothing.
											But it, in some sense, misses the point:
											namely, that fingers are a very, very high-resolution input medium.
											Now, what are some of the other advantages?
											Well, the one advantage is that you don't have to pick them up,
											and people don't realize how important that is —
											not having to pick up your fingers to use them. (Laughter)
									","
											Bunlara nasıl bilgi ekleyebileceğinizden.
											Favori örneğim ise parmaklar.
											Dokunmaya duyarlı görüntülerle ilgiliyim.
											Yüksek teknoloji, yüksek dokunma 
bazılarınızın dediği gibi.
											Etkileşim için çok önemli bir araç,
											birçokları parmakların görüntüye etki
											etmek için düşük çözünürlüklü 
olduğunu düşünüyor.
											Aslında değiller, tam tersi çok yüksekler.
											İmleci tam doğrulukla hareket ettirebilmek
											için parmağınızla ekrana iki kere dokunun
											ve yavaşça parmaklarınızı çevirin.
											Piyasadaki örneklerinde 
ışığı yayan az miktarda
											diyotlara ve düşük çözünürlüğe
sahip olan örnekler görüyoruz.
											Hiçbir şey olmamasındansa 
bunların olması iyi.
											Ama yine de kaçırdığımız bir nokta var:
											Parmaklar çok yüksek çözünürlüklü 
etkileşim sağlıyor.
											Peki, diğer avantajları nelerdir?
											Bir avantajı onları almak 
zorunda olmamamız,
											insanlar parmaklarını almak
zorunda olmamalarının
											ne kadar önemli olduğunu
fark etmiyorlar (kahkahalar)
									","
											Déjenme contarles cómo introducir información.
											Y mi ejemplo favorito son siempre los dedos.
											Estoy muy interesado en pantallas sensibles al tacto.
											""High-Tech, High-Touch"". ¿No es eso lo que algunos dicen?
											Es, ciertamente, una muy buena forma de entrada de datos.
											Algunas personas piensan que los dedos son una especie de lápiz,
											de muy baja resolución para introducir datos a través de la pantalla.
											De hecho, no es así. En realidad es un medio de entrada de muy alta resolución.
											Sólo tienes que hacerlo dos veces. Se tiene que tocar la pantalla
											y luego rotar ligeramente su dedo.
											Y puede mover un cursor con gran exactitud.
											De esta forma, cuando vea en el mercado estos sistemas
											que sólo tienen unos pocos diodos emisores de luz en un costado, y son de muy baja resolución...
											es bueno que existan porque es mejor que nada.
											Pero en cierto sentido no van al grano:
											a saber, los dedos son un medio de entrada de muy, muy alta resolución.
											¿Cuáles son las otras ventajas?
											Bueno, una ventaja es que no tienes que tomarlos.
											Y la gente no se da cuenta de lo importante que es esto,
											el no tener que tomar los dedos para usarlos.
									","5 predictions, from 1984",Nicholas Negroponte,25:23,"demo,design,entertainment,future,interface design,media,technology,movies"
"
","
","
","
","5 predictions, from 1984",Nicholas Negroponte,25:23,"demo,design,entertainment,future,interface design,media,technology,movies"
"
											Réfléchissons une seconde à la souris de Macintosh —
											que je ne vais pas trop critiquer —
											quand on tape ce que l'on a et ce que l'on veut rentrer,
											d'abord, il faut trouver la souris.
											On doit, probablement, s'arrêter, peut-être pas tout d'un coup,
											mais il faut trouver la souris. Puis, on la trouve,
											on doit la remuer un peu
											pour voir où le curseur se trouve sur l'écran.
											Puis, quand finalement vous le voyez
											vous devez le bouger pour mettre le curseur là-bas,
											et puis pan! il faut appuyer sur le bouton et faire ce que vous vouliez faire.
											Ça fait quatre étapes différentes par opposition à taper, puis toucher
											et taper et puis tout faire d'un seul geste,
											ou un et demi, en fonction de comment vous allez les compter.
											Là encore, je suis en train d'illustrer
											les types de problèmes auxquels à mon avis les designers
											de nouveaux systèmes d'ordinateurs, de divertissement,
											d'éducation
											sont confrontés quant à la qualité de cette interface.
									","
											When you think for a second of the mouse on Macintosh —
											and I will not criticize the mouse too much —
											when you're typing — what you have — you want to now put something —
											first of all, you've got to find the mouse.
											You have to probably stop. Maybe not come to a grinding halt,
											but you've got to sort of find that mouse. Then you find the mouse,
											and you're going to have to wiggle it a little bit
											to see where the cursor is on the screen.
											And then when you finally see where it is,
											then you've got to move it to get the cursor over there,
											and then — ""Bang"" — you've got to hit a button or do whatever.
											That's four separate steps versus typing and then touching
											and typing and just doing it all in one motion —
											or one-and-a-half, depending on how you want to count.
											Again, what I'm trying to do is just illustrate
											the kinds of problems that I think face the designers
											of new computer systems and entertainment systems
											and educational systems
											from the perspective of the quality of that interface.
									","
											Macintosh'taki mouse'u düşündüğünüzde
											-ki çok fazla eleştirmeyeceğim-
											yazarken bir şey eklemek istediğinizde
											her şeyden önce fareyi bulmanız gerekiyor.
											Muhtemelen duracaksınız. 
Bu belki çok uzun olmayacak
											ama yine de fareyi bulmanız gerekiyor. 
Bulduğunuzda,
											imleci ekranda görebilmek için onu biraz
											oynatmanız gerekecek.
											Sonunda imleci gördüğünüzde, fareyi butona
											getirmek için hareket ettirmeniz gerekiyor.
											Evet! Şimdi butona basabilirsiniz.
											Bu dört farklı adımdan oluşan işleme karşı
											yazmak, dokunmak, yazmak ve
bunları bir harekette
											yapmak, ya da bir buçuk nasıl sayarsanız.
											Yapmaya çalıştığım şey, 
bilgisayar sistemleri,
											eğlence sistemleri ve eğitim sistemleri
											tasarımcılarının karşılaştıkları
											problemleri arayüz çeşitliliği
											bağlamında örneklendirmek.
									","
											Cuando piensan por un segundo en el ratón de las Macintosh...
											y no criticaré mucho al ratón...
											cuando están escribiendo lo que sea y quieren poner algo,
											primero que nada, tienen que encontrar el ratón.
											Tendrían que detenerse, quizá no mucho tiempo,
											pero tienen que encontrar el ratón. Encuentran el ratón
											y ahora tendrían que sacudirlo un poco
											para ver en dónde se encuentra el cursor en la pantalla.
											Y finalmente cuando lo localizan,
											entonces tendrían que moverlo para colocar el cursor por allá,
											y entonces ""zas"", tienen que apretar un botón y hacer lo que quieran.
											Son cuatro pasos diferentes versus escribir y luego tocar
											y digitar y hacerlo todo en un solo movimiento,
											o en uno y medio, dependiendo de cómo estén contando.
											De nuevo, lo que trato de hacer es sólo ilustrar
											los tipos de problemas que, creo, enfrentan los diseñadores
											de los nuevos sistemas de computadoras, de entretenimiento
											y de educación,
											desde la perspectiva de la calidad de esa interfaz.
									","5 predictions, from 1984",Nicholas Negroponte,25:23,"demo,design,entertainment,future,interface design,media,technology,movies"
"
","
","
","
","5 predictions, from 1984",Nicholas Negroponte,25:23,"demo,design,entertainment,future,interface design,media,technology,movies"
"
											Bien sûr, l'autre avantage des doigts, c'est que vous en avez dix.
											On n'a jamais su comment le faire techniquement.
											Cette diapo est une fausse.
											On est jamais arrivé à utiliser ses dix doigts,
											mais, il y a évidemment certaines choses
											que l'on peut faire avec plus d'un doigt, ce qui est fascinant.
											On est tombé par hasard sur quelque chose qui est,
											à nouveau, typique dans le domaine des ordinateurs,
											c'est-à-dire, quand on a un bug insoluble, on en fait un accessoire.
											et puis peut-être — (Rires) —
											peut-être que la souris est un nouveau type de bug.
											Mais dans notre cas, le bug était dans les écrans tactiles.
											On voulait avoir la possibilité de dessiner, de faire glisser le doigt
											sur l'écran pour rentrer des points en continu.
											Il y a avait tout simplement trop de frottement
											entre le doigt et le verre —
											si le verre était le substrat, ce qui est d'habitude le cas.
									","
											And another advantage, of course, of using fingers is you have 10 of them.
											And we have never known how to do this technically,
											so this slide is a fake slide.
											We never succeeded in using ten fingers,
											but there are certain things you can do, obviously,
											with more than one-finger input, which is rather fascinating.
											What we did stumble across was something ...
											Again, which is typical of the computer field,
											is when you have a bug that you can't get rid of you turn it into a feature.
											And maybe ... (Laughter)
											maybe a mouse is a new kind of bug.
											But the bug in our case was in touch-sensitive displays:
											we wanted to be able to draw — you know, rub your finger
											across the screen to input continuous points —
											and there was just too much friction
											created between your finger and the glass —
											if glass was the substrate, which it usually is.
									","
											Parmakları kullanmanın 
diğer avantajı, 10 taneler.
											Biz bunu teknik olarak nasıl yapacağımızı
											bilmiyoruz o nedenle bu görsel sahte.
											Biz on parmağı kullanmayı başaramadık ama
											tek parmaktan fazlasıyla yapabileceğiniz bazı
											şeyler var ki bu büyüleyici.
											Karşılaştığımız şey- genelde 
bilgisayar alanında
											böyle olur- bir bozukluğu gideremediğimizde
											onu bir özelliğe çeviririz.
											Belki.. (Kahkahalar)
											belki fare yeni bir bozukluk türüdür.
											Bizim örneğimizde bozukluk, 
dokunmaya duyarlı
											ekranlarda: çizebilmek istiyoruz - kesintisiz
											noktalar oluşturmak için parmağımızı ekran
											boyunca ilerletiyoruz. Bu parmağımızla cam
											arasında -çoğu zaman camdır- çok fazla
											sürtünme yaratır.
									","
											Y otra ventaja de usar los dedos, desde luego, es que son diez.
											Y nunca hemos sabido cómo hacer esto técnicamente.
											Así, esta diapositiva es falsa.
											No hemos logrado usar diez dedos,
											pero hay ciertas cosas que se pueden hacer, obviamente,
											con más de un dedo como entrada, lo que es muy fascinante.
											Con lo que nos topamos fue con algo,
											de nuevo, típico de las computadoras,
											es cuando tienes un error del que no te puedes deshacer lo conviertes en una característica.
											Y quizá... (Risas)
											...quizá un ratón es un nuevo tipo de error.
											Pero el error en nuestro caso estaba en las pantallas sensibles al tacto.
											Queríamos poder dibujar, ya saben, frotar el dedo
											por la pantalla para ingresar puntos continuos.
											Pero se creaba demasiada fricción
											entre el dedo y el vidrio...
											si el vidrio era el sustrato, que normalmente lo es.
									","5 predictions, from 1984",Nicholas Negroponte,25:23,"demo,design,entertainment,future,interface design,media,technology,movies"
