en,es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
","Surgery's past, present and robotic future",Catherine Mohr,18:55,"design,health care,heart health,medicine,science,technology"
"
											A talk about surgical robots
											is also a talk about surgery.
											And while I've tried to make my images not too graphic,
											keep in mind that surgeons have a different relationship with blood
											than normal people do,
											because, after all, what a surgeon does to a patient,
											if it were done without consent,
											would be a felony.
											Surgeons are the tailors, the plumbers,
											the carpenters — some would say the butchers —
											of the medical world:
											cutting, reshaping, reforming,
											bypassing, fixing.
											But you need to talk about surgical instruments
											and the evolution of surgical technology together.
									","
											La charla sobre robots para cirugía
											también es una charla acerca de la cirugía.
											Y aunque he intentado hacer que mis imágenes no sean demasiado gráficas,
											tengan en mente que los cirujanos tienen una relación distinta con la sangre
											que las personas normales.
											Porque después de todo, lo que un cirujano le hace a un paciente,
											si se hiciera sin su consentimiento,
											sería un crimen.
											Los cirujanos son los sastres, plomeros,
											carpinteros, algunos dirían los carniceros
											del mundo médico.
											Cortan, reforman, restauran,
											hacen puentes, arreglan.
											Pero se necesita hablar sobre los instrumentos quirúrgicos
											y la evolución de la tecnología quirúrgica juntos.
									","
											Cerrahi robotlar hakkında bir konuşma
											aynı zamanda cerrahi hakkında bir konuşmadır.
											Resimlerin çok fazla grafiksel olmaması için uğraşmış olsam da,
											cerrahların kanla ilişkisinin normal insanlarınkinden farklı olduğunu
											akılda tutmalısınız.
											Çünkü nihayetinde cerrahın hastaya yaptığı bir şey,
											eğer rızası alınmadan yapılmışsa,
											suç sayılır.
											Cerrahlar tıp dünyasının terzileri, tesisatçıları,
											marangozlarıdır, bazıları da kasapları
											olduğunu söyleyecektir.
											Kesme, şekil değiştirme, düzeltme,
											yolunu değiştirme, onarma.
											Ancak, cerrahi aletleri ve cerrahi teknolojinin evrimini
											birlikte ele almalısınız.
									","
											Une présentation sur les robots chirurgicaux
											est aussi une présentation sur la chirurgie.
											J'ai essayé de faire des images plutôt schématiques
											en gardant en tête que les chirurgiens ont un rapport avec le sang différent
											de celui des gens normaux.
											Car, après tout, ce qu'un chirurgien fait à un patient,
											si c'était fait sans consentement,
											serait un crime.
											Les chirurgiens sont les tailleurs, les plombiers,
											les charpentiers, certains diraient les bouchers
											du monde médical.
											Couper, reconstruire, remodeler,
											contourner, réparer.
											Nous devons parler des instruments chirurgicaux et
											de l'évolution de la technologie chirurgicale comme un tout.
									","
											Ein Vortrag über chirurgische Roboter
											ist immer auch ein Vortrag über die Chirurgie.
											Und obwohl ich versucht habe, nicht allzu explizites Bildmaterial zu benutzen,
											bitte ich Sie, im Auge zu behalten, dass Chirurgen eine völlig andere Beziehung zum Blut haben
											als normale Menschen.
											Denn letztendlich wäre, was ein Chirurg an seinem Patienten vornimmt,
											wenn es ohne Einverständnis geschehen würde,
											eine schwere Straftat.
											Chirurgen sind die Schneider, die Klempner,
											die Zimmermänner, manche würden sogar sagen, die Metzger,
											der medizinischen Welt.
											Sie schneiden auf, formen um, gestalten Neues,
											lenken um und bessern aus.
											Jedoch muss man über chirurgische Instrumente
											und die Entwicklung der chirurgischen Technologie zusammen sprechen.
									","Surgery's past, present and robotic future",Catherine Mohr,18:55,"design,health care,heart health,medicine,science,technology"
"
","
","
","
","
","Surgery's past, present and robotic future",Catherine Mohr,18:55,"design,health care,heart health,medicine,science,technology"
"
											So in order to give you some kind of a perspective
											of where we are right now
											with surgical robots,
											and where we're going to be going in the future,
											I want to give you a little bit of perspective
											of how we got to this point,
											how we even came to believe
											that surgery was OK,
											that this was something that was possible to do,
											that this kind of cutting and reforming was OK.
									","
											Para darles algún tipo de perspectiva
											sobre dónde nos encontramos ahora
											con los robos quirúrgicos,
											y hacia dónde iremos en el futuro,
											quiero darles un poco de perspectiva
											de cómo es que llegamos a este punto.
											Cómo es que incluso llegamos a creer
											que la cirugía era correcta.
											que eso era algo que era posible hacer,
											que este tipo de cortar y corregir era lo correcto.
									","
											Bu şekilde, cerrahi robotlarla şu anda
											nerede olduğumuza ve gelecekte
											nerede olacağımıza dair size belli bir
											bakış açısı sunmak için,
											bu noktaya nasıl geldiğimiz hakkında
											bir parça perspektif sağlamak istiyorum.
											Bizler cerrahinin kabul gördüğüne,
											ve bunun olması mümkün olan bir şey olduğuna,
											bu şekilde kesme ve düzeltmenin
											kabul gördüğüne nasıl inandık?
									","
											Ainsi, afin de vous donner une idée
											de nos progrès actuels
											avec les robots chirurgicaux,
											et des progrès futurs,
											je veux vous donner un aperçu
											de comment nous en sommes arrivés là.
											Comment nous en sommes venus à croire
											que la chirurgie était bonne,
											que c'était quelque chose de possible,
											que cette manière de couper et de reconstruire était bonne.
									","
											Also, um Ihnen zu zeigen,
											wo wir uns momentan befinden
											mit den chirurgischen Robotern
											und wo wir uns in der Zukunft hin entwickeln werden,
											möchte ich Ihnen einen kurzen Ausblick darauf geben,
											wie wir überhaupt so weit gekommen sind.
											Wie wir überhaupt darauf gekommen sind, zu glauben,
											dass Chirurgie akzeptabel ist,
											dass das etwas ist, das durchführbar ist,
											dass diese Art von Aufschneiden und Umgestalten in Ordnung ist.
									","Surgery's past, present and robotic future",Catherine Mohr,18:55,"design,health care,heart health,medicine,science,technology"
"
","
","
","
","
","Surgery's past, present and robotic future",Catherine Mohr,18:55,"design,health care,heart health,medicine,science,technology"
"
											So, a little bit of perspective —
											about 10,000 years of perspective.
											This is a trephinated skull.
											And trephination is simply just cutting a hole in the skull.
											And many, many hundreds of skulls like this
											have been found in archaeological sites
											all over the world,
											dating back five to 10 thousand years.
											Five to 10 thousand years! Now imagine this.
											You are a healer in a Stone Age village.
											And you have some guy that you're not quite sure what's wrong with him —
											Oliver Sacks is going to be born way in the future.
											He's got some seizure disorder. And you don't understand this.
											But you think to yourself,
											""I'm not quite sure what's wrong with this guy.
											But maybe if I cut a hole in his head I can fix it.""
											(Laughter)
											Now that is surgical thinking.
									","
											Entonces, un poco de perspectiva —
											como 10,000 años de perspectiva.
											Éste es un cráneo trepanado.
											Y la trepanación es simplemente hacer un hoyo en el cráneo.
											Y muchos, muchos cientos de cráneos como este
											se han encontrado en sitios arqueológicos
											alrededor del mundo,
											datan de hace cinco a 10 mil años.
											¡Cinco a 10 mil años! Ahora imaginen esto.
											Son sanadores en una villa de la Edad de Piedra.
											Y tienen a un tipo del que no saben qué le pasa.
											Oliver Sacks nacerá en el futuro distante.
											Le dan ataques. Y no entienden esto.
											Pero piensan para sí mismos,
											""No estoy seguro de qué le pasa a este tipo.
											Pero tal vez si hago un hoyo en su cabeza lo pueda arreglar.""
											(Risas)
											Eso es pensamiento quirúrgico.
									","
											Bu şekilde, bir parça perspektif —
											yaklaşık 10,000 yıl öncesine dair bir perspektif.
											Bu, trepanasyon yapılmış bir kafatası.
											Ve trepanasyon, basitçe kafatasında sadece bir delik açmak demektir.
											Tüm dünyada, arkeolojik bölgelerde
											5-10 bin yıl öncesinden kalma
											bunun gibi yüzlerce kafatası
											bulunmuştur.
											5-10 bin yıl! Hayal edin.
											Taş Devri köyünde bir şifacısınız.
											Ve nesi olduğundan tam emin olmadığınız bir hastanız var.
											(Oliver Sacks gelecekte ortaya çıkmış olacak.)
											Bir çeşit nöbet bozukluğu var. Ve bunu anlamıyorsunuz.
											Ama kendi kendinize düşünüyorsunuz,
											''Bu adamda ne olduğundan tam da emin değilim.
											Ama belki kafasında bir delik açarsam düzeltebilirim.''
											(Kahkahalar)
											İşte bu cerrahi bir düşüncedir.
									","
											Donc, un peu de recul...
											environ 10000 ans.
											C'est un crâne trépané.
											La trépanation consiste simplement à percer un trou dans le crâne.
											Plusieurs centaines de crânes comme celui-ci
											ont été trouvés sur différents sites archéologiques
											partout dans le monde,
											vieux de 5 à 10 mille ans.
											5 à 10 mille ans! Maintenant imaginez ceci :
											Vous êtes le guérisseur d'un village à l'Âge de Pierre.
											Et vous avez un patient dont vous ne connaissez pas le mal
											(Oliver Sacks ne verra le jour que bien plus tard)
											Il a des crises d'épilepsie que vous ne comprenez pas.
											Mais vous vous dites,
											""Je ne suis pas sûr de ce qu'il a,
											mais peut-être que si je fais un trou dans sa tête il ira mieux""
											(Rires)
											C'était réfléchir en chirurgien.
									","
											Also, hier nun ein kurzer Blick
											ungefähr 10.000 Jahre zurück.
											Hier haben wir einen trepanierten Schädel.
											Und Trepanation heißt im Grunde nur, ein Loch in den Schädel zu fräsen.
											Und viele, viele hundert Schädel wie dieser hier
											sind in archäologischen Ausgrabungsstätten
											auf der ganzen Welt gefunden worden,
											alle fünf bis zehn Tausend Jahre alt.
											Fünf bis zehntausend Jahre! Stellen Sie sich nun mal folgendes vor:
											Sie sind ein Heiler in einem Dorf in der Steinzeit.
											Und Sie behandeln dort jemanden, von dem Sie keine Ahnung haben, was ihm fehlen könnte
											(Oliver Sacks wird erst in einer halben Ewigkeit geboren werden).
											Er bekommt Krampfanfälle. Und Sie verstehen das nicht.
											Aber Sie denken sich,
											""Ich hab keine Ahnung, was ihm fehlen könnte.
											Aber vielleicht hilft es, wenn ich ihm ein Loch in den Kopf bohre.""
											(Lachen)
											Also das ist chirurgisches Denken.
									","Surgery's past, present and robotic future",Catherine Mohr,18:55,"design,health care,heart health,medicine,science,technology"
"
","
","
","
","
","Surgery's past, present and robotic future",Catherine Mohr,18:55,"design,health care,heart health,medicine,science,technology"
"
											Now we've got the dawn of interventional surgery here.
											What is astonishing about this is,
											even though we don't know really how much of this
											was intended to be religious,
											or how much of it was intended to be therapeutic,
											what we can tell is that these patients lived!
											Judging by the healing on the borders of these holes,
											they lived days, months, years following trephination.
											And so what we are seeing is evidence
											of a refined technique
											that was being handed down over thousands and thousands of years,
											all over the world.
											This arose independently at sites everywhere
											that had no communication to one another.
											We really are seeing the dawn of interventional surgery.
									","
											Ahora hemos llegado al despertar de la cirugía intervencionista.
											Lo que es impresionante acerca de esto es que
											aunque no sabemos realmente qué tanto de esto
											se hacía con fines religiosos,
											y cuánto con fines terapéuticos,
											lo que sí podemos decir es que ¡estos pacientes vivían!
											A juzgar por la curación en los bordes de estos hoyos,
											vivían días, meses, años después de la trepanación.
											Y lo que vemos es evidencia
											de una técnica refinada,
											que se transmitió durante miles y miles de años,
											alrededor del mundo.
											Esto surgió independientemente en varios lugares
											que no tenían comunicación entre sí.
											Realmente estamos viendo el amanecer de la cirugía intervensionista.
									","
											Şu anda girişimsel cerrahinin doğuşundayız.
											Bunun hakkında şaşırtıcı olan şeyse,
											bunun ne kadarının inanca dayalı, ya da
											ne kadarının terapötik amaçlı
											olduğunu bilmediğimiz halde söyleyebileceğimiz,
											bu hastaların hayatta kalmış olduğudur!
											Bu deliklerin etrafındaki iyileşmeden anlaşılarak,
											trepanasyondan sonra günler, aylar, yıllar boyunca yaşamışlardır.
											Böylelikle, gördüğümüz şey
											tüm dünyada binlerce yıldır
											aktarılmakta olan yenilenmiş bir tekniğin
											kanıtıdır.
											Bu, birbiriyle hiçbir iletişimi olmayan yerlerde
											bağımsız bir şekilde ortaya çıkmıştır.
											Girişimsel cerrahinin doğuşunu gerçekten görüyoruz.
									","
											C'était les prémices de l'intervention chirurgicale.
											Ce qui est étonnant dans cet
											exemple, même si nous ne savons pas si
											c'était un acte religieux
											ou à quel point il se voulait thérapeutique,
											c'est que le patient a survécu!
											A en juger par la cicatrisation autour de ces trous
											il a survécu des jours, des mois, des années après la trépanation.
											Et ce que nous voyons est la preuve
											d'une technique raffinée
											qui a été transmise depuis des milliers et des milliers d'années,
											partout dans le monde.
											Cela est apparu indépendamment à différents endroits,
											qui n'avaient pas de communication entre eux.
											Nous sommes réellement en train d'observer les prémices de l'intervention chirurgicale.
									","
											Hier haben wir die Geburtsstunde des chirurgischen Eingriffs.
											Was daran so erstaunlich ist:
											obwohl wir nicht wissen, wie viel davon
											religiös motiviert war,
											oder wie viel letztendlich der Therapie dienen sollte,
											was wir sagen können ist, dass diese Patienten lebten!
											Aus den heilenden Wundrändern dieser Löcher können wir schließen,
											dass die Patienten noch Tage, Monate, sogar Jahre nach der Trepanation gelebt haben.
											Also ist das, was wir hier sehen, der Beweis für
											eine ausgefeilte Technik,
											die über Tausende Jahre weitergegeben worden ist,
											und zwar auf der ganzen Welt.
											Dies entstand, völlig unabhängig voneinander, an Orten
											die miteinander überhaupt nicht in Verbindung standen.
											Hier sehen wir nun wirklich die Geburtsstunde des chirurgischen Eingriffs.
									","Surgery's past, present and robotic future",Catherine Mohr,18:55,"design,health care,heart health,medicine,science,technology"
"
","
","
","
","
","Surgery's past, present and robotic future",Catherine Mohr,18:55,"design,health care,heart health,medicine,science,technology"
"
											Now we can fast forward many thousands of years
											into the Bronze Age and beyond.
											And we see new refined tools coming out.
											But surgeons in these eras are a little bit more conservative
											than their bold, trephinating ancestors.
											These guys confined their surgery
											to fairly superficial injuries.
											And surgeons were tradesmen,
											rather than physicians.
											This persisted all the way into and through the Renaissance.
									","
											Ahora podemos adelantarnos muchos miles de años
											hasta la edad del bronce y más allá.
											Y vemos que surgen nuevas herramientas refinadas.
											Pero los cirujanos en esas eras eran un poco más conservadores
											que sus audaces ancestros trepanadores.
											Estos tipos limitaron sus cirugías
											a heridas superficiales.
											Y los cirujanos eran comerciantes,
											más que médicos.
											Esto se mantuvo hasta incluso el Renacimiento.
									","
											Şimdi Tunç Çağı ve sonrasına doğru binlerce yıl öteye
											hızlıca ilerleyebiliriz.
											Yeni iyileştirilmiş aletlerin ortaya çıktığınız görmekteyiz.
											Ancak bu çağlardaki cerrahlar, cesur atalarından
											biraz daha fazla ihtiyatlıdır.
											Bu adamlar onların cerrahisini
											tamamıyla yüzeysel yaralarla sınırlandırmışlar.
											Ve cerrahlar doktordan ziyade
											esnaf olmuşlar.
											Bu durum Rönesans'a kadar ve Rönesans boyunca devam etmiş.
									","
											Maintenant nous pouvons rapidement avancer
											à l'Âge du Bronze et après.
											Et nous voyons de nouveaux outils arriver.
											Mais les chirurgiens de cette époque était un peu plus conservateurs
											que leurs primitifs ancêtres trépanateurs.
											Ces personnes limitaient leurs interventions
											à des blessures superficielles.
											Et les chirurgiens ont été des commerçants,
											plutôt que des médecins.
											Cela a perduré pendant et après la Renaissance.
									","
											Nun können wir viele Tausend Jahre nach vorne spulen
											in die Bronzezeit und darüber hinaus.
											Und wir sehen neue verfeinerte Werkzeuge die Bildfläche betreten.
											Aber die Chirurgen in diesen Zeitaltern waren ein bisschen konservativer
											als ihre mutigen, trepanierenden Vorfahren.
											Diese Leute beschränkten ihre Chirurgie
											auf die Behandlung eher oberflächlicher Wunden.
											Und Chirurgen waren eher Geschäftsleute
											als Ärzte.
											Dies blieb so bis zur Renaissance und sogar über sie hinaus.
									","Surgery's past, present and robotic future",Catherine Mohr,18:55,"design,health care,heart health,medicine,science,technology"
