en,es,tr,fr,title,speaker,duration,tags
"
","
","
","
",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
											(Music)
									","
											(Música)
									","
											(Müzik)
									","
											(Musique)
									",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
","
","
","
",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
											Rainn Wilson: It takes
its toll, being alone.
											I'm a little bit lost,
											and it's finally time
to make a real connection.
											Who am I?
									","
											Rainn Wilson: Estar solo te pasa factura.
											Estoy un poco perdido,
											y ya es hora de hacer una conexión real.
											¿Quién soy?
									","
											Rainn Wilson: Yalnız olmak 
zorluklar getirir.
											Birazcık kafam karışık
											ve sonunda gerçek bir bağlantı 
kurmanın zamanı.
											Ben kimim?
									","
											Rainn Wilson : Être seul
a son prix à payer.
											Je suis un peu perdu
											et il est finalement temps
de créer un vrai lien.
											Qui suis-je ?
									",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
","
","
","
",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
											(Drums)
									","
											(Batería)
									","
											(Davul sesi)
									","
											(Tambours)
									",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
","
","
","
",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
											I'm a single white male,
											45 years of age.
											I love animals.
											Gainfully employed.
											I'm a people person.
											I keep fit.
											Who am I looking for?
											I'm looking for my idea mate.
											Are you that idea
that matches with who I really am?
									","
											Soy un hombre blanco soltero
											de 45 años de edad.
											Me encantan los animales.
											Con un empleo remunerado.
											Soy una persona sociable.
											Me mantengo en forma.
											¿A quién estoy buscando?
											Estoy buscando a mi cita de idea.
											¿Eres tú esa idea
que encaja con quien soy realmente?
									","
											Ben 45 yaşında,
											bekâr, beyaz bir erkeğim.
											Hayvanları severim.
											Maaşlı bir çalışanım.
											İnsanlara düşkünüm.
											Formda kalırım.
											Kimi arıyorum?
											Fikir arkadaşımı arıyorum.
											Gerçek kimliğimle uyuşan fikir misiniz?
									","
											Je suis un homme blanc célibataire,
											45 ans d'âge.
											J'adore les animaux.
											Employé rémunéré.
											Je suis sociable.
											Je garde la forme.
											Qui je recherche ?
											Je recherche mon idée partenaire.
											Êtes-vous cette idée
qui correspond à qui je suis vraiment ?
									",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
","
","
","
",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
											(Video) Ron Finley: How would you feel
											if you had no access to healthy food?
											Gardening is the most therapeutic
and defiant act you can do.
									","
											(Vídeo) Ron Finley: ¿Cómo te sentirías
											si no tuvieras acceso
a comida sana?
											La jardinería es el acto más terapéutico
y desafiante que puedes hacer.
									","
											(Video) Ron Finley: Sağlıklı gıdaya
											erişiminiz olmasaydı ne hissederdiniz?
											Bahçeyle ilgilenmek yapabileceğiniz en 
tedavi edici ve meydan okuyucu davranış.
									","
											Ron Finley :
Comment vous sentiriez-vous
											si vous n'aviez pas accès
à des aliments sains ?
											Jardiner est l'acte le plus thérapeutique
et provocateur que vous pouvez faire.
									",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
","
","
","
",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
											RW: Wow, we sure are getting
our fingers dirty for a first date, huh?
									","
											Guau, estamos ensuciándonos
los dedos para una primera cita, ¿eh?
									","
											RW: Vay, ilk buluşma için 
kolları sıvadığımıza eminiz, değil mi?
									","
											RW : Nous salissons nos doigts
lors du premier rendez-vous, hein ?
									",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
","
","
","
",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
											RF: Gardening is the most therapeutic
and defiant act you can do.
											People in these areas —
they're exposed to crappy food.
											I want people to know
that growing your own food
											is like printing your own money.
									","
											La jardinería es el acto más terapéutico
y desafiante que puedes hacer.
											La gente en estas áreas
está expuesta a comida basura.
											Quiero que sepan que
cultivar tu comida
											es como imprimir tu dinero.
									","
											RF: Bahçeyle ilgilenmek yapabileceğiniz 

											en tedavi edici ve 
meydan okuyucu davranış.
											Bu bölgedeki insanlar — 
berbat yiyeceklere maruz.
											İnsanlar bilsin ki
kendi gıdanı yetiştirmek
											kendi paranı basmak gibi.
									","
											RF : Jardiner est l'acte
le plus thérapeutique
											et provocateur que vous pouvez faire.
											Ces personnes sont exposées
aux aliments pourris.
											Faire pousser sa nourriture
revient à imprimer sa monnaie.
									",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
","
","
","
",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
											RW: You're like a food superhero!
									","
											¡Eres un superhéroe de la comida!
									","
											RW: Tıpkı bir gıda 
süper kahramanı gibisin!
									","
											RW : Tu es un super-héros des aliments !
									",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
","
","
","
",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
											RF: Food is the problem
and food is the solution.
									","
											La comida es el problema
y es la solución.
									","
											RF: Gıda hem sorun, hem de çözüm.
									","
											RF : La nourriture est
le problème et la solution.
									",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
","
","
","
",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
											(Music)
									","
											(Música)
									","
											(Müzik)
									","
											(Musique)
									",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
","
","
","
",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
											Erin McKean: I'm a lexicographer.
											My job is to put every word
possible into the dictionary.
									","
											Erin McKean: Soy lexicógrafa.
											Mi trabajo es poner todas las palabras
posibles en el diccionario.
									","
											Erin McKean: Ben bir leksikografım.
											İşim mümkün olan 
her kelimeyi sözlüğe koymak.
									","
											Erin McKean : Je suis lexicographe.
											Mon travail consiste à mettre chaque mot
possible dans le dictionnaire.
									",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
","
","
","
",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
											RW: I love words, too —
											just as much as any lexi-ta-tographer.
											What if you love a word
that you've just made up,
											like — I don't know — ""scuberfinkles""?
									","
											Yo también amo las palabras,
											tanto como cualquier otro lexi-ta-tógrafo.
											¿Qué pasa si amas una palabra
que te has inventado;
											como, no sé, ""scuberfinkles""?
									","
											RW: Kelimeleri ben de severim —
											herhangi bir leksi-ta-tograf kadar.
											Uydurduğunuz bir kelimeyi 
sevseniz ne olurdu,
											mesela — bilmiyorum — ""skubçufinkler""?
									","
											RW : J'aime les mots aussi,
											comme tout les lexi-ta-to-graphes.
											Et si tu aimes un mot
que tu viens d'inventer ?
											Comme, je sais pas, « scouberfinequels »
									",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
","
","
","
",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
											Beau Lotto: Do you think you see reality?
									","
											Beau Lotto: ¿Crees que ves la realidad?
									","
											Beau Lotto: Gerçeği gördüğüne 
inanıyor musun?
									","
											Beau Lotto : Penses-tu voir la réalité ?
									",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
","
","
","
",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
											RW: Well, I'm a little
nearsighted, but yeah.
									","
											RW: Bueno, soy un poco miope,
pero sí.
									","
											RW: Biraz miyobum, ama evet.
									","
											RW : Je suis un peu myope, mais oui.
									",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
","
","
","
",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
											BL: Well, you can't — I mean,
											your brain has no access to this world.
											In fact, even the sensory information
that your eyes are receiving,
											your ears are receiving,
											is completely meaningless
because it could mean anything.
											That tree could be a large object far away
											or a small object up close,
											and your brain has no way of knowing.
									","
											Pues no puedes, quiero decir,
											tu cerebro no tiene acceso a este mundo.
											De hecho, incluso la información sensorial
que tus ojos reciben,
											tus oídos reciben,
											no tiene sentido ya que podría significar
cualquier cosa.
											Ese árbol podría ser un gran objeto lejano

											o un pequeño objeto cercano
											y tu cerebro no tiene manera
de saberlo.
									","
											BL: Aslında öyle değil — yani,
											beyninin bu dünyaya erişimi yok.
											Aslında gözlerinin aldığı, 
kulaklarının aldığı
											duyusal bilgiler bile,
											tamamen anlamsız, 
çünkü herhangi bir anlama gelebilir.
											Bu ağaç uzaktaki büyük bir obje
											ya da yakındaki küçük bir obje olabilir
											ve beynin hiçbir şekilde bunu bilemez.
									","
											BL : Tu ne peux pas,
											ton cerveau n'a pas accès à ce monde.
											En fait, même les informations
sensorielles que tes yeux reçoivent,
											tes oreilles reçoivent,
											sont dénuées de sens
car cela peut être n'importe quoi.
											Cet arbre pourrait être
un grand objet éloigné
											ou un petit objet de près,
											et ton cerveau n'a pas
de moyen de savoir.
									",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
","
","
","
",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
											RW: Once I thought I saw Bigfoot
but it was just a German shepherd.
									","
											Una vez creí haber visto a Pie Grande,
pero era un pastor alemán.
									","
											RW: Bir keresinde Koca Ayak gördüğümü 
sandım, ama sadece bir Alman kurduymuş.
									","
											Une fois que j'ai cru voir Bigfoot
mais c'était un berger allemand.
									",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
","
","
","
",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
											Isabel Behncke Izquierdo: Bonobos
are, together with chimpanzees,
											your closest living relatives.
											Bonobos have frequent and promiscuous sex
											to manage conflict
and solve social issues.
									","
											Isabel Behnckle: Los bonobos son,
junto a los chimpancés,
											tus parientes más cercanos.
											Los bonobos tienen
sexo frecuente y promiscuo
											para manejar conflictos y
resolver asuntos sociales.
									","
											Isabel Behncke Izquierdo: Cüce 
şempanzeler ile şempanzeler
											yaşayan en yakın akrabalarındır.
											Cüce şempanzeler anlaşmazlıkları 
yönetmek ve sosyal meseleleri
											çözmek için sık ve rastgele seks yaparlar.
									","
											Isabel Behncke Izquierdo : Les bonobos
sont, avec les chimpanzés,
											tes plus proches parents vivants.
											Les bonobos ont des rapports sexuels
légers et fréquents
											pour gérer les conflits
et résoudre les problèmes sociaux.
									",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
","
","
","
",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
											RW: I'm just curious:
											Do we have any conflict
that needs managing
											or social issues to resolve?
									","
											RW: Tengo curiosidad:
											¿Tenemos algún conflicto que manejar
											o asuntos sociales que resolver?
									","
											RW: Merak ettim:
											Yönetmemiz gereken 
herhangi bir anlaşmazlığımız
											çözmemiz gereken herhangi 
bir sosyal meselemiz var mı?
									","
											RW : Je suis juste curieux :
											avons-nous des conflits à gérer
											ou des problèmes sociaux à résoudre ?
									",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
","
","
","
",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
											IBI: Remember —
you're on a date with my idea,
											not me.
									","
											IB: Recuerda,
estás en una cita con mi idea,
											no conmigo.
									","
											IBI: Unutma — 
benim fikrimle buluşuyorsun,
											benimle değil.
									","
											Rappelle-toi —
tu es en rendez-vous avec mon idée,
											pas moi.
									",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
","
","
","
",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
											Jane McGonigal: This is the face
of someone who, against all odds,
											is on the verge of an epic win.
									","
											Jane McGonigal: Esta es la cara de alguien
que, contra todo pronóstico,
											está a punto de una victoria épica.
									","
											Jane McGonigal: Bu tüm ihtimallere 
karşın destansı bir
											zaferin eşiğinde olan birinin yüzü.
									","
											Jane McGonigal : C'est le visage
de quelqu'un qui, contre toute attente,
											va avoir une victoire épique.
									",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
","
","
","
",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
											RW: An epic win?
									","
											RW: ¿Una victoria épica?
									","
											RW: Destansı bir zafer?
									","
											RW : Une victoire épique ?
									",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
","
","
","
",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
											JM: An epic win is an outcome
so extraordinarily positive,
											you didn't even know it was possible
until you achieved it.
									","
											JM: Una victoria épica es un resultado
tan extraordinariamente positivo,
											que ni siquiera sabías que era posible
hasta que lo lograste.
									","
											JM: Destansı bir zafer, ulaşana kadar 
ulaşmanın mümkün olup olmadığını
											bile bilmediğin olağan dışı 
pozitif bir sonuçtur.
									","
											JM : Une victoire épique est un résultat
si extraordinairement positif,
											que vous ne saviez même pas
qu'il était possible de l'atteindre.
									",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
","
","
","
",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
											You're not making the face.
											You're making the ""I'm not
good at life"" face.
									","
											No estás haciendo la cara.
											Estás haciendo la cara de 
""No soy bueno en la vida"".
									","
											Suratını değiştirmiyorsun.
											""Yaşamakta kötüyüm"" suratı yapıyorsun.
									","
											Ce n'est pas cette expression.
											Tu as une expression de
« Je ne suis pas doué pour la vie ».
									",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
"
","
","
","
",Ideas worth dating,Rainn Wilson,4:29,"adventure,curiosity,entertainment,farming,exploration,friendship,gaming,garden,happiness,humor,math,love,personality,relationships"
