en,tr,es,title,speaker,duration,tags
"
","
","
",There may be extraterrestrial life in our solar system,Augusto Carballido,5:00,"animation,TED-Ed,life,DNA,solar system,Planets,extraterrestrial life,exploration,oceans,science,evolution,biology"
"
											Deep in our solar system,
											a new era of space exploration
is unfolding.
											Beneath the thick ice of Europa,
											in the vapor plumes on Enceladus,
											and within the methane lakes of Titan,
											astrobiologists are on the hunt 
for extraterrestrial life.
									","
											Güneş sistemimizin derinliklerinde
											uzay keşfinin yeni bir çağı beliriyor.
											Europa'nın kalın buz tabakası altında,
											Enseladus'un üzerindeki buhar bacalarında
											ve Titan'ın metan göllerinde
											astrobiyologlar dünya dışı
yaşamı avlıyorlar.
									","
											En lo profundo de nuestro sistema solar
											se desarrolla una nueva
era de exploración.
											Bajo el espeso hielo de Europa,
											en las columnas de vapor de Encelado
											y dentro de los lagos de metano de Titán,
											los astrobiólogos van a la caza
de vida extraterrestre.
									",There may be extraterrestrial life in our solar system,Augusto Carballido,5:00,"animation,TED-Ed,life,DNA,solar system,Planets,extraterrestrial life,exploration,oceans,science,evolution,biology"
"
","
","
",There may be extraterrestrial life in our solar system,Augusto Carballido,5:00,"animation,TED-Ed,life,DNA,solar system,Planets,extraterrestrial life,exploration,oceans,science,evolution,biology"
"
											We’ve honed in on these three moons 
because each is an ‘ocean world,’
											an environment that contains 
a liquid ocean–
											and liquid can support 
the formation of life.
									","
											Her biri bir ""okyanus gezegeni"" olduğu 
için bu üç uyduya odaklandık,
											sıvı durumda bir okyanus
											ve yaşam oluşumunu destekleyecek 
sıvıyı içeren bir çevre.
									","
											Nos concentramos en estas tres lunas
porque cada una es un ""mundo oceánico"",
											un ambiente con un océano líquido...
											y el estado líquido permite
la formación de la vida.
									",There may be extraterrestrial life in our solar system,Augusto Carballido,5:00,"animation,TED-Ed,life,DNA,solar system,Planets,extraterrestrial life,exploration,oceans,science,evolution,biology"
"
","
","
",There may be extraterrestrial life in our solar system,Augusto Carballido,5:00,"animation,TED-Ed,life,DNA,solar system,Planets,extraterrestrial life,exploration,oceans,science,evolution,biology"
"
											Living organisms have to be able to grow, 
reproduce, and feed themselves,
											among other things.
											All of those functions require the 
formation of complex molecules
											from more basic components.
											Liquids such as water allow chemical 
compounds to remain in suspension
											instead of sinking under 
the force of gravity.
											This enables them to interact frequently
in a 3-dimensional space and,
											in the right conditions,
											go through chemical reactions that 
lead to the formation of living matter.
									","
											Canlı organizmalar diğer şeylerle birlikte
											büyüyebilmeli, üreyebilmeli 
ve kendilerini besleyebilmeliler.
											Tüm bu işlevler daha basit bileşenlerden
											kompleks moleküllerin 
oluşumunu gerektiriyor.
											Su gibi sıvılar, kimyasal bileşimlerin
											yer çekiminin baskısı altında batmanın 
yerine askıda kalmasına izin veriyor.
											Bu, onları üç boyutlu bir uzayda 
sık sık etkileşmelerini sağlıyor
											ve doğru şartlarda canlı maddenin
oluşumuna neden olacak
											kimyasal tepkimeden geçmelerini sağlıyor.
									","
											Los organismos vivos necesitan
crecer, reproducirse y alimentarse,
											entre otras cosas.
											Todas estas funciones requieren 
la formación de moléculas complejas
											a partir de componentes más básicos.
											Los líquidos, como el agua, 
permiten que los compuestos químicos
											se mantengan en suspensión
											en vez de irse al fondo
por la fuerza de gravedad,
											lo que les permite interactuar con 
frecuencia en un espacio tridimensional
											y, con las condiciones adecuadas,
											experimentar reacciones químicas
que formarán la materia viva.
									",There may be extraterrestrial life in our solar system,Augusto Carballido,5:00,"animation,TED-Ed,life,DNA,solar system,Planets,extraterrestrial life,exploration,oceans,science,evolution,biology"
"
","
","
",There may be extraterrestrial life in our solar system,Augusto Carballido,5:00,"animation,TED-Ed,life,DNA,solar system,Planets,extraterrestrial life,exploration,oceans,science,evolution,biology"
"
											That alone isn’t enough;
											the small but complex biomolecules 
that we’re familiar with
											are sensitive to temperature—
											too hot or cold, and they won’t mix.
											Liquid water has an additional advantage
											in that it’s relatively 
temperature-stable,
											meaning it can insulate molecules against
large shifts in heat.
											On Earth, these and other conditions in 
aquatic environments
											may have supported the emergence 
of life billions of years ago.
											Tantalizingly, the same could be true
in other parts of our solar system,
											like these three icy moons.
									","
											Sadece bu yeterli değil;
											aşina olduğumuz küçük
ama kompleks biyomoleküller
											ısıya karşı hassaslar—
											çok sıcak veya soğuksa karışmayacaklardır.
											Su sıvısının ek bir avantajı var:
											Şöyle ki; nispeten ısıca sabit,
											yani ısıda geniş değişimlere karşı
											molekülleri koruyabileceği 
anlamına geliyor.
											Dünya'da, su ortamlarında 
bu ve diğer şartlar
											milyarlarca yıl önce yaşamın 
ortaya çıkışına destek vermiş olabilir.
											Bu üç buzlu uydu gibi
güneş sistemimizin diğer kısımlarında
											aynı şey gerçek olabilir.
									","
											Pero eso no es suficiente;
											las pequeñas biomoléculas
complejas que conocemos
											son sensibles a la temperatura
											y si está muy caliente o muy frio,
no se combinarán.
											El agua liquída tiene la ventaja adicional
											de poseer una temperatura
relativamente estable,
											lo que permite proteger a las moléculas
											contra los grandes cambios
de temperatura.
											En la Tierra, estas condiciones, junto
con otras en ambientes acuáticos,
											podrían haber favorecido el origen
de la vida hace miles de millones de años.
											Seductoramente, esto podría ocurrir
en otras partes de nuestro sistema solar
											como en estas tres gélidas lunas.
									",There may be extraterrestrial life in our solar system,Augusto Carballido,5:00,"animation,TED-Ed,life,DNA,solar system,Planets,extraterrestrial life,exploration,oceans,science,evolution,biology"
"
","
","
",There may be extraterrestrial life in our solar system,Augusto Carballido,5:00,"animation,TED-Ed,life,DNA,solar system,Planets,extraterrestrial life,exploration,oceans,science,evolution,biology"
"
											Europa, which is a moon of Jupiter,
											is probably the most 
intriguing ocean world.
											Beneath a surface layer of ice thicker 
than Mount Everest,
											there exists a liquid ocean as much as
100 kilometers deep.
											Astrobiologists think this hidden 
ocean could harbor life.
											Thanks to the Galileo probe,
											we can deduce that its 
potential salt content
											is similar to that of some lakes on Earth.
											But most of its characteristics will be a 
mystery until we can explore it further.
									","
											Jüpiter'in bir uydusu olan Europa
											muhtemelen en ilgi çekici
okyanus gezegeni.
											Everest Dağı'ndan daha kalın 
bir buz tabakasının altında
											100 kilometre kadar derinlikte
bir sıvı okyanus bulunuyor.
											Astrobiyologlar bu gizli okyanusun
yaşam barındırabileceğini düşünüyor.
											Galileo uzay aracı sayesinde
											olası tuz oranının 
Dünya'daki bazı göllerinkine
											benzer olabileceği 
çıkarımını yapabiliyoruz.
											Ancak özelliklerinin çoğu daha fazla
keşfedileseye kadar bir sır kalacak.
									","
											Europa, una de las lunas de Júpiter,
											es quizás el mundo oceánico
más intrigante.
											Bajo una capa de hielo
más gruesa que el monte Everest,
											existe un océano líquido de hasta
unos 100 kilómetros de profundidad.
											Los astrobiólogos creen que en
este océano escondido podría haber vida.
											Gracias a la sonda Galileo,
											logramos deducir que 
su contenido potencial de sal
											es similar al de algunos
lagos de la Tierra.
											Pero la mayoría de sus características
seguirán siendo un misterio
											hasta que logremos explorarlas más.
									",There may be extraterrestrial life in our solar system,Augusto Carballido,5:00,"animation,TED-Ed,life,DNA,solar system,Planets,extraterrestrial life,exploration,oceans,science,evolution,biology"
