en,tr,fr,title,speaker,duration,tags
"
","
","
",The story we tell about millennials — and who we leave out,Reniqua Allen,11:28,"success,work,diversity,inequality,personal growth"
"
											So on the surface,
											Troy is the kind of millennial
that think pieces are made of.
											He's arrogant, self-centered
											and convinced that he is smarter
than people give him credit for.
											His favorite topics of conversation
are girls, sneakers and cars —
											not a surprise for someone
who was a teenager just a few years ago.
											But Troy's mannerisms —
											they reveal the patterns
of someone who is scared,
											troubled and unsure of the future.
									","
											Görünüşte
											Troy, her şeyin mümkün olduğunu 
düşünen bir Y kuşağı insanı.
											Kibirli, benmerkezci,
											insanların düşündüğünden
daha zeki olduğuna ikna olmuş.
											Favori sohbet konuları kızlar,
spor ayakkabılar ve arabalar —
											sadece birkaç yıl önce ergen olan
biri için büyük bir sürpriz değil.
											Ama Troy'un kişisel özellikleri —
											korkmuş, sıkıntılı 
ve gelecekten emin olmayan birinin
											izlerini ortaya çıkarıyor.
									","
											Au premier abord,
											Troy est le millénial modèle
des articles de magazines.
											Il est arrogant, égocentrique,
											et convaincu qu'il est plus intelligent
que ce qu'on pense.
											Ses sujets favoris sont les filles,
les chaussures de sport et les voitures —
											pas étonnant vu qu'il était 
encore adolescent il y a peu de temps.
											Mais Troy présente les particularités
typiques de quelqu'un qui a peur,
											qui est inquiet et incertain
quant à son futur.
									",The story we tell about millennials — and who we leave out,Reniqua Allen,11:28,"success,work,diversity,inequality,personal growth"
"
","
","
",The story we tell about millennials — and who we leave out,Reniqua Allen,11:28,"success,work,diversity,inequality,personal growth"
"
											Now Troy also embodies
the many positive qualities
											his generation is known for.
											An entrepreneurial spirit,
											an independent streak
											and a dedication to his parents.
											He believes in hard work
											and has tried gigs in both the licit
and underground economies,
											but he hasn't had any luck
											and is just trying to find his way
											and still dances between both worlds.
									","
											Troy aynı zamanda jenerasyonunun
bilinen birçok pozitif özelliğini de
											bünyesinde barındırıyor.
											Girişimci bir ruh,
											bağımsız bir özellik
											ve ebeveynlerine bağlılık.
											Sıkı çalışmaya inanıyor,
											hem yasal hem de kayıt dışı
ekonomilerde işler denemiş
											ama bir şansı olmamış
											ve sadece yolunu bulmaya çalışıp
											hâlâ iki dünya arasında dans ediyor.
									","
											Mais Troy présente aussi
beaucoup de qualités
											typiques de sa génération.
											Un esprit entrepreneurial,
											un penchant pour l'autonomie,
											et un dévouement pour ses parents.
											Il estime le travail acharné
											et a tenté sa chance avec
des affaires licites et aussi illégales,
											mais toujours sans succès,
											il essaie juste de trouver sa voie
											et il continue de vaciller
entre ces deux mondes.
									",The story we tell about millennials — and who we leave out,Reniqua Allen,11:28,"success,work,diversity,inequality,personal growth"
"
","
","
",The story we tell about millennials — and who we leave out,Reniqua Allen,11:28,"success,work,diversity,inequality,personal growth"
"
											When I met Troy a few years ago,
											he had been employed as a golf caddy
at a local country club,
											carrying bags for rich men and women
											who often never even
acknowledged his existence.
											Before that, he sold sneakers on Facebook.
											He even tried selling candy bars
and water bottles,
											but he wasn't making enough money
to help his parents out
											or save up for a car any time soon.
											So Troy saw how hard his immigrant
mother from Jamaica worked
											and how little she got back in return,
											and he vowed —
											Troy vowed to take a different path.
											So he ended up selling drugs.
											And then he got caught,
											and right now, he's trying
to figure out his next steps.
									","
											Birkaç yıl önce Troy ile tanıştığımda
											yerel bir golf kulübünde
takım taşıyıcılığı yapıyordu,
											çoğunlukla varlığının
farkında bile olmayan
											zengin insanların çantalarını taşıyordu.
											Ondan önce Facebook'ta
spor ayakkabı satıyordu.
											Çubuk şeker ve su satmayı bile denedi
											ama ailesine yardım edebilecek 
veya bir araba alacak
											yeterli parayı biriktirmekten çok uzaktı.
											Troy, Jamaikalı göçmen annesinin
ne kadar çalıştığını
											ve ne kadar az karşılık aldığını gördü
											ve bir ant içti —
											farklı bir yönde gitmeye ant içti.
											Kendini uyuşturucu satarken buldu.
											Sonra yakalandı
											ve şimdi sonraki adımlarını
planlamaya çalışıyor.
									","
											Quand j'ai rencontré Troy
il y a quelques années,
											il était caddy
au club de golf sportif du coin,
											et il portait les sacs des riches
											qui ne faisaient pas souvent
attention à lui.
											Avant, il vendait des
chaussures de sport sur Facebook.
											Il a même essayé de vendre
des confiseries et des bouteilles d'eau,
											mais il ne gagnait pas assez d'argent
pour soutenir ses parents
											et n'était pas près de pouvoir
s'offrir une voiture.
											Alors Troy voyait combien travaillait
sa mère, une émigrée jamaïcaine,
											pour si peu en échange,
											et il a juré
											de poursuivre une autre voie.
											Il a fini par vendre de la drogue,
mais il s'est fait prendre,
											et maintenant, il réfléchit
sur son avenir.
									",The story we tell about millennials — and who we leave out,Reniqua Allen,11:28,"success,work,diversity,inequality,personal growth"
"
","
","
",The story we tell about millennials — and who we leave out,Reniqua Allen,11:28,"success,work,diversity,inequality,personal growth"
"
											In a country where money equals power,
											quick money, at least for a while,
gives young men and women like him
											a sense of control over their lives,
											though he said he mainly did it
because he wanted stability.
											""I wanted a good life,"" he told me.
											""I got greedy and I got caught.""
											Yet the amazing thing about Troy
											is that he still believes
in the American dream.
											He still believes that with hard work,
											despite being arrested,
											that he can move on up.
											Now, I don't know
if Troy's dreams came true.
											He disappeared from the program
for troubled youth that he was involved in
											and slipped through the cracks,
											but on that day that we spoke,
											I could tell that more than anything,
											Troy was happy that someone
listened to his dreams
											and asked him about his future.
									","
											Paranın güce eşdeğer olduğu bir ülkede,
											hızlı para, kısa süreliğine de olsa
onun gibi genç insanlara
											hayatları üzerinde kontrol hissi veriyor
											ama o, bunu daha çok 
istikrar istediği için yapmıştı.
											Bana ""İyi bir hayat istedim"" dedi.
											""Açgözlü davrandım ve yakalandım.""
											Ama Troy ile ilgili harika olan şey
											hâlâ Amerikan rüyasına inanıyor olması.
											Hâlâ sıkı çalışarak,
											tutuklanmış olmasına rağmen,
											yükselebileceğine inanıyor.
											Troy'un hayalleri
gerçekleşti mi bilmiyorum.
											Girdiği sorunlu gençler programında
ortadan kayboldu
											ve unutulmaya yüz tuttu
											ama konuştuğumuz o günde,
											şunu söyleyebilirim ki Troy her şeyden çok
											biri hayallerini dinlediği 
ve geleceğini sorduğu için
											mutluydu.
									","
											Dans un pays où l'argent
est synonyme de pouvoir,
											l'argent facile, au moins provisoirement,
procure aux jeunes comme lui
											une notion de contrôle sur leur vie,
											même s'il précise que son but
était d'obtenir de la stabilité.
											« Je voulais une bonne vie, » dit-il.
											« J'en voulais trop et
je me suis fait prendre. »
											Or, le plus étonnant chez Troy,
											c'est qu'il croit toujours
au rêve américain.
											Il croit toujours qu'en travaillant dur,
											même en se faisant arrêter,
											il peut progresser.
											Bon, je ne sais pas si
les rêves de Troy se sont réalisés.
											Il a quitté son programme
pour les jeunes en crise
											et a échappé au système,
											mais le jour de notre entrevue,
											il était évident que, plus que jamais,
											Troy était ravi que quelqu'un
l'interroge sur ses rêves
											et sur son avenir.
									",The story we tell about millennials — and who we leave out,Reniqua Allen,11:28,"success,work,diversity,inequality,personal growth"
"
","
","
",The story we tell about millennials — and who we leave out,Reniqua Allen,11:28,"success,work,diversity,inequality,personal growth"
"
											So I think about Troy and his optimism
											when I think of the reality
that so many young, black millennials face
											when it comes to realizing their dreams.
											I think about all the challenges
											that so many black
millennials have to endure
											in a world that tells them
they can anything they want to be
											if they work hard,
											but actually doesn't sit down
to listen to their dreams
											or hear stories about their struggle.
											And we really need to listen
to this generation
											if we hope to have a healthy
and civil society going forward,
											because millienials of color,
											they make up a fair chunk
of the US and the world population.
									","
											Bu yüzden ne zaman bir sürü genç,
siyahi Y kuşağının
											hayallerini gerçekleştirmek için
yüzleştiği gerçekliği düşünsem
											Troy ve iyimserliğini düşünüyorum.
											Onlara sıkı çalıştıkları sürece
											istedikleri her şey 
olabileceklerini söyleyen
											ama gerçekten oturup 
onların hayallerini dinlemeyen,
											mücadelelerini anlamayan bir dünyada
											bir sürü siyahi Y kuşağı gencin
											katlanmak zorunda olduğu
tüm zorlukları düşünüyorum.
											Eğer ilerleyen, sağlıklı ve medeni
bir toplum istiyorsak
											bu jenerasyonu gerçekten
dinlememiz gerekiyor
											çünkü beyaz ırktan olmayan Y kuşağı,
											ABD ve dünya nüfusunun 
büyük bir bölümünü onlar oluşturuyor.
									","
											Alors je pense à Troy et à son optimisme
											quand je vois ce que les jeunes
milléniaux noirs doivent affronter
											afin de réaliser leurs rêves.
											Je pense à tous les obstacles
											que tant de milléniaux noirs
doivent surmonter
											dans un monde qui leur dit
qu'ils peuvent faire ce qu'ils veulent
											s'ils travaillent dur,
											mais qui, en fait, n'écoute
même pas leurs rêves
											ou ignore le récit de leur combat.
											Et il faut écouter cette génération
à tout prix
											si nous voulons vivre dans
une société saine et civile,
											car les milléniaux de couleur
											constituent une grande partie
de la population américaine et mondiale.
									",The story we tell about millennials — and who we leave out,Reniqua Allen,11:28,"success,work,diversity,inequality,personal growth"
