en,es,tr,fr,de,pt,title,speaker,duration,tags
"
","
","
","
","
","
",Why would God create a tsunami?,Tom Honey,19:32,"God,culture,disaster relief,global issues,natural disaster,philosophy,religion"
"
											I am a vicar in the Church of England.
											I've been a priest in the Church for 20 years.
											For most of that time, I've been struggling and grappling
											with questions about the nature of God. Who is God?
											And I'm very aware that when you say the word ""God,""
											many people will turn off immediately.
											And most people, both within and outside the organized church,
											still have a picture of a celestial controller,
											a rule maker, a policeman in the sky who orders everything,
											and causes everything to happen.
											He will protect his own people,
											and answer the prayers of the faithful.
									","
											Soy un vicario de la Iglesia de Inglaterra.
											He sido un sacerdote de la iglesia por 20 años.
											La mayor parte de ese tiempo, he estado trabajando y luchando
											con preguntas sobre la naturaleza de Dios. ¿Quién es Dios?
											Y soy muy consciente que cuando dices la palabra Dios,
											muchos dejan de prestar atención inmediatamente.
											Y la mayoría, tanto dentro como fuera de la iglesia organizada,
											todavía tienen la imagen de un controlador celestial,
											un hacedor de reglas, un policía en el cielo que ordena todo,
											y hace que todo pase.
											Él protegerá a su propio pueblo,
											y responderá las plegarias de los fieles.
									","
											Ben İngiltere kilisesinde çalışan bir piskopos yardımcısıyım
											20 yıldır kilisede papazlık yapıyorum
											Bu sürenin çoğunu Tanrı'nın doğası hakkında sorularla mücadele ederek ve
											cebelleşerek geçirdim. Tanrı kimdir?
											Ve siz Tanrı kelimesini söylediğinizde dahi, eminim ki
											pek çok insanın o anda keyfi kaçacaktır.
											Ve organize kiliseye bağlı olan veya olmayan pek çok insan,
											hala kutsal bir kontrol makamının resmedeceklerdir©
											bir kural koyucu, gökyüzünden herşeyi emreden bir polis,
											ve herşeyin olmasına o neden olan.
											Kendi insanlarını koruyacak
											ve inançlı insanların dualarına cevap verecektir.
									","
											Je suis vicaire de l'Eglise d’Angleterre
											J'ai été prêtre pendant 20 ans
											La plupart du temps j'ai lutté et j'ai été aux prises
											avec des questions sur la nature de Dieu. Qui est Dieu ?
											Je suis conscient du fait qu'à partir du moment ou vous prononcez le mot Dieu,
											beaucoup de personnes se ferment instantanément.
											La plupart des personnes, appartenant à l'Eglise ou pas,
											a encore l'image d'un contrôleur céleste,
											un dicteur de règles, un policier dans le ciel qui gère tout,
											et qui est la cause de tout.
											Il protègera son peuple,
											et répondra aux prières des fidèles.
									","
											Ich bin ein Vikar in der Kirche von England.
											20 Jahre lang bin ich Priester in der Kirche gewesen.
											Die meiste Zeit lang habe ich mit Fragen
											über das Wesen Gottes gerungen und gerauft. Wer ist Gott?
											Und ich bin mir sehr bewusst, dass viele Leute sofort abschalten,
											wenn man das Wort ""Gott"" sagt.
											Und die meisten Leute sowohl innerhalb als auch außerhalb der organisierten Kirche
											haben noch immer das Bild eines himmlischen Lenkers,
											eines Vorschriftenmachers, eines Polizisten im Himmel, der alles anordnet
											und geschehen lässt.
											Er beschützt die seinen
											und erhört die Gebete der Treuen.
									","
											Sou vigário na Igreja de Inglaterra.
											Sou sacerdote na Igreja há 20 anos.
											Durante a maior parte desse tempo,
tenho vindo a debater-me
											com perguntas sobre a natureza de Deus.
											Quem é Deus?
											E tenho consciência de que,
quando dizemos a palavra ""Deus"",
											muita gente se afasta imediatamente.
											E muita gente, tanto dentro
como fora da igreja organizada,
											ainda tem uma imagem
de um controlador celestial,
											um legislador, um polícia no céu
que comanda tudo
											e faz com que tudo aconteça.
											Protegerá o seu povo
											e ouvirá as preces dos fiéis.
									",Why would God create a tsunami?,Tom Honey,19:32,"God,culture,disaster relief,global issues,natural disaster,philosophy,religion"
"
","
","
","
","
","
",Why would God create a tsunami?,Tom Honey,19:32,"God,culture,disaster relief,global issues,natural disaster,philosophy,religion"
"
											And in the worship of my church,
											the most frequently used adjective about God is ""almighty.""
											But I have a problem with that.
											I have become more and more uncomfortable
											with this perception of God over the years.
											Do we really believe that God is the kind of male boss that we've been presenting
											in our worship and in our liturgies over all these years?
									","
											En el culto de mi iglesia,
											el adjetivo más frecuentemente usado acerca de dios es ""todopoderoso"".
											Pero tengo un problema con eso.
											Me he vuelto más y más incómodo
											con esta percepción de Dios al pasar los años.
											¿Realmente creemos que Dios es tipo jefe masculino que hemos estado presentando
											en el culto y las liturgias todos estos años?
									","
											Benim kilisemdeki ibadetlerde
											Tanrı için en sık ""Herşeye Kadir olan"" sıfatı kullanılır
											Fakat benim bununla ilgili bir sorunum var.
											Yıllar içinde bu şekilde bir Tanrı algısı ile ilgili
											rahatsızlıklarım giderek arttı
											Gerçekten ayinlerimizde ve ibadetlerimizde bahsettiğimiz Tanrı'nın bir çeşit erkek patron
											olduğuna mı inanıyoruz?
									","
											Dans le culte de mon église,
											l'adjectif qui revient le plus souvent est ""tout-puissant""
											Mais j'ai un problème avec ça.
											Je suis devenu de plus en plus mal à l'aise,
											au fil des années, avec cette perception de Dieu.
											Croyons-nous vraiment que Dieu est le genre de patron masculin que nous présentons
											dans notre culte et dans nos liturgies depuis toutes ces années?
									","
											Und in der Anbetung meiner Kirche
											ist ""allmächtig"" das meistgebrauchte Adjektiv über Gott.
											Aber ich habe ein Problem damit.
											Im Lauf der Jahre begann ich mich zunehmend unwohler
											mit dieser Auffassung von Gott zu fühlen.
											Glauben wir wirklich, dass Gott diese Art von männlichem Boss ist, den wir über Jahre hinweg
											in unserer Anbetung und unseren Liturgien präsentiert haben?
									","
											Na adoração da minha igreja
											o adjetivo para Deus mais usado
é ""todo-poderoso"".
											Mas tenho um problema com isso.
											Cada vez me sinto menos à vontade
											com esta perceção de Deus
ao longo dos anos.
											Acreditamos mesmo que Deus
é este tipo masculino de patrão
											que temos vindo a apresentar
											na nossa adoração e nas nossas liturgias
durante todos estes anos?
									",Why would God create a tsunami?,Tom Honey,19:32,"God,culture,disaster relief,global issues,natural disaster,philosophy,religion"
"
","
","
","
","
","
",Why would God create a tsunami?,Tom Honey,19:32,"God,culture,disaster relief,global issues,natural disaster,philosophy,religion"
"
											Of course, there have been thinkers
											who have suggested different ways of looking at God.
											Exploring the feminine, nurturing side of divinity.
											Suggesting that God expresses Himself or Herself through powerlessness,
											rather than power.
											Acknowledging that God is unknown and unknowable by definition.
											Finding deep resonances with other religions and philosophies
											and ways of looking at life as part of what is a universal and global search for meaning.
											These ideas are well known in liberal academic circles,
											but clergy like myself have been reluctant to air them,
											for fear of creating tension and division in our church communities,
											for fear of upsetting the simple faith of more traditional believers.
											I have chosen not to rock the boat.
									","
											Claro, han habido pensadores
											que sugirieron distintas maneras de ver a Dios.
											Explorando lo femenino, el lado maternal de la divinidad.
											Sugiriendo que el, o ella, se expresa a través de la falta de poder,
											en vez del el poder.
											Aceptando que Dios es desconocido e incognoscible por definición.
											Encontrando profundas resonancias con otras religiones y filosofías
											y en formas de ver la vida como parte de lo que es una búsqueda universal y global de sentido.
											Estas ideas son populares en círculos académicos liberales,
											pero la gente del clero como yo, ha estado reacia a darles cabida,
											por miedo a crear tensión y división en las comunidades de la iglesia
											por miedo a ofender la fe simple de los creyentes más tradicionales.
											Yo e elegido no causar disturbios.
									","
											Elbette, Tanrı'ya farklı
											şekillerde bakmamızı önerenler düşünürler oldu.
											İlahi gücün dişiliğini, besleyip büyüten yönünü araştırdılar.
											Tanrı'nın kendisini güçten ziyade
											güçsüzlük içinden ifade ettiğini öne sürdüler
											Tanrı'nın bilinmezliği ve tanımlanamazlığını kabul ederek.
											Diğer dinler ve felsefeler ile derin rezonans içinde
											""Hayatın anlamı""nı bulma yolundaki evrensel ve global arayışa başka bakış açıları getirdiler
											Bu fikirler liberal akademik cemiyetlerde çok iyi bilinmekle birlikte
											ruhban sınıfına ait birisi olarak ben bu fikirleri dile getirme konusunda gönülsüzdüm;
											Kilise cemiyetimizde tansiyonu arttırıp bölünme yaratma korkusuyla,
											çoğunluğu oluşturan geleneksel imanlıların inançlarına ihanet etme korkusuyla
											işleri karıştırmamaya karar vermiştim.
									","
											Bien sûr, il y a eu des courants de pensées
											qui ont suggéré différentes façons de voir Dieu.
											Explorant le féminin, le coté nourrissant de la divinité.
											Suggérant qu'IL ou ELLE s'exprime à travers l'impuissance,
											plutôt qu'à travers le pouvoir.
											Reconnaissant que Dieu, par définition, est inconnu et inconnaissable.
											Trouvant de profondes résonances avec les autres religions et philosophies
											et d'autres façons de voir la vie dans le cadre de la quête universelle et globale de sens.
											Ces idées sont bien connues des cercles académiques libéraux,
											mais le clergé, comme moi, avons été réticents à les diffuser,
											de peur de créer des tensions et des divisions dans les collectivités de notre église;
											de peur de heurter la foi simple de croyants plus traditionnels.
											J'ai choisi de ne pas faire de vagues.
									","
											Natürlich, es hat Denker gegeben,
											die auf andere Wege hingewiesen haben, auf Gott zu schauen.
											Die Erforschung der femininen, hegenden Seite des Göttlichen.
											Der Hinweis, dass er oder sie sich durch Machtlosigkeit ausdrückt,
											anstatt durch Macht.
											Das Eingeständnis, dass Gott per definitionem unbekannt und unerkennbar ist.
											Das Finden von tiefem Widerhall in anderen Religionen und Philosophien
											und Möglichkeiten, auf das Leben als Teil einer universalen und globalen Suche nach Sinn zu schauen.
											Diese Gedanken sind in liberalen akademischen Kreisen sehr bekannt,
											aber Kleriker wie ich sind unwillig gewesen, sie darzulegen,
											aus Angst davor, in unseren Kirchengemeinschaften Spannung und Teilung zu erzeugen;
											aus Angst davor, den einfachen Glauben von eher traditionellen Gläubigen aufzurühren.
											Ich entschied mich dafür, das Boot nicht ins Wanken zu bringen.
									","
											Claro que tem havido pensadores
											que têm sugerido diversas formas
de encarar Deus.
											Explorando o lado feminino,
carinhoso da divindade.
											Sugerindo que Deus exprime-se
mais pela impotência
											do que pelo poder.
											Reconhecendo que Deus é desconhecido
e impossível de conhecer, por definição.
											Encontrando profundas ressonâncias
com outras religiões e filosofias
											e formas de olhar para a vida
											como parte do que é uma pesquisa
universal e global de sentido.
											Estas ideias são bem conhecidas
nos círculos académicos liberais,
											mas o clero, tal como eu, temos
tido relutância em os transmitir
											com receio de criar tensões e divisões
nas comunidades da nossa igreja,
											com receio de afetar a fé simples
de crentes mais tradicionais.
											Optei por não agitar as águas.
									",Why would God create a tsunami?,Tom Honey,19:32,"God,culture,disaster relief,global issues,natural disaster,philosophy,religion"
"
","
","
","
","
","
",Why would God create a tsunami?,Tom Honey,19:32,"God,culture,disaster relief,global issues,natural disaster,philosophy,religion"
"
											Then, on December 26th last year, just two months ago,
											that underwater earthquake triggered the tsunami.
											And two weeks later, Sunday morning, 9th of January,
											I found myself standing in front of my congregation —
											intelligent, well meaning, mostly thoughtful Christian people —
											and I needed to express, on their behalf, our feelings and our questions.
											I had my own personal responses, but I also have a public role,
											and something needed to be said.
											And this is what I said.
									","
											Luego, el 26 de diciembre del año pasado, hace solamente dos meses,
											un terremoto submarino generó el tsunami.
											Y dos semanas después, el domingo en la mañana del nueve de enero,
											me encontré parado en frente de mi congregación —
											cristianos inteligentes, bien intencionados, pensantes, la mayoría —
											y tenía que expresar, de su parte, sus sentimientos y preguntas.
											Yo tenía mis propias respuestas personales, pero también tenía un rol público,
											y algo tenía que ser dicho.
											Y esto es lo que dije.
									","
											Derken, geçen yıl 26 Aralıkta, henüz iki ay önce
											denizin altında meydana gelen o deprem tsunamiye neden oldu.
											Ve iki hafta sonra, 9 Ocak günü pazar sabahı
											kendimi cemaatimin önünde ayakta dururken buldum;
											zeki, iyi niyetli, çoğunlukla düşünceli hristiyan insanlar—
											ve onların adına duygularımızı ve sorularımızı ifade etmem gerekti
											Benim kendime ait tepkilerimin yanı sıra, toplumsal bir rolüm de vardı
											ve birşeylerin söylenmesi gerekliydi.
											Ve benim söylediklerim şunlar oldu;
									","
											Puis, le 26 décembre dernier, il y a deux mois,
											ce tremblement de terre sous-marin à provoqué le tsunami.
											2 semaines plus tard, Dimanche matin, le 9 Janvier,
											Je me suis retrouvé, debout, devant ma congregation —
											intelligents, bien intentionnés, principalement des chrétiens attentionnés —
											et j'ai eu besoin, en leur nom, d'exprimer nos sentiments et nos questions.
											J'avais mes propres réponses personnelles, mais j'ai également un rôle public,
											et quelque chose avait besoin d'être dit.
											Voici ce que j'ai dit.
									","
											Dann, am 26. Dezember letzten Jahres, vor nur zwei Monaten,
											löste jenes Unterwasserbeben den Tsunami aus.
											Und zwei Wochen später, am Sonntagmorgen des neunten Januars,
											fand ich mich vor meiner Gemeinde stehen -
											intelligente, gutgesinnte, zumeist nachdenkliche Christen -
											und musste an ihrer Stelle unsere Gefühle und Fragen ausdrücken.
											Ich hatte meine eigenen persönlichen Reaktionen, ich habe aber auch eine öffentliche Rolle,
											und irgendetwas musste gesagt werden.
											Und dies ist, was ich sagte.
									","
											Mas, a 26 de dezembro do ano passado,
faz agora dois meses
											que o sismo submarino
desencadeou um ""tsunami"".
											Duas semanas depois, no domingo
de manhã, a 9 de janeiro,
											encontrei-me em frente
da minha congregação
											- pessoas inteligentes, bem intencionadas,
na maioria, cristãos conscienciosos -
											e precisava de exprimir, em nome delas,
os nossos sentimentos e as nossas dúvidas.
											Eu tinha as minhas respostas pessoais,
mas também tinha um papel público,
											e era preciso dizer qualquer coisa.
											E foi isto que eu disse.
									",Why would God create a tsunami?,Tom Honey,19:32,"God,culture,disaster relief,global issues,natural disaster,philosophy,religion"
"
","
","
","
","
","
",Why would God create a tsunami?,Tom Honey,19:32,"God,culture,disaster relief,global issues,natural disaster,philosophy,religion"
"
											Shortly after the tsunami I read a newspaper article
											written by the Archbishop of Canterbury — fine title —
											about the tragedy in Southern Asia.
											The essence of what he said was this:
											the people most affected by the devastation and loss of life
											do not want intellectual theories about how God let this happen.
											He wrote, ""If some religious genius did come up with an explanation
											of exactly why all these deaths made sense,
											would we feel happier, or safer, or more confident in God?""
									","
											Poco después del tsunami lei en el diario un artículo
											escrito por el Arzobispo de Canterbury — buen título —
											sobre la tragedia en el sur de Asia.
											La esencia de lo que decía ahi fue esto:
											la mayoría de los afectados por la devastación y pérdidas de vida
											no quieren teorías intelectuales sobre por qué Dios permitió que esto pasara.
											Escribió, ""Si algún genio religioso viene con una explicación
											de como hacer sentido a todas estas muertes,
											¿nos sentiríamos más felices, o más seguros, o más confiados en Dios?""
									","
											Tsunamiden kısa süre sonra gazetede bir makale okudum
											Canterbury Başpiskoposu tarafından yazılmış olan —güzel başlık—
											Güney Asya'da meydana gelen trajedi ile ilgiliydi
											Yazıda anlattıklarının ana fikri şuydu;
											bu yıkımdan en çok etkilenmiş ve hayat kaybına uğramış bu insanlar
											Tanrı'nın bunun olmasına nasıl izin verdiği hakkında entellektüel teoriler istemiyor
											Şöyle yazmış; ""Eğer dindar bir dahi ortaya çıkıp
											bütün bu ölümlerin ne anlamlı olduğunu açıklamaya kalkarsa
											daha mı mutlu hissederiz, daha mı güvende? Veya Tanrı inancımız daha mı artar?""
									","
											Peu après le tsunami, j'ai lu, dans un journal, un article
											écrit par l’Archevêque de Canterbury — joli titre —
											sur la tragédie en Asie du sud.
											L'essence de ce qu'il a dit était :
											les gens les plus affectés par la dévastation et la perte de la vie
											ne veulent pas de théories intellectuelles sur comment Dieu laisse-t-il arriver cela.
											Il a écrit : ""Si un génie religieux arrivait avec une explication
											sur le sens de toutes ces morts,
											nous sentirions-nous plus heureux, ou plus sur, ou plus confiant en Dieu?""
									","
											Kurz nach dem Tsunami las ich einen Zeitungsartikel
											vom Erzbischof von Canterbury - ein hoher Titel -
											über die Tragödie in Südasien.
											Die Essenz dessen, was er sagte, lautete so:
											Die Leute, die am meisten von der Verwüstung und den Toden betroffen sind
											wollen keine intellektuellen Theorien darüber, wie Gott dies geschehen ließ.
											Er schrieb ""Wenn irgendein religiöses Genie tatsächlich mit einer Erklärung käme,
											warum all diese Tode Sinn hatten,
											würden wir uns dann glücklicher, oder geschützter oder sicherer in Gott fühlen?""
									","
											Pouco depois do ""tsunami"", 
li o artigo de um jornal,
											escrito pelo arcebispo de Canterbury
- com um bonito título -
											sobre a tragédia no sudeste asiático.
											A essência do que dizia era isto:
											""As pessoas mais afetadas
pela devastação e perda de vida
											""não querem teorias intelectuais
											""sobre como é que Deus
deixa acontecer uma coisa destas"".
											Ele escreveu: ""Se algum génio religioso
aparecer com uma explicação
											""para dar sentido a todas estas mortes,
											""sentir-nos-íamos mais felizes,
mais seguras ou mais confiantes em Deus?
									",Why would God create a tsunami?,Tom Honey,19:32,"God,culture,disaster relief,global issues,natural disaster,philosophy,religion"
