en,tr,de,title,speaker,duration,tags
"
","
","
","How to get empowered, not overpowered, by AI",Max Tegmark,17:15,"AI,future,technology,humanity,machine learning,innovation,intelligence,society,computers"
"
											After 13.8 billion years
of cosmic history,
											our universe has woken up
											and become aware of itself.
											From a small blue planet,
											tiny, conscious parts of our universe
have begun gazing out into the cosmos
											with telescopes,
											discovering something humbling.
											We've discovered that our universe
is vastly grander
											than our ancestors imagined
											and that life seems to be an almost
imperceptibly small perturbation
											on an otherwise dead universe.
											But we've also discovered
something inspiring,
											which is that the technology
we're developing has the potential
											to help life flourish like never before,
											not just for centuries
but for billions of years,
											and not just on earth but throughout
much of this amazing cosmos.
									","
											13,8 milyar yıllık kozmik geçmişin 
ardından
											evrenimiz uyandı
											ve kendi farkına vardı.
											Küçük mavi bir gezegenden
											evrenimizin ufacık, bilinçli parçaları 
uzayı teleskoplarla
											gözetlemeye başladılar
											ve mahçup edici bir şey keşfettiler.
											Evrenimizin atalarımızın düşündüğünden
											çok daha büyük olduğunu
											ve hayatın, aksi taktirde ölü olacak
bir evrende ufacık ve belli belirsiz
											bir sapma olduğunu keşfettik.
											Aynı zamanda büyüleyici
bir şey keşfettik;
											geliştirdiğimiz teknolojinin,
hayatın ilerlemesine
											yardım etme potansiyelinin daha önce 
hiç olmadığı kadar fazla olduğunu
											sadece yüzyıllardır değil
milyarlarca senedir
											ve sadece dünyada değil, 
bu müthiş evrenin birçok yerinde...
									","
											Nach 13,8 Milliarden Jahren
kosmischer Geschichte
											ist unser Universum aufgewacht
											und sich seiner selbst bewusst geworden.
											Von einem kleinen blauen Planeten aus
											haben winzige, bewusste
Teile unseres Universums begonnen,
											mit Teleskopen in den Kosmos zu schauen
											und etwas Demütigendes entdeckt.
											Nämlich, dass das Universum sehr viel
größer ist, als unsere Vorfahren glaubten,
											und das Leben eine fast
unmerklich kleine Störung
											eines sonst toten Universums
zu sein scheint.
											Aber wir haben auch
etwas Inspirierendes entdeckt,
											nämlich, dass unsere Technologie
das Potenzial hat,
											das Leben wie nie zuvor
florieren zu lassen.
											Nicht nur für Jahrhunderte,
sondern für Milliarden von Jahren.
											Nicht nur auf der Erde,
sondern in einem Großteil des Kosmos.
									","How to get empowered, not overpowered, by AI",Max Tegmark,17:15,"AI,future,technology,humanity,machine learning,innovation,intelligence,society,computers"
"
","
","
","How to get empowered, not overpowered, by AI",Max Tegmark,17:15,"AI,future,technology,humanity,machine learning,innovation,intelligence,society,computers"
"
											I think of the earliest life as ""Life 1.0""
											because it was really dumb,
											like bacteria, unable to learn
anything during its lifetime.
											I think of us humans as ""Life 2.0""
because we can learn,
											which we in nerdy, geek speak,
											might think of as installing
new software into our brains,
											like languages and job skills.
											""Life 3.0,"" which can design not only
its software but also its hardware
											of course doesn't exist yet.
											But perhaps our technology
has already made us ""Life 2.1,""
											with our artificial knees,
pacemakers and cochlear implants.
									","
											En erken yaşamı ""Yaşam 1.0""
olarak düşünüyorum
											çünkü gerçekten aptaldı,
											bakteri gibi, yaşamı boyunca
öğrenmekten aciz.
											Biz insanları ""Yaşam 2.0"" olarak
tahayyül ediyorum çünkü öğrenebiliyoruz
											bilgisayar diliyle konuşursak
											beynimize yeni bir program kurmak
ile kıyaslanabilir,
											diller ve iş becerileri gibi.
											Kendi yazılımını ve donanımını
tasarlayan ""Yaşam 3.0""
											tabii ki henüz mevcut değil.
											Ama belki teknolojimiz bizi zaten
""Yaşam 2.1"" yapmıştır
											yapay dizlerimiz, kalp pillerimiz
ve biyonik kulaklarımız ile.
									","
											Ich denke an erstes Leben als ""Life 1.0"",
											weil es wirklich dumm war,
											wie etwa Bakterien, unfähig,
irgendetwas in seinem Leben zu lernen.
											Ich denke an uns Menschen als ""Life 2.0"",
weil wir lernen können.
											Etwas langweilig gesagt,
											entspricht das der Installation
neuer Software in unser Gehirn
											wie etwa Sprachen
oder berufliche Fertigkeiten.
											""Leben 3.0"", das neben seiner Software
auch seine Hardware entwerfen kann,
											existiert natürlich noch nicht.
											Aber vielleicht sind wir mit unserer
Technologie auch schon bei ""Life 2.1"",
											mit unseren künstlichen Knien,
Schrittmachern und Cochlea-Implantaten.
									","How to get empowered, not overpowered, by AI",Max Tegmark,17:15,"AI,future,technology,humanity,machine learning,innovation,intelligence,society,computers"
"
","
","
","How to get empowered, not overpowered, by AI",Max Tegmark,17:15,"AI,future,technology,humanity,machine learning,innovation,intelligence,society,computers"
"
											So let's take a closer look
at our relationship with technology, OK?
											As an example,
											the Apollo 11 moon mission
was both successful and inspiring,
											showing that when we humans
use technology wisely,
											we can accomplish things
that our ancestors could only dream of.
											But there's an even more inspiring journey
											propelled by something
more powerful than rocket engines,
											where the passengers
aren't just three astronauts
											but all of humanity.
											Let's talk about our collective
journey into the future
											with artificial intelligence.
									","
											O zaman teknoloji ile olan ilişkimize
daha yakından bakalım mı?
											Örnek verecek olursak
											Apollo 11 ay misyonunun
hem başarılı hem de ilham verici olması
											biz insanların, teknolojiyi 
akıllıca kullandığımızda
											atalarımızın sadece hayal edebilecekleri 
şeyleri başarabildiğimizi gösteriyor.
											Ama daha da ilham verici bir yolculuk var
											roket motorundan daha güçlü
bir şey ile çalıştırılan,
											yolcuları sadece üç astronottan değil,
											bütün insanlıktan oluşan.
											Yapay zekâ ile geleceğe 

											ortak yolculuğumuzdan bahsedelim.
									","
											Sehen wir uns also unsere Beziehung
zur Technologie genauer an:
											Die Mondmission Apollo 11 etwa
											war sowohl erfolgreich
als auch inspirierend
											und zeigte, dass wir Menschen
bei weisem Umgang mit Technologie
											Dinge erreichen können, von denen
unsere Vorfahren nur träumen konnten.
											Aber es gibt eine
noch inspirierendere Reise,
											angetrieben von etwas,
das mächtiger ist als Raketentriebwerke,
											wo die Passagiere nicht nur
drei Astronauten,
											sondern die ganze Menschheit ist.
											Ich meine unsere gemeinsame Reise
											in eine Zukunft
mit künstlicher Intelligenz.
									","How to get empowered, not overpowered, by AI",Max Tegmark,17:15,"AI,future,technology,humanity,machine learning,innovation,intelligence,society,computers"
"
","
","
","How to get empowered, not overpowered, by AI",Max Tegmark,17:15,"AI,future,technology,humanity,machine learning,innovation,intelligence,society,computers"
"
											My friend Jaan Tallinn likes to point out
that just as with rocketry,
											it's not enough to make
our technology powerful.
											We also have to figure out,
if we're going to be really ambitious,
											how to steer it
											and where we want to go with it.
											So let's talk about all three
for artificial intelligence:
											the power, the steering
and the destination.
									","
											Arkadaşım Jaan Tallinn, füze biliminde
olduğu gibi
											teknolojiyi güçlendirmemizin 
yeterli olmadığını ifade ediyor.
											Aynı zamanda gerçekten 
azimli olup olmayacağımızı,
											nasıl yönlendireceğimizi
											ve hedefimizi çözmemiz lazım.
											Yapay zekâ bakımından 
önemli üç konudan da bahsedelim:
											güç, yönlendirme ve hedef.
									","
											Mein Freund Jaan Tallinn zeigt gerne auf,
dass es, genau wie bei der Raketentechnik,
											nicht ausreicht, unsere Technologie
leistungsfähig zu machen.
											Wir müssen auch herausfinden,
wie wir sie steuern
											und wohin wir gehen wollen,
											wenn wir ehrgeizig sein wollen.
											Sprechen wir über alle drei Punkte,
die künstliche Intelligenz betreffend:
											die Leistung, die Lenkung und das Ziel.
									","How to get empowered, not overpowered, by AI",Max Tegmark,17:15,"AI,future,technology,humanity,machine learning,innovation,intelligence,society,computers"
"
","
","
","How to get empowered, not overpowered, by AI",Max Tegmark,17:15,"AI,future,technology,humanity,machine learning,innovation,intelligence,society,computers"
"
											Let's start with the power.
											I define intelligence very inclusively —
											simply as our ability
to accomplish complex goals,
											because I want to include both
biological and artificial intelligence.
											And I want to avoid
the silly carbon-chauvinism idea
											that you can only be smart
if you're made of meat.
											It's really amazing how the power
of AI has grown recently.
											Just think about it.
											Not long ago, robots couldn't walk.
											Now, they can do backflips.
											Not long ago,
											we didn't have self-driving cars.
											Now, we have self-flying rockets.
											Not long ago,
											AI couldn't do face recognition.
											Now, AI can generate fake faces
											and simulate your face
saying stuff that you never said.
											Not long ago,
											AI couldn't beat us at the game of Go.
											Then, Google DeepMind's AlphaZero AI
took 3,000 years of human Go games
											and Go wisdom,
											ignored it all and became the world's best
player by just playing against itself.
											And the most impressive feat here
wasn't that it crushed human gamers,
											but that it crushed human AI researchers
											who had spent decades
handcrafting game-playing software.
											And AlphaZero crushed human AI researchers
not just in Go but even at chess,
											which we have been working on since 1950.
									","
											Güç ile başlayalım.
											Ben zekâyı çok kapsamlı ama
basit bir şekilde,
											karışık hedeflerin üstesinden
gelme yeteneğimiz olarak tanımlıyorum
											çünkü hem biyolojik hem de
yapay zekâyı dâhil etmek istiyorum.
											Karbon şovenizminin 'sadece 
etten kemikten isen zeki olabilirsin'
											şeklindeki saçma sapan fikrini 
çürütmek istiyorum.
											Son zamanlarda yapay zekânın gücü
inanılmaz derecede arttı.
											Sadece bir düşünün.
											Daha düne kadar
robotlar yürüyemiyordu.
											Şimdi ise ters takla atabiliyorlar.
											Daha düne kadar
											sürücüsüz arabalarımız yoktu.
											Şimdi ise pilotsuz roketlerimiz var.
											Daha düne kadar
											yapay zekânın yüz tanımlaması yoktu.
											Şimdi ise yapay zekâ 
sahte yüzler oluşturup
											yüzünü hiç söylemediğin şeyleri
söylüyormuş gibi taklit edebiliyor.
											Daha düne kadar
											yapay zekâ, Go oyununda bizi yenemezdi.
											Sonra Google DeepMind'ın AlphaZero
yapay zekâsı 3000 yıllık Go oyunlarını
											ve Go bilgeliğini alıp
											görmezden geldi ve kendisine karşı
oynayarak dünyanın en iyi oyuncusu oldu.
											Burada en çarpıcı başarı 
oyuncuları yenmesi değil
											senelerini oyun oynama yazılımlarının
geliştirilmesine adamış
											yapay zekâ araştırmacılarını yenmesi.
											Ve AlphaZero yapay zekâ araştırmacıları
sadece Go'da değil
											1950'den beri üzerinde çalıştığımız 
satrançta bile yendi.
									","
											Beginnen wir mit der Leistung.
											Ich definiere Intelligenz sehr offen,
											einfach als die Fähigkeit,
komplexe Ziele zu erreichen,
											weil ich sowohl biologische als auch
künstliche Intelligenz einbeziehen will.
											Ich möchte den albernen Kohlenstoff-
Chauvinismus vermeiden,
											dass nur klug sein kann,
was aus Fleisch besteht.
											Es ist erstaunlich, wie die Leistung
der KI in letzter Zeit gewachsen ist.
											Denken Sie mal nach.
											Vor nicht langer Zeit
konnten Roboter nicht laufen.
											Jetzt können sie Rückwärtssaltos machen.
											Vor nicht langer Zeit
											gab es keine selbstfahrenden Autos.
											Jetzt gibt es selbstfliegende Raketen.
											Vor nicht langer Zeit
											konnte KI keine Gesichtserkennung.
											Jetzt kann KI falsche Gesichter erzeugen
											und Ihr Gesicht vortäuschen lassen,
Dinge zu sagen, die Sie nie sagten.
											Vor nicht langer Zeit
											konnte KI uns nicht im Go-Spiel schlagen.
											Dann nahm AlphaZero von Google DeepMind

											3.000 Jahre menschlicher Go-Spiele
und Go-Weisheit, ignorierte alles
											und wurde zum weltweit besten Spieler,
indem es nur gegen sich selbst spielte.
											Das beeindruckendste Kunststück war nicht,
dass es menschliche Spieler schlug;
											sondern auch die menschlichen KI-Forscher,
											die jahrzehntelang an Go-Software
gearbeitet hatten.
											AlphaZero hat die KI-Forscher nicht nur
in Go, sondern auch im Schach geschlagen,
											an dem wir schon seit 1950 arbeiteten.
									","How to get empowered, not overpowered, by AI",Max Tegmark,17:15,"AI,future,technology,humanity,machine learning,innovation,intelligence,society,computers"
