es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
",How to defend Earth from asteroids,Phil Plait,14:16,"TEDx,astronomy,dinosaurs,science,technology,space,NASA,asteroid"
"
											Quiero hablarles de algo
											bien grande.
											Comenzamos aquí.
											Hace 65 millones de años
											los dinosaurios tuvieron un mal día.
											(Risas)
											Una roca de 10 km de diámetro,
											que se movía como 50 veces
											más rápido que una bala
											de fusil, golpeó la Tierra.
											Liberó instantáneamente toda su energía,
											en una explosión que
											desborda la imaginación.
											Si tomamos todas las armas nucleares
											hechas en lo álgido de la Guerra Fría,
											las juntamos y las hacemos explotar
											al mismo tiempo,
											se tendría apenas una millonésima
											de la energía liberada en ese instante.
											Los pobres dinosaurios tuvieron su mal momento.
											¿Bien?
									","
											Bugün sizlerle konuşmak istediğim bir konu var.
											Oldukça geniş bir konu.
											Şöyle başlayalım.
											65 milyon yıl önce
											dinazorlar çok kötü bir gün geçirdi.
											(Kahkaha)
											9.6 km genişliğinde kocaman bir kaya kütlesi,
											bir tüfekten çıkan kurşunun
											50 katında bir hızla
											Dünya'ya çarptı.
											Bir anda tüm enerjisini açığa çıkardı
											ve akıllara durgunluk verecek
											bir patlama yarattı.
											Bugüne kadar, Soğuk Savaş'ın en hararetli zamanlarında
											üretilen tüm nükleer silahları toplasanız,
											hepsini bir kenara yığıp
											aynı anda havaya uçursanız,
											o zaman ortaya çıkan enerjinin yalnızca
											milyonda birini elde edersiniz.
											İşte dinazorlar, gerçekten de berbat bir gün geçirmişti.
											Değil mi?
									","
											Je veux vous parler de quelque chose
											d'assez gros.
											Nous allons commencer là.
											Il y a 65 millions d'années,
											les dinosaures ont passé une sale journée.
											(Rires)
											Un morceau de rocher large de 10 kilomètres,
											se déplaçant à peu près 50 fois plus vite
											qu'une balle de fusil,
											s'est écrasé sur la Terre.
											Toute son énergie s'est libérée d'un coup,
											et a provoqué une explosion
											qui dépasse l'imagination.
											Si vous preniez toutes les armes nucléaires jamais construites,
											au plus fort de la Guerre Froide,
											que vous les regroupiez
											et que vous les fassiez exploser toutes en même temps,
											cela ne représenterait qu'un millionième
											de l'énergie dégagée à cet instant-là.
											Les dinosaures ont vraiment passé une sale journée.
											Ok ?
									","
											Ich möchte Ihnen von etwas erzählen
											etwas ziemlich Großem.
											Fangen wir hier an.
											Vor 65 Millionen Jahren
											hatten die Dinosaurier keinen guten Tag.
											(Lachen)
											Ein Felsbrocken mit neun Kilometern Durchmesser,
											50 mal schneller
											als eine Pistolenkugel
											schlug auf der Erde ein.
											Er übertrug all seine Energie auf einmal,
											in einer Explosion, die
											einfach unvorstellbar war.
											Wenn Sie alle Atombomben, die zu Hochzeiten
											des Kalten Krieges existierten,
											verbinden diese und jagen sie
											alle auf einmal in die Luft,
											das wäre dann ein Millionstel
											der Energie, die in diesem Moment freigesetzt wurde.
											Die Dinosaurier hatten einen echt schlechten Tag.
											Klar?
									",How to defend Earth from asteroids,Phil Plait,14:16,"TEDx,astronomy,dinosaurs,science,technology,space,NASA,asteroid"
"
","
","
","
",How to defend Earth from asteroids,Phil Plait,14:16,"TEDx,astronomy,dinosaurs,science,technology,space,NASA,asteroid"
"
											Una roca de 10 km es muy grande, es enorme.
											Vivimos aquí en Boulder.
											Al mirar por la ventana, pueden ver
											el Pico Longs, sin duda lo conocen.
											Ahora, tomen este pico y suéltenlo
											en el espacio.
											Agréguenle el monte Meeker,
											y llevan todo esto al espacio
											junto con el monte Everest, el K2,
											y los Indian Peaks.
											Ahora ya empiezan a tener una idea
											de cuánta roca es eso, ¿sí?
											Sabemos que era grande por
											el impacto que produjo y el cráter que dejó.
											Golpeó lo que ahora conocemos como Yucatán,
											el Golfo de México.
											Acá pueden ver la península de Yucatán,
											pueden ubicar a Cozumel
											frente a la costa oriental.
									","
											Yani, 9.6 km genişliğinde bir kaya oldukça büyüktür.
											Hepimiz burada, Boulder'de yaşıyoruz.
											Pencereden dışarı baktığınızda,
											artık aşina olduğunuz Long's Peak Dağı'nı görebilirsiniz.
											Şimdi Long's Peak'i alıp
											uzaya yerleştirelim.
											Meeker Dağı'nı da alalım ve
											onu da uzaya koyalım.
											Ardından Everest'i, K2'yi
											ve Indian Peaks'i ekleyelim.
											İşte o zaman ne kadar büyük bir kayadan
											bahsettiğimi daha iyi anlayabilirsiniz.
											Bu kadar büyük olduğunu,
											yarattığı etkiden ve bıraktığı kraterden anlıyoruz.
											Göktaşı, Meksika Körfezi'nde
											Yucatan olarak bildiğimiz bölgeye düştü.
											Burada gördüğünüz gibi,
											Yucatan Yarımadası burası.
											Cozumel de, farkettiyseniz hemen doğu yakasında.
									","
											Bon, un rocher de dix kilomètres de large, c'est très gros.
											Nous vivons tous ici, à Boulder.
											Si vous regardez par votre fenêtre, vous pouvez voir Long's Peak,
											c'est une vue qui vous est sans doute familière.
											Maintenant, ramassez Long's Peak, et déposez-le
											dans l'espace.
											Prenez Meeker, le Mont Meeker. Faites-en un tas,
											et mettez-le aussi dans l'espace,
											et le Mont Everest, le K2,
											et tous les sommets indiens.
											Là, vous commencez à avoir une idée
											de la quantité de roches dont nous parlons, ok ?
											Nous savons qu'il était de cette taille
											grâce à l'impact qu'il a eu, et au cratère qu'il a laissé.
											Il a heurté ce que nous appelons maintenant le Yucatan,
											le Golfe du Mexique.
											Vous pouvez voir la Péninsule du Yucatan,
											si vous reconnaissez Cozumel
											au large de la côte Est.
									","
											Gut, ein neun Kilometer großer Fels ist ziemlich groß.
											Alle, die hier in Boulder leben,
											wenn Sie aus dem Fenster schauen, können Sie
											Long's Peak sehen. Den kennen Sie vermutlich.
											Jetzt, nehmen Sie Long's Peak und befördern Sie ihn
											ins Weltall.
											Fügen Sie jetzt noch Mt. Meeker hinzu,
											und befördern Sie auch den ins Weltall,
											und Mt. Everest, K2,
											und die Indischen Gipfel.
											Jetzt kriegen Sie so langsam einen Eindruck davon,
											über wie viel Fels wir hier reden.
											Wir wissen, dass er so groß war, weil
											der Einschlag einen Krater hinterlassen hat.
											Der Fels schlug auf dem heutigen Yucatan auf,
											im Golf von Mexiko.
											Hier sehen Sie
											die Halbinsel Yucatan, dort an der Ostküste
											erkennen Sie vielleicht [die Insel] Cozumel.
									",How to defend Earth from asteroids,Phil Plait,14:16,"TEDx,astronomy,dinosaurs,science,technology,space,NASA,asteroid"
"
","
","
","
",How to defend Earth from asteroids,Phil Plait,14:16,"TEDx,astronomy,dinosaurs,science,technology,space,NASA,asteroid"
"
											Aquí está el tamaño del cráter que dejó.
											Es enorme. Para entender mejor la escala,
											bueno, ahí vamos. El tamaño aquí es
											de 80 km en la cima, 100 km
											en la base. Tenía
											300 km de ancho, 200 millas,
											un inmenso cráter que excavó
											enormes cantidades de tierra y las esparció por todas partes,
											produjo incendios por todo el planeta
											y lanzó tanto polvo que llegó a bloquear el sol.
											Eliminó el 75% de las especies
											de la Tierra.
											Bueno, no todos los asteroides son tan grandes.
											Algunos son más pequeños.
											Aquí hay uno que llegó
											a los EE.UU.
											en octubre de 1992.
											Llegó un viernes por la noche.
											¿Por qué es importante esto?
											Porque en ese momento las cámaras de video
											apenas comenzaban a popularizarse, y la gente,
											los padres las llevaban
											a los partidos de fútbol para filmar a sus hijos
											jugando. Y como llegó un viernes,
											pudieron captar estas magníficas imágenes
											de esa cosa que se desintegraba al pasar
											sobre Virginia Occidental, Maryland, Pennsylvania
											y Nueva Jersey, hasta que le hizo esto
											a un auto en Nueva York.
											(Risas)
									","
											Yarattığı çukur, işte bu büyüklükte.
											Dev gibi. Size ölçek hakkında fikir vermesi açısından,
											şöyle diyebiliriz.
											Üst tarafı 80, alt tarafı da 100 km.'ydi.
											Genişliği 300 km,
											yani 200 mil olan bu göktaşı,
											yeryüzünü delip geçerek
											gezegenin dört bir yanına, muazzam büyüklükte
											parçalar sıçrattı ve her yerde yangınlara neden oldu;
											güneşi kesecek kadar toz bulutu yarattı.
											Yeryüzündeki türlerin yüzde 75'ini
											silip süpürdü.
											Ama asteroidlerin hepsi bu kadar büyük değil.
											Bazıları çok daha küçük.
											Bu gördüğünüz,
											1992'nin Ekim ayında
											ABD'ye düşenlerden biri.
											Bir Cuma akşamı düştü.
											Bu detay neden önemli peki?
											Çünkü o zamanlar, video kameralar
											yeni yeni rağbet görüyordu
											ve aileler kameralarını alıp
											çocuklarını futbol maçındayken kaydedebiliyordu.
											Göktaşı da Cuma günü düştüğü için,
											bu muhteşem görüntüyü alabilmişlerdi;
											tam da Batı Virginia,
											Maryland, Pennsylvania
											ve New Jersey üzerinden geçerken.
											Ta ki, New York'taki bir arabayı bu hale getirene kadar.
											(Kahkaha)
									","
											Voilà la taille du cratère qui est resté.
											Il était énorme. Pour vous donner une idée de l'échelle,
											Ok, voilà.
											L'échelle est de 75 kilomètres en haut, 100 kilomètres en bas.
											Cette chose faisait
											300 kilomètres de large - 200 miles -
											un gigantesque cratère qui a projeté en l'air
											d'énormes quantités de terre, qui se sont écrasées
											sur tout le globe, et ont déclenché des incendies sur toute la planète,
											et soulevé assez de poussière pour occulter complètement le soleil.
											Ça a fait disparaitre 75 % des espèces
											de la surface de la Terre.
											Bon, tous les astéroïdes ne sont pas aussi gros.
											Certains sont plus petits.
											En voici un qui est passé
											au dessus des États-Unis
											en octobre 1992.
											Il est passé un vendredi soir.
											Pourquoi cela est-il important ?
											Parce qu'à cette époque,
											les caméras vidéo commençaient tout juste à se populariser,
											et les gens les apportaient, les parents les apportaient
											aux match de foot de leurs enfants, pour les filmer en train jouer au foot.
											Et comme c'est arrivé un vendredi,
											on a pu avoir ces magnifiques images
											de ce truc qui se désintégrait en passant
											au dessus de la Virginie Occidentale, du Maryland, de la Pennsylvanie,
											et du New Jersey, pour finir par faire ça
											à une voiture à New-York.
											(Rires)
									","
											So groß war der entstandene Krater.
											Er war riesig. Um Ihnen ein Gefühl für die Größe zu geben,
											hier, bitte sehr. Die Maßstableiste ist hier
											50 Meilen oben, 100 Kilometer unten
											Dieses Ding maß
											300 Kilometer, 200 Meilen, im Durchmesser,
											ein enormer Krater, dessen riesige Gesteinsmengen herausgeschleudert wurden,
											herausgeschleudert wurden und sich um die ganze Erde verteilten und
											auf dem ganzen Planeten Feuer entfachten
											und genug Staub freisetzen um die Erde zu verdunkeln.
											Es löschte 75 Prozent aller
											weltweiten Arten aus.
											Okay, nicht alle Asteroiden sind so groß.
											Einige sind kleiner.
											Der hier erreichte uns
											über den USA
											im Oktober 1992
											Er trat ein in einer Freitag Nacht.
											Warum ist das wichtig?
											Weil damals Videokameras gerade erst
											in Umlauf kamen, und die Menschen
											benutzten sie, Eltern benutzten sie
											bei den Football-Spielen, um ihre Kinder zu filmen
											wie sie Football spielen. Und weil der Asteroid an einem Freitag kam,
											gibt es wunderbares Videomaterial davon,
											wie dieses Ding auseinander bricht, als es in die Atmosphäre eintrat
											über West Virginia, Maryland, Pennsylvania
											und New Jersey, bis das geschah:
											es traf ein Auto in New York.
											(Lachen)
									",How to defend Earth from asteroids,Phil Plait,14:16,"TEDx,astronomy,dinosaurs,science,technology,space,NASA,asteroid"
"
","
","
","
",How to defend Earth from asteroids,Phil Plait,14:16,"TEDx,astronomy,dinosaurs,science,technology,space,NASA,asteroid"
"
											Aunque este cráter no mide 300 km,
											se puede ver la roca
											que quedó ahí,
											del tamaño de un balón de fútbol, que golpeó
											ese auto y lo dejó así.
											Posiblemente esta cosa era del tamaño
											de un autobús escolar cuando llegó.
											Se fracturó por la presión atmosférica,
											se partió, los pedazos se desprendieron,
											y produjo esos daños.
											Claro, no quisieras que te cayera en el pie
											o en la cabeza, porque te quedaría así.
											Sería muy malo.
											Bien sabemos que no llegó a desaparecer toda la vida
											sobre la Tierra. No fue tan grave. Pero resulta
											que no se necesita algo de 10 km
											para hacer mucho daño.
											Hay un punto intermedio entre una piedrita
											y una roca gigantesca. Así, si alguno
											ha estado alguna vez cerca a Winslow, Arizona,
											habrá visto un cráter en el desierto,
											un ícono tal que lo llaman el Cráter del Meteoro.
									","
											Bu, 321 km genişliğinde bir krater değil tabii
											ama yine de hemen orada
											duran kaya parçasını görebilirsiniz.
											Arabaya çarpıp bu zararı veren,
											bir futbol topu büyüklüğündeki bir kaya.
											Muhtemelen taş, ilk başta
											bir okul otobüsü büyüklüğündeydi.
											Sonrasında, atmosfer basıncıyla parçalandı,
											ufalandı ve etrafa dağılan küçük parçaları da
											bir miktar hasar yarattı.
											Bunun ayağınıza düşmesini istemezsiniz tabii,
											ya da başınıza... Ne de olsa, bu da bir olasılık.
											Ama kötü bir olasılık.
											Yine de, biliyoruz ki, yeryüzündeki tüm canlı yaşamına
											son vermeyecektir. Bu iyi birşey. Ancak diğer taraftan da,
											9.6 km'lik birşeyin büyük zararlar vermesine de
											pek ihtiyacımız yok.
											Ufak bir kayayla dev bir kaya arasında
											hassas bir nokta var.
											Winslow, Arizona yakınlarına gittiyseniz
											çöldeki krateri biliyorsunuzdur.
											O kadar büyüktür ki, ona, ""Meteor Krateri"" denmiştir.
									","
											Bon, ce n'est pas un cratère de 300 kilomètres de large,
											mais cependant vous pouvez voir le rocher
											qui se trouve juste là,
											environ de la taille d'un ballon de foot,
											qui a percuté cette voiture, et causé ces dégâts.
											Ce truc était sans doute de la taille d'un autobus
											quand il est arrivé.
											La pression atmosphérique l'a fracturé,
											il s'est fragmenté, puis les morceaux se sont séparés,
											et ont causé des dégâts.
											Bien sûr, vous n'avez pas envie que cela vous tombe sur le pied,
											ou sur la tête, parce que ça vous ferait ça.
											Ce serait moche.
											Mais ça n'anéantirait pas toute vie à la surface de la Terre, vous voyez,
											alors ce n'est pas grave.
											Mais il se trouve que vous n'avez pas besoin de faire 10 kilomètres de large
											pour causer beaucoup de dégâts.
											Il y a un stade intermédiaire entre le petit caillou
											et le rocher gigantesque, et d'ailleurs,
											si il y en a parmi vous qui êtes déjà allé près de Winslow, en Arizona,
											il y a là un cratère dans le désert
											qui est si représentatif qu'on l'appelle en fait Meteor Crater.
									","
											Okay, das ist kein 200-Meilen-Krater,
											aber wieder können Sie den Steinbrocken sehen
											der sich genau hier befindet,
											ungefähr von der Größe eines Footballs, der
											dieses Auto traf und diesen Schaden anrichtete.
											Das Ding hatte beim Eintritt vermutlich
											die Größe eines Schulbusses.
											Durch den Atmosphärendruck brach es auseinander,
											es zerbrach und die Einzelteile verteilten sich
											und richteten etwas Schaden an.
											Sie würden nicht wollen, dass Ihnen das auf den Fuß fällt
											oder auf den Kopf, denn es würden das hier anrichten.
											Das wäre schlecht.
											Aber, wissen Sie, es würde nicht alles Leben
											auf der Erde auslöschen, also geht das in Ordnung. Aber es stellt sich heraus,
											man braucht gar nichts neun-Kilometer-Großes
											um viel Schaden anzurichten.
											Es gibt ein Mittelwert zwischen winzigem Stein
											und gigantischem Felsbrocken, und wenn jemand von Ihnen
											schon mal in Winslow, Arizona, war,
											da gibt's diesen Krater in der Wüste, der ist
											so idealtypisch, dass man ihn einfach ""Meteor-Krater"" nannte.
									",How to defend Earth from asteroids,Phil Plait,14:16,"TEDx,astronomy,dinosaurs,science,technology,space,NASA,asteroid"
"
","
","
","
",How to defend Earth from asteroids,Phil Plait,14:16,"TEDx,astronomy,dinosaurs,science,technology,space,NASA,asteroid"
"
											Para dar un sentido del tamaño, mide casi 2 km.
											Si miran hacia arriba, este es un aparcadero
											y esos son coches.
											Casi 2 km de ancho, 180 m de profundidad.
											El objeto que produjo esto era probablemente como
											de 30 a 50 m de ancho, o sea, aproximadamente
											del tamaño de este auditorio Mackey.
											Llegó a una gran velocidad,
											chocó contra el piso, estalló,
											y explotó con la energía
											de una bomba atómica de 20 megatones,
											muy poderosa.
											Esto sucedió hace 50 mil años, y pudo
											haber aniquilado unos cuantos búfalos o antílopes
											o cosas de esas, en el desierto,
											aunque probablemente no llegó a causar
											un desastre mundial.
									","
											Gözünüzde canlandırmanız için, yaklaşık 1.6 km genişliğindedir.
											Resmin üst tarafındaki alan ise, bir park alanı
											ve park yerindekiler de karavanlar.
											Bu, yaklaşık 1.6 km genişliğinde ve 183 metre derinliğinde bir çukur.
											Bu çukuru yaratan şey de,
											yaklaşık 27 ila 45 metre genişliğindeydi;
											yani neredeyse buradaki Mackey Oditoryumu kadar.
											Muazzam bir hızla ilerleyerek
											yeryüzüne çarptı, infilak etti
											ve neredeyse 20 megatonluk
											bir nükleer bombanın yarattığı enerjiyle,
											böylesine ağır bir bombanın etkisiyle patladı.
											Bu, 50 bin yıl önceydi ve muhtemelen o zaman
											birkaç bizonu veya antilopu ortadan kaldırdı
											veya çöldeki diğer hayvan türlerinin bir bölümünü...
											Ama yine de, küresel tahribata
											neden olacak boyutta değildi.
									","
											Pour vous donner l'échelle, cela fait environ 1 kilomètre et demi de large.
											Si vous regardez en haut, il y a un parking,
											et ce sont des véhicules de tourisme, là.
											Il fait donc environ 1 kilomètre et demi de large, 200 mètres de profondeur.
											L'objet qui a créé ça faisait sans doute 30 à 45 mètres de large,
											donc en gros la taille
											du Mackey Auditorium, ici.
											Il est arrivé à une vitesse énorme,
											s'est écrasé au sol,
											et a explosé avec l'énergie
											d'une bombe atomique d'environ 20 mégatonnes -
											une bombe très puissante.
											C'était il y a 50 000 ans, alors il se pourrait
											qu'il ait anéanti quelques bisons ou quelques antilopes,
											ou des choses de ce genre, dans le désert,
											mais il n'a probablement pas provoqué
											un désastre mondial.
									","
											Zum Größenvergleich, der ist etwa 1,6 Kilometer im Durchmesser
											Oberhalb davon, da ist ein Parkplatz
											und da sind Urlauberautos.
											Also, er ist etwa 1,6 Kilometer im Durchmesser, 200 Meter tief.
											Das Objekt, das diesen Krater gebildet hat, war etwa
											25 bis 45 Meter groß, also etwa so groß wie
											das Mackey-Auditorium hier.
											Es hatte eine unglaubliche Geschwindigkeit,
											schlug auf die Erde auf, und explodierte
											in etwa mit der Energie einer
											20-Megatonnen-Atombombe
											eine ziemlich kräftige Bombe.
											Das war vor 50.000 Jahre, und es hat vermutlich
											ein paar Büffel und Antilopen erledigt,
											oder irgendsowas in der Wüste,
											aber es hätte wahrscheinlich nicht zu einer
											globalen Verwüstung geführt.
									",How to defend Earth from asteroids,Phil Plait,14:16,"TEDx,astronomy,dinosaurs,science,technology,space,NASA,asteroid"
