fr,en,tr,de,es,title,speaker,duration,tags
"
","
","
","
","
",The worldwide web of belief and ritual,Wade Davis,19:12,"anthropology,beauty,culture,faith,global issues,photography,religion,indigenous peoples"
"
											La culture est née de l'imagination,
											et l'imagination - telle que nous la connaissons
											est née quand notre espèce est descendue
											de notre progéniteur, Homo Erectus
											et, infusée de conscience, a commencé un voyage qui allait l'amener
											à chaque coin du monde habitable.
											Pendant un temps, nous avons partagé la scène avec nos cousins éloignés, Neandertal,
											qui ont clairement eu quelques étincelles de conscience,
											mais que ce soit par l'augmentation de la taille du cerveau
											ou le développement du langage
											ou encore quelque catalyseur évolutionnaire,
											nous avons rapidement laissé Neandertal à son agonie.
											Pendant que le dernier Neandertal disparaissait d'Europe
											il y a 27.000 ans,
											nos ancêtres directs avaient déjà,
											et depuis 5.000 ans,
											rampé dans le ventre de la terre,
											où, à la lueur des bougies de suif,
											ils avaient donné le jour
											au grand art du Paléolithique supérieur.
									","
											You know, culture was born of the imagination,
											and the imagination — the imagination as we know it —
											came into being when our species descended
											from our progenitor, Homo erectus,
											and, infused with consciousness, began a journey that would carry it
											to every corner of the habitable world.
											For a time, we shared the stage with our distant cousins, Neanderthal,
											who clearly had some spark of awareness,
											but — whether it was the increase in the size of the brain,
											or the development of language,
											or some other evolutionary catalyst —
											we quickly left Neanderthal gasping for survival.
											By the time the last Neanderthal disappeared in Europe,
											27,000 years ago,
											our direct ancestors had already,
											and for 5,000 years,
											been crawling into the belly of the earth,
											where in the light of the flickers of tallow candles,
											they had brought into being
											the great art of the Upper Paleolithic.
									","
											Bildiğiniz gibi, kültür hayal gücünden doğmuştur ve
											bizim bildiğimiz şekliyle hayal gücü,
											türümüzün atası Homo erectus soyundan
											geldiği zaman ortaya çıkmıştır ve bilinçle aşılanarak
											dünyanın yaşanılabilir her köşesine
											taşınacağı bir yolculuğa başlamıştır.
											Bir süre sahneyi, açıkça bir miktar farkındalık kıvılcımına sahip olan
											uzak kuzenlerimiz Neandarteller ile paylaştık.
											Ancak, ister beynimizin hacminin artması,
											dilin gelişimi veya
											bazı evrimsel katalizörler yoluyla olsun -
											hayatta kalma mücadelesi verirken kısa sürede Neandertal'i terkettik.
											27,000 yıl önce ilk Neanderaller
											Avrupa'da yok olduklarında,
											İlk atalarımız zaten,
											5000 yıldır,
											iç yağı mumlarının alevinde
											üst Paleolitik dönemin muhteşem sanatını meydana
											getirdikleri bir dünya üzerinde
											gezmekteydiler.
									","
											Kultur entstand aus der Vorstellungskraft
											und die Vorstellungskraft – wie wir sie kennen –
											entstand, als unsere Spezies sich aus
											unserem Vorfahren Homo erectus entwickelte und,
											mit Bewusstsein ausgestattet, eine Reise begann,
											die ihn in jede Ecke der bewohnbaren Erde führte.
											Eine Zeitlang teilten wir uns die Bühne mit unseren entfernten Vettern, den Neandertalern,
											die eindeutig einen Funken Bewusstsein besaßen,
											aber ob nun durch die Vergrößerung des Gehirns
											oder die Entwicklung der Sprache
											oder einen anderen evolutionären Katalysator –
											wir haben die Neandertaler rasch überholt.
											Als der letzte Neandertaler aus Europa verschwand
											vor 27.000 Jahren,
											sind unsere Vorfahren schon
											5.000 Jahre lang
											in den Bauch der Erde gekrochen,
											wo sie im Licht von flackernden Talgkerzen
											die großen Kunstwerke
											des Jungpaläolithikum geschaffen hatten.
									","
											¿Saben? La cultura nació de la imaginación
											y la imaginación — la imaginación como la conocemos
											fue adquirida cuando nuestra especie descendió
											de nuestro progenitor Homo erectus
											y, dotada de conciencia, comenzó un viaje que la llevaría
											a cada rincón del mundo habitable.
											Durante un tiempo, compartimos el escenario con nuestros primos lejanos, los Neanderthal,
											quienes claramente tenían una chispa de conciencia,
											pero bien sea por el incremento en el tamaño del cerebro
											o el desarrollo del lenguaje
											o algún otro catalizador evolutivo,
											rápidamente dejamos a los Neanderthal luchando por sobrevivir.
											Para cuando desapareció el último Neanderthal en Europa
											hace 27,000 años,
											nuestros ancestros ya habían estado,
											por 5,000 años,
											gateando en el vientre de la tierra.
											Y a la parpadeante luz de velas de grasa animal,
											lograron crear
											el maravilloso arte del Paleolítico Superior.
									",The worldwide web of belief and ritual,Wade Davis,19:12,"anthropology,beauty,culture,faith,global issues,photography,religion,indigenous peoples"
"
","
","
","
","
",The worldwide web of belief and ritual,Wade Davis,19:12,"anthropology,beauty,culture,faith,global issues,photography,religion,indigenous peoples"
"
											J'ai passé deux mois dans les cavernes du Sud-Ouest de la France
											avec le poète Clayton Eshleman, qui a écrit un beau livre : ""Juniper Fuse"".
											On pouvait voir cet art et on pouvait, évidemment,
											voir l'organisation sociale complexe
											du le peuple qui lui a donné le jour.
											Plus important, cet art disait une aspiration plus profonde,
											quelque chose de bien plus sophistiqué que la magie de la chasse.
											Clayton l'a dit de cette façon :
											Il a dit, ""Vous savez, clairement à un certain point,
											nous étions tous de nature animale, et à un certain point nous ne l'étions plus.""
											Et il voyait le proto-shamanisme comme un sorte de tentative originale,
											à travers un rite, de réveiller une connexion
											qui avait été irrémédiablement perdue.
											Ainsi il a vu cet art non pas comme
											la magie de la chasse, mais comme des cartes postales nostalgiques.
											Et sous cet éclairage,
											cela prend une toute autre résonance.
									","
											And I spent two months in the caves of southwest France
											with the poet Clayton Eshleman, who wrote a beautiful book called ""Juniper Fuse.""
											And you could look at this art and you could, of course,
											see the complex social organization
											of the people who brought it into being.
											But more importantly, it spoke of a deeper yearning,
											something far more sophisticated than hunting magic.
											And the way Clayton put it was this way.
											He said, ""You know, clearly at some point,
											we were all of an animal nature, and at some point, we weren't.""
											And he viewed proto-shamanism as a kind of original attempt,
											through ritual, to rekindle a connection
											that had been irrevocably lost.
											So, he saw this art not as
											hunting magic, but as postcards of nostalgia.
											And viewed in that light,
											it takes on a whole other resonance.
									","
											""Juniper Fuse"" adında güzel bir kitap yazmış olan,
											Clayton Eshleman isimli bir şair ile güneybatı Fransa'nın mağralarında iki ay geçirdim.
											Bu sanata baktığınızda tabii ki bu sanatı
											meydana getiren insanların
											kompleks sosyal organizasyonlarını görebilirsiniz.
											Ancak daha önemlisi avlanma büyüsünden daha derin
											çok daha sofistike bir özlemden söz ediyordu.
											Clayton bunun şu şekilde açıkladı:
											Dedi ki"" Biliyorsun, belli bir noktada açıkca,
											hepimiz hayvan doğasındaydık ve belli bir noktada ise, değildik.
											İlk şamanizmi, geri döndürülemeyecek şekilde
											kaybolmuş olan bir bağlantıyı, rituel yoluyla
											yeniden alevlendirmek olarak görmektedir.
											Böylelikle, bu sanatı avlanma büyüsü
											olarak değil ancak nostalji kartpostalları olarak görmekteydi.
											Bu ışık altında bakıldığında tamamen
											başka bir yankı almaktadır.
									","
											Ich verbrachte zwei Monate in den Höhlen in Südwestfrankreich
											mit dem Dichter Clayton Eshleman, der das wunderbare Buch ""Juniper Fuse"" geschrieben hat.
											Man kann diese Kunstwerke betrachten und natürlich
											die komplexe soziale Organisation
											der Menschen, die sie geschaffen haben, sehen.
											Viel wichtiger ist: sie zeigen ein tieferes Sehnen,
											etwas weitaus Differenzierteres als die Magie der Jagd.
											Clayton drückte es so aus:
											Er sagte: ""Weißt Du, irgendwann einmal,
											waren wir alle wie Tiere und dann nicht mehr.""
											Er sah Protoschamanismus als eine Art ersten Versuch,
											durch Rituale eine Verbindung wiederherzustellen,
											die unwiederbringlich verloren war.
											So sah er diese Kunst nicht als
											Jagdzauber, sondern als nostalgische Postkarten.
											So betrachtet
											bekommt sie eine völlig andere Resonanz.
									","
											Pasé dos meses en las cuevas del Suroeste de Francia
											con el poeta Clayton Eshleman, quien escribió un hermoso libro titulado ""Juniper Fuse"" (fusión del junípero)
											Y pudes ver ese arte y puedes, por supuesto,
											ver la compleja organización social
											de la gente que lo creó.
											Pero aún más importante, noté que hablaba de una necesidad más profunda,
											algo mucho más sofisticado que la cacería mágica.
											Y Clayton lo expresó de esta manera:
											Dijo, ""Saben, claramente, en algún punto, todos éramos
											de naturaleza animal, y en algún punto, dejamos de serlo""
											Y veía el proto-chamanismo como una especie de intento original
											de, mediante rituales, restablecer una conexión
											que fue irrevocablemente perdida.
											Así que veía este arte no como
											magia para la cacería, sino como postales de nostalgia.
											Y apreciado bajo esa luz,
											adopta una resonancia completamente distinta.
									",The worldwide web of belief and ritual,Wade Davis,19:12,"anthropology,beauty,culture,faith,global issues,photography,religion,indigenous peoples"
"
","
","
","
","
",The worldwide web of belief and ritual,Wade Davis,19:12,"anthropology,beauty,culture,faith,global issues,photography,religion,indigenous peoples"
"
											Et le plus incroyable dans l'art du Paléolithique supérieur
											c'est qu'en tant qu'expression esthétique,
											il a duré près de 20.000 ans.
											Si c'était des cartes postales de nostalgie,
											nos adieux furent certes bien longs.
											Ce fut aussi le début de notre mécontentement,
											parce que si vous vouliez distiller toute notre expérience
											depuis le Paléolithique, ça donnerait deux mots:
											comment et pourquoi.
											Et ceux-ci sont les éclats de perspicacité sur lesquels les cultures ont été forgées.
											Maintenant, tous les peuples partagent les mêmes
											impératifs bruts d'adaptation.
											Nous avons tous des enfants.
											Nous avons tous à faire face au mystère de la mort,
											au monde qui nous attend après la mort,
											aux ainés qui s'éloignent dans leur dernières années.
											Tout ceci fait partie de notre expérience commune,
											et cela ne devrait pas nous surprendre, car après tout,
											les biologistes l'ont finalement prouvé —
											quelque chose que les philosophent ont toujours rêvé être vrai:
											c'est le fait que nous sommes tous frères et soeurs.
											Nous sommes tous découpés dans le même tissu génétique.
											Toute l'humanité, probablement, descend d'un millier de gens
											qui ont quitté l'Afrique il y a environ 70.000 ans.
									","
											And the most amazing thing about the Upper Paleolithic art
											is that as an aesthetic expression,
											it lasted for almost 20,000 years.
											If these were postcards of nostalgia,
											ours was a very long farewell indeed.
											And it was also the beginning of our discontent,
											because if you wanted to distill all of our experience
											since the Paleolithic, it would come down to two words:
											how and why.
											And these are the slivers of insight upon which cultures have been forged.
											Now, all people share the same
											raw, adaptive imperatives.
											We all have children.
											We all have to deal with the mystery of death,
											the world that waits beyond death,
											the elders who fall away into their elderly years.
											All of this is part of our common experience,
											and this shouldn't surprise us, because, after all,
											biologists have finally proven it to be true,
											something that philosophers have always dreamt to be true.
											And that is the fact that we are all brothers and sisters.
											We are all cut from the same genetic cloth.
											All of humanity, probably, is descended from a thousand people
											who left Africa roughly 70,000 years ago.
									","
											Üst Paleolitik sanat ile ilgili en şaşırtıcı şey ise
											bir estetik ifade biçimi olarak
											neredeyse 20,000 yol boyunca sürmüş olmasıdır.
											Eğer bunlar nostaljinin kartpostalları idiyse
											bizimki gerçekten çok uzun bir vedaydı.
											Bu ayrıca bizim huzursuzluğumuzun başlangıcıydı,
											çünkü Paleolitik'ten itibaren tüm deneyimlerimizi
											damıtacak olursak, iki kelimeye indirgenirdi:
											nasıl ve niçin.
											Bunlar kültürlerin üzerine işlendiği kavrayış dilimleridirler.
											Şimdi, bütün insanlar aynı ham,
											uyarlanabilir zorunlulukları paylaşmaktadır.
											Hepimizin çocukları var.
											Hepimiz ölüm miti, ölümden sonra
											bizi bekleyen dünya, yaşlanan büyüklerimiz
											ile uğraşmak zorundayız.
											Bütün bunlar bizim ortak deneyimimizin bir parçası,
											ve bu bizi şaşırtmamalı çünkü,
											biologlar sonunda, filozofların her zaman doğru olduğunu
											hayal ettikleri bir şeyin doğruluğunu kanıtladılar.
											Bu, hepimizin erkek ve kız kardeşler olduğumuz gerçeğidir.
											Hepimiz aynı genetik kumaştan kesildik.
											İnsanlığın tümü, takriben 70.000 yıl önce Afrika'yı
											terk eden muhtemelen 1000 kişinin soyundan gelmektedir.
									","
											Das Erstaunlichste an der jungpaläolithischen Kunst ist,
											dass sie als ästhetische Ausdrucksform
											knapp 20.000 Jahre überdauerte.
											Wenn das nostalgische Postkarten sind,
											war unser Abschied wirklich sehr, sehr lang.
											Und es war auch der Anfang unserer Unzufriedenheit,
											denn wenn man unsere gesamten Erfahrungen
											seit dem Paläolithikum zusammenfasst, bleiben zwei Worte:
											wie und warum.
											Das sind die Erkenntnissplitter, aus denen Kulturen geschmiedet werden.
											Alle Menschen teilen die gleichen
											groben, anpassungsfähigen Vorgaben.
											Wir alle haben Kinder.
											Wir alle müssen uns mit dem Mysterium des Todes auseinandersetzen,
											mit der Welt, die uns nach den Tode erwartet,
											mit dem Altwerden unserer Eltern.
											All das gehört zu unserer gemeinsamen Erfahrung.
											Das sollte uns nicht überraschen, denn schließlich
											haben Biologen nun endlich nachweisen können,
											wovon die Philosophen schon immer als Wahrheit geträumt hatten:
											die Tatsache, dass wir alle Geschwister sind.
											Wir sind alle aus dem gleichen genetischen Holz geschnitzt.
											Die gesamte Menschheit stammt wahrscheinlich von eintausend Menschen ab,
											die vor ungefähr 70.000 Jahren Afrika verlassen haben.
									","
											Lo más asombroso del arte del Paleolítico Superior
											es que, como expresión estética,
											ha durado casi 20,000 años.
											Si estas son postales de nostalgia,
											la nuestra es una despedida realmente larga.
											Y también fue el comienzo de nuestro descontento,
											pues si quisiéramos destilar toda nuestra experiencia
											desde el Paleolítico, se reduciría a dos palabras:
											Cómo y Por qué.
											Y sobre estos fragmentos de conciencia hemos forjado culturas.
											Ahora, todos los pueblos comparten los mismos
											y crudos imperativos adaptativos.
											Todos tenemos hijos.
											Todos tenemos que lidiar con el misterio de la muerte,
											el mundo que espera tras la muerte,
											los ancianos que se deslizan hacia sus años de vejez.
											Todo esto es parte de nuestra experiencia común,
											y no debería sorprendernos, porque después de todo,
											los biólogos comprobaron que es cierto —
											algo que los filósofos siempre soñaban fuera cierto:
											el hecho de que todos somos hermanos y hermanas.
											Todos fuimos cortados de la misma tela genética.
											Toda la humanidad, probablemente, desciende de mil personas
											que dejaron África hace apenas 70,000 años.
									",The worldwide web of belief and ritual,Wade Davis,19:12,"anthropology,beauty,culture,faith,global issues,photography,religion,indigenous peoples"
"
","
","
","
","
",The worldwide web of belief and ritual,Wade Davis,19:12,"anthropology,beauty,culture,faith,global issues,photography,religion,indigenous peoples"
"
											Mais le corollaire est que
											si nous sommes tous frères et soeurs
											et partageons le même matériau génétique,
											toutes les populations humaines partagent le même génie humain brut,
											la même acuité intellectuelle.
											Et donc, que ce génie soit placé
											dans la créativité technologique
											qui a été le grand succès de l'Occident —
											ou par contraste, à démêler les complexes
											brins de mémoire inhérents à un mythe,
											est purement une question de choix et d'orientation culturelle.
											Il n'y a pas de progrès
											en terme d'expérience humaine.
											Il n'y a pas de trajectoire du progrès. Il n'y a pas de pyramide
											pour placer, comme par hasard, l'Angleterre Victorienne au sommet
											et en descendant le long des flancs
											les soi-disant primitifs de notre monde.
											Tous les peuples sont simplement des options culturelles,
											différentes visions de la vie elle-même.
											Mais qu'est-ce que j'entends par visions différentes de la vie
											qui génèrent des possibilités
											d'existence complètement différentes ?
									","
											But the corollary of that is that,
											if we all are brothers and sisters
											and share the same genetic material,
											all human populations share the same raw human genius,
											the same intellectual acuity.
											And so whether that genius is placed
											into — technological wizardry
											has been the great achievement of the West —
											or by contrast, into unraveling the complex threads
											of memory inherent in a myth,
											is simply a matter of choice and cultural orientation.
											There is no progression of affairs
											in human experience.
											There is no trajectory of progress. There's no pyramid
											that conveniently places Victorian England at the apex
											and descends down the flanks
											to the so-called primitives of the world.
											All peoples are simply cultural options,
											different visions of life itself.
											But what do I mean by different visions of life
											making for completely different
											possibilities for existence?
									","
											Ancak bunun sonucu şudur:
											eğer hepimiz kardeş isek,
											ve aynı genetik malzemeyi paylaşıyorsak,
											tüm insan nüfusları aynı ham insan dehasını,
											aynı zekayı paylaşmaktadırlar.
											Böylece, bu dehanın Batının büyük başarısı olan
											teknolojik sihre mi yoksa tersine
											efsanenin özündeki anıların
											karmaşık düğümlerini çözmek için mi kullanıldığı
											sadece bir tercih ve kültürel
											yönelim meselesidir.
											İnsan deneyiminde
											şartların ilerlemesi diye bir şey yoktur.
											İlerleyişin bir yörüngesi yoktur.
											Viktorya dönemi İngilteresini en tepeye
											ve kanatlardan aşağıya doğru
											dünyanın sözde ilkellerini koyan bir piramit bulunmamaktadır.
											Tüm insanlar sadece kültürel opsiyonlar,
											hayatın değişik görünüşleridirler.
											Ancak, varoluş için tamamen farklı
											ihtimaller barındıran, hayatın
											farklı görünümleri ile ne demek istiyorum?
									","
											Aber die logische Folge ist, dass,
											wenn wir alle Geschwister sind
											und das gleiche genetische Material haben,
											alle Menschen die gleiche menschliche Ur-Genialität teilen,
											die gleiche intellektuelle Schärfe.
											Ob nun diese Genialität ihren Ausdruck findet
											in technologischer Zauberei
											– der großen Errungenschaft der westlichen Welt –
											oder im Gegensatz dazu, im Entwirren der komplexen Fäden
											der Erinnerung, die in einem Mythos steckt,
											ist einfach eine Frage der Wahl und der kulturellen Orientierung.
											Es gibt keine festgelegte Abfolge der Dinge
											in der menschlichen Erfahrung.
											Es gibt keinen Entwicklungsverlauf, keine Pyramide
											wo ganz oben das viktorianische England steht
											und mit einem stufenweisen Abstieg nach unten
											zu den sogenannten primitiven Völkern der Welt.
											Alle Völker sind ganz einfach kulturelle Möglichkeiten,
											unterschiedliche Visionen des Lebens an sich.
											Was meine ich mit unterschiedlichen Visionen des Lebens,
											die völlig unterschiedliche
											Möglichkeiten des Daseins bedeuten?
									","
											Pero el corolario a eso es que
											si todos somos hermanos y hermanas
											y compartimos el mismo material genético,
											toda población humana tiene la misma genialidad humana en crudo,
											la misma agudeza intelectual.
											De modo que, si invertimos esa genialidad
											en desarrollar maravillas tecnológicas —
											lo que ha sido el gran logro de Occidente —
											o por contraste, en desenredar las complejas tramas
											de memoria inherentes a un mito,
											es una simple cuestión de elección y orientación cultural.
											No hay una progresión en los asuntos
											de la experiencia humana.
											No hay una trayectoria de progreso. Ni una pirámide
											que convenientemente ubica a la Inglaterra Victoriana
											en el ápice y desciende por el costado
											hacia los llamados ""primitivos"" del mundo.
											Todos los pueblos son simplemente opciones culturales,
											diferentes visiones de la vida misma.
											¿A que me refiero con diferentes visones de la vida
											que crean posibilidades de existencia
											completamente diferentes?
									",The worldwide web of belief and ritual,Wade Davis,19:12,"anthropology,beauty,culture,faith,global issues,photography,religion,indigenous peoples"
"
","
","
","
","
",The worldwide web of belief and ritual,Wade Davis,19:12,"anthropology,beauty,culture,faith,global issues,photography,religion,indigenous peoples"
"
											Eh bien, glissons-nous un instant dans la plus grande sphère culturelle
											jamais mise au monde par l'imagination —
											celle de la Polynésie.
											10.000 kilometres carrés,
											des dizaines de milliers d'îles éparpillées comme des joyaux sur l'Océan Austral.
											J'ai récemment vogué sur le Hokulea,
											qui tient son nom de l'étoile sacrée de Hawaï,
											à travers le Pacifique Sud pour faire un film
											sur les navigateurs.
											Ce sont des hommes et des femmes qui, encore aujourd'hui, peuvent nommer
											250 étoiles dans le ciel nocturne.
											Qui peuvent percevoir la présence d'atolls éloignés,
											d'îles au-delà de l'horizon visible,
											juste en observant la réverbération des vagues
											sur la coque de leur navire, sachant très bien
											que chaque groupe d'île du Pacifique
											posséde son schéma de réfraction unique
											qui peut être lu avec la même perspicacité
											que celle d'un médecin légiste lisant une empreinte digitale.
											Ce sont des marins qui dans la pénombre, dans la coque du vaisseau,
											peuvent distinguer jusqu'à 32 différents renflements de la mer
											passant sur le canoë à un moment donné,
											distinguant les perturbations locales des vagues
											des grands courants qui pulsent à travers l'océan,
											et qui peuvent être suivis avec la même aisance
											qu'un explorateur terrestre suivrait une rivière jusqu'à la mer.
											De fait, si vous preniez tout le génie
											qui nous a permis de mettre un homme sur la lune
											et l'appliquiez à une compréhension de l'océan,
											vous obtiendriez la Polynésie.
									","
											Well, let's slip for a moment into the greatest culture sphere
											ever brought into being by the imagination,
											that of Polynesia.
											10,000 square kilometers,
											tens of thousands of islands flung like jewels upon the southern sea.
											I recently sailed on the Hokulea,
											named after the sacred star of Hawaii,
											throughout the South Pacific to make a film
											about the navigators.
											These are men and women who, even today, can name
											250 stars in the night sky.
											These are men and women who can sense the presence of distant atolls
											of islands beyond the visible horizon,
											simply by watching the reverberation of waves
											across the hull of their vessel, knowing full well
											that every island group in the Pacific
											has its unique refractive pattern
											that can be read with the same perspicacity
											with which a forensic scientist would read a fingerprint.
											These are sailors who in the darkness, in the hull of the vessel,
											can distinguish as many as 32 different sea swells
											moving through the canoe at any one point in time,
											distinguishing local wave disturbances
											from the great currents that pulsate across the ocean,
											that can be followed with the same ease
											that a terrestrial explorer would follow a river to the sea.
											Indeed, if you took all of the genius
											that allowed us to put a man on the moon
											and applied it to an understanding of the ocean,
											what you would get is Polynesia.
									","
											Bir anlığına hayal gücü tarafından şu ana kadar
											meydana getirilmiş en muhteşem kültür sahasına,
											Polonezya'ya bir göz atalım.
											10,000 kilometrekare, onlarca binlerce ada
											güney denizi üzerine mücevherler gibi fırlatılmışlar.
											Yakın zamanda, denizciler hakkında
											bir film yapmak için, tüm Güney Pasifik boyunca,
											ismini Hawai'nin kutsal yıldızından alan Hokulea üzerinde,
											denize açıldım.
											Bunlar, bugün bile, geceleyin gökyüzünde
											250 yıldızın ismini söyleyebilen erkekler ve kadınlar.
											Bunlar, ufkun ötesindeki uzak mercan adalarının varlığını;
											teknelerinin gövdeleri boyunca
											dalgaların kırılmalarını izleyerek,
											Pasifikteki her ada grubunun; bir adli tıp uzmanının
											parmak izi okuyuşundaki,
											aynı kesinlik ile okunabilen,
											kendine özgü kırılma biçimleri olduğunu çok iyi bilerek,
											hisseden erkek ve kadınlar.
											Bunlar, karanlıkta, teknelerinin gövdelerinde,
											zaman içinde herhangi bir noktada, kano boyunca hareket ederek,
											okyanus boyunca titreşen büyük akıntılardan
											lokal dalga bozukluklarını ayırt ederek,
											32 kadar farklı deniz kabarmasını,
											dünyevi bir kaşifin bir nehri denize kadar takip etmesindeki
											aynı kolaylıkla seçebilen denizciler.
											Aslında, bizim ay üzerine bir insan
											koymamızı sağlayan tüm dehayı alır
											ve bunu okyanusun anlaşılmasına uygularsanız
											elde edeceğiniz şey Polonezya'dır.
									","
											Nun, tauchen wir einen kurzen Moment in den größten Kulturkreis ein,
											der jemals durch Vorstellungskraft erschaffen wurde,
											der Kulturkreis von Polynesien.
											10.000 Quadratkilometer,
											zehntausende von Inseln wie Juwelen über die Südsee verstreut.
											Vor Kurzem segelte ich auf der Hokulea,
											die nach dem heiligen Stern von Hawaii benannt ist,
											durch den Südpazifik, um einen Film zu drehen
											über die Navigatoren.
											Das sind Männer und Frauen, die selbst heute noch
											250 Sterne im Nachthimmel benennen können.
											Es sind Männer und Frauen, die die Präsenz eines fernen Atolls von Inseln
											weit über den sichtbaren Horizont hinaus wahrnehmen können,
											nur indem sie die Resonanz der Wellen beobachten,
											die über dem Schiffsrumpf entsteht, und die genau wissen,
											dass jede Inselgruppe des Pazifiks
											ein eigenes Brechungsmuster hat,
											das man mit dem selben Scharfsinn lesen kann,
											mit dem ein Kriminaltechniker einen Fingerabdruck studiert.
											Diese Seeleute können im Dunkeln, im Rumpf des Schiffes,
											bis zu 32 verschiedene Arten von Seegang unterscheiden,
											sie können sich zu jedem beliebigen Zeitpunkt durch das Kanu bewegen
											und Veränderungen der lokalen Wellen von den
											großen Strömungen unterscheiden, die durch den Ozean pulsieren,
											und denen man genauso leicht folgen kann,
											wie Entdecker zu Lande einem Fluß zum Meer folgen.
											Wenn man all die Genialität nehmen würde,
											mit der wir einen Menschen auf den Mond schicken konnten,
											und sie für ein Verständnis des Ozeans heranzöge,
											dann würde man Polynesien bekommen.
									","
											Bueno, vayamos por un momento a la mayor esfera cultural
											jamas creada por la imaginación —
											la de Polynesia.
											10,000 kilómetros cuadrados,
											decenas de miles de islas dispersas como joyas en el mar del sur.
											Hace poco navegué en el Hokulea,
											bautizado como la estrella sagrada de Hawaii,
											alrededor del Pacífico Sur para grabar un
											documental sobre los navegantes.
											Estos hombres y mujeres que, incluso hoy día, pueden nombrar
											250 estrellas en el cielo nocturno.
											Estos son hombres y mujeres que pueden sentir la presencia de distantes atolones
											de islas más allá del horizonte visible,
											simplemente observando la reverberación de las olas
											en el casco de su nave, sabiendo perfectamente
											que cada grupo de islas del Pacífico
											tiene un patrón de refracción único
											que puede ser leído con la misma perspicacia
											con la que un científico forense lee una huella digital.
											Estos navegantes que en la oscuridad, con ver el casco de la nave,
											pueden distinguir hasta 32 tipos de olas
											golpear su canoa al mismo tiempo,
											diferenciando las perturbaciones locales
											de las grandes corrientes que pulsan en todo el océano,
											que pueden seguirse con la misma facilidad
											con la que un explorador terrestre puede seguir un río al mar.
											En verdad, si tomáramos toda la genialidad
											que nos permitió poner un hombre en la luna
											y la aplicáramos al entendimiento del océano,
											obtendríamos la Polinesia.
									",The worldwide web of belief and ritual,Wade Davis,19:12,"anthropology,beauty,culture,faith,global issues,photography,religion,indigenous peoples"
