es,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",The great penguin rescue,Dyan deNapoli,11:43,"TEDx,animals,birds,collaboration,global issues,oceans,science"
"
											Desde que tengo memoria,
											he sentido una conexión muy profunda
											con los animales y el océano.
											Y, a esta edad,
											mi ídolo
											era el delfín Flipper.
											Cuando me enteré de las especies en peligro de extinción,
											me sentí muy apenada al saber
											que cada día había animales que estaban siendo borrados de la faz de la tierra.
											Quería hacer algo para ayudar,
											pero siempre me preguntaba
											qué podía hacer una sola persona para lograr un cambio.
											Y pasaron 30 años
											hasta que finalmente obtuve la respuesta.
									","
											Tanto quanto me consigo lembrar,
											sempre senti uma ligação muito profunda
aos animais e ao oceano.
											E, com esta idade, o meu ídolo pessoal
era Flipper, o golfinho.
											Quando soube que havia
espécies em perigo,
											fiquei verdadeiramente angustiada ao saber
											que, todos os dias, havia animais
definitivamente varridos da face da Terra.
											Eu queria fazer alguma coisa para ajudar
mas perguntava-me sempre:
											Como é que uma pessoa
podia fazer a diferença?
											Demorou 30 anos,
											mas acabei por obter
a resposta a essa pergunta.
									","
											Kendimi bildim bileli
											okyanus ve hayvanlar ile aramda
											derin bir bağ olmuştur.
											Ve bu yaşta,
											kişisel idolüm
											yunus Flipper'dı.
											Nesli tükenmekte olan canlı türleri hakkında ilk kez bilgi edindiğimde
											hayvanların her gün dünya üzerinden sonsuza dek silindiklerini
											öğrenmiş olmaktan büyük bir üzüntü duydum.
											Bu konuda bir şeyler yapmak istedim
											ancak bir insan tek başına
											fark yaratabilecek ne yapabilirdi ki?
											Bu soruya cevap bulmak
											tam 30 yıl aldı.
									","
											Aussi loin que je me rappelle,
											j'ai ressenti une connexion très profonde
											avec les animaux et l'océan.
											Et à cet âge-là,
											mon idole
											était Flipper le dauphin.
											Et quand j'ai entendu parler pour la première fois des espèces menacées,
											j'étais vraiment bouleversée de savoir
											que chaque jour des animaux sont définitivement éliminés de la surface de la terre.
											Et je voulais faire quelque chose contre ça,
											mais je me suis toujours demandé
											ce qu'une seule personne pouvait faire pour faire une différence.
											Et ça devait prendre 30 ans,
											mais j'allais finir par trouver la réponse à cette question.
									","
											Solange ich mich erinnern kann,
											habe ich eine sehr tiefe Verbindung
											zu Tieren und zum Ozean verspürt.
											Und in diesem Alter
											war mein persönliches Idol
											Flipper, der Delphin.
											Als ich zuerst von gefährdeten Arten erfahren habe,
											war ich sehr erschüttert zu lernen,
											dass jeden Tag Tierarten für immer vom Angesicht dieser Erde verschwinden.
											Und ich wollte etwas tun, um zu helfen,
											aber ich fragte mich immer,
											was ein Mensch schon tun könnte, um einen Unterschied zu machen?
											Es würde 30 Jahre dauern,
											aber schließlich fand ich die Antwort auf diese Frage.
									",The great penguin rescue,Dyan deNapoli,11:43,"TEDx,animals,birds,collaboration,global issues,oceans,science"
"
","
","
","
","
",The great penguin rescue,Dyan deNapoli,11:43,"TEDx,animals,birds,collaboration,global issues,oceans,science"
"
											Cuando estas imágenes desgarradoras de aves cubiertas de petróleo
											emergieron desde el golfo de México, el año pasado,
											durante el horrible derrame de petróleo de BP,
											una bióloga alemana llamada Silvia Gaus
											dijo lo siguiente:
											""Se debería practicar la eutanasia en todas estas aves
											porque los estudios han demostrado
											que menos del 1 %
											sobreviven después de ser rescatadas"".
											Estuve totalmente en desacuerdo.
											Además, creo que todos los animales cubiertos de petróleo
											merecen una segunda oportunidad de vida.
											Y quiero decirles
											por qué estoy tan segura de esto.
									","
											Quando estas imagens desoladoras
de aves cobertas de petróleo
											começaram finalmente a aparecer
do Golfo do México no ano passado
											durante o terrível derrame
de petróleo da BP,
											uma bióloga alemã chamada Silvia Gaus
disse, literalmente:
											""Devíamos abater todas as aves
cobertas de petróleo
											""porque os estudos têm mostrado
											""que, depois de libertadas,
só sobrevivem menos de 1%.""
											E eu não podia discordar mais.
											Além disso, acredito
que todos os animais sujos de petróleo
											merecem uma segunda oportunidade na vida.
											E quero contar-vos porque é que
estou tão convicta disso.
									","
											Meksika körfezinde geçen sene meydana gelen korkunç BP petrol sızıntısı esnasında
											petrole bulanan kuşların yürek parçalayıcı bu resimleri
											ortaya çıkmaya başladığı zaman
											Siliva Gaus adında Alman bir biyolog
											şöyle demişti:
											""Petrole bulanmış bütün kuşların hayatlarina ötenazi yöntemiyle son vermeliyiz
											çünkü yapılan çalışmalar
											salındıktan sonra sadece
											yüzde birden daha azının hayatta kaldığını gösteriyor.""
											Bu görüşe kesinlikle katılmıyordum.
											Dahası, bu durumdaki her hayvanın
											yaşamda ikinci bir şansı hakettiğine inanıyorum.
											Size bu konuda niye bu kadar hassas olduğumu
											anlatmak istiyorum.
									","
											Quand ces images déchirantes d'oiseaux mazoutés
											ont finalement commencé à émerger du Golfe du Mexique l'an dernier
											au cours de cette horrible marée noire causée par BP,
											un biologiste allemand du nom de Sylvia Gaus
											a dit ceci,
											""Nous devrions euthanasier tous les oiseaux mazoutés
											parce que les études ont montré
											que moins d'un pour cent
											survivent après avoir été remis en liberté.""
											Et je ne pouvais pas être moins d'accord.
											Et de plus, je crois que tout animal mazouté
											mérite une deuxième chance de vivre.
											Et je veux vous dire
											pourquoi ça me tient à cœur.
									","
											Als diese herzzerreißenden Bilder von mit Öl bedeckten Vögeln
											im letzten Jahr vom Golf von Mexiko zu uns kamen,
											nach der grauenerregenden BP Ölkatastrophe,
											wurde eine deutsche Biologin namens Silvia Gaus
											so zitiert:
											""Wir sollten alle mit Öl überzogenen Vögel einschläfern,
											weil Studien gezeigt haben,
											dass weniger als ein Prozent von ihnen überlebt,
											nachdem sie freigelassen werden.""
											Und ich konnte dem überhaupt nicht zustimmen.
											Zudem glaube ich, dass jedes mit Öl überzogene Tier
											eine zweite Chance im Leben verdient.
											Und ich möchte Ihnen erklären,
											warum mir daran so viel liegt.
									",The great penguin rescue,Dyan deNapoli,11:43,"TEDx,animals,birds,collaboration,global issues,oceans,science"
"
","
","
","
","
",The great penguin rescue,Dyan deNapoli,11:43,"TEDx,animals,birds,collaboration,global issues,oceans,science"
"
											El 23 de junio del 2000,
											un barco llamado ""Treasure""
											se hundió frente a las costas de Ciudad del Cabo, en Sudáfrica,
											derramando 1 300 toneladas de combustible,
											que contaminaron los hábitats
											de casi la mitad de la población mundial
											de pingüinos africanos.
											El barco se hundió entre la isla de Robben en el sur
											y la isla de Dassen en el norte.
											Estas son dos de las principales islas de apareamiento de pingüinos.
											Y exactamente 6 años y 3 días antes,
											el 20 de junio de 1994,
											un barco llamado ""Apollo Sea"" se hundió cerca de la isla de Dassen,
											cubriendo de petróleo 10 000 pingüinos,
											de los cuales murieron la mitad.
											Cuando el ""Treasure"" se hundió en el 2000,
											era la mejor temporada alta de apareamiento
											jamás registrada por los científicos para el pingüino africano,
											que, en su momento, fue catalogado como una especie en extinción.
											Y, pronto, cerca de 20 000 pingüinos
											estaban cubiertos con este aceite tóxico.
											El centro local de rescate de aves marinas, llamado SANCCOB,
											lanzó inmediatamente una operación masiva de rescate,
											que pronto se convertiría
											en el más grande rescate de animales de la historia.
									","
											No dia 23 de junho de 2000,
											um navio chamado Treasure
											afundou-se ao largo da costa
de Capetown, na África do Sul,
											derramando 1300 toneladas de combustível,
											que poluíram os habitats de quase metade
da população mundial
											de pinguins africanos.
											Este navio afundou-se
entre a ilha Robben, para o sul,
											e a ilha Dassen, para o norte.
											Estas são duas das principais ilhas
de reprodução de pinguins.
											Exatamente seis anos e três dias antes,
											a 20 de Junho de 1994,
											um navio chamado Apollo Sea
afundara-se perto da ilha Dassen,
											cobrindo de petróleo 10 000 pinguins,
metade dos quais morreu.
											Quando o Treasure se afundou, em 2000,
											estava no auge a melhor época de reprodução
											que os cientistas jamais tinham registado
nos pinguins africanos
											que, na altura, constavam
da lista de espécies em perigo.
											Rapidamente, perto de 20 000 pinguins
											ficaram cobertos com petróleo tóxico.
											O centro de salvamento de aves marinhas
local, chamado SANCCOB,
											lançou imediatamente uma operação
de salvamento em grande escala
											que depressa se tornaria no maior
salvamento de animais jamais realizado.
									","
											23 Haziran 2000'de
											'Treasure' (Hazine) adlı bir gemi
											Güney Afrika'da Capetown açıklarında batarak
											1300 ton yakıt sızdırdı
											ve dünya üzerindeki Afrika penguen nüfusunun
											neredeyse yarısının
											yaşam alanlarını kirletti.
											Gemi, güneyde Robben Adası ve kuzeyde Dassen adası
											arasında bir yerde battı.
											Ve bunlar penguenlerin en çok üredikleri adalardan ikisi.
											Bundan tam olarak altı yıl üç gün önce,
											20 Haziran 1994'te,
											'Apollo Sea' adında bir gemi Dassen adası yakınlarında batarak
											10.000 pengueni petrole bulamış
											ve bunların yarısı da ölmüştü.
											'Treasure' gemisinin battığı 2000 yılı,
											tehlike altındaki türler listesinde gösterilen Afrika penguenlerinin
											bilimadamları tarafından o ana kadar kaydedilmiş
											en yüksek üreme oranlarının olduğu zamandı.
											Ve çok geçmeden 20.000 penguen
											bu zehirli petrol ile kaplanmıştı.
											Ve SANCCOB adındaki yerel deniz kuşları rehabilitasyon merkezi
											anında devasa bir kurtarma operasyonu başlattı.
											Bu girişim o zamana kadar yapılmış
											en büyük hayvan kurtarma operasyonu haline gelecekti.
									","
											Le 23 juin 2000,
											un bateau appelé le Treasure
											a coulé au large de Cape Town, en Afrique du Sud
											déversant 1300 tonnes de pétrole,
											qui a pollué les habitats
											de près de la moitié de la population mondiale
											de pingouins africains.
											Le bateau a coulé entre l'île de Robben au sud
											et l'île de Dassen au nord.
											Et ce sont deux des principales îles où les pingouins se reproduisent.
											Et exactement 6 ans et 3 jours plus tôt
											le 20 juin 1994,
											un bateau appelé Apollo Sea a coulé près de l'île de Dassen
											mazoutant 10 000 pingouins,
											dont la moitié sont morts.
											Et quand le Treasure a coulé en 2000,
											c'était au plus fort de la meilleure saison de reproduction
											jamais enregistrée par les scientifiques pour le pingouin africain,
											qui à l'époque, était sur la liste des espèces menacées.
											Et rapidement, presque 20 000 pingouins
											ont été couvert de ce pétrole toxique.
											Et le centre local de secours pour les oiseaux marins, appelé SANCCOB,
											a immédiatement lancé une opération de sauvetage d'envergure,
											qui allait bientôt devenir
											la plus grande opération de sauvetage d'animaux jamais entreprise.
									","
											Am 23. Juni 2000
											sank ein Schiff namens Treasure
											vor der Küste von Capetown, Südafrika.
											1.300 Tonnen Öl liefen aus,
											die die Lebensräume von fast der Hälfte
											der weltweiten Population von afrikanischen Pinguinen
											verseuchten.
											Das Schiff sank zwischen Robben Island im Süden
											und Dassen Island im Norden.
											Dies sind zwei der Hauptinseln, auf denen die Pinguine brüten.
											Und genau sechs Jahre und drei Tage vorher,
											am 20. Juni 1994,
											sank ein Schiff namens Apollo Sea in der Nähe von Dassen Island.
											10.000 Pinguine wurden mit Öl verseucht —
											die Hälfte von ihnen starb.
											Als die Treasure im Jahr 2000 sank,
											beobachtete man gerade den Höhepunkt der besten Brütezeit,
											den die Wissenschaftler für afrikanische Pinguine je verzeichnet hatten —
											die zu diesem Zeitpunkt als gefährdete Art galten.
											Bald waren fast 20.000 Pinguine
											mit diesem giftigen Öl überzogen.
											Das lokale Seevogelrettungszentrum, genannt SANCCOB,
											setzte sofort eine massive Rettungsoperation in Gang —
											und das sollte bald
											die größte je durchgeführte Tierrettung werden.
									",The great penguin rescue,Dyan deNapoli,11:43,"TEDx,animals,birds,collaboration,global issues,oceans,science"
"
","
","
","
","
",The great penguin rescue,Dyan deNapoli,11:43,"TEDx,animals,birds,collaboration,global issues,oceans,science"
"
											En esa época, trabajaba cerca de allí.
											Me encargaba de los pingüinos del Acuario de Nueva Inglaterra
											y ayer hizo exactamente 11 años
											que sonó el teléfono en la oficina de los pingüinos.
											Y, con esa llamada, mi vida cambiaría para siempre.
											Era Estelle van der Meer, de SANCCOB,
											y me dijo: ""Por favor venga a ayudarnos.
											Tenemos miles de pingüinos cubiertos de petróleo
											y miles de voluntarios entusiastas
											pero completamente inexpertos.
											Y necesitamos expertos en pingüinos para capacitarlos y supervisarlos"".
											Así que dos días después,
											estaba en un avión rumbo a Ciudad del Cabo
											con un equipo de especialistas en pingüinos.
									","
											Nessa altura, eu trabalhava na rua.
											Era especialista em pinguins
no Aquário de Nova Inglaterra.
											E fez ontem exatamente 11 anos,
											o telefone tocou no gabinete dos pinguins.
											Com aquela chamada,
a minha vida mudaria para sempre.
											Era uma tal Estelle van der Meer
a telefonar do SANCCOB, dizendo:
											""Por favor, venham ajudar-nos.
											""Temos milhares de pinguins
cobertos de petróleo
											""e milhares de voluntários esforçados,
mas totalmente inexperientes
											""Precisamos de especialistas em pinguins
que venham treiná-los e supervisioná-los.""
											Assim, dois dias depois,
											eu estava num avião a caminho de Capetown
											com uma equipa
de especialistas em pinguins.
									","
											O sıralar sokağın hemen aşağısında onlara yakın bir yerde çalışıyordum.
											New England Akvaryumu'nda penguen bakıcısıydım.
											Ve tam olarak 11 yıl önce dün,
											penguen ofisindeki telefonum çaldı.
											Ve bu çağrı ile hayatım sonsuza kadar değişecekti.
											Arayan SANCCOB'dan Estelle van der Meer'di.
											""Lütfen yardım edin.
											Binlerce petrole bulanmış penguen
											ve binlerce istekli
											ama tamamen deneyimsiz gönüllümüz var.
											Ve bu gonüllüleri eğitecek ve idare edecek penguen uzmanlarına ihtiyaç var"" dedi.
											İki gün sonra
											penguen uzmanlarından oluşan bir takım ile birlikte
											Capetown'a giden bir uçaktaydım.
									","
											A l'époque, je travaillais au bout de la rue.
											Je m'occupais de l'aquarium des pingouins à l'Aquarium de Nouvelle Angleterre.
											Et il y a exactement 11 ans hier,
											le téléphone a sonné au bureau des pingouins.
											Et avec cet appel, ma vie allait changer à jamais.
											C'était un appel d'Estelle van der Meer du SANCCOB,
											qui m'a dit ""S'il vous plait, venez nous aider.
											Nous avons des milliers de pingouins mazoutés
											et des milliers de bénévoles pleins de bonne volonté
											mais complètement inexpérimentés.
											Et nous avons besoin d'experts en pingouins pour les former et les superviser.""
											Alors deux jours plus tard,
											j'étais dans un avion qui allait à Capetown
											avec une équipe de spécialistes des pingouins.
									","
											Damals habe ich nicht weit entfernt gearbeitet.
											Ich war Pinguin-Aquaristikerin im New England Aquarium.
											Und gestern vor genau 11 Jahren
											klingelte das Telefon im Pinguin-Büro.
											Mit diesem Anruf sollte mein Leben für immer verändert werden.
											Es war Estelle van der Meer, die aus dem SANCCOB anrief
											und sagte: ""Bitte kommen Sie uns helfen.
											Wir haben Tausende von Pinguinen, die mit Öl bedeckt sind,
											und Tausende von motivierten,
											aber völlig unerfahrenen Freiwilligen.
											Wir brauchen Pinguin-Experten, die sie trainieren und überwachen.""
											Deswegen befand ich mich zwei Tage später
											in einem Flugzeug nach Capetown,
											mit einer Gruppe von Pinguin-Spezialisten.
									",The great penguin rescue,Dyan deNapoli,11:43,"TEDx,animals,birds,collaboration,global issues,oceans,science"
"
","
","
","
","
",The great penguin rescue,Dyan deNapoli,11:43,"TEDx,animals,birds,collaboration,global issues,oceans,science"
"
											Y la escena en ese edificio
											era devastadora y surrealista.
											De hecho, mucha gente la asoció a una zona de guerra.
											La semana pasada, una niña de 10 años me preguntó:
											""¿Cómo se sintió
											cuando entró en el edificio por primera vez
											y vio tantos pingüinos cubiertos de petróleo?""
											Y esto es lo que pasó.
											Me remonté inmediatamente
											a aquel momento en el tiempo.
											Los pingüinos son aves que gritan bastante
											y son muy, muy ruidosos.
											Entonces, me imaginaba que al entrar al edificio
											iba a encontrarme con esa cacofonía
											de chillidos, roznidos y graznidos,
											pero en vez de eso,
											al entrar al edificio,
											reinaba un silencio extraño.
											Así que era muy claro
											que las aves estaban estresadas, enfermas y traumatizadas.
									","
											A cena, no interior do edifício,
era devastadora e surreal.
											De facto, muitas pessoas compararam-na
a uma zona de guerra.
											Na semana passada, uma menina
de 10 anos perguntou-me:
											""O que é que sentiu quando entrou
pela primeira vez naquele edifício
											""e viu tantos pinguins cobertos de petróleo?""
											E foi isto que aconteceu.
											Senti-me instantaneamente
transportada àquele preciso momento.
											Os pinguins são aves muito vocais
e muito, muito barulhentos.
											Por isso, eu esperava entrar no edifício
											e encontrar uma cacofonia
de buzinas, gritos e grasnidos.
											Mas, em vez disso,
											quando atravessámos aquelas portas
e entrámos no edifício,
											ele estava assustadoramente silencioso.
											Era muito evidente
											que estas aves estavam sob ""stress"",
doentes e traumatizadas.
									","
											Ve bu binanın içindeki manzara
											kahredici ve gerçek ötesi bir şeydi.
											Aslında bir çok kişiye göre burası bir savaş alanından farksızdı.
											Ve geçen hafta 10 yaşında bir kız bana
											""O binanın içine girip
											o kadar çok petrole bulanmış pengueni
											gördüğünde ne hissettin?"" diye sordu.
											O an hissettiklerim şöyleydi:
											Hemen o ana
											geri gittim.
											Penguenler çok ses çıkartan kuşlardır.
											Ve gerçekten de çok gürültücüdürler.
											Dolayısı ile binadan içeri girdiğimizde
											ciyaklamalardan, anırmalardan, viyaklamalardan
											oluşan bir ses karmaşası ile karşılaşmayı beklerken
											bunun yerine
											tüyler ürpertici
											bir sessizlik bulduk.
											Kuşların stres altında, hasta,
											ve travmatize oldukları ortadaydı.
									","
											Et la scène dans cet immeuble
											était déchirante et surréaliste.
											En fait, beaucoup de gens on comparé ça à une zone de guerre.
											Et la semaine dernière, une petite fille de 10 ans m'a demandé,
											""Qu'est-ce que ça faisait
											d'entrer dans ce bâtiment pour la première fois
											et de voir autant de pingouins mazoutés?""
											Et voici ce qui s'est passé.
											J'ai été instantanément transportée
											à ce moment du passé.
											Les pingouins sont des animaux qui crient beaucoup
											et sont vraiment très, très bruyants.
											Et donc je m'attendais à entrer dans ce bâtiment
											et trouver cette cacophonie
											de cris, de braillements et de gloussements,
											mais au lieu de ça,
											quand j'ai passé ces portes et suis entrée dans le bâtiment,
											il régnait un silence étrange.
											Il était donc clair
											que ces oiseaux étaient stressés, malades et traumatisés.
									","
											Der Anblick in diesem Gebäude
											war katastrophal und unwirklich.
											Viele Leute verglichen das Ganze mit einer Kriegszone.
											Letzte Woche fragte mich ein zehnjähriges Mädchen:
											""Wie hast du dich gefühlt,
											als du zum ersten Mal in dieses Gebäude gegangen bist
											und so viele mit Öl überzogene Pinguine gesehen hast?""
											Und was passierte, war dies.
											Ich wurde auf der Stelle
											zu jenem Zeitpunkt zurücktransportiert.
											Pinguine sind sehr lautstarke Vögel
											und machen sehr, sehr viel Lärm.
											Also erwartete ich, dieses Gebäude zu betreten
											und diese Kakophonie anzutreffen:
											Krächzen, Brüllen und Quäken.
											Aber stattdessen war es,
											als wir durch diese Tür und in das Gebaüde traten,
											schaurig leise.
											Es war also eindeutig,
											dass diese Vögel gestresst, krank und traumatisiert waren.
									",The great penguin rescue,Dyan deNapoli,11:43,"TEDx,animals,birds,collaboration,global issues,oceans,science"
