en,tr,fr,title,speaker,duration,tags
"
","
","
",How Pakistani women are taking the internet back,Nighat Dad,5:18,"TED Fellows,gender equality,activism,Internet,bullying,communication,women,computers,society,social change,Middle East"
"
											Imagine waking up to a stranger —
											sometimes multiple strangers —
											questioning your right to existence
											for something that you wrote online,
											waking up to an angry message,
											scared and worried for your safety.
											Welcome to the world of cyberharassment.
									","
											Yabancı birinin, 
bazen birden fazla yabancının
											internetten yazdığınız bir şey için
											sizin var olma hakkınızı sorguladığını,
											öfke dolu bir mesajla uyandığınızı,
											güvenliğiniz için korktuğunuzu
											ve endişelendiğinizi hayal edin.
											Siber tacizin dünyasına hoş geldiniz.
									","
											Imaginez que vous vous réveillez
un matin et qu'un inconnu,
											ou parfois plusieurs inconnus,
											remettent en question
votre droit à exister
											à cause de quelque chose
que vous avez écrit en ligne,
											vous vous réveillez
avec un message furieux
											et vous vous sentez en danger.
											Bienvenue dans le monde
du cyber-harcèlement.
									",How Pakistani women are taking the internet back,Nighat Dad,5:18,"TED Fellows,gender equality,activism,Internet,bullying,communication,women,computers,society,social change,Middle East"
"
","
","
",How Pakistani women are taking the internet back,Nighat Dad,5:18,"TED Fellows,gender equality,activism,Internet,bullying,communication,women,computers,society,social change,Middle East"
"
											The kind of harassment that women
face in Pakistan is very serious
											and leads to sometimes deadly outcomes.
											This kind of harassment keeps women
from accessing the internet —
											essentially, knowledge.
											It's a form of oppression.
									","
											Pakistan'da kadınların her gün yüzleştiği
											çok ciddi ve bazen ölümle sonuçlanan 
türde bir taciz.
											Kadınların internete, özünde ise 
bilgiye erişimini
											engelleyen türde bir taciz.
											Bir baskı şekli.
									","
											Ce harcèlement que subissent les femmes
au Pakistan est très grave
											et conduit parfois à la mort.
											Ce harcèlement empêche les femmes
d'accéder à Internet,
											et principalement au savoir.
											C'est une forme d'oppression.
									",How Pakistani women are taking the internet back,Nighat Dad,5:18,"TED Fellows,gender equality,activism,Internet,bullying,communication,women,computers,society,social change,Middle East"
"
","
","
",How Pakistani women are taking the internet back,Nighat Dad,5:18,"TED Fellows,gender equality,activism,Internet,bullying,communication,women,computers,society,social change,Middle East"
"
											Pakistan is the sixth most populous
country in the world,
											with 140 million people having access
to mobile technologies,
											and 15 percent internet penetration.
											And this number doesn't seem to go down
with the rise of new technologies.
											Pakistan is also the birthplace
of the youngest Nobel Peace Prize winner,
											Malala Yousafzai.
											But that's just one aspect of Pakistan.
											Another aspect is where
the twisted concept of honor
											is linked to women and their bodies;
											where men are allowed to disrespect women
											and even kill them sometimes
											in the name of so-called ""family honor"";
											where women are left to die
right outside their houses
											for speaking to a man on a mobile phone,
											in the name of ""family honor.""
											Let me say this very clearly:
											it's not honor;
											it's a cold-blooded murder.
									","
											Pakistan, 140 milyon insanın 
mobil teknolojiye erişiminin olduğu
											ve bunlardan yüzde 15'inin 
internete girdiği
											dünya üzerindeki 
en yüksek nüfusa sahip altıncı ülke.
											Ve bu sayı, yeni teknolojilerin artmasıyla
azalacak gibi gözükmüyor.
											Pakistan ayrıca, Nobel Barış Ödülü'nü 
kazanan en genç kişinin;
											Malala Yousafzai'nin 
doğum yeri.
											Ama bu Pakistan'ın sadece bir yönü.
											Diğer yönü ise,
kadınlar ve bedenleri ile

											ilişkili çarpık onur kavramı;
											erkeklerin kadınlara saygısızlık yapmasına
izin verilmesi
											ve hatta bazen, sözde ""aile onuru""
											adı altında öldürülmeleri;
											kadınların, bir erkekle cep telefonunda
											konuştuğu için ""aile onuru"" adı altında
											evlerinin hemen önünde
ölüme terk edilmesi.
											Size şunu açık bir şekilde
söyleyeyim:
											Bu, onur değil;
											merhametsizce işlenmiş bir cinayet.
									","
											Le Pakistan est le sixième pays
le plus peuplé dans le monde,
											avec 140 millions de personnes
qui ont accès aux technologies mobiles
											et 15% d'utilisateurs Internet.
											Et ce chiffre ne semble pas diminuer
avec l'essor des nouvelles technologies.
											Le Pakistan est aussi le pays d'origine
de la plus jeune prix Nobel de la paix,
											Malala Yousafzai.
											Mais ceci n'est qu'une facette
du Pakistan.
											Le Pakistan, c'est aussi un pays
											où le concept morbide d'honneur
est associé aux femmes et à leur corps ;
											où les hommes peuvent manquer de respect
aux femmes,
											voire les tuer dans certains cas,
											au nom du fameux ""honneur de la famille"" ;
											où l'on laisse des femmes mourir
devant leur maison
											pour avoir parlé avec un homme
au téléphone,
											au nom de l'""honneur de la famille.""
											Soyons clairs :
											ce n'est pas de l'honneur,
											c'est un meurtre de sang-froid.
									",How Pakistani women are taking the internet back,Nighat Dad,5:18,"TED Fellows,gender equality,activism,Internet,bullying,communication,women,computers,society,social change,Middle East"
"
","
","
",How Pakistani women are taking the internet back,Nighat Dad,5:18,"TED Fellows,gender equality,activism,Internet,bullying,communication,women,computers,society,social change,Middle East"
"
											I come from a very small village
in Punjab, Pakistan,
											where women are not allowed
to pursue their higher education.
											The elders of my extended family
didn't allow their women
											to pursue their higher education
or their professional careers.
											However, unlike the other
male guardians of my family,
											my father was one who really
supported my ambitions.
											To get my law degree,
											of course, it was really difficult,
											and [there were] frowns of disapproval.
											But in the end, I knew
it's either me or them,
											and I chose myself.
									","
											Pakistan'da Punjab denilen,
kadınların yüksek öğrenime
											devam etmelerine izin verilmediği
çok küçük bir köyden geliyorum.
											Sülalemdeki yaşlılar, kadınlara
daha yüksek öğrenime devam etmek
											ya da profesyonel bir kariyer
konusunda izin vermiyor.
											Yine de, ailemdeki diğer 
erkek velilerin aksine
											babam gerçekten de hırslarımı
destekleyen biriydi.
											Hukuk diplomamı almamı;
											elbette bu çok zordu
											ve kınayanların çatık kaşları vardı.
											Ama eninde sonunda
ya onlar ya bendim
											ve ben kendimi seçtim.
									","
											Je viens d'un tout petit village
du Pendjab au Pakistan,
											où les femmes n'ont pas le droit
de faire des études supérieures.
											Dans ma grande famille,
les anciens ne permettaient pas aux femmes
											de continuer leurs études supérieures
ou d'exercer leur profession.
											Cependant, à la différence
des autres hommes de la famille,
											mon père m'a vraiment soutenue
dans mes ambitions.
											Pour obtenir ma licence de droit,
											ça a évidemment été très difficile,
											[j'ai été confrontée]
à de nombreux regards désapprobateurs.
											Mais j'ai fini par comprendre
que c'était eux ou moi,
											et j'ai choisi ""moi"".
									",How Pakistani women are taking the internet back,Nighat Dad,5:18,"TED Fellows,gender equality,activism,Internet,bullying,communication,women,computers,society,social change,Middle East"
"
","
","
",How Pakistani women are taking the internet back,Nighat Dad,5:18,"TED Fellows,gender equality,activism,Internet,bullying,communication,women,computers,society,social change,Middle East"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Applaudissements)
									",How Pakistani women are taking the internet back,Nighat Dad,5:18,"TED Fellows,gender equality,activism,Internet,bullying,communication,women,computers,society,social change,Middle East"
"
","
","
",How Pakistani women are taking the internet back,Nighat Dad,5:18,"TED Fellows,gender equality,activism,Internet,bullying,communication,women,computers,society,social change,Middle East"
"
											My family's traditions
and expectations for a woman
											wouldn't allow me to own a mobile
phone until I was married.
											And even when I was married,
											this tool became a tool
for my own surveillance.
											When I resisted this idea
of being surveilled by my ex-husband,
											he really didn't approve of this
											and threw me out of his house,
											along with my six-month-old
son, Abdullah.
											And that was the time
when I first asked myself, ""Why?
											Why are women not allowed
to enjoy the same equal rights
											enshrined in our Constitution?
											While the law states that a woman
has the same equal access
											to the information,
											why is it always men — brothers,
fathers and husbands —
											who are granting these rights to us,
											effectively making the law irrelevant?""
									","
											Ailemin gelenekleri ve 
bir kadından beklentileri,
											evlenene kadar cep telefonum
olmasına izin vermiyordu.
											Ve evlendiğimde bile
											bu araç, benim denetlenmeme 
aracı olmuştu.
											Eski eşim tarafından denetlenme
fikrine karşı çıkınca
											bunu onaylamadı
											ve 6 aylık oğlum Abdullah ile birlikte
											beni evinden attı.
											Bu ilk kez kendime ""Neden?"" 
diye sorduğum zamandı.
											Neden kadınlar
Anayasa'da saygın yeri olan
											aynı eşit haklardan yararlanamıyor?
											Kanun, kadınların da aynı bilgiye eşit
erişim hakkı olduğunu
											söylerken,
											neden erkekler 
-erkek kardeşler, babalar ve eşler-


											her zaman etkili bir şekilde
kanunları uygulanamaz yaparak
											bize bu hakları bağışlıyorlar?
									","
											Les traditions et les attentes
de ma famille concernant les femmes
											ne me permettaient pas d'avoir
un téléphone avant d'être mariée.
											Et même une fois mariée,
											c'est devenu un outil pour me surveiller.
											Quand je me suis opposée à l'idée
que mon ex-mari me surveille,
											il ne l'a vraiment pas accepté
											et m'a jetée dehors,
											avec mon fils de six mois, Abdullah.
											C'est là que j'ai commencé à me demander :
""Pourquoi ?
											Pourquoi les femmes ne peuvent-elles pas
bénéficier des mêmes droits
											inscrits dans la Constitution ?
											Tandis que la loi déclare qu'une femme
a le même droit d'accès à l'information,
											pourquoi ce sont toujours les hommes
— frères, pères et maris —
											qui nous attribuent ces droits,
											rendant ainsi dans la pratique
la loi hors de propos ?""
									",How Pakistani women are taking the internet back,Nighat Dad,5:18,"TED Fellows,gender equality,activism,Internet,bullying,communication,women,computers,society,social change,Middle East"
"
","
","
",How Pakistani women are taking the internet back,Nighat Dad,5:18,"TED Fellows,gender equality,activism,Internet,bullying,communication,women,computers,society,social change,Middle East"
"
											So I decided to take a step,
											instead of keep questioning
these patriarchal structures
											and societal norms.
											And I founded the Digital Rights
Foundation in 2012
											to address all the issues
and women's experiences in online spaces
											and cyberharassment.
											From lobbying for free and safe internet
											to convincing young women
											that access to the safe internet
is their fundamental, basic, human right,
											I'm trying to play my part
in igniting the spark
											to address the questions
that have bothered me all these years.
									","
											Ataerkil yapıyı ve 
toplumsal normları
											sorgulayıp durmak yerine,
											bir adım atmaya 
karar verdim.
											Tüm problemlere, kadınların 
online alandaki deneyimlerine
											ve siber tacize değinmek için
											2012'de Dijital Haklar Vakfı'nı kurdum.
											Özgür ve güvenli internet için
lobicilik ile;
											güvenli internete erişimin
											temel insan hakları olduğuna 
genç kadınları ikna etmeye,
											bunca yıl beni rahatsız eden sorulara 
değinmek için
											kıvılcımı ateşlemedeki rolümü 
oynamaya çalışıyorum.
									","
											Donc j'ai décidé d'avancer,
											au lieu de seulement remettre en cause
ces structures patriarcales
											et ces normes sociales.
											J'ai créé la Digital Rights Foundation
en 2012
											pour que les femmes puissent partager
les problèmes et expériences
											qu'elles ont sur les réseaux
et les cas de cyber-harcèlement ;
											pour faire pression pour accéder à Internet
gratuitement et en toute sécurité
											et convaincre les jeunes femmes
											qu'un accès sûr à Internet
est un droit fondamental, essentiel.
											J'essaie de jouer un rôle
en créant l'étincelle
											qui les poussera à poser les questions
qui m'ont préoccupée toutes ces années.
									",How Pakistani women are taking the internet back,Nighat Dad,5:18,"TED Fellows,gender equality,activism,Internet,bullying,communication,women,computers,society,social change,Middle East"
"
","
","
",How Pakistani women are taking the internet back,Nighat Dad,5:18,"TED Fellows,gender equality,activism,Internet,bullying,communication,women,computers,society,social change,Middle East"
"
											With a hope in my heart,
											and to offer a solution to this menace,
											I started Pakistan's and the region's
first cyberharassment help line
											in December 2016 —
									","
											Kalbimdeki umut ile
											ve bu gözdağına çözüm önerisi 
getirmek için
											Pakistan'ın ve bölgenin ilk siber taciz
yardım ağına
											Aralık 2016'da başladım.
									","
											Pleine d'espoir,
											et afin de trouver une solution
au cyber-harcèlement,
											j'ai lancé au Pakistan et dans la région
la première assistance téléphonique
											en décembre 2016...
									",How Pakistani women are taking the internet back,Nighat Dad,5:18,"TED Fellows,gender equality,activism,Internet,bullying,communication,women,computers,society,social change,Middle East"
"
","
","
",How Pakistani women are taking the internet back,Nighat Dad,5:18,"TED Fellows,gender equality,activism,Internet,bullying,communication,women,computers,society,social change,Middle East"
"
											(Applause)
									","
											(Alkışlar)
									","
											(Applaudissements)
									",How Pakistani women are taking the internet back,Nighat Dad,5:18,"TED Fellows,gender equality,activism,Internet,bullying,communication,women,computers,society,social change,Middle East"
"
","
","
",How Pakistani women are taking the internet back,Nighat Dad,5:18,"TED Fellows,gender equality,activism,Internet,bullying,communication,women,computers,society,social change,Middle East"
"
											to extend my support to the women
who do not know who to turn to
											when they face serious threats online.
											I think of the women who do not have
the necessary support
											to deal with the mental trauma
when they feel unsafe in online spaces,
											and they go about their daily activities,
											thinking that there is
a rape threat in their in-box.
									","
											online olarak ciddi bir tehditle
karşılaştığında
											kimden yardım alabileceklerini bilmeyen
kadınlara desteğimi vermek için.
											Online alanda güvende hissetmediklerinde,
ruhsal travma ile boğuşurken
											yeterli desteği alamayan ve
gelen kutularındaki
											tecavüz tehdidini düşünürken
											günlük aktivitelerine devam eden
kadınları düşünüyorum.
									","
											... afin de pouvoir soutenir les femmes
qui ne savent pas à qui s'adresser
											lorsqu'elles sont confrontées
à de graves menaces en ligne.
											Je pense aux femmes
qui ne reçoivent pas le soutien nécessaire
											pour surmonter le traumatisme
lorsqu'elles se sentent en danger en ligne
											et qui continuent
leurs activités quotidiennes
											tout en sachant qu'une menace de viol
les attend dans leur boîte mail.
									",How Pakistani women are taking the internet back,Nighat Dad,5:18,"TED Fellows,gender equality,activism,Internet,bullying,communication,women,computers,society,social change,Middle East"
"
","
","
",How Pakistani women are taking the internet back,Nighat Dad,5:18,"TED Fellows,gender equality,activism,Internet,bullying,communication,women,computers,society,social change,Middle East"
"
											Safe access to the internet
is an access to knowledge,
											and knowledge is freedom.
											When I fight for women's digital rights,
											I'm fighting for equality.
									","
											İnternete güvenli erişim,
bilgiye erişim;
											bilgiye erişim, özgürlük demek.
											Kadınların dijital hakları için 
savaşırken,
											eşitlik için 
savaşmış oluyorum.
									","
											Un accès protégé à Internet
est un accès à la connaissance,
											et la connaissance, c'est la liberté.
											Quand je me bats
pour les droits des femmes sur Internet,
											je me bats pour l'égalité.
									",How Pakistani women are taking the internet back,Nighat Dad,5:18,"TED Fellows,gender equality,activism,Internet,bullying,communication,women,computers,society,social change,Middle East"
