en,fr,es,title,speaker,duration,tags
"
","
","
",Electrical experiments with plants that count and communicate,Greg Gage,9:30,"communication,biomechanics,electricity,education,nature,plants,science,technology,teaching,TED Fellows"
"
											I'm a neuroscientist,
											and I'm the co-founder of Backyard Brains,
											and our mission is to train
the next generation of neuroscientists
											by taking graduate-level
neuroscience research equipment
											and making it available for kids
in middle schools and high schools.
									","
											Je suis un neuroscientifique,
											j'ai co-créé Backyard Brains.
											Nous voulons former la prochaine
génération de neuroscientifiques
											en prenant du matériel
de recherche universitaire
											et en le mettant à disposition
des élèves de collège ou de lycée.
									","
											Soy neurocientífico,
											cofundador de Backyard Brains,
											y nuestra misión es educar a la próxima
generación de neurocientíficos
											tomando equipos de investigación 
de posgrado en neurociencia
											y poniéndolos a disposición
de los jóvenes de secundaria.
									",Electrical experiments with plants that count and communicate,Greg Gage,9:30,"communication,biomechanics,electricity,education,nature,plants,science,technology,teaching,TED Fellows"
"
","
","
",Electrical experiments with plants that count and communicate,Greg Gage,9:30,"communication,biomechanics,electricity,education,nature,plants,science,technology,teaching,TED Fellows"
"
											And so when we go into the classroom,
											one way to get them thinking
about the brain, which is very complex,
											is to ask them a very simple
question about neuroscience,
											and that is, ""What has a brain?""
											When we ask that,
											students will instantly tell you
that their cat or dog has a brain,
											and most will say that a mouse
or even a small insect has a brain,
											but almost nobody says
that a plant or a tree
											or a shrub has a brain.
											And so when you push —
											because this could actually
help describe a little bit
											how the brain actually functions —
											so you push and say,
											""Well, what is it that makes
living things have brains versus not?""
											And often they'll come back
with the classification
											that things that move tend to have brains.
											And that's absolutely correct.
											Our nervous system evolved
because it is electrical.
											It's fast, so we can quickly respond
to stimuli in the world
											and move if we need to.
											But you can go back
and push back on a student,
											and say, ""Well, you know,
you say that plants don't have brains,
											but plants do move.""
											Anyone who has grown a plant
											has noticed that the plant will move
											and face the sun.
											But they'll say,
""But that's a slow movement.
											You know, that doesn't count.
That could be a chemical process.""
											But what about fast-moving plants?
									","
											Quand on va dans une salle de classe,
											pour faire réfléchir à une chose
aussi complexe que le cerveau,
											en leur posant une question très simple
sur les neurosciences
											« Qui possède un cerveau ? »
											Quand on leur pose cette question,
											les élèves répondent que leur chien
ou leur chat ont un cerveau,
											et la plupart vont dire qu'une souris
ou un petit insecte a un cerveau,
											mais presque personne ne dira
qu'une plante, un arbre
											ou un arbuste ont un cerveau.
											Et quand on pousse l'idée
											- parce qu'on pourrait en fait
décrire un peu
											le vrai fonctionnement du cerveau ainsi -
											on insiste :
											« Pourquoi les choses vivantes
en ont un et les autres choses non ? »
											Souvent ils répondent en disant
											que les choses qui bougent ont un cerveau.
											C'est tout à fait vrai.
											Notre système nerveux a évolué
car il est électrique.
											Il est rapide afin de pouvoir répondre
aux stimuli de ce monde
											et bouger s'il le faut.
											Mais on peut revenir
et pousser un élève plus loin,
											et lui dire : « Tu dis que les plantes
n'ont pas de cerveau,
											mais elle bougent. »
											Quiconque a fait pousser une plante
											a remarqué que la plante bouge
											et se tourne vers le soleil.
											Mais il va dire, 
« Mais elle bouge lentement.
											Ça ne compte pas.
C'est peut-être un processus chimique. »
											Et pour les plantes qui bougent
de manière rapide ?
									","
											Cuando estamos con ellos en el aula,
											una forma de hacerlos pensar
en el cerebro, que es muy complejo,
											es hacerles una pregunta
muy simple sobre neurociencia,
											y es la siguiente: ¿quién tiene cerebro?
											Cuando preguntamos eso,
											los alumnos dicen inmediatamente
que su perro o su gato tienen cerebro,
											la mayoría dice que un ratón o incluso
un insecto pequeño tiene cerebro,
											pero casi nadie dice
que una planta, o un árbol
											o un arbusto tiene cerebro.
											Entonces insistimos,
											porque esto puede ayudar
a describir un poco
											cómo funciona realmente el cerebro.
											Insistimos y decimos:
											""¿qué define si un organismo vivo
tiene cerebro o no?""
											Y a menudo responden con la clasificación
											de que las cosas que se mueven
suelen tener cerebro.
											Y eso es absolutamente correcto.
											Nuestro sistema nervioso
evolucionó por ser eléctrico.
											Es veloz, para que podamos
responder rápido
											a los estímulos del mundo
y movernos si es necesario.
											Pero podemos seguir
interrogando a un alumno,
											y decirle: ""Bueno, tú dices
que las plantas no tienen cerebro,
											pero las plantas se mueven"".
											El que haya cultivado una planta
											habrá notado que la planta se mueve
											para mirar al sol.
											Y el alumno dirá: ""Pero eso
es un movimiento lento; no cuenta.
											Podría ser un proceso químico"".
											Pero ¿y las plantas de movimiento rápido?
									",Electrical experiments with plants that count and communicate,Greg Gage,9:30,"communication,biomechanics,electricity,education,nature,plants,science,technology,teaching,TED Fellows"
"
","
","
",Electrical experiments with plants that count and communicate,Greg Gage,9:30,"communication,biomechanics,electricity,education,nature,plants,science,technology,teaching,TED Fellows"
"
											Now, in 1760, Arthur Dobbs,
the Royal Governor of North Carolina,
											made a pretty fascinating discovery.
											In the swamps behind his house,
											he found a plant that would spring shut
											every time a bug would fall in between it.
											He called this plant the flytrap,
											and within a decade,
it made its way over to Europe,
											where eventually the great Charles Darwin
got to study this plant,
											and this plant absolutely blew him away.
											He called it the most wonderful
plant in the world.
											This is a plant
that was an evolutionary wonder.
											This is a plant that moves quickly,
											which is rare,
											and it's carnivorous, which is also rare.
											And this is in the same plant.
											But I'm here today to tell you
											that's not even the coolest thing
about this plant.
											The coolest thing
is that the plant can count.
									","
											En 1760, Arthur Dobbs, 
gouverneur de la Caroline du Nord,
											a fait une découverte assez fascinante.
											Dans les marais derrière sa maison,
											il a découvert une plante qui se fermait
											chaque fois qu'un insecte tombait dedans.
											Il a baptisé cette plante
l'attrape-mouche,
											et en 10 ans, elle a réussi
à se déplacer jusqu'en Europe,
											où Charles Darwin a pu l'étudier aussi,
											et cette plante
l'a tout bonnement fasciné.
											Pour lui, c'était la plante 
la plus merveilleuse du monde.
											Cette plante était un merveille
de l'évolution.
											Cette plante se déplace rapidement,
											elle est rare,
											et tout aussi rare, elle est carnivore.
											C'est une seule et même plante.
											Je suis ici pour vous dire 

											que le plus extraordinaire
avec cette plante,
											c'est qu'elle sait compter.
									","
											En 1760, Arthur Dobbs,
el Gobernador Real de Carolina del Norte,
											descubrió algo fascinate.
											En los pantanos detrás de su casa,
											encontró una planta
que se cerraba abruptamente
											cada vez que un insecto le caía dentro.
											La llamó atrapamoscas,
											y en una década la planta llegó a Europa,
											donde finalmente el gran Charles Darwin
tuvo la oportunidad de estudiarla,
											y la planta lo deslumbró por completo.
											Dijo que era la planta
más maravillosa del mundo.
											Era una maravilla de la evolución.
											Una planta que se mueve rápidamente,
											lo cual es raro,
											y que es carnívora, que también es raro.
											Todo en la misma planta.
											Pero hoy vengo a contarles
											que eso no es lo más estupendo
de esta planta.
											Lo más estupendo
es que esta planta puede contar.
									",Electrical experiments with plants that count and communicate,Greg Gage,9:30,"communication,biomechanics,electricity,education,nature,plants,science,technology,teaching,TED Fellows"
"
","
","
",Electrical experiments with plants that count and communicate,Greg Gage,9:30,"communication,biomechanics,electricity,education,nature,plants,science,technology,teaching,TED Fellows"
"
											So in order to show that,
											we have to get some vocabulary
out of the way.
											So I'm going to do what we do
in the classroom with students.
											We're going to do
an experiment on electrophysiology,
											which is the recording
of the body's electrical signal,
											either coming from neurons
or from muscles.
											And I'm putting some electrodes
here on my wrists.
											As I hook them up,
											we're going to be able to see a signal
											on the screen here.
											And this signal may be familiar to you.
											It's called the EKG,
or the electrocardiogram.
											And this is coming
from neurons in my heart
											that are firing
what's called action potentials,
											potential meaning voltage and action
meaning it moves quickly up and down,
											which causes my heart to fire,
											which then causes
the signal that you see here.
											And so I want you to remember the shape
of what we'll be looking at right here,
											because this is going to be important.
											This is a way that the brain
encodes information
											in the form of an action potential.
									","
											Afin de le démontrer,
											il faut d'abord passer
par un peu de terminologie.
											Je vais faire ce que je fais
avec mes élèves.
											On va faire une expérience
en électrophysiologie,
											l’enregistrement du signal 
électrique du corps,
											que ce soient ceux des neurones
ou ceux des muscles.
											Je pose des électrodes sur mes poignets.
											Quand je les connecte,
on va voir un signal ici sur l'écran.
											Et ce signal peut sembler familier.
											On l'appelle ECG, ou électrocardiogramme.
											Il vient des neurones dans mon cœur
											qui déchargent ce qu'on appelle
des potentiels d'action,
											le potentiel étant le voltage et l'action
car il monte et descend vite,
											ce qui fait marcher mon cœur,
											ce qui provoque le signal qu'on voit ici.
											Alors je veux que vous reteniez
la forme de ce qu'on voit ici,
											car elle va jouer un rôle important.
											C'est une façon dont le cerveau
encode les informations
											dans un potentiel d'action.
									","
											Para poder demostrar eso,
											tenemos que repasar
un poco de vocabulario.
											Así que voy a hacer lo que hago
con los alumnos en el aula.
											Vamos a hacer un experimento
en electrofisiología,
											que consiste en registrar
las señales eléctricas del cuerpo,
											provenientes de las neuronas
o de los músculos.
											Me estoy poniendo
unos electrodos en las muñecas.
											Y cuando los conecte,
											vamos a poder ver una señal
											aquí en la pantalla.
											Esta señal puede resultarles familiar.
											Se llama electrocardiograma.
											Viene de las neuronas del corazón
											que están enviando lo que 
se llama potenciales de acción,
											potencial como voltaje, y acción
como movimiento rápido de arriba a abajo.
											lo cual activa mi corazón,
											y produce esta señal que ven aquí.
											Quiero que recuerden la forma
de lo que vamos a ver aquí,
											porque va a ser importante.
											Es una forma en la que el cerebro
codifica información:
											en forma de potenciales de acción.
									",Electrical experiments with plants that count and communicate,Greg Gage,9:30,"communication,biomechanics,electricity,education,nature,plants,science,technology,teaching,TED Fellows"
"
","
","
",Electrical experiments with plants that count and communicate,Greg Gage,9:30,"communication,biomechanics,electricity,education,nature,plants,science,technology,teaching,TED Fellows"
"
											So now let's turn to some plants.
											So I'm going to first
introduce you to the mimosa,
											not the drink, but the Mimosa pudica,
											and this is a plant that's found
in Central America and South America,
											and it has behaviors.
											And the first behavior
I'm going to show you
											is if I touch the leaves here,
											you get to see that the leaves
tend to curl up.
											And then the second behavior is,
											if I tap the leaf,
											the entire branch seems to fall down.
											So why does it do that?
											It's not really known to science.
											One of the reasons why
could be that it scares away insects
											or it looks less appealing to herbivores.
											But how does it do that?
Now, that's interesting.
											We can do an experiment to find out.
									","
											Observons maintenant quelques plantes.
											D'abord le Mimosa pudica,
											on trouve cette plante
en Amérique centrale et du Sud,
											et il a des comportements particuliers.
											Voici le premier comportement :
											si je touche les feuilles ici,
											vous voyez qu'elles se recroquevillent.
											Le deuxième comportement,
											si je touche la feuille,
											toute la branche semble tomber.
											Pourquoi ?
											La science ne sait pas pourquoi.
											Une raison est peut-être
de faire fuir les insectes
											ou de sembler moins attrayant 
pour les herbivores.
											Comment fait-il ? Ça, c'est intéressant.
											Faisons une expérience pour 
savoir pourquoi.
									","
											Ahora vamos a ver algunas plantas.
											Primero, les voy a presentar a la mimosa.
											No el cóctel, sino la Mimosa pudica.
											Es una planta que se encuentra
en Centroamérica y Sudamérica,
											y que tiene algunos comportamientos.
											El primer comportamiento
que voy a mostrarles
											es que si toco las hojas aquí,
											van a ver que las hojas se cierran.
											El segundo comportamiento,
											es que si le doy un golpecito,
											toda la hoja se deja caer.
											¿Por qué hace esto?
											En verdad no lo sabemos.
											Una de las razones podría ser
para asustar a los insectos,
											o para ser menos atractiva
a los herbívoros.
											Pero ¿cómo lo hace?
Eso sí que es interesante.
											Podemos hacer un experimento
para averiguarlo.
									",Electrical experiments with plants that count and communicate,Greg Gage,9:30,"communication,biomechanics,electricity,education,nature,plants,science,technology,teaching,TED Fellows"
