en,es,tr,title,speaker,duration,tags
"
","
","
",The power of citizen video to create undeniable truths,Yvette Alberdingk Thijm,12:30,"activism,collaboration,corruption,communication,inequality,online video,film,society,TEDx,social change"
"
											It's 1996
											in Uvira in eastern Congo.
											This is Bukeni.
											Militia commanders walk into his village,
											knock on his neighbors' doors
											and whisk their children away
to training camps.
											Bukeni borrows a video camera
from a local wedding photographer,
											he disguises as a journalist
											and he walks into the camps
to negotiate the release of the children.
											He filmed footage of the children
being trained as soldiers.
											[Soldiers don't worry!]
											[You'll wear uniforms!]
											[You'll have free cars!]
											[Free beans!]
											Many of these children
are under 15 years old,
											and that is a war crime.
											[Free!]
									","
											Estamos en 1996 en Uvira,
											en la Provincia Oriental
de la R.D. del Congo.
											Este es Bukeni.
											Comandantes de la milicia
entraron en su pueblo,
											tocaron en la puerta de sus vecinos
											y se llevaron a sus hijos
a campos de entrenamiento militar.
											Bukeni pidió prestada la cámara de vídeo
de un fotógrafo de bodas local,
											se hizo pasar por reportero
											y entró en los campos para negociar
la liberación de los niños.
											Grabó cómo entrenaban 
a los niños para ser soldados.
											[Soldados, ¡no os preocupen!]
											[¡Uds. llevarán uniformes!]
											[¡Uds. tendrán autos gratis!]
											[¡Comida gratis!]
											Muchos de estos niños
tienen menos de 15 años,
											y esto es un crimen de guerra.
											[¡Gratis!]
									","
											Sene 1996,
											yer Doğu Kongo, Uvira.
											Bu Bukeni.
											Milis kuvvetleri bir gün köyüne geliyor
											ve komşularının kapısını çalıp
											çocuklarını milis kampına kaçırıyorlar.
											Bukeni, yerel bir düğün fotoğrafçısından
bir video kamera alıyor
											ve bir gazeteci kılığına girip
											çocukların salıverilmesiyle ilgili
bir görüşme yapmak için kampa gidiyor.
											Askeri eğitim gören çocukları 
filme alıyor.
											[Asker üzülmez!]
											[Üniforma giyeceksiniz!]
											[Araçlarınız olacak!]
											[Yiyeceğiniz olacak!]
											Bu çocukların çoğu 15 yaşın altında
											ve bu bir savaş suçu.
											[Bedava!]
									",The power of citizen video to create undeniable truths,Yvette Alberdingk Thijm,12:30,"activism,collaboration,corruption,communication,inequality,online video,film,society,TEDx,social change"
"
","
","
",The power of citizen video to create undeniable truths,Yvette Alberdingk Thijm,12:30,"activism,collaboration,corruption,communication,inequality,online video,film,society,TEDx,social change"
"
											But you don't have to go to eastern Congo
to find human rights abuses.
											In America, a country
with a rapidly aging population,
											experts estimate
that one in 10 people over 60
											will experience abuse.
											It's a hidden epidemic,
											and most of that abuse
actually happens at the hands
											of close caretakers or family.
									","
											Pero no hace falta ir al Congo para ver
cómo se vulneran los derechos humanos.
											En EE. UU, donde el envejecimiento
de la población se está acelerando,
											los expertos estiman que una 
de cada 10 personas mayores de 60 años
											será víctima de malos tratos.
											Es una epidemia oculta,
											y de hecho la mayor parte
de esos malos tratos
											proviene de cuidadores o de familiares.
									","
											Tabii, insan hakları ihlalleri için
Kongo'ya kadar gitmenize gerek yok.
											Amerika'da, hızla yaşlanan
bir nüfusa sahip bu ülkede,
											uzmanların tahminleri
60 yaş üzeri her 10 kişiden birinin
											istismara uğradığı yönünde.
											Bu gizli bir salgın
											ve bu istismarların çoğunu bakıcılar
											veya aileler yapıyor.
									",The power of citizen video to create undeniable truths,Yvette Alberdingk Thijm,12:30,"activism,collaboration,corruption,communication,inequality,online video,film,society,TEDx,social change"
"
","
","
",The power of citizen video to create undeniable truths,Yvette Alberdingk Thijm,12:30,"activism,collaboration,corruption,communication,inequality,online video,film,society,TEDx,social change"
"
											This is Vicky.
											Vicky put an iron gate on her bedroom door
											and she became a prisoner,
in fact, in her own house,
											out of fear for her nephew
who had taken over her home as a drug den.
											And this is Mary.
											Mary picked up a video camera
for the first time in her life
											when she was 65 years old,
											and she asked Vicky
and 99 other older people
											who had experienced abuse
to tell their stories on camera.
									","
											Esta es Vicky,
											Vicky puso una verja de hierro
en la puerta de su dormitorio
											y se convirtió en una prisionera
en su propia casa,
											por temor a su sobrino, que
se adueñó de su casa para vender droga.
											Esta es Mary.
											Mary tuvo en sus manos 
una cámara de vídeo
											por primera vez en su vida 
a los 65 años,
											y pidió a Vicky
y a otras 99 personas mayores,
											víctimas de malos tratos,
que contaran sus historias ante la cámara.
									","
											Bu Vicky.
											Vicky, yatak odasına
bir demir kapı taktırmış
											ve aslında kendi evinde
bir tutsağa dönüşmüş,
											bunu, evini bir uyuşturucu yuvası olarak
kullanan yeğeninden korktuğundan yapmış.
											Bu Mary.
											Mary, 65 yaşında ilk kez
											eline bir video kamera almış
											ve Vicky ve diğer 99 yaşlı insandan
											yaşadıkları istismarları
kameraya anlatmalarını istemiş.
									",The power of citizen video to create undeniable truths,Yvette Alberdingk Thijm,12:30,"activism,collaboration,corruption,communication,inequality,online video,film,society,TEDx,social change"
"
","
","
",The power of citizen video to create undeniable truths,Yvette Alberdingk Thijm,12:30,"activism,collaboration,corruption,communication,inequality,online video,film,society,TEDx,social change"
"
											And I am Dutch,
											so in the Netherlands
we are obsessed with the truth.
											Now, when you are a child,
that's a great thing,
											because you can basically
get away with anything,
											like ""Yes, Mama,
it was me who smoked the cigars.""
									","
											Yo soy holandesa,
											y en Holanda 
estamos obsesionados con la verdad.
											Cuando eres un niño, eso es genial,
											porque siempre
te acabas saliendo con la tuya,
											en plan ""Sí, mamá,
fui yo quien se fumó los puros"".
									","
											Ben Hollandalıyım
											ve biz Hollandalılarda
gerçek takıntısı vardır.
											Çocukken bu harika bir şey,
											çünkü herhangi bir şeyden rahatlıkla
paçayı kurtarabilirsiniz,
											""Evet anneciğim,
puroyu içen bendim"" gibi.
									",The power of citizen video to create undeniable truths,Yvette Alberdingk Thijm,12:30,"activism,collaboration,corruption,communication,inequality,online video,film,society,TEDx,social change"
"
","
","
",The power of citizen video to create undeniable truths,Yvette Alberdingk Thijm,12:30,"activism,collaboration,corruption,communication,inequality,online video,film,society,TEDx,social change"
"
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									",The power of citizen video to create undeniable truths,Yvette Alberdingk Thijm,12:30,"activism,collaboration,corruption,communication,inequality,online video,film,society,TEDx,social change"
"
","
","
",The power of citizen video to create undeniable truths,Yvette Alberdingk Thijm,12:30,"activism,collaboration,corruption,communication,inequality,online video,film,society,TEDx,social change"
