en,tr,title,speaker,duration,tags
"
","
",How we found the worst place to park in New York City — using big data,Ben Wellington,11:48,"New York,TEDx,cities,data,statistics,technology,infrastructure"
"
											Six thousand miles of road,
											600 miles of subway track,
											400 miles of bike lanes
											and a half a mile of tram track,
											if you've ever been to Roosevelt Island.
									","
											9.700 kilometre yol,
											670 kilometre metro hattı
											650 kilometre bisiklet şeridi
											ve 800 metre tramvay hattı
											eğer daha önce
Roosevelt Adası'nda bulunduysanız.
									",How we found the worst place to park in New York City — using big data,Ben Wellington,11:48,"New York,TEDx,cities,data,statistics,technology,infrastructure"
"
","
",How we found the worst place to park in New York City — using big data,Ben Wellington,11:48,"New York,TEDx,cities,data,statistics,technology,infrastructure"
"
											These are the numbers that make up
the infrastructure of New York City.
											These are the statistics
of our infrastructure.
											They're the kind of numbers you can find
released in reports by city agencies.
											For example, the Department
of Transportation will probably tell you
											how many miles of road they maintain.
											The MTA will boast how many miles
of subway track there are.
											Most city agencies give us statistics.
											This is from a report this year
											from the Taxi and Limousine Commission,
											where we learn that there's about
13,500 taxis here in New York City.
											Pretty interesting, right?
											But did you ever think about
where these numbers came from?
											Because for these numbers to exist,
someone at the city agency
											had to stop and say, hmm, here's a number
that somebody might want want to know.
											Here's a number 
that our citizens want to know.
											So they go back to their raw data,
											they count, they add, they calculate,
											and then they put out reports,
											and those reports
will have numbers like this.
									","
											Bu rakamlar New York Şehri'ndeki 
altyapı rakamlarıdır.
											Bunlar kendi altyapımızın
istatistikleridir.
											Bunlar şehir ajanslarının yayınladığı
raporlarda geçen sayılardır.
											Örneğin, Ulaşım Bakanlığı size muhtemelen
											kaç km yol düzelttiklerini söyleyecektir.
											MTA kaç km metro hattı olduğu
hakkında övünecektir.
											Şehir kurumlarının çoğu
bize istatistik verirler.
											Bu, Taksi ve Limuzin Komisyonu'na
											bağlı bu yıla ait bir rapor,
											New York Şehri'nde yaklaşık 
13.500 taksi olduğundan bahsediyor.
											Oldukça ilginç, değil mi?
											Peki bu sayıların nereden geldiğini
hiç düşündünüz mü?
											Çünkü bu sayıların var olması için,
şehir kurumlarındaki birisinin
											durup bu sayıyla birisi ilgilenebilir
diye düşünmesi gerekir.
											İşte, vatandaşlarımızın 
bilmek istediği bir sayı.
											İşlenmemiş verilerine geri dönüp
											sayıp, ekleyip, hesaplarlar
											ve raporlar hazırlarlar
											ve o raporlarda böyle sayılar olur.
									",How we found the worst place to park in New York City — using big data,Ben Wellington,11:48,"New York,TEDx,cities,data,statistics,technology,infrastructure"
"
","
",How we found the worst place to park in New York City — using big data,Ben Wellington,11:48,"New York,TEDx,cities,data,statistics,technology,infrastructure"
"
											The problem is, how do they know
all of our questions?
											We have lots of questions.
											In fact, in some ways there's literally
an infinite number of questions
											that we can ask about our city.
											The agencies can never keep up.
											So the paradigm isn't exactly working,
and I think our policymakers realize that,
											because in 2012, Mayor Bloomberg
signed into law what he called
											the most ambitious and comprehensive
open data legislation in the country.
											In a lot of ways, he's right.
											In the last two years, 
the city has released 1,000 datasets
											on our open data portal,
											and it's pretty awesome.
											So you go and look at data like this,
											and instead of just counting
the number of cabs,
											we can start to ask different questions.
									","
											Sorun şurada, bütün sorularımızı
nasıl bilebiliyorlar?
											Çok fazla sorumuz var.
											Hatta, bazı durumlarda şehrimiz hakkında
											sorabileceğimiz sonsuz 
sayıda soru olabilir.
											Kurumlar asla ayak uyduramıyor.
											Yani bu yaklaşım pek çalışmıyor
ve bence idareciler de bunun farkında,
											çünkü 2012'de Belediye Başkanı Bloomberg
şöyle adlandırdığı bir yasa imzaladı:
											ülkedeki en hırslı ve kapsamlı
açık veri mevzuatı.
											Bir bakıma, haklı olduğu durumlar var.
											Son iki yılda, açık veri portalımıza 

											şehir 1.000 veri seti sürdü
											ve bu oldukça harika.
											Gidip böyle bir veriye bakabilirsiniz
											ve sadece taksileri saymak yerine
											farklı sorular sormaya başlayabiliriz.
									",How we found the worst place to park in New York City — using big data,Ben Wellington,11:48,"New York,TEDx,cities,data,statistics,technology,infrastructure"
"
","
",How we found the worst place to park in New York City — using big data,Ben Wellington,11:48,"New York,TEDx,cities,data,statistics,technology,infrastructure"
"
											So I had a question.
											When's rush hour in New York City?
											It can be pretty bothersome.
When is rush hour exactly?
											And I thought to myself,
these cabs aren't just numbers,
											these are GPS recorders
driving around in our city streets
											recording each and every ride they take.
											There's data there,
and I looked at that data,
											and I made a plot of the average speed of
taxis in New York City throughout the day.
											You can see that from about midnight
to around 5:18 in the morning,
											speed increases, and at that point,
things turn around,
											and they get slower and slower and slower
until about 8:35 in the morning,
											when they end up at around
11 and a half miles per hour.
											The average taxi is going 11 and a half
miles per hour on our city streets,
											and it turns out it stays that way
											for the entire day.
											(Laughter)
											So I said to myself, I guess
there's no rush hour in New York City.
											There's just a rush day.
											Makes sense. And this is important
for a couple of reasons.
											If you're a transportation planner,
this might be pretty interesting to know.
											But if you want to get somewhere quickly,
											you now know to set your alarm for
4:45 in the morning and you're all set.
											New York, right?
									","
											Bir sorum vardı.
											New York Şehri'nde
en yoğun trafik ne zaman?
											Oldukça sıkıcı olabiliyor.
En yoğun saat ne zaman?
											Kendi kendime düşündüm,
bu taksiler sadece sayılar değil,
											aynı zamanda şehir sokaklarında
gezen GPS kayıt cihazları
											ve çıktıkları tüm gezileri kaydediyorlar.
											Orada veri var ve o veriye bakıp
											New York Şehri'ndeki taksilerin günlük
yaptığı ortalama hızın grafiğini çizdim.
											Gece yarısından sabah 05:18'e kadar
hızın arttığını görebilirsiniz
											ve o noktada işler tersine döner
											ve yavaşlarlar, yavaşlarlar, yavaşlarlar
ta ki sabah 8:35'te
											saatte 18,5 km hıza ulaşıncaya kadar.
											Ortalama bir taksi şehir sokaklarımızda
saatte 18,5 km hızla gidiyor
											ve görünüşe göre öyle devam ediyorlar
											tüm gün boyunca.

											(Gülüşmeler)
											Kendime şunu dedim, galiba
New York Şehri'nde yoğun bir saat yok.
											Yoğun bir gün var.
											Akla yatıyor. Bu birkaç sebepten önemli.
											Ulaşım planlamacısıysanız
bunu bilmeniz oldukça ilginç olabilir.
											Eğer bir yere hızlı gitmek isterseniz
											alarmınızı sabah 04:45'e kurmanız
gerektiğini artık biliyorsunuz.
											New York işte, değil mi?
									",How we found the worst place to park in New York City — using big data,Ben Wellington,11:48,"New York,TEDx,cities,data,statistics,technology,infrastructure"
"
","
",How we found the worst place to park in New York City — using big data,Ben Wellington,11:48,"New York,TEDx,cities,data,statistics,technology,infrastructure"
"
											But there's a story behind this data.
											This data wasn't
just available, it turns out.
											It actually came from something called
a Freedom of Information Law Request,
											or a FOIL Request.
											This is a form you can find on the
Taxi and Limousine Commission website.
											In order to access this data,
you need to go get this form,
											fill it out, and they will notify you,
											and a guy named Chris Whong
did exactly that.
											Chris went down, and they told him,
											""Just bring a brand new hard drive 
down to our office,
											leave it here for five hours,
we'll copy the data and you take it back.""
											And that's where this data came from.
											Now, Chris is the kind of guy
who wants to make the data public,
											and so it ended up online for all to use,
and that's where this graph came from.
											And the fact that it exists is amazing.
These GPS recorders — really cool.
											But the fact that we have citizens
walking around with hard drives
											picking up data from city agencies
to make it public —
											it was already kind of public,
you could get to it,
											but it was ""public,"" it wasn't public.
											And we can do better than that as a city.
											We don't need our citizens
walking around with hard drives.
									","
											Bu verinin arkasında bir hikâye var.
											Anlaşılan o ki, bu veri hazır değildi.
											Bilgi Yasası Özgürlüğü İsteği veya 
FOIL İsteği denilen
											bir şey vasıtasıyla geldi.
											Bu formu Taksi ve Limuzin Komisyonu
sitesinden bulabilirsiniz.
											Veriye erişebilmek için bu formu
alıp doldurmanız gerekir,
											sonrasında sizi bilgilendirecekler.
											Chris Whong adında bir adam
tam da bunu yaptı.
											Chris oraya gitti ve ona şöyle dediler,
											""Ofisimize kullanılmamış bir sabit disk
getir ve 5 saatliğine burada bırak.
											Veriyi kopyalayacağız ve
sonrasında geri alabilirsin.""
											İşte bu veri oradan geldi.
											Chris veriyi halka açık hâle
getirmek isteyen birisi,
											bu yüzden internete koyup genel kullanıma
açtı ve bu grafik oradan geliyor.
											Bunun var olduğu gerçeği bile harika.
Bu GPS kaydedicileri gerçekten çok iyi.
											Fakat vatandaşların, şehir kurumlarından
veri toplamak için sabit diskle gezmesi
											ve bu verileri halka açması —
											aslında zaten halka açıktı,
erişebiliyordunuz,
											fakat ""halka açık"" idi,
halka açık değildi.
											Şehir olarak bundan 
daha iyisini yapabiliriz.
											Vatandaşlarımızın sabit diskle
gezmesine gerek yok.
									",How we found the worst place to park in New York City — using big data,Ben Wellington,11:48,"New York,TEDx,cities,data,statistics,technology,infrastructure"
