es,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
",Your brain on improv,Charles Limb,16:31,"TEDx,brain,creativity,entertainment,music,science,technology"
"
											Soy un cirujano que estudia la creatividad
											y nunca he tenido un paciente que me haya dicho
											""Quiero que sea creativo durante la cirugía"".
											Entonces supongo que hay algo de ironía en eso.
											Debo decir, sin embargo, que haber hecho muchas cirugías
											es, de algún modo, similar a tocar un instrumento musical.
											Para mí, esta especie de profunda y eterna fascinación por el sonido
											es lo que me llevó a ser cirujano y a la vez
											a estudiar la ciencia del sonido; en particular la música.
											Por eso en los próximos minutos voy a tratar de hablarles
											sobre mi carrera
											en términos de mi capacidad para intentar estudiar música
											y de esforzarme realmente por abordar
											estas capacidades creativas del cerebro.
											Realicé mucho de este trabajo en la Universidad Johns Hopkins
											pero también en el Instituto Nacional de Salud (INS), donde estuve antes.
											Voy a repasar algunos experimentos científicos
											y a tratar de discutir 3 experimentos musicales.
									","
											Eu sou um cirurgião que estuda 
a criatividade,
											e eu nunca tive um paciente 
que me dissesse:
											""Eu quero que você seja criativo 
durante a cirurgia.""
											Eu acho que há um bocadinho 
de ironia nisso.
											No entanto, diria que,
depois de ter feito muitas cirurgias,
											é parecido com tocar
um instrumento musical.
											Para mim, este profundo e contínuo 
fascínio pelo som
											foi o que me levou a ser cirurgião
											e a estudar a ciência do som, 
em particular a música.
											Vou falar-vos da minha carreira
											em termos de como sou capaz
de tentar estudar música
											e tentar agarrar-me a questões
											de como é o cérebro capaz de ser criativo.
											Fiz a maioria deste trabalho 
na Johns Hopkins University,
											e no National Institute of Health.
											Vou mostrar algumas
experiências científicas
											e mostrar três experiências musicais.
									","
											Ben yaratıcılığı araştıran bir cerrahım
											ve şu ana kadar hiç bir hastam bana
											''Ameliyat esnasında yaratıcı olmanı istiyorum'' demedi.
											Evet, bu sanırım biraz ironik.
											Buna rağmen, bir sürü ameliyattan sonra,
											bir şekilde enstrüman çalmaya benzediğini söyleyebilirim.
											Seslere karşı bu derin ve kalıcı ilgim
											hem cerrah olmama, hem de ses bilimini
											özellikle de müziği araştırmama vesile oldu.
											Önümüzdeki dakikalarda size işimden bahsedeceğim.
											Müziği aslında nasıl araştırabildiğim ve
											beynin nasıl yaratıcı olabildiğine dair
											sorularla boğuştuğumu
											anlatmaya çalışacağım.
											Bu çalışmaların çoğunu Johns Hopkins Üniversitesinde,
											bir kısmını da daha önceden çalıştığım National Institute of Health'de (Ulusal Sağlık Enstitüsü) yaptım.
											Birkaç bilimsel deneyden bahsedeceğim ve
											üç tane de müzikal deneye değineceğim.
									","
											Je suis un chirurgien qui étudie la créativité,
											et aucun de mes patients ne m'a jamais dit
											""Je veux que vous soyez créatif pendant l'opération.""
											Et je suppose donc que c'est un peu ironique.
											Je dirai cependant qu'après avoir pratiqué par mal d'opérations,
											c'est en quelque sorte similaire à la pratique d'un instrument de musique.
											Et pour moi, cette sorte de fascination profonde et tenace pour le son
											est ce qui m'a conduit à la fois à devenir chirurgien
											et aussi à étudier la science du son, en particulier la musique.
											Et je vais donc essayer de vous parler pendant les minutes qui vont suivre
											de ma carrière
											en termes de la possibilité que j'ai d'essayer vraiment d'étudier la musique
											et d'essayer réellement de m'attaquer à ces questions
											de la créativité du cerveau.
											J'ai effectué la majeure partie de ce travail à l'Université Johns Hopkins.
											mais aussi à l'Institut National de la Santé où j'étais auparavant.
											Je vais passer en revue des expériences scientifiques
											et tenter de couvrir 3 expériences musicales.
									","
											Ich bin also ein Chirurg, der Kreativität erforscht,
											und noch nie hat ein Patient mich gebeten,
											""Ich möchte gerne, dass Sie bei meiner OP kreativ sind.""
											Und deshalb denke Ich, dass das Ganze ein bisschen ironisch ist.
											Obwohl Ich schon viele OPs vorgenommen habe, kann ich sagen,
											dass es doch Ähnlichkeiten mit dem Spielen eines Instruments hat.
											Und mich hat diese starke und andauernde Faszination an Tönen
											dazu gebracht, sowohl Chirurg zu werden,
											als auch die Wissenschaft der Töne, besonders Musik, zu studieren.
											Deshalb werde ich Ihnen in den nächsten Minuten versuchen,
											über meine Karriere zu erzählen
											und darüber, wie ich in effektiv versuche, Musik zu studieren
											und die Fragen dazu wirklich beim Schopf zu packen,
											wie das Gehirn kreativ werden kann.
											Den Großteil dieser Arbeit habe ich an der John Hopkins University durchgeführt,
											aber auch am National Institute of Health, wo ich vorher war.
											Ich werde einige wissenschaftliche Experimente abhandeln
											und versuchen, drei musikalische Experimente zu behandeln.
									",Your brain on improv,Charles Limb,16:31,"TEDx,brain,creativity,entertainment,music,science,technology"
"
","
","
","
","
",Your brain on improv,Charles Limb,16:31,"TEDx,brain,creativity,entertainment,music,science,technology"
"
											Voy a empezar reproduciendo un video.
											Es un video de Keith Jarrett, conocido por sus improvisaciones de jazz
											y probablemente el ejemplo emblemático, el más conocido,
											de alguien que lleva la improvisación a niveles altísimos.
											Es capaz de improvisar conciertos enteros,
											así de repente,
											y jamás repetirlo exactamente de la misma manera.
											Por eso, como forma de intensa creatividad,
											creo que es un gran ejemplo.
											Entonces, ¿por qué mejor no vemos el video?
									","
											Vou começar por mostrar-vos um vídeo.
											Este vídeo é de Keith Jarrett, 
um improvisador de ""jazz"" bem conhecido
											e provavelmente o mais conhecido 
exemplo icónico
											de alguém que leva improvisação 
a um nível muito alto.
											Ele improvisa concerto inteiros
de cabeça,
											e nunca volta a tocar exatamente 
da mesma maneira.
											Como forma de criatividade intensa,
											acho que este é um excelente exemplo.
											Então porque não clicamos no vídeo.
									","
											Bir video göstermekle başlayacağım.
											Bu ünlü bir caz doğaçlamacısı ve
											muhtemelen de doğaçlamayı çok yüksek düzeylere çıkaran
											en ünlü idol olan Keith Jarrett'a ait.
											Bütün konser boyunca
											doğaçlama çalıyor
											ve hiç bir zaman daha öncekinin tamamen aynısını çalmıyor.
											Ve bence, yoğun yaratıcılığa
											çok güzel bir örnek bu.
											Hadi o zaman videoyu başlatalım.
									","
											Je vais commencer par vous montrer une vidéo.
											Et cette vidéo est une vidéo de Keith Jarrett, qui est un improvisateur de jazz bien connu
											et probablement l'exemple le plus célèbre et représentatif
											de quelqu'un qui pousse l'improvisation à un très haut niveau.
											Et il improvisera des concerts entiers
											comme ça lui vient,
											et il ne jouera jamais plus exactement de la même manière.
											Et donc, comme forme de créativité intense,
											je pense qu'il est un excellent exemple.
											Et donc pourquoi ne pas lancer la vidéo.
									","
											Als erstes spiele ich ein Video für Sie.
											Dies ist ein Video von Keith Jarrett, einem bekannten Jazz-Improvisateur
											und wahrscheinlich das bekannteste, geradezu ikonenhafte Beispiel
											für jemanden, der Improvisation auf ein viel höheres Niveau bringt.
											Er improvisiert ganze Konzerte
											spontan,
											und er wird sie nie wieder in der selben Weise spielen.
											Diese Form ausgeprägter Kreativität
											finde ich, ist ein großartiges Beispiel.
											Warum schauen wir uns das Video nicht einfach an.
									",Your brain on improv,Charles Limb,16:31,"TEDx,brain,creativity,entertainment,music,science,technology"
"
","
","
","
","
",Your brain on improv,Charles Limb,16:31,"TEDx,brain,creativity,entertainment,music,science,technology"
"
											(Música)
									","
											(Música)
									","
											(Müzik)
									","
											(Musique)
									","
											(Musik)
									",Your brain on improv,Charles Limb,16:31,"TEDx,brain,creativity,entertainment,music,science,technology"
"
","
","
","
","
",Your brain on improv,Charles Limb,16:31,"TEDx,brain,creativity,entertainment,music,science,technology"
"
											Lo que pasa ahí es realmente notable, una cosa impresionante.
											Siempre que como oyente, como seguidor,
											escucho eso me quedo asombrado.
											Pienso: ¿cómo puede ser posible?
											¿Cómo puede el cerebro generar tanta información,
											tanta música, de forma espontánea?
											Así que sostengo esta idea, de manera científica,
											de que la creatividad artística es mágica, pero no es magia.
											Lo que significa que es un producto del cerebro.
											No hay muchas personas con muerte cerebral que creen arte.
											Por eso con esta noción de que la creatividad artística
											en realidad es un producto neurológico,
											sostuve la tesis de que podríamos estudiarlo
											del mismo modo que cualquier otro proceso neurológico complejo.
											Y ahí puse algunas sub-preguntas:
											¿Puede estudiarse realmente la creatividad científica?
											Creo que esa es una buena pregunta.
											Y les diré que la mayoría de los estudios científicos de la música
											son muy densos.
											Y cuando uno los analiza es muy difícil reconocer la música en ellos.
											De hecho, no parecen ser para nada musicales
											y pierden toda noción de música.
									","
											É realmente extraordinário e magnífico 
o que acontece ali.
											Eu sempre — apenas como ouvinte e fã —
											ouço aquilo e fico espantado.
											Eu penso: ""Como é que isto é possível?""
											Como é que o cérebro pode gerar 
tanta informação,
											tanta música, espontaneamente?
											Então parti deste conceito, 
cientificamente,
											de que a criatividade artística,
é mágica, mas não é magia,
											ou seja, é um produto do cérebro.
											Não existem muitas pessoas 
com morte cerebral a fazer arte.
											Com esta noção de que 
a criatividade artística
											é, de facto, um produto neurológico,
											peguei nesta tese
de que poderemos estudá-lo
											tal como podemos estudar
outros processos neurológicos complexos.
											Coloquei algumas subquestões.
											Será possível estudar
cientificamente a criatividade?
											Acho que esta é uma boa pergunta.
											Digo-vos, a maioria dos 
estudos científicos sobre a música,
											são muito densos.
											Quando os estudamos, é muito difícil 
reconhecer neles a música.
											De facto, parecem estar
desprovidos de música
											e perdem a essência da música.
									","
											Burada olan gerçekten de olağanüstü, dehşet bir şey.
											Her zaman — salt bir dinleyici, bir hayran olarak —
											bunu dinliyorum ve hayretler içinde kalıyorum.
											""Bu nasıl gerçekleşiyor?"" diye düşünüyorum.
											Beyin o kadar bilgiyi,
											o kadar müziği spontane biçimde nasıl üretiyor?
											Bu nedenle bir kavram oluşturdum, bilimsel olarak,
											sanatsal yaratıcılık büyüleyici ama büyü değil.
											Yani, sanatsal yaratıcılık beynin bir ürünü.
											Beyin ölümü gerçekleşmiş olup da sanat eseri yaratan pek fazla kişi de yok.
											Sanatsal yaratıcılığın aslında
											nörolojik bir ürün olduğunu anlatan bu yaklaşımla,
											bunu herhangi bir kompleks nörolojik işlem gibi
											araştırabileceğimiz tezini benimsedim.
											Sanırım buradan bir kaç soru daha çıkıyor.
											Gerçekten de yaratıcılığı bilimsel olarak araştırmak mümkün mü?
											ve bence bu güzel bir soru.
											Müzikle ilgili olan bilimsel araştırmaların çoğunun
											zor anlaşılır olduğunu söyleyebilirim.
											Ve incelendiğinde içindeki müziği çıkartabilmek çok zor.
											Aslında, tamamı ahenksiz
											ve müzikle hiç ilgisi yok gibiler.
									","
											Ce qui se passe ici est vraiment remarquable, génial.
											J'ai toujours — en tant que simple auditeur, en tant que fan —
											j'écoute ça, et je suis stupéfait.
											Je pense : ""Comment est-ce possible ?""
											Comment le cerveau peut-il générer autant d'information,
											autant de musique spontanément ?
											Et donc je pars de ce concept, scientifiquement,
											que la créativité artistique, c'est magique, mais ce n'est pas magique.
											Je veux dire que c'est un produit du cerveau.
											Il n'y a pas beaucoup de comateux qui créent de l'art.
											Et donc avec cette notion que la créativité artistique
											est en fait un produit neurologique,
											j'ai pris cette hypothèse pour que nous puissions l'étudier
											tout comme nous pouvons étudier tout autre processus neurologique complexe.
											Et je pense qu'il y a des questions induites que je rajoute.
											Est-il vraiment possible d'étudier la créativité scientifiquement ?
											et je pense que c'est une bonne question.
											Et je vous dirai que la plupart des études scientifiques de la musique
											sont très denses.
											Et quand vous les parcourez, il est très difficile d'y reconnaître la musique.
											En fait, elles semblent totalement non musicales
											et elles passent à côté de l'essentiel de la musique.
									","
											Was da passiert ist bemerkenswert, ja phantastisch.
											Ich habe immer — nur als Zuhörer, als Fan —
											Ich höre das, und ich bin verblüfft.
											Ich denke: Wie kann das möglich sein?
											Wie kann das Gehirn so viele Informationen,
											so viel Musik spontan produzieren?
											Also habe ich mich mit diesem Konzept wissenschaftlich auseinandergesetzt,
											dass künstlerische Kreativität zauberhaft ist, aber keine Zauberei.
											Das heißt, es ist ein Produkt des Gehirns.
											Es gibt nicht zu viele hirntote Menschen, die Kunst schaffen.
											Und mit dieser Idee, dass künstlerische Kreativität
											effektiv ein neurologisches Produkt ist,
											nahm ich diese These, damit wir sie untersuchen können,
											genau so, wie wir irgendeinen anderen komplexen neurologischen Prozess untersuchen können.
											Und ich glaube, dort gibt es einige Teilfragen, die ich stelle.
											Ist es wirklich möglich, Kreativität wissenschaftlich zu untersuchen?
											Das ist eine gute Frage, denke ich.
											Und ich kann Ihnen sagen, dass die meisten wissenschaftlichen Untersuchungen zu Musik
											sehr schwer zu verstehen sind.
											Wenn Sie sie durchgehen, werden Sie Schwierigkeiten haben, die Musik darin zu finden.
											Tatsächlich scheint es, als seien sie äußerst unmusikalisch
											und den ganzen Sinn der Musik verfehlen.
									",Your brain on improv,Charles Limb,16:31,"TEDx,brain,creativity,entertainment,music,science,technology"
"
","
","
","
","
",Your brain on improv,Charles Limb,16:31,"TEDx,brain,creativity,entertainment,music,science,technology"
"
											Y eso nos lleva a la segunda pregunta:
											¿Por qué los científicos deberían estudiar la creatividad?
											Quizá no seamos las personas correctas para hacerlo.
											Bueno, puede ser,
											pero he de decir que desde un punto de vista científico
											hoy hablamos mucho de la innovación,
											de la ciencia de la innovación,
											lo que comprendemos sobre la capacidad del cerebro para innovar
											está en pañales.
											En verdad, sabemos muy poco sobre nuestra capacidad creativa.
											Así que creo que vamos a ver,
											en los próximos 10, 20, 30 años,
											vamos a ver brotar y florecer una ciencia real de la creatividad.
											Porque ahora tenemos nuevos métodos que nos pueden permitir
											tomar procesos como esta improvisación
											compleja de jazz y estudiarla con rigor.
											Así que ahora metámonos con en el cerebro.
											Todos tenemos un cerebro notable
											que conocemos muy poco, por no decir otra cosa.
											Creo que los neurocientíficos
											tienen muchas más preguntas que respuestas.
											Y yo mismo no voy a darles hoy muchas respuestas
											sino que voy a hacer muchas preguntas.
									","
											Isso leva-nos à segunda questão:
											Deveriam os cientistas
estudar a criatividade?
											Seremos as pessoas certas para o fazer?
											Talvez, mas direi que,
de uma perspetiva científica
											— falámos muito sobre inovação hoje —
a ciência da inovação,
											o quanto entendemos sobre 
a capacidade de inovação do cérebro
											está na sua infância.
											Sabemos muito pouco 
sobre como somos capazes de ser criativos.
											E acho que vamos ver,
durante os próximos 10, 20, 30 anos
											uma verdadeira ciência da criatividade 
que está a nascer e irá florescer.
											Porque agora temos novos métodos 
que nos permitem
											levar este tipo de processo,
											improvisação de ""jazz"" complexa 
e estudá-lo rigorosamente.
											E chega ao cérebro.
											E todos nós temos um cérebro excecional,
											que é, no mínimo, muito pouco entendido.
											Penso que os neurocientistas
											têm muito mais perguntas do que respostas.
											Eu hoje, não vos darei 
muitas respostas,
											vou fazer apenas muitas perguntas.
									","
											Ve bu ikinci soruyu doğuruyor:
											Bilim insanları neden yaratıcılığı araştırmalı?
											Belki de bunu yapacak doğru kişiler biz değiliz.
											Evet böyle olabilir,
											ama bilimsel açıdan baktığımızda —
											bugün yaratıcılık hakkında çok konuştuk —
											yaratıcılık bilimi,
											beynin yenilik yapmasının nasıl mümkün olduğunu ne kadar anladığımız,
											henüz emekleme aşamasında.
											Hakikaten, nasıl yaratıcı olabildiğimize dair çok az şey biliyoruz.
											Önümüzdeki 10, 20, 30 sene içinde
											gerçek bir yaratıcılık biliminin
											büyüdüğünü ve geliştiğini göreceğimizi düşünüyorum.
											Çünkü artık bunun gibi karmaşık caz doğaçlamalarını
											derinlemesine araştırmamızı sağlayabilen
											yeni yöntemlerimiz var.
											Ve beyne gelelim.
											Hepimiz hakkında çok az şey bildiğimiz,
											bu olağanüstü beyine sahibiz.
											Nörobilimcilerin sorularının, cevaplarından çok daha fazla
											olduğunu düşünüyorum.
											Ve ben de bugün size çok cevap verecek değilim,
											sadece bir sürü soru soracağım.
									","
											Et cela amène donc la deuxième question :
											""Pourquoi les scientifiques étudieraient-ils la créativité ?""
											Nous ne sommes peut-être pas les gens qu'il faut pour le faire.
											C'est peut-être le cas,
											mais je dirais que, d'un point de vue scientifique —
											nous avons beaucoup parlé d'innovation aujourd'hui —
											la science de l'innovation,
											ce que nous comprenons de la capacité du cerveau à innover,
											n'en est qu'à ses débuts.
											Vraiment, nous en savons très peu quant à notre capacité de créativité.
											Et donc je pense que nous allons voir
											dans les 10, 20, 30 prochaines années
											une véritable science de la créativité qui bourgeonne et va prospérer.
											Parce que nous avons à présent de nouvelles méthodes qui nous permettent
											de prendre le processus de quelque chose comme ça,
											une improvisation de jazz complexe, et de l'étudier rigoureusement.
											Et donc on en revient au cerveau.
											Et donc nous avons tous un cerveau remarquable,
											et le moins qu'on puisse dire est que nous le connaissons mal.
											Je pense que les neuroscientifiques
											ont beaucoup plus de questions que de réponses.
											Et pour ma part, je ne vais pas vous donner beaucoup de réponses aujourd'hui,
											je vais seulement poser beaucoup de questions.
									","
											Das wirft die zweite Frage auf:
											Warum sollten Wissenschaftler Kreativität untersuchen?
											Vielleicht sind wir nicht die Richtigen dafür.
											Es wäre gut möglich,
											aber ich kann sagen, aus wissenschaftlicher Sicht —
											wir haben heute viel über Innovation gesprochen —
											die Forschung von Innovation,
											unser Verständnis von der Innovationsfähigkeit unseres Gehirns
											steckt in den Kinderschuhen.
											Wir wissen wirklich äußerst wenig über unsere Fähigkeit zur Kreativität.
											Deswegen denke ich, dass wir
											während der nächten 10, 20, 30 Jahre
											eine wahre Kreativitätswissenschaft erleben werden, die aufkeimt und gedeiht.
											Denn jetzt haben wir neue Arbeitsmethoden,
											um einen Vorgang wie diesen zu nehmen,
											komplexe Jazz-Improvisation, und durchdringend zu untersuchen.
											Und so kommen wir bis zum Gehirn.
											Alle von uns haben dieses bemerksenwerte Gehirn,
											das wir - nett ausgedrückt - kaum verstehen.
											Ich denke dass Neurowissenschaftler
											wesentlich mehr Fragen als Antworten haben.
											Und selbst ich werde Ihnen heute nicht viele Antworten geben,
											sondern nur eine Menge Fragen stellen.
									",Your brain on improv,Charles Limb,16:31,"TEDx,brain,creativity,entertainment,music,science,technology"
