en,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","My simple invention, designed to keep my grandfather safe",Kenneth Shinozuka,5:46,"TEDYouth,aging,design,innovation,invention,product design,technology"
"
											What's the fastest growing threat
to Americans' health?
											Cancer? Heart attacks? Diabetes?
											The answer is actually none of these;
											it's Alzheimer's disease.
											Every 67 seconds,
											someone in the United States
is diagnosed with Alzheimer's.
											As the number of Alzheimer's patients
triples by the year 2050,
											caring for them, as well as
the rest of the aging population,
											will become an overwhelming
societal challenge.
									","
											Americanların sağlığına karşı
en hızlı büyüyen tehdit nedir?
											Kanser? Kalp krizi? Şeker hastalıkları?
											Aslında cevap bunların hiçbiri;
											cevap, Alzheimer hastalığı.
											Birleşik Devletler'de her 67 saniyede
											bir kişiye Alzheimer teşhisi konuluyor.
											Alzheirmer hastalarının sayısı 2050'ye
kadar üç katına çıkıyorken,
											yaşlanan nüfusun geri kalanı kadar 
hastaya yapılacak olan bakım
											toplumsal bir sorun haline gelecek.
									","
											Quelle est la menace la plus importante
pour la santé des Américains ?
											Le cancer ? Les crises cardiaques ?
Le diabète ?
											En fait, ce n'est aucune des trois ;
											c'est la maladie d'Alzheimer.
											Toutes les 67 secondes,
											une personne est diagnostiquée
porteuse d'Alzheimer aux États-Unis.
											Alors que le nombre de victimes 
d'Alzheimer va tripler d'ici 2050,
											prendre soin d'eux, mais aussi
du reste de la population vieillissante,
											va vite devenir 
un défi sociétal insurmontable.
									","
											Was ist die größte Bedrohung
für die Gesundheit der US-Amerikaner?
											Krebs? Herzinfarkte? Diabetes?
											Es ist nichts davon.
											Es ist die Alzheimer-Krankheit.
											Alle 67 Sekunden
											wird in den USA jemand
mit Alzheimer diagnostiziert.
											Da sich die Zahl der Alzheimerpatienten
bis 2050 verdreifachen wird,
											wird die Pflege für sie
und die übrige alternde Bevölkerung
											zu einer überwältigenden
sozialen Herausforderung.
									","My simple invention, designed to keep my grandfather safe",Kenneth Shinozuka,5:46,"TEDYouth,aging,design,innovation,invention,product design,technology"
"
","
","
","
","My simple invention, designed to keep my grandfather safe",Kenneth Shinozuka,5:46,"TEDYouth,aging,design,innovation,invention,product design,technology"
"
											My family has experienced firsthand
											the struggles of caring
for an Alzheimer's patient.
											Growing up in a family
with three generations,
											I've always been very close
to my grandfather.
											When I was four years old,
											my grandfather and I 
were walking in a park in Japan
											when he suddenly got lost.
											It was one of the scariest moments
I've ever experienced in my life,
											and it was also the first
instance that informed us
											that my grandfather
had Alzheimer's disease.
											Over the past 12 years,
his condition got worse and worse,
											and his wandering in particular
caused my family a lot of stress.
											My aunt, his primary caregiver,
											really struggled to stay awake at night
to keep an eye on him,
											and even then often failed
to catch him leaving the bed.
											I became really concerned
about my aunt's well-being
											as well as my grandfather's safety.
											I searched extensively for a solution
that could help my family's problems,
											but couldn't find one.
									","
											Ailem bir Alzheimer hastasına
											bakım uğraşını doğrudan tecrübe edindi.
											Üç kuşaklı bir ailenin
içinde büyüyerek,
											her zaman büyük 
babama çok yakın oldum.
											Ben dört yaşındayken,
											büyük babamla Japonya'da 
bir parkta yürüyorken,
											o aniden kayboldu.
											Hayatımdaki en korkunç 
anlardan birisiydi
											ve aynı zamanda büyük babamın bir 

											Alzheimer hastası olduğunu
gösteren ilk durum buydu.
											12 yıl boyunca büyük babamın 
durumu gittikçe kötüleşti
											ve onun özellikle başı boş gezinmeleri 
ailemi büyük bir strese sürükledi.
											Onun en yakın bakıcısı halam,
											ona göz kulak olmak için geceleri
ayakta kalarak cidden çok çabaladı
											ama yine de çoğu zaman onu yatağından 
ayrılırken yakalayamıyordu.
											Büyük babamın güvenliliği kadar 
halamın durumundan da
											ciddi anlamda endişeleniyordum.
											Yoğun bir şekilde ailemin bu problemine
yardım edebilecek bir çözüm için
											araştırma yaptım fakat bulamadım.
									","
											Ma famille a vécu de près
											la difficulté de la charge 
d'une victime d'Alzheimer.
											Ayant grandi auprès de 3 générations,
											j'ai toujours été proche 
de mon grand-père.
											Quand j'avais 4 ans,
											nous nous promenions 
dans un parc au Japon,
											quand mon grand-père s'est perdu.
											Ce fut l'un des moments
les plus effrayants de ma vie.
											Ce fut aussi le premier signe
nous informant
											que mon grand-père était atteint 
d'Alzheimer.
											Ces dernières 12 années, son état
s'est dégradé progressivement,
											et en particulier, ses fugues ont été 
une source d'anxiété pour ma famille.
											Ma tante, la principale personne l'aidant,
											s'est battue pour veiller 
la nuit et le surveiller,
											et malgré tout échouait souvent
à le voir se lever.
											J'ai commencé à m'inquiéter 
du bien-être de ma tante,
											et de la sécurité de mon grand-père.
											J'ai cherché intensivement une solution 
pour aider ma famille.
											Mais je n'en ai pas trouvé.
									","
											Meine Familie hat hautnah erfahren
											wie anstrengend die Pflege 
eines Alzheimerpatienten ist.
											Ich wuchs in einer Familie 
mit drei Generationen auf
											und war meinem Großvater immer sehr nahe.
											Als ich vier Jahre alt war,
											ging ich mit meinem Großvater
im Park spazieren,
											als er sich plötzlich verlief.
											Das war einer der erschreckendsten
Momente meines Lebens
											und es war das erste Anzeichen,
											dass mein Großvater Alzheimer hatte.
											In den letzten zwölf Jahren hat sich
sein Zustand stetig verschlimmert
											und besonders sein Umherwandern
hat meiner Familie viel Sorge bereitet.
											Meine Tante, seine Hauptbetreuerin,
											rang nachts darum wach zu bleiben,
um ihn im Auge zu behalten.
											Trotzdem bemerkte sie oft nicht,
wenn er das Bett verließ.
											Ich machte mir Sorgen
um die Gesundheit meiner Tante
											und die Sicherheit meines Großvaters.
											Ich habe lange nach einer Lösung
gesucht, die meiner Familie helfen könnte,
											konnte aber keine finden.
									","My simple invention, designed to keep my grandfather safe",Kenneth Shinozuka,5:46,"TEDYouth,aging,design,innovation,invention,product design,technology"
"
","
","
","
","My simple invention, designed to keep my grandfather safe",Kenneth Shinozuka,5:46,"TEDYouth,aging,design,innovation,invention,product design,technology"
"
											Then, one night about two years ago,
											I was looking after my grandfather
and I saw him stepping out of the bed.
											The moment his foot landed on the floor,
											I thought, why don't I put
a pressure sensor on the heel of his foot?
											Once he stepped onto the floor
and out of the bed,
											the pressure sensor would detect an
increase in pressure caused by body weight
											and then wirelessly send an audible alert
to the caregiver's smartphone.
											That way, my aunt could sleep
much better at night
											without having to worry
about my grandfather's wandering.
									","
											İki yıl önce bir gece,
											büyükbabama bakıyordum ve onun

											yataktan dışarı adım attığını gördüm.
											Ayağını yere bastığı an,
											ayak topuğuna neden bir baskı 
algılayıcısı koymuyoruz diye düşündüm.
											Yataktan çıkıp yere adım atar atmaz,
											baskı algılayıcısı vücut ağırlığından 
gelen baskıda bir artış belirleyecekti
											sonra da kablosuz bir şekilde bakıcının
telefonuna sesli bir uyarı gönderecekti.
											Böylece halam, geceleri, büyükbabamın
											gezinmesini endişe etmeden 
daha rahat uyuyacaktı.
									","
											C'est alors, qu'une nuit, il y a deux ans,
											alors que je surveillais mon grand-père, 
je l'ai vu se lever de son lit.
											Au moment où il a mis le pied au sol,
											j'ai pensé, pourquoi ne pas fixer
un capteur de pression à son pied ?
											Dès qu'il pose un pied au sol
et sort du lit,
											le capteur de pression détecterait 
la pression de son poids
											et enverrait un signal
sur le téléphone de l'aidant.
											Ainsi, ma tante peut dormir la nuit,
											sans s'inquiéter des fugues éventuelles 
de mon grand-père.
									","
											Dann, eines nachts vor etwa zwei Jahren,
											kümmerte ich mich um meinen Großvater
und sah, wie er vom Bett aufstand.
											Als sein Fuß den Boden berührte,
											dachte ich: ""Warum bringe ich nicht
einen Drucksensor an seiner Ferse an?""
											Sobald er beim Aufstehen
den Boden berührt,
											würde der Drucksensor den höheren Druck 
durch das Körpergewicht erkennen
											und eine drahtlose, akustische Warnung
an das Smartphone des Pflegers schicken.
											So könnte meine Tante
nachts viel besser schlafen,
											ohne sich um die Streifzüge
meines Großvaters sorgen zu müssen.
									","My simple invention, designed to keep my grandfather safe",Kenneth Shinozuka,5:46,"TEDYouth,aging,design,innovation,invention,product design,technology"
"
","
","
","
","My simple invention, designed to keep my grandfather safe",Kenneth Shinozuka,5:46,"TEDYouth,aging,design,innovation,invention,product design,technology"
"
											So now I'd like to perform
a demonstration of this sock.
											Could I please have
my sock model on the stage?
											Great.
											So once the patient
steps onto the floor —
											(Ringing) —
											an alert is sent
to the caregiver's smartphone.
									","
											Şimdi bu çorabın tanıtımını 
yapmak istiyorum.
											Çorap modelimi sahneye 
alabilir miyim lütfen?
											Güzel.
											Hasta yere adım atar atmaz,
											(Uyarı çalıyor)
											bakıcının telefonuna 
bir uyarı gönderiliyor.
									","
											Je vais vous faire une démonstration 
de mes chaussettes.
											Voici mon mannequin.
											Merci.
											Dès que le patient met les pieds au sol -
											(Sonnerie)
											une alarme sonne sur le téléphone 
de l'aide-soignant.
									","
											Jetzt demonstriere ich euch diese Socke.
											Könnte mein Sockenmodell 
bitte auf die Bühne kommen?
											Toll.
											Sobald also der Patient 
auf den Boden tritt —
											(Läuten) —
											wird ein Alarm an 
das Handy des Betreuers gesandt.
									","My simple invention, designed to keep my grandfather safe",Kenneth Shinozuka,5:46,"TEDYouth,aging,design,innovation,invention,product design,technology"
"
","
","
","
","My simple invention, designed to keep my grandfather safe",Kenneth Shinozuka,5:46,"TEDYouth,aging,design,innovation,invention,product design,technology"
"
											Thank you. (Applause)
									","
											Teşekkürler. (Alkış)
									","
											Merci.
(Applaudissements)
									","
											Danke. (Applaus)
									","My simple invention, designed to keep my grandfather safe",Kenneth Shinozuka,5:46,"TEDYouth,aging,design,innovation,invention,product design,technology"
"
","
","
","
","My simple invention, designed to keep my grandfather safe",Kenneth Shinozuka,5:46,"TEDYouth,aging,design,innovation,invention,product design,technology"
"
											Thank you, sock model.
									","
											Teşekkürler, çorap model.
									","
											Merci mademoiselle.
									","
											Danke, Sockenmodell.
									","My simple invention, designed to keep my grandfather safe",Kenneth Shinozuka,5:46,"TEDYouth,aging,design,innovation,invention,product design,technology"
"
","
","
","
","My simple invention, designed to keep my grandfather safe",Kenneth Shinozuka,5:46,"TEDYouth,aging,design,innovation,invention,product design,technology"
"
											So this is a drawing
of my preliminary design.
									","
											Bu da çizilen bir hazırlık tasarımı.
									","
											Voici un dessin de mon premier modèle.
									","
											Das ist eine Skizze 
meines vorläufigen Designs.
									","My simple invention, designed to keep my grandfather safe",Kenneth Shinozuka,5:46,"TEDYouth,aging,design,innovation,invention,product design,technology"
"
","
","
","
","My simple invention, designed to keep my grandfather safe",Kenneth Shinozuka,5:46,"TEDYouth,aging,design,innovation,invention,product design,technology"
"
											My desire to create
a sensor-based technology
											perhaps stemmed from my lifelong love
for sensors and technology.
											When I was six years old,
											an elderly family friend
fell down in the bathroom
											and suffered severe injuries.
											I became concerned
about my own grandparents
											and decided to invent
a smart bathroom system.
											Motion sensors would be installed
inside the tiles of bathroom floors
											to detect the falls of elderly patients
whenever they fell down in the bathroom.
											Since I was only six years old at the time
											and I hadn't graduated
from kindergarten yet,
											I didn't have the necessary resources and 
tools to translate my idea into reality,
											but nonetheless, my research experience
											really implanted in me a firm desire
to use sensors to help the elderly people.
											I really believe that sensors can improve
the quality of life of the elderly.
									","
											Benim algılayıcı destekli teknoloji 
oluşturma isteğim
											muhtemelen hayatım boyunca süren teknoloji
ve algılayıcı sevgimden gelmişti.
											Ben altı yaşındayken,
											yaşlı bir aile dostumuz banyoda düşmüştü
											ve ciddi yaralar almıştı.
											Ben de büyükbabam-annem
için endişe ettim ve
											akıllı bir banyo sistemi 
icat etmeye karar verdim.
											Hareket algılayıcıları, yaşlı hastaların
banyodaki her düşüşünü
											belirlemek için banyonun zemin
kiremitlerine yüklenecekti.
											Sadece altı yaşımda olduğum
											ve henüz anaokulunda mezun olmadığım için
											fikrimi gerçeğe dönüştürmek için yeterli 
kaynağa ve malzemeye sahip olamadım
											ama yine de, araştırma 
deneyimim, algılayıcıları
											yaşlı insanlara yardım amacıyla kullanma
konusunda sıkı bir istek aklıma soktu.
											Ben, algılayıcıların, yaşlıların 
hayatlarının kalitesini
											yükseltebileceğine gerçekten inanıyorum.
									","
											J'ai opté pour une technologie 
basée sur les capteurs
											parce que cette technologie 
me passionne depuis toujours.
											Quand j'avais 6 ans,
											un ami âgé de ma famille
s'est gravement blessé
											en tombant dans sa salle de bain.
											J'ai pensé à mes grands-parents,
											et j'ai créé 
une salle de bain intelligente,
											avec des capteurs de mouvements installés
dans les pavés de la salle de bain.
											Ils détecteraient 
la chute des personnes âgées.
											Je n'avais que 6 ans.
											Je n'étais pas encore à l'école primaire.
											Je n'avais pas les ressources nécessaires
pour concrétiser mes idées.
											Cependant, ces expériences
ont ancré en moi le désir profond
											d'utiliser des capteurs 
pour aider les personnes âgées.
											Je suis persuadé que les capteurs 
peuvent améliorer leur bien-être.
									","
											Ich wollte eine sensorbasierte 
Technologie entwickeln,
											was von meiner Liebe 
für Sensoren und Technik herrührt.
											Als ich sechs Jahre alt war,
											rutschte ein älterer Freund
der Familie im Bad aus
											und erlitt schwere Verletzungen.
											Ich war auch besorgt 
wegen meiner Großeltern
											und wollte ein intelligentes System 
im Bad entwicklen.
											Bewegungssensoren wären in 
den Bodenfliesen im Bad installiert,
											um die Stürze älterer Patienten 
zu erkennen, sobald sie im Bad hinfielen.
											Da ich damals gerade sechs Jahre alt
											und noch im Kindergarten war,
											hatte ich nicht die Möglichkeiten,
meine Idee realisieren zu können.
											Aber trotzdem weckten 
meine Erfahrungen
											den festen Wunsch, Sensoren zu nutzen 
um älteren Menschen zu helfen.
											Sensoren können die Lebensqualität
von Senioren verbessern.
									","My simple invention, designed to keep my grandfather safe",Kenneth Shinozuka,5:46,"TEDYouth,aging,design,innovation,invention,product design,technology"
"
","
","
","
","My simple invention, designed to keep my grandfather safe",Kenneth Shinozuka,5:46,"TEDYouth,aging,design,innovation,invention,product design,technology"
"
											When I laid out my plan, I realized
that I faced three main challenges:
											first, creating a sensor;
											second, designing a circuit;
											and third, coding a smartphone app.
											This made me realize that my project
was actually much harder to realize
											than I initially had thought it to be.
									","
											Planımı tasarlarken üç zorlukla
karşılaştığımı farkettim:
											ilki, bir algılayıcı oluşturmak;
											ikincisi, bir devre tasarlamak;
											ve üçüncüsü, bir telefon 
uygulaması kodlamak.
											Bununla farkettim ki projemin 
gerçekleşmesi
											başlangıçta düşündüğümden çok daha zordu.
									","
											En dessinant mes plans, 
j'ai découvert 3 défis :
											d'abord, développer les capteurs,
											ensuite, concevoir le circuit,
											et développer l'appli du smartphone.
											J'ai compris à ce moment
que mon projet était plus complexe
											que je ne le pensais.
									","
											Bei meinen Planungen wurde mir klar,
dass es drei Herausforderungen gab:
											1. Einen Sensor entwerfen.
											2. Einen Stromkreis entwerfen.
											3. Eine Smartphone-App programmieren.
											Mir wurde bewusst, dass mein Projekt
schwerer umzusetzen war
											als ich ursprünglich dachte.
									","My simple invention, designed to keep my grandfather safe",Kenneth Shinozuka,5:46,"TEDYouth,aging,design,innovation,invention,product design,technology"
"
","
","
","
","My simple invention, designed to keep my grandfather safe",Kenneth Shinozuka,5:46,"TEDYouth,aging,design,innovation,invention,product design,technology"
"
											First, I had to create a wearable sensor
that was thin and flexible enough

											to be worn comfortably
on the bottom of the patient's foot.
											After extensive research and testing
of different materials like rubber,
											which I realized was too thick to be worn
snugly on the bottom of the foot,
											I decided to print a film sensor
											with electrically conductive
pressure-sensitive ink particles.
											Once pressure is applied, the connectivity
between the particles increases.
											Therefore, I could design a circuit
that would measure pressure
											by measuring electrical resistance.
									","
											İlk olarak, hastanın ayak topuğuna 
rahatça giydirelebilinecek kadar
											esnek, ince ve giyilebilir bir 
algılayıcı oluşturmam gerekti.
											Ayak topuğuna rahatça giymek
için fazla kalın
											olduğunu farkettiğim kauçuk gibi
											farklı materyallerin yoğun deney ve 
araştırmasından sonra,
											elektronik olarak geçirgen, baskıya 
duyarlı mürekkep parçacıklı
											bir algılayıcı tabaka 
bastırmaya karar verdim.
											Baskı uygulanır uygulanmaz, parçacıklar 
arasındaki bağlantı artıyor.
											Böylece, elektronik direnci 
ayarlayarak baskıyı ölçen
											bir devre tasarlayabildim.
									","
											Il fallait d'abord créer 
un capteur portable
											suffisamment flexible 
pour être confortable aux pieds.
											J'ai testé des matériaux différents, 
comme le caoutchouc.
											Mais c'était trop épais pour être porté 
sur des chaussettes.
											J'ai imprimé une membrane
avec des particules d'encre
											conductrices d'électricité 
et sensibles à la pression.
											Celle-ci augmente 
la connectivité entre les particules.
											Cela m'a permis de développer
un circuit qui mesure la pression
											en mesurant la résistance électrique.
									","
											Ich musste einen tragbaren Sensor 
designen, der dünn und flexibel genug war,
											um bequem an der Fußsohle 
getragen werden zu können.
											Nach viel Recherche und Tests 
mit verschiedenen Materialien wie Gummi,
											der viel zu dick war, um gemütlich 
am Fuß getragen zu werden,
											druckte ich einen Foliensensor
											mit elektrisch leitenden, 
druckempfindlichen Farbpartikeln.
											Sobald Druck ausgeübt wird, nimmt 
die Verbindung zwischen den Partikeln zu.
											So konnte ich einen Stromkreis
entwickeln, der Druck misst,
											indem elektrischer Widerstand 
gemessen wird.
									","My simple invention, designed to keep my grandfather safe",Kenneth Shinozuka,5:46,"TEDYouth,aging,design,innovation,invention,product design,technology"
"
","
","
","
","My simple invention, designed to keep my grandfather safe",Kenneth Shinozuka,5:46,"TEDYouth,aging,design,innovation,invention,product design,technology"
"
											Next, I had to design
a wearable wireless circuit,
											but wireless signal transmission
consumes lots of power
											and requires heavy, bulky batteries.
											Thankfully, I was able to find out
about the Bluetooth low energy technology,
											which consumes very little power
and can be driven by a coin-sized battery.
											This prevented the system
from dying in the middle of the night.
									","
											Sonra, giyilebilir kablosuz bir devre 
tasarlamam gerekti
											ancak kablosuz sinyal aktarımı 
çok fazla güç tüketir
											bu yüzden ağır ve büyük pil gerektirir.
											Çok şükür, çok az güç yakan ve bozuk 
para büyüklüğünde pil ile
											çalışabilen Bluetooth düşük enerji 
teknolojisini akıl edebildim.
											Bu, gecenin ortasında sistemin 
şarjının bitmesini engelledi.
									","
											Ensuite, j'ai du créer 
un circuit sans fil et portable.
											Le problème est que les transmissions 
sans fil sont énergivores,
											et requièrent des batteries encombrantes.
											La solution était dans le Bluetooth
que j'ai découvert à ce moment.
											Ça consomme peu d'électricité,
et une pile bouton suffit.
											Le système ne s'arrête plus 
au milieu de la nuit.
									","
											Dann musste ich einen drahtlose, 
tragbaren Stromkreis entwerfen,
											aber drahtlose Signalübertragung
verbraucht viel Energie
											und braucht schwere, 
unhandliche Batterien.
											Zum Glück erfuhr ich von
der Bluetooth-Technnologie,
											die wenig Energie verbraucht und von
einer Knopfzellen-Batterie betrieben wird.
											Das verhinderte, dass die Batterien 
mitten in der Nacht aufgeben.
									","My simple invention, designed to keep my grandfather safe",Kenneth Shinozuka,5:46,"TEDYouth,aging,design,innovation,invention,product design,technology"
"
","
","
","
","My simple invention, designed to keep my grandfather safe",Kenneth Shinozuka,5:46,"TEDYouth,aging,design,innovation,invention,product design,technology"
"
											Lastly, I had to code a smartphone app
that would essentially transform
											the care-giver's smartphone
into a remote monitor.
											For this, I had to expand upon
my knowledge of coding with Java and XCode
											and I also had to learn about how to code
for Bluetooth low energy devices
											by watching YouTube tutorials
and reading various textbooks.
									","
											Son olarak, esasen bakıcının telefonunu
uzaktan kontrol cihazına
											dönüştüren bir telefon uygulaması
kodlamam gerekti.
											Bunun için, Java ve XCode ile kodlama
bilgimi genişletmem ve aynı zamanda
											YouTube derslerini izleyerek ve çeşitli
kitaplar okuyarak Bluetooth düşük enerji
											cihazları için kodlamanın nasıl 
yapıldığını öğrenmem gerekti.
									","
											Enfin, j'ai dû développer l'appli 
pour le smartphone de l'aidant
											pour le transformer 
en télé-surveillance.
											J'ai donc approfondi mes connaissances
en langage de programmation, Java, Xcode,
											et en programmation pour les dispositifs 
associés au Bluetooth.
											J'ai regardé des formations sur Youtube
et lu des manuels.
									","
											Zuletzt musste ich eine Smartphone-App
programmieren, die das Handy
											des Betreuers in ein Gerät zur
Fernüberwachung verwandelt.
											Dafür musste ich mein Wissen 
über Java und XCode ausweiten
											und ich lernte auch, wie man 
Geräte für Bluetooth programmiert,
											indem ich Anleitungen auf Youtube schaute 
und verschiedene Lehrbücher las.
									","My simple invention, designed to keep my grandfather safe",Kenneth Shinozuka,5:46,"TEDYouth,aging,design,innovation,invention,product design,technology"
"
","
","
","
","My simple invention, designed to keep my grandfather safe",Kenneth Shinozuka,5:46,"TEDYouth,aging,design,innovation,invention,product design,technology"
"
											Integrating these components, I was able
to successfully create two prototypes,
											one in which the sensor
is embedded inside a sock,
											and another that's
a re-attachable sensor assembly
											that can be adhered anywhere
that makes contact
											with the bottom of the patient's foot.
											I've tested the device on my grandfather
for about a year now,
											and it's had a 100 percent success rate
											in detecting the over 900 
known cases of his wandering.
											Last summer, I was able
to beta test my device
											at several residential
care facilities in California,
											and I'm currently incorporating
the feedback
											to further improve the device 
into a marketable product.
											Testing the device on a number of patients
											made me realize that I needed
to invent solutions
											for people who didn't want
to wear socks to sleep at night.
									","
											Bu parçaları birleştirdikten sonra, 
başarıyla iki örnek oluşturdum,
											bir tanesi, içinde algılayıcı
saklı olan çorap,
											ve diğeri ise hastanın ayak topuğu ile

											temas eden herhangi 
bir yere yapışabilen,
											takılabilir bir algılayıcı takımı.
											Cihazı yaklaşık bir yıl boyunca
büyükbabamın üzerinde test ettim
											ve 900'ün üstünde gezinme 
durumu belirleyerek
											yüzde yüz başarı oranı elde etti.
											Geçen yaz, cihazımı Kalifornya'da
											bir kaç bakım tesisinde test ettim
											ve şuanda geri dönümleri,
											pazarlanabilir bir cihaz üretimi
için kullanıyorum.
											Bir takım hasta üzerinde cihazı
											test ederken farkettim ki 
bütün gece çorapla
											uyumak istemeyenler için bir 
çözüm bulmam gerekiyordu.
									","
											J'ai réussi à intégrer les composants 
en deux prototypes.
											Le premier est un capteur
intégré sur une chaussette.
											Le deuxième est un capteur ré-attachable.
											Il adhère à toutes les surfaces
entrant en contact
											avec les pieds du patient.
											Je teste ce dispositif depuis un an
avec mon grand-père.
											Le taux de réussite est de 100%.
											Le système a détecté 
plus de 900 tentatives de fugue.
											L'été dernier, j'ai testé une version bêta
											dans plusieurs maisons
de retraite en Californie.
											Je suis en train d'analyser les résultats
											pour améliorer le système
et en faire un produit vendable.
											A travers ces tests, 
je me suis rendu compte
											que certains patients ne portent pas 
de chaussettes la nuit.
											Je dois donc développer 
un système pour eux aussi.
									","
											Ich konnte diese Komponenten verbinden 
und zwei Prototypen herstellen.
											Einmal ist der Sensor in 
eine Socke eingearbeitet
											und einmal ist es eine 
flexible Sensoreinheit,
											die überall angeklebt werden kann,
											wo Kontakt zum Fuß des Patienten besteht.
											Ich habe das Gerät jetzt ein Jahr lang 
an meinem Großvater getestet,
											und es hatte eine 100 %ige Erfolgsrate
											bei der Erfassung der über 
900 Fällen seines Umherirrens.
											Letzten Sommer konnte ich 
mein Gerät in der Betatestphase
											in einigen Pflegeeinrichtungen testen
											und momentan verarbeite ich 
die Rückmeldungen,
											um das Gerät zu einem
marktfähigen Produkt zu verbessern.
											Durch die Tests an mehreren Patienten
											wurde mir klar, dass ich Lösungen 
entwickeln musste
											für Menschen, die nicht 
mit Socken schlafen wollen.
									","My simple invention, designed to keep my grandfather safe",Kenneth Shinozuka,5:46,"TEDYouth,aging,design,innovation,invention,product design,technology"
"
","
","
","
","My simple invention, designed to keep my grandfather safe",Kenneth Shinozuka,5:46,"TEDYouth,aging,design,innovation,invention,product design,technology"
"
											So sensor data, collected
on a vast number of patients,
											can be useful for improving patient care
											and also leading to a cure
for the disease, possibly.
											For example, I'm currently examining 

											correlations between the frequency
of a patient's nightly wandering
											and his or her daily activities and diet.
									","
											Geniş bir hasta kitlesinden 
toplanan algılayıcı bilgileri
											gelişen hasta bakımı için 
kullanışlı olabilir
											ve üstelik mümkün olduğunca 
hastalığa bakım için öncü olabilir.
											Örneğin, şuanda bir hastanın 

											gece gezinme sıklığı ile

											onun günlük diyet ve aktiviteleri 
arasındaki ilişkiyi inceliyorum.
									","
											Les données collectées par les capteurs
											peuvent servir à améliorer
les soins des patients,
											et pourraient contribuer 
à aider la guérison.
											Par exemple, j'étudie pour le moment
											la corrélation 
entre la fréquence des fugues
											et l'hygiène de vie des patients.
									","
											Die Sensordaten von 
einer großen Zahl Patienten
											kann die Patientenversorgung verbessern
											und eventuell zu einem Heilmittel 
für die Alzheimer-Krankheit führen.
											So untersuche ich gerade
											die Korrelationen zwischen der Häufigkeit 
von nächtlichem Herumwandern der Patienten
											und ihrer täglichen
Aktivität und Ernährung.
									","My simple invention, designed to keep my grandfather safe",Kenneth Shinozuka,5:46,"TEDYouth,aging,design,innovation,invention,product design,technology"
"
","
","
","
","My simple invention, designed to keep my grandfather safe",Kenneth Shinozuka,5:46,"TEDYouth,aging,design,innovation,invention,product design,technology"
