en,tr,title,speaker,duration,tags
"
","
",The search for dark matter — and what we've found so far,Risa Wechsler,15:43,"dark matter,universe,physics,big bang,astronomy,space,energy,science,technology"
"
											Do you ever think about what would happen
											if the world were a little bit different?
											How your life would be different
											if you were born 5,000 years from now
											instead of today?
											How history would be different
											if the continents
were at different latitudes
											or how life in the Solar system
would have developed
											if the Sun were 10 percent larger.
									","
											Dünya biraz daha farklı olsa 
neler olacağını hiç düşündünüz mü?
											Bugün değil de 5,000 yıl sonra 
doğmuş olsanız
											hayatınız ne kadar farklı olurdu?
											Kıtalar farklı paralellerde olsa
tarih ne kadar farklı olurdu,
											veya Güneş %10 daha büyük olsa
											Güneş Sistemi'ndeki hayat
ne kadar farklı biçimlenirdi?
									",The search for dark matter — and what we've found so far,Risa Wechsler,15:43,"dark matter,universe,physics,big bang,astronomy,space,energy,science,technology"
"
","
",The search for dark matter — and what we've found so far,Risa Wechsler,15:43,"dark matter,universe,physics,big bang,astronomy,space,energy,science,technology"
"
											Well, playing with these
kinds of possibilities
											is what I get to do for a living
											but with the entire universe.
											I make model universes in a computer.
											Digital universes that have
different starting points
											and are made of different amounts
of different kinds of material.
											And then I compare
these universes to our own
											to see what it is made of
and how it evolved.
									","
											Benim işim 
bu tarz olasılıklarla oynamak
											ama ben tüm evrenle oynuyorum.
											Bilgisayarda varsayımsal
evrenler tasarlıyorum.
											Farklı başlangıç noktaları olan,
											farklı miktarlarda 
değişik maddelerden oluşan,
											dijital evrenler.
											Sonra, nelerden oluştuğunu
ve nasıl evrildiğini görmek için
											bu evrenleri bizimkiyle kıyaslıyorum.
									",The search for dark matter — and what we've found so far,Risa Wechsler,15:43,"dark matter,universe,physics,big bang,astronomy,space,energy,science,technology"
"
","
",The search for dark matter — and what we've found so far,Risa Wechsler,15:43,"dark matter,universe,physics,big bang,astronomy,space,energy,science,technology"
"
											This process of testing models
with measurements of the sky
											has taught us a huge amount
about our universe so far.
											One of the strangest
things we have learned
											is that most of the material
in the universe
											is made of something
entirely different than you and me.
											But without it,
											the universe as we know it wouldn't exist.
											Everything we can see with telescopes
											makes up just about 15 percent
of the total mass in the universe.
											Everything else, 85 percent of it,
											doesn't emit or absorb light.
											We can't see it with our eyes,
											we can't detect it with radio waves
											or microwaves or any other kind of light.
											But we know it is there
											because of its influence
on what we can see.
									","
											Modelleri gökyüzü ölçütlerine göre
kıyaslama süreci
											bize evrenimizle ilgili
şimdiden bir ton şey öğretti.
											Öğrendiğimiz en tuhaf şeylerden biri ise
											evrendeki çoğu materyalin
											siz ve benden tamamen farklı bir şeyden
yapılmış olduğuydu.
											Ama o olmaksızın,
											bildiğimiz haliyle evren var olamazdı.
											Teleskopla görebildiğimiz her şey
											evrendeki toplam kütlenin
hemen hemen %15'ine tekabül ediyor.
											Geri kalan her şey, %85'lik kısım
											ışık yaymıyor veya soğurmuyor.
											Bu şeyi gözle göremiyoruz,
											radyo dalgaları, mikrodalgalar 
veya herhangi bir çeşit ışıkla
											tespit edemiyoruz.
											Ama, gördüklerimiz üzerindeki
etkisi sayesinde
											orada olduğunu biliyoruz.
									",The search for dark matter — and what we've found so far,Risa Wechsler,15:43,"dark matter,universe,physics,big bang,astronomy,space,energy,science,technology"
"
","
",The search for dark matter — and what we've found so far,Risa Wechsler,15:43,"dark matter,universe,physics,big bang,astronomy,space,energy,science,technology"
"
											It's a little bit like,
											if you wanted to map
the surface of our planet
											and everything on it
											using this picture of the Earth
from space at night.
											You get some clues
from where the light is,
											but there's a lot that you can't see,
											everything from people
to mountain ranges.
											And you have to infer what is there
from these limited clues.
											We call this unseen stuff ""dark matter.""
									","
											Mesela, Dünya'nın gece uzaydan
çekilmiş fotoğrafını kullanarak
											gezegenimizin ve üzerindeki her şeyin
yüzeyini hesaplamak isteseydiniz
											ışık alan bölgelerle ilgili
biraz fikir edinirdiniz
											ama insanlardan tutun
sıradağlara kadar
											göremediğiniz çok şey olurdu
											ve elinizdeki bu sınırlı bilgiyle
											orada ne olduğuna dair
çıkarım yapmanız gerekirdi.
											Bu görünmeyen şeye 
''karanlık madde'' diyoruz.
									",The search for dark matter — and what we've found so far,Risa Wechsler,15:43,"dark matter,universe,physics,big bang,astronomy,space,energy,science,technology"
"
","
",The search for dark matter — and what we've found so far,Risa Wechsler,15:43,"dark matter,universe,physics,big bang,astronomy,space,energy,science,technology"
"
											Now, a lot of people
have heard of dark matter,
											but even if you have heard of it,
											it probably seems abstract,
											far away, probably even irrelevant.
											Well, the interesting thing is,
											dark matter is all around us
											and probably right here.
											In fact, dark matter particles
											are probably going through
your body right now
											as you sit in this room.
											Because we are on Earth
											and Earth is spinning around the Sun,
											and the Sun is hurtling through our galaxy
											at about half a million miles per hour.
											But dark matter doesn't bump into us,
											it just goes right through us.
									","
											Bir sürü insan
karanlık maddeyi duymuştur
											ama duyduysanız bile
											muhtemelen size hayal ürünü,
											uzak ve hatta ilgisiz geliyordur.
											Ama ilginçtir ki
											karanlık madde her yerde
											muhtemelen burada bile var.
											Hatta şu anda
											siz bu odada otururken
											karanlık madde partikülleri
vücudunuzun içinden geçiyor olabilir.
											Çünkü biz Dünya'dayız
											ve Dünya Güneş'in etrafında dönüyor,
											güneş ise saatte yaklaşık
800 bin kilometre hızla
											galaksimizde hareket ediyor.
											Ama karanlık madde bize çarpmıyor,
											sadece içimizden geçip gidiyor.
									",The search for dark matter — and what we've found so far,Risa Wechsler,15:43,"dark matter,universe,physics,big bang,astronomy,space,energy,science,technology"
