en,es,tr,fr,de,pt,title,speaker,duration,tags
"
","
","
","
","
","
",10 young Indian artists to watch,Ravin Agrawal,6:34,"Asia,art,design,future,india"
"
											Right now is the most exciting time
											to see new Indian art.
											Contemporary artists in India are having a conversation with the world
											like never before.
											I thought it might be interesting, even for the many long-time
											collectors here with us at TED, local collectors,
											to have an outside view of 10 young Indian artists
											I wish everyone at TED to know.
									","
											Ahora mismo es el momento más apasionante
											para ver arte indio.
											Los artistas contemporáneos de India están conversando con el mundo
											como nunca antes.
											Pensé que podría ser interesante, incluso para muchos coleccionistas
											de siempre, aquí presentes en TED, coleccionistas locales,
											tener una opinión independiente de 10 jóvenes artistas indios
											que deseo todos conozcan en TED.
									","
											Şu an Hint sanatını izlemek için oldukça
											heyecanlı bir zaman.
											Hindistan'daki modern sanatçılar dünya ile eskiden olmadığı kadar iletişim
											içerisindeler.
											TED'deki herkesin bilmesini istediğim 10 genç Hintli sanatçılara
											bizimle burada, TED'de birlikte olan koleksiyoncuların,
											yerel koleksiyocuların dışarıdan bakması ilginç
											olur diye düşündüm.
									","
											C'est un moment inédit et passionnant,
											pour voir le nouvel art indien.
											Les artistes contemporains en Inde sont en conversation avec le monde,
											comme jamais auparavant.
											J'ai pensé qu'il pourrait être intéressant, même pour ceux qui sont
											collectionneurs de longue date ici à TED, les collectionneurs locaux
											d'avoir un regard extérieur sur 10 jeunes artistes indiens
											que je souhaite à chacun, à TED, de connaître.
									","
											Es ist momentan außerordentlich aufregend,
											neue indische Kunst zu sehen.
											Wie nie zuvor befinden sich zeitgenössische indische Künstler
											in einem Dialog mit der Welt.
											Selbst für alteingesessene Kunstsammler
											dürfte es interessant sein,
											etwas über zehn junge indische Künstler zu erfahren,
											die ich jedem bei TED ans Herz legen möchte.
									","
											Neste momento,
é a altura mais excitante
											para ver a nova arte indiana.
											Os artistas contemporâneos na Índia
estão a conversar com o mundo
											como nunca dantes.
											Pensei que podia ser interessante,
até para os colecionadores de longa data
											presentes aqui, na TED,
colecionadores locais,
											terem uma opinião independente
sobre 10 jovens artistas indianos
											que eu gostava de dar a conhecer na TED.
									",10 young Indian artists to watch,Ravin Agrawal,6:34,"Asia,art,design,future,india"
"
","
","
","
","
","
",10 young Indian artists to watch,Ravin Agrawal,6:34,"Asia,art,design,future,india"
"
											The first is Bharti Kher.
											The central motif of Bharti's practice
											is the ready-made store-bought bindi
											that untold millions of Indian women apply to their foreheads,
											every day, in an act closely associated with
											the institution of marriage.
											But originally the significance of the bindi
											is to symbolize the third eye
											between the spiritual world and the religious world.
											Bharti seeks to liberate this everyday cliche, as she calls it,
											by exploding it into something spectacular.
											She also creates life-size fiberglass sculptures, often of animals,
											which she then completely covers in bindis,
											often with potent symbolism.
											She says she first got started with
											10 packets of bindis,
											and then wondered what she could do with 10 thousand.
									","
											La primera es Bharti Kher.
											El motivo central de la obra de Bharti
											es el bindi ya hecho, comprado en tiendas
											que incalculables millones de mujeres indias colocan en sus frentes
											cada día, en una acción asociada estrechamente
											a la institución del matrimonio.
											Pero originalmente el significado del bindi
											es simbolizar el tercer ojo
											existente entre el mundo espiritual y el religioso.
											Bharti procura liberar este cliché cotidiano, como lo llama ella,
											convirtiéndolo en algo espectacular.
											También crea esculturas de fibra de vidrio de tamaño natural, a menudo de animales,
											a los que ella luego cubre totalmente con bindis
											a menudo con fuerte simbolismo.
											Ella dice que primero comenzó con
											10 paquetes de bindis,
											y después se preguntó qué podía hacer con 10 mil.
									","
											İlki Bharti Kher.
											Bharti'nin çalışmasının merkez motifi,
											tarifsiz milyonlarca Hintli kadının
											her gün alınlarına uyguladıları, evlilik müessesesi
											ile yakından ilgili olan, kullanıma hazır
											satın alınmış ""bindi""dir.
											Fakat bindinin asıl anlamı,
											ruhlar alemi ile dini dünyanın
											arasındaki bir gözü temsil etmesinde yatmaktadır.
											Bharti bu günlük klişeyi, onun deyimiyle, muhteşem parçalara
											ayırarak serbest bırakmaya çalışmaktadır.
											Ayrıca, genellikle hayvanlara ait, sonrasında güçlü bir sembolizm
											eşliğinde bindilerle kaplayacağı, birebir boyutta
											fiberglas heykeller yapmaktadır.
											İlk olarak 10 paket bindi ile başladığını
											ve sonrasında 10 bin tanesi ile
											neler yapabileceğini merak ettiğini söylüyor.
									","
											Le premier est Bharti Kher.
											Le motif principal du travail de Bharti,
											c'est le bindi tout fait, vendu dans le commerce
											que des millions et des millions de femmes indiennes appliquent sur leur front,
											tous les jours, dans un geste étroitement associé
											à l'institution du mariage.
											Mais à l'origine, la signification du bindi,
											c'est le symbole du troisième oeil,
											entre le monde spirituel et le monde religieux.
											Bharti tente de libérer ce cliché du quotidien, comme elle l'appelle,
											en le faisant exploser en quelque chose de spectaculaire.
											Elle crée aussi des sculptures en fibre de verre grandeur nature, souvent des animaux,
											qu'elle recouvre ensuite entièrement de bindis,
											avec un symbolisme souvent puissant.
											Elle raconte qu'elle a commencé
											avec 10 paquets de bindis,
											et ensuite elle s'est demandé ce qu'elle pourrait faire avec 10 000.
									","
											Die erste Künstlerin heißt Bharti Kher.
											Der Hauptgegenstand ihrer Arbeiten
											ist das Bindi, das man in jedem Laden kaufen kann
											und das Millionen indischer Frauen jeden Tag auf ihrer Stirn anbringen.
											Es handelt sich dabei um ein Ritual,
											das eng mit der Institution der Ehe in Verbindung steht.
											Ursprünglich symbolisiert das Bindi aber
											das dritte Auge,
											die Verbindung zwischen der spirituellen und der religiösen Welt.
											Bharti versucht dieses Alltagsklischee aufzudecken,
											indem sie es gewissermaßen explodieren lässt und neu interpretiert.
											Außerdem erschafft sie lebensgroße Fiberglas-Skulpturen, oft von Tieren,
											die sie dann gänzlich mit Bindis bedeckt.
											Oft von starker Symbolik.
											Sie selbst sagt,
											sie habe zunächst mit 10 Schachteln Bindis begonnen
											und sich dann gefragt, was sie mit 10.000 anfangen könnte.
									","
											A primeira é Bharti Kher.
											O motivo central da arte de Bharti
											é o ""bindi"" que se compra pronto a usar
											e que milhões de mulheres indianas
colocam na testa,
											todos os dias, num ato
estreitamente associado
											com a instituição do casamento.
											Mas, originalmente,
o significado do ""bindi""
											é simbolizar o terceiro olho
											entre o mundo espiritual
e o mundo religioso.
											Bharti procura libertar este ""cliché""
quotidiano, como lhe chama,
											explodindo-o numa coisa espetacular.
											Também cria esculturas em tamanho natural,
em fibra de vidro, sobretudo de animais,
											que, depois, cobre totalmente de ""bindis"",
											muitas vezes com um simbolismo poderoso.
											Ela diz que começou
com dez pacotes de ""bindis"",
											e depois pensou no que poderia
fazer com dez mil.
									",10 young Indian artists to watch,Ravin Agrawal,6:34,"Asia,art,design,future,india"
"
","
","
","
","
","
",10 young Indian artists to watch,Ravin Agrawal,6:34,"Asia,art,design,future,india"
"
											Our next artist, Balasubramaniam,
											really stands at the crossroads of sculpture, painting and installation,
											working wonders with fiberglass.
											Since Bala himself will be speaking at TED
											I won't spend too much time on him here today,
											except to say that he really succeeds
											at making the invisible visible.
									","
											Nuestro siguiente artista es Balasubramaniam;
											se ubica en la intersección de la escultura, la pintura y la instalación,
											haciendo maravillas en fibra de vidrio.
											Ya que el mismo Bala hablará en TED
											no le voy a dedicar mucho tiempo a él aquí hoy,
											salvo para decir que él de verdad consigue
											hacer visible lo invisible.
									","
											Fiberglastan harikalar yaratan sıradaki sanatçımız,
											Balasubramaniam, heykelciliğin, boyamanın ve yerleştirme
											sanatının dönüm noktasında bulunuyor.
											Bala TED'de konuşacağından dolayı, onun
											üzerinde fazla zaman harcamayacağım,
											ama şunu söylemek isterim ki, kendisi
											görünmezi görünür yapmakta çok başarılı.
									","
											L'artiste suivant, Balasubramaniam,
											est vraiment au carrefrour de la sculpture, de la peinture et de l'installation,
											et il fait des miracles avec la fibre de verre.
											Comme Bala viendra lui-même parler à TED,
											je ne vais pas y passer trop de temps aujourd'hui,
											je vais juste vous dire qu'il réussit vraiment
											à rendre visible l'invisible.
									","
											Der nächste Künstler heißt Balasubramaniam.
											Er verbindet Elemente der Bildhauerei, Malerei und Installationskunst
											und erschafft so wahre Wunder aus Fieberglas.
											Da ""Bala"" hier selbst einen Vortrag halten wird,
											werde ich jetzt nicht allzu viel über ihn sagen,
											außer dass er es schafft,
											das Unsichtbare sichtbar zu machen.
									","
											O artista a seguir, Balasubramaniam,
											situa-se na intersecção da escultura,
da pintura e da instalação
											criando maravilhas em fibra de vidro.
											Como Bala vem falar no TED,
											hoje não lhe vou dedicar muito tempo,
											a não ser para dizer que ele consegue
											tornar visível o invisível.
									",10 young Indian artists to watch,Ravin Agrawal,6:34,"Asia,art,design,future,india"
"
","
","
","
","
","
",10 young Indian artists to watch,Ravin Agrawal,6:34,"Asia,art,design,future,india"
"
											Brooklyn-based Chitra Ganesh
											is known for her digital collages,
											using Indian comic books called amar chitra kathas
											as her primary source material.
											These comics are a fundamental way
											that children, especially in the diaspora,
											learn their religious and mythological folk tales.
											I, for one, was steeped in these.
											Chitra basically remixes and re-titles
											these iconic images
											to tease out some of the sexual and gender politics
											embedded in these deeply influential comics.
											And she uses this vocabulary in her installation work as well.
									","
											Chitra Ganesh trabaja en Brooklyn,
											es conocida por sus collages digitales
											y usa las historietas indias llamadas amar chitra kathas
											como materia prima principal.
											Estas historietas son la vía fundamental
											en que niños y niñas, especialmente de la diáspora,
											aprenden sus leyendas religiosas y mitológicas.
											A mí, al menos, me marcaron las historietas.
											Chitra básicamente vuelve a mezclar y titular
											estas imágenes icónicas
											para desentrañar algunas de las políticas sexuales y de género
											contenidas en estos cómics profundamente influyentes.
											Y ella también usa este vocabulario en su instalación.
									","
											Broklin-menşeli Chitra Ganesh
											dijital kolaj çalışmaları ile tanınmakta olup,
											kaynak materyal olarak amar chitra kathas denen
											çizgi romanları kullanmaktadır.
											Bu kitaplar çocukların, özellikle diyasporadakilerin
											dinlerini ve mitolojik halk hikayelerini
											öğrenmeleri için temel bir yol.
											Ben, kendim bu hikayelerle demlendim.
											Chitra temel olarak bu simgesel karakterleri
											oldukça etkili olan bu
											çizgi romanlara yerleştirilmiş olan seksüel ve cinsiyet
											politikalarını didiklemek için karıştırıyor ve yeniden adlandırıyor.
											Ve bu kelimeleri kendi yerleştirme sanatında da kullanıyor.
									","
											Chitra Ganesh, à Brooklyn,
											est connue pour ses collages numériques,
											elle utilise des BDs indiennes appelées amar chitra kathas,
											comme matière première.
											Ces BDs sont un des principaux moyens
											pour les enfants, surtout dans la diaspora,
											d'apprendre leur religion et les contes mythologiques populaires.
											En tout cas moi, j'ai baigné dedans.
											Chitra, essentiellement, remixe et renomme
											ces images iconiques
											pour révéler une partie des politiques de genres et de sexes
											inhérentes à ces bandes-dessinées, qui ont une profonde influence.
											Et elle utilise aussi ce vocabulaire dans son travail d'installations.
									","
											Die in Brooklyn lebende Chitra Ganesh
											ist bekannt für ihre digitalen Collagen.
											Dabei verwendet sie indische Comics, sogenannte ""Amar Chitra Kathas"",
											als Ausgangsmaterial.
											Anhand dieser Comics lernen Kinder,
											vor allem in der Diaspora,
											ihre religiösen und mythologischen Volkssagen kennen.
											Ich war damals ganz davon durchdrungen.
											Chitra arrangiert und benennt
											diese ikonischen Bilder um,
											um die Sexual- und Gender-Normen offenzulegen,
											auf denen diese einflussreichen Comics basieren.
											Dieses Vokabular verwendet sie auch in ihren Installationen.
									","
											Chitra Ganesh trabalha em Brooklyn,
											é conhecida pelas colagens digitais,
											usando livros de banda desenhada indiana
chamados ""amar chitra kathas""
											como principal matéria-prima.
											Estas bandas desenhadas
são uma forma fundamental
											de as crianças,
em especial as da diáspora,
											aprenderem os contos populares
religiosos e mitológicos.
											Eu próprio era viciado nelas.
											Chitra, basicamente, mistura
e dá novos títulos
											a estas imagens icónicas.
											para provocar algumas
das políticas sexuais e de género
											contidas nestas bandas desenhadas
profundamente influentes.
											Também usa este vocabulário
nos seus trabalhos de instalação.
									",10 young Indian artists to watch,Ravin Agrawal,6:34,"Asia,art,design,future,india"
"
","
","
","
","
","
",10 young Indian artists to watch,Ravin Agrawal,6:34,"Asia,art,design,future,india"
"
											Jitish Kallat successfully practices across photography,
											sculpture, painting and installation.
											As you can see, he's heavily influenced
											by graffiti and street art,
											and his home city of Mumbai is an ever-present element in his work.
											He really captures that sense of density
											and energy which really characterizes modern urban Bombay.
											He also creates phantasmagoric sculptures
											made of bones from cast resin.
											Here he envisions the carcass
											of an autorickshaw he once witnessed burning in a riot.
									","
											Jitish Kallat se mueve con éxito entre fotografía
											escultura, pintura e instalación.
											Como pueden ver él está muy influenciado
											por el graffiti y el arte callejero.
											Y su ciudad natal de Mumbai es un elemento siempre presente en su obra.
											Realmente captura ese sentido de densidad
											y energía que caracteriza a la moderna y urbana Bombay.
											Él crea también esculturas fantasmagóricas
											hechas de huesos de resina fundida.
											Aquí, él imagina la carcasa
											de un auto ricksha que una vez vio arder en un disturbio.
									","
											Fotoğraf, heykel ve yerleştirme sanatlarında başarılı
											bir şekilde çalışmalarını sürdürüyor.
											Gördüğünüz gibi, kendisi graffiti ve sokak
											sanatından oldukça etkilenmiştir.
											Memleketi Mumbai'ye eserlerinde sürekli yer vermiştir.
											O, modern kent Bombay'ı oluşturan enerji
											ve yoğunluk duygusunu gerçekten yakalayabilmiştir.
											Ayrıca, dökme reçineden yapılmış kemiklerden
											fantasmagorik heykeller üretmektedir.
											Burada, bir keresinde bir isyanda yanışına
											tanık olduğu ceset yığınlarından oluşan bir çekçeki resmediyor.
									","
											Jitish Kallat mêle avec succès la photo,
											la sculpture, la peinture et les installations.
											Comme vous le voyez, il est largement influencé
											par le graffiti et le street art,
											et sa ville, Bombay, est omniprésente dans son travail.
											Il capture très bien cette impression de densité
											et d'énergie qui caractérise pleinement la Bombay urbaine et moderne.
											Il crée aussi des sculptures fantasmagoriques
											à partir d'os moulés en résine.
											Ici il a imaginé la carcasse
											d'un rickshaw qu'il a vu brûler, un jour, pendant une émeute.
									","
											Jitish Kallat widmet sich erfolgreich der Fotografie,
											Bildhauerei, Malerei und Installationskunst.
											Wie Sie sehen,
											wird er von Graffiti und Street-Art beeinflusst.
											Seine Heimatstadt Mumbai ist ein allgegenwärtiges Element seiner Arbeiten.
											Es gelingt ihm, jenes Gefühl der Dichte und Energie einzufangen,
											welches das moderne urbane Bombay charakterisiert.
											Er erschafft auch fantasievolle Skulpturen,
											die aus Gießharz-Knochen bestehen.
											Hier stellt er sich das Gerippe
											einer Rikscha vor, die er einmal während Krawallen ausbrennen sah.
									","
											Jitish Kallat move-se com êxito,
entre a fotografia,
											a escultura, a pintura e a instalação.
											Como veem, é fortemente influenciado
											pelos ""graffiti"" e a arte de rua.
											A sua cidade natal de Bombaim
											é um elemento sempre presente
nas suas obras.
											Consegue captar o sentimento
de densidade e energia
											que caracteriza a Bombaim urbana moderna.
											Também cria esculturas fantasmagóricas
											feitas de ossos de resina moldada.
											Aqui, reproduz a carcaça
											de um autorriquexó que, um dia,
viu a arder num motim.
									",10 young Indian artists to watch,Ravin Agrawal,6:34,"Asia,art,design,future,india"
