en,pt,fr,tr,title,speaker,duration,tags
"
","
","
","
",Ugly history: Japanese American incarceration camps,Densho,5:27,"TED-Ed,animation,history,identity,education,inequality,United States,politics,government,immigration,war,race"
"
											On December 7, 1941,
											16 year-old Aki Kurose shared in the 
horror of millions of Americans
											when Japanese planes 
attacked Pearl Harbor.
											What she did not know,
											was how that shared experience
											would soon leave her family and 
over 120,000 Japanese Americans
											alienated from their country,
											both socially and physically.
									","
											A 7 de dezembro de 1941,
											Aki Kurose, de 16 anos, viveu o horror
de milhões de norte-americanos,
											quando os aviões japoneses
atacaram Pearl Harbor.
											O que ela não sabia
											era como esta experiência geral
											levaria a que a família dela, juntamente
com mais de 120 000 japoneses americanos,
											fosse marginalizada pelo seu país,
											social e fisicamente
									","
											Le 7 décembre 1941,
											Aki Kurose, alors âgée de 16 ans, partagea
la terreur de millions d'Américains
											quand les avions japonais 
attaquèrent Pearl Harbor.
											Ce qu'elle ne savait pas,
											c'est que cette expérience commune
											laissera sa famille, ainsi que 120 000
Américains d'origine japonaise,
											exclue de son propre pays,
											aussi bien socialement que physiquement.
									","
											7 Aralık 1941'de
											16 yaşındaki Aki Kurose, Japon uçakları 
Pearl Harbor'a saldırdığında
											milyonlarca Amerikalıyla 
aynı korkuları paylaşmıştı.
											Bilmediği şey ise
											bu olay yüzünden yakın zamanda ailesinin
ve 120.000'den fazla Japon-Amerikalının
											hem sosyal hem de fiziksel olarak
ülkelerinden dışlanacağıydı.
									",Ugly history: Japanese American incarceration camps,Densho,5:27,"TED-Ed,animation,history,identity,education,inequality,United States,politics,government,immigration,war,race"
"
","
","
","
",Ugly history: Japanese American incarceration camps,Densho,5:27,"TED-Ed,animation,history,identity,education,inequality,United States,politics,government,immigration,war,race"
"
											As of 1941,
											Japanese American communities had been
growing in the US for over 50 years.
											About one-third of them were immigrants,
											many of whom settled on the West Coast 
and had lived there for decades.
											The rest were born as American citizens, 
like Aki.
											Born Akiko Kato in Seattle,
											Aki grew up in a diverse neighborhood
											where she never thought of herself
as anything but American–
											until the day after the attack, when a 
teacher told her:
											“You people bombed Pearl Harbor.""
									","
											Em 1941, a população
nipo-americana nos EUA
											tinha aumentado durante mais de 50 anos.
											Cerca de um terço deles eram imigrantes,
											muitos dos quais instalados
na costa ocidental
											e viviam ali há décadas.
											Os restantes tinham nascido
como cidadãos norte-americanos,
											tal como Aki.
											Akiko Kato nascera em Seattle.
											Aki crescera num bairro multicultural
											no qual se considerava
totalmente norte-americana,
											até ao dia seguinte ao ataque,
quando um professor lhe disse:
											""O teu povo bombardeou Pearl Harbor"".
									","
											En effet, depuis plus de 50 ans,

											la population nippo-américaine 
était en pleine croissance.
											Environ un tiers de ces immigrants, 

											en majorité installés sur la côte ouest,
vivaient ici depuis des décennies.
											Les autres étaient nés aux États-Unis,
tout comme Aki.
											Née à Seattle, Akiko Kato, surnommée Aki,
											grandit dans un quartier multi-culturel,
											dans lequel elle se sentait
entièrement américaine,
											jusqu'au lendemain de l'attaque,
quand son professeur lui dit :
											« C'est vous qui avez
attaqué Pearl Harbor. »
									","
											1941 itibarıyla
											Japon kökenli Amerikan toplulukları
50 yıldan fazladır ABD'de yaşıyor.
											Bunların yaklaşık üçte biri,
											çoğu Batı Kıyısı'na yerleşmiş 
ve yıllardır orada yaşayan göçmenlerdi.
											Geri kalanı Aki gibi Amerikan 
vatandaşı olarak doğmuştu.
											Seattle’da Akiko Kato
olarak doğan Aki,
											saldırıdan bir gün öncesine kadar
											bir öğretmen ona ""Siz Pearl Harbor'u 
bombaladınız"" deyinceye kadar
											kendini Amerikalıdan başka bir şey 
olarak düşünmediği bir muhitte büyüdü.
									",Ugly history: Japanese American incarceration camps,Densho,5:27,"TED-Ed,animation,history,identity,education,inequality,United States,politics,government,immigration,war,race"
"
","
","
","
",Ugly history: Japanese American incarceration camps,Densho,5:27,"TED-Ed,animation,history,identity,education,inequality,United States,politics,government,immigration,war,race"
"
											Amid racism, paranoia, 
and fears of sabotage,
											people labelled Japanese Americans 
as potential traitors.
											FBI agents began to search homes, 
confiscate belongings
											and detain community leaders 
without trial.
											Aki’s family was not immediately subjected
to these extreme measures,
											but on February 19, 1942, President 
Roosevelt issued Executive Order 9066.
											The order authorized the removal of any 
suspected enemies–
											including anyone of even 
partial Japanese heritage–
											from designated ‘military areas.’
									","
											Por entre o racismo, a paranoia
e o medo de sabotagem,
											as pessoas rotularam os nipo-americanos
como potenciais traidores.
											Os agentes do FBI começaram 
a fazer rusgas em lares,
											a confiscar pertences
											e a deter líderes da comunidade
sem qualquer julgamento.
											A família de Aki não foi sujeita 
a estas medidas extremas
											mas, a 19 de fevereiro de 1942,
											o presidente Roosevelt emitiu
a Ordem Executiva 9066.
											Essa ordem autorizava o afastamento
de quaisquer inimigos suspeitos
											— incluindo todos os que tivessem
""ascendência japonesa parcial —
											das ""áreas militares"" especificadas.
									","
											Entre racisme, paranoïa,
et peur du sabotage,
											les Nippo-Américains furent considérés 
comme des traîtres potentiels.
											Le FBI commença à fouiller leurs maisons,
à confisquer leurs biens
											et à emprisonner illégalement 
les représentants de cette communauté.
											La famille d'Aki n'a pas tout de suite
été concernée par ces mesures,
											mais le 19 février 1942, Roosevelt 
promulgua le décret présidentiel 9066,
											autorisant l'exclusion 
de tout ennemi supposé,
											même d'origine japonaise éloignée,

											de zones déclarées « militaires ».
											Les Nippo-Américains furent d'abord forcés

											de migrer vers l'intérieur des terres.

									","
											Irkçılık, paranoya ve sabotaj korkularıyla
											insanlar Japon-Amerikalıları
potansiyel hain olarak nitelendirdiler.
											FBI ajanları evleri aramaya,
eşyalara el koymaya
											ve toplum liderlerini yargılamadan
gözaltına almaya başladı.
											Aki’nin ailesi bu ölçüsüz önlemlere
hemen maruz kalmadı
											ama 19 Şubat 1942'de Başkan Roosevelt, 
9066 sayılı bir kararname çıkarttı.
											Bu kararname, belirli “askeri alanlardan”
											yarı Japon olan insanlar dahil olmak üzere
											şüpheli düşmanların 
çıkarılmasına izin verdi.
									",Ugly history: Japanese American incarceration camps,Densho,5:27,"TED-Ed,animation,history,identity,education,inequality,United States,politics,government,immigration,war,race"
"
","
","
","
",Ugly history: Japanese American incarceration camps,Densho,5:27,"TED-Ed,animation,history,identity,education,inequality,United States,politics,government,immigration,war,race"
"
											At first,
											Japanese Americans were pushed to leave
restricted areas and migrate inland.
											But as the government froze 
their bank accounts
											and imposed local restrictions 
such as curfews,
											many were unable to leave– 
Aki’s family among them.
											In March, a proclamation forbid Japanese 
Americans from changing their residency,
											trapping them in military zones.

									","
											A princípio, os nipo-americanos
foram obrigados a sair
											das áreas designadas
e a migrar para o interior.
											Mas, quando o governo congelou
as contas bancárias deles,
											e impôs restrições locais,
como o recolher obrigatório,
											muitos não puderam ir-se embora
— entre eles a família de Aki.
											Em março, uma proclamação proibiu
os nipo-americanos de mudar de residência,
											encerrando-os em zonas militares.
									","
											Puis le gouvernement gela 
leurs comptes bancaires
											et imposa des restrictions locales,
tels que des couvre-feux,
											rendant impossible le départ
de nombre d'entre eux,
											y compris la famille d'Aki.
											En mars, les Nippo-Américains 
reçurent l'interdiction de déménager,
											les enfermant ainsi 
dans des zones militaires.
											En mai, Aki et sa famille furent emmenées,
									","
											İlk başta,
											Japon-Amerikalılar yasak bölgeleri terk 
etmeye, iç bölgelere göç etmeye zorlandı.
											Ancak hükümet banka hesaplarını dondurup
											sokağa çıkma yasağı gibi 
yerel kısıtlamalar getirdiğinden
											Aki'nin ailesi de aralarında olmak üzere
birçok aile iç bölgelere göçemedi.
											Mart ayında bir bildirge
											Japon-Amerikalıların ikametlerini
değiştirmelerini yasakladı
											ve onları askeri bölgelere hapsetti.
									",Ugly history: Japanese American incarceration camps,Densho,5:27,"TED-Ed,animation,history,identity,education,inequality,United States,politics,government,immigration,war,race"
"
","
","
","
",Ugly history: Japanese American incarceration camps,Densho,5:27,"TED-Ed,animation,history,identity,education,inequality,United States,politics,government,immigration,war,race"
"
											In May, the army moved Aki and her family,
											along with over 7,000 Japanese Americans
living in Seattle
											to ""Camp Harmony""
in Puyallup, Washington.
											This was one of several makeshift 
detention centers
											at former fairgrounds and racetracks,
											where entire families were packed into 
poorly converted stables and barracks.
											Over the ensuing months,
											the army moved Japanese Americans 
into long-term camps
											in desolate areas of the West and South,
											moving Aki and her family to 
Minidoka in southern Idaho.
									","
											Em maio, o exército mudou
Aki e a família dela,
											juntamente com mais de 7000
nipo-americanos que viviam em Seattle,
											para o ""Camp Harmony""
em Puyallup, Washington.
											Era um dos vários centros
de detenção improvisados
											em antigos terrenos de feiras
e de hipódromos
											onde famílias inteiras foram amontoadas
em estábulos e barracas mal daptados.
											Nos meses seguintes,
											o exército transferiu nipo-americanos
para campos de longo prazo
											em áreas desertas do Ocidente e do Sul,
											transferindo Aki e a família dela
para Minidoka, a sul de Idaho.
									","
											avec plus de 7 000 autres Nippo-Américains
vivant à Seattle,
											au « Camp Harmony », à Puyallup,
dans l'État de Washington.
											Ce fut l'un des nombreux 
centres de détention improvisés
											sur d'anciens hippodromes 
ou terrains de foires,
											où des familles entières 
vivaient entassées
											dans des bâtiments convertis à la hâte.
											Pendant les mois qui suivirent,
											l'armée déplaça ces Nippo-Américains
											vers des camps installés dans des zones
désertes à l'ouest et au sud du pays.
											La famille d'Aki fut envoyée à Minidoka,
dans le sud de l'Idaho.
											Surveillés par des soldats armés, nombre 
de ces camps étaient en construction
									","
											Mayıs ayında ordu Aki'yi, ailesini
											ve Seattle’da yaşayan 
7.000’den fazla Japon-Amerikalıyı,
											Puyallup, Washington'daki
""Camp Harmony""ye gönderdi.
											Burası, ailelerin ahırlara 
ve kışlalara yerleştirildiği
											eski fuar alanlarında
ve yarış pistlerinde bulunan
											derme çatma gözaltı 
merkezlerinden biriydi.
											Sonraki aylarda,
											ordu Japon-Amerikalıları
Batı ve Güney'in ıssız bölgelerindeki
											uzun dönemli kamplara yerleştirdi.
											Aki ve ailesi, Idaho'nun 
güneyindeki Minidoka'ya taşıdı.
									",Ugly history: Japanese American incarceration camps,Densho,5:27,"TED-Ed,animation,history,identity,education,inequality,United States,politics,government,immigration,war,race"
