fr,en,tr,de,es,title,speaker,duration,tags
"
","
","
","
","
",The power and the danger of online crowds,James Surowiecki,16:59,"culture,entertainment,media,social change,social media,technology"
"
											C'était une zone appelée Wellawatta, une aire résidentielle de qualité à Colombo.
											Nous étions sur la voie ferrée
											qui va de la maison de mon ami à la plage.
											la voie est normalement surélevée de 2,5 mètres par rapport au niveau de la mer
											mais à cet endroit l’eau avait reculé
											a un mètre au dessous du niveau normal.
											Je n’avais jamais vu les récifs ici.
											Il y avait des poissons pris au piège dans les flaques entre les rochers laissées par l’eau qui reculait.
											Des enfants sautaient courraient vers ces flaques avec des sacs.
											Ils essayaient de prendre les poissons.
											Personne ne se rendait compte que c’était une très mauvaise idée.
											Les gens sur la voie n’arrêtaient pas de regarder.
											Je me suis tourné pour vérifier la maison de mon ami.
											Ensuite quelqu’un sur la voie a hurlé.
											Avant que je me retourne, tout le monde sur la voie hurlait et courrait.
									","
											This was in an area called Wellawatta, a prime residential area in Colombo.
											We stood on the railroad tracks
											that ran between my friend's house and the beach.
											The tracks are elevated about eight feet from the waterline normally,
											but at that point the water had receded
											to a level three or four feet below normal.
											I'd never seen the reef here before.
											There were fish caught in rock pools left behind by the receding water.
											Some children jumped down and ran to the rock pools with bags.
											They were trying to catch fish.
											No one realized that this was a very bad idea.
											The people on the tracks just continued to watch them.
											I turned around to check on my friend's house.
											Then someone on the tracks screamed.
											Before I could turn around, everyone on the tracks was screaming and running.
									","
											Wellawatta, Colombo'nun en önemli yerleşim yerlerinden biriydi.
											Plajla arkadaşımın evi arasında uzanan
											demiryolu raylarının üstünde durduk.
											Normalde bu hatlar su hattının iki buçuk metre üzerinde olur.
											Fakat suyun bu kısmı normale göre
											bir-bir buçuk metre çekilmişti.
											Daha önce burada hiç kayalık görmemiştim.
											Su geri çekilirken kaya havuzlarında balıklar kalmıştı.
											Bazı çocuklar aşağı atlayıp ellerindeki torbalarla birlikte kaya havuzlarına koştular.
											Balıkları yakalamaya çalışıyorlardı.
											Hiç kimse bunun ne kadar kötü bir fikir olduğunun farkında değildi.
											Rayların üzerindeki kalabalık onları izlemeye devam etti.
											Arkadaşımın evini kontrol etmek için döndüm.
											Sonra rayın üzerindekilerden biri bağırdı.
											Henüz arkamı dönmeden, rayın üzerindeki herkes bağrışmaya ve kaçışmaya başladı.
									","
											Es geschah in einer Gegend names Wellawatta, einer erstklassigen Wohngegend in Colombo.
											Wir standen auf den Schienen
											die zwischen dem Haus meines Freundes und dem Strand verliefen.
											Normalerweise liegen die Schienen fast 2 ½ Meter über der Wasserlinie,
											aber zu diesem Zeitpunkt war das Wasser bereits zurückgegangen
											auf einen Stand der circa 1 Meter unter dem Normalpegel lag.
											Hier hatte ich das Riff zuvor noch nie gesehen.
											Fische waren vom zurückgehenden Wasser in den Felsbassins gefangen.
											Kinder sprangen mit Plastiktüten zu den Felsbassins.
											Sie wollten die Fische fangen.
											Ohne zu realisieren, dass das keine gute Idee war.
											Die Menschen auf den Schienen schauten ihnen einfach weiter zu.
											Ich drehte mich um, um einen Blick auf das Haus meines Freundes zu werfen.
											Plötzlich begann jemand auf den Schienen zu schreien.
											Noch bevor ich mich umdrehen konnte, war jeder auf den Schienen am Schreien und Rennen.
									","
											Esta era una área llamada Wellawataa, una zona residencial de clase alta en Colombo.
											Nos situamos en las vías del ferrocarril
											que iban de la casa de mi amigo a la playa.
											Las vías están elevadas 2 metros y medio del nivel normal de agua,
											pero en ese punto el agua había descendido
											a un nivel de 90 cm o 1,20 cm por debajo de lo normal.
											Nunca antes había visto aquí arrecife.
											Había peces atrapados en las piscinas de rocas que dejó el descenso del agua.
											Algunos niños se tiraban y corrian a las piscinas con bolsas.
											Tratando de atrapar a los peces.
											Ninguno se dio cuenta de que ésta no era una buena idea.
											Las personas en las vías seguian observándolos.
											Me di la vuelta para mirar la casa de mi amigo
											Entonces alguien en las vías gritó.
											Antes de que pudiera darme vuelta, todos en las vías estaban corriendo y gritando.
									",The power and the danger of online crowds,James Surowiecki,16:59,"culture,entertainment,media,social change,social media,technology"
"
","
","
","
","
",The power and the danger of online crowds,James Surowiecki,16:59,"culture,entertainment,media,social change,social media,technology"
"
											L’eau avait commencé à revenir. Elle écumait par dessus les récifs.
											Les enfants ont réussi à revenir sur la voie.
											Personne n’a disparu là-bas. Mais l’eau n’arrêtait pas de monter.
											En l’espace de deux minutes, elle avait atteint le niveau de la voie
											et la recouvrait. A ce moment-là nous avions déjà couru à peu près 100 mètres.
											Elle continuait de monter.
											J’ai vu un homme âgé debout devant son portail, les pieds dans l’eau, il refusait de bouger.
											Il disait avoir vécu toute une vie là près de la plage,
											et qu’il préférait mourir là que courir.
											Un enfant a quitté sa mère pour courir vers sa maison
											chercher son chien, qui apparemment était effrayé.
											Une vieille dame qui criait a été transportée hors de la maison sur la route par son fils.
											Le bidonville construit le long de la voie ferrée
											entre la mer et la voie a été complètement balayé.
											Puisque c’était une zone à haut risque, la police avait prévenu les habitants,
											et personne n’y était quand l’eau a monté.
											Mais ils n’avaient pas eu le temps d’évacuer les effets personnels.
											Des heures après, des morceaux de bois flottaient sur la mer sur des kilomètres —
											tous venaient des maisons du bidonville.
											Quand l’eau s’est retirée, c’était comme s’il ne s'était rien passé
									","
											The water had started coming back. It was foaming over the reef.
											The children managed to run back onto the tracks.
											No one was lost there. But the water continued to climb.
											In about two minutes, it had reached the level of the railroad tracks
											and was coming over it. We had run about 100 meters by this time.
											It continued to rise.
											I saw an old man standing at his gate, knee-deep in water, refusing to move.
											He said he'd lived his whole life there by the beach,
											and that he would rather die there than run.
											A boy broke away from his mother to run back into his house
											to get his dog, who was apparently afraid.
											An old lady, crying, was carried out of her house and up the road by her son.
											The slum built on the railroad reservation
											between the sea and the railroad tracks was completely swept away.
											Since this was a high-risk location, the police had warned the residents,
											and no one was there when the water rose.
											But they had not had any time to evacuate any belongings.
											For hours afterwards, the sea was strewn with bits of wood for miles around —
											all of this was from the houses in the slum.
											When the waters subsided, it was as if it had never existed.
									","
											Su tekrar yükselmeye başlamıştı, kayalıkların üstü köpükle dolmaya başladı.
											Çocuklar rayların üzerine geri dönebildiler.
											Kimse kaybolmamıştı fakat su yükselmeye devam ediyordu.
											İki dakika içerisinde tren yolu hattı seviyesine kadar çıktı
											ve hat seviyesini geçene kadar yaklaşık 100 metre koştuk.
											Su yükselmeye devam etti.
											Çit kapısının önünde dizlerine kadar batmış ve kaçmayan yaşlı bir adam gördüm.
											Adam bütün hayatını bu sahilde geçirdiğini
											kaçmak yerine burada ölmeyi tercih ettiğini söyledi.
											Korkmuş bir çocuk annesinden sıyrılıp evine doğru
											köpeğini almak için koştu.
											Oğlu tarafından evinden yola çıkarılan yaşlı kadın ağlıyordu.
											Tren yolu için ayrılmış
											deniz ile raylar arasında inşa edillmiş olan gecekondu mahallesi tamamen yok olmuştu.
											Riskli bölgede ikamet edenleri polis uyarmıştı
											ve su yükseldiğinde bölgede kimse yoktu.
											Fakat eşyalarını tahliye etmek için hiç zamanları olmamıştı.
											Dört saat sonra, deniz üzerinde
											gecekondu evlerine ait ahşap parçaları dağılmıştı.
											Sular dindiğinde gecekondular daha önceden hiç inşa edilmemiş gibiydi.
									","
											Das Wasser kam zurück. Es schäumte über das Riff.
											Die Kinder konnten gerade noch zurück auf die Gleise rennen.
											Niemand war dort unten zurückgelassen worden. Aber das Wasser begann zu steigen.
											Nach rund zwei Minuten hatte das Wasser die Schienen erreicht.
											und überschwemmt. Da sind wir schon etwa 100m weit gerannt.
											Ich stieg höher.
											Ich sah einen alten Mann, der knietief im Wasser an seinem Tor stand und sich weigerte, fortzugehen.
											Er sagte, er lebe schon sein ganzes Leben hier am Strand,
											und dass er lieber sterben würde, als wegzulaufen.
											Ein Junge riss sich von seiner Mutter los, um zurück in sein Haus zu rennen,
											um seinen Hund zu retten, der offensichtlich verängstigt war.
											Eine alte Frau wurde weinend von ihrem Sohn aus dem Haus und hoch auf die Straße getragen.
											Der Slum, gebaut auf dem Bahngelände
											zwischen dem Meer und den Schienen, war vollständig weggeschwemmt.
											Da dies ein Ort mit erhöhtem Risiko war, hatte die Polizei die Einwohner vorgewarnt,
											und so war niemand da, als das Wasser kam.
											Aber sie hatten keine Zeit, um ihr Hab und Gut in Sicherheit zu bringen.
											Noch Stunden später war das Meer meilenweit mit Holzteilen übersät —
											das alles kam von den Häusern des Slums.
											Als das Wasser zurückging, sah es aus, als ob er nie existiert hätte.
									","
											El agua estaba volviendo. El arrecife se llenaba de espumas.
											Los niños trataban de regresar corriendo a las vías.
											Nadie se perdió. Pero el agua continuaba subiendo.
											En unos dos minutos, había alcanzado el nivel de las vías del tren
											y las estaba cubriendo. Para entonces habíamos corrido 100 metros.
											Yo seguí subiendo.
											Ví a un hombre de pie frente a su puerta, con el agua hasta las rodillas, negándose a irse.
											Dijó que había vivido toda su vida al lado de la playa,
											y que prefería morir ahí antes que huir.
											Un niño se escapó de su madre y corrió de vuelta a su casa
											para buscar a su perro que aparentemente tenía miedo.
											Una mujer mayor lloraba mientras su hijo la sacaba de su casa.
											Las casas pobres construidas en la reserva del tren
											entre el mar y las vías habían desaparecido completamente.
											Como era un lugar de alto riesgo la polícia había prevenido a los residentes,
											y no había nadie cuando el agua empezó a subir.
											Pero no tuvieron tiempo de sacar sus pertenencias.
											Horas después el mar seguía trayendo pedazos de madera
											todos eran restos de las casas pobres.
											Cuando el agua se calmó, parecía que nunca habian existido.
									",The power and the danger of online crowds,James Surowiecki,16:59,"culture,entertainment,media,social change,social media,technology"
"
","
","
","
","
",The power and the danger of online crowds,James Surowiecki,16:59,"culture,entertainment,media,social change,social media,technology"
"
											Cela peut sembler dur à croire,
											si vous n'avez pas lu plein de reportages
											mais dans de nombreux endroits, après le tsunami, les habitants étaient encore terrifiés.
											Quand ce qui était une mer tranquille engloutit les gens, les maisons
											et les bateaux long-tail sans pitié et sans prévenir,
											et personne n’est en mesure de vous dire de façon certaine quand un autre surviendra,
											Je ne suis pas sûr que vous pourriez vous calmer non plus.
											Une des choses les plus effrayantes avec le tsunami
											que je n’ai vue mentionnée nulle part c’est le manque complet d’information.
											Ca peut vous paraitre secondaire, mais c’est terrifiant d’entendre les rumeurs successives
											qui disent qu'une autre vague, plus grande que la précédente,
											arrivera exactement à 1h, ou peut-être la nuit prochaine, ou peut-être….
											vous ne savez même pas si c’est sans danger de s’approcher de l’eau,
											pour prendre un bateau et aller a l’hôpital.
											On croit que l’hôpital de Phi Phi a été détruit.
											On croit que ce bateau va à l’hôpital de Phuket,
											mais si c’est trop dangereux d’accoster à l’embarcadère,
											alors il ira peut-être plutôt à Krabi, qui est plus protégé.
											On ne croit pas qu’une autre vague arrivera tout de suite.
									","
											This may seem hard to believe —
											unless you've been reading lots and lots of news reports —
											but in many places, after the tsunami, villagers were still terrified.
											When what was a tranquil sea swallows up people, homes
											and long-tail boats — mercilessly, without warning —
											and no one can tell you anything reliable about whether another one is coming,
											I'm not sure you'd want to calm down either.
											One of the scariest things about the tsunami
											that I've not seen mentioned is the complete lack of information.
											This may seem minor, but it is terrifying to hear rumor after rumor
											after rumor that another tidal wave, bigger than the last,
											will be coming at exactly 1 p.m., or perhaps tonight, or perhaps ...
											You don't even know if it is safe to go back down to the water,
											to catch a boat to the hospital.
											We think that Phi Phi hospital was destroyed.
											We think this boat is going to Phuket hospital,
											but if it's too dangerous to land at its pier,
											then perhaps it will go to Krabi instead, which is more protected.
											We don't think another wave is coming right away.
									","
											Çok sayıda haberi okumuyor olsaydanız
											buna inanmak zor olabilir.
											Ama bir çok yerde, tsunami sonrası, köylüler hâlâ dehşet içindelerdi.
											Sakin bir denizin, insanları, barınakları
											ve uzun kayıkları, amansız ve acımasızca yutarsa
											kimse başka bir facianın olup olmayacağı hakkında inandırıcı bir şey söyleyemez.
											Sakin kalabileceğinize de emin değilim.
											Tsunami ile ilgili en korkunç şeylerden biri
											daha bahsetmediğim enformasyon noksanlığı.
											Bu önemsiz gibi görünebilir ama dedikodularla birlikte ürküten şey
											öncekinden daha büyük bir gelgit dalgasının
											saat 13'te ya da belki bu gece belki de....
											Hatta sular çekilse dahi ortamın ya da
											bir bota binip hastaneye gitmenin güvenli olduğunu bilemezsiniz.
											Phi Phi Hastesi'nin yıkıldığını düşünüyoruz.
											Botun Phuket Hastanesi'ne gittiğini düşünüyoruz.
											fakat hastanenin iskelesinde durmak tehlikeli ise
											belki o zaman daha güvenli olan Krabi'ye gidecektir.
											Yeni bir dalganın geleceğini düşünmüyoruz.
									","
											Das klingt wahrscheinlich unvorstellbar,
											wenn man nicht jede Menge darüber in den Zeitungen gelesen hat,
											aber an vielen Orten hatten die Einwohner nach dem Tsunami noch immer große Angst.
											Wenn eine normalerweise ruhige See Menschen, Häuser
											und Boote gnadenlos und ohne Warnung verschluckt
											und niemand einem genau sagen kann, ob eine weitere Flutwelle kommt,
											könnten Sie sich wahrscheinlich auch nicht beruhigen.
											Eines der unheimlichsten Dinge am Tsunami
											was kaum erwähnt wird, ist das vollständige Fehlen jeglicher Informationen.
											Das mag sich unbedeutend anhören, aber es ist unglaublich beängstigend, die vielen Gerüchte zu hören,
											dass eine weitere Flutwelle, größer als die letzte,
											um genau 13 Uhr kommen wird, oder vielleicht heute Nacht oder vielleicht ...
											man weiß nicht einmal, ob es sicher ist, zurück ans Wasser zu gehen,
											um ein Boot ins Krankenhaus zu nehmen.
											Wir glauben, dass das Krankenhaus auf Phi Phi zerstört wurde.
											Wir glauben das Boot fährt zum Krankenhaus nach Phuket,
											aber es ist zu gefährlich, um dort festzumachen,
											dann fährt es vielleicht nach Krabi, dort ist es geschützter.
											Wir glauben nicht, dass noch eine Welle kommt.
									","
											Puede parecer díficil de creer,
											al menos que hayan leído muchos informes de noticias
											pero en muchos lugares, después del tsunami, los residentes seguían aterrorizados.
											Cuando un mar tranquilo se traga sin piedad y sin preaviso a la gente,
											a los hogares y a las embarcaciones,
											y nadie podía decirte con certeza si se repetiría,
											no estoy seguro de que uno quisiera calmarse tampoco.
											Una de las cosas más peligrosas de un tsunami
											que he visto mencionado es la total falta de información.
											Esto puede parecer menor, pero es terrorífico escuchar rumor tras rumor
											y tras rumor que una ola gigantesca, mayor que la anterior
											vendrá exáctamente a la 1 p.m., o tal vez esta noche, o quizás ...
											ni siquiera sabes si es seguro volver al agua
											y tomar un barco para ir al hospital.
											Nosotros pensamos que el hospital de Phi Phi fue destruido.
											Pensamos que este barco estaba yendo al hospital de Phuket,
											pero era muy peligroso estacionarse en el muelle,
											y luego quizás iría a Krabi que estaba más protegido.
											No sabemos si otra ola está viniendo.
									",The power and the danger of online crowds,James Surowiecki,16:59,"culture,entertainment,media,social change,social media,technology"
"
","
","
","
","
",The power and the danger of online crowds,James Surowiecki,16:59,"culture,entertainment,media,social change,social media,technology"
"
											A l’hôtel Phi Phi Hill,
											je me cantonnais dans un coin le plus loin possible de la télé,
											mais je m’efforçais d’écouter les infos.
											Ils disaient qu’il y avait eu un tremblement de terre de magnitude 8,5 à Sumatra,
											qui avait déclenché le gigantesque tsunami.
											Connaître cette information était un peu réconfortant en quelque sorte
											pour comprendre ce qui venait de nous arriver.
											Cependant, le reportage était focalisé sur ce qui c’était déjà passé
											et ne donnait aucune information sur ce à quoi s’attendre.
											En général, il ne s’agissait que de on-dits et de rumeurs,
											et aucune des personnes avec qui j’avais parlé pendant plus de 36 heures
											ne savait rien avec une quelconque certitude.
											Voilà deux compte rendu qui proviennent de deux blogs
											sur Internet qui sont apparus après le tsunami.
											Je vais maintenant vous montrer deux clips vidéo sur le tsunami
											qui ont aussi été affichés sur des blogs.
											Je dois vous prévenir, ils sont assez choquants.
											Un de la Thaïlande et le deuxième de Phuket également.
									","
											At the Phi Phi Hill Resort,
											I was tucked into the corner furthest away from the television,
											but I strained to listen for information.
											They reported that there was an 8.5 magnitude earthquake in Sumatra,
											which triggered the massive tsunami.
											Having this news was comforting in some small way
											to understand what had just happened to us.
											However, the report focused on what had already occurred
											and offered no information on what to expect now.
											In general, everything was merely hearsay and rumor,
											and not a single person I spoke to for over 36 hours
											knew anything with any certainty.
											Those were two accounts of the Asian tsunami from two Internet blogs
											that essentially sprang up after it occurred.
											I'm now going to show you two video segments from the tsunami
											that also were shown on blogs.
											I should warn you, they're pretty powerful.
											One from Thailand, and the second one from Phuket as well.
									","
											Phi Phi Hill Resort'da
											televizyondan uzak bir yere oturdum
											fakat televizyonu dinlemek için çabalıyordum.
											Sumatra'da dev tsunamiyi tetikleyene 8,5 büyüklüğünde
											deprem olduğu haberini verdiler.
											Bu küçük haber başımıza
											gelenleri anlamıza yardımcı olarak teselli etti.
											Bununla birlikte haberler cereyan eden olaya
											ve neyin beklendiğine dair bilginin olmadığı üzerinde duruyordu.
											Her şey söylenti ve dedikoduydu
											ve olayın üzerinden 36 saat geçmesine rağmen kimse
											olayın kesinliğiyle ilgili bir şey bilmiyordu.
											Asya tsunamisi ile ilgili haber veren
											tsunami sonrası ortaya çıkan iki internet blogu vardı.
											Şimdi size bloglarda da yer alan
											iki video göstereceğim.
											Sizi uyarmalıyım, iki video da oldukça etkileyici.
											Birincisi Thailand'dan, ikincisi ise Phuket'den.
									","
											Im Phi Phi Hill Resort
											kauerte ich in einer Ecke, die am weitesten vom Fernseher entfernt war,
											aber ich bemühte mich, die Informationen zuhören.
											Sie berichteten, dass ein Erdbeeben der Stärke 8,5 in Sumatra
											den enormen Tsunami ausgelöst hat.
											Diese Information war ein wenig beruhigend
											um zu verstehen, was mit uns geschehen war.
											Allerdings konzentrierte sich der Bericht auf das, was bereits geschehen war
											und lieferte keine Information darüber, was als nächstes zu erwarten war.
											Im Grunde war alles nur Gerüchte
											und keine einzige Person, mit der ich in über 36 Stunden sprach
											wusste irgendetwas mit Gewisstheit.
											Das waren zwei Berichte über den Tsunami in Asien von zwei Weblogs
											die nach dem Unglück auftauchten.
											Ich werden Ihnen nun zwei Videoausschnitte über den Tsunami zeigen
											die ebenfalls auf Weblogs zu sehen waren.
											Ich muss Sie vorwarnen, diese Bilder sind sehr eindringlich.
											Einer ist aus Thailand und der zweite ebenfalls aus Phuket.
									","
											En el Phi Phi Hill Resort,
											yo estaba en un rincon alejado de la television
											pero trataba de escuchar la informacion.
											Informaron que hubo un terremoto de 8,5 de magnitud en Sumatra,
											que detonó el tsunami masivo.
											Saber esto fue esperanzador de algún modo
											para entender lo que nos había pasado.
											Aunque el informe se concentraba en lo que había sucedido
											y no ofrecían información acerca de que esperar ahora.
											En general, todos era simplemente rumores,
											y ninguna persona de las que hablé durante 36 horas
											sabía algo con seguridad.
											Estos fueron dos relatos del tsunami de Asia en dos blogs de Internet
											que básicamente aparecieron tras lo ocurrido.
											Ahora voy a mostrarles dos segmentos de videos del tsunami
											que también se mostraron en blogs.
											Les aviso que son bastante fuertes.
											Uno de Tailandia y el segundo tambien de Phuket.
									",The power and the danger of online crowds,James Surowiecki,16:59,"culture,entertainment,media,social change,social media,technology"
"
","
","
","
","
",The power and the danger of online crowds,James Surowiecki,16:59,"culture,entertainment,media,social change,social media,technology"
"
											(Hurlements)
									","
											(Screaming)
									","
											(Bağrışmalar)
									","
											(Schreie)
									","
											(Gritos)
									",The power and the danger of online crowds,James Surowiecki,16:59,"culture,entertainment,media,social change,social media,technology"
