en,fr,tr,title,speaker,duration,tags
"
","
","
","How to have a healthier, positive relationship to sex",Tiffany Kagure Mugo and Siphumeze Khundayi,11:37,"Africa,gender equality,humanity,communication,human body,identity,personal growth,society,women,social change,sex"
"
											[This talk contains mature content
Viewer discretion is advised]
									","
											[Cette présentation comprend
des contenus adultes]
											[Public averti uniquement]
									","
											[Bu konuşma yetişkin içeriklidir
Devam edip etmemek seyircinin kararıdır]
									","How to have a healthier, positive relationship to sex",Tiffany Kagure Mugo and Siphumeze Khundayi,11:37,"Africa,gender equality,humanity,communication,human body,identity,personal growth,society,women,social change,sex"
"
","
","
","How to have a healthier, positive relationship to sex",Tiffany Kagure Mugo and Siphumeze Khundayi,11:37,"Africa,gender equality,humanity,communication,human body,identity,personal growth,society,women,social change,sex"
"
											Tiffany Kagure Mugo: OK.
											So we've signed up,
there's no turning back now.
									","
											Tiffany Kagure Mugo : OK.
											Nous nous sommes engagées,
plus de retour possible.
									","
											Tiffany Kagure Mugo: Tamam.
											Kaydolduk, artık geriye dönemeyiz.
									","How to have a healthier, positive relationship to sex",Tiffany Kagure Mugo and Siphumeze Khundayi,11:37,"Africa,gender equality,humanity,communication,human body,identity,personal growth,society,women,social change,sex"
"
","
","
","How to have a healthier, positive relationship to sex",Tiffany Kagure Mugo and Siphumeze Khundayi,11:37,"Africa,gender equality,humanity,communication,human body,identity,personal growth,society,women,social change,sex"
"
											(Laughter)
									","
											(Rires)
									","
											(Kahkahalar)
									","How to have a healthier, positive relationship to sex",Tiffany Kagure Mugo and Siphumeze Khundayi,11:37,"Africa,gender equality,humanity,communication,human body,identity,personal growth,society,women,social change,sex"
"
","
","
","How to have a healthier, positive relationship to sex",Tiffany Kagure Mugo and Siphumeze Khundayi,11:37,"Africa,gender equality,humanity,communication,human body,identity,personal growth,society,women,social change,sex"
"
											Siphumeze Khundayi: Hi, guys.
TKM: Hello, everyone.
									","
											Siphumeze Khundayi : Bonjour.
TKM : Bonjour à tous.
									","
											Siphumeze Khundayi: Selam millet.
TKM: Herkese merhaba.
									","How to have a healthier, positive relationship to sex",Tiffany Kagure Mugo and Siphumeze Khundayi,11:37,"Africa,gender equality,humanity,communication,human body,identity,personal growth,society,women,social change,sex"
"
","
","
","How to have a healthier, positive relationship to sex",Tiffany Kagure Mugo and Siphumeze Khundayi,11:37,"Africa,gender equality,humanity,communication,human body,identity,personal growth,society,women,social change,sex"
"
											TKM: So, you think you know about sex.
											Chances are you don't,
											and we are here to tell you
that you don't.
									","
											TKM : Vous pensez savoir
ce qu'est le sexe.
											Il y a de grandes chances que non
											et nous sommes ici pour vous le dire.
									","
											TKM: Seksi bildiğinizi zannediyorsunuz.
											Olasılıklar bilmediğiniz yönünde
											ve biz buraya bilmediğinizi
söylemeye geldik.
									","How to have a healthier, positive relationship to sex",Tiffany Kagure Mugo and Siphumeze Khundayi,11:37,"Africa,gender equality,humanity,communication,human body,identity,personal growth,society,women,social change,sex"
"
","
","
","How to have a healthier, positive relationship to sex",Tiffany Kagure Mugo and Siphumeze Khundayi,11:37,"Africa,gender equality,humanity,communication,human body,identity,personal growth,society,women,social change,sex"
