en,fr,tr,title,speaker,duration,tags
"
","
","
",Is there any truth to the King Arthur legends?,Alan Lupack,5:32,"TED-Ed,history,education,culture,world cultures"
"
											“Here lies Arthur, 
king who was, and king who will be.”
									","
											« Ici repose Arthur,
roi qui fut et roi qui sera. »
									","
											""Burada Arthur yatıyor,
geçmişin kralı, geleceğin kralı.""
									",Is there any truth to the King Arthur legends?,Alan Lupack,5:32,"TED-Ed,history,education,culture,world cultures"
"
","
","
",Is there any truth to the King Arthur legends?,Alan Lupack,5:32,"TED-Ed,history,education,culture,world cultures"
"
											So reads the inscription 
on King Arthur’s gravestone
											in Thomas Malory’s Le Morte d’Arthur.
											Writing in the 15th century,
											Malory couldn’t have known how prophetic
this inscription would turn out to be.
											King Arthur has risen again 
and again in our collective imagination,
											along with his retinue of knights,
											Guinevere,
											the Round Table,
											Camelot,
											and of course, Excalibur.
											But where do these stories come from,
and is there any truth to them?
									","
											Voici les mots inscrits
sur la pierre tombale du roi Arthur
											dans « Le Morte d'Arthur »
de Thomas Malory.
											Écrivant au XVe siècle,
											Malory ne pouvait pas savoir que ces mots
se révéleraient prophétiques.
											Le roi Arthur revient souvent
dans notre imagination collective,
											avec sa suite de chevaliers,
											Guenièvre,
											la Table ronde,
											Camelot
											et, bien sûr, Excalibur.
											Mais d'où viennent ces histoires
et y a-t-il quelque chose de vrai ?
									","
											Thomas Malory'nin 
Le Morte d'Arthur kitabındaki
											Kral Arthur'un mezar taşında
böyle yazıyor.
											Malory 15. yüzyılda kitabını yazarken
											bu mezar taşı yazısının ne kadar
isabetli bir öngörü olduğunu bilemezdi.
											Kral Arthur toplu imgelemimizde
tekrar tekrar ortaya çıktı,
											maiyetindeki şövalyeler,
											Guinevere,
											Yuvarlak Masa,
											Camelot
											ve tabii ki Excalibur'la birlikte.
											Peki bu hikâyeler nereden geliyor
ve gerçekler mi?
									",Is there any truth to the King Arthur legends?,Alan Lupack,5:32,"TED-Ed,history,education,culture,world cultures"
"
","
","
",Is there any truth to the King Arthur legends?,Alan Lupack,5:32,"TED-Ed,history,education,culture,world cultures"
"
											King Arthur as we know him 
is a creation of the later Middle Ages,
											but his legend actually has its roots 
in Celtic poetry from an earlier time:
											the Saxon invasions of Britain.
											After the Romans left Britain in 410 CE,
											Saxon invaders from 
what’s now Germany and Denmark
											quickly capitalized on the vulnerability 
of the abandoned territory.
											The inhabitants of Britain fought 
fiercely against the invaders
											through several centuries of turmoil.
											There are hardly any written records 
from this time,
											so it’s difficult to reconstruct 
an accurate history.
											However, surviving poetry from the era
gives us some clues.
											One of the poems, The Gododdin, contains
the very first reference to Arthur,
											though Arthur himself 
doesn’t actually appear in it.
											It says a different warrior,
named Gwawrddur,
											was skilled at slaying his enemies, 
but was no Arthur.
											That’s not much to go on,
											but whoever this Arthur was,
											he must’ve been 
the gold standard of warriors.
											Whether he ruled anyone, or even lived 
at all is, unfortunately, less clear.
									","
											Le roi Arthur, comme nous le connaissons,
est une création de la fin du Moyen Âge,
											mais la légende trouve ses racines dans
la poésie celtique d'une époque ancienne :
											les invasions saxonnes
de la Grande-Bretagne.
											Après le départ des Romains
de la Grande-Bretagne en 410 apr. J. -C.
											les envahisseurs saxons
											venant de terres de l'Allemagne
et du Danemark actuels,
											profitèrent rapidement de la vulnérabilité
des territoires abandonnés.
											Les habitants de la Grande-Bretagne
luttèrent farouchement les envahisseurs
											pendant plusieurs siècles d'instabilité.
											Il y a très peu de documents écrits
de cette époque,
											donc il est difficile de reconstruire
une histoire véridique.
											Cependant, les poèmes de l'époque
qui ont survécu nous donnent des indices.
											L'un des poèmes, Y Gododdin, contient
la toute première référence à Arthur,
											quoique Arthur lui-même
n'y apparaisse pas.
											Il raconte qu'un guerrier différent,
nommé Gwawrddur,
											était doué pour massacrer ses ennemis,
mais pas autant qu'Arthur.
											En effet, ce n'est pas grand-chose,
											mais cet Arthur
											devait être le modèle
pour tous les guerriers.
											Si oui ou non, il gouverna,
ou même s'il exista,
											n'est, malheureusement, pas clair.
									","
											Bildiğimiz şekliyle Kral Arthur
Orta Çağ'ın geç dönemlerinin bir yaratısı
											ama aslında efsanesinin kökenleri
daha erken zamanlarda,
											Saksonların Britanya'yı istilası
dönemindeki Kelt şiirinde.
											Romalılar M.S 410'da Britanya'yı
terk ettikten sonra
											şimdiki Almanya ve Danimarka'dan
gelen Sakson istilacılar
											terk edilmiş bölgenin savunmasızlığından
çabucak faydalandılar.
											Britanyalılar çalkantılı yüzyıllar boyunca
											istilacılara karşı şiddetle mücadele etti.
											Bu dönemden kalan
neredeyse hiç yazılı kayıt yok,
											o yüzden tarihi doğru bir şekilde
yeniden kurgulamak hiç kolay değil.
											Ama o dönemlerden bugüne kadar
gelmiş şiirler bize bazı ipuçları veriyor.
											Bu şiirlerden biri olan Gododdin'de
ilk kez Arthur'a atıfta bulunuluyor
											ama Arthur'un kendisi bu şiirde yok.
											Şiir Gwawrddur adındaki
başka bir savaşçının
											düşmanlarını öldürmede yetenekli olduğunu 
söylüyor, Arthur kadar olmasa da.
											Bu bize pek fazla bilgi vermiyor
											ama bu Arthur her kimse
											savaşçılığın altın standardı olmalıydı.
											Birilerini yönetmiş miydi,
hatta hiç yaşamış mıydı,
											ne yazık ki daha da belirsiz.
									",Is there any truth to the King Arthur legends?,Alan Lupack,5:32,"TED-Ed,history,education,culture,world cultures"
"
","
","
",Is there any truth to the King Arthur legends?,Alan Lupack,5:32,"TED-Ed,history,education,culture,world cultures"
"
											Despite this uncertainty,
											references to Arthur caught 
the attention of an aspiring historian
											hundreds of years later.
											In 1130, Geoffrey of Monmouth 
was a lowly cleric with grand ambitions.
											Using Celtic and Latin sources,
											he spent years creating 
a lengthy chronicle
											titled, ""The History 
of the Kings of Britain.""
											The centerpiece 
of this tome was King Arthur.
									","
											Malgré cette incertitude,
											les références à Arthur attirèrent
l'attention d'un historien en herbe
											des centaines d'années plus tard.
											En 1130, Geoffrey de Monmouth était
un religieux avec des grandes ambitions.
											En utilisant des sources
celtiques et latines,
											il passa des années
à écrire une longue histoire
											intitulée « Histoire
des rois de Bretagne ».
											Le personnage central était le roi Arthur.
									","
											Bu belirsizliğe karşın
											Arthur'a yapılan atıflar yüzyıllar sonra
											gelecek vadeden bir tarihçinin
dikkatini çekti.
											Monmouth'lu Geoffrey 1130'da büyük 
amaçları olan düşük mevkili bir rahipti.
											Yıllarca, Kelt ve Latin
kaynaklar kullanarak
											""Britanya Krallarının Tarihi"" başlıklı
											uzun bir kronolojik tarih
yazmakla uğraştı.
											Bu kitabın en önemli öğesi Kral Arthur'du.
									",Is there any truth to the King Arthur legends?,Alan Lupack,5:32,"TED-Ed,history,education,culture,world cultures"
"
","
","
",Is there any truth to the King Arthur legends?,Alan Lupack,5:32,"TED-Ed,history,education,culture,world cultures"
"
											History is a generous term 
for Geoffrey’s account.
											Writing six hundred years after 
the Saxon invasions,
											he cobbled together fragments 
of myth and poetry
											to compensate for the almost 
complete lack of official records.
											A few of his sources contained 
mentions of Arthur,
											and some others were realistic accounts 
of battles and places.
											But many featured mythic heroes 
fighting long odds
											with the help of magical swords 
and sorcery.
											Geoffrey blended them all:
											A magical sword called Caledfwlch
											and a Roman fortress called Caerleon 
appeared in his source material,
											so Geoffrey’s Arthur ruled from Caerleon
and wielded Caliburnus,
											the Latin translation of Caledfwlch.
											Geoffrey even added a wise
counselor named Merlin,
											based on the Celtic bard Myrrdin, 
to Arthur’s story.
											If Arthur did live, he would likely 
have been a military leader,
											but a castle-bound king better fit
Geoffrey’s regal history.
									","
											Histoire est un grand mot
pour le compte-rendu de Geoffrey.
											Écrivant six cents ans après
les invasions saxonnes,
											il concocta des fragments
de mythe et de poésie
											pour compenser le presque total
manque de documents officiels.
											Certaines de ses sources
mentionnaient Arthur,
											d'autres étaient des rapports
réalistes de batailles et lieux,
											mais beaucoup présentaient des héros
mythiques luttant farouchement
											à l'aide d'épées magiques
et de la sorcellerie.
											Geoffrey les mélangea toutes :
											une épée appelée Caledfwlch
											et une forteresse romaine appelée Caerleon
était présentes dans ses sources,
											donc l'Arthur de Geoffrey gouvernait
de Caerleon et brandissait Caliburnus,
											la traduction latine de Caledfwlch.
											Geoffrey ajouta même un sage
conseiller appelé Merlin,
											basé sur le barde celtique Myrrdin,
au conte d'Arthur.
											Si vraiment Arthur a existé, il était
probablement un chef militaire,
											mais un roi avec un château s'adaptait
mieux à l'histoire royale de Geoffrey.
									","
											Geoffrey'nin uğraştığı şeyin tarih
olduğunu söylemek cömertlik olur.
											Sakson istilasından 600 yıl sonra yazarken
											resmi kayıtların neredeyse tümden
yokluğunu telafi etmek için
											mit ve şiir parçalarını bir araya getirdi.
											Kaynaklarının birkaç tanesi
Arthur'a değiniyordu,
											bazıları da savaş ve mekanları
gerçekçi bir şekilde anlatıyordu.
											Ama birçoğu sihirli kılıçlar
ve büyü yardımıyla
											kazanılması imkânsız savaşlar veren
efsanevi kahramanlarla ilgiliydi.
											Geoffrey bunların hepsini birleştirdi:
											Kullandığı kaynaklarda
Caledfwlch adında bir sihirli kılıç
											ve Caerleon adında bir
Roma kalesinden bahsediliyordu,
											Geoffrey'nin Arthur'u da
Caerleon'dan hüküm sürüyor
											ve savaşlarda, Caledfwlch'in
Latincesi olan Caliburnus'u kullanıyordu.
											Geoffrey Arthur'un öyküsüne
Kelt ozan Myrrdin'den yola çıkarak
											Merlin adında bir
yol gösterici bilge bile ekledi.
											Arthur gerçekten yaşadıysa,
yüksek olasılıkla askeri bir liderdi,
											ama şatoda yaşayan bir kral Geoffrey'nin
kraliyet tarihine daha uygundu.
									",Is there any truth to the King Arthur legends?,Alan Lupack,5:32,"TED-Ed,history,education,culture,world cultures"
