en,tr,es,title,speaker,duration,tags
"
","
","
",How our friendship survives our opposing politics,Caitlin Quattromani and Lauran Arledge,14:25,"communication,friendship,politics,society,TEDx"
"
											Caitlin Quattromani: The election
of 2016 felt different.
											Political conversations
with our family and friends
											uncovered a level of polarization
											that many of us had not
previously experienced.
											People who we always thought
were reasonable and intelligent
											seemed like strangers.
											We said to ourselves,
""How could you think that?
											I thought you were smart.""
									","
											Caitlin Quattromani: 2016 seçimi
diğerlerinden farklıydı.

											Aile ve arkadaşlarımızla yaptığımız 
politik muhabbetler,
											daha önce görmediğimiz
											bir seviyede kutuplaşma 
yaşandığını ortaya çıkardı.
											Mantıklı ve akıllı bulduğumuz insanlar
											bize yabancı gelmeye başladı.
											Kendi kendimize, içimizden
""Nasıl böyle düşünürsün?
											Zeki olduğunu sanıyordum."" dedik.
									","
											Caitlin Quattromani: 
Las elecciones de 2016 fueron diferentes.
											Las conversaciones políticas 
con nuestra familia y amigos
											revelaron un nivel de polarización
											que muchos de nosotros 
no habíamos experimentado antes.
											Las personas sobre 
las que siempre pensábamos
											que eran razonables e inteligentes, 
parecían extrañas.
											Nos decíamos: 
""¿Cómo puedes pensar eso?
											Pensé que eras inteligente"".
									",How our friendship survives our opposing politics,Caitlin Quattromani and Lauran Arledge,14:25,"communication,friendship,politics,society,TEDx"
"
","
","
",How our friendship survives our opposing politics,Caitlin Quattromani and Lauran Arledge,14:25,"communication,friendship,politics,society,TEDx"
"
											Lauran Arledge: Caitlin and I met
in the summer of 2011,
											and we bonded around being working moms
											and trying to keep
our very energetic boys busy.
											And we soon found out
we had almost everything in common.
											From our love of Colorado
to our love of sushi,
											there wasn't much we didn't agree on.
											We also discovered that we share
a deep love of this country
											and feel a responsibility
to be politically active.
											But no one's perfect —
									","
											Lauran Arledge: Caitlin ve ben 
2011 yazında tanıştık.
											Çalışan anneler olmamız ve
											enerjik oğullarımızla baş etme gayreti 
bizi birbirimize bağladı.
											Ve kısa sürede neredeyse her şeyimizin
ortak olduğunu fark ettik.
											Colorado'ya olan sevgimizden 
sushi sevgimize kadar
											üzerinde anlaşmadığımız 
pek bir şey yoktu.
											Aynı zamanda, bu ülke için 
büyük bir sevgi beslediğimizi ve
											aktif politika yapma konusunda 
sorumluluk hissettiğimizi gördük.
											Ama, hiç kimse mükemmel değildir -
									","
											Lauran Arledge: Caitlin y yo 
nos conocimos en el verano de 2011,
											y nos unía ser mamás trabajadoras
											que intentaban mantener ocupados 
a nuestros hijos muy enérgicos.
											Y pronto vimos que teníamos 
casi todo en común.
											Desde nuestro amor a Colorado, 
hasta nuestro amor al sushi,
											no había mucho en lo que 
no estuviéramos de acuerdo.
											También descubrimos que compartimos 
un profundo amor por este país
											y sentimos la responsabilidad 
de ser activas en política.
											Pero nadie es perfecto...
									",How our friendship survives our opposing politics,Caitlin Quattromani and Lauran Arledge,14:25,"communication,friendship,politics,society,TEDx"
"
","
","
",How our friendship survives our opposing politics,Caitlin Quattromani and Lauran Arledge,14:25,"communication,friendship,politics,society,TEDx"
"
											(Laughter)
											and I soon found out
two disappointing things about Caitlin.
											First, she hates camping.
									","
											(Gülüşmeler)
											ve kısa bir süre sonra Caitlin hakkında
iki hayal kırıklığı yaratan şey öğrendim
											Birincisi, kamp yapmaktan nefret ediyordu.
									","
											(Risas)
											Y pronto descubrí dos cosas 
decepcionantes sobre Caitlin.
											Primero, ella detesta acampar.
									",How our friendship survives our opposing politics,Caitlin Quattromani and Lauran Arledge,14:25,"communication,friendship,politics,society,TEDx"
"
","
","
",How our friendship survives our opposing politics,Caitlin Quattromani and Lauran Arledge,14:25,"communication,friendship,politics,society,TEDx"
"
											CQ: I think camping is the worst.
									","
											CQ: Bence kamp yapmak berbat bir şey.
									","
											CQ: Creo que ir de acampada es lo peor.
									",How our friendship survives our opposing politics,Caitlin Quattromani and Lauran Arledge,14:25,"communication,friendship,politics,society,TEDx"
"
","
","
",How our friendship survives our opposing politics,Caitlin Quattromani and Lauran Arledge,14:25,"communication,friendship,politics,society,TEDx"
"
											LA: So there would not be
any joint camping trips in our future.
											The second thing is that
she's politically active all right —
											as a conservative.
									","
											LA: Dolayısıyla geleceğimizde ortak 
kamp gezileri olmayacaktı.
											İkincisi ise, aktif politika yapıyordu
bu sorun değildi -
											ama bir muhafazakârdı.
									","
											LA: Así que no habría ningún viaje 
juntas para acampar en nuestro futuro.
											Lo segundo es que ella 
es activa en política...
											como conservadora.
									",How our friendship survives our opposing politics,Caitlin Quattromani and Lauran Arledge,14:25,"communication,friendship,politics,society,TEDx"
