en,tr,fr,title,speaker,duration,tags
"
","
","
",The little problem I had renting a house,James A. White Sr.,13:53,"TEDx,inequality,race,social change,society"
"
											An 18-year-old, African-American male
joined the United States Air Force
											and was assigned to Mountain Home 
Air Force Base
											and was a part of the air police squadron.
											Upon first arriving there,
the first goal that I had
											was for me to identify an apartment,
											so I could bring my wife 
and my new baby, Melanie,
											out to join me in Idaho.
									","
											18 yaşındaki bir Afro-Amerikalı erkek
Birleşik Devletler Hava Kuvvetlerine
											katıldı, Mountain Home Hava
üssüne tayin edildi ve
											hava polis bölüğünün bir parçası oldu.
											Oraya vardığımda ilk amacım
											bir daire bulmaktı,
											böylece eşimi ve yeni doğmuş bebeğim,
Mealnie'yi, Idaho'ya benimle birlikte
											olmaları için getirebilecektim.
									","
											Un jeune afro-américain de 18 ans
											s'est engagé dans l'US Air Force
											et il a été assigné à la base aérienne 
de Mountain Home
											au sein de l'escadron
de la police aérienne.
											Après mon arrivée,
mon premier objectif
											était de trouver un appartement,
											pour pouvoir y loger ma femme
et ma petite fille, Mélanie,
											pour qu'ils puissent me rejoindre
dans l'Idaho.
									",The little problem I had renting a house,James A. White Sr.,13:53,"TEDx,inequality,race,social change,society"
"
","
","
",The little problem I had renting a house,James A. White Sr.,13:53,"TEDx,inequality,race,social change,society"
"
											I immediately went to 
the personnel office,
											and talking with the guys in personnel,
											they said, ""Hey, no problem finding 
an apartment in Mountain Home, Idaho.
											The people down there love us 
because they know if they have an airman
											who is coming in to rent 
one of their apartments,
											they'll always get their money.""
											And that was a really important thing.
											He said, ""So here is a list 
of people that you can call,
											and then they will then allow you 
to select the apartment that you want.""
											So I got the list; I made the call.
											The lady answered on the other end
and I told her what I wanted.
											She said, ""Oh, great you called.
											We have four or five apartments
available right now.""
											She said, ""Do you want 
a one-bedroom or two-bedroom?""
											Then she said, ""Let's not talk about that.

											Just come on down, 
select the apartment that you want.
											We'll sign the contract
											and you'll have keys in your hand
to get your family out here right away.""
									","
											Hemen personel dairesine gittim
											ve personeldeki çocuklarla konuştum.
											""Hey, İdaho, Mountain Home'da 
daire bulmak problem değil.
											Buradaki insanlar bizi seviyor
çünkü bir havacı gelip
											onların dairelerinden birini
kiraladığında her zaman
											paralarını alacaklarını biliyorlar.""
dediler.
											Bu gerçekten çok önemliydi.
											""İşte arayabileceğin insanların listesi
											istediğin daireyi seçmene izin
verecekler."" dedi.
											Listeyi aldım ve aradım.
											Telefonun diğer ucundaki bayan açtı ve
ona ne istediğimi söyledim.
											""Oh, aramanız çok iyi oldu.
											Şu anda boşta dört dairemiz var.
											Bir yatak odalı mı iki yatak
odalı mı istersiniz."" dedi.
											Sonrasında ""Bunları şimdi konuşmayalım.
											Sadece gelin ve istediğiniz daireyi seçin.
											Bir sözleşme imzalayacağız
											ve ailenizi hemen buraya getirmek için 
anahtarlar elinizde olacak."" dedi.
									","
											Je suis immédiatement allé
au bureau du personnel,
											et j'ai discuté
avec les gens du personnel.
											Ils m'ont dit : « Tu n'auras aucun
problème pour trouver un appartement ici.
											Les gens nous aiment parce qu'ils 
savent que s'ils ont un aviateur
											comme locataire
d'un de leurs appartements,
											ils seront toujours payés. »
											C'était très important.
											Il m'a dit : « Voilà une liste
de gens que tu peux contacter,
											et tu pourras sélectionner
l'appartement que tu veux. »
											Donc j'ai pris la liste
et j'ai appelé.
											Une dame a décroché
et je lui ai expliqué ce que je voulais.
											Elle a dit : « Ah, c'est parfait.
											On a quatre ou cinq appartements
disponibles en ce moment. »
											Elle a dit : « Voulez-vous
une ou deux chambres ? »
											Puis elle a dit : « Ne parlons pas de ça.
											Venez plutôt ici et choisissez
l'appartement que vous voulez.
											On signera le contrat
											et vous aurez les clés
pour emménager avec votre famille. »
									",The little problem I had renting a house,James A. White Sr.,13:53,"TEDx,inequality,race,social change,society"
"
","
","
",The little problem I had renting a house,James A. White Sr.,13:53,"TEDx,inequality,race,social change,society"
"
											So I was excited.
											I jumped in my car. I went downtown
and knocked on the door.
											When I knocked on the door, 
the woman came to the door,
											and she looked at me, and she said,
""Can I help you?""
											I said, ""Yes, I'm the person 
who called about the apartments.
											I was just coming down 
to make my selection.""
											She said, ""You know what? 
I'm really sorry,
											but my husband rented those apartments
and didn't tell me about them.""
											I said, ""You mean he rented 
all five of them in one hour?""
											She didn't give me a response,
and what she said was this:
											She said, ""Why don't you
leave your number,
											and if we have some openings, 
I'll give you a call?""
											Needless to say,
I did not get a call from her.
											Nor did I get any responses 
from the other people
											that they gave me on the list
where I could get apartments.
									","
											Çok heyecanlanmıştım.
											Arabama atladım şehir merkezine
gittim ve kapıyı çaldım.
											Kapıyı çaldığımda
kadın kapıya geldi
											bana baktı be ""yardımcı
olabilir miyim?"" dedi.
											""Evet, daireler için arayan kişiyim,
											daireyi seçmek için geldim."" dedim.
											""Biliyor musun, gerçekten üzgünüm,
											eşim bütün daireleri kiraya verdi ve 
bundan bana bahsetmedi."" dedi.
											""Beşinin hepsini de bir saat içinde mi
kiraya verdi?"" diye sordum.
											Bana cevap vermedi ve şunu söyledi:
											""Niçin numaranı bırakmıyorsun,
											eğer biri boşalırsa sizi ararım?"" dedi.
											Söylemeye gerek yok, ondan
bir telefon almadım.
											Daire bulmak için bana
verdikleri listede olan
											diğer insanlardan da arayan olmadı.
									","
											J'étais très excité.
											J'ai pris ma voiture, je suis allé en ville
et j'ai frappé à la porte.
											Quand j'ai frappé à la porte,
la femme est venue,
											elle m'a regardé en disant :
« Je peux vous aider ? »
											J'ai dit : « Oui, je suis la personne
qui a téléphoné pour les appartements.
											Je suis venu pour en choisir un. »
											Elle a dit : « Vous savez quoi ?
Je suis désolée,
											mais mon mari a loué ces appartements
sans me consulter. »
											J'ai dit : « Vous voulez dire 
qu'il en a loué cinq en une heure ? »
											Elle ne m'a pas répondu :
											« Laissez-moi votre numéro,
											et si on a un appartement disponible,
je vous rappellerai. »
											Inutile de vous dire
qu'elle ne m'a jamais rappelé.
											Aucune autre personne de la liste
que l'on m'avait fournie
											ne m'a donné de réponse.
									",The little problem I had renting a house,James A. White Sr.,13:53,"TEDx,inequality,race,social change,society"
"
","
","
",The little problem I had renting a house,James A. White Sr.,13:53,"TEDx,inequality,race,social change,society"
"
											So as a result of that,
and feeling rejected,
											I went back to the base, and I talked
to the squadron commander.
											His name was McDow, Major McDow.
											I said, ""Major McDow, I need your help.""
											I told him what happened, 
and here's what he said to me:
											He said, ""James, I would love to help you.
											But you know the problem:
											We can't make people rent to folks 
that they don't want to rent to.
											And besides, we have a great relationship
with people in the community
											and we really don't want to damage that.""
											He said, ""So maybe this is 
what you should do.
											Why don't you let your family stay home,
											because you do know 
that you get a 30-day leave.
											So once a year,
											you can go home to your family,
spend 30 days and then come on back.""
									","
											Bunlardan dolayı reddedilmiş hisettim,
											üsse geri dönüp bölük komutanı
ile konuştum.
											Adı McDow,'du, Binbaşı McDow.
											""Binbaşı McDow, yardımınıza
ihtiyacım var."" dedim.
											Olanları ona anlattım ve
işte bana söylediği:
											""James, sana yardım etmeyi isterim.
											Fakat problemi biliyorsun:
											İnsanları kiraya istemedikleri kişilere
kiraya vermeye zorlayamayız.
											Bunun yanında toplumdaki bu
insanlarla çok iyi ilişkilerimiz var ve
											bunun zarar görmesini istemeyiz."" dedi.
											""Belki de yapman gereken şey şu.
											Neden aileni evde bırakmıyorsun,
											çünkü biliyorsun 30 gün yıllık izinin var.
											Böylece yılda bir kez,
											eve, ailene gidebilir, bu 30 günü onlarla
geçirir ve sonra geri dönersin."" dedi.
									","
											Je me suis senti rejeté.
											Je suis retourné à la base, et j'ai parlé
avec le commandant de l'escadron.
											Son nom était Major McDow.
											J'ai dit : « Major McDow,
j'ai besoin de vous. »
											Je lui ai expliqué la situation,
et il m'a dit :
											« James, j'aimerais pouvoir t'aider.
											Mais tu connais le problème :
											on ne peut pas forcer les gens à louer
s'ils ne le souhaitent pas.
											En outre, nous entretenons une très bonne
relation avec les gens de la communauté
											et nous ne voulons pas la détériorer.
											Voilà ce que tu peux faire.
											Pourquoi ne laisserais-tu pas 
ta famille chez eux,
											parce que tu sais, tu auras 
une permission de 30 jours.
											Donc, une fois par an,
											tu peux rentrer chez toi
pour 30 jours et puis revenir. »
									",The little problem I had renting a house,James A. White Sr.,13:53,"TEDx,inequality,race,social change,society"
"
","
","
",The little problem I had renting a house,James A. White Sr.,13:53,"TEDx,inequality,race,social change,society"
"
											Needless to say, that didn't
resonate for me.
											So after leaving him, 
I went back to personnel,
											and talking to the clerk,
											he said, ""Jim, I think I have a 
solution for you.
											There's an airman who is leaving
and he has a trailer.
											If you noticed, in Mountain Home,
											there are trailer parks and trailers
all over the place.
											You can buy his trailer,
and you'd probably get a really good deal
											because he wants to get out of town
as soon as possible.
											And that would take care of your problem,
											and that would provide 
the solution for you.""
											So I immediately jumped in my car,
went downtown, saw the trailer —
											it was a small trailer,
											but under the circumstances,
											I figured that was the 
best thing that I could do.
											So I bought the trailer.
											And then I asked him, 
""Can I just leave the trailer here,
											and that would take care 
of all my problems,
											I wouldn't have to find
another trailer park?""
											He said, ""Before I say yes to that, 
I need to check with management.""
											So I get back to the base,
											he called me back and management said,
											""No, you can't leave the trailer here
											because we had promised that slot
to some other people.""
											And that was strange to me
											because there were several 
other slots that were open,
											but it just so happened that he 
had promised that slot to someone else.
									","
											Söylemeye gerek yok,
bu bende karşılık bulmadı.
											Ondan ayrıldıktan sonra
tekrar personele gittim
											ve memur ile görüştüm.
											""Jim, sanırım senin için
bir çözüm buldum.
											Karavanı olan bir havacı ayrılıyor.
											Eğer farkettiysen, Mountain Home'da
											her yerde karavan ve karavan parkı var.
											Bu karavanı alabilirsin ve büyük bir
ihtimalle iyi fiyat olur
											çünkü en kısa sürede şehirden
ayrılmak istiyor.
											Bu senin derdinin çaresi olur
											ve sana bir çözüm sağlar."" dedi.
											Hemen arabama atladım, şehir merkezine
gittim ve karavanı gördüm —
											küçük bir karavandı
											fakat mevcut şartlar altında
											yapabileceğim en iyi şeyin
bu olduğunu anladım.
											Böylece karavanı aldım.
											Sonra ""karavanı burada bırakabilir miyim
											bütün problemlerimden kurtulurum
											yeni bir karavan parkı bulmak
zorunda kalmam?"" diye sordum.
											""Evet demeden önce yönetimden
teyit etmem gerekir."" dedi.
											Üsse geri döndüm,
											beni aradı ve yönetimin ""hayır,
											karavanı buraya bırakamazsın
											çünkü bu yeri bir başka kişiye
söz verdik."" dediğini söyledi.
											Bana tuhaf geldi
											çünkü boş olan bir çok park alanı vardı
											fakat olana bakın tam bu yeri
bir başkasına söz vermişti.
									","
											Evidemment, ce n'était pas une solution.
											Donc, je suis retourné au
bureau du personnel,
											et j'ai discuté avec le gérant.
											il m'a dit : « Jim, je crois avoir
une solution pour toi.
											Il y a un aviateur qui s'en va
et il a une caravane.
											Tu as peut-être remarqué,
											il y a des emplacements pour caravanes
partout en ville.
											Tu peux acheter sa caravane
et tu auras un bon prix
											parce qu'il veut partir le
plus tôt possible.
											Ça résoudra ton problème,
											ce serait une solution pour toi. »
											Donc, je suis immédiatement descendu
en ville voir la caravane.
											C'était une petite caravane,
											mais vu la situation,
											j'ai pensé que c'était
la meilleure option.
											Donc, j'ai acheté la caravane.
											Et puis je lui ai demandé :
« Est-ce que je peux la laisser ici,
											comme ça mes problèmes seront réglés.
											Je n'aurais pas à trouver
un autre emplacement. »
											Il m'a dit : « Avant de dire oui,
je dois voir la direction. »
											Donc, je suis retourné à la base,
											il a rappelé et la direction
avait répondu :
											« Non, tu ne peux pas laisser
la caravane ici
											parce qu'on avait promis
l'emplacement à d'autres. »
											J'ai trouvé ça bizarre
											parce qu'il y avait
plusieurs emplacements libres,
											mais celui-ci en particulier
avait été réservé.
									",The little problem I had renting a house,James A. White Sr.,13:53,"TEDx,inequality,race,social change,society"
