en,pt,tr,fr,title,speaker,duration,tags
"
","
","
","
",The flower-shaped starshade that might help us detect Earth-like planets,Jeremy Kasdin,6:38,"Planets,astronomy,space,technology,science,telescopes"
"
											The universe is teeming with planets.
											I want us, in the next decade,
											to build a space telescope that'll be able to image
											an Earth about another star
											and figure out whether it can harbor life.
											My colleagues at the NASA
Jet Propulsion Laboratory
											at Princeton and I are working on technology
											that will be able to do just that in the coming years.
											Astronomers now believe that every star
											in the galaxy has a planet,
											and they speculate that up to one fifth of them
											have an Earth-like planet
											that might be able to harbor life,
											but we haven't seen any of them.
											We've only detected them indirectly.
									","
											O universo está repleto de planetas.
											Gostaria que, na próxima década,
											construíssemos um telescópio espacial 
que conseguisse a imagem
											de uma Terra na órbita de outra estrela
											e descobrisse se pode ter vida.
											Eu e os meus colegas no Laboratório 
de Propulsão a Jacto da NASA,
											em Princeton, estamos 
a trabalhar na tecnologia
											que fará isso mesmo nos próximos anos.
											Os astrónomos acreditam que cada estrela
											da galáxia tem um planeta,
											e especulam que até um quinto deles
											tem um planeta do tipo da Terra
											que poderá ter vida,
											mas ainda não vimos nenhum deles.
											Apenas os detectámos indirectamente.
									","
											Evren gezegenlerle dolu.
											Önümüzdeki 10 yıl içinde,
											bir başka yıldızın yakınındaki bir Dünya'yı fotoğraflayıp,
											orada hayat olup olmadığını ortaya çıkarabilecek
											bir teleskop icat etmemizi istiyorum.
											Princeton'daki NASA Jet Propulsion
laboratuvarındaki meslektaşlarım ve ben
											önümüzdeki birkaç sene içinde
											bunu yapabilecek bir teknoloji üzerinde çalışıyoruz.
											Astronomlar artık gökadadaki her yıldızın
											bir gezegeni olduğunu düşünüyorlar.
											Bunların beşte birinin Dünya benzeri
											bir gezegene sahip olduklarını,
											yaşam barındırıyor olabileceklerini tahmin ediyorlar.
											Ama bunlardan hiçbirini görmüş değiliz.
											Onları sadece dolaylı yollardan saptadık.
									","
											L'univers grouille de planètes.
											Je veux que, dans la décennie à venir,
											nous construisions un télescope
capable de fournir les images
											d'une Terre orbitant
autour d'une autre étoile
											et comprendre si elle peut abriter 
des formes de vie.
											Mes collègues du Jet Propulsion Laboratory
de la NASA
											à Princeton et moi
travaillons sur une technologie
											qui sera capable de cela
dans les années à venir.
											Les astronomes pensent
désormais que chaque étoile
											de notre galaxie à une planète,
											et ils supposent qu'un
cinquième de celles-ci
											ont une planète similaire à la Terre
											qui pourrait être capable 
d'abriter la vie,
											mais nous n'en avons jamais vu.
											Nous les avons seulement détectées 
indirectement.
									",The flower-shaped starshade that might help us detect Earth-like planets,Jeremy Kasdin,6:38,"Planets,astronomy,space,technology,science,telescopes"
"
","
","
","
",The flower-shaped starshade that might help us detect Earth-like planets,Jeremy Kasdin,6:38,"Planets,astronomy,space,technology,science,telescopes"
"
											This is NASA's famous picture of the pale blue dot.
											It was taken by the Voyager spacecraft in 1990,
											when they turned it around as
it was exiting the solar system
											to take a picture of the Earth
											from six billion kilometers away.
											I want to take that
											of an Earth-like planet about another star.
									","
											Esta é a famosa imagem da NASA 
do ponto azul pálido.
											Foi tirada pela nave Voyager em 1990,
											quando a fizeram rodar 
ao sair do sistema solar
											para tirar uma foto da Terra
											à distância de seis mil milhões 
de quilómetros.
											Gostaria de ter uma
											de um planeta do tipo da Terra 
na órbita de outra estrela.
									","
											Bu NASA'nın ünlü ""Soluk Mavi Nokta"" fotoğrafı.
											Voyager uzay aracı tarafından 1990'da çekildi.
											Araç güneş sisteminden çıkmak üzereyken,
											onu bu tarafa çevirip, 6 milyar kilometre öteden
											Dünya'nın fotoğrafını çektirdiler.
											Bir başka yıldızın etrafındaki Dünya benzeri bir gezegenin
											böyle bir fotoğrafını çekmek istiyorum.
									","
											Voici la célèbre photo du point bleu pâle
prise par la NASA.
											Elle a été prise par la sonde Voyager
en 1990,
											alors qu'elle faisait demi-tour 
à la sortie du système solaire
											afin de prendre une photo de la Terre
											à une distance de six milliards
de kilomètres.
											Je veux faire la même chose
											avec une planète similaire à la Terre 
orbitant autour d'une étoile.
									",The flower-shaped starshade that might help us detect Earth-like planets,Jeremy Kasdin,6:38,"Planets,astronomy,space,technology,science,telescopes"
"
","
","
","
",The flower-shaped starshade that might help us detect Earth-like planets,Jeremy Kasdin,6:38,"Planets,astronomy,space,technology,science,telescopes"
"
											Why haven't we done that? Why is that hard?
											Well to see, let's imagine we take
											the Hubble Space Telescope
											and we turn it around and we move it out
											to the orbit of Mars.
											We'll see something like that,
											a slightly blurry picture of the Earth,
											because we're a fairly small telescope
											out at the orbit of Mars.
											Now let's move ten times further away.
											Here we are at the orbit of Uranus.
											It's gotten smaller, it's got less detail, less resolve.
											We can still see the little moon,
											but let's go ten times further away again.
											Here we are at the edge of the solar system,
											out at the Kuiper Belt.
											Now it's not resolved at all.
											It's that pale blue dot of Carl Sagan's.
											But let's move yet again ten times further away.
											Here we are out at the Oort Cloud,
											outside the solar system,
											and we're starting to see the sun
											move into the field of view
											and get into where the planet is.
											One more time, ten times further away.
											Now we're at Alpha Centauri,
											our nearest neighbor star,
											and the planet is gone.
											All we're seeing is the big beaming image of the star
											that's ten billion times brighter than the planet,
											which should be in that little red circle.
											That's what we want to see. That's why it's hard.
											The light from the star is diffracting.
											It's scattering inside the telescope,
											creating that very bright image
											that washes out the planet.
									","
											Porque ainda não o conseguimos?
Porque é tão difícil?
											Bem, imaginemos que pegamos
											no Telescópio Espacial Hubble
											e o rodamos e o deslocamos
											para a órbita de Marte.
											Veríamos algo assim,
											Uma imagem algo difusa da Terra,
											porque é um telescópio um pouco pequeno
											na órbita de Marte.
											Afastemo-nos dez vezes mais.
											Aqui estamos na órbita de Urano.
											Ficou mais pequena, com menos detalhe,
menor resolução.
											Ainda podemos ver a pequena Lua,
											mas afastemo-nos de novo dez vezes mais,
											Estamos no limiar do sistema solar,
											na Cintura de Kuiper.
											Agora não tem qualquer resolução.
											É o ponto azul pálido, de Carl Sagan.
											Mas afastemo-nos de novo mais dez vezes.
											Aqui estamos na Nuvem de Oort,
											fora do sistema solar,
											aqui começamos a ver o Sol
											a mover-se para o campo de visão
											e a sobrepor-se ao planeta.
											
Mais uma vez, dez vezes mais distantes.
											Agora estamos na Alfa Centauri,
											a nossa estrela vizinha mais próxima,
											e o planeta desapareceu.
											Tudo o que vemos é a imagem 
de grandes feixes da estrela
											que é dez mil milhões de vezes
mais brilhante do que o planeta,
											que deveria estar naquele pequeno círculo vermelho.
											É o que queremos ver.
É por isso que é difícil.
											A luz da estrela sofre difracção.
											Dispersa-se dentro do telescópio,
											criando esta imagem muito brilhante
											que ofusca o planeta.
									","
											Neden bunu hâlâ yapamadık? Neden bu kadar zor?
											Bunu anlamak için,
											Hubble Uzay Teleskobu'nu tutup döndürdüğümüzü
											ve onu Mars'ın yörüngesine doğru
											gönderdiğimizi varsayalım.
											
Göreceğimiz şey şöyle bir şey,
											Dünya'nın resminin hafifçe bulanık hâli gibi
											çünkü Mars'ın yörüngesinde oldukça
											ufak bir teleskobumuz var.
											Hadi şimdi 10 kat daha uzaklaşalım.
											İşte Uranüs'ün yörüngesindeyiz.
											Küçülüyor, daha az detaya, daha az çözünürlüğe sahip.
											Ufacık Ay'ı hâlâ görebiliyoruz.
											Şimdi bir 10 kat daha ileri gidelim.
											Artık güneş sisteminin sınırlarında,
											Kuiper Kuşağı'ndayız.
											Şimdi şeçilmiyor bile.
											Carl Sagan'ın ""Soluk Mavi Nokta""sı işte bu.
											Ama hadi 10 kat daha uzağa gidelim.
											İşte şimdi Oort Blulutu'ndayız,
											güneş sisteminin dışında
											ve güneşin görüş alanımıza,
											gezegenlerin oldukları yere
											geçtiğini görmeye başlıyoruz.
											Bir kez daha 10 kat uzaklaşarak
											Alpha Centauri'ye varıyoruz.
											O en yakın komşu yıldızımız
											ve gezegen kayboldu.
											Görebildiğimiz tek şey,
											şuradaki küçük kırmızı çemberin
içinde bulunuyor olan gezegenden
											10 milyar kat daha parlak olan yıldızın
parıldayan büyük görüntüsü.
											Görmek istediğimiz şey ise o gezegen.
Bu yüzden bu kadar zor.
											Yıldızdan gelen ışık sapma yapıyor.
											Teleskobun içinde saçılarak,
											gezegeni görülemeyecek hâle getiren
											bu aşırı parlak görüntüyü yaratıyor.
									","
											Pourquoi n'avons-nous pas fait cela ? 
Pourquoi est-ce difficile ?
											Imaginions que nous prenions
											le télescope spatial Hubble
											et que nous le retournions
et le déplacions
											le long de l'orbite de Mars.
											On obtiendrait ça,
											une photo légèrement floue de la Terre,
											parce que c'est un assez petit télescope
											situé sur l'orbite de Mars.
											Maintenant éloignons-nous dix fois plus.
											Nous sommes sur l'orbite d'Uranus.
											C'est plus petit, avec moins de détails,
moins de résolution.
											Nous pouvons toujours voir la petite lune,
											mais éloignons nous encore dix fois plus.
											Nous nous trouvons aux limites
du système solaire,
											à la ceinture de Kuiper.
											Maintenant la résolution est nulle.
											C'est le point bleu pâle de Carl Sagan.
											Mais éloignons-nous encore dix fois plus.
											Nous sommes au niveau du nuage d'Oort,
											en dehors du système solaire,
											et nous commençons à voir le soleil
											entrer dans notre champ de vision,
											là où se trouve la planète.
											Une fois de plus, dix fois plus loin.
											Nous sommes dans Alpha du Centaure,
											l'étoile la plus proche de nous,
											et la planète a disparu.
											Nous voyons seulement le rayonnement
de l'étoile
											dix milliards de fois plus brillant
que la planète,
											qui se trouve dans le cercle rouge.
											C'est ce que nous voulons voir.
C'est pourquoi c'est difficile.
											La lumière provenant de l'étoile
est diffractée.
											Elle est diffractée dans le télescope,
											créant cette image très brillante
											qui cache la planète.
									",The flower-shaped starshade that might help us detect Earth-like planets,Jeremy Kasdin,6:38,"Planets,astronomy,space,technology,science,telescopes"
"
","
","
","
",The flower-shaped starshade that might help us detect Earth-like planets,Jeremy Kasdin,6:38,"Planets,astronomy,space,technology,science,telescopes"
"
											So to see the planet,
											we have to do something about all of that light.
											We have to get rid of it.
											I have a lot of colleagues working on
											really amazing technologies to do that,
											but I want to tell you about one today
											that I think is the coolest,
											and probably the most likely to get us an Earth
											in the next decade.
									","
											Para vermos o planeta,
											temos que fazer algo 
em relação a toda esta luz.
											Temos que nos livrar dela.
											Tenho vários colegas a trabalhar
											em tecnologias fantásticas para fazer isso,
											mas hoje quero falar-vos de uma
											que penso ser a mais fixe,
											e provavelmente a que tem mais hipóteses
de nos conseguir uma Terra
											na próxima década.
									","
											Dolayısıyla gezegeni görmek için
											tüm bu ışığa ilişkin bir şeyler yapmamız gerek.
											Ondan kurtulmak zorundayız.
											Bunu başarmak için gerçekten inanılmaz
											teknolojiler üzerinde çalışan pek çok meslektaşım var.
											Ben şimdi sizlere bunların en ilginci
											olduğunu düşündüğüm birini anlatacağım.
											Bu muhtemelen bize gelecek 10 yılda
											bir Dünya bulmaya en yakın olanı.
									","
											Donc, pour voir la planète,
											nous devons faire quelque chose
au sujet cette lumière.
											Nous en débarrasser.
											Beaucoup de mes collègues travaillent
											sur des technologies capables de cela,
											mais je voudrais vous parler aujourd'hui
											de celle que je pense être la plus cool,
											et qui nous fera probablement découvrir
											une Terre dans la décennie à venir.
									",The flower-shaped starshade that might help us detect Earth-like planets,Jeremy Kasdin,6:38,"Planets,astronomy,space,technology,science,telescopes"
"
","
","
","
",The flower-shaped starshade that might help us detect Earth-like planets,Jeremy Kasdin,6:38,"Planets,astronomy,space,technology,science,telescopes"
"
											It was first suggested by Lyman Spitzer,
											the father of the space telescope, in 1962,
											and he took his inspiration from an eclipse.
											You've all seen that. That's a solar eclipse.
											The moon has moved in front of the sun.
											It blocks out most of the light
											so we can see that dim corona around it.
											It would be the same thing if I put my thumb up
											and blocked that spotlight
that's getting right in my eye,
											I can see you in the back row.
											Well, what's going on?
											Well the moon
											is casting a shadow down on the Earth.
											We put a telescope or a camera in that shadow,
											we look back at the sun,
											and most of the light's been removed
											and we can see that dim, fine structure
											in the corona.
											Spitzer's suggestion was we do this in space.
											We build a big screen, we fly it in space,
											we put it up in front of the star,
											we block out most of the light,
											we fly a space telescope in
that shadow that's created,
											and boom, we get to see planets.
											Well that would look something like this.
											So there's that big screen,
											and there's no planets,
											because unfortunately it doesn't
actually work very well,
											because the light waves of the light and waves
											diffracts around that screen
											the same way it did in the telescope.
											It's like water bending around a rock in a stream,
											and all that light just destroys the shadow.
											It's a terrible shadow. And we can't see planets.
									","
											Foi inicialmente sugerida por Lyman Spitzer,
											o pai do telescópio espacial, em 1962,
											que se inspirou num eclipse,
											Já todos viram isto. 
É um eclipse solar.
											A Lua colocou-se à frente do Sol.
											Bloqueou a maior parte da sua luz
											por isso podemos ver a coroa ténue à sua volta.
											Seria o mesmo se erguesse o meu polegar
											e bloqueasse o ponto luminoso
à frente dos meus olhos,
											poderia vê-los na última fila.
											Bem, o que está a acontecer?
											Bem, a Lua
											projecta uma sombra na Terra.
											Colocamos um telescópio 
ou uma câmara nessa sombra,
											e olhamos para o Sol,
											e a maior parte da luz foi removida
											e podemos ver essa ténue e fina estrutura
											na coroa.
											A sugestão de Spitzer 
foi que o fizéssemos no espaço.
											Construíamos uma tela grande, 
colocávamo-la no espaço,
											em frente a uma estrela,
											bloqueávamos a maior parte da luz,
											colocávamos um telescópio espacial
nessa sombra criada,
											e zás, conseguíamos ver os planetas.
											Seria algo parecido com isto.
											Aqui está a tela grande,
											e não há planetas,
											porque, infelizmente, 
não funciona lá muito bem
											por causa das ondas luminosas e as ondas
											sofrem difracção à volta dessa tela
											tal como no telescópio.
											É como a água que contorna uma pedra 
numa corrente,
											e toda essa luz destrói a sombra.
											É uma sombra terrível. 
E não conseguimos ver planetas.
									","
											Fikir ilk olarak 1962'de,
											uzay teleskobunun babası
Lyman Spitzer tarafından ortaya atıldı.
											Bir tutulmadan esinlenmişti.
											Hepiniz bunu görmüşsünüzdür.
Bu bir güneş tutulması.
											Ay güneşin önüne geçmiş durumda.
											Işığın çoğunu engelliyor, böylece
											etrafındaki soluk koronayı görebiliyoruz.
											Eğer başparmağımı kaldırıp,
											tam gözüme gelen şu spot ışığını 
engellersem de aynı şey olacaktır,
											arka hatta sizi görebilirim.
											Peki bu nasıl oluyor?
											Ay'ın gölgesi Dünya'nın üzerine düşüyor.
											Bu gölgeye bir teleskop veya kamera koyuyoruz,
											güneşe tekrar bakıyoruz
											ve ışığın çoğu yok olmuş oluyor
											ve böylece korona bölgesinde kalan
soluk detayları görebiliyoruz.
											Spitzer bunu uzayda yapmayı önerdi.
											Büyük bir gölgelik yapıp uzaya göndeririz,
											bunu yıldızın tam önüne koyarız,
											ışığın çoğunu engelleriz,
											oluşan gölgeye bir uzay teleskobu yerleştiririz
											ve işte, gezegenleri görebilir hâle geliriz.
											Bu şöyle bir şey olurdu.
											Şuradaki o büyük gölgelik,
											ama hiç gezegen görünmüyor
											çünkü ne yazık ki çok iyi çalışmaz.
											Bunun nedeni, ışık dalgalarının
											tıpkı teleskobun içinde olduğu gibi,
											gölgelikten sapma yapmaları.
											Bir akarsudaki kayanın etrafında suyun eğilmesine benziyor
											ve tüm bu ışık, gölgeyi yok ediyor.
											Bu kötü bir gölge. Gezegenleri göremeyiz.
									","
											Lyman Spitzer, le père
du télescope spatial,
											l'a suggéré en premier, en 1962.
											Il s'est inspiré d'une éclipse.
											Voici une éclipse solaire.
Vous en avez déjà vu.
											La lune se place devant le soleil.
											Elle occulte presque toute la lumière,
											ce qui nous permet de voir
la couronne solaire.
											Il se passerait la même chose
											si je bloquais la lumière du projecteur
avec mon pouce.
											Je pourrais vous voir, au dernier rang.
											Eh bien, que se passe-t-il ?
											Eh bien, la lune
											jette une ombre sur la Terre.
											Nous avons placé un télescope ou
un appareil photo dans cette ombre,
											nous regardons le soleil,
											et la plupart de la lumière a été éliminée
											et nous pouvons voir
cette structure sombre et fine
											dans la couronne solaire.
											Spitzer a suggéré de faire la même chose
dans l'espace.
											Nous construisons un écran géant,
l'envoyons dans l'espace,
											le plaçons devant une étoile,
											occultant une grande partie de la lumière,
											nous envoyons un télescope
dans cette ombre ainsi créée,
											et boum, nous voyons les planètes.
											Eh bien, ça aurait l'air de
quelque chose comme ça.
											Voilà l'écran géant,
											et il n'y a pas de planètes,
											parce que, hélas, ça ne fonctionne pas
très bien,
											parce que les ondes lumineuses
											sont diffractées autour de cet écran
											comme dans le télescope.
											C'est comme l'eau contournant une pierre
dans un ruisseau,
											toute cette lumière détruit l'ombre.
											C'est une très mauvaise ombre.
Nous ne pouvons pas voir les planètes.
									",The flower-shaped starshade that might help us detect Earth-like planets,Jeremy Kasdin,6:38,"Planets,astronomy,space,technology,science,telescopes"
