en,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
											Daffodil Hudson: Hello?
											Yeah, this is she.
											What?
											Oh, yeah, yeah, yeah, yeah, of course I accept.
											What are the dates again?
											Pen. Pen. Pen.
											March 17 through 21.
											Okay, all right, great. Thanks.
									","
											Daffodil Hudson: Efendim?
											Evet, benim.
											Ne?
											Evet, evet, evet, tabi ki de kabul ediyorum.
											Hangi tarihlerdeydi acaba?
											Kalem. Kalem. Kalem.
											17 Mart'tan 21 Mart'a kadar.
											Tamamdır, harika. Teşekkürler.
									","
											Daffodil Hudson : Allo ?
											Oui, c'est elle.
											Quoi ?
											Oh, oui, oui, oui, oui, 
bien sûr, j'accepte.
											Quelles sont les dates déjà ?
											Stylo. Stylo. Stylo.
											Du 17 au 21 mars.
											D'accord, très bien, super. Merci.
									","
											Daffodil Hudson: Hallo?
											Ja, am Apparat.
											Was?
											Ja, ja, ja, natürlich nehme ich 
die Einladung an.
											Wann ist es nochmal?
											Stift, Stift, Stift.
											17. bis 21. März.
											Okay, in Ordnung, großartig. 
Vielen Dank.
									","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
","
","
","
","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
											Lab Partner: Who was that?
									","
											Lab Partner: Arayan kimdi?
									","
											Collègue : C'était qui ?
									","
											Labor-Partner: Wer war das?
									","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
","
","
","
","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
											DH: It was TED.
									","
											DH: TED'ti.
									","
											DH : C'était TED.
									","
											DH: Das war TED.
									","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
","
","
","
","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
											LP: Who's TED?
									","
											LP: TED de kim?
									","
											C : Qui c'est, TED ?
									","
											L-P: Wer ist TED?
									","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
","
","
","
","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
											DH: I've got to prepare.
									","
											DH: Hazırlanmam gerekiyor.
									","
											DH : Je dois me préparer.
									","
											DH: Ich muss mich vorbereiten.
									","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
","
","
","
","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
											[""Give Your Talk: A Musical""]
(Music)
									","
											[""Yap Şu Konuşmayı: Bir Müzikal""]
(Müzik)
									","
											[""Give Your Talk : la comédie musicale]
(Musique)
									","
											[Halte deinen Vortrag: Das Musical]
(Musik)
									","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
","
","
","
","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
											[""My Talk""]
									","
											[""Konuşmam""]
									","
											[""Ma Conférence""]
									","
											[""Mein Vortrag""]
									","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
","
","
","
","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
											♪ Procrastination. ♪
											What do you think?
									","
											♪ Oyalanma. ♪
											Ne düşünüyorsun?
									","
											♪ Procrastination. ♪
											Qu'est-ce que t'en penses ?
									","
											♪ Aufschieberei. ♪
											Was denkst du?
									","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
","
","
","
","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
											(Doorbell)
									","
											(Kapı zili)
									","
											(Sonnette)
									","
											(Türklingel)
									","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
","
","
","
","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
											Can I help you?
									","
											Buyurun?
									","
											Je peux vous aider ?
									","
											Kann ich Ihnen behilflich sein?
									","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
","
","
","
","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
											(Music)
									","
											(Müzik)
									","
											(Musique)
									","
											(Musik)
									","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
","
","
","
","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
											Speaker Coach 1: ♪ Let's prepare for main stage. ♪
											♪ It's your time to shine. ♪
											♪ If you want to succeed then ♪
											♪ you must be primed. ♪
									","
											Konuşmacı eğitmeni 1: ♪ Hadi ana sahne için hazırlanalım. ♪
											♪ Kendini gösterme sırası sende. ♪
											♪ Eğer başarmak istiyorsan ♪
											♪ hazırlıklı olmalısın. ♪
									","
											Coach oratoire 1 : 
♪ Préparons-nous pour la grande scène. ♪
											♪ C'est ton heure pour briller ♪
											♪ Si tu veux réussir ♪
											♪ tu dois être apprêtée ♪
									","
											Sprachcoach 1: ♪ Bereiten wir uns 
auf den großen Auftritt vor. ♪
											♪ Das ist dein Moment. ♪
											♪ Wenn du erfolgreich sein willst, ♪
											♪ dann musst du gerüstet sein. ♪
									","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
","
","
","
","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
											Speaker Coach 2: ♪ Your slides are bad ♪
											♪ but your idea is good ♪
											♪ so you can bet before we're through, ♪
											♪ speaker, we'll make a TED Talk out of you. ♪
									","
											Konuşmacı Eğitmeni 2: ♪ Slaytların kötü ♪
											♪ fakat fikrin güzel ♪
											♪ yani biz işimizi bitirmeden bahse girebilirsin ♪
											♪ konuşmacı, senden bir TED Konferansı yaratacağız. ♪
									","
											Coach oratoire 2 : 
♪ Tes diapos sont mauvaises ♪
											♪ mais ton idée est bonne ♪
											♪ alors tu peux miser 
qu'en un rien de temps ♪
											♪ nous ferons de toi une conférence TED. ♪
									","
											Sprachcoach 2: 
♪ Deine Folien sind schlecht, ♪
											♪ aber deine Idee ist gut. ♪
											♪ Du kannst darauf wetten, 
bevor wir fertig sind, ♪
											♪ Redner, machen wir 
einen TED-Vortrag aus dir. ♪
									","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
","
","
","
","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
											Speaker Coach 3: ♪ We know about climate change, ♪
											♪ but what can you say that's new? ♪
									","
											Konuşmacı eğitmeni: ♪ İklim değişiklinden haberimiz var. ♪
											♪ sen bilmediğimiz ne söyleyebilirsin? ♪
									","
											Coach oratoire 3 : 
♪ On connaît le réchauffement climatique ♪
											♪ mais que peux-tu dire de nouveau ? ♪
									","
											Sprachcoach 3: 
♪ Wir wissen vom Klimawandel, ♪
											♪ erzähl uns was Neues darüber. ♪
									","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
","
","
","
","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
											♪ SC 1: Once you find your focus ♪
											♪ then the talk comes into view. ♪
									","
											♪ KE 1: Odak noktanı bulduğunda ♪
											♪ söyleyeceğin şeyler belirmeye başlar ♪
									","
											CO 1 : ♪ Lorsque tu trouves ton angle ♪
											♪ alors la conférence se dévoile à toi. ♪
									","
											SC 1: ♪ Hast du deinen Fokus, ♪
											♪ dann konzentriere dich 
auf den Vortrag. ♪
									","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
","
","
","
","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
											SC 2: ♪ Don't ever try to sell something ♪
											♪ from up on that stage ♪
											♪ or we won't post your talk online. ♪
									","
											KE 2: ♪ Sakın bir şey satmaya çalışma ♪
											♪ sahneye çıktığında ♪
											♪ yoksa konuşmanı yayımlamayız ♪
									","
											CO 2 : ♪ N'essaie jamais de 
vendre quelque chose ♪
											♪ depuis la scène ♪
											♪ ou ta conférence ne sera 
pas publiée en ligne. ♪
									","
											SC 2: ♪ Versuche niemals etwas ♪
											♪ von der Bühne aus zu verkaufen ♪
											♪ oder wir werden deinen Vortrag 
nicht online stellen. ♪
									","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
","
","
","
","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
											All: ♪ Somehow we'll make a TED Talk out of you. ♪
									","
											Herkes: ♪ Bir şekilde senden bir TED Konferansı yaratacağız. ♪
									","
											Tous : ♪ D'une façon ou d'une autre 
nous ferons de toi une conférence TED. ♪
									","
											Alle: ♪ Irgendwie machen wir schon 
einen TED-Vortrag aus dir. ♪
									","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
","
","
","
","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
											(Music)
									","
											(Müzik)
									","
											(Musique)
									","
											(Musik)
									","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
","
","
","
","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
											SC 1: Ready to practice one more time?
									","
											KE 1: Bir kez daha pratik yapmaya hazır mısın?
									","
											CO 1 : Prête à répéter encore une fois ?
									","
											SC 1: Bereit für die Generalprobe?
									","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
","
","
","
","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
											DH: Right now?
									","
											DH: Hemen şimdi mi?
									","
											DH : Maintenant ?
									","
											DH: Jetzt gleich?
									","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
","
","
","
","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
											Stagehand: Break a leg.
									","
											Sahne görevlisi: İyi şanslar.
									","
											Machiniste : Merde.
									","
											Bühnenarbeiter: Hals- und Beinbruch.
									","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
","
","
","
","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
											DH: ♪ I'll never remember all this. ♪
											♪ Will the clicker work when I press it? ♪
											♪ Why must Al Gore go right before me? ♪
											♪ Oh man, I'm scared to death. ♪
											♪ I hope I don't pass out onstage ♪
											♪ and now I really wish I wasn't wearing green. ♪
									","
											DH: ♪ Bunların hiçbirini hatırlayamayacağım. ♪
											♪ Tıklayıcı bastığımda çalışacak mı? ♪
											♪ Al Gore neden benden önce sahneye çıkmak zorunda? ♪
											♪ Aman Tanrım, çok korkuyorum. ♪
											♪ Umarım sahnede bayılmam ♪
											♪ ve keşke yeşil giymeseydim ♪
									","
											DH : ♪ Je ne me rappellerai 
jamais de tout ça. ♪
											♪ La télécommande marchera-t-elle 
lorsque j'appuierai dessus ? ♪
											♪ Pourquoi Al Gore doit-il parler 
juste avant moi ? ♪
											♪ Oh mec, j'ai vraiment la trouille ♪
											♪ J'espère ne pas m'évanouir sur scène ♪
											♪ et maintenant je regrette 
vraiment de porter du vert. ♪
									","
											DH: ♪ Ich werde mir das nie 
alles merken können. ♪
											♪ Wird der Pointer funktionieren? ♪
											♪ Warum komme ich 
genau vor Al Gore dran? ♪
											♪ Oh Gott, ich habe Todesangst. ♪
											♪ Hoffentlich werde ich auf der Bühne 
nicht ohnmächtig ♪
											♪ und ich wünschte, 
ich würde jetzt nicht Grün tragen. ♪
									","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
","
","
","
","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
											All: ♪ Give your talk. ♪
									","
											Herkes: ♪ Yap şu konuşmayı. ♪
									","
											Tous : ♪ Donne ta conférence. ♪
									","
											Alle: ♪ Halte deinen Vortrag. ♪
									","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
","
","
","
","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
											SC 1: ♪ You must be be sweet like Brené Brown. ♪
									","
											EK 1: ♪ Brené Brown gibi tatlı olmalısın. ♪
									","
											CO 1 : ♪ Tu dois être douce 
comme Brené Brown. ♪
									","
											SC 1: ♪ Sei so bezaubernd 
wie Brené Brown. ♪
									","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
","
","
","
","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
											All: ♪ Give your talk. ♪
									","
											Herkes: ♪ Yap şu konuşmayı. ♪
									","
											Tous : ♪ Donne ta conférence. ♪
									","
											Alle: ♪ Halte deinen Vortrag. ♪
									","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
","
","
","
","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
											SC 2: ♪ You must be funny like Ken Robinson. ♪
									","
											KE 2: ♪ Ken Robinson gibi eğlenceli olmalısın. ♪
									","
											CO 2 : ♪ Tu dois être drôle 
comme Ken Robinson. ♪
									","
											SC 2: ♪ Sei so lustig wie Ken Robinson. ♪
									","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
","
","
","
","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
											All: ♪ Give your talk. ♪
									","
											Hepsi: ♪ Yap şu konuşmayı. ♪
									","
											Tous : ♪ Donne ta conférence. ♪
									","
											Alle: ♪ Halte deinen Vortrag. ♪
									","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
","
","
","
","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
											SC 3: ♪ You must be cool like Reggie Watts ♪
									","
											KE 3: ♪ Reggie Watts gibi havalı olmalısın ♪
									","
											CO 3 : ♪ Tu dois être aussi 
cool que Reggie Watts ♪
									","
											SC 3: ♪ Sei so cool wie Reggie Watts. ♪
									","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
","
","
","
","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
											All: ♪ and bring out a prop like Jill Bolte Taylor. ♪
									","
											Herkes: ♪ ve Jill Bolte Taylor'ınkiler gibi sahne malzemeleri bulmalısın. ♪
									","
											Tous : ♪ et amène un accessoire 
comme Jill Bolte Taylor. ♪
									","
											Alle: ♪ und bring eine Requisite mit 
wie Jill Bolte Taylor. ♪
									","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
","
","
","
","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
											DH: ♪ My time is running over. The clock now says nil. ♪
											♪ I'm saying my words faster. Understand me still. ♪
											♪ I'm too nervous to give this TED Talk. ♪
									","
											DH: ♪ Sürem bitmek üzere. Saat sıfırı gösteriyor. ♪
											♪ Sözlerimi daha hızlı söylüyorum. Yine de beni anlayın. ♪
											♪ Bu TED Konferansını vermek için çok gerginim. ♪
									","
											DH : ♪ Mon temps est écoulé. 
Le compteur est à zéro. ♪
											♪ Je parle plus rapidement. 
Restez avec moi. ♪
											♪ Je suis trop nerveuse pour 
cette conférence TED. ♪
									","
											DH: ♪ Meine Zeit läuft davon. 
Die Uhr zeigt Null an. ♪
											♪ Ich rede viel schneller, 
aber man versteht mich noch. ♪
											♪ Ich bin viel zu aufgeregt, 
um diesen TED-Vortrag zu halten. ♪
									","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
","
","
","
","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
											All: ♪ Don't give up. Rehearse. You're good. ♪
											♪ We'll edit out the mistakes that you make. ♪
											♪ Give your talk. ♪
									","
											Herkes: Vazgeçme. Prova yap. İyisin.
											♪ Yaptığın hataları kesip atacağız. ♪
											♪ Yap şu konuşmayı. ♪
									","
											Tous : ♪ N'abandonne pas. 
Répète. Tu es prête. ♪
											♪ On coupera les erreurs que tu fais. ♪
											♪ Donne ta conférence. ♪
									","
											Alle: ♪ Gib nicht auf. Probe. 
Du bist gut. ♪
											♪ Wir schneiden die Fehler, 
die du machst, heraus. ♪
											♪ Halte deinen Vortrag. ♪
									","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
","
","
","
","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
"
											DH: ♪ I will be big like Amy Cuddy. ♪
									","
											DH: ♪ Amy Cuddy gibi harika olacağım. ♪
									","
											DH : ♪ Je serai imposante 
comme Amy Cuddy. ♪
									","
											DH: ♪ Ich werde groß sein 
wie Amy Cuddy. ♪
									","It's TED, the Musical",TED staff,4:37,"dance,genetics,music,humor,live music,entertainment"
