en,es,fr,tr,title,speaker,duration,tags
"
","
","
","
",How to overcome apathy and find your power,Dolores Huerta,13:27,"history,inequality,activism,policy,social change,democracy,protests,politics,society,peace"
"
											I want to start out
with quoting Helen Keller,
											that great woman that we all admire.
											And she had a statement
that is very profound,
											and this statement is
											that science has been able to find
cures for many evils,
											but never the greatest evil
of all in human beings,
											and that evil is apathy.
									","
											Quiero comenzar citando a Helen Keller,
											esa gran mujer que todos admiramos.
											Hizo una declaración muy profunda.
											Ella dijo
											que la ciencia pudo encontrar
curas para muchos males,
											pero no para el mayor mal
en los seres humanos,
											y ese mal es la apatía.
									","
											Permettez-moi de citer Hellen Keller,
											une femme extraordinaire
que nous admirons tous.
											Elle a dit quelque chose de très profond.
											Voici ses mots :
											« La science a peut-être trouvé un remède
pour la plupart des maux,
											mais elle n'en a pas trouvé
pour le pire de tous :
											l'apathie des êtres humains. »
									","
											Hepimizin hayran olduğu
muhteşem kadın Helen Keller'dan
											bir alıntıyla başlamak istiyorum.
											Çok etkili bir sözü vardı
											ve bu söz şunu söylüyor,
											bilim birçok kötülük için çare bulabildi
											fakat insanlardaki en büyük
kötülük için hiçbir zaman bulamadı
											ve bu kötülük de duyarsızlık.
									",How to overcome apathy and find your power,Dolores Huerta,13:27,"history,inequality,activism,policy,social change,democracy,protests,politics,society,peace"
"
","
","
","
",How to overcome apathy and find your power,Dolores Huerta,13:27,"history,inequality,activism,policy,social change,democracy,protests,politics,society,peace"
"
											So, we know that apathy
really costs us a lot,
											especially in our democracy.
											And when we think of why
people do not get involved,
											why they do not become activists,
											it's often that people are so worn down
with their own familial responsibilities,
											and women especially.
									","
											Sabemos que la apatía tiene un alto costo,
											especialmente en nuestra democracia.
											Y cuando pensamos en por qué
la gente no se involucra,
											por qué no son activistas,
											es porque la gente está muy agobiada
por sus propias responsabilidades,
											en especial las mujeres.
									","
											Nous savons tous que l'apathie
nous coûte très cher
											particulièrement dans notre démocratie.
											Quand on demande pourquoi
les citoyens ne s'engagent pas,
											pourquoi ils ne deviennent pas militants,
									","
											Bu duyarsızlığın bize pahalıya
mal olduğunu biliyoruz,
											özellikle de bizim demokrasimize.
											İnsanların neden dahil olmadıklarını,
											neden aktivist olmadıklarını 
düşündüğümüzde
											insanların ailevi sorumlulukları nedeniyle
genelde hallerinin kalmadığını görüyoruz,
											özellikle de kadınların.
									",How to overcome apathy and find your power,Dolores Huerta,13:27,"history,inequality,activism,policy,social change,democracy,protests,politics,society,peace"
"
","
","
","
",How to overcome apathy and find your power,Dolores Huerta,13:27,"history,inequality,activism,policy,social change,democracy,protests,politics,society,peace"
"
											You know, women,
they have so many inhibitions.
											Many of them have suffered
so much trauma in their lives,
											so many aggressions in their lives.
											And so it's very hard for them to realize
that they have leadership capacities.
											That they can get out there,
and they could change the world.
											Another thing that many women —
											we think that we have to do everything.
											That we are the only ones
responsible for our families,
											and it is so hard for us to delegate
											and just get others to help us
do the duties that we are responsible for.
											We feel embarrassed or we feel guilty.
											But we know that we have
to make this happen,
											because if not, we will never have time
to be able to volunteer
											to help on these many causes
that are now facing us.
											One of the areas that women
can give up a little bit of time
											and that is in shopping, OK?
									","
											Las mujeres tienen tantas inhibiciones.
											Muchas sufrieron grandes 
experiencias traumáticas,
											muchas agresiones en sus vidas.
											Es muy difícil para ellas darse 
cuenta de su capacidad de liderazgo,
											de que pueden salir y cambiar el mundo.
											Otra cosa que padecen las mujeres
											es que pensamos que debemos hacer todo,
											que somos las únicas responsables
de nuestras familias,
											y nos cuesta mucho delegar
											y hacer que otros nos ayuden
con las tareas que nos competen.
											Nos sentimos avergonzadas o culpables.
											Pero sabemos que tenemos que hacerlo,
											si no, nunca tendremos tiempo
para ofrecernos como voluntarias
											y ayudar en todas estas causas
a las que nos enfrentamos.
											Una de las áreas en que las mujeres
pueden resignar un poco de tiempo
											es yendo de compras, ¿de acuerdo?,
									","
											c'est souvent parce que
les gens sont très fatigués
											par leurs responsabilités familiales,
											principalement les femmes.
									","
											Bildiğiniz üzere kadınların 
birçok kısıtlaması var.
											Birçoğu hayatlarında çok fazla travmaya,
											çok fazla saldırıya maruz kaldılar.
											Dolayısıyla liderlik kapasitelerinin
olduğunu fark etmeleri çok zor.
											Oradan çıkabileceklerini ve dünyayı 
değiştirebileceklerini fark etmek de öyle.
											Çoğu kadının yaptığı diğer şey ise
											her şeyi yapmamız gerektiğini düşünmemiz.
											Ailelerimizden sorumlu tek kişi
olduğumuzu düşünüyoruz
											ve sorumluluklarımızı devretmek
											ve sorumlu olduğumuz işlerde diğerlerinin
bize yardım etmesini sağlamak çok zor.
											Utanıyoruz veya suçlu hissediyoruz.
											Fakat bunu mümkün kılmamız
gerektiğini biliyoruz,
											çünkü aksi takdirde, şu anda
yüzleştiğimiz bu birçok davaya
											yardım edebilmek için gönüllü
olmaya hiçbir zaman vaktimiz olmayacak.
											Kadınların biraz vakitlerini
feda edebilecekleri alanlardan birisi
											alışveriş, değil mi?
									",How to overcome apathy and find your power,Dolores Huerta,13:27,"history,inequality,activism,policy,social change,democracy,protests,politics,society,peace"
"
","
","
","
",How to overcome apathy and find your power,Dolores Huerta,13:27,"history,inequality,activism,policy,social change,democracy,protests,politics,society,peace"
"
											(Laughter)
									","
											(Risas)
									","
											Il y a tant de facteurs d’inhibition
chez les femmes.
											Elles sont nombreuses à souffrir
de traumatismes dans leur vie,
											ou à subir des agressions.
											Dès lors, elles ne réalisent pas
qu’elles ont les compétences d’un leader,
											qu’elles peuvent monter au front
et changer le monde.
											Une autre caractéristique
récurrente chez les femmes
											est que nous pensons être
obligées de devoir tout faire,
											qu'on est les seules
responsables de nos familles.
											Nous déléguons donc très difficilement.
									","
											(Gülüşmeler)
									",How to overcome apathy and find your power,Dolores Huerta,13:27,"history,inequality,activism,policy,social change,democracy,protests,politics,society,peace"
"
","
","
","
",How to overcome apathy and find your power,Dolores Huerta,13:27,"history,inequality,activism,policy,social change,democracy,protests,politics,society,peace"
"
											And especially when we go out there
											shopping for things
that we don't even need.
									","
											especialmente cuando compramos
cosas que ni siquiera necesitamos.
									","
											Solliciter l’aide d’autrui pour réaliser
des tâches dont nous sommes responsables
											est une source de honte ou de culpabilité.
											Mais nous savons toutes
que nous devons déléguer
											sans quoi, nous ne pourrons jamais
nous porter volontaires
											pour contribuer à toutes les causes
auxquelles nous sommes confrontées.
											Une des activités où les femmes
peuvent dégager du temps,
											c'est le shopping, non ?
									","
											Özellikle gidip ihtiyacımız bile
											olmayan şeyler için alışveriş yaparken.
									",How to overcome apathy and find your power,Dolores Huerta,13:27,"history,inequality,activism,policy,social change,democracy,protests,politics,society,peace"
"
","
","
","
",How to overcome apathy and find your power,Dolores Huerta,13:27,"history,inequality,activism,policy,social change,democracy,protests,politics,society,peace"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Gülüşmeler)
									",How to overcome apathy and find your power,Dolores Huerta,13:27,"history,inequality,activism,policy,social change,democracy,protests,politics,society,peace"
"
","
","
","
",How to overcome apathy and find your power,Dolores Huerta,13:27,"history,inequality,activism,policy,social change,democracy,protests,politics,society,peace"
"
											You know, you never saw
a hearse with a U-Haul behind it.
									","
											Y es que nunca verán un camión 
de mudanzas detrás de un coche fúnebre.
									","
											surtout quand on sort
											pour acheter toutes ces choses
dont on n'a pas besoin.
									","
											Yani, hiçbir zaman arkasında bir
U-Haul olan cenaze arabası görmeyiz.
									",How to overcome apathy and find your power,Dolores Huerta,13:27,"history,inequality,activism,policy,social change,democracy,protests,politics,society,peace"
"
","
","
","
",How to overcome apathy and find your power,Dolores Huerta,13:27,"history,inequality,activism,policy,social change,democracy,protests,politics,society,peace"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","
											(Gülüşmeler)
									",How to overcome apathy and find your power,Dolores Huerta,13:27,"history,inequality,activism,policy,social change,democracy,protests,politics,society,peace"
"
","
","
","
",How to overcome apathy and find your power,Dolores Huerta,13:27,"history,inequality,activism,policy,social change,democracy,protests,politics,society,peace"
"
											We have to live simply,
so that others can simply live.
											And when we think
of the kind of inheritance
											that we want to leave to our children
or our grandchildren,
											think of leaving them a legacy of justice.
											This is a legacy
that they can not only imitate,
											but they can be proud of
for the rest of their lives.
											If we leave them a lot of material goods,
all they're going to do is fight,
											and they're going to hate each other.
											Just remember that,
when we think about what we're doing.
									","
											Tenemos que vivir sencillamente,
para que otros sencillamente puedan vivir.
											Y cuando pensamos en el tipo de herencia
											que queremos dejarles 
a nuestros hijos y nietos,
											piensen en dejarles un legado de justicia.
											Es un legado que ellos 
no solo pueden imitar,
											sino del que pueden estar 
orgullosos por el resto de su vida.
											Si les dejamos muchos bienes
materiales, todo lo que harán es pelear,
											y se van a odiar entre ellos.
											Recuerden eso cuando pensamos
en lo que estamos haciendo.
									","
											On n'emporte rien d'ici
dans l'autre monde que soi-même.
									","
											Basit yaşamalıyız, böylece
diğerleri de basit yaşayabilir.
											Çocuklarımıza veya torunlarımıza
											bırakmak istediğimiz 
mirası düşündüğümüzde
											bir adalet mirası bırakmayı düşünmeliyiz.
											Bu onların sadece
örnek alabileceği değil,
											hayatları boyunca gurur duyacakları
bir miras da olabilir.
											Onlara birçok maddî mal bırakırsak
tek yapacakları kavga etmek olur
											ve birbirlerinden nefret ederler.
											Ne yaptığımızı düşünürken
yalnızca bunu hatırlayın.
									",How to overcome apathy and find your power,Dolores Huerta,13:27,"history,inequality,activism,policy,social change,democracy,protests,politics,society,peace"
"
","
","
","
",How to overcome apathy and find your power,Dolores Huerta,13:27,"history,inequality,activism,policy,social change,democracy,protests,politics,society,peace"
"
											The other thing that we have to do
to liberate our women, eventually,
											so that we can do the kind
of volunteer work that we need to do
											to change this world,
											is we have to have a different kind
of an education for our young women.
											Unfortunately, in our societies
around the world,
											women are taught to be victims.
											Women are not taught that they
are going to have to defend themselves,
											that they're going to have
to support themselves
											and they have to protect themselves.
											Because, you know, when we
actually look at the animal kingdom,
											and we see who are the most ferocious,
the male or the female?
											We know it's the female, right?
											So something went wrong with us at the top
of that animal kingdom as women.
									","
											Lo otro que debemos hacer
para liberar a las mujeres,
											a fin de que finalmente puedan
hacer el tipo de voluntariado
											que se necesita para cambiar este mundo,
											es tener otro tipo de educación
para las mujeres jóvenes.
											Por desgracia, en todas
las sociedades del mundo,
											a las mujeres se les enseña
a ser víctimas.
											No se les enseña
que tendrán que defenderse,
											que tendrán que apoyarse
											y que tendrán que protegerse.
											Porque cuando observamos el reino animal,
											¿quiénes son más feroces,
los machos o las hembras?
											Sabemos que es la hembra, ¿verdad?
											Algo sucedió con nosotras en la cima
de ese reino animal como mujeres.
									","
											(Rires)
									","
											Dünyayı değişirmek için yapmamız gereken
											türden gönüllülük işi yapabilmek adına
											er geç kadınlarımızı özgürleştirmek için 
yapmamız gerek diğer bir şey ise
											genç kadınlarımız için farklı
bir tür eğitim vermemizin gerekmesi.
											Ne yazık ki dünyadaki toplumlarda
											kadınlara kurban olmak öğretiliyor.
											Kadınlara kendilerini savunmaları,
											kendilerini desteklemeleri ve kendilerini 
korumaları gerekeceği öğretilmiyor.
											Çünkü, hayvanlar alemine baktığımızda
											kimin en vahşi, erkeğin mi 
dişinin mi olduğunu görüyoruz.
											Dişi olduğunu biliyoruz, değil mi?
											Hayvanlar aleminin tepesindeki kadınlar
olarak bizde yanlış bir şeyler var.
									",How to overcome apathy and find your power,Dolores Huerta,13:27,"history,inequality,activism,policy,social change,democracy,protests,politics,society,peace"
"
","
","
","
",How to overcome apathy and find your power,Dolores Huerta,13:27,"history,inequality,activism,policy,social change,democracy,protests,politics,society,peace"
