en,pt,tr,fr,title,speaker,duration,tags
"
","
","
","
",New video technology that reveals an object's hidden properties,Abe Davis,17:57,"computers,software,technology"
"
											Most of us think of motion
as a very visual thing.
											If I walk across this stage
or gesture with my hands while I speak,
											that motion is something that you can see.
											But there's a world of important motion
that's too subtle for the human eye,
											and over the past few years,
											we've started to find that cameras
											can often see this motion
even when humans can't.
									","
											Quase todos nós pensamos no movimento 
como uma coisa muito visual.
											Se eu passear por este palco, 
ou gesticular enquanto falo,
											esses movimentos são uma coisa 
que vocês veem.
											Mas há um mundo de movimentos importantes
											que são demasiado subtis 
para os olhos humanos.
											Nos últimos anos,
											começámos a descobrir que as câmaras
											veem esses movimentos 
que os nossos olhos não conseguem ver.
									","
											Çoğumuz hareketi oldukça
görsel bir şey olarak düşünürüz.
											Bu sahne boyunca yürüsem
ya da konuşurken el hareketleri yapsam,
											bu hareketler görebileceğiniz şeylerdir.
											Fakat insan gözünün göremeyeceği
belirsizlikte önemli hareketler dünyâsı vardır,
											ve geçen birkaç yıl içinde,
											kameraların bu hareketleri sıklıkla
											insanların göremediği zamanlarda bile
görebildiğini bulmaya başladık.
									","
											La plupart d'entre nous associe
le mouvement au visuel.
											Si je traverse cette scène
ou bouge mes mains alors que je parle,
											ce mouvement est quelque chose 
que vous pouvez observer.
											Mais il y a un monde de gestes importants
qui sont imperceptibles à l’œil humain,
											et au cours de ces dernières années,
											on s'est rendu compte que les cameras
											peuvent détecter ces mouvements 
même quand l’être humain en est incapable.
									",New video technology that reveals an object's hidden properties,Abe Davis,17:57,"computers,software,technology"
"
","
","
","
",New video technology that reveals an object's hidden properties,Abe Davis,17:57,"computers,software,technology"
"
											So let me show you what I mean.
											On the left here, you see video
of a person's wrist,
											and on the right, you see video
of a sleeping infant,
											but if I didn't tell you
that these were videos,
											you might assume that you were looking
at two regular images,
											because in both cases,
											these videos appear to be
almost completely still.
											But there's actually a lot
of subtle motion going on here,
											and if you were to touch
the wrist on the left,
											you would feel a pulse,
											and if you were to hold
the infant on the right,
											you would feel the rise
and fall of her chest
											as she took each breath.
											And these motions carry
a lot of significance,
											but they're usually
too subtle for us to see,
											so instead, we have to observe them
											through direct contact, through touch.
									","
											Vou mostrar-vos o que quero dizer.
											Aqui à esquerda, veem um vídeo 
do pulso duma pessoa
											e à direita, veem um vídeo 
de um bebé a dormir.
											Se eu não vos tivesse dito 
que isto eram vídeos,
											vocês podiam julgar que estavam a olhar
para duas fotos normais
											porque, em ambos os casos,
											estes vídeos parecem estar 
totalmente imóveis.
											Na realidade, há aqui 
muito movimento subtil.
											Se tocassem neste pulso à esquerda,
											sentiriam a pulsação,
											se agarrassem no bebé da direita,
											sentiriam o erguer e descer do peito dele
											quando respira.
											Esses movimentos têm muito significado
											mas normalmente são demasiado subtis 
para os podermos ver.
											Em vez disso, temos que os observar
											através de contacto direto, 
através do tato.
									","
											Ne demek istediğimi göstereyim.
											Sol tarafta, birisinin bileğinin
videosunu görüyorsunuz,
											ve sağ tarafta, uyuyan bir bebeğin
videosunu görüyorsunuz,
											fakat size bunların
video olduğunu söylemesem,
											iki sıradan fotoğrafa bakıyor
olduğunuzu sanabilirsiniz,
											çünkü iki durumda da,
											bu videolar neredeyse tamâmen
hareketsiz görünüyor.
											Fakat aslında burada
birçok belirsiz hareketlenme var
											ve soldaki bileğe
dokunacak olsanız,
											nabzı hissedersiniz
											ve sağdaki bebeği
tutuyor olsanız,
											göğsündeki yükselişi ve alçalışı
											her nefes alışında hissedersiniz.
											Bu hareketler birçok
önemli bilgi taşır,
											fakat genellikle
göremeyeceğimiz kadar belirsizdir,
											bu yüzden, bunun yerine doğrudan temasla,
											dokunarak gözlememiz gerekir.
									","
											Laissez-moi donc vous montrer.
											Sur la gauche, vous voyez la vidéo
du poignet d'une personne,
											et à droite, vous voyez la vidéo
d'un bébé endormi.
											Mais si je ne vous avais pas dit
qu'il s'agissait de vidéos,
											vous auriez pu penser que vous regardiez
deux images tout à fait normales.
											Car dans les deux cas,
											ces vidéos semblent
presque complètement immobiles.
											Mais il y a en fait beaucoup
de mouvement imperceptibles.
											Et si vous touchiez
le poignet sur la gauche,
											vous sentiriez un pouls
											et si vous teniez 
le bébé sur l'image de droite,
											vous sentiriez la montée
et la descente de sa poitrine
											à chacune de ses respirations.
											Et ces mouvements sont lourds de sens
											mais ils sont souvent 
trop subtils pour que nous les voyions.
											Donc à la place, nous devons les observer
											au travers d'un contact direct, 
au travers du toucher.
									",New video technology that reveals an object's hidden properties,Abe Davis,17:57,"computers,software,technology"
"
","
","
","
",New video technology that reveals an object's hidden properties,Abe Davis,17:57,"computers,software,technology"
"
											But a few years ago,
											my colleagues at MIT developed
what they call a motion microscope,
											which is software that finds
these subtle motions in video
											and amplifies them so that they
become large enough for us to see.
											And so, if we use their software
on the left video,
											it lets us see the pulse in this wrist,
											and if we were to count that pulse,
											we could even figure out
this person's heart rate.
											And if we used the same software
on the right video,
											it lets us see each breath
that this infant takes,
											and we can use this as a contact-free way
to monitor her breathing.
									","
											Mas há uns anos,
											os meus colegas no MIT 
desenvolveram uma coisa
											a que chamaram um microscópio do movimento
											que é um ""software"" que encontra 
esses movimentos subtis no vídeo
											e os amplifica até eles ficarem 
suficientemente grandes para os vermos.
											Assim, se eu usar esse ""software"" 
no vídeo da esquerda,
											passamos a ver a pulsação deste pulso,
											e se contarmos a pulsação
											podemos deduzir
o ritmo cardíaco desta pessoa.
											Se eu usar o mesmo ""software"" 
no vídeo da direita,
											passamos a ver cada inspiração 
que o bebé faz
											e podemos usar isso 
como uma forma isenta de contacto
											para vigiar a sua respiração.
									","
											Fakat birkaç yıl önce,
											MIT'teki meslektaşlarım hareket mikroskobu
dedikleri mikroskobu geliştirdi,
											videodaki belirsiz hareketleri bulan
											ve görebileceğimiz biçimde olması için
büyüten bir yazılımı.
											Ve bu sayede, soldaki videoda
onların yazılımını kullanırsak,
											bilekteki nabzı görmemizi sağlıyor
											ve bu nabzı saysak,
											bu kişinin kalp atış hızını
bile bulabiliriz.
											Ve aynı yazılımı
sağdaki videoda kullansak,
											bu bebeğin aldığı her nefesi
görmemizi sağlıyor
											ve bunu onun nefesini izlemek için
temassız bir yöntem olarak kullanabiliriz.
									","
											Il y a quelques années,
											mes collègues du MIT ont développé
un microscope amplificateur de mouvement.
											C'est en fait un logiciel qui repère
ces mouvements imperceptibles en vidéo
											et les amplifie de manière à les grossir
suffisamment pour qu'on puisse les voir.
											Si bien que, si l'on utilise ce logiciel
sur la vidéo de gauche,
											ça nous permet de voir le pouls 
à l’intérieur du poignet.
											Si nous devions compter ce pouls,
											nous pourrions même obtenir
le rythme cardiaque de la personne.
											Si nous utilisons le même logiciel
sur la vidéo de droite,
											nous pouvons voir chacune 
des respirations de ce bébé,
											et l'utiliser comme un moyen sans contact 
pour surveiller sa respiration.
									",New video technology that reveals an object's hidden properties,Abe Davis,17:57,"computers,software,technology"
"
","
","
","
",New video technology that reveals an object's hidden properties,Abe Davis,17:57,"computers,software,technology"
"
											And so this technology is really powerful
because it takes these phenomena
											that we normally have
to experience through touch
											and it lets us capture them visually
and non-invasively.
									","
											Esta tecnologia é muito poderosa
porque agarra nestes fenómenos
											que normalmente só conseguimos
perceber através do tato
											e faz com que passemos a visualizá-los 
de forma não invasiva.
									","
											Ve bu teknoloji gerçekten güçlü
çünkü normalde dokunarak
											deneyimlememiz gereken
bütün bu durumları
											görsel olarak ve müdahalesizce
elde etmemizi sağlıyor.
									","
											Et donc cette technologie
est réellement puissante
											puisqu'elle repère ces phénomènes
											que nous ne pouvons 
sentir qu'avec le toucher,
											et elle les enregistre
visuellement de façon non invasive.
									",New video technology that reveals an object's hidden properties,Abe Davis,17:57,"computers,software,technology"
"
","
","
","
",New video technology that reveals an object's hidden properties,Abe Davis,17:57,"computers,software,technology"
"
											So a couple years ago, I started working
with the folks that created that software,
											and we decided to pursue a crazy idea.
											We thought, it's cool
that we can use software
											to visualize tiny motions like this,
											and you can almost think of it
as a way to extend our sense of touch.
											But what if we could do the same thing
with our ability to hear?
											What if we could use video
to capture the vibrations of sound,
											which are just another kind of motion,
											and turn everything that we see
into a microphone?
									","
											Há uns anos, comecei a trabalhar 
com as pessoas que criaram este ""software""
											e decidimos avançar com uma ideia maluca.
											Pensámos que era fixe 
poder usar um ""software""
											para visualizar pequenos movimentos 
como estes,
											e até podíamos pensar nisso como uma forma
de expandir o nosso sentido do tato.
											E se pudéssemos fazer o mesmo 
com a nossa capacidade para ouvir?
											E se usássemos o vídeo para captar 
as vibrações dos sons,
											que afinal são um outro tipo de movimento,
											e transformar tudo o que vemos 
num microfone?
									","
											Birkaç yıl önce, bu yazılımı oluşturan
insanlarla çalışmaya başladım
											ve çılgın bir fikrin peşinden
gitmeye karar verdik.
											Düşündük ki, bunun gibi
küçücük hareketleri
											görselleştirmek için yazılımı
kullanabilmemiz harika
											ve bunu, neredeyse dokunma duyumuzun
bir uzantısı olarak düşünebilirsiniz.
											Fakat, ya aynı şeyi
duyma yetimiz için de yapabilsek?
											Ya videoyu ses titreşimlerini
elde etmek için kullanabilsek,
											ses titreşimleri de diğer bir tür harekettir,
											ya gördüğümüz her şeyi
mikrofona dönüştürebilsek?
									","
											Il y a deux ans, j'ai rejoint l'équipe 
qui a créé ce logiciel
											et nous avons décidé de poursuivre 
une idée folle.
											On s'est dit, c'est génial
d'utiliser un logiciel
											pour visualiser ainsi
de tout petits mouvements
											et on peut presque le voir comme un 
moyen d’améliorer notre sens du toucher.
											Mais qu'en serait-il si on pouvait en 
faire de même avec notre audition?
											Et si on pouvait utiliser la vidéo
pour capturer les vibrations sonores,
											un autre type de mouvements en fait,
											et faire passer ce que l'on voit 
dans un microphone?
									",New video technology that reveals an object's hidden properties,Abe Davis,17:57,"computers,software,technology"
