en,es,fr,title,speaker,duration,tags
"
","
","
","Smelfies, and other experiments in synthetic biology",Ani Liu,7:20,"art,bacteria,beauty,chemistry,design,innovation,microbes,nature,plants,science,technology,science and art,TEDx"
"
											What if our plants
											could sense the toxicity
levels in the soil
											and express that toxicity
through the color of its leaves?
											What if those plants could also
remove those toxins from the soil?
											Instead, what if those plants
											grew their own packaging,
											or were designed to only be harvested
											by their owners' own patented machines?
											What happens when biological design
											is driven by the motivations
of mass-produced commodities?
											What kind of world would that be?
									","
											¿Y si las plantas
											pudieran sentir los niveles 
de toxicidad del suelo
											y expresar esa toxicidad
a través del color de sus hojas?
											¿Y si esas plantas pudieran además
eliminar esas toxinas del suelo?
											En cambio, ¿qué pasaría si esas plantas
											cultivaran su propio embalaje
											o fueran diseñadas para ser cultivadas
											solo por las máquinas 
patentadas por sus dueños?
											¿Qué pasa cuando el diseño biológico
											sigue las motivaciones 
de la producción en masa?
											¿Qué clase de mundo sería ese?
									","
											Et si nos plantes
											pouvaient ressentir
les degrés de toxicité dans le sol
											et exprimer cette toxicité
à travers les couleurs de leurs feuilles ?
											Et si ces plantes pouvaient aussi
éliminer ces toxines du sol ?
											Et si ces plantes faisaient pousser
leurs propres emballages,
											ou étaient conçues
pour n'être récoltées
											que par les machines brevetées
de leurs propriétaires ?
											Que se passe-t-il
lorsque le design biologique
											est inspiré par les motivations
des produits fabriqués en série ?
											À quoi ressemblerait ce monde ?
									","Smelfies, and other experiments in synthetic biology",Ani Liu,7:20,"art,bacteria,beauty,chemistry,design,innovation,microbes,nature,plants,science,technology,science and art,TEDx"
"
","
","
","Smelfies, and other experiments in synthetic biology",Ani Liu,7:20,"art,bacteria,beauty,chemistry,design,innovation,microbes,nature,plants,science,technology,science and art,TEDx"
"
											My name is Ani, and I'm a designer
and researcher at MIT Media Lab,
											where I'm part of a relatively new
and unique group called Design Fiction,
											where we're wedged somewhere
between science fiction and science fact.
											And at MIT, I am lucky enough
to rub shoulders with scientists
											studying all kinds of cutting edge fields
											like synthetic neurobiology,
											artificial intelligence, artificial life
											and everything in between.
											And across campus,
there's truly brilliant scientists
											asking questions like,
""How can I make the world a better place?""
											And part of what my group
likes to ask is, ""What is better?""
											What is better for you, for me,
											for a white woman, a gay man,
											a veteran, a child with a prosthetic?
											Technology is never neutral.
											It frames a reality
											and reflects a context.
											Can you imagine what it would say
about the work-life balance at your office
											if these were standard issue
on the first day?
									","
											Mi nombre es Ani y soy diseñadora
e investigadora del MIT Media Lab,
											donde soy parte de un grupo relativamente
nuevo y único llamado Diseño Ficción,
											que trabaja en la frontera entre
la ciencia ficción y el hecho científico.
											Y en el MIT, tengo suerte
de codearme con científicos
											que estudian toda clase de vanguardia
											desde neurobiología sintética,
											inteligencia artificial, vida artificial
											y todo lo demás.
											Y, en el campus, hay científicos 
verdaderamente brillantes
											que se plantean cosas como ""¿Cómo 
puedo hacer del mundo un lugar mejor?""
											Y parte de lo que se plantea 
mi grupo es, ""¿Qué es mejor?""
											¿Qué es mejor para Uds., para mí,
											para una mujer blanca, para un hombre gay,
											para un veterano, 
para un niño con prótesis?
											La tecnología nunca es neutral.
											Enmarca una realidad
											y refleja un contexto.
											¿Imaginan lo que significaría esto en 
el equilibrio trabajo-vida en la oficina
											de ser algo común desde el primer día?
									","
											Je m'appelle Ani, et je suis designer
et chercheuse au MIT Media Lab,
											où je fais partie de Design Fiction,
un groupe relativement nouveau et unique,
											qui est niché entre la science-fiction
et la réalité scientifique.
											Au MIT, j'ai la chance de pouvoir
côtoyer des scientifiques
											qui étudient différents
domaines de pointe,
											tels que la neurobiologie synthétique,
											l'intelligence et la vie artificielles,
											et j'en passe.
											Sur le campus, nous avons
des scientifiques vraiment brillants
											qui demandent : « Comment puis-je faire
de ce monde un monde meilleur ? »
											Et ce que mon groupe aime demander :
« Que signifie meilleur ? »
											Qu'est-ce qui est mieux
pour vous, pour moi,
											pour une femme blanche, un homme gay,
											un ancien combattant,
un enfant avec une prothèse ?
											La technologie n'est jamais neutre.
											Elle formule une réalité
											et reflète un contexte.
											Pouvez-vous imaginer ce qu'elle dirait
de l'équilibre entre travail et vie privée
											si ces questions
étaient posées d'emblée ?
									","Smelfies, and other experiments in synthetic biology",Ani Liu,7:20,"art,bacteria,beauty,chemistry,design,innovation,microbes,nature,plants,science,technology,science and art,TEDx"
"
","
","
","Smelfies, and other experiments in synthetic biology",Ani Liu,7:20,"art,bacteria,beauty,chemistry,design,innovation,microbes,nature,plants,science,technology,science and art,TEDx"
"
											(Laughter)
									","
											(Risas)
									","
											(Rires)
									","Smelfies, and other experiments in synthetic biology",Ani Liu,7:20,"art,bacteria,beauty,chemistry,design,innovation,microbes,nature,plants,science,technology,science and art,TEDx"
"
","
","
","Smelfies, and other experiments in synthetic biology",Ani Liu,7:20,"art,bacteria,beauty,chemistry,design,innovation,microbes,nature,plants,science,technology,science and art,TEDx"
"
											I believe it's the role
of artists and designers
											to raise critical questions.
											Art is how you can see
and feel the future,
											and today is an exciting
time to be a designer,
											for all the new tools becoming accessible.
											For instance, synthetic biology
											seeks to write biology
as a design problem.
											And through these developments,
											my lab asks, what are the roles
and responsibilities
											of an artist, designer,
scientist or businessman?
											What are the implications
											of synthetic biology, genetic engineering,
											and how are they shaping our notions
of what it means to be a human?
											What are the implications of this
on society, on evolution
											and what are the stakes in this game?
									","
											Creo que el papel de 
los artistas y diseñadores
											es hacer preguntas críticas.
											El arte es cómo uno puede ver
y sentir el futuro,
											y esta es una época apasionante
para ser diseñador,
											dadas las herramientas disponibles.
											Por ejemplo, la biología sintética
											trata de abordar la biología 
como problema de diseño.
											Mediante estos desarrollos,
											mi laboratorio se pregunta cuáles 
son los roles y responsabilidades
											de un artista, diseñador,
científico o empresario.
											¿Cuáles son las consecuencias
											de la biología sintética, 
de la ingeniería genética,
											y cómo estas forman nuestras nociones
de lo que significa ser humano?
											¿Cuáles son sus consecuencias
para la sociedad, para la evolución
											y cuáles son los riesgos del juego?
									","
											C'est le rôle des artistes
et des designers
											de soulever des questions importantes.
											Avec l'art, nous pouvons voir
et ressentir le futur.
											Notre époque est passionnante
pour être designer,
											grâce à tous ces nouveaux outils.
											Par exemple,
la biologie synthétique
											cherche à écrire la biologie
comme un problème de design.
											Et à travers ces développements,
											mon laboratoire demande
quels sont les rôles et responsabilités
											d'un artiste, d'un designer,
d'un scientifique
											ou d'un homme d'affaires ?
											Quelles sont les implications
											de la biologie synthétique,
de l'ingénierie génétique,
											et comment forment-elles nos notions
de ce qu'être humain veut dire ?
											Quelles en sont les implications
sur la société, sur l'évolution,
											et quels en sont les enjeux ?
									","Smelfies, and other experiments in synthetic biology",Ani Liu,7:20,"art,bacteria,beauty,chemistry,design,innovation,microbes,nature,plants,science,technology,science and art,TEDx"
"
","
","
","Smelfies, and other experiments in synthetic biology",Ani Liu,7:20,"art,bacteria,beauty,chemistry,design,innovation,microbes,nature,plants,science,technology,science and art,TEDx"
"
											My own speculative design research
at the current moment
											plays with synthetic biology,
											but for more emotionally driven output.
											I'm obsessed with olfaction
as a design space,
											and this project started with this idea
											of what if you could take
a smell selfie, a smelfie?
									","
											Mi investigación de diseño 
trabaja en este momento
											elementos de biología sintética,
											pero más orientados a las emociones.
											Me obsesiona el olfato 
como espacio de diseño,
											y este proyecto comenzó con esta idea:
											¿y si pudieras hacerte una selfie
con aroma, una smelfie?
									","
											Ma propre recherche spéculative
joue avec la biologie synthétique,
											mais pour un résultat plus émotionnel.
											Je suis fascinée par l'odorat
en tant qu'espace créatif,
											et ce projet a débuté avec cette idée :
											et si vous pouviez prendre
le selfie d'une odeur, un smelfie ?
									","Smelfies, and other experiments in synthetic biology",Ani Liu,7:20,"art,bacteria,beauty,chemistry,design,innovation,microbes,nature,plants,science,technology,science and art,TEDx"
