en,es,pt,tr,de,title,speaker,duration,tags
"
","
","
","
","
",How equal do we want the world to be? You'd be surprised,Dan Ariely,8:53,"behavioral economics,economics,inequality,psychology"
"
											It would be nice to be
objective in life,
											in many ways.
											The problem is that we have
these color-tinted glasses
											as we look at all kinds of situations.
											For example, think about
something as simple as beer.
											If I gave you a few beers to taste
											and I asked you to rate them
on intensity and bitterness,
											different beers would occupy
different space.
											But what if we tried
to be objective about it?
											In the case of beer,
it would be very simple.
											What if we did a blind taste?
											Well, if we did the same thing,
you tasted the same beer,
											now in the blind taste,
things would look slightly different.
											Most of the beers will go into one place.
											You will basically not
be able to distinguish them,
											and the exception, of course,
will be Guinness.
											(Laughter)
									","
											Sería bueno ser objetivo en la vida,
											y de muchas maneras.
											El problema es que no tenemos
estas gafas con lentes de colores
											cuando miramos cada situación.
											Por ejemplo, consideren algo 
tan simple como una cerveza.
											Si les ofrezco unas cervezas
para degustarlas
											y les pido que evalúen
su intensidad y amargura,
											diferentes cervezas ocuparían
diferentes espacios.
											¿Y si tratásemos de ser objetivos?
											En el caso de la cerveza 
sería muy simple.
											¿Qué pasa si hacemos
una cata a ciegas?
											Bueno, si hiciésemos lo mismo,
y catásemos las cervezas,
											pero a ciegas, el resultado
sería un poco diferente.
											La mayoría de las cervezas
estarían en un solo lugar.
											Básicamente, 
no podrían diferenciarlas,
											excepto, por supuesto,
si se trata de Guinness.
											(Risas)
									","
											Seria bom ser objetivo na vida,
de muitas maneiras.
											O problema é que usamos óculos
com lentes coloridas
											quando olhamos para diversas situações.
											Por exemplo, falemos de cerveja.

											Se vos desse algumas cervejas a provar
											e pedisse para as avaliarem
em intensidade e amargura,
											cervejas diferentes
ocupariam categorias diferentes.
											Mas e se tentássemos
ser objetivos em relação a isso?
											No caso da cerveja seria simples.
E se fizéssemos um teste às cegas?
											Se repetíssemos o processo
com a mesma cerveja,
											mas, desta vez, num teste às cegas,
o resultado seria um pouco diferente.

											A maioria das cervejas
ficaria na mesma categoria.
											Não seriam capazes de as distinguir,
com a exceção, claro, da Guinness.
									","
											Hayatta tarafsız olmak

											pek çok açıdan iyi olurdu.
											Ama sorun, her türlü duruma
bakmak için kullandığımız
											renklendirilmiş gözlüklerimiz.
											Mesela, bira gibi basit 
bir şey düşünün.
											Eğer sizden tatmanızı ve 
yoğunlukları, acılıkları
											için derecelendirme yapmanızı istesem
											farklı biralar farklı yerlerde yer alırdı.
											Peki ya bu konuda tarafsız
olmaya çalışırsak?
											Konu bira olunca bu çok kolay olurdu.
											Kapalı gözle tadım yapsak ne olur?
											Eğer aynı şeyi yaparsak, 
aynı biralarla şimdi de

											kapalı gözle tadım yaparsanız 
durum biraz farklı gözükürdü.
											Biraların çoğu tek bir yere toplanırdı.
											Aslında ayrımını yapamazdınız.
											Tek istisna tabii ki Guinness olurdu.
											(Kahkaha)
									","
											In vielerlei Hinsicht wäre es schön
											im Leben objektiv zu sein.
											Nur sehen wir die Welt leider zu oft
											durch eine getönte Brille.
											Denken Sie zum Beispiel
an etwas Einfaches wie Bier.
											Wenn Sie zum Beispiel ein paar Biersorten
											nach Geschmacksstärke und 
Bitterkeit bewerten sollen,
											würden verschiedene Biere 
an verschiedenen Stellen landen.
											Wenn wir objektiv sein wollten,
											wäre das im Fall von Bier sehr einfach.
											Wir testen den Geschmack einfach blind.
											Wenn wir es noch mal versuchten,
mit denselben Bieren,
											aber diesmal blind, würde die Sache
etwas anders aussehen.
											Die meisten Biere
wären auf demselben Platz.
											Man kann sie im Prinzip
nicht unterscheiden.
											Die Ausnahme wäre natürlich Guinness.
											(Lachen)
									",How equal do we want the world to be? You'd be surprised,Dan Ariely,8:53,"behavioral economics,economics,inequality,psychology"
"
","
","
","
","
",How equal do we want the world to be? You'd be surprised,Dan Ariely,8:53,"behavioral economics,economics,inequality,psychology"
"
											Similarly, we can think about physiology.
											What happens when people expect
something from their physiology?
											For example, we sold people
pain medications.
											Some people, we told them
the medications were expensive.
											Some people, we told them it was cheap.
											And the expensive
pain medication worked better.
											It relieved more pain from people,
											because expectations
do change our physiology.
											And of course, we all know that in sports,
											if you are a fan of a particular team,
											you can't help but see the game
											develop from the perspective of your team.
									","
											Del mismo modo, podemos
pensar en la fisiología.
											¿Qué sucede cuando la gente
espera algo de su fisiología?
											Por ejemplo, vendemos
analgésicos a la gente.
											A algunos les hemos dicho
que el fármaco es caro.
											A otros, que es barato.
											Y la medicina cara funcionó mejor.
											Alivió más el dolor de la gente,
											porque las expectativas cambian
realmente nuestra fisiología.
											Y, por supuesto, sabemos
que en el deporte,
											si uno es fan de un equipo en particular,
											no puede dejar de ver el juego
											desde la perspectiva de su equipo.
									","
											(Risos)
									","
											Fizyolojiyi de benzer şekilde 
düşünebiliriz.
											İnsanlar fizyolojilerinden bir şey
beklediğinde ne olur?
											Mesela, insanlara ağrı kesici ilaç sattık.
											Bazı insanlara ilacın pahalı
olduğunu söyledik.
											Bazı insanlara da ucuz
olduğunu söyledik.
											Pahalı olan ağrı kesici ilaç 
daha etkili oldu.
											İnsanların ağrılarını daha fazla azalttı.
											Çünkü beklentiler 
fizyolojimizi değiştirir.
											Ve tabii hepimiz konu spor 
olunca biliriz ki,
											eğer belli bir takımın taraftarıysanız,
											oyunun gidişatını takımınız açısından 
izlemeye engel olamazsınız.
									","
											Ähnlich können wir uns
Physiologie vorstellen.
											Was, wenn wir etwas Bestimmtes
von unserem Körper erwarten?
											Wir verkauften Leuten z. B. Schmerzmittel
											und sagten einigen, 
die Medikamente wären teuer.
											Anderen sagten wir, sie wären billig.
											Ergebnis: Die teuren 
Medikamente wirkten besser.
											Sie linderten mehr Schmerzen,
											weil die Erwartungen
unsere Physiologie beeinflussen.
											Und wir alle wissen, dass man im Sport
											ein Spiel immer aus der Perspektive
											desjenigen Teams sieht,
											von dem man ein Fan ist.
									",How equal do we want the world to be? You'd be surprised,Dan Ariely,8:53,"behavioral economics,economics,inequality,psychology"
"
","
","
","
","
",How equal do we want the world to be? You'd be surprised,Dan Ariely,8:53,"behavioral economics,economics,inequality,psychology"
"
											So all of those are cases in which
our preconceived notions
											and our expectations color our world.
											But what happened
in more important questions?
											What happened with questions
that had to do with social justice?
											So we wanted to think about
what is the blind tasting version
											for thinking about inequality?
											So we started looking at inequality,
											and we did some large-scale surveys
											around the U.S. and other countries.
											So we asked two questions:
											Do people know what kind of
level of inequality we have?
											And then, what level of inequality
do we want to have?
											So let's think about the first question.
											Imagine I took all the people in the U.S.
											and I sorted them from
the poorest on the right
											to the richest on the left,
											and then I divided them into five buckets:
											the poorest 20 percent,
the next 20 percent,
											the next, the next,
and the richest 20 percent.
											And then I asked you to tell me
how much wealth do you think
											is concentrated in each of those buckets.
											So to make it simpler,
imagine I ask you to tell me,
											how much wealth do you think
is concentrated
											in the bottom two buckets,
											the bottom 40 percent?
											Take a second. Think about it
and have a number.
											Usually we don't think.
											Think for a second,
have a real number in your mind.
											You have it?
									","
											Así que todos son casos de nociones
preconcebidas y expectativas
											que tiñen nuestro mundo.
											Pero ¿qué pasa con los 
temas más importantes?
											¿Qué sucede con las cuestiones que 
tienen que ver con la justicia social?
											Tratamos de imaginar cuál sería 
la versión de la prueba a ciegas
											para reflexionar sobre la desigualdad.
											Empezamos a mirar a la desigualdad
											e investigamos a gran escala
											dentro de EE.UU. y otros países.
											Y planteamos 2 preguntas:
											¿Qué sabe la gente sobre el
nivel de desigualdad actual?
											Y luego, ¿qué nivel de 
desigualdad queremos tener?
											Pensemos en la primera pregunta.
											Imaginen que selecciono
a todas las personas de EE.UU.
											y a los más pobres
les coloco a la derecha
											y a los ricos, a la izquierda,
											y luego los separo en 5 grupos:
											El 20 % más pobre,
el siguiente grupo de 20 %,
											el siguiente, el siguiente,
y por fin, el 20 % más rico.
											Después, les pido que evalúen
la cantidad de riqueza que creen
											que se concentra en cada
uno de estos grupos.
											Para simplificar, imaginen
que les pido que me digan
											cuánta riqueza piensan que se concentra
											en los 2 grupos más pobres
											en el 40 % más pobre.
											Piénsenlo un momento
y defínanlo con un número.
											Por lo general no pensamos en ello.
											Piénsenlo un segundo,
busquen un número.
											¿Lo tienen?
									","
											Podemos pensar na fisiologia
da mesma maneira.
											O que acontece quando as pessoas
esperam algo da sua fisiologia?
											Por exemplo,
vendemos analgésicos às pessoas.
											A algumas, dissemos-lhes que eram caros,
a outras, que eram baratos.
											E o analgésico mais caro
funcionou melhor.
											Alivou mais a dor às pessoas,
											porque as expetativas
mudam a nossa fisiologia.
											E, claro, todos sabemos que,
no desporto,
											se apoiamos determinada equipa,
não conseguimos evitar ver o jogo
											da perspetiva da nossa equipa.
									","
											Bu durumların hepsinde
											önyargılı kanaatlerimiz ve beklentilerimiz
dünyamızı renklendiriyor.
											Peki daha önemli sorularda
ne oluyordu?
											Sosyal adaletle ilgili sorularda
ne oluyordu?
											Dolayısıyla kapalı göz testini

											eşitsizlik ile ilgili düşüncelerimize
uyarlamak istedik.
											Önce eşitsizliği ele aldık,
											ABD ve diğer ülkeleri kapsayan
											geniş ölçekli bazı anketler yaptık.
											İki soru sorduk:
											""İnsanlar hangi seviyede eşitsizliğimiz
olduğunu biliyor muydu?""
											ve ""Ne seviyede bir eşitsizlik
istiyoruz?""
											İlk soruyu düşünelim.
											ABD'deki tüm insanları ele aldığımı,
											sağa en fakirler sola da en zenginler
gelecek şekilde yerleştirdiğimi
											ve sonra da bunları 
beş sıraya ayırdığımı hayal edin.
											En fakir %20, sonraki %20,
											sonraki, sonraki ve en zengin %20.
											Sonra size bu sıralardan her birinde
ne kadar varlık yoğunluğu
											olduğunu düşündüğünüzü sordum.
											Daha basit olması için şöyle
sorduğumu hayal edin:
											""Alt iki sırada bulunan % 40'da
											ne kadar varlık olduğunu
düşünüyorsunuz?""
											En alt %40'da.
											Bir saniye düşünün ve 
bir sayı belirleyin.
											Genellikle düşünmüyoruz.
											Bir saniye için düşünün,
aklınızda gerçek bir sayı belirsin.
											Belirlediniz mi?
									","
											All dies sind Fälle, in denen
unsere Voreingenommenheit
											und unsere Erwartungen
unsere Wahrnehmung beeinflussen.
											Doch wie steht es mit wichtigeren Fragen,
											mit Fragen nach sozialer
Gerechtigkeit zum Beispiel?
											Wir wollten die Blindtest-Version
											zu Gedanken über 
Ungerechtigkeit entwickeln.
											Wir betrachteten also Ungerechtigkeit
											und führten groß angelegte Umfragen
											in den USA und anderen Ländern durch.
											Zwei Dinge wollten wir herausfinden:
											Kennen die Menschen das
Ausmaß an Ungerechtigkeit in der Welt?
											Welches Ausmaß an Ungerechtigkeit 
möchten sie haben?
											Nehmen wir die erste Frage.
											Angenommen, ich würde 
alle US-Amerikaner aufreihen,
											vom ärmsten auf der rechten Seite
											bis zum reichsten auf der linken Seite,
											und sie in fünf gleich 
große Gruppen aufteilen:
											Die ärmsten 20 Prozent,
die nächsten 20 Prozent,
											die nächsten, die nächsten
und die reichsten 20 Prozent.
											Anschließend meine Frage: 
Wie viel Vermögen, denken Sie,
											befindet sich in jeder Gruppe?
											Oder um es einfacher zu machen,
											wie viel Vermögen, schätzen Sie,
											befindet sich in den
untersten beiden Gruppen,
											den untersten 40 Prozent?
											Überlegen Sie sich kurz eine Zahl.
											Normalerweise überlegen wir nicht.
											Überlegen Sie,
und haben Sie eine Zahl parat.
											Bereit?
									",How equal do we want the world to be? You'd be surprised,Dan Ariely,8:53,"behavioral economics,economics,inequality,psychology"
"
","
","
","
","
",How equal do we want the world to be? You'd be surprised,Dan Ariely,8:53,"behavioral economics,economics,inequality,psychology"
"
											Okay, here's what lots
of Americans tell us.
											They think that the bottom 20 percent
											has about 2.9 percent of the wealth,
											the next group has 6.4,
											so together it's slightly more than nine.
											The next group, they say, has 12 percent,
											20 percent,
											and the richest 20 percent, people think
has 58 percent of the wealth.
											You can see how this relates
to what you thought.
									","
											Bueno, esto es lo que nos dicen 
muchos estadounidenses.
											Piensan que el 20 % más pobre
											reúne alrededor de 
un 2,9 % de la riqueza,
											y el siguiente grupo un 6,4 %.
											por lo cual, juntos,
tienen un poco más del 9 %.
											Dicen que el siguiente grupo
queda en un 12 %
											y el último en 20 %,
											creen que el 20 % más rico
dispone del 58 % de la riqueza.
											Pueden ver cómo se compara esto
con lo que pensaban.
									","
											Todos esses são casos
em que as nossas noções pré-concebidas
											e as nossas expetativas definem o mundo.
											Mas o que acontece
com questões mais importantes?
											O que acontece com questões
relacionadas com a justiça social?
											Quisemos aplicar
a versão do teste às cegas
											à questão da desigualdade.
											Começámos a analisar a desigualdade
e realizámos inquéritos em grande escala,
											nos Estados Unidos e noutros países.
											Fizemos duas perguntas:
											As pessoas têm noção
do nível de desigualdade que existe?
											E que nível de desigualdade
queremos ter?
											Vejamos a primeira pergunta.
											E se eu pegasse
em todos os cidadãos dos EUA
											e os ordenasse dos mais pobres,
à direita,
											aos mais ricos, à esquerda,
											e depois os dividisse
em cinco categorias:
											os 20% mais pobres,
os seguintes 20%,
											os seguintes, os seguintes,
e os 20% mais ricos.
											E depois perguntava-vos
que nível de riqueza pensam existir
											em cada uma das categorias.
											Para simplificar, imaginemos
que vos peço que me digam:
											Qual o nível de riqueza existente
nas duas últimas categorias,
											os 40% mais pobres?
											Com calma,
pensem e digam-me um número.
											Normalmente, não pensamos.
Pensem um pouco.
											Pensem num número real.
Já está?
									","
											Tamam. İşte birçok Amerikalının
bize söyledikleri.
											Dipteki % 20'nin, varlığın % 2,9'una
											sahip olduğunu düşünüyorlar.
											Sonraki grubun % 6,4'ü var.
											Yani ikisinin toplamı 9'un biraz üstünde.
											Sonraki grup için %12 diyorlar,
											%20
											ve en zengin %20'nin varlığın %58'ine
sahip olduğunu düşünüyorlar.
											Bunun düşüncelerinizle ne kadar
örtüştüğünü görüyorsunuz.
									","
											Viele Amerikaner meinten das hier:
											Die untersten 20 Prozent
											besitzen 2,9 Prozent allen Vermögens,
											die nächste Gruppe hat 6,4 Prozent,
											zusammen also etwas mehr als ein Neuntel.
											Die nächste Gruppe, meinten sie,
besitzt 12 Prozent,
											20 Prozent,
											und die reichsten 20 Prozent
haben 58 Prozent allen Vermögens.
											Sie sehen selbst, ob dies
Ihre Schätzung widerspiegelt.
									",How equal do we want the world to be? You'd be surprised,Dan Ariely,8:53,"behavioral economics,economics,inequality,psychology"
"
","
","
","
","
",How equal do we want the world to be? You'd be surprised,Dan Ariely,8:53,"behavioral economics,economics,inequality,psychology"
"
											Now, what's reality?
											Reality is slightly different.
											The bottom 20 percent
has 0.1 percent of the wealth.
											The next 20 percent
has 0.2 percent of the wealth.
											Together, it's 0.3.
											The next group has 3.9,
											11.3,
											and the richest group
has 84-85 percent of the wealth.
											So what we actually have
and what we think we have
											are very different.
									","
											Ahora, ¿cuál es la realidad?
											La realidad es algo diferente.
											El 20 % más pobre tiene 
un 0,1 % de la riqueza.
											El siguiente 20 % tiene 
un 0,2 % de la riqueza.
											y juntos, un 0,3 %.
											Los siguientes grupos tienen un 3,9 %
											y un 11,3 %.
											Y el grupo más rico cuenta
con un 84 % a 85 % de la riqueza.
											Lo que realmente tenemos
y lo que pensamos que tenemos
											es muy diferente.
									","
											Eis o que muitos americanos nos dizem.
											Creem que os 20% mais pobres
detêm cerca de 2,9% da riqueza,
											o grupo seguinte 6,4%,
											portanto, juntos,
pouco mais de 9%.
											Dizem que o próximo grupo
detém 12% da riqueza, 20%,
											e pensam que os 20% mais ricos
detêm 58% da riqueza.
											Devem ter pensado
mais ou menos a mesma coisa.
									","
											Peki gerçek nedir?
											Gerçek biraz farklı.
											En alt %20, varlığın %0,1'ine sahip.
											Sonraki %20, varlığın %0,2'sine sahip.
											Toplamda %0,3 yapıyor.
											Sonraki grubun %3,9'u var,
											11,3
											ve en zengin grup varlığın
%84-85'ine sahip.
											Gerçekte sahip olduğumuzla
sahip olduğumuzu düşündüğümüz
											çok farklı.
									","
											Wie ist es in Wirklichkeit?
											Die Wirklichkeit ist etwas anders.
											Die untersten 20 Prozent
besitzen 0,1 Prozent allen Vermögens.
											Die nächsten 20 Prozent haben 0,2 Prozent.
											Zusammen sind das 0,3 Prozent.
											Die nächste Gruppe hat 3,9 Prozent,
											11,3 Prozent,
											und die reichste Gruppe
hat 84 bis 85 Prozent allen Vermögens.
											Die Wirklichkeit und
unsere Vorstellung der Wirklichkeit
											sind also sehr verschieden.
									",How equal do we want the world to be? You'd be surprised,Dan Ariely,8:53,"behavioral economics,economics,inequality,psychology"
