en,pt,fr,tr,title,speaker,duration,tags
"
","
","
","
",Are the Illuminati real?,Chip Berlet,4:34,"animation,history,education,TED-Ed,culture,religion,identity,world cultures,democracy,politics,government,human rights"
"
											The year was 1776.
											In Bavaria, new ideals of rationalism, 
religious freedom,
											and universal human rights
											competed with the Catholic church’s 
heavy influence over public affairs.
											Across the Atlantic,
											a new nation staked its claim for 
independence on the basis of these ideas.
											But back in Bavaria,
											law professor Adam Weishaupt’s 
attempts to teach secular philosophy
											continued to be frustrated.
									","
											Estamos em 1776.
											Na Baviera, os novos ideais
de racionalismo, de liberdade religiosa
											e dos direitos humanos universais
											competiam com a grande influência
da Igreja Católica, nos assuntos públicos.
											Do outro lado do Atlântico,
											uma nova nação reclamava a independência
com base nestas ideias.
											Mas, na Baviera,
											as tentativas do professor de Direito,
Adam Weishaupt,
											para ensinar filosofia secular
											continuavam a ser frustradas.
									","
											C'était l'année 1776.
											En Bavière, de nouveaux idéaux
de rationalisme, de liberté religieuse
											et de droits humains universels
											rivalisaient avec la forte influence
de l’Église catholique
											dans les affaires publiques.
											De l'autre côté de l'Atlantique,
											une nouvelle nation
revendiquait son indépendance
											en se reposant sur ces idées.
											Mais en Bavière,
											les tentatives du professeur
de droit Adam Weishaupt
											à enseigner la philosophie séculaire
											restaient infructueuses.
									","
											Sene 1776'ydı.
											Bavaria'da akılcılığın, din özgürlüğünün
											ve evrensel insan 
haklarının yeni idealleri
											Katolik Kilisesi'nin kamu işlerindeki
ağır etkisiyle karşı karşıydı.
											Atlas Okyanusu'nun ötesinde
											yeni bir millet bu ideallere dayanarak
bağımsızlık hakkını iddia etti.
											Ama Bavaria'da
											hukuk profesörü Adam Weishaupt'un
seküler felsefeyi öğretme çabaları
											boşa çıkmaya devam etti.
									",Are the Illuminati real?,Chip Berlet,4:34,"animation,history,education,TED-Ed,culture,religion,identity,world cultures,democracy,politics,government,human rights"
"
","
","
","
",Are the Illuminati real?,Chip Berlet,4:34,"animation,history,education,TED-Ed,culture,religion,identity,world cultures,democracy,politics,government,human rights"
"
											Weishaupt decided to spread his ideas 
through a secret society
											that would shine a light on the 
shortcomings of the Church’s ideology.
											He called his secret society 
the Illuminati.
									","
											Weishaupt decidiu propagar as suas ideias
através duma sociedade secreta
											que lançaria luz sobre as imperfeições
da ideologia da Igreja.
											Chamou a esta sociedade secreta
os Illuminati.
									","
											Weishaupt a décidé de partager ses idées
au travers d'une société secrète
											qui ferait la lumière sur les lacunes
de l'idéologie de l’Église.
											Il a appelé cette société secrète
les Illuminés.
									","
											Weishaupt, kilisenin ideolojisinin 
eksikliklerine ışık tutacak
											gizli bir cemiyet aracılığıyla 
fikirlerini yaymaya karar verdi.
											Gizli cemiyetine Illuminati adını verdi.
									",Are the Illuminati real?,Chip Berlet,4:34,"animation,history,education,TED-Ed,culture,religion,identity,world cultures,democracy,politics,government,human rights"
"
","
","
","
",Are the Illuminati real?,Chip Berlet,4:34,"animation,history,education,TED-Ed,culture,religion,identity,world cultures,democracy,politics,government,human rights"
"
											Weishaupt modelled aspects of his secret 
society off a group called the Freemasons.
											Originally an elite stoneworkers’ 
guild in the late Middle Ages,
											the Freemasons had gone from passing 
down the craft of masonry
											to more generally promoting ideals of 
knowledge and reason.
											Over time, they had grown into a 
semi-secret, exclusive order
											that included many wealthy and 
influential individuals,
											with elaborate, secret initiation rituals.
									","
											Weishaupt modelou aspetos
da sua sociedade secreta
											segundo um grupo
chamado Franco-maçonaria.
											Inicialmente, uma corporação de pedreiros
de elite, do final da Idade Média,
											a Franco-maçonaria tinha passado
do ofício de alvenaria
											para a promoção mais genérica
dos ideais do conhecimento e da razão.
											Com o tempo, tinham evoluído
para uma ordem restrita, semissecreta
											que incluía muitos indivíduos
abastados e influentes
											com rituais de iniciação
elaborados e secretos.
									","
											Pour certains aspects
de sa société secrète,
											Weishaupt s'est servi d'un groupe
appelé les Francs-maçons comme modèle.
											Initialement une guilde d'élite de maçons
à la fin du Moyen-Âge,
											les Francs-maçons étaient passés
de la transmission du métier de maçon
											à la promotion plus générale d'idéaux
de savoir et de raison.
											Au fil du temps, ils étaient devenus
un ordre à moitié secret et exclusif
											comprenant de nombreux
individus riches et influents,
											avec des rituels d'initiation
élaborés et secrets.
									","
											Weishaupt, gizli cemiyetinin görüşlerini
Mason denen bir gruptan örnek aldı.
											Aslen Orta Çağ'ın sonlarında seçkin 
taş işçilerinin cemiyeti olan Masonlar
											masonluk zanaatını aktarmaktan
											çoğunlukla bilgi ve aklın ideallerini 
desteklemeye geçtiler.
											Zaman içinde gösterişli, 
gizli tekris törenleriyle
											birçok varlıklı ve etkili bireyleri içeren
											yarı gizli, seçkin bir cemiyete dönüştü.
									",Are the Illuminati real?,Chip Berlet,4:34,"animation,history,education,TED-Ed,culture,religion,identity,world cultures,democracy,politics,government,human rights"
"
","
","
","
",Are the Illuminati real?,Chip Berlet,4:34,"animation,history,education,TED-Ed,culture,religion,identity,world cultures,democracy,politics,government,human rights"
"
											Weishaupt created his parallel 
society while also joining the Freemasons
											and recruiting from their ranks.
											He adopted the code name 
Spartacus for himself,
											after the famed leader of the 
Roman slave revolt.
											Early members became the Illuminati’s 
ruling council, or Areopagus.
											One of these members, Baron Adolph 
Knigge, was also a freemason,
											and became an influential recruiter.
											With Knigge’s help, the Illuminati 
expanded their numbers,
											gained influence within 
several Masonic chapters,
											and incorporated Masonic rituals.
											By 1784, there were over 600 members,
											including influential scholars 
and politicians.
									","
											Weishaupt criou a sua sociedade paralela
											enquanto aderia também
à Franco-maçonaria
											e recrutava nas suas fileiras.
											Adotou o nome de código
de Spartacus para si próprio,
											de acordo com o famoso líder
da revolta dos escravos romanos.
											Os primeiros membros formaram
o conselho dirigente dos Illuminati,
											os Aeropagus.
											Um desses membros,
o Barão Adolph Knigge,
											também pertencia à maçonaria
											e tornou-se um recrutador influente.
											Com a ajuda de Knigge, os Illuminati
aumentaram o seu número,
											ganharam influência
nas várias lojas maçónicas
											e incorporaram os rituais maçónicos.
											Em 1784, havia mais de 600 membros,
											incluindo intelectuais
e políticos influentes.
									","
											Weishaupt a créé sa société parallèle
tout en rejoignant les Francs-maçons
											et en recrutant dans leurs rangs.
											Il a adopté le nom de code Spartacus,
											après le célèbre leader
de la révolte d'esclaves romains.
											Les premiers membres ont formé
le conseil suprême, ou Aréopage.
											Un de ces membres, le baron
Adolph Knigge, était aussi franc-maçon
											et est devenu un recruteur influent.
											Avec l'aide de Knigge, les Illuminés
ont accru leur nombre,
											ont gagné en influence
au sein des branches maçonniques
											et ont incorporé des rituels maçonniques.
											En 1784, il y avait plus de 600 membres,
											y compris d'influents
universitaires et politiciens.
									","
											Masonlara da katılıp 
onlardan üye toplarken
											Weishaupt kendi 
paralel cemiyetini yarattı.
											Kendisi için Roma köle isyanının meşhur 
lideri olan Spartacus kod adını aldı.
											İlk üyeler Illuminati'nin yönetim kurulu
ya da diğer bir adıyla Areopagus'u oldu.
											Bu üyelerden biri olan Baron Adolph Knigge
aynı zamanda bir Masondu
											ve etkili bir üye toplayıcı oldu.
											Knigge'nin yardımıyla 
Illuminati, sayısını arttırdı,
											birçok Mason toplantılarında
yankı uyandırdı
											ve Mason ayinlerini de dâhil etti.
											1784 yılında etkili bilginler 
ve politikacılar da dâhil olmak üzere
											600'den fazla üyesi vardı.
									",Are the Illuminati real?,Chip Berlet,4:34,"animation,history,education,TED-Ed,culture,religion,identity,world cultures,democracy,politics,government,human rights"
"
","
","
","
",Are the Illuminati real?,Chip Berlet,4:34,"animation,history,education,TED-Ed,culture,religion,identity,world cultures,democracy,politics,government,human rights"
"
											As the Illuminati gained members,
											the American Revolution also 
gained momentum.
											Thomas Jefferson would later cite 
Weishaupt as an inspiration.
											European monarchs and clergy were fearful 
of similar revolts on their home soil.
											Meanwhile, the existence of the Illuminati
had become an open secret.
											Both the Illuminati and the Freemasons 
drew exclusively
											from society’s wealthy elite,
											which meant they were constantly 
rubbing shoulders
											with members of the religious and 
political establishment.
											Many in the government and church 
believed that both groups
											were determined to undermine the 
people’s religious faith.
											But these groups didn’t necessarily 
oppose religion—
											they just believed it should be kept 
separate from governance.
											Still, the suspicious Bavarian government 
started keeping records
											of alleged members of the Illuminati.
									","
											Enquanto os Illuminati
conquistavam membros,
											a Revolução Americana
também ganhava ímpeto.
											Thomas Jefferson, posteriormente,
iria citar Weishaupt como uma inspiração.
											Os monarcas e o clero europeus
receavam revoltas semelhantes no seu solo.
											Entretanto, a existência dos Illuminati
tinha-se tornado num segredo aberto.
											Tanto os Illuminati como os maçónicos
											eram provenientes exclusivamente
da elite abastada da sociedade,
											e andavam sempre em contacto estreito
											com membros da instituição
religiosa e política.
											Muitos no governo e na igreja
acreditavam que ambos os grupos
											estavam apostados em corroer
a fé religiosa do povo.
											Mas estes grupos não se opunham
necessariamente à religião,
											apenas acreditavam que ela devia
ser separada da governação.
											Mesmo assim, o desconfiado governo
da Baviera começou a manter registos
											dos alegados membros dos Illuminati.
									","
											Alors que les Illuminés
acquéraient des membres,
											la révolution américaine
a pris de l'ampleur.
											Par la suite, Thomas Jefferson citerait
Weishaupt comme inspiration.
											Les monarques et le clergé européens
craignaient des révoltes similaires
											sur leur territoire national.
											Entre temps, l'existence des Illuminés
était devenue un secret de Polichinelle.
											Les Illuminés et les Francs-maçons
puisaient exclusivement
											au sein de la riche élite de la société,
											ce qui signifie
qu'ils côtoyaient constamment
											des membres de l'establishment
religieux et politique.
											Nombre au sein
du gouvernement et de l’Église
											pensaient les deux groupes
											déterminés à ébranler
la foi religieuse du peuple.
											Mais ces groupes n'étaient pas
nécessairement opposés à la religion,
											ils croyaient simplement qu'elle devait
être séparée du gouvernement.
											Néanmoins, le gouvernement bavarois,
soupçonneux, a conservé la trace
											des membres supposés des Illuminés.
									","
											Illuminati'nin üyeleri arttıkça
											Amerikan Devrimi de 
aynı zamanda hız kazandı.
											Thomas Jefferson sonrasında Weishaupt'dan
bir ilham olarak bahsedecekti.
											Avrupalı hükümdarlar ve ruhban sınıfı
											kendi topraklarında 
benzer bir isyan olmasından korkuyordu.
											Bu sırada Illuminati'nin varlığı 
herkesçe bilinen bir sır hâline gelmişti.
											Hem Illuminati hem de Masonlar özellikle
toplumun varlıklı seçkinlerini çekiyordu
											ki bu, dinî ve siyasi
kurumların üyeleriyle
											sürekli haşır neşir 
oldukları anlamına geliyordu.
											Hükûmetteki ve kilisedeki
birçok kişi, her iki grubun da
											insanların dinî inancını zayıflatmaya
kararlı olduklarına inanıyordu.
											Ancak bu gruplar ille de 
dine karşı çıkmıyordu—
											sadece dinin yönetimden 
ayrılması gerektiğine inanıyorlardı.
											Yine de şüphelenen Bavaria hükûmeti
											Illuminati üyesi olduğu öne sürülen
kişilerin kayıtlarını tutmaya başladı.
									",Are the Illuminati real?,Chip Berlet,4:34,"animation,history,education,TED-Ed,culture,religion,identity,world cultures,democracy,politics,government,human rights"
