en,es,pt,fr,de,title,speaker,duration,tags
"
","
","
","
","
","A smarter, more precise way to think about public health",Sue Desmond-Hellmann,14:18,"Africa,communication,disease,future,big problems,health,global issues,HIV,health care,inequality,illness,innovation,medical research,medicine,parenting,public health"
"
											OK, first, some introductions.
											My mom, Jennie, took this picture.
											That's my dad, Frank, in the middle.
											And on his left, my sisters:
											Mary Catherine, Judith Ann,
Theresa Marie.
											John Patrick's sitting on his lap
and Kevin Michael's on his right.
											And in the pale-blue windbreaker,
											Susan Diane. Me.
											I loved growing up in a big family.
											And one of my favorite things
was picking names.
											But by the time child
number seven came along,
											we had nearly run out of middle names.
											It was a long deliberation
											before we finally settled
on Jennifer Bridget.
											Every parent in this audience
											knows the joy and excitement
											of picking a new baby's name.
											And I was excited and thrilled
											to help my mom in that special
ceremonial moment.
									","
											Empezaré con algunas presentaciones.
											Mi madre, Jennie, tomó esta foto.
											Ese es mi padre, Frank, en el medio.
											Y a su izquierda, mis hermanas:
											Mary Catherine, Judith Ann
y Theresa Marie.
											John Patrick está sentado en su regazo
y Kevin Michael a su derecha.
											Y con la cazadora de color azul pálido,
Susan Diane, o sea yo.
											Crecer en una familia
numerosa fue encantador
											y una de mis actividades favoritas
era elegir los nombres de pila.
											Pero para cuando llegó
el niño número siete,
											apenas teníamos segundos nombres.
											Deliberamos mucho antes de tomar
la decisión definitiva: Jennifer Bridget.
											Cada padre del público
											conoce la alegría y la emoción
											de elegir el nombre de un recién nacido.
											Y yo estaba entusiasmada y emocionada
											de ayudar a mi madre 
en esa ceremonia especial.
									","
											Primeiro, umas apresentações.
											A minha mãe, Jennie,
tirou esta fotografia.
											Este é o meu pai, Frank, aqui no meio.
											E à esquerda dele, as minhas irmãs:
											Mary Catherine, Judith Ann,
Theresa Marie.
											John Patrick está sentado ao colo dele,
e Kevin Michael está à sua direita.
											E com o blusão azul claro
											está Susan Diane: eu.
											Gostei muito de crescer
numa grande família.
											Uma das minhas coisas preferidas
era escolher nomes.
											Na altura em que apareceu
a criança número sete,
											já tínhamos falta de nomes próprios.
											Houve uma longa deliberação
											antes de acertarmos finalmente
em Jennifer Bridget.
											Todos os pais aqui presentes
											conhecem a alegria e o entusiasmo
											de escolher o nome para um bebé.
											Eu estava entusiasmada e desejosa
											de ajudar a minha mãe nesse momento
cerimonial especial.
									","
											Ok, d'abord, quelques présentations.
											Ma mère, Jennie, a pris cette photo.
											Voici mon père, Frank, au milieu.
											Et à sa gauche, mes sœurs :
											Mary Catherine, Judith Ann,
Theresa Marie.
											John Patrick est assis sur ses genoux, 
et Kevin Michael est à sa droite.
											Et portant le coupe-vent bleu clair,
											Susan Diane. Moi.
											J'ai adoré grandir 
dans une famille nombreuse.
											Et parmi mes activités préférées :
choisir les prénoms.
											Mais à l'arrivée du septième enfant,
											nous étions presqu'à court 
de seconds prénoms.
											Nous avons longtemps délibéré
											avant de choisir Jennifer Bridget.
											Chaque parent du public
											connaît la joie et le plaisir
											de choisir le prénom d'un nouveau bébé.
											J'étais heureuse et j'avais hâte
											d'aider ma mère en ce moment spécial.
									","
											OK, zuerst will ich Ihnen 
ein paar Leute vorstellen.
											Meine Mutter, Jennie, schoss dieses Foto.
											In der Mitte ist mein Vater, Frank.
											Links von ihm sind meine Schwestern:
											Mary Catherine, Judith Ann
und Theresa Marie.
											Auf seinem Schoß sitzt John Patrick,
und Kevin Michael ist rechts von ihm.
											Die in der blassblauen Windjacke
											bin ich, Susan Diane.
											In einer Großfamilie zu leben war toll.
											Am liebsten habe ich Namen ausgesucht.
											Doch als Kind Nummer sieben unterwegs war,
											waren uns fast die Zweitnamen ausgegangen.
											Es hat lange gedauert,
											bis wir uns schließlich für 
Jennifer Bridget entschieden.
											Alle Eltern in diesem Publikum wissen,
											wie schön und aufregend es ist,
											den Namen für ein neues Baby auszusuchen.
											Und ich war aufgeregt und begeistert,
											meiner Mutter in diesem besonderen, 
feierlichen Moment zu helfen.
									","A smarter, more precise way to think about public health",Sue Desmond-Hellmann,14:18,"Africa,communication,disease,future,big problems,health,global issues,HIV,health care,inequality,illness,innovation,medical research,medicine,parenting,public health"
"
","
","
","
","
","A smarter, more precise way to think about public health",Sue Desmond-Hellmann,14:18,"Africa,communication,disease,future,big problems,health,global issues,HIV,health care,inequality,illness,innovation,medical research,medicine,parenting,public health"
"
											But it's not like that everywhere.
											I travel a lot and I see a lot.
											But it took me by surprise to learn
											in an area of Ethiopia,
											parents delay picking the names
for their new babies
											by a month or more.
											Why delay?
											Why not take advantage
of this special ceremonial time?
											Well, they delay because they're afraid.
											They're afraid their baby will die.
											And this loss might be a little more
bearable without a name.
											A face without a name might help them feel
											just a little less attached.
									","
											Pero eso no ocurre en todas partes.
											Viajo mucho y veo muchas cosas.
											Y me sorprendió descubrir
											que en una zona de Etiopía,
											los padres tardan un mes o más en elegir
un nombre para sus hijos recién nacidos.
											¿Por qué esta demora?
											¿Por qué no aprovechar
este momento tan especial?
											Esperan porque tienen miedo.
											Tienen miedo de que su bebé muera.
											Y esta pérdida puede ser
más soportable sin un nombre.
											Un rostro sin nombre podría
ayudarles a sentirse
											un poco menos unidos.
									","
											Mas nem em toda a parte acontece o mesmo.
											Viajei muito e vi muita coisa.
											Mas fiquei muito admirada ao saber
											que, numa área da Etiópia,
											os pais demoram a escolher os nomes
dos seus bebés
											durante um mês ou mais.
											Porquê essa demora?
											Porque não tirar partido
desta altura cerimonial especial?
											Eles demoram porque têm medo.
											Têm medo que o bebé morra.
											E essa perda será um pouco mais suportável
se o bebé não tiver nome.
											Um rosto sem nome pode ajudá-los
											a sentirem-se um pouco menos ligados.
									","
											Mais ailleurs, cela se passe différemment.
											Je voyage beaucoup
et je vois beaucoup de choses.
											Mais cela m'a surprise d'apprendre
											que dans une région d'Éthiopie,
											les parents diffèrent le choix de prénom
de leurs bébés
											d'au moins un mois.
											Pourquoi attendre ?
											Pourquoi ne pas profiter 
de cet instant spécial ?
											Ils attendent parce qu'ils ont peur.
											Ils ont peur que leur enfant meure.
											Et cette perte serait un peu plus
supportable sans prénom.
											Un visage sans prénom
les aiderait à se sentir
											un peu moins attachés.
									","
											Aber so ist es nicht überall.
											Ich reise und sehe viel.
											Doch ich war überrascht, als ich hörte,
											dass Eltern in einer Region in Äthiopien
											damit warten, Namen
für ihre Babys auszusuchen,
											und zwar einen Monat oder länger.
											Aber warum warten?
											Warum nicht diese besondere, 
feierliche Zeit genießen?
											Sie warten, weil sie Angst haben.
											Sie haben Angst, dass ihr Baby stirbt.
											Und dieser Verlust ist ohne Namen 
vielleicht etwas leichter zu ertragen.
											Einem namenlosen Gesicht fühlen sie sich
											vielleicht etwas weniger verbunden.
									","A smarter, more precise way to think about public health",Sue Desmond-Hellmann,14:18,"Africa,communication,disease,future,big problems,health,global issues,HIV,health care,inequality,illness,innovation,medical research,medicine,parenting,public health"
"
","
","
","
","
","A smarter, more precise way to think about public health",Sue Desmond-Hellmann,14:18,"Africa,communication,disease,future,big problems,health,global issues,HIV,health care,inequality,illness,innovation,medical research,medicine,parenting,public health"
"
											So here we are in one part of the world —
											a time of joy, excitement,
dreaming of the future of that child —
											while in another world,
											parents are filled with dread,
											not daring to dream
of a future for their child
											beyond a few precious weeks.
											How can that be?
											How can it be that 2.6 million babies
											die around the world
											before they're even one month old?
											2.6 million.
											That's the population of Vancouver.
											And the shocking thing is:
											Why?
											In too many cases, we simply don't know.
									","
											Aquí, sin embargo,
en otra parte del mundo,
											es un momento feliz, emocionante, lleno
de sueños para el futuro de este niño,
											mientras que en otro mundo,
											los padres están atemorizados
											y no se atreven a soñar
con un futuro para su hijo
											más allá de unas pocas
preciosas semanas.
											¿Cómo es posible?
											¿Cómo es que 2,6 millones de bebés
											mueren en todo el mundo
											antes de llegar al mes de vida?
											2,6 millones.
											Esa es la población de Vancouver.
											Y lo sorprendente
											es la razón.
											En muchos casos,
simplemente no lo sabemos.
									","
											Portanto, numa parte do mundo, nós vivemos
											uma época de alegria, de entusiasmo,
sonhando com o futuro daquela criança,
											enquanto que, noutro mundo,
											os pais estão cheios de medo,
											sem se atreverem a sonhar
com o futuro do seu filho
											para além de umas preciosas semanas.
											Como é que isto é possível?
											Como é possível que morram
2,6 milhões de bebés
											em todo o mundo
											antes de atingirem um mês de idade?
											São 2,6 milhões.
											É a população de Vancouver.
											O mais chocante é:
											Porquê?
											Na maior parte dos casos,
nem sequer sabemos.
									","
											Donc nous voilà
dans une partie du monde —
											dans un moment joyeux, excitant,
rêvant d'un avenir pour cet enfant —
											tandis que, dans un autre monde,
											les parents sont remplis d'angoisse,
											n'osant pas rêver d'un avenir
pour leur enfant
											au-delà de quelques
précieuses semaines.
											Comment est-ce possible ?
											Comment se fait-il que 
2,6 millions de bébés
											meurent à travers le monde
											avant avoir atteint l'âge d'un mois ?
											2,6 millions.
											C'est la population de Vancouver.
											Et le plus choquant :
											pourquoi ?
											Dans trop de cas, nous l'ignorons.
									","
											Wir befinden uns in einem Teil der Welt —
											in einem Moment der Freude, Aufregung,
und träumen von der Zukunft des Kindes —
											während Eltern in einer anderen Welt
											schreckliche Angst haben
											und es nicht wagen, von einer Zukunft 
für ihr Kind zu träumen,
											die über wenige, 
kostbare Wochen hinausgeht.
											Wie kann das sein?
											Wie kann es sein, dass 2,6 Millionen Babys
											auf der ganzen Welt sterben,
											bevor sie überhaupt einen Monat alt sind?
											2,6 Millionen.
											Das ist die Bevölkerung von Vancouver.
											Und das Schockierende ist:
											Warum?
											Zu oft wissen wir es einfach nicht.
									","A smarter, more precise way to think about public health",Sue Desmond-Hellmann,14:18,"Africa,communication,disease,future,big problems,health,global issues,HIV,health care,inequality,illness,innovation,medical research,medicine,parenting,public health"
"
","
","
","
","
","A smarter, more precise way to think about public health",Sue Desmond-Hellmann,14:18,"Africa,communication,disease,future,big problems,health,global issues,HIV,health care,inequality,illness,innovation,medical research,medicine,parenting,public health"
"
											Now, I remember recently seeing
an updated pie chart.
											And the pie chart was labeled,
											""Causes of death in children
under five worldwide.""
											And there was a pretty big section
of that pie chart, about 40 percent —
											40 percent was labeled ""neonatal.""
											Now, ""neonatal"" is not a cause of death.
											Neonatal is simply an adjective,
											an adjective that means that the child
is less than one month old.
											For me, ""neonatal"" said:
""We have no idea.""
									","
											Recuerdo haber visto recientemente
un gráfico actualizado cuyo título era:
											""La causa de muerte en niños
menores de 5 años en el mundo"".
											Y un gran segmento del diagrama,
aproximadamente el 40 %,
											con la indicación ""neonatal"".
											""Neonatal"" no es una causa de muerte.
											Neonatal es simplemente un adjetivo.
											Un adjetivo que significa que 
el niño tiene menos de un mes.
											A mí, ""neonatal"" me indicó:
""No tenemos ni idea"".
									","
											Recordo que, recentemente,
vi um gráfico, atualizado.
											Esse gráfico tinha o título:
											""Causas da morte de crianças
com menos de 5 anos, a nível mundial"".
											Naquele gráfico havia uma grande fatia,
cerca de 40%,
											que tinha a inscrição ""neonatal"".
											Ora bem, ""neonatal""
não é uma causa de morte.
											Neonatal é apenas um adjetivo,
											um adjetivo que significa que a criança
tem menos de um mês de idade.
											Para mim, ""neonatal"" significava:
""Não fazemos ideia"".
									","
											Je me souviens avoir vu 
un graphique actualisé.
											Et il était intitulé :
											« Causes de décès des enfants
de moins de 5 ans à travers le monde ».
											Et un gros segment du schéma,
environ 40% —
											40% portaient l'inscription « néonatal ».
											Mais « néonatal » n'est pas 
une cause de décès.
											Néonatal, c'est simplement un adjectif,
											un adjectif qui signifie que l'enfant
est âgé de moins d'un mois.
											À mon avis, « néonatal » voulait dire
« Nous n'avons aucune idée ».
									","
											Vor Kurzem sah ich 
ein aktualisiertes Tortendiagram.
											Der Titel war:
											""Todesursachen von Kindern 
unter fünf Jahren weltweit""
											Und ein ziehmlich großer Teil
des Diagramms, ungefähr 40 Prozent —
											40 Prozent entfielen auf ""neugeboren"".
											""Neugeboren"" ist keine Todesursache.
											Neugeboren ist bloß ein Adjektiv,
											ein Adjektiv mit der Bedeutung, 
dass das Kind jünger als einen Monat ist.
											Für mich bedeutete ""neugeboren"":
""Wir haben keine Ahnung"".
									","A smarter, more precise way to think about public health",Sue Desmond-Hellmann,14:18,"Africa,communication,disease,future,big problems,health,global issues,HIV,health care,inequality,illness,innovation,medical research,medicine,parenting,public health"
"
","
","
","
","
","A smarter, more precise way to think about public health",Sue Desmond-Hellmann,14:18,"Africa,communication,disease,future,big problems,health,global issues,HIV,health care,inequality,illness,innovation,medical research,medicine,parenting,public health"
"
											Now, I'm a scientist. I'm a doctor.
											I want to fix things.
											But you can't fix
what you can't define.
											So our first step in restoring
the dreams of those parents
											is to answer the question:
											Why are babies dying?
									","
											Yo soy científica. Soy médica.
											Quiero arreglar las cosas.
											Pero no se puede arreglar
lo que no se puede definir.
											Así que el primer paso para restituir
los sueños de esos padres
											está en responder a la pregunta:
											¿por qué mueren los bebés?
									","
											Eu sou cientista. Sou médica.
											Quero remediar as coisas.
											Mas não podemos remediar
o que não podemos definir.
											Por isso, o primeiro passo
para permitir os sonhos desses pais
											é responder a esta pergunta:
											""Porque é que os bebés morrem?""
									","
											Moi, je suis scientifique.
Je suis médecin.
											Je veux régler des problèmes.
											Mais on ne peut pas réparer
ce qu'on ne peut pas définir.
											Alors, la première étape dans la
restitution des rêves de ces parents
											c'est de répondre à cette question :
											pourquoi les bébés meurent-ils ?
									","
											Ich bin Wissenschaftlerin. Ich bin Ärztin.
											Ich will Probleme lösen.
											Aber man kann keine Probleme lösen,
die man nicht beschreiben kann.
											Beim Wiederherstellen der Träume 
dieser Eltern war also der erste Schritt,
											die Frage zu beantworten:
											Warum sterben Babys?
									","A smarter, more precise way to think about public health",Sue Desmond-Hellmann,14:18,"Africa,communication,disease,future,big problems,health,global issues,HIV,health care,inequality,illness,innovation,medical research,medicine,parenting,public health"
