en,es,pt,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
","
","Doodlers, unite!",Sunni Brown,5:50,"business,creativity,culture,presentation"
"
											So I just want to tell you my story.
											I spend a lot of time
											teaching adults how to use visual language
											and doodling in the workplace.
											And naturally, I encounter a lot of resistance,
											because it's considered to be anti-intellectual
											and counter to serious learning.
											But I have a problem with that belief,
											because I know that doodling has a profound impact
											on the way that we can process information
											and the way that we can solve problems.
									","
											Quisiera contarles mi historia.
											Paso mucho tiempo
											enseñando a los adultos a usar el lenguaje visual
											y los garabatos en su trabajo
											Y por supuesto encuentro mucha resistencia
											porque se consideran como algo antiintelectual
											y contrario al aprendizaje serio.
											Pero me opongo a esa creencia
											porque sé que los garabatos tienen un gran impacto
											en la manera en que procesamos información
											y en que resolvemos problemas.
									","
											Quero apenas contar-vos a minha história.
											Passo muito tempo
											a ensinar adultos a usarem a linguagem visual
											e a fazerem rabiscos no local de trabalho.
											E, naturalmente, encontro muita resistência,
											porque é considerado algo de anti-intelectual
											e contrário à aprendizagem séria.
											Mas eu tenho um problema em relação a essa crença,
											porque sei que o rabiscar tem um impacto profundo
											na forma como podemos processar informação
											e na forma como podemos resolver problemas.
									","
											Şimdi size hikayemi anlatmak istiyorum.
											Zamanımın çoğunu
											yetişkinlere, işyerinde görsel dili ve karalama yapmayı
											nasıl kullanacaklarını öğreterek geçiriyorum.
											Ve doğal olarak, epey direniş ile karşılaşıyorum
											çünkü karalama zihinsel olmayan, ciddi öğrenmeye
											karşı birşey olarak düşünülüyor.
											Ama ben bu kanıya karşı çıkıyorum,
											çünkü karalama yapmanın, bilgiyi almamız ve
											sorunları çözmemiz yolunda derin bir etkisi
											olduğunu biliyorum.
									","
											Je veux juste vous raconter mon histoire.
											Je passe beaucoup de temps
											à enseigner aux adultes comment utiliser le langage visuel
											et le gribouillage au travail.
											Et naturellement, je rencontre beaucoup de résistance,
											parce que c'est considéré comme anti-intellectuel
											et contraire à un apprentissage sérieux.
											Mais j'ai un problème avec cette conviction,
											parce que je sais que le gribouillage a un impact profond
											sur la manière dont nous traitons l'information
											et la manière dont nous résolvons les problèmes.
									","
											Ich möchte Ihnen also meine Geschichte erzählen.
											Ich verbringe viel Zeit damit,
											Erwachsene darin zu unterrichten, wie sie eine visuelle Sprache
											und doodlen am Arbeitsplatz einsetzen können.
											Und natürlich stoße ich auf viel Widerstand,
											denn dieses kritzeln und zeichnen wird als anti-intellektuell angesehen
											und widerspricht der Idee des seriösen Lernens.
											Aber ich habe eine Problem mit dieser Ansicht,
											weil ich weiß, dass doodlen einen gewaltigen Einfluss
											auf unsere Art der Informationsverbreitung hat
											und die Art, wie wir Probleme lösen können.
									","Doodlers, unite!",Sunni Brown,5:50,"business,creativity,culture,presentation"
"
","
","
","
","
","
","Doodlers, unite!",Sunni Brown,5:50,"business,creativity,culture,presentation"
"
											So I was curious about why there was a disconnect
											between the way our society perceives doodling
											and the way that the reality is.
											So I discovered some very interesting things.
											For example, there's no such thing
											as a flattering definition of a doodle.
											In the 17th century, a doodle was a simpleton or a fool —
											as in Yankee Doodle.
											In the 18th century, it became a verb,
											and it meant to swindle or ridicule or to make fun of someone.
											In the 19th century, it was a corrupt politician.
											And today, we have what is perhaps our most offensive definition,
											at least to me, which is the following:
											To doodle officially means
											to dawdle,
											to dilly dally, to monkey around,
											to make meaningless marks,
											to do something of little value, substance or import,
											and — my personal favorite —
											to do nothing.
											No wonder people are averse to doodling at work.
											Doing nothing at work is akin to masturbating at work;
											it's totally inappropriate.
									","
											Tuve curiosidad por saber por qué la forma
											en que la sociedad percibe los garabatos
											está tan alejada de lo que es en realidad.
											Y descubrí cosas muy interesantes.
											Por ejemplo, no hay ninguna
											definición favorable del garabato.
											En el siglo XVII, un “doodle” (garabato) era un tonto o un loco,
											como en Yankee Doodle.
											En el siglo XVIII, “doodle” se convirtió en un verbo
											con el significado de estafar, ridiculizar o burlarse de alguien.
											En el siglo XIX, un “doodle” era un político corrupto.
											Y hoy, tenemos lo que es tal vez la definición más ofensiva,
											al menos para mí, que es la siguiente:
											“to doodle” (garabatear) significa oficialmente
											perder el tiempo,
											titubear, hacer travesuras,
											hacer marcas sin sentido,
											hacer algo de poco valor, sustancia o importancia,
											y –mi favorita–
											no hacer nada.
											Con razón la gente es reacia a hacer garabatos en el trabajo.
											No hacer nada en el trabajo es como masturbarse;
											es totalmente inapropiado.
									","
											Por isso, estava curiosa acerca da razão de haver uma desconexão
											entre a forma como a nossa sociedade entende o rabiscar
											e aquilo que é a realidade.
											Então, descobri algumas coisas muito interessantes.
											Por exemplo, não existe nenhuma
											definição lisonjeira de um rabisco.
											No séc. XVII, um rabisco (doodle) era um simplório ou um tolo —
											tal como na expressão ""Yankee Doodle"".
											No séc. XVIII, tornou-se um verbo,
											e significava vigarizar ou ridicularizar ou troçar de alguém.
											No séc. XIX, era um político corrupto.
											E hoje, temos o que é talvez a nossa definição mais ofensiva,
											pelo menos para mim, e que é a seguinte:
											Rabiscar (na língua inglesa) significa oficialmente
											vadiar,
											desperdiçar o tempo, andar ao deus-dará,
											fazer marcas sem sentido,
											fazer algo sem grande valor, substância ou importância,
											e — a minha favorita —
											não fazer nada.
											Não admira que as pessoas sejam avessas a rabiscar no local de trabalho.
											Não fazer nada no local de trabalho equivale a masturbar-se no local de trabalho;
											é completamente inapropriado.
									","
											Toplumumuzun karalama yapmayı algılayış şekli ile
											gerçeğin ne olduğu arasında neden bir kopukluk
											olduğunu merak ettim.
											Ve çok ilginç şeyler öğrendim.
											Örneğin, karalamanın olumlu
											hiçbir tanımı yok.
											17. yüzyılda, bir ""doodle"" (karalama), Yankee Doodle'da olduğu gibi
											aptal ya da avanak demekti.
											18. yüzyılda, ""doodle"" bir fiil haline geldi ve anlamı
											aldatmak, tiye almak ya da biriyle dalga geçmekti.
											19. yüzyılda, ""doodle"" yozlaşmış bir politikacı için kullanılıyordu.
											Ve bugün, belki de en kırıcı tanımı, en azından benim için,
											kullanıyoruz ve resmen şu anlamlara geliyor:
											""to doodle"" (karalama yapmak):
											boşa vakit harcamak,
											oyalanmak, haylazlık etmek,
											anlamsız şeyler yapmak,
											değeri, varlığı ya da önemi az olan şeyler yapmak
											ve — benim kişisel favorim —
											hiçbir şey yapmamak.
											İnsanların neden işyerinde karalama yapmadıklarına şaşmamalı.
											İşte hiçbirşey yapmamak, mastürbasyon yapmak ile aynı;
											ikisi de tamamiyle yakışıksız.
									","
											J'étais donc curieuse de savoir pourquoi la manière
											dont notre société perçoit le gribouillage
											est déconnectée de ce qu'il en est en réalité.
											J'ai découvert des choses intéressantes.
											Par exemple, il n'existe aucune
											définition flatteuse d'un gribouillage.
											Au 17e siècle, un doodle, ou gribouille, était un simplet ou un idiot,
											comme dans Yankee Doodle.
											Au 18e siècle, c'est devenu un verbe,
											et ça signifiait escroquer, ridiculiser, ou se moquer de quelqu'un.
											Au 19e siècle, c'était un politicien corrompu.
											Et aujourd'hui nous avons ce qui est peut-être la définition la plus offensante,
											au moins à mon avis, et c'est la suivante :
											Gribouiller signifie officiellement
											trainasser,
											lambiner, faire l'idiot,
											faire des marques insignifiantes,
											faire quelque chose de peu de valeur, de substance ou d'importance,
											et, celle que je préfère,
											ne rien faire.
											Pas étonnant que les gens soient hostiles au gribouillage au travail.
											Ne rien faire au travail, c'est comme se masturber au travail ;
											c'est totalement inapproprié.
									","
											Es hat mich interessiert, warum es eine Dissonanz
											zwischen dem, wie doodlen in der Gesellschaft aufgefasst wird
											und wie es in der Realität vorkommt.
											Ich habe einige sehr interessante Dinge entdeckt.
											Es gibt zum Beispiel keine
											positive Definition für den Begriff Doodle.
											Im 17. Jhd. war ein Doodle ein Einfaltspinsel oder Dummkopf -
											so wie im Begriff ""Yankee Doodle"".
											Im 18. Jhd. wurde es ein Verb
											und es bedeutete ""schwindeln"", ""verhöhnen"" oder ""jemanden verspotten"".
											Im 19 Jhd. war es ein Begriff für einen korrupten Politiker.
											Und heute haben wir die wahrscheinlich anstößigste aller Definitionen,
											jeden Falls für mich, und sie lautet:
											Doodlen bedeutet offiziell
											bummeln,
											trödeln, Zeit verschwenden,
											bedeutungslose Zeichen machen,
											etwas von geringem Wert, Gehalt oder Bedeutung tun
											und – mein persönlicher Favorit –
											nichts tun.
											Kein Wunder, dass Menschen so gegen doodlen während der Arbeit sind.
											Nichts tun während der Arbeit gleicht masturbieren während der Arbeit;
											es ist vollkommen unangebracht.
									","Doodlers, unite!",Sunni Brown,5:50,"business,creativity,culture,presentation"
"
","
","
","
","
","
","Doodlers, unite!",Sunni Brown,5:50,"business,creativity,culture,presentation"
"
											(Laughter)
									","
											(Risas)
									","
											(Risos)
									","
											(Kahkahalar)
									","
											(Rires)
									","
											(Gelächter)
									","Doodlers, unite!",Sunni Brown,5:50,"business,creativity,culture,presentation"
"
","
","
","
","
","
","Doodlers, unite!",Sunni Brown,5:50,"business,creativity,culture,presentation"
"
											Additionally, I've heard horror stories
											from people whose teachers scolded them, of course, for doodling in classrooms.
											And they have bosses who scold them for doodling in the boardroom.
											There is a powerful cultural norm against doodling
											in settings in which we are supposed to learn something.
											And unfortunately,
											the press tends to reinforce this norm
											when they're reporting on a doodling scene —
											of an important person at a confirmation hearing and the like —
											they typically use words like ""discovered""
											or ""caught"" or ""found out,""
											as if there's some sort of criminal act being committed.
									","
											Además he oído historias horribles
											de gente reprendida por sus maestros, por supuesto, por garabatear en clase
											Y que tienen jefes que les reprenden por hacer garabatos en la sala de juntas.
											Hay una norma cultural muy fuerte en contra de los garabatos
											en lugares en los que se supone que debemos aprender algo.
											Y por desgracia
											la prensa tiende a reforzar esta norma
											cuando reporta los garabatos que hacen
											personas importantes en una audiencia o en una situación similar,
											y suele usar palabras como ""descubierto"",
											""atrapado"" o ""pillado""
											como si se tratase de un crimen.
									","
											Além disso, ouvi histórias de horror
											de pessoas cujos professores os repreendiam, é claro, por rabiscar nas salas de aula.
											E têm patrões que os repreendem por rabiscar na sala de reuniões.
											Há uma poderosa norma cultural contra o rabiscar
											em contextos em que é suposto aprendermos alguma coisa.
											E, infelizmente,
											a comunicação social costuma reforçar esta norma
											quando relata uma cena de alguém a rabiscar —
											uma pessoa importante numa audiência oficial e coisas do género —
											usam habitualmente palavras como ""descoberto""
											ou ""apanhado"" ou ""encontrado"",
											como se estivesse a ser cometido algum acto criminoso.
									","
											Ek olarak, öğretmenleri tarafından
											örneğin sınıfta karalama yaptıkları için azarlanan insanlardan korku hikayeleri dinledim.
											Ve aynı insanların işyerinde karalama yaptıkları için onları azarlayan patronları var.
											Birşey öğrenmemiz gerektiği düşünülen yerlerde
											karalamaya karşı çok güçlü bir kültürel norm var.
											Ve ne yazık ki,
											basın bu normu beslemeye yardım ediyor,
											önemli bir kişinin, bir teyit oturumu ya da
											benzer bir toplantıda karalama yaptıklarına dair haber yaptıklarında,
											her zaman ki gibi ""keşfedildi"" ya da ""yakalandı""
											ya da ""ortaya çıktı"" gibi
											kelimeler kullanıyorlar, sanki bir tür suç eylemi işleniyormuş gibi.
									","
											De plus, j'ai entendu des histoires horribles
											de gens réprimandés par leurs enseignants, bien sûr, pour avoir gribouillé en classe.
											Et ils ont des patrons qui les réprimandent pour avoir gribouillé dans la salle de réunion.
											Il y a une puissante norme culturelle contre le gribouillage
											qui fixe dans quelles conditions nous sommes sensés apprendre quelque chose.
											Et malheureusement,
											la presse a tendance à renforcer cette norme
											quand ils font un reportage où il y a gribouillage,
											de la part de quelqu'un d'important à une audience de confirmation etc,
											ils emploient systématiquement des mots comme ""découvert""
											ou ""pris"" ou ""surpris"",
											comme si un genre d'acte criminel était en train d'être commis.
									","
											Zudem habe ich Horror-Stories gehört von Leuten,
											deren Lehrer sie beschimpft haben, natürlich für doodlen im Klassenzimmer.
											Und sie haben Chefs, die sie beschimpfen für doodlen im Vorstandszimmer.
											Es gibt eine gewaltige kulturelle Norm gegen das Doodlen
											in Bereichen, in denen wir etwas lernen sollen.
											Und unglücklicherweise
											verstärkt die Presse diese Norm,
											wenn sie über einen Doodle-Vorfall berichten von
											einer wichtigen Person während einer Anhörung oder Ähnlichem –
											sie benutzen üblicherweise Wörter wie ""entdeckt""
											oder ""ertappt"" oder ""herausgefunden"",
											als ob eine Art Verbrechen begangen wurde.
									","Doodlers, unite!",Sunni Brown,5:50,"business,creativity,culture,presentation"
"
","
","
","
","
","
","Doodlers, unite!",Sunni Brown,5:50,"business,creativity,culture,presentation"
"
											And additionally, there is a psychological aversion to doodling —
											thank you, Freud.
											In the 1930s, Freud told us all
											that you could analyze people's psyches
											based on their doodles.
											This is not accurate, but it did happen to Tony Blair
											at the Davos Forum in 2005,
											when his doodles were, of course, ""discovered""
											and he was labeled the following things.
											Now it turned out to be Bill Gates' doodle.
											(Laughter)
											And Bill, if you're here, nobody thinks you're megalomaniacal.
											But that does contribute
											to people not wanting to share their doodles.
									","
											Y además existe una aversión psicológica a garabatear,
											¡gracias Freud!
											En la década de 1930, Freud nos dijo
											que se podía analizar la psique de la gente
											a partir de sus garabatos.
											Esto no es exacto, pero le sucedió a Tony Blair
											en el Foro de Davos en 2005
											cuando, por supuesto, se ""descubrieron"" sus garabatos
											y recibió los apelativos que ven aquí.
											Luego resultó que eran los garabatos de Bill Gates.
											(Risas)
											Y Bill, si estás aquí, nadie piensa que seas un megalómano.
											Pero esto, en efecto, contribuye
											a que la gente no quiera ni mostrar sus garabatos.
									","
											E além disso, há uma aversão psicológica ao rabiscar —
											obrigado, Freud.
											Nos anos 1930, Freud disse-nos
											que poderíamos analisar as mentes das pessoas
											com bases nos seus rabiscos.
											Isto não é uma descrição rigorosa, mas aconteceu ao Tony Blair
											no Fórum de Davos em 2005,
											quando os seus rabiscos foram, é claro, ""descobertos""
											e ele foi chamado as seguintes coisas (""agressivo"", ""instável"", ""irritadiço"", ""pressionado"", ""megalomaníaco"").
											Ora, afinal era um rabisco do Bill Gates.
											(Risos)
											E Bill, se estás aqui, ninguém pensa que és megalomaníaco.
											Mas isso contribui
											para que as pessoas não queiram partilhar os seus rabiscos.
									","
											Buna ek olarak, karalamaya karşı psikoloji bir hoşnutsuzluk var.
											Teşekkürler, Freud.
											1930'lu yıllarda, Freud bize, karalamalarına
											bakarak bir insanın ruh halini analiz
											edebileceğimizi söyledi.
											Bu doğru değil, fakat bu durum Tony Blair'in başına geldi,
											2005'te Davos Forum'unda
											yaptığı karalamalar, moda tabirle, ""keşfedildi"" ve
											şu kelimeler ile damgalandı.
											Sonra o karalamaların Bill Gates'e ait olduğu ortaya çıktı.
											(Kahkahalar)
											Bill, eğer buradaysan, kimse senin megaloman olduğunu düşünmüyor.
											Ama bu olay, insanların
											karalamalarını paylaşmak istememelerine katkı sağlıyor.
									","
											Et en plus, il y a une aversion psychologique au gribouillage,
											merci, Freud.
											Dans les années 1930, Freud nous a dit à tous
											qu'ils pouvaient analyser le psychisme des gens
											en se basant sur leurs gribouillages.
											C'est inexact, mais c'est arrivé à Tony Blair
											au forum de Davos en 2005,
											quand ses gribouillages ont été, bien sûr, ""surpris""
											et on l'a taxé de ce que vous voyez ici.
											Et il s'est avéré que c'était le gribouillage de Bill Gates.
											(Rires)
											Et Bill, si tu es là, personne ne pense que tu es mégalomane.
											Mais ceci contribue
											au fait que les gens ne veulent pas partager leurs gribouillages.
									","
											Und zusätzlich gibt es eine psychologische Aversion gegen doodlen –
											vielen Dank, Freud.
											In den 1930ern verkündete uns Freud,
											dass man die Psyche von Menschen analysieren könnte,
											basierend auf deren Doodles.
											Das stimmt nicht, aber es passierte Tony Blair
											während des Davos Forum in 2005,
											als seine Doodles, natürlich, ""entdeckt"" wurden
											und er folgendermaßen beschrieben wurde.
											Jetzt weiß man, dass es die Doodles von Bill Gates waren.
											(Gelächter)
											Und Bill, falls du hier bist, niemand denkt, dass du größenwahnsinnig bist.
											Aber das trägt dazu bei,
											warum Menschen ihre Doodles nicht zeigen wollen.
									","Doodlers, unite!",Sunni Brown,5:50,"business,creativity,culture,presentation"
