pt,en,es,tr,fr,de,title,speaker,duration,tags
"
","
","
","
","
","
",How to engineer a viral music video,Adam Sadowsky,14:28,"TEDx,engineering,entertainment,music,physics"
"
											Olá.
											Vou falar-vos um pouco
de música, máquinas e vida
											Ou, mais especificamente,
											daquilo que aprendemos com a criação
de uma máquina muito grande e complicada
											para um videoclipe musical.
											Talvez reconheçam esta imagem.
											Esta é a imagem de abertura
do vídeo que criámos.
											Vamos mostrar o vídeo no final
											mas, antes de o fazermos,
quero falar-vos um pouco
											sobre aquilo que nos pediram.
									","
											Hi there.
											I'm going to be talking a little bit about
											music, machines and life.
											Or, more specifically,
											what we learned from the creation of a very large and complicated machine
											for a music video.
											Some of you may recognize this image.
											This is the opening frame of the video that we created.
											We'll be showing the video at the end,
											but before we do, I want to talk a little bit about
											what it is that they wanted.
									","
											Hola.
											Hoy voy a hablar un poco sobre
											la música, las máquinas y la vida.
											O, más específicamente,
											de lo que aprendimos en la creación de una máquina muy grande y complicada
											para un videoclip.
											Puede que algunos reconozcan esta imagen.
											Este es el plano inicial del video que creamos.
											Vamos a mostrar el video al final
											pero antes quiero hablar un poco de
											qué es lo que ellos querían.
									","
											Selamlar
											Biraz hayat, makineler ve müzik
											hakkında konuşacağım.
											Ya da, daha ayrıntılı olarak,
											bir müzik videosu için çok büyük ve karmaşık makinelerin
											yaratılışından ne öğrediğimizi.
											Bazılarınız bu resmini tanıyabilir.
											Yaptığımız videonun açılış karesi.
											Videoyu en son göstereceğiz,
											fakat ondan önce, onların ne istediğinin ne olduğu
											hakkında biraz konuşmak istiyorum.
									","
											Salut.
											Je vais vous parler de
											musique, de machines et de la vie.
											Plus précisément,
											qu'avons-nous appris en créant une très grande machine compliquée
											pour un clip vidéo.
											Certains reconnaîtront cette image.
											C'est la première image d'une vidéo que nous avons crée.
											On montrera la vidéo à la fin,
											mais je veux vous parler avant
											de ce qu'ils voulaient.
									","
											Hallo.
											Ich werde ein bisschen über
											Musik, Maschinen und das Leben sprechen.
											Oder, genauer, darüber,
											was wir bei der Errichtung einer sehr großen und komplizierten Maschine
											für ein Musikvideo lernten.
											Einige von Ihnen erkennen dieses Bild vielleicht.
											Das ist das erste Bild aus dem Video, das wir gemacht haben.
											Wir werden das Video am Ende zeigen,
											aber davor möchte ich ein bisschen darüber reden,
											was genau OK Go sich vorstellte.
									",How to engineer a viral music video,Adam Sadowsky,14:28,"TEDx,engineering,entertainment,music,physics"
"
","
","
","
","
","
",How to engineer a viral music video,Adam Sadowsky,14:28,"TEDx,engineering,entertainment,music,physics"
"
											Quando começámos a falar
com os OK Go
											— o nome da canção
é ""This Too Shall Pass"" —
											estávamos muito entusiasmados
											porque eles pretendiam construir
uma máquina com que pudessem dançar.
											E nós ficámos muito animados com isso
											porque, como se sabe,
											não é a primeira vez
que eles dançam com máquinas.
											São responsáveis por este vídeo,
""Here It Goes Again"",
											com mais de 50 milhões
de visualizações no YouTube.
											Quatro tipos a dançar
em passadeiras de corrida,
											sem cortes, apenas uma câmara estática.
											Um vídeo fantástico e viral.
											Assim, estávamos muito entusiasmados
por trabalhar com eles.
											Começámos a falar
sobre o que eles queriam.
											Eles explicaram que queriam
uma espécie de máquina de Rube Goldberg.
									","
											Now, when we first started talking to OK Go —
											the name of the song is ""This Too Shall Pass"" —
											we were really excited because
											they expressed interest in building a machine that they could dance with.
											And we were very excited about this
											because, of course,
											they have a history of dancing with machines.
											They're responsible for this video, ""Here It Goes Again.""
											50-million-plus views on YouTube.
											Four guys dancing on treadmills,
											no cuts, just a static camera.
											A fantastically viral and wonderful video.
											So we were really excited about working with them.
											And we sort of started talking about what it is that they wanted.
											And they explained that they wanted
											kind of a Rube Goldberg machine.
									","
											Cuando empezamos a hablar de OK Go,
											— el nombre de la canción es ""This Too Shall Pass"" (""Esto también pasará"") —
											estábamos realmente emocionados porque
											expresaron interés en construir una máquina con la cual poder bailar.
											Y estábamos muy entusiasmados con esto
											porque, por supuesto,
											ellos tienen experiencia bailando con máquinas.
											Son responsables de este video, ""Here It Goes Again"" (""Ahí va de nuevo"").
											Más de 50 millones de reproducciones en YouTube.
											Cuatro tipos bailando sobre cintas de correr
											sin cortes, sólo una cámara fija.
											Un vídeo maravilloso y fantásticamente viral.
											Así que estábamos muy entusiasmados de trabajar con ellos.
											Y como que empezamos a hablar de qué era lo que querían.
											Y ellos explicaron que querían
											una suerte de máquina de Rube Goldberg.
									","
											Şimdi, OK Go ile ilk konuşmaya başladığımızda —
											şarkının ismi "" This Too Shall Pass"" —
											gerçekten çok heyecanlandık çünkü
											birlikte dans edebilecekleri bir makine yapma isteklerini bize ilettiler.
											Ve biz bunun için çok heyecanlandık
											çünkü tabi ki,
											makinelerle dans etme önceleri var.
											""Here It Goes Again."" videosundan sorumlular.
											Youtube'da 50 milyondan fazla görüntülenme.
											Dört kişi koşu bandının üzerinde dans ediyor,
											kesme yok, sadece bir duran kamera.
											Bir fantastik meşhur olmuş ve muhteşem bir video.
											Bu yüzden onlarla çalışacağımız için gerçekten heyecanlandık.
											Ve onların ne istediği ile ilgili konuşmaya başladık sayılır.
											Ve istediklerini olan bir çeşit Rube Goldberg makinesı
											olduğunu anlattılar.
									","
											Quand nous avons commencé à parler avec OK Go —
											le titre de la chanson est ""This Too Shall Pass"" —
											nous étions vraiment excités parce que
											ils voulaient construire une machine avec laquelle danser.
											Nous étions très excités
											parce que
											ils ont des antécédents concernant la danse avec des machines.
											Ils sont responsables de ce clip ""Here It Goes Again""
											vu plus de 50 millions de fois sur YouTube.
											Quatre types dansent sur des tapis de course
											sans montage, juste un plan fixe.
											Une excellente vidéo fabuleusement virale.
											Nous étions donc excités à l'idée de travailler avec eux.
											On a commencé à parler de ce qu'ils voulaient.
											Ils ont expliqué qu'ils voulaient
											une sorte de machine de Rube Goldberg.
									","
											Bei unseren ersten Gesprächen mit OK Go -
											der Name des Lieds ist ""This Too Shall Pass"" (""Auch dies geht vorbei"") -
											waren wir ganz begeistert, weil sie ihr Interesse dafür ausdrückten,
											eine Maschine zu errichten, mit der sie tanzen konnten.
											Und das begeisterte uns natürlich,
											weil sie dafür bekannt sind,
											mit Maschinen zu tanzen.
											Sie sind die Urheber des Videos ""Here It Goes Again"",
											mehr als 50 Millionen Klicks auf Youtube.
											Vier Typen tanzen auf Laufbändern,
											keine Schnitte, nur eine unbewegte Kamera.
											Ein ungeheuer virales und wunderbares Video.
											Also haben wir uns wirklich über die Zusammenarbeit mit ihnen gefreut.
											Und wir fingen so ein bisschen an darüber zu reden, was sie sich vorstellten.
											Und sie erklärten, dass sie so eine Art
											Rube-Goldberg-Maschine wollten.
									",How to engineer a viral music video,Adam Sadowsky,14:28,"TEDx,engineering,entertainment,music,physics"
"
","
","
","
","
","
",How to engineer a viral music video,Adam Sadowsky,14:28,"TEDx,engineering,entertainment,music,physics"
"
											Para quem não sabe,
											uma máquina de Rube Goldberg
é uma engenhoca complicada,
											uma maquinaria incrivelmente elaborada
											que desempenha uma função
relativamente simples.
											Ficámos muito entusiasmados com esta ideia
											e começámos a analisar
os pormenores concretos.
											Definimos alguns parâmetros,
											pois, como sabem, construir
uma máquina de Rube Goldberg
											tem limitações,
											mas também tem muita margem de manobra.
									","
											Now, for those of you who don't know,
											a Rube Goldberg machine
											is a complicated contraption,
											an incredibly over-engineered piece of machinery
											that accomplishes a relatively simple task.
											So we were excited by this idea,
											and we started talking about
											exactly what it would look like.
											And we came up with some parameters, because,
											you know, building a Rube Goldberg machine
											has limitations,
											but it also is pretty wide open.
									","
											Ahora bien, para los que no lo saben
											una máquina de Rube Goldberg
											es un artilugio complejo,
											una maquinaria de increíble ingeniería sobredimensionada
											que desempeña una tarea relativamente simple.
											Así que nos entusiasmamos con esta idea
											y comenzamos a hablar de
											exactamente cómo se vería.
											Y nos encontramos algunos parámetros que...
											ya saben, construir una máquina de Rube Goldberg
											tiene sus limitaciones
											pero también es algo bastante abierto.
									","
											Şimdi bilmeyenler için,
											Rube Goldberg makinesi
											karmaşık bir alet,
											basit bir görevi tamamlayan makinenin
											inanılmaz derecede mühendislik üstü parçası.
											Böylece bu fikirden çok heyecanlandık,
											ve tam olarak neye benzeyeceği hakkında
											konuşmaya başladık.
											Bazı değişkenler düşündük —
											bilirsiniz, bir Rube Goldberg makinesi inşası bazı
											engellere sahip,
											fakat oldukça da açık.
									","
											Pour ceux qui ne le savent pas,
											une machine de Rube Goldberg
											est un engin compliqué,
											une usine à gaz
											qui accomplit une tâche relativement simple.
											Nous étions excités par cette idée,
											et nous avons regardé
											exactement à quoi elle pourrait ressembler.
											Et nous avons défini quelques paramètres —
											la construction d'une machine de Rube Goldberg
											a des limites,
											mais c'est aussi assez ouvert.
									","
											Für diejenigen unter Ihnen, die nicht wissen, was das ist:
											Eine Rube-Goldberg-Maschine
											ist eine komplizierte Vorrichtung,
											ein ungeheuer überentwickeltes Stück Technik,
											das eine ziemlich einfache Aufgabe verrichtet.
											Diese Idee fanden wir also ziemlich toll,
											und wir begannen Gespräche über
											ihr tatsächliches Aussehen.
											Und legten dann ein paar Parameter fest, die —
											wissen Sie, der Bau einer Rube-Goldberg-Maschine
											unterliegt Beschränkungen,
											ist aber auch ziemlich offen.
									",How to engineer a viral music video,Adam Sadowsky,14:28,"TEDx,engineering,entertainment,music,physics"
"
","
","
","
","
","
",How to engineer a viral music video,Adam Sadowsky,14:28,"TEDx,engineering,entertainment,music,physics"
"
											Queríamos certificar-nos
de que faríamos algo
											que funcionasse num teledisco.
											Depois definimos uma lista de normas,
											os ""Dez mandamentos"",
											que tinham uma ordem
de dificuldade crescente:
											O primeiro era ""nada de magia"".
											Tudo o que acontecesse no ecrã
											teria de ser facilmente compreendido
pelo espetador comum.
											A regra de ouro era
""se a minha mãe não compreendesse""
											não podíamos usar no vídeo.
											A banda teria de estar integrada,
											sendo que a máquina atuaria
sobre os elementos da banda
											e não o contrário.
											Eles pretendiam que a ação da máquina
acompanhasse o espírito da música.
											À medida que a canção crescesse em emoção,
											a máquina devia fazer o mesmo,
intensificando o seu processo.
											Queriam que utilizássemos muito espaço.
											Usámos então um armazém
com 100 metros quadrados
											dividido em dois andares.
											Tinha também um cais de descargas.
											Usámos tudo isso e ainda
um buraco enorme que havia no chão
											através do qual descemos
a câmara e o operador.
											Queriam uma coisa desarrumada
e fizemos-lhes a vontade de bom grado.
											Teria de ser a máquina
a começar a música.
											A máquina começaria a funcionar
											percorreria alguma distância,
interagindo pelo caminho,
											carregaria no play de um iPod,
de um leitor de cassetes
											ou de qualquer coisa
que iniciasse a música.
											E teria de manter a sincronização
durante toda a música.
											Por falar em sincronização,
											eles queriam sincronizá-la com o ritmo
e acertar em determinadas batidas.
											Certo!
											(Risos)
											Queriam que a máquina e a música
terminassem ao mesmo tempo.
											A temporização do princípio ao fim
tinha de ser perfeita.
											Queriam também que a música parasse
a dada altura do vídeo
											para se ouvir a máquina
a tocar parte da canção.
											Como se isto não bastasse,
											todas estas coisas complicadas,
											queriam tudo filmado numa só sequência.
									","
											And we wanted to make sure that we did something
											that would work for a music video.
											So we came up with a list of requirements,
											the ""10 commandments,""
											and they were, in order of ascending difficulty:
											The first is ""No magic.""
											Everything that happened on screen had to be
											very easily understood by a typical viewer.
											The rule of thumb was that, if my mother couldn't understand it,
											then we couldn't use it in the video.
											They wanted band integration,
											that is, the machine acting upon the band members,
											specifically not the other way around.
											They wanted the machine action to follow the song feeling.
											So as the song picks up emotion,
											so should the machine
											get grander in its process.
											They wanted us to make use of the space.
											So we have this 10,000-square-foot warehouse we were using,
											divided between two floors.
											It included an exterior loading dock.
											We used all of that, including a giant hole in the floor
											that we actually descended the camera and cameraman through.
											They wanted it messy, and we were happy to oblige.
											The machine itself would start the music.
											So the machine would get started,
											it would travel some distance,
											reacting along the way,
											hit play on an iPod or a tape deck
											or something that would start playback.
											And the machine would maintain synchronization throughout.
											And speaking of synchronization,
											they wanted it to sync to the rhythm
											and to hit specific beats along the way.
											Okay. (Laughter)
											They wanted it to end precisely on time.
											Okay, so now the start to finish timing has to be perfect.
											And they wanted the music to drop out
											at a certain point in the video
											and actual live audio from the machine
											to play part of the song.
											And as if that wasn't enough,
											all of these incredibly complicating things, right,
											they wanted it in one shot.
									","
											Y queríamos asegurarnos de hacer algo
											que funcionara en un videoclip.
											Así que desarrollamos una lista de requisitos,
											los ""10 mandamientos"",
											que eran, en orden ascendente de dificultad:
											el primero es ""Nada de magia"".
											Todo lo que sucedía en pantalla tenía que ser
											entendido muy fácilmente por un espectador típico.
											La regla general era que, si mi madre no podía entenderlo
											entonces no lo podíamos usar en el video.
											Hacía falta integración con la banda
											lo que significa que la máquina actuara con los miembros del grupo
											y, expresamente, que no fuera al revés.
											Se quería que la acción de la máquina acompañara el sentimiento de la canción.
											Así, a medida que la canción iba cogiendo emoción
											también la máquina debía
											actuar de forma más espectacular.
											Nos pidieron que hiciéramos uso del espacio.
											Así que estábamos usando un almacén de 900 m2
											dividido en dos plantas,
											que incluía un muelle de carga exterior.
											Usamos todo eso, incluso un enorme agujero en el suelo
											por el que de verdad bajábamos la cámara y el camarógrafo.
											Querían desorden y nosotros estábamos encantados de complacerlos.
											La propia máquina debía dar comienzo a la música.
											Entonces la máquina arrancaría,
											recorrería una cierta distancia,
											reaccionando a lo largo del camino,
											pulsaría reproducir en un iPod o en un grabador
											o algo que pudiera comenzar a reproducir.
											Y la máquina mantendría la sincronización a partir de ahí.
											Y hablando de sincronización
											se quería que sincronizase con el ritmo
											y que marcara compases específicos a lo largo del camino.
											Está bien. (Risas)
											Se quería que terminara exactamente a tiempo.
											Muy bien, por eso el cronometraje de principio a fin tiene que ser perfecto.
											Se quería que la música se detuviera
											en cierto momento del video
											y que el sonido real en vivo de la máquina
											tocara parte de la canción.
											Y como si esto no fuera suficiente
											todas estas cosas increíblemente complicadas, correcto,
											querían que fueran en una sola toma.
									","
											Müzik videosu ile çalışacak bir şey yaptığımızdan
											emin olmak istedik.
											Bazı ihtiyaçlar listesi oluşturduk,
											""10 emir,""
											ve onlar zorluk derecesi artar şeklinde sıralandılar.
											İlki ""Sihir yok.""
											Ekranda oluşan şey tipik bir izleyici tarafından
											kolaylıkla anlaşılabilir olmalıydı.
											Temel kural buydu, eğer annem onu anlayamadıysa,
											bunu videoda kullanamazdık.
											Grupla entegrasyonunu istediler,
											makinanın grubun üylerine göre davranmasını istediler,
											özellikle aksini değil.
											Makinanın hareketlerinin şarkının hissini takip etmesini istediler.
											Böylece şarkıda duygu artıyorsa,
											böylece makinada süreç içinde
											ihtişam kazanmalıydı.
											Bizden alanı kullanmamızı istediler.
											Bu yüzden iki kata ayrılmış 3000 metre karelik
											bir depoyu kullanıyorduk.
											Bir dış yükleme iskelesini içeriyordu.
											Zeminin ortasında kamerayı ve kemeramanı içine indirdiğimiz
											koca bir delik dahil herşeyi kullandık.
											Darmadağın olmasını istedik ve zorlandığımız için mutluyum.
											Makine kendiliğinden müziği başlatacaktı.
											Bu yüzden makine çalıştığında,
											yol boyunca reaksiyon göstereceği
											iPod'ta ya da bir kasetçalarda oynata bastığında
											veya birşey bandı çalmaya başladığında
											bir mesafe kat edecekti,.
											Ve makine yol boyunca senkronizasyonu koruyacaktı.
											Ve senkronizasyondan bahsedersek,
											ritimle ve yol boyunca belirli vuruşlarda
											senkron istediler.
											Pekala. (Gülüşmeler)
											Tam zamanında bitirmek istediler.
											Tamam, bu yüzden şimdi başlangıçtan sonlandırma zamanı mükemmel olmalı.
											Ve müziğin videonun belirli noktasında
											düşmesini ve makinenin şarkının bir kısmını
											canlı olarak
											istediler.
											Ve bu sanki yeterli değildi,
											bütün bu inanılmaz karmaşık şeyleri, tamam,
											onun tek bir atışta olmasını istediler.
									","
											Nous voulions être sûrs de faire quelque chose
											qui marcherait pour un clip musical.
											Nous avons établi certaines obligations,
											les ""10 commandements"",
											les voici par ordre de difficulté croissante:
											En premier: ""Pas de magie.""
											Tout ce qui apparaissait à l'écran devait
											pouvoir être compris facilement par le spectateur type.
											La règle de base était que, si ma mère ne pouvait pas le comprendre,
											ça ne serait pas utilisé dans la vidéo.
											Ils voulaient une intégration dans le groupe,
											la machine jouerait sur les membres du groupe,
											surtout pas autrement.
											Ils voulaient que la machine agisse en suivant le ressenti de la chanson.
											Plus la chanson capterait de l'émotion,
											plus la machine devrait en capter
											et grandir dans ce processus.
											Ils voulaient qu'on utilise l'espace.
											On a utilisé cet entrepôt de 1 000 m²
											partagé en 2 étages.
											Il intègre un quai de chargement.
											On a tout utilisé y compris un trou géant dans le sol
											par lequel on a descendu la caméra et le cadreur.
											Ils l'ont voulu en désordre, ce que nous avons fait avec plaisir.
											La machine elle-même démarrerait la musique.
											Donc, la machine démarrerait,
											elle se déplacerait sur une certaine distance,
											réagissant le long du chemin,
											mettrait en marche un iPod ou un lecteur
											ou quelque chose qui lancerait un playback.
											La machine resterait synchronisée pendant tout ce temps.
											En parlant de synchronisation,
											ils voulaient qu'elle se synchronise sur le rythme
											en battant la mesure sur son chemin.
											Bon... (Rire)
											Ils voulaient qu'elle s'arrête à un instant précis.
											La durée entre le début et la fin devait être parfaite.
											Ils voulaient que la musique baisse
											à un certain point dans la vidéo
											et que la musique provienne directement de la machine
											pour faire partie de la chanson.
											Comme si ça ne suffisait pas,
											toutes ces choses incroyablement complexes,
											ils les voulaient en une seule prise.
									","
											Und wir wollten sicherstellen, dass wir etwas bauen,
											das in einem Musikvideo funktionieren würde.
											Also erstellten wir eine Liste mit Voraussetzungen,
											die ""10 Gebote"",
											und diese lauteten, geordnet vom leichtesten zum schwersten, so:
											Das erste ist ""Keine Magie"".
											Alles, was auf dem Bildschirm passierte, musste für einen
											durchschnittlichen Zuschauer leicht verständlich sein.
											Die Faustregel war dies: Wenn meine Mutter es nicht verstehen konnte,
											dann konnten wir es im Video nicht einsetzen.
											Sie wollten die Band einbinden,
											also dass die Maschine mit den Bandmitgliedern agiert,
											und nicht andersherum.
											Sie wollten, dass die Maschine der Grundstimmung des Songs folgte.
											Wenn das Lied also an Emotionen zunimmt,
											sollte das auch die Maschine tun
											und dabei noch ausufernder werden.
											Sie wollten, dass wir den gesamten Raum ausnutzen.
											Also hatten wir diese 1000 m² Lagerhausfläche,
											auf zwei Etagen aufgeteilt.
											Eine Laderampe vorm Haus gab's auch.
											Wir nutzten all das, und zusätzlich ein riesiges Loch im Boden,
											durch das wir nämlich die Kamera und den Kameramann absenkten.
											Sie wollten eine Sauerei, und die haben wir gern geliefert.
											Die Maschine selbst würde die Musik starten.
											Also schaltete man die Maschine an,
											sie lief eine Weile
											und reagierte auf dem Weg,
											drückte die Play-Taste auf einem iPod oder Kassettengerät,
											oder brachte irgendetwas zum Abspielen.
											Und die Maschine war die ganze Zeit synchronisiert.
											Wo wir von Synchronisation sprechen,
											sie wollten, dass sie mit dem Rhythmus im Takt lief,
											und auf dem Weg bestimmte Takte spielte.
											Okay. (Lachen)
											Sie wollten, dass sie genau mit der Zeit endete.
											Tja, also musste jetzt das Timing von Anfang bis Ende stimmen.
											Und sie wollten, dass an einem bestimmten Punkt
											in dem Video die Musik nicht weiterläuft
											und die Maschine selbst live
											einen Teil des Songs spielte.
											Und als ob das noch nicht reichte,
											alle diese unglaublich schwierigen Dinge,
											ja, das wollten sie alles in einer Kameraeinstellung.
									",How to engineer a viral music video,Adam Sadowsky,14:28,"TEDx,engineering,entertainment,music,physics"
"
","
","
","
","
","
",How to engineer a viral music video,Adam Sadowsky,14:28,"TEDx,engineering,entertainment,music,physics"
"
											(Risos)
									","
											(Laughter)
									","
											(Risas)
									","
											(Gülüşmeler)
									","
											(Rires)
									","
											(Lachen)
									",How to engineer a viral music video,Adam Sadowsky,14:28,"TEDx,engineering,entertainment,music,physics"
