en,tr,es,fr,title,speaker,duration,tags
"
","
","
","
","The fascinating science of bubbles, from soap to champagne",Li Wei Tan,14:17,"science,nature,math,technology,medicine,demo"
"
											Some years ago, I was visiting Paris
											and walking along the Seine River
during a beautiful summer afternoon.
											I saw giant bubbles
floating on the riverbank,
											like this one.
											The next moment, it popped and was gone.
											Making them were two street performers
surrounded by a crowd.
											They visibly make a living
by asking for donations
											and by selling pairs of sticks
tied with two strings.
											When I was there, a man bought
a pair of sticks for 10 euros,
											which surprised me.
											I am a scientist who is
passionate about bubbles.
											I know the right trick
to make the giant bubbles
											is the right soapy water mixture itself —
											not the sticks,
											which may be needed,
											but you can easily make them at home.
											Focusing on the sticks makes us not see
that the real tool is the bubble itself.
									","
											Birkaç yıl önce Paris'i ziyaret ediyordum
											ve harika bir yaz akşamında
Seine nehrinin yanından geçiyordum ki
											nehir yatağında yüzen
dev baloncuklar gördüm,
											tıpkı bunun gibi.
											Bir anda patladı ve gözden kayboldu.
											Onları izleyen bir kalabalık eşliğinde
iki kişi bu baloncukları yapıyordu.
											İnsanlardan bağış toplayarak
											ve bir çift çubuk satarak
geçimlerini sağlıyorlardı.
											Ben oradayken bir adam
10 avro karşılığında bir çift çubuk aldı,
											şaşırdım kaldım.
											Baloncukları gerçekten seven
bir bilim insanıyım.
											Dev baloncuklar yapmak için
doğru yöntemin
											doğru sabunlu su karışımı
olduğunu iyi biliyorum,
											o çubuklar değil,
											onlarla da olabilir
											ama siz evde kolayca yapabilirsiniz.
											Çubuklara odaklanınca asıl aracın
baloncuklar olduğunu göremiyoruz.
									","
											Hace algunos años,
estaba visitando París
											y caminando a lo largo del río Sena
durante una hermosa tarde de verano.
											Vi burbujas gigantes
flotando en la orilla del río,
											como esta.
											Un momento después
explotaron y ya no estaban.
											Dos artistas callejeros estaban 
haciéndolas, rodeados por un gentío.
											Visiblemente, se ganan la vida
con lo que la gente les da
											y vendiendo pares de varas
atadas con dos cuerdas.
											Mientras yo estaba allí, un hombre 
compró un par de varas por 10 euros,
											lo cual me sorprendió.
											Soy una científica apasionada
por las burbujas.
											Conozco la clave correcta
para hacer las burbujas gigantes;
											es la mezcla correcta
de agua jabonosa en sí misma...
											no las varas,
											que podrán ser necesarias,
											pero pueden hacerlas fácilmente en casa
											Centrarnos en las varas evita que veamos
que la herramienta real es la burbuja.
									","
											Il y a quelques années, je visitais Paris
											et me promenais le long de la Seine
pendant un bel après-midi d'été.
											J'ai vu des bulles géantes
flottant sur la berge,
											comme celles-ci.
											L'instant suivant,
elle éclataient et disparaissaient.
											Deux artistes de rue les faisaient, 
entourés par une foule.
											Ils gagnent visiblement leur vie
en demandant des dons
											et en vendant des paires de bâtons
attachés avec deux ficelles.
											Quand j'étais là-bas, un homme a acheté 
une paire de bâtons pour 10 euros,
											ce qui m'a surprise.
											Je suis une scientifique qui est
passionnée par les bulles.
											Je sais que le truc
pour faire des bulles géantes,
											c'est d'avoir un bon mélange
d'eau et de savon,
											et non pas les bâtons,
											qui peuvent être nécessaires,
											mais vous pouvez facilement 
les faire à la maison.
											En se concentrant sur les bâtons,
on ne voit pas que le véritable outil
											est la bulle elle-même.
									","The fascinating science of bubbles, from soap to champagne",Li Wei Tan,14:17,"science,nature,math,technology,medicine,demo"
"
","
","
","
","The fascinating science of bubbles, from soap to champagne",Li Wei Tan,14:17,"science,nature,math,technology,medicine,demo"
"
											Bubbles might seem like something
just children make while playing,
											but sometimes it can be really stunning.
											However, there are more
fascinating science to bubbles,
											such as problem-solving tools.
											So I would like to share with you
											a few stories about
the science of creating bubbles
											and the science of eliminating
the microscopic ones.
									","
											Baloncuklar sadece çocukların oyun
oynarken yaptığı bir şey gibi görünse de
											göz kamaştırıcı olduğu zamanlar var.
											Baloncukların arkasında
inanılmaz bir bilim yatıyor,
											sorun çözmeye yarayan araçlar mesela.
											Benim de sizinle paylaşmak istediğim,
											baloncuk yapmaya dair birkaç hikâye
											ve mikroskopik olanları yok etme bilimi.
									","
											Las burbujas pueden verse como algo
que solo los niños hacen mientras juegan,
											pero algunas veces pueden 
ser realmente asombrosas.
											Sin embargo, hay una ciencia más
fascinante en las burbujas,
											como herramientas 
para solucionar problemas.
											Así que me gustaría compartir Uds.
											una cuantas historias sobre
la ciencia de crear burbujas
											y la ciencia de eliminar 
las microscópicas.
									","
											Les bulles semblent être quelque chose
que seulement les enfants font en jouant,
											mais elles peuvent parfois être
vraiment stupéfiantes.
											Cependant, il y a plus de science 
fascinante à propos des bulles,
											car ce sont des outils
pour résoudre des problèmes.
											Donc, je voudrais partager avec vous
											quelques histoires à propos
de la science de la création de bulles
											et la science de l'élimination
des bulles microscopiques.
									","The fascinating science of bubbles, from soap to champagne",Li Wei Tan,14:17,"science,nature,math,technology,medicine,demo"
"
","
","
","
","The fascinating science of bubbles, from soap to champagne",Li Wei Tan,14:17,"science,nature,math,technology,medicine,demo"
"
											Since it's up on the screen,
let's start with the soap bubble.
											It is made from very common substances:
											air, water, soap, in the right mixture.
											You can see soap bubbles
constantly changing their colors.
											This is due to the interaction with light
at various directions
											and the changes of their thickness.
											One of the common substances,
water molecules,
											are formed by two atoms of hydrogen
and one atom of oxygen — H2O.
											On most surfaces, water droplets
tend to curve inwards,
											forming a semihemisphere shape.
											This is because the water droplet's
surface is like an elastic sheet.
											The water molecule on the surface
is constantly being pulled inwards
											by the molecule at the center.
											And the quality of the elasticity
is what we call ""surface tension.""
											Now by adding soap,
											what happens is the soap molecule
reduces the surface tension of water,
											making it more elastic
and easier to form bubbles.
											You can think of a bubble
as a mathematical problem-solver.
											You see it relentlessly trying
to achieve geometry perfection.
											For instance, a sphere is the shape
with the least surface area
											for a given volume.
											That's why a single bubble
is always in the shape of a sphere.
											Let me show you. Check it out.
									","
											Zaten ekranda olduğu için
sabun köpüğüyle başlayalım.
											Oldukça basit bir içeriği var:
											doğru şekilde harmanlanmış
hava, su ve sabun.
											Sabun köpüğünün sürekli
renk değiştirdiğini görebilirsiniz.
											Bunun sebebi köpüğün değişik açılarda
ışıkla etkileşim içine girmesi
											ve yoğunluğunun değişmesi.
											Yaygın bileşenlerden su molekülleri
											iki hidrojen atomu ve bir oksijen atomu
ile oluşturuluyor, yani H2O.
											Çoğu yüzeyde, su damlaları
içe doğru bükülür,
											dolayısıyla yarı küre şeklini alır.
											Bunun sebebi su damlalarının
yüzeyinin elastik bir tabaka olması.
											Yüzeydeki su molekükü
merkezdeki molekül tarafından
											sürekli içe doğru çekilir.
											Bu elastiklik kalitesine de
yüzey gerginliği diyoruz.
											Sabun eklendiğinde gerçekleşen
											sabun molekülünün suyun
yüzey gerginliğini azaltması,
											böylece daha elastik bir hâl alıyor
ve baloncuk oluşması kolaylaşıyor.
											Baloncuğu matematiksel bir
problem çözücü olarak düşünebilirsiniz.
											Hiç yılmadan geometrik
bir kusursuzluk yakalamaya çalışır.
											Örneğin belli bir hacimde
en az yüzey alanında
											oluşacak şekil küredir.
											Bu yüzden de tek bir baloncuk
her zaman küre şeklinde olur.
											Size göstereyim. İşte bakın.
									","
											Ya que está en la pantalla,
comencemos con la burbuja de jabón.
											Está hecha de sustancias muy comunes:
											aire, agua, jabón, en la mezcla adecuada.
											Pueden ver que las burbujas de jabón 
cambian constantemente de color.
											Esto se debe a la interacción 
con la luz en varias direcciones
											y los cambios de su grosor.
											Una de las sustancias comunes, 
las moléculas de agua,
											está formada por dos átomos de hidrógeno
y un átomo de oxígeno: H2O.
											En la mayoría de las superficies, 
las gotas de agua
											tienden a curvarse hacia adentro,
											formando una figura semiesférica.
											Esto es porque la superficie de las gotas
de agua es como una capa elástica.
											La molécula de agua en la superficie
es constantemente atraída hacia adentro
											por la molécula en el centro.
											Y la calidad de la elasticidad
es lo que llamamos ""tensión superficial"".
											Ahora bien, al añadir jabón,
											las moléculas de jabón reducen
la tensión superficial del agua,
											haciéndola más elástica 
y más manejable para formar burbujas.
											Una burbuja es como una 
solucionadora de problemas matemáticos.
											Es muy persistente para
lograr la perfección geométrica.
											Por ejemplo, una esfera es la figura 
con la menor área superficial
											para un volumen dado.
											Por eso, cada burbuja tiene 
siempre una forma esférica.
											Les mostraré. Miren esto.
									","
											Puisque c'est sur l'écran,
commençons par la bulle de savon.
											Elle est fabriquée à partir 
de substances très courantes :
											de l'air, de l'eau et du savon,
avec le bon dosage.
											Vous pouvez voir les bulles de savon
constamment changer de couleur.
											Ceci est causé par la lumière
lorsque la bulle change de direction
											ou que son épaisseur se modifie.
											Une des substances communes,
les molécules d'eau,
											est formée de deux atomes d'hydrogène
et un atome d'oxygène - H2O.
											Sur la plupart des surfaces, 
les gouttelettes d’eau
											ont tendance à se courber vers l'intérieur
											formant un hémisphère.
											C'est parce que la surface
des gouttelettes d'eau
											est comme une feuille élastique.
											La surface de la molécule d'eau
est constamment tirée vers l'intérieur
											par les molécules du centre.
											Ce phénomène d'élasticité se nomme
« tension superficielle ».
											Maintenant, en ajoutant du savon,
											la molécule de savon
réduit la tension superficielle de l'eau,
											la rendant plus élastique
et plus apte à former des bulles.
											Vous pouvez voir une bulle
comme un génie en mathématiques.
											Vous la voyez essayer sans relâche
d'atteindre la perfection géométrique.
											Par exemple, une sphère est la forme
avec la plus petite surface
											pour un volume donné.
											Voilà pourquoi une seule bulle
est toujours sous la forme d'une sphère.
											Laissez-moi vous montrer. Regardez.
									","The fascinating science of bubbles, from soap to champagne",Li Wei Tan,14:17,"science,nature,math,technology,medicine,demo"
"
","
","
","
","The fascinating science of bubbles, from soap to champagne",Li Wei Tan,14:17,"science,nature,math,technology,medicine,demo"
"
											This is a single bubble.
											When two bubbles touch each other,
											they can save materials
by sharing a common wall.
											When more and more bubbles
are added together,
											their geometry changes.
											These four bubbles are added together.
											They meet at one point at the center.
									","
											Bu tek bir baloncuk.
											İki baloncuk birbirine değdiğinde
											ortak bir duvar paylaşarak
bazı bileşenlerini korurlar.
											Buna daha fazla baloncuk eklendiğinde
											geometrik düzenleri değişir.
											Burada dört baloncuk birbirine ekleniyor.
											Merkezde bir noktada buluşuyorlar.
									","
											Esta es una sola burbuja.
											Cuando dos burbujas se tocan,
											ahorran material 
al compartir una pared en común.
											Cuando unimos muchas burbujas,
											su geometría cambia.
											Estas cuatro burbujas están juntas.
											Se encuentran en un punto en el centro.
									","
											Ceci est une bulle, seule.
											Quand deux bulles se touchent,
											elles économisent de la substance
en partageant un mur commun.
											Quand de plus en plus de bulles
sont additionnées,
											leur géométrie change.
											Ces quatre bulles sont additionnées.
											Elles se rencontrent en un point central.
									","The fascinating science of bubbles, from soap to champagne",Li Wei Tan,14:17,"science,nature,math,technology,medicine,demo"
"
","
","
","
","The fascinating science of bubbles, from soap to champagne",Li Wei Tan,14:17,"science,nature,math,technology,medicine,demo"
"
											When six bubbles are added together,
											a magical cube appears at the center.
									","
											Altı baloncuk birbirine eklendiğinde
											merkezde sihirli bir küp oluşuyor.
									","
											Cuando juntamos seis burbujas,
											aparece un cubo mágico en el centro.
									","
											Quand six bulles sont ajoutées ensemble,
											un cube magique apparaît au centre.
									","The fascinating science of bubbles, from soap to champagne",Li Wei Tan,14:17,"science,nature,math,technology,medicine,demo"
