en,es,fr,title,speaker,duration,tags
"
","
","
",Brain-to-brain communication has arrived. How we did it,Miguel Nicolelis,18:57,"brain,communication,neuroscience"
"
											On June 12, 2014, precisely at 3:33
											in a balmy winter afternoon
in São Paulo, Brazil,
											a typical South American winter afternoon,
											this kid, this young man 
that you see celebrating here
											like he had scored a goal,
											Juliano Pinto, 29 years old,
accomplished a magnificent deed.
											Despite being paralyzed
											and not having any sensation
from mid-chest to the tip of his toes
											as the result of a car crash six years ago
that killed his brother
											and produced a complete spinal cord lesion
that left Juliano in a wheelchair,
											Juliano rose to the occasion,
and on this day did something
											that pretty much everybody that saw him 
in the six years deemed impossible.
											Juliano Pinto delivered the opening kick
											of the 2014 Brazilian 
World Soccer Cup here
											just by thinking.
											He could not move his body,
											but he could imagine the movements
needed to kick a ball.
											He was an athlete before the lesion.
He's a para-athlete right now.
											He's going to be in the Paralympic Games,
I hope, in a couple years.
											But what the spinal cord lesion 
did not rob from Juliano
											was his ability to dream.
											And dream he did that afternoon,
for a stadium of about 75,000 people
											and an audience of close to a billion
watching on TV.
									","
											El 12 de junio de 2014,
precisamente a las 15:33
											en una tibia tarde de invierno
en São Paulo, Brasil,
											una típica tarde de invierno
en América del Sur,
											este chico, este joven
que ven celebrando aquí
											como si hubiera anotado un gol,
											Juliano Pinto, de 29 años,
hizo una proeza magnífica.
											A pesar de estar paralizado
											y no sentir desde la mitad del pecho
hasta la punta de sus dedos de los pies
											como resultado de 
un accidente automovilístico
											hace 6 años que mató a su hermano
											y produjo una lesión medular completa

											que dejó a Juliano en una silla de ruedas,
											Juliano se puso a la altura 
de la ocasión y en ese día hizo algo
											que casi todos los que lo vieron
en estos 6 años, pensaban imposible.
											Juliano Pinto dio la patada inicial
											de la Copa del Mundo Brasil 2014
											con solo pensarlo.
											No podía mover su cuerpo,
											pero podía imaginar los movimientos
necesarios para patear una pelota.
											Antes de la lesión era atleta.
Ahora es para-atleta.
											Espero que en un par de años
esté en los Juegos Paralímpicos.
											Pero la lesión de la médula espinal
no le robó a Juliano
											la capacidad de soñar.
											Sueño que cumplió esa tarde
ante un estadio de 75 000 personas
											y un público de cerca de 1000 millones
que lo vieron por TV.
									","
											Le 12 juin 2014, à 3h33 exactement
											dans la douceur d'un après-midi hivernal
de Sao Paulo, au Brésil,
											un après-midi hivernal
typique d'Amérique du Sud,
											ce gosse, ce jeune homme
que vous voyez ici heureux
											comme s'il avait marqué un but,
											Juliano Pinto, âgé de 29 ans,
a fait quelque chose de magnifique.
											Malgré sa paralysie,
											et l'insensibilité de la parte centrale
de son torse jusqu'au bout de ses orteils,
											à la suite d'un accident de voiture qui
a tué son frère il y a six ans
											et a causé une lésion médullaire complète
qui l'a clouée dans un fauteuil,
											Juliano a relevé ce défi
et ce jour-là a fait quelque chose
											que presque tout son entourage durant 
ces 6 dernières années croyait impossible,
											Juliano Pinto a donné le coup d'envoi
											de la Coupe du Monde Brésilienne
de Football 2014.
											juste par la pensée.
											Il ne pouvait pas bouger son corps,
											mais il pouvait imaginer les mouvements
nécessaires pour taper dans le ballon.
											Un athlète avant la lésion,
il est para-athlète aujourd'hui.
											Il participera aux Jeux Paralympiques,
je l'espère, dans quelques années.
											Mais ce que la lésion médullaire 
n'a pas ôté à Juliano,
											c'est sa capacité à rêver.
											Et il a bien rêvé cet après-midi,
devant un stade d'environ 75 000 personnes
											et une audience télévisée de près
d'un milliard de personnes.
									",Brain-to-brain communication has arrived. How we did it,Miguel Nicolelis,18:57,"brain,communication,neuroscience"
"
","
","
",Brain-to-brain communication has arrived. How we did it,Miguel Nicolelis,18:57,"brain,communication,neuroscience"
"
											And that kick crowned, basically,
30 years of basic research
											studying how the brain,
											how this amazing universe
that we have between our ears
											that is only comparable to universe
that we have above our head
											because it has about 100 billion elements
											talking to each other
through electrical brainstorms,
											what Juliano accomplished
took 30 years to imagine in laboratories
											and about 15 years to plan.
									","
											Esa patada coronó, básicamente,
30 años de investigación básica
											que estudió cómo el cerebro,
											ese universo increíble
que tenemos entre los oídos
											solo comparable con el universo
que tenemos sobre nuestras cabezas,
											porque tiene unos
100 000 millones de elementos
											que hablan unos con otros
mediante ráfagas eléctricas,
											el logro de Juliano llevó 30 años
de imaginación en laboratorio
											y unos 15 años de planificación.
									","
											Et ce coup de pied a simplement couronné
30 ans de recherche fondamentale
											sur la façon dont le cerveau,
											cet univers extraordinaire
que nous avons entre les oreilles,
											qu'on ne peut comparer qu'à l'univers
qui se trouve au-dessus de nos têtes
											de par ses quelques 
100 milliards d'éléments
											qui communiquent entre eux
par des connexions électriques,
											ce que Juliano a réalisé, il a fallu 30
ans à la recherche pour l'imaginer,
											et 15 ans pour le mettre en œuvre.
									",Brain-to-brain communication has arrived. How we did it,Miguel Nicolelis,18:57,"brain,communication,neuroscience"
"
","
","
",Brain-to-brain communication has arrived. How we did it,Miguel Nicolelis,18:57,"brain,communication,neuroscience"
"
											When John Chapin and I,
15 years ago, proposed in a paper
											that we would build something
that we called a brain-machine interface,
											meaning connecting a brain to devices
											so that animals and humans
could just move these devices,
											no matter how far they are
from their own bodies,
											just by imagining what they want to do,
											our colleagues told us that
we actually needed professional help,
											of the psychiatry variety.
											And despite that,
a Scot and a Brazilian persevered,
											because that's how we were raised
in our respective countries,
											and for 12, 15 years,
											we made demonstration after demonstration
suggesting that this was possible.
									","
											Cuando hace 15 años, John Chapin y yo,
propusimos en un artículo
											que construiríamos algo que
llamamos interfaz cerebro-máquina,
											es decir, conectar 
el cerebro a dispositivos
											para que animales y seres humanos
puedan mover estos dispositivos,
											sin importar lo lejos que estuvieran 
de sus propios cuerpos
											con solo imaginar lo que quieren hacer,
											nuestros colegas nos dijeron
que necesitábamos ayuda profesional,
											ayuda psiquiátrica.
											Y a pesar de eso, el escocés
y el brasileño perseveraron,
											porque así nos criaron
en nuestros respectivos países,
											y durante 12 a 15 años,
											hicimos una tras otra demostración
sugiriendo que esto era posible.
									","
											Quand John Chapin et moi,
il y a 15 ans, avons écrit
											qu'on voulait construire quelque chose
appelé un interface cerveau-machine,
											c'est-à-dire qui connecte
le cerveau à des appareils
											pour que les hommes et les animaux
puissent simplement les déplacer,
											quelle que soit la distance
qui les sépare,
											rien qu'en imaginant 
ce qu'ils veulent faire,
											nos collègues nous on dit qu'il 
nous fallait l'aide
											de professionnels, en psychiatrie.
											Et malgré tout, un Écossais
et un Brésilien ont persévéré,
											car c'est ainsi qu'on nous a élevés
dans nos pays respectifs,
											et pendant 12 ans, 15 ans,
											nous avons enchaîné les démonstrations 
qui suggéraient que c'était possible.
									",Brain-to-brain communication has arrived. How we did it,Miguel Nicolelis,18:57,"brain,communication,neuroscience"
"
","
","
",Brain-to-brain communication has arrived. How we did it,Miguel Nicolelis,18:57,"brain,communication,neuroscience"
"
											And a brain-machine interface
is not rocket science,
											it's just brain research.
											It's nothing but using sensors
											to read the electrical brainstorms
that a brain is producing
											to generate the motor commands
											that have to be downloaded
to the spinal cord,
											so we projected sensors that can read
											hundreds and now thousands
of these brain cells simultaneously,
											and extract from these electrical signals
											the motor planning
that the brain is generating
											to actually make us move into space.
											And by doing that, we converted
these signals into digital commands
											that any mechanical, electronic,
or even a virtual device can understand
											so that the subject can imagine
what he, she or it wants to make move,
											and the device obeys that brain command.
											By sensorizing these devices
with lots of different types of sensors,
											as you are going to see in a moment,
											we actually sent messages
back to the brain to confirm
											that that voluntary motor will
was being enacted, no matter where —
											next to the subject, next door,
or across the planet.
											And as this message gave feedback
back to the brain,
											the brain realized its goal:
to make us move.
											So this is just one experiment
that we published a few years ago,
											where a monkey, without moving its body,
											learned to control the movements
of an avatar arm,
											a virtual arm that doesn't exist.
											What you're listening to
is the sound of the brain of this monkey
											as it explores three different
visually identical spheres
											in virtual space.
											And to get a reward,
a drop of orange juice that monkeys love,
											this animal has to detect,
select one of these objects
											by touching,
											not by seeing it, by touching it,
											because every time this virtual hand
touches one of the objects,
											an electrical pulse goes back
to the brain of the animal
											describing the fine texture
of the surface of this object,
											so the animal can judge what is 
the correct object that he has to grab,
											and if he does that, he gets a reward
without moving a muscle.
											The perfect Brazilian lunch:
											not moving a muscle
and getting your orange juice.
									","
											Que una interfaz cerebro-máquina
no es ciencia aeroespacial,
											es solo investigación del cerebro.
											No es más que usar sensores,
											leer las ráfagas eléctricas
que produce el cerebro
											para generar los comandos motrices
											que tendrán que descargarse
en la médula espinal.
											Por eso diseñamos sensores que pueden leer
											cientos y ahora miles de estas
células del cerebro en simultáneo
											y extraer de estas señales eléctricas
											la planificación motriz 
que está generando el cerebro
											para hacernos mover en el espacio.
											Al hacerlo, convertimos estas señales
en comandos digitales
											que cualquier dispositivo 
mecánico, electrónico,
											o incluso virtual pueda comprender
											de modo que el sujeto pueda imaginar
qué quiere hacer mover
											y el dispositivo obedezca
ese comando del cerebro.
											Dotando a estos dispositivos
con diferentes tipos de sensores,
											como verán en un momento,
											enviamos de regreso señales
al cerebro para confirmar
											que se activó ese motor voluntario
sin importar dónde
											—próximo al sujeto, en otra habitación,
o al otro lado del planeta—
											Y conforme el cerebro
recibió la respuesta
											el cerebro cumplió su objetivo:
hacernos mover.
											Este es un experimento 
que publicamos hace unos años,
											en el que un mono,
sin mover el cuerpo,
											aprendió los movimientos
del brazo de un avatar,
											un brazo virtual que no existe.
											Lo que escuchan es el sonido
del cerebro de este mono
											mientras explora 3 esferas 
distintas visualmente idénticas
											en el espacio virtual.
											Para ganar la recompensa, una gota de jugo
de naranja que a los monos les encanta,
											este animal tiene que detectar,
seleccionar uno de estos objetos
											con el tacto,
											sin verlo, con el tacto,
											porque cada vez que esta mano virtual
toca uno de los objetos,
											un pulso eléctrico vuelve
al cerebro del animal
											describiendo la textura fina
de la superficie de este objeto,
											para que el animal evalúe 
cuál es el objeto correcto a agarrar
											y, de hacerlo, recibe una recompensa
sin mover un músculo.
											El almuerzo brasileño perfecto:
											conseguir el jugo de naranja
sin mover un dedo.
									","
											Une interface cerveau-machine,
ce n'est pas si compliqué.
											C'est juste de la recherche
sur le cerveau.
											Il s'agit seulelemnt
d'utiliser des capteurs
											qui lisent les signaux électriques
émis par le cerveau
											pour générer les commandes motrices
											qui doivent être transmises 
à la moelle épinière,
											nous avons donc projeté 
des capteurs qui peuvent lire
											des centaines, maintenant des milliers
de ces cellules simultanément,
											et extraire de ces signaux électriques
											la planification du mouvement que
le cerveau génère
											pour nous faire enfin nous
déplacer dans l'espace.
											Et ainsi, nous avons converti 
ces signaux en commandes numériques
											que toute machine mécanique, électronique,
ou même virtuelle peut comprendre
											pour que le sujet puisse imaginer 
ce qu'il ou elle veut faire bouger
											et que la machine obéisse
aux ordres du cerveau.
											En équipant ces machines 
e nombreux types de capteurs,
											comme vous allez le voir bientôt,
											nous avons en fait envoyé des messages
au cerveau pour lui confirmer
											que la volonté motrice était
mise en œuvre, n'importe où :
											à côté du sujet, dans la maison voisine,
ou de l'autre côté de la planète.
											Et quand ce message est revenu au cerveau,
											celui-ci a réalisé son but :
nous faire bouger.
											Voici une simple expérience que
nous avons publiée il y a quelques années
											où un singe, sans bouger son corps,
											a appris à contrôler le mouvement 
d'un bras ""avatar"",
											un bras virtuel qui n'existe pas.
											Ce que vous entendez, c'est 
le bruit du cerveau de ce singe,
											alors qu'il explore trois sphères
visuellement identiques
											dans un espace virtuel.
											Pour obtenir une récompense, une goutte
de jus d'orange que les singes adorent,
											l'animal doit détecter et
sélectionner l'un de ces objets
											en le touchant,
											pas en le voyant, en le touchant,
											car chaque fois que sa main virtuelle 
touche l'un de ces objets,
											un signal électrique remonte au
cerveau de l'animal,
											qui décrit parfaitement la texture
de la surface de l'objet,
											ainsi l'animal peut décider 
quel objet il doit attraper,
											et s'il le fait, il obtient une récompense
sans bouger un seul muscle.
											Le déjeuner brésilien idéal :
											ne pas bouger un muscle 
pour avoir son jus d'orange.
									",Brain-to-brain communication has arrived. How we did it,Miguel Nicolelis,18:57,"brain,communication,neuroscience"
"
","
","
",Brain-to-brain communication has arrived. How we did it,Miguel Nicolelis,18:57,"brain,communication,neuroscience"
"
											So as we saw this happening,
											we actually came and proposed the idea
that we had published 15 years ago.
											We reenacted this paper.
											We got it out of the drawers,
											and we proposed that perhaps we could get
a human being that is paralyzed
											to actually use the brain-machine
interface to regain mobility.
											The idea was that if you suffered —
											and that can happen to any one of us.
											Let me tell you, it's very sudden.
											It's a millisecond of a collision,
											a car accident that
transforms your life completely.
											If you have a complete lesion
of the spinal cord,
											you cannot move because your brainstorms
cannot reach your muscles.
											However, your brainstorms
continue to be generated in your head.
											Paraplegic, quadriplegic patients
dream about moving every night.
											They have that inside their head.
											The problem is how
to get that code out of it
											and make the movement be created again.
									","
											Al ver que ocurría esto,
											volvimos a la idea que habíamos
publicado 15 años antes.
											Reactivamos este artículo.
											Lo sacamos de los cajones,
											y propusimos que quizá podríamos hacer
que un cerebro humano paralizado
											usara la interfaz cerebro-máquina
para recuperar movilidad.
											La idea era que si uno sufrió
											—esto puede pasarnos a todos—
											Es muy repentino, se los digo.
											En un milisegundo de una colisión,
											un accidente automovilístico
cambia tu vida por completo.
											Si uno sufre una lesión completa
de la médula espinal,
											no puede moverse 
porque las señales del cerebro
											no pueden llegar a los músculos.
											No obstante, las señales
se siguen generando en la cabeza.
											Los pacientes parapléjicos, tetrapléjicos
cada noche sueñan con moverse.
											Tienen eso dentro de sus cabezas.
											El problema es cómo extraer ese código
											y generar el movimiento otra vez.
									","
											Quand on a vu cette expérience,
											on a décidé de proposer l'idée
qu'on avait publiée il y a 15 ans.
											On a repris cet article.
											On l'a sorti du tiroir
											et on a suggéré qu'on pourrait
peut-être trouver un être humain paralysé
											qui utiliserait l'interface cerveau-machine
pour retrouver la mobilité.
											L'idée était que si on a été victime...
											et ça peut arriver à n'importe qui.
											Je vous le dis, il ne faut qu'un instant.
											C'est une milliseconde de collision
											dans un accident de voiture qui
transforme complètement votre vie.
											Si vous avez une lésion complète
de la moelle épinière,
											vous ne bougez pas, les ondes cérébrales
n'atteignent pas vos muscles.
											Mais elles continuent
à être générées dans votre tête.
											Les paraplégiques et les tétraplégiques
rêvent chaque nuit qu'ils bougent.
											Ils l'ont dans leur tête.
											Le problème c'est comment 
en sortir cette information
											et recréer le mouvement.
									",Brain-to-brain communication has arrived. How we did it,Miguel Nicolelis,18:57,"brain,communication,neuroscience"
