en,es,pt,fr,title,speaker,duration,tags
"
","
","
","
",Our failing schools. Enough is enough!,Geoffrey Canada,17:07,"business,children,education"
"
											I'm a little nervous, because my wife Yvonne said to me,
											she said, ""Geoff, you watch the TED Talks.""
									","
											Estoy un poco nervioso porque
mi esposa Yvonne me dijo,
											""Geoff, tú ves las charlas de TED"".
									","
											Estou um pouco nervoso, porque
a minha esposa Yvonne me disse:
											""Geoff, tu vês as palestras TED.""
									","
											Je suis un peu nerveux car ma femme Yvonne m'a dit
											« Geoff, tu regardes les conférences de TED. »
									",Our failing schools. Enough is enough!,Geoffrey Canada,17:07,"business,children,education"
"
","
","
","
",Our failing schools. Enough is enough!,Geoffrey Canada,17:07,"business,children,education"
"
											I said, ""Yes, honey, I love TED Talks.""
									","
											Le dije, ""Sí corazón,
me gustan las charlas de TED"".
									","
											Eu disse: ""Sim, amor, adoro as palestras TED.""
									","
											J'ai dit : « Oui, Chérie, j'adore les TED Talks. »
									",Our failing schools. Enough is enough!,Geoffrey Canada,17:07,"business,children,education"
"
","
","
","
",Our failing schools. Enough is enough!,Geoffrey Canada,17:07,"business,children,education"
"
											She said, ""You know, they're like, really smart, talented — ""
									","
											Me dijo, ""Sabes, ahí son,
realmente inteligentes, talentosos...""
									","
											Ela disse: ""Sabes, eles são tipo,
mesmo inteligentes, talentosos...""
									","
											Elle a dit : « Tu sais, ce sont des gens
plutôt du genre très intelligents, talentueux - »
									",Our failing schools. Enough is enough!,Geoffrey Canada,17:07,"business,children,education"
"
","
","
","
",Our failing schools. Enough is enough!,Geoffrey Canada,17:07,"business,children,education"
"
											I said, ""I know, I know."" (Laughter)
									","
											Le dije, ""Lo sé, lo sé"". (Risas)
									","
											Eu disse ""Eu sei, eu sei."" (Risos)
									","
											J'ai dit : « Je sais, je sais. » 
(Rires)
									",Our failing schools. Enough is enough!,Geoffrey Canada,17:07,"business,children,education"
"
","
","
","
",Our failing schools. Enough is enough!,Geoffrey Canada,17:07,"business,children,education"
"
											She said, ""They don't want, like, the angry black man.""
											(Laughter)
									","
											Me dijo, ""No quieren ver, bueno,
al negro enojado"".
											(Risas)
									","
											Ela disse: ""Eles não querem, tipo,
um homem negro zangado.""
											(Risos)
									","
											Elle a dit : « Ils ne veulent pas voir, tu sais, 
l'homme noir en colère. »
											(Rires)
									",Our failing schools. Enough is enough!,Geoffrey Canada,17:07,"business,children,education"
"
","
","
","
",Our failing schools. Enough is enough!,Geoffrey Canada,17:07,"business,children,education"
