en,pt,fr,title,speaker,duration,tags
"
","
","
",Why science demands a leap into the unknown,Uri Alon,15:52,"creativity,science,theater,science and art,teaching,social change,medical research"
"
											In the middle of my Ph.D.,
											I was hopelessly stuck.
											Every research direction that I tried
											led to a dead end.
											It seemed like my basic assumptions
											just stopped working.
											I felt like a pilot flying through the mist,
											and I lost all sense of direction.
											I stopped shaving.
											I couldn't get out of bed in the morning.
											I felt unworthy
											of stepping across the gates of the university,
											because I wasn't like Einstein or Newton
											or any other scientist whose results
											I had learned about, because in science,
											we just learn about the results, not the process.
											And so obviously, I couldn't be a scientist.
									","
											Durante o meu doutoramento
											fiquei desesperadamente bloqueado.
											Cada direcção de investigação que experimentava
											levava-me a um beco sem saída.
											Parecia que os meus pressupostos básicos
											tinham deixado de funcionar.
											Sentia-me como um piloto 
no meio do nevoeiro
											e perdi todo o meu sentido de orientação.
											Dexei de me barbear,
											não conseguia levantar-me 
da cama de manhã.
											Sentia-me indigno
											de atravessar os portões da universidade,
											porque não era como Einstein ou Newton
											ou qualquer outro cientista
											que eu tivesse estudado,
											porque, na ciência, aprendemos apenas sobre os resultados
											mas não sobre o processo.
											E por isso, obviamente,eu não podia ser um cientista.
									","
											Au milieu de mon doctorat,
											j'étais désespérément coincé.
											Chacune de mes recherches
											menait à une impasse.
											Il semblait que
mes suppositions de base
											n'étaient plus valables.
											J'étais comme un pilote
volant à travers la brume,
											ayant perdu tout sens de direction.
											J'arrêtai de me raser.
											Le matin, je ne pouvais pas sortir du lit.
											Je pensais ne pas mériter
											ma place sur les bancs de l'université,
											parce que je n'étais
ni Einstein ni Newton
											ni un scientifique dont
j'avais appris les résultats,
											parce qu'en science, nous apprenons
											uniquement les résultats, pas
le processus pour y arriver.
											Et donc, évidemment,
je ne pouvais pas être un scientifique.
									",Why science demands a leap into the unknown,Uri Alon,15:52,"creativity,science,theater,science and art,teaching,social change,medical research"
"
","
","
",Why science demands a leap into the unknown,Uri Alon,15:52,"creativity,science,theater,science and art,teaching,social change,medical research"
"
											But I had enough support
											and I made it through
											and discovered something new about nature.
											This is an amazing feeling of calmness,
											being the only person in the world
											who knows a new law of nature.
											And I started the second project in my Ph.D,
											and it happened again.
											I got stuck and I made it through.
											And I started thinking,
											maybe there's a pattern here.
											I asked the other graduate students, and they said,
											""Yeah, that's exactly what happened to us,
											except nobody told us about it.""
											We'd all studied science as if it's a series
											of logical steps between question and answer,
											but doing research is nothing like that.
									","
											Mas tive bastante apoio
											e consegui seguir em frente.
											Descobri uma coisa nova sobre a Natureza.
											Há um maravilhoso sentimento de calma,
											quando se é a única pessoa no mundo
											que conhece uma nova lei da Natureza.
											Comecei o meu segundo projeto 
de doutoramento,
											e voltou a acontecer o mesmo.
											Senti-me bloqueado 
mas consegui seguir em frente.
											E comecei a pensar:
											""Talvez haja aqui um padrão"".
											Perguntei a outros estudantes 
e eles disseram:
											""Sim, isso também acontece connosco,
											""mas nunca ninguém nos falou sobre isso.""
											Todos nós estudamos ciência
											como uma série de passos lógicos 
entre perguntas e respostas,
											mas fazer investigação não é nada disso.
									","
											Mais j'ai eu assez de soutien,
											et j'ai traversé cela,
											et découvert quelque chose
de nouveau sur la nature.
											C'est un incroyable sentiment de calme,
											être la seule personne au monde
											à connaître une nouvelle loi de la nature.
											Alors, j'ai commencé le second
projet de mon doctorat,
											et cela s'est à nouveau produit.
											J'étais coincé
et j'ai surmonté cela.
											Et j'ai commencé à penser,
											peut-être qu'il y a là un modèle.
											J'ai posé la question à d'autres
étudiants diplômés et ils ont dit :
											« Oui, c'est exactement 
ce qui nous est arrivé,
											sauf que personne
ne nous en a parlé. »
											Nous avions tous étudié la science
comme étant une série
											d'étapes logiques entre
la question et la réponse,
											mais faire de la recherche
ne ressemble en rien à cela.
									",Why science demands a leap into the unknown,Uri Alon,15:52,"creativity,science,theater,science and art,teaching,social change,medical research"
"
","
","
",Why science demands a leap into the unknown,Uri Alon,15:52,"creativity,science,theater,science and art,teaching,social change,medical research"
"
											At the same time, I was also studying
											to be an improvisation theater actor.
											So physics by day,
											and by night, laughing, jumping, singing,
											playing my guitar.
											Improvisation theater,
											just like science, goes into the unknown,
											because you have to make a scene onstage
											without a director, without a script,
											without having any idea what you'll portray
											or what the other characters will do.
											But unlike science,
											in improvisation theater, they tell you from day one
											what's going to happen to
you when you get onstage.
											You're going to fail miserably.
											You're going to get stuck.
											And we would practice staying creative
											inside that stuck place.
											For example, we had an exercise
											where we all stood in a circle,
											and each person had to do
the world's worst tap dance,
											and everybody else applauded
											and cheered you on,
											supporting you onstage.
									","
											Ao mesmo tempo, 
eu também andava a estudar
											a arte da improvisação.
											Assim, era físico durante o dia,
											e à noite ria, pulava, cantava
											e tocava viola.
											O teatro de improvisação,
tal como a ciência,
											caminha para o desconhecido,
											porque é preciso fazer uma cena no palco
											sem diretor, sem guião,
											sem ter uma ideia do que se vai representar
											ou do que é que os outros vão fazer.
											Mas, ao contrário da ciência,
											no teatro de improvisação, 
dizem-nos logo no primeiro dia
											o que vai acontecer connosco 
quando estivermos no palco.
											Vamos falhar miseravelmente.
											Vamos ficar bloqueados.
											Temos que praticar mantendo-nos criativos
											no sítio onde estamos bloqueados.
											Por exemplo, tínhamos um exercício
											em que formávamos um círculo.
											Cada pessoa tinha que fazer 
a pior dança de sapateado do mundo
											e todos os outros aplaudiam 
e felicitavam-nos,
											apoiando-nos em cena.
									","
											Au même temps, j'étudiais aussi pour
											devenir acteur de théâtre d'improvisation.
											Donc de la physique la journée,
											et la nuit rire, sauter, chanter,
											jouer ma guitare.
											Le théâtre d'improvisation,
											tout comme la science,
va dans l'inconnu,
											parce que vous devez monter
une pièce sur scène
											sans metteur en scène, sans script,
											sans aucune idée de ce
que vous allez représenter
											ou de ce que les autres
personnages vont faire.
											Mais, contrairement à la science,
											dans le théâtre d'improvisation,
on vous dit dès le début
											ce qu'il va se passer quand
vous allez arriver sur scène.
											Vous allez échouer misérablement.
											Vous allez être coincé.
											Et nous nous entraînions
à rester créatifs
											à l'intérieur de cet endroit
où nous étions coincé.
											Par exemple, nous avions un exercice
											où nous nous tenions tous en cercle,
											et chacun devait réaliser
le pire spectacle de claquettes au monde,
											et tous les autres applaudissaient
											et nous encourageaient,
											supportant notre performance.
									",Why science demands a leap into the unknown,Uri Alon,15:52,"creativity,science,theater,science and art,teaching,social change,medical research"
"
","
","
",Why science demands a leap into the unknown,Uri Alon,15:52,"creativity,science,theater,science and art,teaching,social change,medical research"
"
											When I became a professor
											and had to guide my own students
											through their research projects,
											I realized again,
											I don't know what to do.
											I'd studied thousands of hours of physics,
											biology, chemistry,
											but not one hour, not one concept
											on how to mentor, how to guide someone
											to go together into the unknown,
											about motivation.
									","
											Quando me tornei professor
											e tive que guiar os meus alunos
											nos seus projetos de investigação,
											dei-me conta novamente:
											""Não sei o que fazer"".
											Estudei física, biologia, química 
durante milhares de horas
											mas nem uma hora, nem um conceito
											sobre como ser mentor, como guiar alguém
											para avançar em conjunto
para o desconhecido ,
											sobre motivação.
									","
											Quand je suis devenu
professeur à l'université
											et que je devais guider
mes propres étudiants
											dans leurs projets de recherche,
											j'ai à nouveau réalisé
											que je ne savais pas quoi faire.
											J'avais étudié la physique
pendant des milliers d'heures,
											la biologie, la chimie,
											mais pas une heure, pas un concept,
											sur comment être un mentor,
comment guider quelqu'un
											pour rentrer ensemble dans l'inconnu,
											sur la motivation.
									",Why science demands a leap into the unknown,Uri Alon,15:52,"creativity,science,theater,science and art,teaching,social change,medical research"
"
","
","
",Why science demands a leap into the unknown,Uri Alon,15:52,"creativity,science,theater,science and art,teaching,social change,medical research"
"
											So I turned to improvisation theater,
											and I told my students from day one
											what's going to happen when you start research,
											and this has to do with our mental schema
											of what research will be like.
											Because you see, whenever people do anything,
											for example if I want to touch this blackboard,
											my brain first builds up a schema,
											a prediction of exactly what my muscles will do
											before I even start moving my hand,
											and if I get blocked,
											if my schema doesn't match reality,
											that causes extra stress called cognitive dissonance.
											That's why your schemas had better match reality.
											But if you believe the way science is taught,
											and if you believe textbooks, you're liable
											to have the following schema of research.
											If A is the question,
											and B is the answer,
											then research is a direct path.
											The problem is that if an experiment doesn't work,
											or a student gets depressed,
											it's perceived as something utterly wrong
											and causes tremendous stress.
											And that's why I teach my students
											a more realistic schema.
											Here's an example
											where things don't match your schema.
											(Laughter)
											(Applause)
									","
											Virei-me para 
o teatro de improvisação
											e disse aos meus alunos, 
logo no primeiro dia,
											o que acontece 
quando iniciamos a investigação
											e o que isso tem a ver 
com o nosso esquema mental
											sobre como deve ser uma investigação.
											Porque, sempre que as pessoas 
fazem qualquer coisa,
											— por exemplo, se eu quiser tocar 
neste quadro negro —
											primeiro, o cérebro constrói um esquema,
											uma previsão do que os músculos vão fazer
											antes de eu começar a mexer a minha mão.
											Se eu ficar bloqueado,
											se o meu esquema 
não corresponder à realidade,
											isso provoca uma tensão extra 
e uma dissonância cognitiva.
											Por isso é melhor que os esquemas 
correspondam à realidade.
											Mas se acreditarmos na forma 
como a ciência é ensinada
											e se acreditarmos nos manuais,
											teremos possibilidade de seguir 
este esquema de investigação:
											""A"" é a pergunta,
											""B"" é a resposta.
											A investigação é um caminho direto.
											O problema é que, 
se uma experiência não resulta,
											ou se um estudante fica deprimido,
											isso é encarado como um erro crasso
											o que provoca uma tensão tremenda.
											É por isso que eu ensino aos meus alunos
											um esquema mais realista
											— isto é um exemplo de quando as coisas
											não correspondem ao nosso esquema —
											(Risos)
											(Aplausos)
									","
											Je me suis donc tourné
vers le théâtre d'improvisation,
											et j'ai dit dès le début à mes étudiants
											ce qui allait se passer quand
ils allaient commencer la recherche,
											et que cela avait à voir
avec notre schéma mental
											de comment serait la recherche.
											Parce que, voyez-vous, dès que
quelqu'un fait quelque chose,
											si, par exemple, je veux
toucher ce tableau noir,
											mon cerveau définit d'abord un schéma,
											une prédiction exacte de
ce que mes muscles vont faire
											avant même que je commence
à bouger ma main,
											et si je suis bloqué,
											si mon schéma ne correspond pas
vraiment à la réalité,
											cela entraîne un stress supplémentaire
qui s'appelle « dissonance cognitive ».
											C'est pourquoi il vaut mieux que
vos schémas correspondent à la réalité.
											Mais si vous croyez en la façon
dont la science est enseignée,
											si vous croyez aux manuels, 
vous êtes susceptible
											d'avoir le schéma de recherche suivant.
											Si A est la question,
											et B est la réponse,
											alors la recherche est un chemin direct.
											Le problème est que si
une expérience ne fonctionne pas,
											ou qu'un étudiant est déprimé,
											cela est perçu comme étant
profondément problématique
											et cause beaucoup de stress.
											Et c'est pour cela que
j'apprends à mes étudiants
											un schéma plus réaliste.
											Voici un exemple
											où les choses ne correspondent
pas à votre schéma.
											(Rires)
											(Applaudissements)
									",Why science demands a leap into the unknown,Uri Alon,15:52,"creativity,science,theater,science and art,teaching,social change,medical research"
