en,tr,pt,fr,title,speaker,duration,tags
"
","
","
","
","See how the rest of the world lives, organized by income",Anna Rosling Rönnlund,11:41,"data,global issues,humanity,visualizations,photography,society"
"
											What images do we see
from the rest of the world?
											We see natural disasters,
											war, terror.
											We see refugees,
											and we see horrible diseases.
											Right?
											We see beautiful beaches,
											cute animals,
											beautiful nature,
											cultural rites and stuff.
											And then we're supposed to make
the connection in our head
											and create a worldview out of this.
											And how is that possible?
											I mean, the world seems so strange.
											And I don't think it is.
											I don't think the world
is that strange, actually.
									","
											Dünyanın diğer yerlerinden
neler görüyoruz?
											Doğal felaketler,
											savaş, terör.
											Mülteciler
											ve korkunç hastalıklar görüyoruz.
											Öyle değil mi?
											Harika sahiller,
											sevimli hayvanlar,
											doğanın güzelliği,
											kültürel törenler ve benzeri şeyler.
											Sonra kafamızda bir bağlantı kurup
											bundan bir dünya görüşü çıkarıyoruz.
											Bu nasıl mümkün oluyor peki?
											Dünya çok garip görünüyor.
											Ben ise öyle olduğunu düşünmüyorum.
											Bence dünya o kadar da garip değil.
									","
											Que imagens vemos do resto do mundo?
											Vemos desastres naturais,
											guerra, terrorismo.
											Vemos refugiados
											e doenças terríveis, não é?
											Vemos praias lindas,
											animais giros,
											uma natureza linda,
											ritos e cenas culturais.
											Depois espera-se que 
façamos uma ligação entre isto tudo
											e criemos a nossa visão do mundo.
											Como é que isso é possível?
											Quero dizer, o mundo parece tão estranho,
											mas eu acho que não é.
											Não acho que o mundo seja 
assim tão estranho na verdade.
									","
											Quelles images du reste du monde
voyons-nous ?
											Nous voyons 
des catastrophes naturelles,
											la guerre, la terreur.
											Nous voyons des réfugiés,
											et d'horribles maladies.
											N'est-ce pas ?
											Nous voyons de belles plages,
											des animaux mignons,
											de beaux espaces naturels,
											des traditions culturelles etc.
											Avec cela, nous sommes censés
faire une connexion dans notre tête
											et créer une vision du monde.
											Comment cela est-il possible ?
											Le monde semble si bizarre.
											Et je ne pense pas qu'il le soit.
											Je ne pense pas que le monde
soit si bizarre, en fait.
									","See how the rest of the world lives, organized by income",Anna Rosling Rönnlund,11:41,"data,global issues,humanity,visualizations,photography,society"
"
","
","
","
","See how the rest of the world lives, organized by income",Anna Rosling Rönnlund,11:41,"data,global issues,humanity,visualizations,photography,society"
"
											I've got an idea.
											So, imagine the world as a street,
											where the poorest live on one end
and the richest on the other,
											and everyone in the world
lives on this street.
											You live there, I live there,
											and the neighbors we have
are the ones with the same income.
											People that live in the same block as me,
											they are from other countries,
other cultures, other religions.
											The street might look something like this.
											And I was curious.
											In Sweden where I live,
											I've been meeting quite a lot of students.
											And I wanted to know,
											where would they think
they belong on a street like this?
									","
											Bir fikrim var.
											Dünyayı bir mahalle olarak düşünün,
											en yoksullar bir kısmında,
en zenginler de diğer kısmında olsun,
											dünyadaki diğer herkes de
bu mahallede yaşasın.
											Siz, ben, hepimiz.
											Komşularımızla aynı gelir düzeyine
sahip olduğumuzu varsayalım.
											Benimle aynı binada yaşayan insanlar
											başka ülke, kültür ve dinlere mensuplar.
											Mahalle böyle bir şeye benzeyebilir.
											Merak ediyordum,
											İsveç'te yaşıyorum,
											çok öğrenciyle tanışıyorum.
											Şunu öğrenmek istedim:
											Böyle bir mahallede
nereye ait olduklarını düşünüyorlardı?
									","
											Tive uma ideia.
											Imaginem que o mundo é uma rua,
											onde os mais pobres vivem numa ponta
e os mais ricos na outra
											e toda a gente do mundo vive nesta rua.
											Vocês vivem lá, eu vivo lá
											e os nossos vizinhos têm 
o mesmo rendimento que nós.
											As pessoas que vivem no meu quarteirão
											são de outros países,
outras culturas e outras religiões.
											A rua poderá assemelhar-se 
a algo deste género.
											E eu estava curiosa.
											Tenho conhecido muitos estudantes
											onde eu moro, na Suécia,
											e eu queria saber
											onde é que eles julgariam pertencer 
numa rua deste género.
									","
											J'ai une idée.
											Imaginez le monde comme une rue,
											où les plus pauvres vivent d'un côté
et les plus riches de l'autre.
											Tout le monde vit dans cette rue.
											Vous vivez là et moi aussi.
											Nos voisins ont le même revenu que nous.
											Ceux qui vivent dans le même
pâté de maison que moi
											viennent d'autres pays et ont
des cultures et religions différentes.
											Voilà à quoi ressemblerait cette rue.
											J'ai été curieuse.
											En Suède, où je vis,
											j'ai rencontré beaucoup d'étudiants.
											Je me demandais
											où ils pensaient se situer
dans une telle rue.
									","See how the rest of the world lives, organized by income",Anna Rosling Rönnlund,11:41,"data,global issues,humanity,visualizations,photography,society"
"
","
","
","
","See how the rest of the world lives, organized by income",Anna Rosling Rönnlund,11:41,"data,global issues,humanity,visualizations,photography,society"
"
											So we changed these houses into people.
											This is the seven billion people
that live in the world.
											And just by living in Sweden,
most likely you belong there,
											which is the richest group.
											But the students, when you ask them,
											they think they are in the middle.
											And how can you understand the world
											when you see all these scary
images from the world,
											and you think you live in the middle,
while you're actually atop?
											Not very easy.
									","
											Sonra bu evleri insanlara çevirdik.
											Bu tablo dünyada yaşayan 
7 milyar insanı temsil etsin.
											İsveç'te yaşadığınız için
muhtemelen buraya aitsiniz,
											yani en zengin gruba.
											Ancak öğrencilere sorduğumuzda,
											ortada olduklarını düşünüyorlardı.
											Dünyadan tüm bu dehşet verici
görselleri görüp
											dünyayı nasıl anlayabilir
											ve aslında en üstteyken
ortada olduğunuzu düşünebilirsiniz?
											Kolay değil.
									","
											Por isso trocámos estas casas por pessoas.
											Estes são os sete mil milhões 
de pessoas que vivem no mundo.
											Só por se viver na Suécia, 
o mais provável é pertencer-se aqui,
											ao grupo mais rico.
											Mas quando perguntamos aos estudantes
											eles pensam que estão no meio.
											Como podemos entender o mundo
											se vemos todas estas imagens 
assustadoras do mundo
											e pensamos que vivemos no meio, 
quando na realidade estamos no topo?
											Não é muito fácil.
									","
											Nous avons donc changé ces maisons
en personnes.
											Voilà les sept milliards
habitants du monde.
											Rien qu'en habitant en Suède,
vous vous situez ici,
											dans le groupe le plus riche.
											Mais lorsque vous demandez
aux étudiants,
											ils pensent se situer au milieu.
											Comment peut-on comprendre le monde
											lorsqu'on voit toutes ces images
terrifiantes,
											et que l'on pense se trouver au milieu
alors qu'on est au plus haut.
											Pas si simple.
									","See how the rest of the world lives, organized by income",Anna Rosling Rönnlund,11:41,"data,global issues,humanity,visualizations,photography,society"
"
","
","
","
","See how the rest of the world lives, organized by income",Anna Rosling Rönnlund,11:41,"data,global issues,humanity,visualizations,photography,society"
"
											So I sent out photographers
											to 264 homes in 50 countries —
so far, still counting —
											and in each home, the photographers
take the same set of photos.
											They take the bed,
											the stove,
											the toys
											and about 135 other things.
											So we have 40,000 images
or something at the moment,
											and it looks something like this.
									","
											50 ülkeden 264 eve
											fotoğrafçılar gönderdim
ve sayı artmaya devam ediyor.
											Fotoğrafçılar her evde
aynı fotoğrafları çekiyorlar.
											Yatağı,
											ocağı,
											oyuncakları
											ve yaklaşık 135 diğer şeyi.
											Yani an itibariyle
40.000 civarı görselimiz var
											ve şöyle görünüyor.
									","
											Então, até agora, enviei fotógrafos
											a 264 casas em 50 países
											e em cada casa, os fotógrafos 
tiram o mesmo conjunto de fotografias:
											Fotos da cama,
											do fogão,
											dos brinquedos
											e de cerca de 135 outras coisas.
											Temos até agora 
por volta de 40 000 fotografias
											e assemelha-se a algo assim.
									","
											J'ai donc envoyé des photographes
											dans 264 maisons de 50 pays -
pour l'instant - il y en aura d'autres -
											dans chaque maison, les photographes
prennent les mêmes photos.
											Ils photographient le lit,
											la cuisinière,
											les jouets,
											et 135 autres choses.
											Nous avons donc environ 40 000 photos
pour le moment
											et ça ressemble à ça.
									","See how the rest of the world lives, organized by income",Anna Rosling Rönnlund,11:41,"data,global issues,humanity,visualizations,photography,society"
"
","
","
","
","See how the rest of the world lives, organized by income",Anna Rosling Rönnlund,11:41,"data,global issues,humanity,visualizations,photography,society"
"
											Here we see, it says on the top,
											""Families in the world by income,""
											and we have the street represented
just beneath it, you can see.
											And then we see some
of the families we have visited.
											We have the poorer to the left,
the richer to the right,
											and everybody else in between,
as the concept says.
											We can go down and see the different
families we have been to so far.
											Here, for instance, we have
a family in Zimbabwe,
											one in India, one in Russia,
and one in Mexico, for instance.
											So we can go around and look
at the families this way.
											But of course, we can choose
if we want to see some certain countries
											and compare them,
											or regions, or if we want,
to see other things.
									","
											Burada üst kısımda şöyle diyor;
											''Gelirlerine göre dünyada aileler''
											ve hemen aşağısında
temsil edilen mahalle var.
											Sonra ziyaret ettiğimiz 
bazı aileleri görüyoruz.
											Sola doğru fakirlik
sağa doğru zenginlik artıyor
											ve konsepte göre
diğer herkes ortada.
											Aşağı giderek şu ana dek
görüştüğümüz aileleri görebiliriz.
											Örneğin burada Zimbabwe'den bir aile,
											Hindistan'dan, Rusya'dan
ve Meksika'dan da.
											Bu şekilde ailelere göz atabiliyoruz.
											Tabii istersek belli ülkeleri
											ya da bölgeleri
											veya başka kriterler seçerek
karşılaştırma yapabiliriz.
									","
											Podemos ver escrito no topo
											""Famílias do mundo por rendimentos""
											e por baixo está representada
a rua, como podem ver.
											Podemos ver algumas das 
famílias que visitámos.
											Temos as mais pobres à esquerda, 
as mais ricas à direita
											e as restantes no meio,
tal como na ideia original.
											Podemos navegar para baixo
e ver que famílias visitámos até agora.
											Aqui, por exemplo, temos
uma família no Zimbabué,
											outras na Índia, na Rússia e no México.
											Podemos pesquisar as famílias desta forma,
											mas também podemos
escolher ver certos países
											e compará-los,
											ou regiões ou, se quisermos, 
ver outras coisas.
									","
											Nous voyons ici,
c'est écrit au-dessus,
											« Familles dans le monde par revenu ».
											Juste au-dessus, vous pouvez voir
la représentation de la rue.
											Et des familles
qui nous ont accueillis chez elles.
											Les plus pauvres à gauche
et les plus riches à droite
											et tous les autres au milieu.
											En faisant défiler, nous pouvons voir
les familles chez qui nous avons été.
											Par exemple, nous avons
une famille au Zimbabwe,
											une en Inde, une en Russie
et une au Mexique, par exemple.
											Nous pouvons parcourir les photos
et voir les familles.
											Bien sûr, nous pouvons sélectionner
certains pays
											et les comparer,
											ou des régions,
ou d'autres choses.
									","See how the rest of the world lives, organized by income",Anna Rosling Rönnlund,11:41,"data,global issues,humanity,visualizations,photography,society"
"
","
","
","
","See how the rest of the world lives, organized by income",Anna Rosling Rönnlund,11:41,"data,global issues,humanity,visualizations,photography,society"
"
											So let's go to the front doors
											and see what they look like.
											Go here, and this is the world
by front doors, ordered by income.
											And we can see the big difference
											from India, Philippines, China,
Ukraine, in these examples, for instance.
									","
											Ön kapılarına gidip
											görünüşlerine bakalım.
											Bu kısma gelin
ve gelirle belirlenen kapı önleri.
											Mesela Hindistan, Filipinler,
											Çin, Ukrayna gibi örneklerle
aradaki büyük farkı görebiliyorsunuz.
									","
											Por exemplo, as portas da frente,
											vejamos como é que são.
											Aqui vemos o mundo ordenado pelas 
portas da frente em relação aos rendimentos,
											e podemos ver uma grande diferença
											entre a Índia, as Filipinas, a China, 
e a Ucrânia, por exemplo.
									","
											Allons devant les portes d'entrées
											voir à quoi elles ressemblent.
											Ici vous pouvez voir des portes d'entrée
dans le monde classées par revenu.
											Nous pouvons voir une grande différence
											en Inde, aux Philippines, en Chine et
Ukraine, dans ces exemples.
									","See how the rest of the world lives, organized by income",Anna Rosling Rönnlund,11:41,"data,global issues,humanity,visualizations,photography,society"
"
","
","
","
","See how the rest of the world lives, organized by income",Anna Rosling Rönnlund,11:41,"data,global issues,humanity,visualizations,photography,society"
