en,tr,fr,de,title,speaker,duration,tags
"
","
","
","
",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
											(Guitar music)
									","
											(Gitar sesi)
									","
											(Guitare)
									","
											(Gitarrenmusik)
									",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
","
","
","
",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
											I was just thinking
											that I have been missing you way too long
									","
											Sadece düşünüyordum
											seni ne kadar uzun zamandır özlediğimi
									","
											J'étais en train de penser
											que tu m'as manqué
bien trop longtemps
									","
											♪ Ich habe mir eben gedacht ♪
											♪ Dass du mir schon viel zu lange fehlst ♪
									",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
","
","
","
",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
											There's something inside this weary head
									","
											Şu bezgin kafanın içinde
									","
											Il y a quelque chose
dans cette tête fatiguée
									","
											♪ Da ist etwas in meinem ermüdeten Kopf ♪
									",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
","
","
","
",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
											that wants us to love just instead
									","
											bizden sevmemizi isteyen bir şey var
									","
											qui veut simplement
que nous aimions
									","
											♪ Das will, dass wir uns
stattdessen lieben ♪
									",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
","
","
","
",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
											But I was just thinking,
											merely thinking
									","
											Ama ben sadece düşünüyordum,
											yalnızca düşünüyordum
									","
											Mais j'étais en train de penser,
											simplement penser
									","
											♪ Doch ich habe mir eben gedacht ♪
											♪ Mir nur gedacht ♪
									",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
","
","
","
",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
											I've got loads of pictures,
									","
											Birçok fotoğrafım var,
									","
											J'ai des tas de photos,
									","
											♪ Dass ich eine Menge Bilder habe ♪
									",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
","
","
","
",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
											I've got the one of you
in that dancing dress
									","
											senin o dans elbisesiyle olduğun var
									","
											Dont une de toi
dans cette robe de soirée
									","
											♪ Ich habe das von dir im Tanzkleid ♪
									",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
","
","
","
",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
											But man I feel silly in that dim light
									","
											Ama o sönük ışıkta sersem hissediyorum
									","
											Mais que je me sens idiot
sous cette lumière tamisée
									","
											♪ Aber Mann, fühle ich mich
in diesem schummrigen Licht albern ♪
									",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
","
","
","
",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
											Just after doing you
by the sight of my Kodak delights,
									","
											Seninle Kodak fotoğraflarında beraberken
									","
											Juste après t'avoir vue
à travers l'objectif de mon Kodak,
									","
											♪ Nachdem ich's beim Anblick
meiner Kodak-Schätze mit dir tat ♪
									",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
","
","
","
",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
											I am sinking,
											merely sinking
									","
											Batıyorum,
											yalnızca batıyorum
									","
											Je coule,
											Tout simplement, je coule
									","
											♪ Ich sinke ♪
											♪ Ich sinke einfach ♪
									",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
","
","
","
",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
											I think about long distance rates
instead of kissing you babe
									","
											Uzun mesafeyi düşünüyorum,
seninle öpüşmek yerine bebeğim
									","
											Au lieu de t'embrasser, bébé,
je pense au tarif des interurbains
									","
											♪ Ich denke an Fernsprechgebühren
anstatt daran, dich zu küssen, Babe ♪
									",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
","
","
","
",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
											I'm a singer without a song
									","
											Ben şarkısız bir şarkıcıyım
									","
											Je suis un chanteur sans chanson
									","
											♪ Ich bin ein Sänger ohne Lied ♪
									",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
","
","
","
",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
											If I wait for you longer
									","
											Seni daha uzun süre beklersem,
									","
											Si je t'attends encore
									","
											♪ Wenn ich länger auf dich warte ♪
									",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
","
","
","
",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
											my affection is stronger
									","
											bağlılığım güçlenir
									","
											Mon affection sera plus grande
									","
											♪ Ist meine Zuneigung größer ♪
									",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
","
","
","
",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
											and I ... I was just thinking,
											merely thinking
									","
											Ben... sadece düşünüyordum,
											yalnızca düşünüyordum
									","
											Et je... j'étais en train de penser,
											Simplement de penser
									","
											♪ Und ich ... hab mir eben gedacht ♪
											♪ Nur gedacht ♪
									",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
","
","
","
",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
											that this boat is sinking
									","
											bu teknenin batışını
									","
											Que ce bateau est en train de couler
									","
											♪ Dass dieses Boot am Sinken ist ♪
									",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
","
","
","
",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
											I'm tired of postcards,
											especially the ones
with cute dogs and cupids
									","
											Kartpostallardan sıkıldım,
											özellikle şirin köpekler 
ve melekler olanlardan
									","
											J'en ai marre des cartes postales
											Particulièrement celles avec
des chiens mignons et des cupidons
									","
											♪ Ich habe genug von Postkarten ♪
											♪ Besonders die mit niedlichen
Hunde und Amor-Figuren ♪
									",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
","
","
","
",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
											I'm tired of calling you and missing you
											and dreaming I slept with you
									","
											Seni arayıp özlemekten
											ve seninle uyuduğumu hayal etmekten bıktım
									","
											J'en ai marre de t'appeler
et que tu me manques
											Et de rêver de dormir avec toi
									","
											♪ Ich habe genug davon,
dich anzurufen und zu vermissen ♪
											♪ Und davon zu träumen,
ich hätte mit dir geschlafen ♪
									",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
","
","
","
",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
											Don't get me wrong
I still desperately love you
									","
											Beni yanlış anlama
Seni ümitsizce hala seviyorum
									","
											Ne te méprends pas
Je t'aime encore désespérément
									","
											♪ Versteh mich nicht falsch,
ich liebe dich immer noch wahnsinnig ♪
									",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
","
","
","
",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
											inside this weary head
									","
											bu bezgin kafanın içinde
									","
											Dans cette tête fatiguée
									","
											♪ In diesem ermüdeten Kopf ♪
									",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
","
","
","
",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
											I just want us to love just instead
									","
											Sadece sevmemizi istiyorum
									","
											Mais au lieu de cela,
j'aimerais juste que nous aimions
									","
											♪ Ich möchte einfach,
dass wir stattdessen nur lieben ♪
									",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
","
","
","
",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
											But I was just thinking and thinking,
											merely thinking
									","
											Fakat sadece düşünüyorum ve düşünüyorum
											yalnızca düşünüyorum
									","
											J'étais juste en train de penser
et de penser,
											Simplement de penser
									","
											♪ Doch ich habe eben gedacht und gedacht ♪
											♪ Mir nur gedacht ♪
									",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
","
","
","
",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
											I think about long distance rates
instead of kissing you babe
									","
											Uzun mesafeyi düşünüyorum,
seninle öpüşmek yerine bebeğim
									","
											Au lieu de t'embrasser, bébé,
je pense aux tarifs des interurbains
									","
											♪ Ich denke an Fernsprechgebühren
anstatt daran, dich zu küssen, Babe ♪
									",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
","
","
","
",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
											and time is running me still
									","
											ve zaman beni hareketsizleştiriyor
									","
											Et je reste immobile
alors que le temps passe
									","
											♪ Und die Zeit treibt mich weiter an ♪
									",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
","
","
","
",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
											If I wait for you longer
									","
											Seni daha uzun süre beklersem,
									","
											Si je t'attends encore
									","
											♪ Wenn ich länger auf dich warte ♪
									",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
","
","
","
",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
											my affection is stronger
									","
											bağlılığım güçlenir
									","
											Mon affection sera plus grande
									","
											♪ Ist meine Zuneigung größer ♪
									",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
","
","
","
",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
											I ... I was just thinking
									","
											Ben... Ben sadece düşünüyorum
									","
											Je... J'étais en train de penser
									","
											♪ Ich ... ich habe mir eben gedacht ♪
									",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
"
","
","
","
",Home is a song I've always remembered,Teitur,10:49,"guitar,live music,music,performance,piano,entertainment"
