en,tr,es,fr,title,speaker,duration,tags
"
","
","
","
",How China is changing the future of shopping,Angela Wang,13:38,"china,business,innovation,mobility,social change,future,society,technology,Internet,shopping"
"
											This is my nephew,
											Yuan Yuan.
											He's five years old,
											super adorable.
											I asked him the other day,
											""What would you like
for your birthday this year?""
											He said, ""I want to have
a one-way mirror Spider-Man mask.""
											I had absolutely no idea
what he was talking about,
											so I said, ""Wow, that's really cool,
											but how are you going to get it?""
											He told me, without a blink of his eyes,
											""I'm going to tell my mom
and make a wish before I go to bed.
											My mom will go to shake her mobile phone.
											The next morning, the delivery uncle
will give it to me when I wake up.""
											I was about to tease him,
											but suddenly I realized
											he was simply telling me the truth,
											the truth of what shopping
looks like for this generation.
									","
											Bu yeğenim
											Yuan Yuan.
											5 yaşında,
											inanılmaz sevimli.
											Geçen gün ona sordum:
											''Bu yıl doğungününde
ne istersin?''
											''Tek yön aynalı Örümcek Adam
maskesi istiyorum'' dedi.
											Neyden bahsettiği hakkında
en ufak fikrim yoktu,
											o yüzden:
''Vay canına, çok havalı,
											ama nasıl alacaksın?'' dedim.
											Gözlerini bile kırpmadan
bana şöyle dedi:
											''Anneme söyleyeceğim
ve uyumadan önce bir dilek dileyeceğim.
											Annem telefonunu sallayacak.
											Ertesi gün ben uyanınca da
postacı amca onu getirecek.''
											Onunla dalga geçecek gibi oldum
											ama sonra fark ettim ki
											aslında doğruyu söylüyordu,
											bu nesil için alışveriş
tam da bu şekilde oluyor.
									","
											Este es mi sobrino,
											Yuan Yuan.
											Tiene cinco años,
											súper adorable.
											Le pregunté el otro día,
											""¿Qué te gustaría 
para tu cumpleaños este año?""
											Dijo: ""Quiero tener una máscara de 
espejo de Spider-Man en un solo sentido"".
											No tenía ni idea de 
lo que estaba hablando,
											entonces dije, ""Guau, eso es estupendo,
											pero ¿cómo vas a conseguirlo?
											Me dijo, sin pestañear,
											""Voy a decírselo a mamá y pedir 
un deseo antes de ir a la cama.
											Ella lo pedirá con su teléfono móvil.
											A la mañana siguiente, el repartidor 
me lo traerá cuando me despierte"".
											Estaba a punto de molestarlo,
											pero de repente me di cuenta
											simplemente me estaba diciendo la verdad,
											la verdad de lo que es comprar 
para esta generación.
									","
											Voici mon neveu,
											Yuan Yuan.
											Il a cinq ans,
											super adorable.
											Je lui ai demandé l'autre jour :
											« Tu aimerais quoi pour
ton anniversaire ? »
											Il a dit : « Je veux un masque Spider-Man
avec miroir lentille. »
											Je n'avais absolument aucune idée
de ce dont il parlait,
											J’ai dit : « C’est vraiment cool,
											mais comment vas-tu l’avoir ? »
											Il m'a répondu, sans sourciller :
											« Je vais demander à maman
et faire un vœu avant d’aller au lit.
											Maman va aller agiter son portable.
											Le lendemain matin, le tonton livreur
me le donnera quand je me réveille. »
											J'allais le taquiner,
											mais j’ai soudain réalisé
											qu’il me disait simplement la vérité,
											la vérité sur à quoi ressemble
le shopping pour cette génération.
									",How China is changing the future of shopping,Angela Wang,13:38,"china,business,innovation,mobility,social change,future,society,technology,Internet,shopping"
"
","
","
","
",How China is changing the future of shopping,Angela Wang,13:38,"china,business,innovation,mobility,social change,future,society,technology,Internet,shopping"
"
											If you think of it,
for a child like Yuan Yuan,
											shopping is a very different idea
											compared to what
my generation had in mind.
											Shopping is always done on mobile,
											and payment is all virtual.
									","
											Düşündüğünüz zaman
Yuan Yuan gibi bir çocuk için
											benim neslime kıyasla
											onların alışveriş anlayışı çok farklı.
											Alışveriş her zaman telefonla yapılıyor,
											ödeme de tamamen sanal.
									","
											Si lo piensan, para un niño 
como Yuan Yuan,
											ir de compras es una idea muy diferente
											de comprar respecto de lo que 
mi generación tenía en mente.
											Las compras siempre se realizan 
desde dispositivos móviles
											y el pago es virtual.
									","
											Si vous y pensez,
pour un enfant comme Yuan Yuan,
											le shopping est une idée très différente
											comparé à ce que ma génération a en tête.
											Le shopping se fait toujours
sur un portable
											et le paiement est entièrement virtuel.
									",How China is changing the future of shopping,Angela Wang,13:38,"china,business,innovation,mobility,social change,future,society,technology,Internet,shopping"
"
","
","
","
",How China is changing the future of shopping,Angela Wang,13:38,"china,business,innovation,mobility,social change,future,society,technology,Internet,shopping"
"
											A huge shopping revolution
is happening in China right now.
											Shopping behaviors,
and also technology platforms,
											have evolved differently
than elsewhere in the world.
											For instance, e-commerce
in China is soaring.
											It's been growing at twice the speed
of the United States
											and a lot of the growth
is coming from mobile.
											Every month, 500 million consumers
											are buying on mobile phones,
											and to put that into context,
											that is a total population
of the United States,
											UK and Germany combined.
											But it is not just about
the scale of the e-commerce,
											it is the speed of adoption
and the aggregation of the ecosystems.
											It took China less than five years
to become a country of mobile commerce,
											and that is largely because
of the two technology platforms,
											Alibaba and Tencent.
											They own 90 percent of the e-commerce —
											pretty much the whole market —
											85 percent of social media,
											85 percent of internet payment.
											And they also own large volumes
of digital content, video, online movie,
											literature, travel information, gaming.
											When this huge base of mobile shoppers
											meets with aggregated ecosystems,
											chemical reactions happen.
											Today, China is like a huge laboratory
											generating all sorts of experiments.
											You should come to China,
											because here you will get
a glimpse into the future.
									","
											Çin'de şu anda dev bir
alışveriş devrimi gerçekleşiyor.
											Alışveriş davranışları
ve hatta teknoloji platformları
											dünyanın başka yerlerine kıyasla
çok daha farklı evrildi.
											Örneğin Çin'de
e-ticaret tavan yapıyor.
											ABD'ye kıyasla
iki kat hızla büyüyor
											ve büyümenin büyük kısmı
telefondan geliyor.
											Her ay 500 milyon tüketici
											telefonlarıyla alışveriş yapıyor.
											Bunu şöyle de ifade edebiliriz:
											Bu rakam ABD,
Birleşik Krallık ve Almanya'nın
											toplam nüfusu demek oluyor.
											Ancak konu sadece
e-ticaretin boyutuyla ilgili değil,
											ekosistemlerin benimsenmesi
ve birleşmesinin hızı da önemli.
											Çin'in mobil ticaret ülkesi olması
beş yıldan daha az zaman aldı
											ve bunun en büyük sebebi
iki teknoloji platformudur:
											Alibaba ve Tencent.
											Bunlar e-ticaretin %90'ını
ellerinde bulunduruyor,
											neredeyse pazarın tamamı.
											Sosyal medyanın %85'i,
											internet ödemesinin %85'i.
											Aynı zamanda geniş çapta
dijital içerik, video, çevrimiçi film,
											edebi eser, seyahat bilgisi
ve bahis sistemi sahibiler.
											Bu devasa mobil alışverişçiler üssü
											birleşmiş ekosistemlerle karşılaştığında,
											kimyasal reaksiyonlar meydana geliyor.
											Bugün Çin,
her türden deney yaratan
											dev bir laboratuvar gibi.
											Çin'i ziyaret etmeniz lazım
											çünkü orada geleceğe dair
kesitler görebiliyorsunuz.
									","
											En China está ocurriendo actualmente 
una enorme revolución de las compras.
											El comportamiento de compra
y también las plataformas tecnológicas,
											han evolucionado de manera diferente 
que en otras partes del mundo.
											Por ejemplo, el comercio electrónico 
en China se está disparando.
											Ha estado creciendo 
al doble de velocidad que en EE.UU.
											y gran parte del crecimiento 
proviene de los dispositivos móviles.
											Todos los meses, 500 millones 
de consumidores
											compran a través de teléfonos móviles.
											Y para poner eso en contexto,
											eso equivale a la población total
de Estados Unidos,
											Reino Unido y Alemania.
											Pero no se trata solo de 
la escala del comercio electrónico,
											es la velocidad de adopción 
y la agregación de los ecosistemas.
											China tardó menos de cinco años en 
convertirse en un país de comercio móvil,
											y eso se debe en gran parte 
a las dos plataformas tecnológicas,
											Alibaba y Tencent.
											Poseen el 90 % del comercio electrónico:
											casi todo el mercado,
											el 85 % de las redes sociales,
											el 85 % del pago por Internet.
											Y también poseen grandes volúmenes 
de contenido digital, video,
											películas en línea, literatura, 
información de viaje, juegos.
											Cuando esta gran base 
de compradores móviles
											entra en contacto con 
los ecosistemas agregados,
											se producen reacciones químicas.
											Hoy China es como un enorme laboratorio
											que genera todo tipo de experimentos.
											Deberían venir a China,
											porque aquí podrán 
echar un vistazo al futuro.
									","
											Une énorme révolution du shopping
se produit en Chine actuellement.
											Les comportements d’achats
et les plateformes technologiques
											ont évolué différemment
de partout ailleurs dans le monde.
											Par exemple, le e-commerce
est en très forte hausse en Chine.
											Il grandit deux fois plus vite
qu’aux États-Unis
											et beaucoup de sa croissance
vient du mobile.
											Chaque mois, 500 millions de consommateurs
											achètent sur leurs téléphones mobiles.
											Pour replacer dans le contexte,
											c’est l’équivalent de toute la population
des États-Unis,
											du Royaume-Uni
et de l’Allemagne combinés.
											Mais ce n’est pas que
l’échelle du e-commerce,
											c’est la vitesse d’adoption
et l’intégration des écosystèmes.
											La Chine a mis moins de cinq ans
à devenir un pays du commerce connecté
											et c’est surtout grâce à
deux plateformes technologiques :
											Alibaba et Tencent.
											Ils détiennent 90% du e-commerce -
											presque l’ensemble du marché -
											85% des médias sociaux,
											85% du paiement en ligne.
											Ils ont aussi de grandes parts dans le
contenu digital, la vidéo, le streaming,
											la littérature, l’information de voyage,
le jeu vidéo.
											Quand cette énorme base
de consommateurs connectés
											rencontre ces écosystèmes intégrés,
											des réactions chimiques ont lieu.
											Aujourd’hui, la Chine est comme
un énorme laboratoire
											générant toutes sortes d’expérimentations.
											Vous devriez venir en Chine,
											pour y voir un aperçu du futur.
									",How China is changing the future of shopping,Angela Wang,13:38,"china,business,innovation,mobility,social change,future,society,technology,Internet,shopping"
"
","
","
","
",How China is changing the future of shopping,Angela Wang,13:38,"china,business,innovation,mobility,social change,future,society,technology,Internet,shopping"
"
											One of the trends I have seen
concerns the spontaneity of shopping.
											Five years ago, in a fashion study,
											we found that on average,
											a Chinese consumer would be buying
five to eight pairs of shoes.
											This number tripled
to reach about 25 pairs of shoes a year.
											Who would need so many pairs of shoes?
											So I asked them,
""What are the reasons you buy?""
											They told me a list of inspirations:
											blogs, celebrity news,
fashion information.
											But really, for many of them,
there was no particular reason to buy.
											They were just browsing
on their mobile site
											and then buying whatever they saw.
											We have observed the same level
of spontaneity in everything,
											from grocery shopping
to buying insurance products.
											But it is not very difficult
to understand if you think about it.
											A lot of the Chinese consumers
are still very new
											in their middle-class
or upper-middle-class lifestyles,
											with a strong desire
to buy everything new,
											new products, new services.
											And with this integrated ecosystem,
											it is so easy for them to buy,
one click after another.
											However, this new shopping behavior
is creating a lot of challenges
											for those once-dominant businesses.
											The owner of a fashion company
told me that he's so frustrated
											because his customers keep complaining
that his products are not new enough.
											Well, for a fashion company,
really bad comment.
											And he already increased the number
of products in each collection.
											It doesn't seem to work.
											So I told him there's something
more important than that.
											You've got to give your consumer
exactly what they want
											when they still want it.
											And he can learn something
from the online apparel players in China.
											These companies, they collect
real consumer feedback
											from mobile sites, from social media,
											and then their designers
will translate this information
											into product ideas,
											and then send them
to microstudios for production.
											These microstudios are really key
in this overall ecosystem,
											because they take small orders,
											30 garments at a time,
											and they can also make
partially customized pieces.
											The fact that all these production designs
											are done locally,
											the whole process, from transporting
to product on shelf or online
											sometimes takes only three to four days.
											That is super fast,
											and that is highly responsive
to what is in and hot on the market.
											And that is giving enormous headaches
to traditional retailers
											who are only thinking
about a few collections a year.
									","
											Gördüğüm trendlerden biri
alışverişin gelişigüzel oluşuyla ilgili.
											Beş yıl önce, bir moda çalışmasında
											ortalama olarak
											Çinli bir tüketicinin 5 ile 8 çift arası
ayakkabı aldığını gördük.
											Bu oran yılda 25 çift ayakkabı
olarak üçe katlandı.
											Bu kadar ayakkabıya kim ihtiyaç duyar ki?
											''Satın almanızın sebepleri ne?''
diye sordum.
											Bir dizi ilham kaynağından bahsettiler:
											bloglar, ünlüler, moda bilgileri.
											Aslında gerçek şu ki pek çoğu için
hiçbir elle tutulur sebep yoktu.
											Yalnızca mobil sitede geziniyorlardı
											ve ne gördülerse aldılar.
											Bu spontane davranışı
her şeyde gözlemledik,
											market alışverişinden
sigorta ürünlerine kadar uzanıyor.
											Aslında düşündüğünüzde
bunu anlamak o kadar da zor değil.
											Çin tüketicilerin pek çoğu
											orta veya orta üst hayat tarzına
hâlâ çok yeniler,
											her şeyi satın almaya
yönelik güçlü bir istek duyuyorlar;
											yeni ürünler, yeni hizmetler.
											Bu entegre ekosistem ile
											satın almak onlar için çok kolay,
bir kaç tıklamayla her şey tamam.
											Yine de bu yeni alışveriş davranışı
eskiden baskın işletmeler için
											çok fazla zorluk yaratıyor.
											Bir moda şirketinin sahibi
bana müşterilerinin
											ürünler yeterince yeni olmadığı
için şikayet ettiklerini söyledi.
											Bir moda şirketi için
bu oldukça kötü bir yorum.
											Oysa her koleksiyondaki 
ürün sayısını arttırmıştı
											ama işe yaramıyor.
											Ona daha önemli bir şey
olduğunu söyledim.
											Müşterilere tam olarak istedikleri şeyi
											istedikleri an vermeliydi.
											Çin'deki çevrimiçi kıyafet mağazalarından
bir şeyler öğrenebilir.
											Bu şirketler mobil sitelerden
ve sosyal medyadan
											gerçek tüketici geri bildirimi topluyor,
											sonra tasarımcılar bu bilgiyi
											yeni ürün fikirlerine dönüştürüyor
											ve sonra da üretim için
mikro stüdyolara gönderiyorlar.
											Bu mikro stüdyolar
tüm bu ekosistem için kilit öneme sahip
											çünkü küçük siparişleri alıyorlar,
											bir kerede 30 elbise gibi,
											ayrıca kısmen kişiselleştirilmiş
parçalar da yapıyorlar.
											Tüm bu üretim tasarımlarının
											yerel çapta yapılması,
											ulaşımdan çevrimiçi mağazada
yerini alması süreci
											bazen yalnızca üç - dört gün sürüyor.
											Bu süper bir hız.
											Pazarda talebin yoğun olduğu
şeye inanılmaz bir yanıt var.
											Bu da geleneksel perakendeciler
için çok baş ağrıtıcı bir gerçek
											çünkü yılda sadece 
birkaç koleksiyon düşünüyorlar.
									","
											Una de las tendencias que he visto 
es la espontaneidad de las compras.
											Hace cinco años, en un estudio sobre moda,
											hallamos que en promedio,
											un consumidor chino compraba 
cinco a ocho pares de zapatos al año.
											Este número se triplicó hasta llegar 
a unos 25 pares de zapatos al año.
											¿Quién necesitaría 
tantos pares de zapatos?
											Y pregunté: 
""¿Qué razones tienes para comprar?""
											Y me enumeraron varias inspiraciones:
											blogs, noticias de celebridades,
información de moda.
											Pero realmente, para muchos de ellos,
no había una razón particular para comprar.
											Simplemente estaban navegando
un sitio desde el móvil
											y compraban lo que veían.
											Hemos observado el mismo nivel
de espontaneidad en todo,
											desde la compra de comestibles 
hasta la compra de productos de seguros.
											Pero no es muy difícil de entender 
si lo pensamos.
											Muchos de los consumidores chinos 
siguen siendo muy nuevos
											en sus estilos de vida de 
clase media o clase media alta,
											con un fuerte deseo 
de comprar todo lo nuevo,
											nuevos productos, nuevos servicios.
											Y con este ecosistema integrado,
											es muy fácil para ellos comprar,
un clic tras otro.
											Sin embargo, este nuevo comportamiento 
de compra supone muchos desafíos
											para aquellos negocios 
que antes dominaban.
											El dueño de una compañía de moda 
me dijo que está muy frustrado
											porque sus clientes se quejan de que sus 
productos no son suficientemente nuevos.
											Para una compañía de moda, 
realmente es un mal comentario.
											Y ya aumentó la cantidad 
de productos en cada colección.
											No parece funcionar.
											Entonces le dije que hay algo 
más importante que eso.
											Tienes que darle a tu consumidor 
exactamente lo que quiere
											cuando todavía lo quieren.
											Y él puede aprender algo de 
los vendedores de ropa en línea en China.
											Estas empresas, recogen comentarios 
reales de los consumidores
											desde sitios móviles, 
desde redes sociales,
											y luego sus diseñadores 
traducen esta información
											en ideas de productos,
											y luego lo envían a microempresas
para producción.
											Estas microempresas son realmente 
clave en este ecosistema general,
											porque toman pequeños pedidos,
											30 prendas a la vez,
											y también pueden hacer piezas 
parcialmente personalizadas.
											El hecho de que todos 
estos diseños de producción
											se hacen localmente
											todo el proceso, desde el transporte 
hasta el producto en estante o en línea
											a veces lleva solo de tres a cuatro días.
											Eso es súper rápido,
											y eso es altamente receptivo a lo 
que está adentro y de moda en el mercado.
											Y eso está dando enormes dolores 
de cabeza a los minoristas tradicionales
											que solo están pensando 
en unas pocas colecciones al año.
									","
											Une des tendances que j’ai observées
porte sur la spontanéité du shopping.
											Il y a 5 ans,
dans une étude sur la mode,
											on a découvert qu’en moyenne,
											un consommateur chinois achetait
de cinq à huit paires de chaussures.
											Ce nombre a triplé
pour atteindre environ 25 paires par an.
											Qui aurait besoin d’autant de chaussures ?
											Je leur ai demandé :
« Pour quelles raisons achetez-vous ? »
											Ils m’ont donné une liste d'influences :
											les blogs, l’actualité people,
l’actualité de la mode.
											Mais, pour beaucoup, il n’y avait pas
de raison particulière d’acheter.
											Ils étaient en train de naviguer
sur leur mobile
											et d’acheter tout ce qu’ils voyaient.
											On a observé le même niveau
de spontanéité partout,
											des achats alimentaires
à ceux des produits d’assurance.
											Mais ce n’est pas très difficile
à comprendre si on y pense.
											Pour beaucoup de consommateurs chinois,
c’est très nouveau
											d’avoir un mode de vie de classe moyenne
ou de classe moyenne aisée.
											Ils ont un fort désir
d’acheter tout ce qui est nouveau,
											de nouveaux produits et services.
											Dans cet écosystème intégré,
											c’est tellement facile pour eux d’acheter,
un clic après l’autre.
											Cependant, ce nouveau comportement d’achat
crée beaucoup de défis
											pour les entreprises autrefois dominantes.
											Le propriétaire d’une entreprise de mode
m’a dit être très frustré
											car ses clients se plaignent toujours que
ses produits ne sont pas assez nouveaux.
											Pour une entreprise de mode,
c'est un mauvais commentaire.
											Il avait déjà augmenté le nombre
de produits dans chaque collection.
											Ça ne semble pas marcher.
											Je lui ai dit qu’il y a quelque chose
d’encore plus important.
											Il faut donner à votre client
exactement ce qu’il veut
											quand il le veut encore.
											Il peut apprendre
des acteurs de l'habillement en Chine.
											Ces entreprises collectent
les réactions réelles des clients
											depuis les app mobiles
et les médias sociaux.
											Puis leurs designers
traduisent cette information
											en idées de produits
											et ils les envoient
à des micro-studios de production.
											Ces micro-studios sont vraiment essentiels
pour l’écosystème global,
											car ils prennent des petites commandes,
											30 vêtements à chaque fois
											et ils peuvent aussi faire
des pièces partiellement customisées.
											Comme tous ces designs de production
											sont faits localement,
											le processus complet, du transport,
à un produit en boutique ou en ligne
											prend parfois seulement
trois ou quatre jours.
											C’est super rapide
											et très réactif par rapport
à ce qui est à la mode sur le marché.
											Ça donne d’énormes maux de têtes
aux distributeurs traditionnels
											qui conçoivent seulement
quelques collections dans l’année.
									",How China is changing the future of shopping,Angela Wang,13:38,"china,business,innovation,mobility,social change,future,society,technology,Internet,shopping"
"
","
","
","
",How China is changing the future of shopping,Angela Wang,13:38,"china,business,innovation,mobility,social change,future,society,technology,Internet,shopping"
"
											Then there's a consumer's need
for ultraconvenience.
											A couple of months ago,
I was shopping with a friend in Tokyo.
											We were in the store,
											and there were three to four people
standing in front of us
											at the checkout counter.
											Pretty normal, right?
											But both of us dropped our selection
											and walked away.
											This is how impatient we have become.
											Delivering ultraconvenience
is not just something nice to have.
											It is crucial to make sure
your consumer actually buys.
											And in China, we have learned
											that convenience is really the glue
that will make online shopping
											a behavior and a habit that sticks.
											It is sometimes more effective
than a loyalty program alone.
											Take Hema.
											It's a retail grocery concept
developed by Alibaba.
											They deliver a full basket of products
											from 4,000 SKUs to your doorstep
											within 30 minutes.
											What is amazing is that they deliver
literally everything:
											fruits, vegetables, of course.
											They also deliver live fish
											and also live Alaska king crab.
											Like my friend once told me,
											""It's really my dream coming true.
											Finally, I can impress my mother-in-law
											when she comes to visit me
for dinner unexpectedly.""
									","
											Bir de ultra uygunluk için
tüketici ihtiyacı söz konusu.
											Birkaç ay önce Tokyo'da
bir arkadaşımla alışverişteydim.
											Mağazadaydık
											ve önümüzde kasada bekleyen
											üç - dört kişi vardı.
											Çok normal, değil mi?
											Ama ikimiz de elimizdekileri bıraktık
											ve mekanı terk ettik.
											Bu ne kadar sabırsız olduğumuzun örneği.
											Ultra uygunluk sağlamak
sadece sahip olması güzel bir şey değil.
											Müşterinizin satın alımı
gerçekleştirmesi çok önemli.
											Çin'de şunu öğrendik ki
											uygunluk konusu
alışverişi kalıcı bir davranış yapacak
											asıl gerçek etken.
											Bazen tek başına bir sadık müşteri
programından çok daha etkili.
											Hema örneğine bakalım.
											Alibaba tarafından geliştirilen
perakende bir market konsepti.
											Yanlızca 30 dakika içinde
											bir sepet dolusu şeyi
en az 4.000 ürünlü bir stoktan
											kapınıza kadar getiriyorlar.
											Harika olan şey ise
her şeyin teslimatını yapıyor olmaları;
											meyveler ve sebzeler tabii ki.
											Canlı balık da getiriyorlar,
											canlı Alaska kral yengeci de.
											Arkadaşım bir keresinde bana:
											''Hayalim gerçek oluyor.
											Artık kayınvalidem ansızın yemeğe gelirse
											onu etkilemeyi başarabilirim.'' demişti.
									","
											Luego hay una necesidad 
del consumidor de ultraconveniencia.
											Hace un par de meses, estaba 
de compras con un amigo en Tokio.
											Estábamos en la tienda,
											y había tres o cuatro personas 
paradas frente a nosotros
											en el mostrador de caja.
											Bastante normal, ¿verdad?
											Pero ambos dejamos caer nuestra selección
											y nos alejamos.
											Así de impacientes nos hemos vuelto.
											La ultraconveniencia 
no es solo algo agradable a ofrecer.
											Es crucial asegurarse de que 
su consumidor realmente compre.
											Y en China, hemos aprendido
											que esa conveniencia es realmente 
lo que atraerá compras en línea
											un comportamiento 
y un hábito que se adhiere.
											A veces es más efectivo 
que solo un programa de lealtad.
											Por ejemplo, Hema.
											Es un concepto de tienda 
minorista desarrollado por Alibaba.
											Entregan una canasta completa de productos
											unos 4000 productos hasta su puerta
											en 30 minutos.
											Lo sorprendente es que 
entregan literalmente todo:
											frutas, vegetales, por supuesto.
											También entregan peces vivos
											y también el cangrejo 
real vivo de Alaska.
											Como mi amigo una vez me dijo,
											""Es realmente mi sueño hecho realidad.
											Finalmente, puedo impresionar a mi suegra
											cuando viene a visitarme 
para cenar de improviso"".
									","
											Ainsi, il y a un besoin du consommateur
pour le confort extrême.
											Il y a quelques mois, je faisais
les magasins avec une amie à Tokyo.
											On était dans un magasin
											et il y avait trois ou quatre personnes
devant nous
											à la caisse.
											Plutôt normal, pas vrai ?
											Mais on a tous les deux abandonné
notre sélection
											et on est partis.
											Voici à quel point
on est devenus impatients.
											Apporter l'ultra-confort n'est pas
qu'un atout cosmétique.
											C'est crucial pour s'assurer que
votre client achète vraiment.
											En Chine, nous avons appris
											que le confort est vraiment la colle
qui fera du shopping en ligne
											un comportement et une habitude
qui persistera.
											C'est parfois plus efficace
qu'un programme de fidélité tout seul.
											Prenez Hema.
											C'est un concept d'épicerie de détail
développé par Alibaba.
											Ils livrent un panier complet de produits
											depuis 4 000 stocks jusqu'à votre porte
											en 30 minutes.
											Ce qui est incroyable, c'est qu'ils
livrent pratiquement de tout :
											des fruits, des légumes bien sûr.
											Mais aussi du poisson frais
											et des crabes royaux d'Alaska vivants.
											Comme me le disait une amie une fois :
											« Mon rêve devient réalité.
											Finalement, je peux impressionner
ma belle-mère
											quand elle me rend visite
pour dîner à l'improviste. »
									",How China is changing the future of shopping,Angela Wang,13:38,"china,business,innovation,mobility,social change,future,society,technology,Internet,shopping"
