en,es,fr,tr,title,speaker,duration,tags
"
","
","
","
","A healthy economy should be designed to thrive, not grow",Kate Raworth,15:53,"economics,climate change,infrastructure,future,sustainability,society,social change,history,biosphere,nature,natural resources,community,global issues,pollution"
"
											Have you ever watched
a baby learning to crawl?
											Because as any
parent knows, it's gripping.
											First, they wriggle about on the floor,
											usually backwards,
											but then they drag themselves forwards,
											and then they pull themselves up to stand,
											and we all clap.
											And that simple motion
of forwards and upwards,
											it's the most basic direction
of progress we humans recognize.
									","
											¿Han visto alguna vez
a un bebé aprendiendo a gatear?
											Porque como cualquier
padre sabe, es fascinante.
											Primero, se deslizan por el suelo,
											generalmente hacia atrás,
											pero luego se arrastran hacia adelante,
											y luego se levantan para ponerse de pie,
											y todos aplaudimos.
											Y ese movimiento simple
hacia delante y hacia arriba,
											es la dirección más básica de progreso 
que reconocemos los humanos.
									","
											Avez-vous déjà observé
un bébé apprenant à ramper ?
											Tout parent le sait, c'est captivant.
											Il commence par se tortiller sur le sol,
											en général en arrière,
											puis il se traîne vers l'avant,
											il se hisse debout
											et nous applaudissons tous.
											Ce simple mouvement
vers l'avant et le haut,
											c'est la direction la plus basique de
progrès que nous, humains, reconnaissons.
									","
											Bir bebeği emeklemeyi
öğrenirken izlediniz mi?
											Ebeveylerin bildiği üzere
bu süreç heyecan verici.
											Önce yerde kıvranırlar,
											genellikle geriye doğru
											ama sonra kendilerini ileriye itip
											ayağa kalkarlar,
											sonra biz de alkışlarız.
											Bu basit ileriye ve yukarıya olan hareket,
											biz insanların bildiği
en basit ilerleme yönü.
									","A healthy economy should be designed to thrive, not grow",Kate Raworth,15:53,"economics,climate change,infrastructure,future,sustainability,society,social change,history,biosphere,nature,natural resources,community,global issues,pollution"
"
","
","
","
","A healthy economy should be designed to thrive, not grow",Kate Raworth,15:53,"economics,climate change,infrastructure,future,sustainability,society,social change,history,biosphere,nature,natural resources,community,global issues,pollution"
"
											We tell it in our story
of evolution as well,
											from our lolloping ancestors
to Homo erectus, finally upright,
											to Homo sapiens, depicted, always a man,
											always mid-stride.
									","
											Lo contamos en nuestra historia
de evolución también,
											desde nuestros antepasados 
con andares de pato
											hasta el Homo erectus, ya verticales,
											hasta el Homo sapiens, representado, 
siempre como un hombre,
											siempre a media zancada.
									","
											Nous la racontons
dans l'histoire de l'évolution,
											de nos ancêtres marchant lourdement
à Homo erectus, enfin debout,
											à Homo sapiens représenté
comme étant toujours un homme,
											toujours en train d'avancer.
									","
											Evrim hikâyemizde de bunun yeri var.
											Avare dolaşan atalarımızdan
sonunda ayağa kalkan Homo erectusa,
											sonra evrimin ortasında yer alan
											ve nedense hep erkek olarak
resmedilen Homo sapiense.
									","A healthy economy should be designed to thrive, not grow",Kate Raworth,15:53,"economics,climate change,infrastructure,future,sustainability,society,social change,history,biosphere,nature,natural resources,community,global issues,pollution"
"
","
","
","
","A healthy economy should be designed to thrive, not grow",Kate Raworth,15:53,"economics,climate change,infrastructure,future,sustainability,society,social change,history,biosphere,nature,natural resources,community,global issues,pollution"
"
											So no wonder we so readily believe
											that economic progress
will take this very same shape,
											this ever-rising line of growth.
											It's time to think again,
											to reimagine the shape of progress,
											because today, we have economies
											that need to grow,
whether or not they make us thrive,
											and what we need,
especially in the richest countries,
											are economies that make us thrive
											whether or not they grow.
											Yes, it's a little flippant word
											hiding a profound shift in mindset,
											but I believe this is the shift
we need to make
											if we, humanity, are going to thrive
here together this century.
									","
											Así que no es tan extraño 
que creamos fácilmente
											que el progreso económico
tendrá esta misma forma,
											esta línea de crecimiento 
en constante aumento.
											Es hora de pensar de nuevo,
											de volver a imaginar 
la forma del progreso,
											porque hoy, tenemos economías
											que necesitan crecer,
nos hagan o no prosperar,
											y necesitamos especialmente 
en los países más ricos,
											economías que nos hagan prosperar
											crezcan o no.
											Sí, es un discurso un poco frívolo
											que oculta un cambio profundo 
de mentalidad,
											pero creo que este es el cambio
que tenemos que hacer
											si nosotros, la humanidad,
											vamos a progresar juntos este siglo.
									","
											Pas étonnant que nous croyions volontiers
											que le progrès économique
prendra cette forme-là,
											cette ligne de croissance
toujours en hausse.
											Il est temps de repenser cela,
											de ré-imaginer la forme du progrès
											parce qu'aujourd'hui,
nous avons des économies
											qui ont besoin de croître,
que cela nous fasse nous épanouir ou pas
											et ce dont nous avons besoin,
surtout dans les pays les plus riches,
											ce sont des économies
qui nous font nous épanouir
											qu'elles soient en croissance ou pas.
											Oui, c'est un mot un peu léger
											qui cache un profond
changement de mentalité,
											mais c'est le changement
que nous devons entreprendre
											si nous, l'humanité, voulons nous épanouir
ici et ensemble durant ce siècle.
									","
											Bu yüzden ekonomik ilerlemenin de
											tıpkı evrim gibi sürekli 
yükselen bir büyüme çizgisine
											sahip olacağına inanmaya hazırız.
											Fakat artık tekrar düşünüp
											ilerlemenin şeklini yeniden çizme zamanı.
											Çünkü günümüzde
bizi refaha ulaştırmasalar bile
											sürekli büyüme ihtiyacı duyan 
ekonomiler var.
											Bize lazım olan ise, 
özellikle en gelişmiş ülkelerde,
											büyüsün veya büyümesin,
											bizi zenginleştirecek ekonomiler.
											Kulağa biraz ciddiyetsiz gelen bu kelime,
											içinde ciddi bir 
zihniyet değişikliği barındırıyor.
											İnsanlık olarak bu yüzyılda 
birlikte zenginleşmek istiyorsak
											bence bu değişikliğe gitmemiz şart.
									","A healthy economy should be designed to thrive, not grow",Kate Raworth,15:53,"economics,climate change,infrastructure,future,sustainability,society,social change,history,biosphere,nature,natural resources,community,global issues,pollution"
"
","
","
","
","A healthy economy should be designed to thrive, not grow",Kate Raworth,15:53,"economics,climate change,infrastructure,future,sustainability,society,social change,history,biosphere,nature,natural resources,community,global issues,pollution"
"
											So where did this obsession
with growth come from?
											Well, GDP, gross domestic product,
											it's just the total cost
of goods and services
											sold in an economy in a year.
											It was invented in the 1930s,
											but it very soon became
the overriding goal of policymaking,
											so much so that even today,
in the richest of countries,
											governments think that the solution
to their economic problems
											lies in more growth.
									","
											Entonces, ¿de dónde viene 
esta obsesión por el crecimiento?
											Bueno, el PIB, producto interno bruto,
											es solo el costo total
de los bienes y servicios
											vendidos en una economía en un año.
											Fue inventado en los años 30,
											pero muy pronto se convirtió en la meta 
primordial en la creación de políticas,
											tanto que incluso hoy en día,
en los países más ricos,
											los gobiernos piensan que la solución
a sus problemas económicos
											radica en un mayor crecimiento.
									","
											D'où vient cette obsession
avec la croissance ?
											Le PIB, le produit intérieur brut,
											ce n'est que le total du coût
des biens et services
											vendus dans une économie en un an.
											Il a été inventé vers 1930
											mais est vite devenu
l'objectif primordial en politique,
											tant et si bien que même aujourd'hui,
dans les pays les plus riches,
											les gouvernements pensent que la solution
aux problèmes économiques
											réside dans plus de croissance.
									","
											Peki bu büyüme takıntısı
nereden geliyor?
											Gayri safi yurtiçi hasıla,
											bir ekonomide bir yıl içinde satılan
mal ve hizmetlerin
											toplam maliyeti anlamına gelir.
											1930'larda çıkmış bu kavram,
											çok kısa sürede politika geliştirmenin 
temel hedefi hâline gelmiştir.
											O kadar ki bugün bile
en gelişmiş ülkelerde,
											hükûmetler ekonomik
sorunlarının çözümünün,
											daha fazla büyüme olduğuna inanırlar.
									","A healthy economy should be designed to thrive, not grow",Kate Raworth,15:53,"economics,climate change,infrastructure,future,sustainability,society,social change,history,biosphere,nature,natural resources,community,global issues,pollution"
"
","
","
","
","A healthy economy should be designed to thrive, not grow",Kate Raworth,15:53,"economics,climate change,infrastructure,future,sustainability,society,social change,history,biosphere,nature,natural resources,community,global issues,pollution"
"
											Just how that happened
											is best told through
the 1960 classic by W.W. Rostow.
											I love it so much,
I have a first-edition copy.
											""The Stages of Economic Growth:
A Non-Communist Manifesto.""
									","
											Cómo sucedió eso
											nos lo cuenta W. W. Rostow
en su clásico de 1960.
											Me encantó, tengo un ejemplar 
de la primera edición.
											""Las etapas del crecimiento económico:
Un manifiesto no comunista"".
									","
											Comment cela est arrivé
											est mieux raconté à travers
le classique de 1960 de W.W. Rostow.
											Je l'aime tellement,
j'ai un exemplaire original.
											« Les étapes de la croissance économique :
un manifeste non communiste ».
									","
											Bunun duruma nasıl
gelindiğinin en iyi cevabını
											1960 tarihli klasik
eserinde W.W. Rostow veriyor.
											Bu kitabı çok severim. 
İlk baskısından bende var.
											""İktisadî Gelişmenin Merhaleleri:
Komünist Olmayan Bir Manifesto.""
									","A healthy economy should be designed to thrive, not grow",Kate Raworth,15:53,"economics,climate change,infrastructure,future,sustainability,society,social change,history,biosphere,nature,natural resources,community,global issues,pollution"
