en,es,title,speaker,duration,tags
"
","
",The thrilling potential for off-grid solar energy,Amar Inamdar,14:28,"Africa,electricity,energy,global development,innovation,potential,society,sustainability,technology"
"
											There's something
really incredible happening.
											So there's over a billion people
											who have no access to energy
whatsoever across the world,
											620 million of them here in Africa.
											It costs about 1,500 dollars to connect
each household up to the grid.
											If you are going to wait for it,
it takes about nine years, on average,
											and that feels like a lifetime
when you're trying to make that happen.
											That's kind of unbelievable,
											and it's also unacceptable.
											So let's do something about it.
									","
											Está pasando algo realmente increíble...
											Hay más de mil millones
de personas en el mundo...
											que no tienen acceso
a ningún tipo de energía;
											620 millones se encuentran aquí en África.
											Cuesta alrededor de 1500 dólares
conectar cada hogar a la red.
											Pare el que está esperando
son nueve años, en promedio,
											y parece una vida cuando estás
tratando de hacerlo realidad.
											Es prácticamente increíble,
											y también es inaceptable.
											Así que hagamos algo.
									",The thrilling potential for off-grid solar energy,Amar Inamdar,14:28,"Africa,electricity,energy,global development,innovation,potential,society,sustainability,technology"
"
","
",The thrilling potential for off-grid solar energy,Amar Inamdar,14:28,"Africa,electricity,energy,global development,innovation,potential,society,sustainability,technology"
"
											The lightbulb comes from this idea
that you have an energy system
											that's made up of the ideas of Tesla
											and the ideas of Thomas Edison.
											There was an evolution that said
it's not just about the lightbulb,
											it's about the whole system,
											the whole energy system
that goes with that lightbulb,
											and what happened in that gilded age
											was the creation of an industrial system
											that every country around the world
has now started to emulate.
											So to get to the appliances,
you need to have power stations.
											From power stations,
you need to have infrastructure,
											and that infrastructure takes you
to the point of having electricity,
											and you get to the lightbulbs
and the appliances
											that we all take for granted.
									","
											La bombilla eléctrica viene de esta idea
de que hay un sistema de energía
											construido a partir de las ideas de Tesla
											y las ideas de Thomas Edison.
											Hubo una evolución que planteó
que no se trata solo de la bombilla,
											se trata del sistema,
											todo el sistema de energía
que acompaña esa bombilla,
											y el resultado de esa edad dorada
											fue la creación de un sistema industrial
											que todos los países del mundo
ahora han empezado a imitar.
											Para llegar a los aparatos,
se necesitan centrales eléctricas,
											de las centrales parte la infraestructura,
											y esa infraestructura
distribuye la electricidad,
											y alimenta las bombillas y los aparatos
a los que estamos acostumbrados.
									",The thrilling potential for off-grid solar energy,Amar Inamdar,14:28,"Africa,electricity,energy,global development,innovation,potential,society,sustainability,technology"
"
","
",The thrilling potential for off-grid solar energy,Amar Inamdar,14:28,"Africa,electricity,energy,global development,innovation,potential,society,sustainability,technology"
"
											But the amazing thing, in a way,
is that there's a revolution happening
											in the villages and towns
all around us here in East Africa.
											And the revolution is an echo
of the cell phone revolution.
											It's wireless,
											and that revolution is about solar
and it's about distributed solar.
											Photons are wireless,
											they fall on every rooftop,
											and they generate enough power
to be sufficient for every household need.
									","
											Pero lo asombroso, de alguna manera,
es que está ocurriendo una revolución
											en los pueblos y ciudades
aquí en África Oriental.
											Una revolución que es un eco
de la revolución de la telefonía celular.
											Es inalámbrica,
											y es una revolución sobre energía solar
y sobre energía solar distribuida.
											Los fotones son inalámbricos,
caen sobre todos los techos,
											y generan energía suficiente para
abastecer todas las necesidades del hogar.
									",The thrilling potential for off-grid solar energy,Amar Inamdar,14:28,"Africa,electricity,energy,global development,innovation,potential,society,sustainability,technology"
"
","
",The thrilling potential for off-grid solar energy,Amar Inamdar,14:28,"Africa,electricity,energy,global development,innovation,potential,society,sustainability,technology"
"
											So that's an incredible thing.
											There's also a problem with it.
											Up until now, the technology
hasn't been there to make it happen,
											and the mindset has been
that we have to have the grid
											to provide industrial growth
											and let countries develop
and create jobs and industrialize.
											So we've gotten ourselves to the point
											where actually the costs
of building these grids
											and following that pattern of development
											are really unsustainable.
											If you add up the deficits
that all of the utilities run in Africa,
											sub-Saharan Africa,
											you get to a number
of 21 billion dollars every year
											to maintain that system and keep it going.
											So an extraordinary amount of resources
											that's been put in to creating a system
											that ultimately we will have
to wait a very long time for,
											and when it comes,
											it often doesn't come
with sufficient robustness
											to allow us to go down
that path to development.
											So what a shame.
									","
											Es una cosa increíble,
											pero también tiene un problema.
											Hasta ahora, no existía la tecnología
para hacerlo realidad,
											y la mentalidad siempre ha sido
que tenemos que tener la red
											para proveer crecimiento industrial
											y que los países se desarrollen
y creen trabajos y se industrialicen.
											Y así llegamos a un punto
											en el que, en realidad,
los costos de construir estas redes
											y seguir ese patrón de desarrollo
											son realmente insostenibles.
											Si sumamos el déficit de todas
las compañías de servicios en África,
											África subsahariana,
											llegamos a un total de
USD 21 mil millones por año
											para mantener ese sistema.
											O sea que se hemos invertido una cantidad
extraordinaria de recursos en un sistema
											por el que vamos a tener
que esperar mucho tiempo,
											y cuando llega,
											a menudo no es lo suficientemente robusto
											como para permitirnos desarrollarlo.
											Así que es una pena.
									",The thrilling potential for off-grid solar energy,Amar Inamdar,14:28,"Africa,electricity,energy,global development,innovation,potential,society,sustainability,technology"
"
","
",The thrilling potential for off-grid solar energy,Amar Inamdar,14:28,"Africa,electricity,energy,global development,innovation,potential,society,sustainability,technology"
"
											But here's what's happening,
											and here's the opportunity that I think
we should all get excited about.
											So there's a group of companies
											that have been chipping away
at this problem over the last 10 years,
											and this group of companies
											have recognized the reality
that there's a great big nuclear reactor
											up there in the sky,
											and that Africa is more endowed
with that solar power
											that comes from the sky, the sun,
											than almost any other continent.
											So the opportunity has come
to convert some of that solar power,
											wireless power, into energy
at the household level.
									","
											Pero esto es lo que está pasando,
											y aquí está la oportunidad que yo creo
que debería entusiasmarnos.
											Hay un grupo de empresas
											que ha estado atacando este problema
durante los últimos diez años.
											Este grupo de empresas
											se dio cuenta de que hay un enorme
reactor nuclear ahí arriba en el cielo
											y que África está más dotada de esa
energía solar que viene del cielo,
											tiene más sol,
											que casi cualquier otro continente.
											Entonces llegó la oportunidad
de convertir parte de esa energía solar
											energía inalámbrica, en energía
distribuida a nivel de los hogares.
									",The thrilling potential for off-grid solar energy,Amar Inamdar,14:28,"Africa,electricity,energy,global development,innovation,potential,society,sustainability,technology"
