en,fr,tr,title,speaker,duration,tags
"
","
","
",The mathematician who cracked Wall Street,Jim Simons,23:03,"human origins,investment,math,philanthropy,physics"
"
											Chris Anderson: You were something
of a mathematical phenom.
											You had already taught at Harvard
and MIT at a young age.
											And then the NSA came calling.
											What was that about?
									","
											Chris Anderson : Vous étiez un genre
de génie mathématique.
											Très jeune, vous avez enseigné
à Harvard et au MIT.
											Puis la NSA a fait appel à vous.
											C'était à quel sujet ?
									","
											Chris Anderson: Bir tür
matematik fenomeniydiniz.
											Genç yaşta Harvard'da
ve MIT'de ders vermiştiniz.
											Sonra NSA'den teklif geldi.
											Bu neyle ilgiliydi?
									",The mathematician who cracked Wall Street,Jim Simons,23:03,"human origins,investment,math,philanthropy,physics"
"
","
","
",The mathematician who cracked Wall Street,Jim Simons,23:03,"human origins,investment,math,philanthropy,physics"
"
											Jim Simons: Well the NSA —
that's the National Security Agency —
											they didn't exactly come calling.
											They had an operation at Princeton,
where they hired mathematicians
											to attack secret codes
and stuff like that.
											And I knew that existed.
											And they had a very good policy,
											because you could do half your time
at your own mathematics,
											and at least half your time
working on their stuff.
											And they paid a lot.
											So that was an irresistible pull.
											So, I went there.
									","
											Jim Simons : Eh bien la NSA —
c'est l'Agence Nationale de Sécurité —
											ils n'ont pas exactement
fait appel à moi.
											Ils avaient une opération à Princeton
											pour laquelle ils embauchaient
des mathématiciens
											pour attaquer des codes secrets
et ce genre de choses.
											Et ils connaissaient mon existence.
											Ils avaient une très bonne politique,
											car, la moitié du temps, nous faisions
nos propres mathématiques,
											et la moitié du temps nous le passions
à travailler sur leurs projets.
											Et ils nous payaient cher.
											C'était une proposition
à laquelle nous ne pouvions pas résister.
											Donc j'y suis allé.
									","
											Jim Simons: NSA — yani
Ulusal Güvenlik Ajansı —
											aslında tam olarak çağırmadılar.
											Princeton'da, gizli kodları ve
benzeri şeyleri kırmaları için
											matematikçileri işe aldıkları
bir operasyonları vardı.
											Bunun varlığını biliyordum.
											Güzel bir politikaları vardı,
											çünkü vaktimizin yarısını
kendi matematiğimize
											ve en az diğer yarısını da onların
işlerine ayırabiliyorduk.
											Çok da para ödüyorlardı.
											Yani karşı konulamaz bir işti.
											Ben de oraya gittim.
									",The mathematician who cracked Wall Street,Jim Simons,23:03,"human origins,investment,math,philanthropy,physics"
"
","
","
",The mathematician who cracked Wall Street,Jim Simons,23:03,"human origins,investment,math,philanthropy,physics"
"
											CA: You were a code-cracker.
									","
											CA : Vous étiez un craqueur de codes.
									","
											CA: Bir kod-kırıcısıydınız.
									",The mathematician who cracked Wall Street,Jim Simons,23:03,"human origins,investment,math,philanthropy,physics"
"
","
","
",The mathematician who cracked Wall Street,Jim Simons,23:03,"human origins,investment,math,philanthropy,physics"
"
											JS: I was.
									","
											JS : Oui.
									","
											JS: Evet öyleydim.
									",The mathematician who cracked Wall Street,Jim Simons,23:03,"human origins,investment,math,philanthropy,physics"
"
","
","
",The mathematician who cracked Wall Street,Jim Simons,23:03,"human origins,investment,math,philanthropy,physics"
"
											CA: Until you got fired.
									","
											CA : Jusqu'à ce que vous soyez viré.
									","
											CA: Kovulana kadar.
									",The mathematician who cracked Wall Street,Jim Simons,23:03,"human origins,investment,math,philanthropy,physics"
