en,es,pt,tr,title,speaker,duration,tags
"
","
","
","
",Why gender equality is good for everyone — men included,Michael Kimmel,15:58,"activism,gender,inequality,women,gender equality"
"
											I'm here to recruit men
to support gender equality.
									","
											Estoy aquí para reclutar a hombres
que apoyen la igualdad de género.
									","
											Venho aqui para recrutar homens 
para apoiarem a igualdade dos sexos.
									","
											Cinsiyet eşitliğine destek veren
erkeklere yardımcı olmak için buradayım.
									",Why gender equality is good for everyone — men included,Michael Kimmel,15:58,"activism,gender,inequality,women,gender equality"
"
","
","
","
",Why gender equality is good for everyone — men included,Michael Kimmel,15:58,"activism,gender,inequality,women,gender equality"
"
											(Cheers)
									","
											(Gracias)
									","
											(Vivas)
									","
											(Alkışlar)
									",Why gender equality is good for everyone — men included,Michael Kimmel,15:58,"activism,gender,inequality,women,gender equality"
"
","
","
","
",Why gender equality is good for everyone — men included,Michael Kimmel,15:58,"activism,gender,inequality,women,gender equality"
"
											Wait, wait. What?
											What do men have to do
with gender equality?
											Gender equality is about women, right?
											I mean, the word gender is about women.
											Actually, I'm even here speaking
as a middle class white man.
									","
											Esperen, esperen, ¿qué?
											¿Qué tienen que ver los hombres
con la igualdad de género?
											¿Es una cosa de mujeres, no?
											Quiero decir, la palabra
""género"" va de mujeres.
											En realidad, estoy hablando como 
un hombre blanco de clase media.
									","
											Esperem, esperem. Porquê?
											O que é que os homens têm a ver
com a igualdade dos sexos?
											A igualdade dos sexos 
tem a ver com as mulheres, não é?
											A palavra ""sexo"" refere-se a mulheres.
									","
											Durun, durun. Ne?
											Erkeklerin cinsiyet eşitliği 
ile ne ilgileri var ki?
											Cinsiyet eşitliği kadınlarla ilgilidir,
değil mi?
											Yani, cinsiyet kelimesi 
kadınlarla ilgilidir.
											Aslında burada orta sınıftan 
beyaz bir adam olarak konuşuyorum.
									",Why gender equality is good for everyone — men included,Michael Kimmel,15:58,"activism,gender,inequality,women,gender equality"
"
","
","
","
",Why gender equality is good for everyone — men included,Michael Kimmel,15:58,"activism,gender,inequality,women,gender equality"
"
											Now, I wasn't always
a middle class white man.
											It all happened for me about 30 years ago
when I was in graduate school,
											and a bunch of us graduate students
got together one day,
											and we said, you know,
there's an explosion
											of writing and thinking
in feminist theory,
											but there's no courses yet.
											So we did what graduate students
typically do in a situation like that.
											We said, OK, let's have a study group.
											We'll read a text, we'll talk about it,
											we'll have a potluck dinner.
									","
											Pero no siempre fui un hombre
blanco de clase media.
											Todo sucedió hace 30 años,
cuando estaba en la universidad
											un grupo de estudiantes salimos
juntos un día y comentamos,
											Hay toda una explosión de debates,
teorías y escritos feministas,
											pero ningún curso todavía.
											E hicimos lo que un grupo
de estudiantes haría en esa situación
											""Vale, vamos a crear un seminario"".
											""Leeremos un libro para comentarlo luego"".
											""¡Será un gran banquete!""
									","
											Eu estou aqui a falar 
enquanto homem branco da classe média.
											Mas nem sempre fui um branco
da classe média.
									","
											Hep orta sınıftan beyaz bir adam değildim.
											Her şey 30 yıl kadar önce 
yüksekokuldayken başıma geldi.
											Bir grup yüksekokul öğrencisi
bir gün bir araya geldik ve dedik ki,
											bilirsiniz feminist teorisi hakkında
											yazma ve düşünme patlaması vardı
											ama henüz kursları yoktu.
											Biz de bu durumdaki öğrencilerinin 
genellikle yaptıkları şeyi yaptık.
											Dedik ki, tamam hadi 
bir çalışma grubu oluşturalım.
											Bir metin okuyup, 
onun hakkında konuşacağız.
											Altın günü gibi olacak.
									",Why gender equality is good for everyone — men included,Michael Kimmel,15:58,"activism,gender,inequality,women,gender equality"
"
","
","
","
",Why gender equality is good for everyone — men included,Michael Kimmel,15:58,"activism,gender,inequality,women,gender equality"
"
											(Laughter)
									","
											(Risas)
									","
											Tudo aconteceu há 30 anos,
quando estava a acabar o secundário.
											Um dia juntámos um grupo de alunos
e dissemos:
											""Há uma grande abundância de escritos
											""e de pensamentos na teoria feminista,
											""mas ainda não existe nenhum curso"".
											Então fizemos o que os estudantes
normalmente fazem em situações destas.
											""Vamos arranjar um grupo de estudos"".
											Lemos um texto, falamos sobre isso,
											e depois fazemos uma festa à americana.
											(Risos)
											Juntávamo-nos todas as semanas,
eram 11 mulheres e eu.
											(Risos)
									","
											(Kahkahalar)
									",Why gender equality is good for everyone — men included,Michael Kimmel,15:58,"activism,gender,inequality,women,gender equality"
"
","
","
","
",Why gender equality is good for everyone — men included,Michael Kimmel,15:58,"activism,gender,inequality,women,gender equality"
"
											So every week,
11 women and me got together.
									","
											De modo que cada semana
me reunía con 11 mujeres.
									","
											Líamos um texto sobre teoria feminista
e conversávamos sobre isso.
									","
											Böylece her hafta toplandık,
11 kadın ve ben.
									",Why gender equality is good for everyone — men included,Michael Kimmel,15:58,"activism,gender,inequality,women,gender equality"
"
","
","
","
",Why gender equality is good for everyone — men included,Michael Kimmel,15:58,"activism,gender,inequality,women,gender equality"
"
											(Laughter)
									","
											(Risas)
									","
											Durante uma das nossas conversas,
									","
											(Kahkahalar)
									",Why gender equality is good for everyone — men included,Michael Kimmel,15:58,"activism,gender,inequality,women,gender equality"
"
","
","
","
",Why gender equality is good for everyone — men included,Michael Kimmel,15:58,"activism,gender,inequality,women,gender equality"
"
											We would read some text in feminist theory
and have a conversation about it.
											And during one of our conversations,
											I witnessed an interaction
that changed my life forever.
											It was a conversation between two women.
											One of the women was white,
and one was black.
											And the white woman said —
											this is going to sound
very anachronistic now —
											the white woman said, ""All women
face the same oppression as women.
											All women are similarly
situated in patriarchy,
											and therefore all women have a kind
of intuitive solidarity or sisterhood.""
											And the black woman said,
""I'm not so sure.
											Let me ask you a question.""
											So the black woman
says to the white woman,
											""When you wake up in the morning
and you look in the mirror,
											what do you see?""
											And the white woman said, ""I see a woman.""
											And the black woman said,
""You see, that's the problem for me.
											Because when I wake up in the morning
and I look in the mirror,"" she said,
											""I see a black woman.
											To me, race is visible. But to you,
race is invisible. You don't see it.""
											And then she said
something really startling.
											She said, ""That's how privilege works.
											Privilege is invisible
to those who have it.""
											It is a luxury, I will say
to the white people sitting in this room,
											not to have to think about race
every split second of our lives.
											Privilege is invisible
to those who have it.
									","
											Leíamos algunos textos 
de teorías feministas y los discutíamos.
											Y durante una de las discursiones
											presencié una conversación
que cambió mi vida para siempre.
											Era una conversación entre 2 mujeres.
											Una mujer blanca y la otra negra.
											La mujer blanca dijo:
											-—ahora puede sonar anacrónico—
											""Todas las mujeres se enfrentan
a la misma opresión como mujeres"".
											""Todas las mujeres están 
en un patriarcado,
											y por eso hay esa solidaridad
o hermandad intuitiva entre ellas"".
											La mujer negra respondió:
""No estoy tan segura,
											dejáme preguntarte algo"".
											Entonces, la mujer negra
dijo a la mujer blanca:
											""Cuando te levantas por la mañana
y te miras en el espejo, ¿qué ves?""
											Y la mujer blanca respondió:
""Veo una mujer""
											Entonces la mujer negra dijo:
""¿Lo ves? Ahí está el problema"".
											""Al levantarme por la mañana
y mirarme al espejo, dijo,
											veo a una mujer negra"".
											""La raza es visible para mí, pero
invisible para ti, tú no la ves"".
											Y después añadió algo
realmente sorprendente
											""Así es cómo funcionan los privilegios"".
											""Los privilegios son invisibles
para quienes los tienen"".
											Diría que es un lujo 
para la gente blanca de la sala
											no tener que pensar en la raza
cada segundo de nuestra vida.
											Los privilegios son invisibles
para quienes los tienen.
									","
											assisti a uma interação 
que mudou a minha vida para sempre.
									","
											Feminist teori hakkında yazılar okunur
ve bunun hakkında sohbet edilirdi.
											Sohbetlerimizin bir tanesinde,
											hayatımı tamamen değiştiren 
bir etkileşime tanıklık ettim.
											İki kadın arasındaki bir sohbetti.
											Kadınlardan biri beyaz ve biri siyahiydi.
											Beyaz kadın şöyle dedi
											- bu şu an kulağa çok çağdışı gelebilir-
											beyaz kadın dedi ki ""Tüm kadınlar 
kadın olarak aynı baskıyla yüzleşiyor.
											Tüm kadınlar ataerkil toplumda 
aynı şekilde konumlandırılıyor
											bu yüzden tüm kadınlar bir çeşit sezgisel 
dayanışmaya ya da kardeşliğe sahip.""
											Siyahi kadın: ""Ben o kadar emin değilim.
											Dur sana bir soru sorayım."" dedi.
											Siyahi kadın beyaz kadına dedi ki:
											""Sabahları uyanıp aynaya baktığın zaman
											ne görüyorsun?""
											Beyaz kadın: 
""Bir kadın görüyorum."" dedi.
											Siyahi kadın: ""İşte benim için sorun bu,
											çünkü ben sabahları uyanıp 
aynaya baktığımda"" dedi,
											""siyahi bir kadın görüyorum.
											Bana göre ırk görünür bir şey, ancak 
sana göre ırk görünmez. Sen göremezsin.""
											Sonra gerçekten şaşırtıcı bir şey söyledi.
											Dedi ki: ""İşte ayrıcalık böyle işler.
											Ayrıcalık ona sahip olanlar için 
görünmezdir.""
											Bu salonda olan tüm beyaz 
insanlara söylüyorum,
											hayatımızın her saniyesinde ırkımız
hakkında düşünmemek bir lükstür.
											Ayrıcalık ona sahip 
olanlar için görünmezdir.
									",Why gender equality is good for everyone — men included,Michael Kimmel,15:58,"activism,gender,inequality,women,gender equality"
"
","
","
","
",Why gender equality is good for everyone — men included,Michael Kimmel,15:58,"activism,gender,inequality,women,gender equality"
"
											Now remember, I was
the only man in this group,
											so when I witnessed this, I went, ""Oh no.""
									","
											Ahora recuerdo que era
el único hombre del grupo.
											Por eso, cuando lo presencié
pensé, ""Oh, no.""
									","
											Foi uma conversa entre duas mulheres.
											Uma delas era branca e a outra era negra.
											A mulher branca disse:
											— isto vai soar demasiado anacrónico —
mas a mulher branca disse:
											""Todas as mulheres enfrentam o mesmo tipo 
de opressão, enquanto mulheres.
											""Todas as mulheres estão igualmente
situadas no patriarcado.
											""Por isso, todas as mulheres têm uma certa
solidariedade intuitiva ou irmandade.""
											E a mulher negra disse:

											""Não tenho tanta certeza.
Vou fazer-te uma pergunta.""
											Então a mulher negra 
disse à mulher branca:
											""Quando acordas, de manhã, 
e olhas para o espelho,
											""o que é que vês?""
											E a mulher branca disse:
""Vejo uma mulher.""
											E a mulher negra disse:
""O meu problema é esse.
											""Porque, quando acordo de manhã,
e olho para o espelho,
											""vejo uma mulher negra.
											""Para mim, a raça é visível, para ti
é invisível. Tu não a vês.""
											Depois disse uma coisa surpreendente:
											""É assim que funciona o privilégio.
									","
											Şimdi hatırlayın, 
ben bu gruptaki tek erkektim
											ve bu olaya şahit olduğumda şöyle dedim:
""O hayır.""
									",Why gender equality is good for everyone — men included,Michael Kimmel,15:58,"activism,gender,inequality,women,gender equality"
"
","
","
","
",Why gender equality is good for everyone — men included,Michael Kimmel,15:58,"activism,gender,inequality,women,gender equality"
"
											(Laughter)
									","
											(Risas)
									","
											""O privilégio é invisível
para aqueles que o têm"".
											Eu diria que é um luxo,
para os brancos sentados nesta sala,
											não terem de pensar na raça 
todos os segundos da nossa vida.
											O privilégio é invisível
para aqueles que o têm.
											Agora, lembrem-se que eu era
o único homem neste grupo.
											Quando isto aconteceu, pensei:
""Oh, não.""
											(Risos)
									","
											(Kahkahalar)
									",Why gender equality is good for everyone — men included,Michael Kimmel,15:58,"activism,gender,inequality,women,gender equality"
"
","
","
","
",Why gender equality is good for everyone — men included,Michael Kimmel,15:58,"activism,gender,inequality,women,gender equality"
"
											And somebody said,
""Well what was that reaction?""
											And I said, ""Well, when I wake up
in the morning and I look in the mirror,
											I see a human being.
											I'm kind of the generic person.
											You know, I'm a middle class white man.
I have no race, no class, no gender.
											I'm universally generalizable.""
									","
											Y alguien me preguntó,
""¿cuál fue tu reacción?""
											Y dije, ""cuando me levanto
por la mañanas y me miro al espejo
											veo un ser humano"".
											Soy el tipo de persona
diríamos normal.
											Un hombre blanco de clase media,
sin raza, género o clase.
											Podríamos generalizar que soy universal.
									","
											E alguém perguntou,
""Que reação foi essa?""
											E eu disse: ""Bem, quando acordo de manhã 
e olho para o espelho,
									","
											Birisi: ""Bu tepki niyeydi?"" dedi.
											""Şey, sabahları uyanıp aynaya baktığımda,
											bir insan görüyorum.
											Ben bu tarz bi adamım.
											Bilirsiniz, orta sınıftan beyaz bir adam.
Irkım, sınıfım, cinsiyetim yok.
											Evrensel olarak genellenebilirim."" dedim.
									",Why gender equality is good for everyone — men included,Michael Kimmel,15:58,"activism,gender,inequality,women,gender equality"
"
","
","
","
",Why gender equality is good for everyone — men included,Michael Kimmel,15:58,"activism,gender,inequality,women,gender equality"
"
											(Laughter)
									","
											(Risas)

									","
											""vejo um ser humano,
									","
											(Kahkahalar)
									",Why gender equality is good for everyone — men included,Michael Kimmel,15:58,"activism,gender,inequality,women,gender equality"
"
","
","
","
",Why gender equality is good for everyone — men included,Michael Kimmel,15:58,"activism,gender,inequality,women,gender equality"
"
											So I like to think that was the moment
I became a middle class white man,
											that class and race and gender
were not about other people,
											they were about me.
											I had to start thinking about them,
											and it had been privilege that had
kept it invisible to me for so long.
									","
											A partir de ahí, me convertí
en un hombre blanco de clase media.
											La raza, la clase y el género 
ya no era algo sobre otra gente
											sino sobre mí.
											Y empecé a pensar sobre esto
											y que era un privilegio que me
había hecho invisible mucho tiempo.
									","
											""uma pessoa vulgar.
											""Sou um homem branco da classe média,
sem raça, sem classe, sem sexo.
											""Sou generalizável universalmente.""
											(Risos)
											Por isso gosto de pensar que,
naquele momento,
											passei a ser um homem branco
da classe média,
											aquela classe, raça e sexo
não eram de outras pessoas,
									","
											İşte o anda orta sınıf beyaz bir adama 
dönüştüğümü düşünmek hoşuma gidiyor.
											Sınıf, ırk ve cinsiyet 
diğer insanlarla ilgili değildi
											hepsi benimle ilgiliydi.
											Onlar hakkında düşünmeye
başlamak zorunda kaldım
											ve bu kadar uzun zaman 
bunları görmemek ayrıcalıktır.
									",Why gender equality is good for everyone — men included,Michael Kimmel,15:58,"activism,gender,inequality,women,gender equality"
"
","
","
","
",Why gender equality is good for everyone — men included,Michael Kimmel,15:58,"activism,gender,inequality,women,gender equality"
"
											Now, I wish I could tell you
this story ends 30 years ago
											in that little discussion group,
											but I was reminded of it quite recently
at my university where I teach.
											I have a colleague, and she and I
both teach the sociology of gender course
											on alternate semesters.
											So she gives a guest lecture
for me when I teach.
											I give a guest lecture
for her when she teaches.
											So I walk into her class
to give a guest lecture,
											about 300 students in the room,
											and as I walk in, one of the students
looks up and says,
											""Oh, finally, an objective opinion.""
									","
											Me encantaría decirles que
la historia terminó hace 30 años
											con aquel pequeño grupo.
											Pero hace poco, me acordé otra vez
en la universidad donde doy clases.
											Una colega y yo impartimos
un curso de sociología de la igualdad
											en semestres alternos.
											Ella da una clase como profesora
invitada en mi curso
											y yo una clase como profesor
invitado en su curso.
											Así que entré en su clase
a dar una conferencia
											con unos 300 estudiantes.
											y mientras caminaba, uno
de ellos me miró y dijo:
											""Por fin, una opinión objetiva"".
									","
											eram minhas.
									","
											Şimdi, keşke size bu hikayenin 30 yıl önce
o küçük tartışma grubunda
											
bittiğini söyleyebilseydim
											ama daha geçenlerde ders verdiğim 
üniversitede bana hatırlatıldı.
											Bir iş arkadaşım var. 
Dönüşümlü olarak
											cinsiyet sosyolojisi dersi veriyoruz.
											Ben ders verirken 
o misafir hoca oluyor.
											O ders verirken 
ben misafir oluyorum.
											Neyse, onun sınıfına misafir 
hoca olarak gittim,
											sınıfta yaklaşık 300 öğrenci vardı
											ve ben sınıfa girdiğim an 
öğrencilerden biri baktı ve dedi ki:
											""Oh, sonunda, objektif bir görüş.""
									",Why gender equality is good for everyone — men included,Michael Kimmel,15:58,"activism,gender,inequality,women,gender equality"
"
","
","
","
",Why gender equality is good for everyone — men included,Michael Kimmel,15:58,"activism,gender,inequality,women,gender equality"
"
											All that semester, whenever
my colleague opened her mouth,
											what my students saw was a woman.
											I mean, if you were to say to my students,
											""There is structural inequality
based on gender in the United States,""
											they'd say, ""Well of course
you'd say that.
											You're a woman. You're biased.""
											When I say it, they go,
""Wow, is that interesting.
											Is that going to be on the test?
How do you spell 'structural'?""
									","
											Durante todo el semestre,
cuando mi colega abría la boca,
											mis estudiantes veían solo una mujer.

											Quiero decir, si les decía,

											""Hay una desigualdad estructural
que se basa en el sexo en EE. UU.
											replicaban, ""es normal que digas eso.
											Eres una mujer y por tanto imparcial"".
											Mientras que si era yo, decían,
""¡Vaya, qué, interesante!
											¿Entrará en el examen?
¿Cómo se deletrea 'estructural'?""
									","
											Tinha de começar a pensar nelas.
											Tinha sido o privilégio
que as tinha tornado invisíveis.
											Gostaria de vos dizer que esta história 
terminou há 30 anos
											naquele pequeno grupo de debate,
											mas recentemente recordei-a
na universidade onde ensino.
									","
											Tüm dönem boyunca, 
arkadaşım ağzını her açtığında
											benim öğrencilerim bir kadın gördü.
											Demek istediğim, 
benim öğrencilerime:
											""Amerika'da cinsiyete dayalı 
yapısal eşitsizlik var.""
											""Tabii ki böyle söylersin.
Sen bir kadınsın.
											Önyargılısın."" derlerdi.
											Aynı şeyi ben söylesem, derler ki: 
""Wow, çok ilginç.
											Sınavda çıkar mı? 
'Yapısal' nasıl yazılıyordu?""
									",Why gender equality is good for everyone — men included,Michael Kimmel,15:58,"activism,gender,inequality,women,gender equality"
"
","
","
","
",Why gender equality is good for everyone — men included,Michael Kimmel,15:58,"activism,gender,inequality,women,gender equality"
"
											(Laughter)
									","
											(Risas)
									","
											Tenho uma colega, e ambos ensinamos 
o curso de sociologia dos sexos,
											em semestres alternados.
											Ela faz uma palestra para mim,
quando eu ensino
											e eu faço uma palestra para ela,
quando ela ensina.
											Entrei na aula dela
para fazer a minha palestra,
											havia cerca de 300 alunos na sala.
											Quando entrei, um dos alunos
olha para mim e diz:
											""Finalmente, uma opinião objetiva!""
											(Risos)
											Durante todo o semestre,
cada vez que a minha colega abria a boca,
											os meus alunos viam apenas uma mulher.
											Quer dizer, se ela dissesse aos alunos:
									","
											(Kahkahalar)
									",Why gender equality is good for everyone — men included,Michael Kimmel,15:58,"activism,gender,inequality,women,gender equality"
"
","
","
","
",Why gender equality is good for everyone — men included,Michael Kimmel,15:58,"activism,gender,inequality,women,gender equality"
