en,es,fr,de,title,speaker,duration,tags
"
","
","
","
",Music and emotion through time,Michael Tilson Thomas,20:13,"culture,entertainment,history,music,live music"
"
											Well when I was asked to do this TEDTalk, I was really chuckled,
											because, you see, my father's name was Ted,
											and much of my life, especially my musical life,
											is really a talk that I'm still having with him,
											or the part of me that he continues to be.
									","
											Cuando me pidieron que diera esta charla TED, me hizo mucha gracia,
											porque verán, mi padre se llamaba Ted,
											y gran parte de mi vida, en especial mi vida musical,
											es realmente una charla que aún tengo con él,
											o la parte de mí en la que él aún existe.
									","
											Quand on m'a demandé de faire ce discours à TED, ça m'a bien fait rire
											parce que vous voyez, le nom de mon père est Ted
											et le plus clair de ma vie, et en particulier de ma vie musicale
											est en fait un discours que je continue à avoir avec lui,
											ou avec la partie de moi qu'il continue d'être.
									","
											Als ich gebeten wurde, diesen TEDTalk zu halten, musste ich lächeln,
											da der Name meines Vaters Ted war,
											und fast mein ganzes Leben und besonders mein musikalisches Leben
											ist in Wahrheit ein Gespräch, das ich immer noch mit ihm führe,
											oder dem Teil von mir, in dem er weiterlebt.
									",Music and emotion through time,Michael Tilson Thomas,20:13,"culture,entertainment,history,music,live music"
"
","
","
","
",Music and emotion through time,Michael Tilson Thomas,20:13,"culture,entertainment,history,music,live music"
"
											Now Ted was a New Yorker, an all-around theater guy,
											and he was a self-taught illustrator and musician.
											He didn't read a note,
											and he was profoundly hearing impaired.
											Yet, he was my greatest teacher.
											Because even through the squeaks of his hearing aids,
											his understanding of music was profound.
									","
											Ted era neoyorquino, un muchacho del teatro
											y fue ilustrador y músico autodidacta.
											No podía leer una sola nota musical,
											y padecía una seria incapacidad auditiva.
											Aún así, fue mi gran maestro.
											Porque aun a través de los chillidos de sus audífonos
											su conocimiento de la música era profundo.
									","
											Ted était un New Yorkais, à fond dans le théâtre,
											un illustrateur autodidacte et un musicien.
											Il ne lisait pas la musique,
											et il était gravement malentendant.
											Et pourtant, il a été mon plus grand professeur.
											Parce que même à travers les couinements de ses prothèses auditives,
											sa compréhension de la musique était profonde.
									","
											Ted war ein New Yorker, durch und durch ein Mann des Theaters,
											und er war Zeichenkünstler und Musiker, der sich alles selbst beigebracht hatte.
											Er konnte keine Noten lesen
											und er war sehr schwerhörig.
											Dennoch war er mein großartigster Lehrer,
											weil er trotz des Piepens seiner Hörgeräte
											ein tiefgreifendes musikalisches Wissen besaß.
									",Music and emotion through time,Michael Tilson Thomas,20:13,"culture,entertainment,history,music,live music"
"
","
","
","
",Music and emotion through time,Michael Tilson Thomas,20:13,"culture,entertainment,history,music,live music"
"
											And for him, it wasn't so much the way the music goes
											as about what it witnesses and where it can take you.
											And he did a painting of this experience,
											which he called ""In the Realm of Music.""
											Now Ted entered this realm every day by improvising
											in a sort of Tin Pan Alley style like this.
											(Music)
									","
											Para él no se trataba de la forma en la que la música se desarrollara
											sino de lo que es testigo y a dónde puede transportarnos.
											Y creó una pintura de esta experiencia
											que tituló ""En el reino de la música.""
											Ted entraba en este reino todos los días a través de la improvisación
											en una especie de estilo Tin Pan Alley como este.
											(Música)
									","
											Et pour lui, ce n'était pas tant la façon dont elle est jouée
											mais ce dont elle est le témoin et là où elle peut vous amener.
											Et il a peint un tableau de son expérience,
											qu'il a intitulé ""Au royaume de la musique.""
											Ted entrait dans ce royaume tous les jours en improvisant
											dans un style Tin Pan Alley, comme ça :
											(Musique)
									","
											Für ihn ging es nicht darum, welchen Weg die Musik geht,
											sondern vielmehr darum, von was sie Zeuge ist und wohin sie einen führen kann.
											Er fertigte ein Gemälde von dieser Erfahrung an,
											das er ""In the Realm of Music"" (""Im Reich der Musik"") nannte.
											Ted begab sich jeden Tag in dieses Reich, indem er
											am Klavier in einer Art Tin-Pan-Alley-Stil improvisierte. Etwa so.
											(Musik)
									",Music and emotion through time,Michael Tilson Thomas,20:13,"culture,entertainment,history,music,live music"
"
","
","
","
",Music and emotion through time,Michael Tilson Thomas,20:13,"culture,entertainment,history,music,live music"
"
											But he was tough when it came to music.
											He said, ""There are only two things that matter in music:
											what and how.
											And the thing about classical music,
											that what and how, it's inexhaustible.""
									","
											Pero era exigente cuando se trataba de música.
											Decía: ""Hay tan sólo dos cosas que son importantes en la música:
											el Qué y el Cómo.
											Y la cuestión acerca de la música clásica,
											ese Qué y Cómo, es inagotable.""
									","
											Mais il était dur quand il s'agissait de musique.
											Il disait, ""En musique, il n'y a que deux choses qui comptent :
											quoi et comment.
											Et quand il s'agit de musique classique,
											ce 'quoi et comment', c'est inépuisable.""
									","
											Aber in punkto Musik hatte er eine feste Meinung.
											Er sagte: ""Es gibt nur zwei Dinge, die in der Musik von Bedeutung sind:
											das Was und das Wie.
											Und in der klassischen Musik
											sind das 'Was' und das 'Wie' unerschöpflich.""
									",Music and emotion through time,Michael Tilson Thomas,20:13,"culture,entertainment,history,music,live music"
"
","
","
","
",Music and emotion through time,Michael Tilson Thomas,20:13,"culture,entertainment,history,music,live music"
"
											That was his passion for the music.
											Both my parents really loved it.
											They didn't know all that much about it,
											but they gave me the opportunity to discover it
											together with them.
											And I think inspired by that memory,
											it's been my desire to try and bring it
											to as many other people as I can,
											sort of pass it on through whatever means.
											And how people get this music, how it comes into their lives,
											really fascinates me.
									","
											Esa era su pasión por la música.
											Mis padres la amaban.
											No sabían demasiado al respecto,
											pero me dieron la oportunidad de descubrirla
											junto a ellos.
											Y creo que inspirado por ese recuerdo,
											ha sido mi deseo intentar hacerla llegar
											a la mayor cantidad de gente posible,
											hacerla llegar a través del medio que sea.
											Y cómo es que esta música entra en sus vidas
											realmente me fascina.
									","
											C'était sa passion pour la musique.
											Mes deux parents adoraient vraiment la musique.
											Ils n'en connaissaient pas grand chose,
											mais il m'ont donné la possibilité de la découvir
											avec eux.
											Et je crois qu'inspiré pas ce souvenir,
											j'ai eu le désir d'essayer de l'amener
											à autant de gens que possible,
											de la faire passer, quels qu'en soient les moyens.
											Et la façon dont les gens reçoivent cette musique, comment elle entre dans leurs vies,
											me fascine vraiment.
									","
											Das war seine Leidenschaft für Musik.
											Meine Eltern liebten sie wirklich.
											Sie wussten nicht viel darüber,
											aber sie gaben mir die Gelegenheit, sie zusammen
											mit ihnen zu entdecken,
											und durch diese Erinnerung inspiriert,
											habe ich das Bedürfnis zu versuchen, sie so vielen Menschen
											wie möglich näher zu bringen,
											sie irgendwie weiterzugeben, egal mit welchen Mitteln.
											Wie Menschen zu dieser Musik gelangen, wie sie in ihr Leben kommt,
											das fasziniert mich sehr.
									",Music and emotion through time,Michael Tilson Thomas,20:13,"culture,entertainment,history,music,live music"
