en,tr,title,speaker,duration,tags
"
","
",My journey to thank all the people responsible for my morning coffee,AJ Jacobs,15:29,"culture,TED Books,happiness,communication,community,humor,life,personal growth"
"
											So, I don't like to boast,
											but I am very good at finding things
to be annoyed about.
											It is a real specialty of mine.
											I can hear 100 compliments
and a single insult,
											and what do I remember?
											The insult.
											And according to
the research, I'm not alone.
									","
											Övünmeyi sevmem ama
											sinir olacağım şeyleri
bulmakta çok iyiyimdir
											Benim uzmanlığım gibidir.
											Yüz iltifat ve tek bir hakaret duysam
											sonunda neyi hatırlarım?
											O hakareti.
											Araştırmalara göre, yalnız değilim.
									",My journey to thank all the people responsible for my morning coffee,AJ Jacobs,15:29,"culture,TED Books,happiness,communication,community,humor,life,personal growth"
"
","
",My journey to thank all the people responsible for my morning coffee,AJ Jacobs,15:29,"culture,TED Books,happiness,communication,community,humor,life,personal growth"
"
											Unfortunately, the human brain
is wired to focus on the negative.
											Now, this might have been helpful
when we were cave people,
											trying to avoid predators,
											but now it's a terrible way
to go through life.
											It is a real major component
of anxiety and depression.
									","
											Maalesef, insan beyni negatif olan
şeylere odaklanmaya programlıdır.
											Yırtıcı hayvanlardan kaçmaya çalışan
mağara adamları olsaydık
											bu işimize yarayabilirdi
											fakat şu anda hayatımızı sürdürmek
için berbat bir yol.
											Endişe ve depresyonun temel
parçalarındandır bu.
									",My journey to thank all the people responsible for my morning coffee,AJ Jacobs,15:29,"culture,TED Books,happiness,communication,community,humor,life,personal growth"
"
","
",My journey to thank all the people responsible for my morning coffee,AJ Jacobs,15:29,"culture,TED Books,happiness,communication,community,humor,life,personal growth"
"
											So how can we fight
the brain's negative bias?
											According to a lot of research,
one of the best weapons is gratitude.
											So knowing this, I started a new tradition
in our house a couple of years ago.
											Before a meal with my wife and kids,
											I would say a prayer of thanksgiving.
											Prayer is not quite the right word.
											I'm agnostic, so instead of thanking God,
											I would thank some of the people
who helped make my food a reality.
											I'd say, ""I'd like to thank the farmer
who grew these tomatoes,
											and the trucker who drove
these tomatoes to the store,
											and the cashier
who rang these tomatoes up.""
									","
											Peki beynimizin negatife sapmasına
karşı nasıl savaşabiliriz?
											Pek çok araştırmaya göre
en iyi silahlardan biri minnettarlık.
											Bunu öğrenerek, birkaç yıl önce evimizde
yeni bir gelenek başlattım.
											Eşim ve çocuklarım ile yemeklerden önce
											bir şükran duası söylerdim.
											Dua doğru bir kelime seçimi olmadı.
											Ben agnostikim ve Tanrı'ya 
şükretmek yerine
											yemeğimin gerçekleşmesine yardım eden
insanların bazılarına teşekkür ederim.
											Şöyle derim: 
""Bu domatesleri yetiştiren çiftçiye,
											onları markete taşıyan kamyon sürücüsüne
											ve kasadan geçiren kasiyere
teşekkür etmek isterim.""
									",My journey to thank all the people responsible for my morning coffee,AJ Jacobs,15:29,"culture,TED Books,happiness,communication,community,humor,life,personal growth"
"
","
",My journey to thank all the people responsible for my morning coffee,AJ Jacobs,15:29,"culture,TED Books,happiness,communication,community,humor,life,personal growth"
"
											And I thought it was going
pretty well, this tradition.
											Then one day, my 10-year-old son said,
											""You know, Dad, those people
aren't in our apartment.
											They can't hear you.
											If you really cared, you would go
and thank them in person.""
											And I thought, ""Hmm.
That's an interesting idea.""
									","
											Bu geleneğin gayet güzel
gittiğini sanıyordum.
											Ta ki 10 yaşındaki oğlum
söyle diyene kadar,
											""Baba biliyorsun değil mi,
o insanlar bizim evimizde yaşamıyorlar.
											Seni duyamazlar.
											Eğer gerçekten önemseseydin,
onlara yüz yüze teşekkür ederdin.""
											Ben de şöyle düşündüm
""Hmm. Bu ilginç bir fikir.""
									",My journey to thank all the people responsible for my morning coffee,AJ Jacobs,15:29,"culture,TED Books,happiness,communication,community,humor,life,personal growth"
"
","
",My journey to thank all the people responsible for my morning coffee,AJ Jacobs,15:29,"culture,TED Books,happiness,communication,community,humor,life,personal growth"
"
											(Laughter)
									","
											(Kahkahalar)
									",My journey to thank all the people responsible for my morning coffee,AJ Jacobs,15:29,"culture,TED Books,happiness,communication,community,humor,life,personal growth"
